NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	45.022	89.657	9.175	58.328	0.873	0.734	80000.0
2	44.445	88.375	8.978	56.59	0.86	0.753	20000.0
3	45.214	89.932	9.266	58.749	0.856	0.733	30000.0
4	44.552	89.479	9.132	58.113	0.88	0.735	40000.0
5	45.955	91.074	9.463	59.495	0.87	0.728	30000.0
6	44.514	88.954	8.925	56.787	0.866	0.75	20000.0
7	44.441	88.748	9.113	57.908	0.854	0.739	30000.0
8	44.901	89.028	9.027	57.469	0.878	0.742	40000.0
9	45.462	90.588	9.306	58.963	0.88	0.729	60000.0
10	43.711	87.476	8.633	56.133	0.883	0.749	40000.0
11	43.459	87.639	8.686	56.679	0.873	0.748	30000.0
12	45.1	90.5	9.223	58.537	0.864	0.736	30000.0
13	45.151	89.935	9.103	58.461	0.879	0.733	20000.0
14	45.366	89.649	9.362	58.652	0.864	0.736	30000.0
15	44.938	90.32	9.106	58.269	0.875	0.737	30000.0
16	44.685	89.462	9.05	58.418	0.87	0.733	40000.0
17	44.591	88.373	8.97	57.641	0.884	0.741	30000.0
18	44.691	89.269	8.986	57.901	0.863	0.738	20000.0
19	45.721	91.006	9.472	59.3	0.874	0.727	30000.0
20	44.274	89.007	9.094	57.983	0.862	0.739	30000.0
21	45.607	90.382	9.408	58.856	0.865	0.732	30000.0
22	45.734	90.892	9.456	59.354	0.861	0.73	20000.0
23	44.861	89.323	9.186	58.19	0.866	0.739	50000.0
24	45.025	90.206	9.078	58.021	0.884	0.737	40000.0
25	45.035	90.209	9.218	58.582	0.867	0.736	40000.0
26	46.266	91.625	9.539	59.928	0.888	0.721	30000.0
27	44.777	88.939	9.07	57.632	0.868	0.742	20000.0
28	45.11	89.985	9.279	58.49	0.868	0.735	40000.0
29	45.796	91.018	9.521	59.382	0.865	0.729	40000.0
30	46.153	91.143	9.546	59.585	0.863	0.726	70000.0
31	45.069	90.631	9.28	59.171	0.873	0.728	30000.0
32	45.068	89.694	9.094	58.065	0.868	0.737	50000.0
33	45.418	90.098	9.263	58.76	0.864	0.732	20000.0
34	45.334	90.462	9.106	58.293	0.874	0.736	30000.0
35	45.1	89.962	9.164	58.246	0.875	0.735	30000.0
36	44.679	89.909	9.082	58.361	0.883	0.731	40000.0
37	45.32	90.486	9.248	58.895	0.874	0.731	40000.0
38	45.298	89.773	9.237	58.393	0.87	0.737	70000.0
39	44.122	88.562	8.963	57.51	0.87	0.741	30000.0
40	44.44	88.521	9.081	57.696	0.861	0.739	20000.0
41	45.011	89.639	9.107	58.013	0.888	0.735	30000.0
42	45.612	91.194	9.32	59.087	0.881	0.728	30000.0
43	44.309	87.256	8.95	57.152	0.862	0.747	90000.0
44	44.63	88.732	9.183	58.046	0.863	0.739	40000.0
45	45.091	90.297	9.255	58.715	0.869	0.731	30000.0
46	45.389	90.266	9.25	59.045	0.872	0.728	40000.0
47	45.327	90.16	9.265	59.067	0.856	0.732	30000.0
48	45.745	90.449	9.402	58.841	0.869	0.733	40000.0
49	45.712	91.802	9.327	59.649	0.893	0.722	40000.0
50	44.855	90.401	9.162	58.25	0.878	0.732	40000.0
51	45.313	89.975	9.189	58.577	0.865	0.735	30000.0
52	45.532	90.104	9.243	58.487	0.866	0.736	30000.0
53	45.316	90.036	9.292	58.559	0.868	0.734	40000.0
54	45.456	90.316	9.247	58.894	0.868	0.732	40000.0
55	45.203	90.479	9.236	58.859	0.883	0.729	40000.0
56	45.389	90.36	9.359	59.195	0.856	0.73	40000.0
57	45.585	90.241	9.257	58.375	0.871	0.739	20000.0
58	45.856	91.241	9.292	58.796	0.873	0.73	20000.0
59	44.366	88.282	8.864	57.06	0.863	0.746	40000.0
60	45.258	90.222	9.293	58.73	0.865	0.732	30000.0
61	46.291	92.584	9.474	59.99	0.888	0.722	40000.0
62	45.077	89.628	9.204	58.391	0.865	0.735	70000.0
63	45.744	91.42	9.272	59.342	0.883	0.727	50000.0
64	44.995	89.596	9.085	57.973	0.88	0.735	30000.0
65	43.766	87.055	8.9	56.663	0.849	0.749	50000.0
66	45.813	91.331	9.385	59.356	0.873	0.728	30000.0
67	44.528	89.51	8.948	57.746	0.886	0.735	40000.0
68	46.041	91.623	9.41	59.56	0.873	0.723	40000.0
69	45.152	89.738	9.259	58.189	0.87	0.734	30000.0
70	46.0	90.997	9.451	58.927	0.86	0.735	40000.0
71	45.08	90.927	9.285	59.073	0.883	0.725	40000.0
72	44.529	89.092	8.961	57.535	0.872	0.739	40000.0
73	45.218	90.662	9.382	58.771	0.864	0.733	20000.0
74	44.527	89.105	9.077	57.936	0.865	0.74	30000.0
75	45.24	90.344	9.271	58.229	0.873	0.738	30000.0
76	45.262	90.358	9.375	58.827	0.874	0.732	40000.0
77	45.528	90.268	9.268	58.87	0.866	0.737	20000.0
78	44.093	88.096	8.913	56.82	0.887	0.747	20000.0
79	45.377	90.067	9.38	58.771	0.858	0.734	40000.0
80	45.992	91.145	9.529	59.609	0.872	0.725	60000.0
81	45.294	89.715	9.221	58.261	0.859	0.74	50000.0
82	44.275	88.271	8.955	56.973	0.85	0.746	40000.0
83	45.489	91.395	9.353	59.545	0.879	0.725	40000.0
84	45.024	89.328	9.199	58.012	0.878	0.737	20000.0
85	45.35	90.997	9.225	58.38	0.889	0.735	30000.0
86	45.276	90.142	9.288	58.549	0.874	0.734	20000.0
87	45.363	90.729	9.299	59.032	0.861	0.732	20000.0
88	45.576	90.897	9.322	59.314	0.872	0.727	70000.0
89	45.424	89.81	9.401	58.7	0.859	0.735	30000.0
90	45.724	91.044	9.495	59.449	0.869	0.726	30000.0
91	44.96	89.702	9.149	58.319	0.873	0.736	40000.0
92	45.022	90.052	9.309	58.595	0.859	0.734	30000.0
93	45.275	90.395	9.194	58.57	0.871	0.736	30000.0
94	45.307	90.56	9.41	59.166	0.858	0.731	50000.0
95	45.953	91.363	9.446	59.624	0.871	0.722	30000.0
96	46.051	91.389	9.466	59.336	0.898	0.724	50000.0
97	44.653	89.599	9.106	58.173	0.874	0.735	50000.0
98	45.244	90.324	9.302	58.962	0.869	0.729	70000.0
99	45.616	90.575	9.346	59.042	0.876	0.73	20000.0
100	44.749	88.695	8.944	57.303	0.864	0.745	20000.0
