Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-AA4V-01A-11D-A38G-08	199	373	304	0	0
TCGA-ZF-AA4W-01A-12D-A38G-08	188	0	167	231	0
TCGA-ZF-AA4X-01A-11D-A38G-08	407	376	0	0	0
TCGA-ZF-AA51-01A-21D-A391-08	625	199	0	0	0
TCGA-ZF-AA52-01A-12D-A391-08	42	61	0	26	21
TCGA-ZF-AA53-01A-11D-A391-08	158	49	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	133	45	0	31	0
TCGA-ZF-AA56-01A-31D-A391-08	65	17	0	36	0
TCGA-ZF-AA58-01A-12D-A42E-08	101	45	124	0	0
TCGA-ZF-AA5H-01A-11D-A391-08	15	22	0	39	0
TCGA-ZF-AA5N-01A-11D-A42E-08	12	0	23	25	0
TCGA-ZF-AA5P-01A-11D-A391-08	26	0	0	16	9
