	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	0.5164051355206848	0.5420827389443652	6.604810918056285	0.010170360291947397	Rank medians are different
1	SBS1	SBS5	0.5164051355206848	1.2339514978601998	129.41784792929937	5.494410371983438e-30	Rank medians are different
2	SBS1	SBS10b	0.5164051355206848	0.5492154065620543	21.867077322699537	2.92204442739682e-06	Rank medians are different
3	SBS1	SBS13	0.5164051355206848	0.6019971469329529	15.791410677734449	7.07228444591575e-05	Rank medians are different
4	SBS1	SBS42	0.5164051355206848	0.39514978601997147	26.69690398519678	2.3800256076025305e-07	Rank medians are different
5	SBS2	SBS5	0.5420827389443652	1.2339514978601998	177.1971712425446	1.9834331688950085e-40	Rank medians are different
6	SBS2	SBS10b	0.5420827389443652	0.5492154065620543	4.645694321080911	0.03113154101492976	Rank medians are different
7	SBS2	SBS13	0.5420827389443652	0.6019971469329529	2.0961146566979867	0.1476739766196032	Rank medians are similar
8	SBS2	SBS42	0.5420827389443652	0.39514978601997147	6.5200470512119	0.01066651811524642	Rank medians are different
9	SBS5	SBS10b	1.2339514978601998	0.5492154065620543	223.02280908226004	1.9817634303002692e-50	Rank medians are different
10	SBS5	SBS13	1.2339514978601998	0.6019971469329529	202.42353777598456	6.179839892930564e-46	Rank medians are different
11	SBS5	SBS42	1.2339514978601998	0.39514978601997147	243.54844320863467	6.62231218751145e-55	Rank medians are different
12	SBS10b	SBS13	0.5492154065620543	0.6019971469329529	0.49770574022595254	0.48050993831052513	Rank medians are similar
13	SBS10b	SBS42	0.5492154065620543	0.39514978601997147	0.11591688314539898	0.733505859752092	Rank medians are similar
14	SBS13	SBS42	0.6019971469329529	0.39514978601997147	1.0832735486196454	0.2979663934086291	Rank medians are similar
