Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-A2-A0T2-01A-11W-A097-09	0	0	11	0
TCGA-A2-A0T3-01A-21D-A10Y-09	0	8	0	2
TCGA-A2-A0T4-01A-31D-A099-09	0	7	0	0
TCGA-A2-A0T5-01A-21D-A099-09	0	0	1	0
TCGA-A2-A0T6-01A-11D-A099-09	0	0	2	0
TCGA-A2-A0T7-01A-21D-A099-09	0	0	1	0
TCGA-A2-A0YC-01A-11D-A117-09	1	0	4	0
TCGA-A2-A0YD-01A-11D-A10G-09	5	1	5	3
TCGA-A2-A0YE-01A-11D-A10G-09	2	2	4	0
TCGA-A2-A0YF-01A-21D-A10G-09	2	5	5	0
TCGA-A2-A0YG-01A-21D-A10G-09	0	0	0	2
TCGA-A2-A0YH-01A-11D-A10G-09	7	5	2	1
TCGA-A2-A0YI-01A-31D-A10M-09	0	0	1	0
TCGA-A2-A0YJ-01A-11D-A10G-09	2	0	6	2
TCGA-A2-A0YK-01A-22D-A117-09	62	0	0	9
TCGA-A2-A0YL-01A-21D-A10G-09	6	4	0	0
TCGA-A2-A0YM-01A-11D-A10G-09	12	9	2	2
TCGA-A2-A0YT-01A-11D-A10G-09	1	4	6	2
TCGA-A2-A1FV-01A-11D-A13L-09	2	4	0	0
TCGA-A2-A1FW-01A-11D-A13L-09	2	12	2	6
TCGA-A2-A1FX-01A-11D-A13L-09	0	0	3	0
TCGA-A2-A1FZ-01A-51D-A17G-09	0	5	0	0
TCGA-A2-A1G0-01A-11D-A13L-09	0	0	6	0
TCGA-A2-A1G1-01A-21D-A13L-09	0	8	0	3
TCGA-A2-A1G4-01A-11D-A13L-09	6	0	0	0
TCGA-A2-A25A-01A-12D-A16D-09	11	2	62	7
TCGA-A2-A25B-01A-11D-A167-09	0	0	14	0
TCGA-A2-A25C-01A-11D-A167-09	0	0	5	0
TCGA-A2-A25D-01A-12D-A16D-09	4	9	0	0
TCGA-A2-A25E-01A-11D-A167-09	1	2	7	1
TCGA-A2-A25F-01A-11D-A167-09	0	0	1	0
TCGA-A2-A3KD-01A-12D-A20S-09	5	0	0	0
TCGA-A2-A3XT-01A-11D-A22X-09	12	0	16	0
TCGA-A2-A3XU-01A-12D-A22X-09	1	5	0	1
TCGA-A2-A3XV-01A-21D-A23C-09	0	0	7	5
TCGA-A2-A3XW-01A-11D-A23C-09	2	3	0	0
TCGA-A2-A3XX-01A-21D-A23C-09	0	11	6	0
TCGA-A2-A3XZ-01A-42D-A23C-09	2	7	0	0
TCGA-A2-A3Y0-01A-11D-A23C-09	17	6	31	1
TCGA-A2-A4S1-01A-21D-A25Q-09	0	3	20	0
TCGA-A2-A4S2-01A-12D-A25Q-09	0	8	0	0
TCGA-A2-A4S3-01A-21D-A25Q-09	5	18	8	3
TCGA-A7-A0CD-01A-11W-A019-09	0	9	0	2
TCGA-A7-A0CE-01A-11W-A019-09	7	2	27	3
TCGA-A7-A0CG-01A-11W-A019-09	4	7	7	2
TCGA-A7-A0CJ-01A-21W-A019-09	0	18	0	0
TCGA-A7-A0D9-01A-31W-A071-09	0	5	0	0
TCGA-A7-A0DA-01A-31D-A10Y-09	0	0	27	0
TCGA-A7-A0DB-01A-11D-A272-09	6	8	0	1
TCGA-A7-A13D-01A-13D-A272-09	7	2	20	1
TCGA-A7-A13E-01A-11D-A272-09	0	4	6	0
TCGA-A7-A13F-01A-11D-A12Q-09	0	12	0	1
TCGA-A7-A13G-01A-11D-A13L-09	0	5	0	0
TCGA-A7-A26E-01A-11D-A272-09	4	10	1	3
TCGA-A7-A26F-01A-21D-A167-09	0	5	5	0
TCGA-A7-A26G-01A-21D-A167-09	2	3	10	1
TCGA-A7-A26H-01A-11D-A167-09	17	10	0	3
TCGA-A7-A26I-01A-11D-A167-09	1	1	5	2
TCGA-A7-A26J-01A-11D-A272-09	0	0	6	0
TCGA-A7-A2KD-01A-31D-A21Q-09	3	12	0	0
TCGA-A7-A3RF-01A-11D-A228-09	0	0	11	0
TCGA-A7-A425-01A-11D-A243-09	1	3	5	0
TCGA-A7-A4SC-01A-12D-A25Q-09	0	8	0	0
TCGA-A7-A4SD-01A-11D-A25Q-09	0	6	6	2
TCGA-A7-A4SE-01A-11D-A25Q-09	13	8	25	2
TCGA-A7-A56D-01A-11D-A27P-09	19	9	4	8
TCGA-A7-A5ZW-01A-12D-A29N-09	3	8	0	0
TCGA-A7-A5ZX-01A-12D-A29N-09	2	3	7	3
TCGA-A7-A6VV-01A-22D-A33E-09	0	6	0	0
TCGA-A7-A6VW-01A-21D-A33E-09	2	3	19	2
TCGA-A7-A6VX-01A-12D-A33E-09	12	7	26	1
TCGA-A7-A6VY-01A-12D-A33E-09	5	8	14	5
TCGA-A8-A06O-01A-11W-A019-09	0	15	0	4
TCGA-A8-A06P-01A-11W-A019-09	1	11	6	2
TCGA-A8-A06Q-01A-11W-A050-09	45	0	13	6
TCGA-A8-A06R-01A-11D-A015-09	3	9	0	0
TCGA-A8-A06T-01A-11W-A019-09	0	0	8	0
TCGA-A8-A06U-01A-11W-A019-09	2	8	8	0
TCGA-A8-A06X-01A-21W-A019-09	2	14	46	4
TCGA-A8-A06Y-01A-21W-A019-09	1	0	7	0
TCGA-A8-A06Z-01A-11W-A019-09	3	2	21	1
TCGA-A8-A075-01A-11D-A099-09	0	5	9	0
TCGA-A8-A076-01A-21W-A019-09	6	10	0	0
TCGA-A8-A079-01A-21W-A019-09	2	5	11	4
TCGA-A8-A07B-01A-11W-A019-09	5	10	6	0
TCGA-A8-A07F-01A-11W-A019-09	0	6	7	0
TCGA-A8-A07G-01A-11W-A050-09	2	19	11	2
TCGA-A8-A07I-01A-11W-A019-09	0	0	9	4
TCGA-A8-A07J-01A-11W-A019-09	3	6	9	2
TCGA-A8-A07L-01A-11W-A019-09	0	0	18	2
TCGA-A8-A07O-01A-11W-A019-09	7	6	1	1
TCGA-A8-A07P-01A-11W-A019-09	1	5	8	2
TCGA-A8-A07U-01A-11W-A050-09	1	11	10	2
TCGA-A8-A07W-01A-11W-A019-09	2	20	10	1
TCGA-A8-A07Z-01A-11W-A019-09	0	5	0	0
TCGA-A8-A081-01A-11W-A019-09	7	20	5	4
TCGA-A8-A082-01A-11W-A019-09	0	0	3	0
TCGA-A8-A083-01A-21W-A019-09	0	0	5	0
TCGA-A8-A085-01A-11W-A019-09	6	0	15	0
TCGA-A8-A08B-01A-11W-A019-09	2	5	11	6
TCGA-A8-A08C-01A-11W-A019-09	0	0	1	0
TCGA-A8-A08F-01A-11W-A019-09	0	0	29	0
TCGA-A8-A08G-01A-11W-A019-09	3	8	1	1
TCGA-A8-A08H-01A-21W-A019-09	33	0	20	0
TCGA-A8-A08J-01A-11W-A019-09	2	0	7	0
TCGA-A8-A08L-01A-11W-A019-09	14	1	33	2
TCGA-A8-A08O-01A-21W-A071-09	2	6	1	2
TCGA-A8-A08P-01A-11W-A019-09	3	11	4	1
TCGA-A8-A08R-01A-11W-A050-09	8	4	45	2
TCGA-A8-A08S-01A-11W-A050-09	0	10	0	5
TCGA-A8-A08T-01A-21W-A019-09	1	4	5	3
TCGA-A8-A08X-01A-21W-A019-09	0	10	0	0
TCGA-A8-A08Z-01A-21W-A019-09	3	8	0	0
TCGA-A8-A090-01A-11W-A019-09	0	6	0	3
TCGA-A8-A091-01A-11W-A019-09	2	7	0	0
TCGA-A8-A092-01A-11W-A019-09	7	0	0	8
TCGA-A8-A093-01A-11W-A019-09	17	0	0	14
TCGA-A8-A094-01A-11W-A019-09	30	9	4	4
TCGA-A8-A095-01A-11W-A019-09	25	3	13	2
TCGA-A8-A096-01A-11W-A019-09	0	9	0	0
TCGA-A8-A097-01A-11W-A050-09	3	7	12	2
TCGA-A8-A099-01A-11W-A019-09	2	0	6	1
TCGA-A8-A09A-01A-11W-A019-09	8	11	37	4
TCGA-A8-A09B-01A-11W-A019-09	1	4	6	2
TCGA-A8-A09C-01A-11W-A019-09	0	0	9	0
TCGA-A8-A09D-01A-11W-A019-09	4	0	10	0
TCGA-A8-A09E-01A-11W-A019-09	2	7	14	1
TCGA-A8-A09G-01A-21W-A019-09	71	0	0	0
TCGA-A8-A09I-01A-22W-A050-09	16	14	6	3
TCGA-A8-A09K-01A-11W-A019-09	2	4	6	2
TCGA-A8-A09M-01A-11W-A019-09	3	5	22	7
TCGA-A8-A09N-01A-11W-A019-09	6	13	13	2
TCGA-A8-A09Q-01A-11W-A019-09	2	14	17	5
TCGA-A8-A09T-01A-11W-A019-09	2	2	4	0
TCGA-A8-A09V-01A-11D-A045-09	0	6	0	0
TCGA-A8-A09W-01A-11W-A019-09	3	5	14	0
TCGA-A8-A09X-01A-11W-A019-09	6	6	3	6
TCGA-A8-A09Z-01A-11W-A019-09	3	211	48	16
TCGA-A8-A0A1-01A-11W-A019-09	0	9	0	2
TCGA-A8-A0A2-01A-11W-A050-09	0	10	0	3
TCGA-A8-A0A4-01A-11W-A019-09	0	0	17	0
TCGA-A8-A0A6-01A-12W-A071-09	0	0	10	0
TCGA-A8-A0A7-01A-11W-A019-09	42	3	9	2
TCGA-A8-A0A9-01A-11W-A019-09	3	4	0	2
TCGA-A8-A0AB-01A-11W-A050-09	0	5	0	2
TCGA-A8-A0AD-01A-11W-A071-09	0	15	0	0
TCGA-AC-A23C-01A-12D-A167-09	10	7	11	1
TCGA-AC-A23E-01A-11D-A159-09	0	6	0	0
TCGA-AC-A23H-01A-11D-A159-09	969	0	0	69
TCGA-AC-A2B8-01A-11D-A17D-09	16	1	1	1
TCGA-AC-A2BK-01A-11D-A21Q-09	0	3	15	2
TCGA-AC-A2BM-01A-11D-A21Q-09	2	0	0	0
TCGA-AC-A2FB-01A-11D-A17D-09	0	0	2	0
TCGA-AC-A2FF-01A-11D-A17D-09	0	1	0	0
TCGA-AC-A2FG-01A-11D-A17D-09	0	5	0	0
TCGA-AC-A2FO-01A-11D-A17W-09	0	2	0	0
TCGA-AC-A2QH-01A-11D-A18P-09	5	3	0	0
TCGA-AC-A3HN-01A-11D-A20S-09	3	4	0	1
TCGA-AC-A3OD-01A-11D-A21Q-09	2	7	0	0
TCGA-AC-A3QP-01A-11D-A22X-09	1	4	3	4
TCGA-AC-A3QQ-01A-11D-A228-09	1	8	0	0
TCGA-AC-A3W5-01A-11D-A228-09	17	1	29	2
TCGA-AC-A3YI-01A-21D-A23C-09	0	0	3	0
TCGA-AC-A3YJ-01A-11D-A22X-09	3	5	3	2
TCGA-AC-A4ZE-01A-11D-A41F-09	0	14	0	2
TCGA-AC-A5EH-01A-11D-A28B-09	5	3	34	7
TCGA-AC-A5EI-01A-11D-A27P-09	6	7	0	0
TCGA-AC-A5XS-01A-11D-A29N-09	148	2	12	9
TCGA-AC-A5XU-01A-11D-A28B-09	5	9	7	4
TCGA-AC-A62V-01A-11D-A31U-09	0	19	0	0
TCGA-AC-A62X-01A-11D-A29N-09	3	17	0	5
TCGA-AC-A62Y-01A-11D-A29N-09	7	6	9	0
TCGA-AC-A6IV-01A-12D-A33E-09	0	3	0	3
TCGA-AC-A6IW-01A-12D-A33E-09	15	18	11	7
TCGA-AC-A6IX-01A-12D-A32I-09	8	8	0	0
TCGA-AC-A6NO-01A-12D-A33E-09	0	10	0	0
TCGA-AC-A7VB-01A-11D-A351-09	0	7	4	0
TCGA-AC-A7VC-01A-11D-A351-09	0	3	0	0
TCGA-AC-A8OP-01A-11D-A36J-09	4	20	21	12
TCGA-AC-A8OQ-01A-11D-A41F-09	5	7	18	0
TCGA-AC-A8OR-01A-21D-A41F-09	2	5	5	0
TCGA-AC-A8OS-01A-12D-A41F-09	5	5	5	0
TCGA-AN-A03X-01A-21W-A019-09	0	20	0	0
TCGA-AN-A03Y-01A-21W-A019-09	2	10	0	0
TCGA-AN-A041-01A-11W-A050-09	0	9	0	2
TCGA-AN-A046-01A-21W-A050-09	0	0	0	1312
TCGA-AN-A049-01A-21W-A019-09	3	8	0	0
TCGA-AN-A04A-01A-21W-A050-09	0	10	0	0
TCGA-AN-A04C-01A-21W-A050-09	4	8	9	0
TCGA-AN-A04D-01A-21W-A050-09	0	8	11	6
TCGA-AN-A0AJ-01A-11W-A019-09	4	6	8	1
TCGA-AN-A0AK-01A-21W-A019-09	7	199	34	19
TCGA-AN-A0AL-01A-11W-A019-09	3	2	13	2
TCGA-AN-A0AM-01A-11W-A050-09	2	4	16	0
TCGA-AN-A0AR-01A-11W-A019-09	7	8	18	1
TCGA-AN-A0AS-01A-11W-A019-09	3	6	5	0
TCGA-AN-A0AT-01A-11D-A045-09	0	4	10	0
TCGA-AN-A0FD-01A-11W-A050-09	0	3	7	0
TCGA-AN-A0FF-01A-11W-A050-09	0	7	0	0
TCGA-AN-A0FJ-01A-11W-A019-09	10	14	0	0
TCGA-AN-A0FK-01A-11W-A050-09	0	11	0	0
TCGA-AN-A0FL-01A-11W-A050-09	0	13	26	0
TCGA-AN-A0FN-01A-11W-A050-09	0	8	0	0
TCGA-AN-A0FS-01A-11W-A050-09	2	2	8	3
TCGA-AN-A0FT-01A-11W-A050-09	7	11	6	1
TCGA-AN-A0FV-01A-11W-A019-09	11	0	7	0
TCGA-AN-A0FW-01A-11W-A050-09	2	9	18	3
TCGA-AN-A0FX-01A-11W-A050-09	3	8	21	3
TCGA-AN-A0FY-01A-11W-A050-09	0	15	0	0
TCGA-AN-A0FZ-01A-11W-A050-09	2	5	4	1
TCGA-AN-A0G0-01A-11W-A050-09	0	12	0	0
TCGA-AN-A0XN-01A-21D-A10G-09	2	1	29	3
TCGA-AN-A0XO-01A-11D-A10G-09	3	0	0	4
TCGA-AN-A0XP-01A-11D-A117-09	2	6	0	0
TCGA-AN-A0XR-01A-11D-A10G-09	0	8	0	0
TCGA-AN-A0XS-01A-22D-A10G-09	0	0	0	5
TCGA-AN-A0XT-01A-11D-A10G-09	0	0	2	0
TCGA-AN-A0XU-01A-11D-A10G-09	2	7	20	7
TCGA-AN-A0XV-01A-11D-A10G-09	0	5	0	1
TCGA-AN-A0XW-01A-11D-A10G-09	72	0	0	0
TCGA-AO-A03L-01A-41W-A071-09	0	3	5	0
TCGA-AO-A03O-01A-11W-A019-09	2	11	3	1
TCGA-AO-A03P-01A-11W-A019-09	2	7	4	3
TCGA-AO-A03R-01A-21W-A050-09	0	5	12	0
TCGA-AO-A03T-01A-21W-A050-09	2	3	17	2
TCGA-AO-A03V-01A-11D-A10Y-09	6	1	6	2
TCGA-AO-A0J2-01A-11W-A050-09	2	5	8	2
TCGA-AO-A0J3-01A-11W-A050-09	0	9	16	0
TCGA-AO-A0J4-01A-11W-A050-09	10	13	11	1
TCGA-AO-A0J5-01A-11W-A050-09	1	7	14	2
TCGA-AO-A0J6-01A-11W-A050-09	4	0	19	6
TCGA-AO-A0J7-01A-11W-A050-09	1	3	0	0
TCGA-AO-A0J8-01A-21D-A045-09	0	0	0	3
TCGA-AO-A0J9-01A-11W-A050-09	17	5	8	3
TCGA-AO-A0JA-01A-11W-A071-09	6	0	0	2
TCGA-AO-A0JB-01A-11W-A071-09	0	8	22	0
TCGA-AO-A0JC-01A-11W-A071-09	35	0	0	4
TCGA-AO-A0JD-01A-11W-A071-09	0	0	30	4
TCGA-AO-A0JE-01A-11W-A071-09	8	0	0	5
TCGA-AO-A0JF-01A-11W-A071-09	3	9	0	0
TCGA-AO-A0JG-01A-31D-A099-09	0	0	2	0
TCGA-AO-A0JI-01A-21W-A100-09	0	3	5	3
TCGA-AO-A0JJ-01A-11W-A071-09	0	3	4	0
TCGA-AO-A0JM-01A-21W-A071-09	0	13	0	3
TCGA-AO-A124-01A-11D-A10M-09	0	0	26	0
TCGA-AO-A128-01A-11D-A10M-09	8	192	6	15
TCGA-AO-A12A-01A-21D-A10Y-09	0	4	0	0
TCGA-AO-A12D-01A-11D-A10Y-09	5	7	0	3
TCGA-AO-A12F-01A-11D-A10Y-09	0	10	0	1
TCGA-AO-A12H-01A-11D-A10Y-09	0	3	0	2
TCGA-AO-A1KO-01A-31D-A188-09	0	0	0	2
TCGA-AO-A1KP-01A-11D-A13L-09	0	3	0	0
TCGA-AO-A1KR-01A-12D-A142-09	4	6	5	1
TCGA-AO-A1KS-01A-11D-A13L-09	4	6	0	1
TCGA-AO-A1KT-01A-11D-A13L-09	3	7	0	0
TCGA-AQ-A04H-01B-11D-A10M-09	2	15	0	3
TCGA-AQ-A04J-01A-02W-A050-09	5	4	12	0
TCGA-AQ-A0Y5-01A-11D-A14K-09	1	1	6	1
TCGA-AQ-A1H2-01A-11D-A13L-09	0	3	0	1
TCGA-AQ-A1H3-01A-31D-A13L-09	0	3	0	0
TCGA-AQ-A54O-01A-11D-A25Q-09	1	4	0	0
TCGA-AQ-A7U7-01A-22D-A351-09	9	8	0	4
TCGA-AR-A0TP-01A-11D-A099-09	0	0	16	0
TCGA-AR-A0TQ-01A-11D-A099-09	0	0	5	0
TCGA-AR-A0TR-01A-11D-A099-09	0	7	0	0
TCGA-AR-A0TS-01A-11D-A10Y-09	1	0	14	0
TCGA-AR-A0TT-01A-31D-A099-09	2	6	2	2
TCGA-AR-A0TU-01A-31D-A10G-09	4	0	46	0
TCGA-AR-A0TV-01A-21D-A099-09	2	9	0	1
TCGA-AR-A0TW-01A-11D-A099-09	1	5	4	2
TCGA-AR-A0TX-01A-11D-A099-09	75	0	0	0
TCGA-AR-A0TY-01A-12W-A12T-09	0	8	34	7
TCGA-AR-A0TZ-01A-12D-A099-09	4	3	0	2
TCGA-AR-A0U0-01A-11D-A10G-09	12	3	36	3
TCGA-AR-A0U1-01A-11D-A10Y-09	2	0	14	0
TCGA-AR-A0U2-01A-11D-A10G-09	3	8	11	0
TCGA-AR-A0U3-01A-11D-A10G-09	1	0	3	2
TCGA-AR-A1AH-01A-11D-A12B-09	2	8	5	2
TCGA-AR-A1AI-01A-11D-A12Q-09	3	4	4	3
TCGA-AR-A1AJ-01A-21D-A12Q-09	4	4	0	0
TCGA-AR-A1AK-01A-21D-A12Q-09	3	5	0	2
TCGA-AR-A1AL-01A-21D-A12Q-09	1	4	0	0
TCGA-AR-A1AN-01A-11D-A12Q-09	4	0	0	3
TCGA-AR-A1AO-01A-11D-A12Q-09	0	3	10	0
TCGA-AR-A1AP-01A-11D-A12Q-09	0	8	0	3
TCGA-AR-A1AQ-01A-11D-A12Q-09	0	2	3	0
TCGA-AR-A1AR-01A-31D-A135-09	3	7	2	1
TCGA-AR-A1AS-01A-11D-A12Q-09	5	2	0	2
TCGA-AR-A1AT-01A-11D-A12Q-09	2	4	0	0
TCGA-AR-A1AU-01A-11D-A12Q-09	0	0	3	0
TCGA-AR-A1AV-01A-21D-A12Q-09	0	0	5	0
TCGA-AR-A1AW-01A-21D-A12Q-09	0	0	9	0
TCGA-AR-A1AX-01A-11D-A12Q-09	0	0	0	7
TCGA-AR-A1AY-01A-21D-A12Q-09	1	6	6	0
TCGA-AR-A24H-01A-11D-A167-09	2	4	19	3
TCGA-AR-A24K-01A-11D-A167-09	0	0	3	0
TCGA-AR-A24L-01A-11D-A167-09	0	0	11	0
TCGA-AR-A24M-01A-11D-A167-09	0	0	2	0
TCGA-AR-A24N-01A-11D-A167-09	2	0	2	0
TCGA-AR-A24O-01A-11D-A167-09	0	2	0	0
TCGA-AR-A24P-01A-11D-A167-09	0	3	0	0
TCGA-AR-A24Q-01A-12D-A167-09	8	0	30	0
TCGA-AR-A24R-01A-11D-A167-09	0	10	0	1
TCGA-AR-A24S-01A-11D-A167-09	0	17	0	0
TCGA-AR-A24T-01A-11D-A167-09	0	4	3	1
TCGA-AR-A24U-01A-11D-A167-09	3	2	1	2
TCGA-AR-A24V-01A-21D-A167-09	1	3	0	0
TCGA-AR-A24W-01A-11D-A17G-09	0	0	3	0
TCGA-AR-A24X-01A-11D-A167-09	0	5	0	0
TCGA-AR-A24Z-01A-11D-A167-09	0	10	0	0
TCGA-AR-A250-01A-31D-A167-09	11	6	7	1
TCGA-AR-A251-01A-12D-A167-09	5	0	29	0
TCGA-AR-A252-01A-11D-A167-09	0	3	0	0
TCGA-AR-A254-01A-21D-A167-09	0	3	0	3
TCGA-AR-A255-01A-11D-A167-09	5	9	1	2
TCGA-AR-A256-01A-11D-A167-09	0	8	33	0
TCGA-AR-A2LE-01A-11D-A17W-09	46	4	5	6
TCGA-AR-A2LH-01A-31D-A18P-09	5	2	3	4
TCGA-AR-A2LK-01A-11D-A17W-09	1	8	0	0
TCGA-AR-A2LL-01A-11D-A17W-09	0	4	0	3
TCGA-AR-A2LM-01A-11D-A17W-09	0	0	1	0
TCGA-AR-A2LN-01A-21D-A18P-09	2	0	0	0
TCGA-AR-A2LO-01A-31D-A18P-09	0	2	0	2
TCGA-AR-A2LQ-01A-22D-A18P-09	0	0	1	0
TCGA-AR-A2LR-01A-12D-A18P-09	0	10	0	2
TCGA-AR-A5QM-01A-11D-A27P-09	0	8	0	0
TCGA-AR-A5QN-01A-12D-A28B-09	2	6	0	5
TCGA-AR-A5QP-01A-11D-A28B-09	0	4	0	0
TCGA-AR-A5QQ-01A-11D-A28B-09	7	4	14	3
TCGA-B6-A0I1-01A-11D-A21Q-09	3	13	0	0
TCGA-B6-A0I2-01A-11W-A050-09	5	12	0	0
TCGA-B6-A0I5-01A-11W-A100-09	0	4	0	0
TCGA-B6-A0I6-01A-11D-A128-09	2	0	17	0
TCGA-B6-A0I8-01A-11W-A050-09	2	3	22	0
TCGA-B6-A0I9-01A-11W-A050-09	0	13	10	4
TCGA-B6-A0IA-01A-11W-A050-09	0	0	19	2
TCGA-B6-A0IB-01A-11W-A050-09	0	0	10	5
TCGA-B6-A0IC-01A-11W-A050-09	0	3	8	2
TCGA-B6-A0IE-01A-11W-A050-09	0	10	9	0
TCGA-B6-A0IH-01A-11D-A10Y-09	0	13	0	0
TCGA-B6-A0IJ-01A-11W-A050-09	5	4	24	1
TCGA-B6-A0IK-01A-12W-A071-09	15	0	10	8
TCGA-B6-A0IM-01A-11W-A050-09	0	3	6	2
TCGA-B6-A0IN-01A-11W-A050-09	0	9	0	0
TCGA-B6-A0RE-01A-11W-A071-09	9	7	15	1
TCGA-B6-A0RG-01A-11W-A071-09	2	9	0	0
TCGA-B6-A0RH-01A-21D-A10Y-09	5	2	0	2
TCGA-B6-A0RI-01A-11W-A071-09	6	0	0	3
TCGA-B6-A0RL-01A-11D-A099-09	0	7	5	1
TCGA-B6-A0RM-01A-11D-A099-09	0	6	5	0
TCGA-B6-A0RN-01A-12D-A099-09	0	10	0	2
TCGA-B6-A0RO-01A-22D-A099-09	1	0	6	0
TCGA-B6-A0RP-01A-21D-A099-09	0	7	0	2
TCGA-B6-A0RQ-01A-11D-A10Y-09	9	0	0	0
TCGA-B6-A0RS-01A-11D-A099-09	3	10	15	3
TCGA-B6-A0RT-01A-21D-A099-09	5	2	4	1
TCGA-B6-A0RU-01A-11D-A099-09	6	4	0	0
TCGA-B6-A0RV-01A-11D-A099-09	6	2	0	1
TCGA-B6-A0WS-01A-11D-A10Y-09	0	0	7	0
TCGA-B6-A0WT-01A-11D-A10G-09	0	4	0	0
TCGA-B6-A0WV-01A-11D-A10G-09	3	3	0	0
TCGA-B6-A0WW-01A-11D-A10G-09	4	6	1	3
TCGA-B6-A0WX-01A-11D-A10G-09	2	2	0	0
