NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	4.814	176.499	1.833	94.299	2.712	0.294	20000.0
2	4.805	176.829	1.824	94.251	2.756	0.294	20000.0
3	4.739	175.66	1.808	93.908	2.712	0.301	40000.0
4	4.834	175.535	1.821	93.593	2.691	0.312	20000.0
5	4.97	176.821	1.855	94.623	2.727	0.283	30000.0
6	4.734	175.393	1.806	93.946	2.706	0.299	20000.0
7	4.906	177.043	1.857	94.48	2.728	0.284	30000.0
8	4.784	176.344	1.85	94.396	2.735	0.288	20000.0
9	4.87	175.893	1.839	94.362	2.682	0.291	30000.0
10	4.787	174.742	1.822	93.497	2.676	0.315	20000.0
11	4.919	175.93	1.851	94.024	2.732	0.299	30000.0
12	4.796	175.219	1.83	93.768	2.677	0.297	20000.0
13	4.793	175.277	1.81	93.805	2.687	0.304	20000.0
14	4.904	176.576	1.852	94.152	2.705	0.29	30000.0
15	4.91	176.46	1.855	94.219	2.72	0.296	30000.0
16	4.843	177.01	1.833	94.261	2.718	0.295	40000.0
17	4.948	177.185	1.86	94.419	2.728	0.291	30000.0
18	4.88	177.478	1.831	94.437	2.757	0.288	30000.0
19	4.851	176.457	1.827	94.087	2.699	0.292	20000.0
20	4.906	177.198	1.858	94.651	2.737	0.284	30000.0
21	4.758	175.833	1.823	93.972	2.712	0.301	20000.0
22	4.775	175.462	1.805	93.809	2.701	0.305	50000.0
23	4.838	176.55	1.827	94.363	2.716	0.291	20000.0
24	4.831	176.03	1.847	94.112	2.737	0.298	30000.0
25	4.8	174.937	1.821	93.599	2.67	0.309	30000.0
26	4.774	176.269	1.814	94.214	2.71	0.286	40000.0
27	4.971	177.648	1.872	94.786	2.753	0.283	30000.0
28	4.927	176.377	1.874	94.543	2.717	0.28	30000.0
29	4.869	177.496	1.822	94.405	2.746	0.288	30000.0
30	4.961	176.584	1.857	94.587	2.723	0.289	30000.0
31	4.901	177.633	1.838	94.491	2.739	0.286	30000.0
32	4.787	175.934	1.816	93.881	2.697	0.303	20000.0
33	4.907	177.094	1.85	94.46	2.736	0.291	30000.0
34	4.799	176.219	1.824	94.015	2.73	0.298	40000.0
35	4.818	176.515	1.842	94.227	2.728	0.292	20000.0
36	4.798	175.797	1.829	93.837	2.717	0.305	30000.0
37	4.96	178.066	1.861	95.002	2.77	0.27	30000.0
38	4.855	176.205	1.839	93.904	2.707	0.303	20000.0
