Samples	SBS96A	SBS96B	SBS96C
TCGA-BH-A0B6-01A-11D-A19Y-09	34	1161	40
TCGA-BH-A0B7-01A-12D-A10Y-09	29	7	8
TCGA-BH-A0B8-01A-21W-A071-09	75	16	3
TCGA-BH-A0B9-01A-11W-A071-09	31	11	5
TCGA-BH-A0BA-01A-11W-A071-09	43	15	1
TCGA-BH-A0BC-01A-22D-A099-09	25	9	5
TCGA-BH-A0BD-01A-11W-A050-09	26	6	0
TCGA-BH-A0BF-01A-21D-A12Q-09	23	9	3
TCGA-BH-A0BG-01A-11D-A10Y-09	33	10	0
TCGA-BH-A0BJ-01A-11W-A071-09	35	6	3
TCGA-BH-A0BL-01A-11D-A10Y-09	48	7	9
TCGA-BH-A0BM-01A-11W-A071-09	47	15	0
TCGA-BH-A0BO-01A-23D-A12B-09	25	3	1
TCGA-BH-A0BP-01A-11D-A10Y-09	93	57	18
TCGA-BH-A0BQ-01A-21D-A10Y-09	22	2	4
TCGA-BH-A0BR-01A-21W-A12T-09	25	24	13
TCGA-BH-A0BS-01A-11D-A12Q-09	19	2	0
TCGA-BH-A0BT-01A-11D-A12Q-09	32	4	4
TCGA-BH-A0BV-01A-11W-A019-09	26	8	1
TCGA-BH-A0BW-01A-11D-A10Y-09	69	18	5
TCGA-BH-A0BZ-01A-31D-A12Q-09	186	57	18
TCGA-BH-A0C0-01A-21W-A071-09	73	20	8
TCGA-BH-A0C1-01B-11D-A12B-09	35	6	2
TCGA-BH-A0C3-01A-21D-A12Q-09	14	0	2
TCGA-BH-A0C7-01B-11D-A10Y-09	51	4	3
TCGA-BH-A0DD-01A-31D-A12Q-09	22	4	2
TCGA-BH-A0DE-01A-11D-A10Y-09	29	3	3
TCGA-BH-A0DG-01A-21D-A12Q-09	14	9	9
TCGA-BH-A0DH-01A-11D-A099-09	31	10	5
TCGA-BH-A0DI-01A-21D-A12Q-09	24	20	0
TCGA-BH-A0DK-01A-21W-A071-09	84	19	7
TCGA-BH-A0DL-01A-11D-A10Y-09	46	13	5
TCGA-BH-A0DO-01B-11D-A12B-09	12	8	6
TCGA-BH-A0DP-01A-21W-A071-09	33	14	6
TCGA-BH-A0DQ-01A-11D-A099-09	31	2	1
TCGA-BH-A0DS-01A-11W-A071-09	58	7	5
TCGA-BH-A0DT-01A-21D-A12B-09	12	3	0
TCGA-BH-A0DV-01A-21D-A12Q-09	9	5	0
TCGA-BH-A0DX-01A-11D-A10Y-09	28	37	3
TCGA-BH-A0DZ-01A-11W-A019-09	11	340	18
TCGA-BH-A0E0-01A-11W-A071-09	37	1	6
TCGA-BH-A0E1-01A-11W-A071-09	23	13	4
TCGA-BH-A0E2-01A-11W-A071-09	52	7	8
TCGA-BH-A0E7-01A-11W-A050-09	43	2	3
TCGA-BH-A0E9-01B-11D-A10Y-09	27	3	1
TCGA-BH-A0EA-01A-11D-A10Y-09	20	3	3
TCGA-BH-A0EB-01A-11W-A050-09	53	10	0
TCGA-BH-A0EE-01A-11W-A050-09	78	60	30
TCGA-BH-A0EI-01A-11D-A10Y-09	17	1	2
TCGA-BH-A0GY-01A-11W-A071-09	60	7	3
TCGA-BH-A0GZ-01A-11W-A071-09	32	6	3
TCGA-BH-A0H0-01A-11W-A071-09	23	4	2
TCGA-BH-A0H3-01A-11D-A12Q-09	13	2	0
TCGA-BH-A0H5-01A-21D-A10Y-09	1	121	22
TCGA-BH-A0H6-01A-21W-A071-09	26	1	2
TCGA-BH-A0H7-01A-13W-A071-09	60	19	7
TCGA-BH-A0H9-01A-11W-A071-09	32	15	7
TCGA-BH-A0HA-01A-11D-A12Q-09	286	20	17
TCGA-BH-A0HB-01A-11W-A071-09	36	6	7
TCGA-BH-A0HF-01A-11W-A071-09	1134	312	53
TCGA-BH-A0HI-01A-11D-A099-09	19	7	5
TCGA-BH-A0HK-01A-11W-A071-09	56	83	8
TCGA-BH-A0HL-01A-11W-A050-09	35	4	5
TCGA-BH-A0HN-01A-11D-A099-09	21	3	5
TCGA-BH-A0HO-01A-11W-A050-09	20	0	5
TCGA-BH-A0HP-01A-12D-A099-09	12	277	19
TCGA-BH-A0HQ-01A-11W-A050-09	37	14	4
TCGA-BH-A0HU-01A-11W-A050-09	34	5	4
TCGA-BH-A0HW-01A-11W-A050-09	33	1	3
TCGA-BH-A0HX-01A-21W-A071-09	62	22	4
TCGA-BH-A0HY-01A-11W-A071-09	56	6	14
TCGA-BH-A0RX-01A-21D-A099-09	32	2	7
TCGA-BH-A0W3-01A-11D-A10G-09	17	3	0
TCGA-BH-A0W4-01A-11D-A10G-09	21	7	8
TCGA-BH-A0W5-01A-11D-A10G-09	20	0	3
TCGA-BH-A0W7-01A-11D-A10Y-09	10	226	3
TCGA-BH-A0WA-01A-11D-A10G-09	76	25	1
TCGA-BH-A18F-01A-11D-A12B-09	27	15	9
TCGA-BH-A18G-01A-11D-A12B-09	1340	0	87
TCGA-BH-A18H-01A-11D-A12B-09	36	14	3
TCGA-BH-A18I-01A-11D-A12B-09	17	3	5
TCGA-BH-A18J-01A-11D-A12B-09	23	80	2
TCGA-BH-A18K-01A-11D-A12B-09	31	29	2
TCGA-BH-A18L-01A-32D-A12B-09	52	2	7
TCGA-BH-A18M-01A-11D-A12B-09	12	2	1
TCGA-BH-A18N-01A-11D-A12B-09	35	0	3
TCGA-BH-A18P-01A-11D-A12B-09	31	313	23
TCGA-BH-A18Q-01A-12D-A12B-09	69	17	3
TCGA-BH-A18R-01A-11D-A12B-09	24	7	3
TCGA-BH-A18S-01A-11D-A12B-09	24	3	6
TCGA-BH-A18T-01A-11D-A12B-09	63	21	2
TCGA-BH-A18U-01A-21D-A12B-09	72	73	2
TCGA-BH-A18V-01A-11D-A12B-09	92	129	6
TCGA-BH-A1EN-01A-11D-A17G-09	58	7	5
TCGA-BH-A1EO-01A-11D-A135-09	31	2	5
TCGA-BH-A1ES-01A-11D-A135-09	7	4	4
TCGA-BH-A1ET-01A-11D-A135-09	29	1	4
TCGA-BH-A1EU-01A-11D-A135-09	18	1	2
TCGA-BH-A1EV-01A-11D-A135-09	33	52	24
TCGA-BH-A1EW-01A-11D-A135-09	7	2	2
TCGA-BH-A1EX-01A-11D-A13L-09	19	0	6
TCGA-BH-A1EY-01A-11D-A13L-09	27	12	9
TCGA-BH-A1F0-01A-11D-A135-09	56	17	7
TCGA-BH-A1F2-01A-31D-A13L-09	42	11	5
TCGA-BH-A1F5-01A-12D-A13L-09	30	4	7
TCGA-BH-A1F6-01A-11D-A13L-09	40	6	2
TCGA-BH-A1F8-01A-11D-A13L-09	44	118	11
TCGA-BH-A1FC-01A-11D-A13L-09	67	27	9
TCGA-BH-A1FD-01A-11W-A14Q-09	36	3	2
TCGA-BH-A1FE-01A-11D-A13L-09	11	9	5
TCGA-BH-A1FG-01A-11D-A13L-09	23	1	2
TCGA-BH-A1FH-01A-12D-A13L-09	19	2	0
TCGA-BH-A1FJ-01A-11D-A13L-09	31	3	1
TCGA-BH-A1FL-01A-11D-A13L-09	18	3	2
TCGA-BH-A1FM-01A-11D-A13L-09	36	13	8
TCGA-BH-A1FN-01A-11D-A13L-09	48	83	0
TCGA-BH-A1FR-01A-11D-A13L-09	14	1	1
TCGA-BH-A1FU-01A-11D-A14G-09	73	24	17
TCGA-BH-A201-01A-11D-A14K-09	15	2	6
TCGA-BH-A202-01A-11D-A14K-09	21	4	3
TCGA-BH-A203-01A-12D-A167-09	58	12	13
TCGA-BH-A204-01A-11D-A159-09	39	6	5
TCGA-BH-A208-01A-11D-A159-09	38	44	3
TCGA-BH-A209-01A-11D-A17G-09	23	90	3
TCGA-BH-A28Q-01A-11D-A16D-09	23	1	1
TCGA-BH-A2L8-01A-11D-A18P-09	11	532	0
TCGA-BH-A42U-01A-12D-A243-09	11	11	2
TCGA-BH-A42V-01A-11D-A243-09	14	34	9
TCGA-BH-A5IZ-01A-11D-A27P-09	75	18	1
TCGA-BH-A5J0-01A-11D-A27P-09	30	45	14
TCGA-BH-A6R8-01A-21D-A33E-09	28	5	6
TCGA-BH-A6R9-01A-21D-A32I-09	17	0	5
TCGA-BH-A8FY-01A-11D-A36J-09	39	7	1
TCGA-BH-A8FZ-01A-11D-A351-09	62	12	8
TCGA-BH-A8G0-01A-11D-A351-09	19	0	4
TCGA-BH-AB28-01A-31D-A41F-09	29	4	3
TCGA-C8-A12K-01A-21D-A10Y-09	87	72	0
TCGA-C8-A12L-01A-11D-A10Y-09	66	4	4
TCGA-C8-A12M-01A-11D-A135-09	62	0	12
TCGA-C8-A12N-01A-11D-A10Y-09	20	3	2
TCGA-C8-A12O-01A-11D-A10Y-09	31	2	6
TCGA-C8-A12P-01A-11D-A10Y-09	61	108	15
TCGA-C8-A12Q-01A-11D-A10Y-09	28	78	17
TCGA-C8-A12T-01A-11D-A10Y-09	22	155	11
TCGA-C8-A12U-01A-11D-A10Y-09	51	8	0
TCGA-C8-A12V-01A-11D-A10Y-09	40	4	4
TCGA-C8-A12W-01A-11D-A10Y-09	56	1	10
TCGA-C8-A12X-01A-11D-A10Y-09	48	3	9
TCGA-C8-A12Y-01A-11D-A12B-09	39	4	4
TCGA-C8-A12Z-01A-11D-A10Y-09	33	17	5
TCGA-C8-A130-01A-31D-A10Y-09	36	5	6
TCGA-C8-A131-01A-11D-A10Y-09	41	10	14
TCGA-C8-A132-01A-31D-A10Y-09	40	39	0
TCGA-C8-A133-01A-32D-A12B-09	22	6	3
TCGA-C8-A134-01A-11D-A10Y-09	79	10	13
TCGA-C8-A135-01A-11D-A10Y-09	55	8	9
TCGA-C8-A137-01A-11D-A10Y-09	25	22	11
TCGA-C8-A138-01A-11D-A10Y-09	37	1	8
TCGA-C8-A1HE-01A-11D-A188-09	26	33	5
TCGA-C8-A1HF-01A-11D-A135-09	23	12	2
TCGA-C8-A1HG-01A-11D-A135-09	45	7	4
TCGA-C8-A1HI-01A-11D-A135-09	47	8	3
TCGA-C8-A1HJ-01A-11D-A13L-09	94	20	3
TCGA-C8-A1HK-01A-21D-A13L-09	26	27	9
TCGA-C8-A1HL-01A-11D-A135-09	25	1	2
TCGA-C8-A1HM-01A-12D-A135-09	58	357	10
TCGA-C8-A1HN-01A-11D-A135-09	52	3	4
TCGA-C8-A1HO-01A-11D-A13L-09	25	8	4
TCGA-C8-A26V-01A-11D-A16D-09	30	46	9
TCGA-C8-A26W-01A-11D-A16D-09	22	30	9
TCGA-C8-A26X-01A-31D-A16D-09	58	6	6
TCGA-C8-A26Y-01A-11D-A16D-09	68	708	32
TCGA-C8-A26Z-01A-11D-A16D-09	38	2	5
TCGA-C8-A273-01A-11D-A16D-09	15	1	2
TCGA-C8-A274-01A-11D-A16D-09	33	194	12
TCGA-C8-A275-01A-21D-A16D-09	30	86	5
TCGA-C8-A278-01A-11D-A167-09	24	12	7
TCGA-C8-A27A-01A-11D-A167-09	22	7	7
TCGA-C8-A27B-01A-11D-A167-09	56	99	2
TCGA-C8-A3M7-01A-12D-A21Q-09	50	134	22
TCGA-C8-A3M8-01A-11D-A20S-09	43	6	4
TCGA-C8-A8HP-01A-11D-A36J-09	33	191	17
TCGA-C8-A8HQ-01A-11D-A36J-09	31	277	28
TCGA-C8-A8HR-01A-11D-A36J-09	45	9	1
TCGA-C8-A9FZ-01A-11D-A41F-09	25	1	1
TCGA-D8-A13Y-01A-11D-A10Y-09	44	23	3
TCGA-D8-A13Z-01A-11D-A10Y-09	77	15	9
TCGA-D8-A140-01A-11D-A10Y-09	92	25	8
TCGA-D8-A141-01A-11D-A10Y-09	19	0	1
TCGA-D8-A142-01A-11D-A10Y-09	121	16	9
TCGA-D8-A143-01A-11D-A10Y-09	48	4	0
TCGA-D8-A145-01A-11D-A10Y-09	38	4	1
TCGA-D8-A146-01A-31D-A10Y-09	27	6	7
TCGA-D8-A147-01A-11D-A10Y-09	97	81	8
TCGA-D8-A1J8-01A-11D-A13L-09	341	464	75
TCGA-D8-A1J9-01A-11D-A13L-09	2	213	29
TCGA-D8-A1JA-01A-11D-A13L-09	3	1067	3
TCGA-D8-A1JB-01A-11D-A13L-09	35	10	3
TCGA-D8-A1JC-01A-11D-A13L-09	41	59	11
TCGA-D8-A1JD-01A-11D-A13L-09	69	25	13
TCGA-D8-A1JE-01A-11D-A13L-09	31	3	1
TCGA-D8-A1JF-01A-11D-A13L-09	37	4	3
TCGA-D8-A1JG-01B-11D-A13L-09	77	12	61
TCGA-D8-A1JH-01A-11D-A188-09	23	4	2
TCGA-D8-A1JI-01A-11D-A13L-09	31	1	4
TCGA-D8-A1JJ-01A-31D-A14K-09	35	36	10
TCGA-D8-A1JK-01A-11D-A13L-09	159	40	19
TCGA-D8-A1JL-01A-11D-A13L-09	89	21	11
TCGA-D8-A1JM-01A-11D-A13L-09	42	4	5
TCGA-D8-A1JN-01A-11D-A13L-09	26	129	39
TCGA-D8-A1JP-01A-11D-A13L-09	93	23	4
TCGA-D8-A1JS-01A-11D-A13L-09	21	2	2
TCGA-D8-A1JT-01A-31D-A13L-09	34	2	2
TCGA-D8-A1JU-01A-11D-A13L-09	15	1	1
TCGA-D8-A1X5-01A-11D-A14G-09	44	6	9
TCGA-D8-A1X6-01A-11D-A14K-09	31	3	4
TCGA-D8-A1X7-01A-11D-A14K-09	23	3	4
TCGA-D8-A1X8-01A-11D-A14K-09	41	3	3
TCGA-D8-A1X9-01A-12D-A159-09	76	16	3
TCGA-D8-A1XA-01A-11D-A14G-09	22	2	0
TCGA-D8-A1XB-01A-11D-A14G-09	27	6	4
TCGA-D8-A1XC-01A-11D-A14G-09	26	2	2
TCGA-D8-A1XF-01A-11D-A14G-09	39	4	12
TCGA-D8-A1XG-01A-11D-A14G-09	27	0	4
TCGA-D8-A1XJ-01A-11D-A14K-09	48	30	15
TCGA-D8-A1XK-01A-21D-A14K-09	1155	0	40
TCGA-D8-A1XL-01A-11D-A14K-09	78	14	9
TCGA-D8-A1XM-01A-21D-A14K-09	30	21	12
TCGA-D8-A1XO-01A-11D-A14K-09	21	7	0
TCGA-D8-A1XQ-01A-11D-A14K-09	834	43	55
TCGA-D8-A1XR-01A-11D-A14K-09	23	3	0
TCGA-D8-A1XS-01A-11D-A14K-09	14	6	5
TCGA-D8-A1XT-01A-11D-A14K-09	27	6	3
TCGA-D8-A1XU-01A-11D-A14K-09	18	9	1
TCGA-D8-A1XV-01A-11D-A14K-09	25	5	1
TCGA-D8-A1XW-01A-11D-A14K-09	84	26	4
TCGA-D8-A1XY-01A-11D-A14K-09	47	5	5
TCGA-D8-A1XZ-01A-11D-A14K-09	64	7	8
TCGA-D8-A1Y0-01A-11D-A14K-09	50	19	8
TCGA-D8-A1Y1-01A-21D-A14K-09	196	12	20
TCGA-D8-A1Y2-01A-11D-A159-09	13	5	2
TCGA-D8-A1Y3-01A-11D-A159-09	52	3	6
TCGA-D8-A27E-01A-11D-A16D-09	10	1	2
TCGA-D8-A27F-01A-11D-A16D-09	45	17	3
TCGA-D8-A27G-01A-11D-A16D-09	0	1000	34
TCGA-D8-A27I-01A-11D-A16D-09	24	8	4
TCGA-D8-A27K-01A-11D-A16D-09	19	1	2
TCGA-D8-A27L-01A-11D-A16D-09	21	23	4
TCGA-D8-A27M-01A-11D-A16D-09	47	16	11
TCGA-D8-A27N-01A-11D-A16D-09	44	4	4
TCGA-D8-A27P-01A-11D-A16D-09	24	2	2
TCGA-D8-A27R-01A-11D-A16D-09	23	6	5
TCGA-D8-A27T-01A-11D-A16D-09	24	4	1
TCGA-D8-A27V-01A-12D-A17D-09	25	199	14
TCGA-D8-A27W-01A-11D-A16D-09	39	3	3
TCGA-D8-A3Z6-01A-11D-A23C-09	28	7	2
TCGA-D8-A4Z1-01A-21D-A25Q-09	11	51	11
TCGA-D8-A73U-01A-11D-A33E-09	35	137	16
TCGA-D8-A73W-01A-22D-A351-09	39	5	2
TCGA-D8-A73X-01A-11D-A32I-09	34	6	6
TCGA-E2-A10A-01A-21D-A10Y-09	15	6	0
TCGA-E2-A10C-01A-21D-A10M-09	0	427	23
TCGA-E2-A14N-01A-31D-A135-09	60	15	7
TCGA-E2-A14O-01A-31D-A10Y-09	23	1	8
TCGA-E2-A14P-01A-31D-A12B-09	59	24	12
TCGA-E2-A14Q-01A-11D-A12B-09	27	6	1
TCGA-E2-A14R-01A-11D-A10Y-09	100	29	9
TCGA-E2-A14T-01A-11D-A10Y-09	25	6	7
TCGA-E2-A14V-01A-11D-A12B-09	60	39	11
TCGA-E2-A14W-01A-11D-A12B-09	58	18	9
TCGA-E2-A14X-01A-11D-A10Y-09	27	5	6
TCGA-E2-A14Y-01A-21D-A12B-09	18	23	0
TCGA-E2-A14Z-01A-11D-A10Y-09	36	31	12
TCGA-E2-A150-01A-11D-A12B-09	61	6	12
TCGA-E2-A152-01A-11D-A12B-09	20	114	19
TCGA-E2-A153-01A-12D-A12B-09	19	3	2
TCGA-E2-A154-01A-11D-A10Y-09	40	0	12
TCGA-E2-A155-01A-11D-A12B-09	60	12	6
TCGA-E2-A156-01A-11D-A12B-09	18	3	1
TCGA-E2-A158-01A-11D-A12B-09	69	5	7
TCGA-E2-A159-01A-11D-A10Y-09	32	130	0
TCGA-E2-A15A-01A-11D-A12B-09	51	4	1
TCGA-E2-A15C-01A-31D-A12B-09	38	2	2
TCGA-E2-A15D-01A-11D-A10Y-09	21	1	5
TCGA-E2-A15E-01A-11D-A12B-09	34	5	2
TCGA-E2-A15G-01A-11D-A12B-09	54	8	6
TCGA-E2-A15H-01A-11D-A12B-09	30	1	3
TCGA-E2-A15I-01A-21D-A135-09	25	5	3
TCGA-E2-A15J-01A-11D-A12Q-09	23	1	2
TCGA-E2-A15K-01A-11D-A12Q-09	42	4	4
TCGA-E2-A15L-01A-11D-A12B-09	29	3	3
TCGA-E2-A15M-01A-11D-A12B-09	78	31	3
TCGA-E2-A15O-01A-11D-A10Y-09	29	3	3
TCGA-E2-A15P-01A-11D-A10Y-09	25	2	3
TCGA-E2-A15R-01A-11D-A10Y-09	31	5	5
TCGA-E2-A15S-01A-11D-A10Y-09	48	14	1
TCGA-E2-A15T-01A-11D-A10Y-09	35	2	3
TCGA-E2-A1AZ-01A-11D-A12Q-09	19	31	15
TCGA-E2-A1B0-01A-11D-A12Q-09	42	5	9
TCGA-E2-A1B1-01A-21D-A12Q-09	24	30	2
TCGA-E2-A1B4-01A-11D-A12Q-09	23	12	7
TCGA-E2-A1B5-01A-21D-A12Q-09	18	18	5
TCGA-E2-A1B6-01A-31D-A12Q-09	42	4	0
TCGA-E2-A1BC-01A-11D-A14G-09	33	3	1
TCGA-E2-A1BD-01A-11D-A12Q-09	31	0	4
TCGA-E2-A1IE-01A-11D-A188-09	28	0	0
TCGA-E2-A1IF-01A-11D-A142-09	17	0	0
TCGA-E2-A1IG-01A-11D-A142-09	41	2	3
TCGA-E2-A1IH-01A-11D-A188-09	43	37	2
TCGA-E2-A1II-01A-11D-A142-09	28	1	2
TCGA-E2-A1IJ-01A-11D-A142-09	14	2	1
TCGA-E2-A1IK-01A-11D-A17G-09	5	1	10
TCGA-E2-A1IL-01A-11D-A14G-09	25	0	7
TCGA-E2-A1IN-01A-11D-A13L-09	42	180	0
TCGA-E2-A1IO-01A-11D-A142-09	6	2	3
TCGA-E2-A1IU-01A-11D-A14G-09	13	9	9
TCGA-E2-A1L6-01A-11D-A13L-09	12	3	8
TCGA-E2-A1L7-01A-11D-A142-09	55	9	3
TCGA-E2-A1L8-01A-11D-A13L-09	26	7	0
TCGA-E2-A1L9-01A-11D-A13L-09	23	1	4
TCGA-E2-A1LA-01A-11D-A142-09	83	15	2
TCGA-E2-A1LB-01A-11D-A142-09	22	27	6
TCGA-E2-A1LG-01A-21D-A14K-09	21	150	6
TCGA-E2-A1LH-01A-11D-A14G-09	117	77	9
TCGA-E2-A1LI-01A-12D-A159-09	8	16	3
TCGA-E2-A1LK-01A-21D-A14G-09	43	2	8
TCGA-E2-A1LL-01A-11D-A142-09	53	16	3
TCGA-E2-A1LS-01A-12D-A159-09	57	6	7
TCGA-E2-A2P6-01A-11D-A19Y-09	46	114	13
TCGA-E2-A56Z-01A-12D-A29N-09	42	2	9
TCGA-E2-A570-01A-11D-A29N-09	25	2	1
TCGA-E2-A572-01A-13D-A31U-09	23	2	0
TCGA-E2-A573-01A-11D-A29N-09	55	8	7
TCGA-E2-A574-01A-11D-A29N-09	65	68	14
TCGA-E2-A576-01A-11D-A31U-09	49	4	9
TCGA-E2-A9RU-01A-11D-A41F-09	64	21	16
TCGA-E9-A1N3-01A-12D-A159-09	26	4	2
TCGA-E9-A1N4-01A-11D-A14K-09	14	12	7
TCGA-E9-A1N5-01A-11D-A14G-09	24	15	4
TCGA-E9-A1N8-01A-11D-A142-09	14	9	9
TCGA-E9-A1N9-01A-11D-A14G-09	52	9	5
TCGA-E9-A1NA-01A-11D-A142-09	71	26	11
TCGA-E9-A1NC-01A-12W-A16L-09	181	36	1
TCGA-E9-A1ND-01A-11D-A142-09	83	22	1
TCGA-E9-A1NE-01A-21D-A14K-09	38	8	5
TCGA-E9-A1NF-01A-11D-A14G-09	28	20	7
TCGA-E9-A1NG-01A-21D-A14K-09	17	2	2
TCGA-E9-A1NH-01A-11D-A14G-09	27	2	3
TCGA-E9-A1NI-01A-11W-A16H-09	149	7	1
TCGA-E9-A1QZ-01A-21D-A167-09	21	0	0
TCGA-E9-A1R0-01A-22D-A16D-09	24	10	4
TCGA-E9-A1R2-01A-11D-A14G-09	33	19	2
TCGA-E9-A1R3-01A-31D-A14K-09	17	5	3
TCGA-E9-A1R4-01A-21D-A14G-09	47	87	12
TCGA-E9-A1R5-01A-11D-A14K-09	31	5	6
TCGA-E9-A1R6-01A-11D-A14G-09	24	1	7
TCGA-E9-A1R7-01A-11D-A14K-09	41	13	2
TCGA-E9-A1RA-01A-11D-A14G-09	17	4	2
TCGA-E9-A1RB-01A-11D-A17G-09	34	0	2
TCGA-E9-A1RC-01A-11D-A159-09	42	1	7
TCGA-E9-A1RD-01A-11D-A159-09	12	7	1
TCGA-E9-A1RE-01A-11D-A159-09	49	3	6
TCGA-E9-A1RF-01A-11D-A159-09	121	25	11
TCGA-E9-A1RG-01A-11D-A14G-09	31	8	2
TCGA-E9-A1RH-01A-21D-A167-09	77	20	10
TCGA-E9-A1RI-01A-11D-A167-09	17	3	3
TCGA-E9-A226-01A-21D-A159-09	23	31	12
TCGA-E9-A227-01A-11D-A159-09	10	4	2
TCGA-E9-A228-01A-31D-A159-09	39	13	0
TCGA-E9-A229-01A-31D-A17G-09	22	4	3
TCGA-E9-A22A-01A-11D-A159-09	19	13	0
TCGA-E9-A22B-01A-11D-A159-09	52	15	4
TCGA-E9-A22D-01A-11D-A159-09	19	1	3
TCGA-E9-A22E-01A-11D-A159-09	88	54	2
TCGA-E9-A22G-01A-11D-A159-09	84	15	6
TCGA-E9-A22H-01A-11D-A159-09	21	2	3
TCGA-E9-A243-01A-21D-A167-09	57	24	2
TCGA-E9-A244-01A-11D-A167-09	90	9	2
TCGA-E9-A245-01A-22D-A16D-09	21	6	5
TCGA-E9-A247-01A-11D-A167-09	47	4	3
TCGA-E9-A248-01A-11D-A167-09	19	3	1
TCGA-E9-A249-01A-11D-A167-09	20	1	3
TCGA-E9-A24A-01A-11D-A167-09	17	0	4
TCGA-E9-A295-01A-11D-A16D-09	69	8	14
TCGA-E9-A2JS-01A-11D-A17W-09	58	4	12
TCGA-E9-A2JT-01A-22D-A18P-09	1	17	4
TCGA-E9-A3HO-01A-11D-A20S-09	51	17	0
TCGA-E9-A3QA-01A-61D-A228-09	33	41	0
TCGA-E9-A3X8-01A-31D-A22X-09	24	10	1
TCGA-E9-A54Y-01A-11D-A25Q-09	38	8	6
TCGA-E9-A5FK-01A-11D-A27P-09	20	4	5
TCGA-E9-A5FL-01A-11D-A27P-09	85	32	13
TCGA-E9-A5UO-01A-11D-A28B-09	31	2	1
TCGA-E9-A6HE-01A-11D-A31U-09	19	1	1
TCGA-EW-A1IW-01A-11D-A13L-09	49	61	0
TCGA-EW-A1IX-01A-12D-A142-09	13	35	0
TCGA-EW-A1IY-01A-11D-A188-09	8	15	12
TCGA-EW-A1IZ-01A-11D-A188-09	354	6	40
TCGA-EW-A1J1-01A-11D-A188-09	18	0	5
TCGA-EW-A1J2-01A-21D-A13L-09	19	5	4
TCGA-EW-A1J3-01A-11D-A13L-09	22	4	2
TCGA-EW-A1J5-01A-11D-A13L-09	4	463	19
TCGA-EW-A1J6-01A-11D-A188-09	36	5	1
TCGA-EW-A1OV-01A-11D-A142-09	18	107	7
TCGA-EW-A1OX-01A-11D-A142-09	26	10	1
TCGA-EW-A1OY-01A-11D-A142-09	53	8	7
TCGA-EW-A1OZ-01A-11D-A142-09	56	9	5
TCGA-EW-A1P0-01A-11D-A142-09	20	1	0
TCGA-EW-A1P1-01A-31D-A14G-09	23	0	4
TCGA-EW-A1P3-01A-11D-A142-09	25	4	0
TCGA-EW-A1P4-01A-21D-A142-09	56	12	7
TCGA-EW-A1P5-01A-11D-A142-09	21	0	1
TCGA-EW-A1P6-01A-11D-A142-09	24	1	3
TCGA-EW-A1P7-01A-21D-A142-09	22	0	0
TCGA-EW-A1P8-01A-11D-A142-09	33	9	6
TCGA-EW-A1PA-01A-11D-A142-09	22	11	11
TCGA-EW-A1PB-01A-11D-A142-09	57	97	4
TCGA-EW-A1PD-01A-11D-A142-09	55	32	1
TCGA-EW-A1PE-01A-11D-A142-09	22	9	3
TCGA-EW-A1PG-01A-11D-A142-09	8	1	6
TCGA-EW-A1PH-01A-11D-A14K-09	38	5	6
TCGA-EW-A2FR-01A-11D-A21Q-09	32	15	3
TCGA-EW-A2FS-01A-11D-A17D-09	36	5	3
TCGA-EW-A2FV-01A-11D-A17D-09	27	2	7
TCGA-EW-A2FW-01A-11D-A17D-09	22	2	1
TCGA-EW-A423-01A-11D-A243-09	53	15	5
TCGA-EW-A6S9-01A-22D-A33E-09	21	1	4
TCGA-EW-A6SA-01A-21D-A32I-09	80	16	11
TCGA-EW-A6SB-01A-12D-A32I-09	58	8	7
TCGA-EW-A6SC-01A-12D-A32I-09	27	6	0
TCGA-EW-A6SD-01A-12D-A33E-09	30	32	4
TCGA-GI-A2C8-01A-11D-A16D-09	101	24	4
TCGA-GM-A2D9-01A-11D-A18P-09	32	507	26
TCGA-GM-A2DA-01A-11D-A18P-09	27	7	5
TCGA-GM-A2DB-01A-31D-A19Y-09	96	13	14
TCGA-GM-A2DC-01A-11D-A18P-09	24	0	1
TCGA-GM-A2DD-01A-11D-A17W-09	55	8	3
TCGA-GM-A2DF-01A-11D-A17W-09	35	10	2
TCGA-GM-A2DH-01A-11D-A17W-09	82	119	8
TCGA-GM-A2DI-01A-31D-A18P-09	10	53	8
TCGA-GM-A2DK-01A-21D-A17W-09	21	5	4
TCGA-GM-A2DL-01A-11D-A18P-09	28	14	8
TCGA-GM-A2DM-01A-11D-A17W-09	13	4	6
TCGA-GM-A2DN-01A-11D-A17W-09	16	3	2
TCGA-GM-A2DO-01A-11D-A19Y-09	14	181	16
TCGA-GM-A3NW-01A-21D-A228-09	39	46	6
TCGA-GM-A3XL-01A-11D-A22X-09	74	59	0
TCGA-GM-A4E0-01A-12D-A25Q-09	31	0	7
TCGA-GM-A5PV-01A-11D-A28B-09	22	13	5
TCGA-GM-A5PX-01A-12D-A28B-09	22	10	3
TCGA-HN-A2NL-01A-11D-A18P-09	69	10	6
TCGA-HN-A2OB-01A-21D-A27P-09	16	3	1
TCGA-JL-A3YX-01A-11D-A22X-09	21	21	1
TCGA-LD-A66U-01A-11D-A31U-09	29	2	3
TCGA-LD-A74U-01A-13D-A33E-09	51	256	16
TCGA-LD-A7W5-01A-22D-A351-09	38	11	6
TCGA-LD-A7W6-01A-81D-A351-09	35	8	3
