NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	11.998	117.662	3.572	73.632	1.321	0.612	20000.0
2	11.269	111.227	3.341	69.772	1.332	0.64	20000.0
3	11.515	114.583	3.477	72.103	1.378	0.619	20000.0
4	11.75	113.628	3.455	71.373	1.341	0.625	20000.0
5	11.911	115.951	3.568	72.921	1.29	0.622	30000.0
6	12.163	119.953	3.645	74.942	1.385	0.592	30000.0
7	12.036	116.672	3.577	72.913	1.325	0.615	40000.0
8	11.526	113.152	3.444	70.765	1.335	0.631	30000.0
9	11.511	114.427	3.463	72.172	1.329	0.618	20000.0
10	11.916	118.464	3.54	73.26	1.388	0.607	20000.0
11	11.327	111.416	3.372	70.528	1.334	0.639	30000.0
12	11.769	116.614	3.573	72.59	1.336	0.621	20000.0
13	12.142	119.43	3.622	74.204	1.34	0.602	20000.0
14	11.843	115.784	3.562	73.061	1.312	0.616	30000.0
15	11.683	115.243	3.539	72.723	1.349	0.615	20000.0
16	11.711	115.529	3.453	71.764	1.368	0.621	30000.0
17	11.407	113.003	3.42	71.177	1.338	0.63	30000.0
18	12.169	119.64	3.621	74.053	1.342	0.607	20000.0
19	11.882	116.834	3.58	74.342	1.386	0.599	20000.0
20	12.125	118.55	3.608	73.901	1.335	0.604	20000.0
21	11.34	113.501	3.454	71.511	1.342	0.622	20000.0
22	11.704	114.631	3.471	71.853	1.352	0.627	20000.0
23	11.772	115.57	3.536	73.233	1.35	0.61	30000.0
24	12.581	121.461	3.772	75.81	1.353	0.589	30000.0
25	11.582	113.545	3.543	72.52	1.333	0.621	20000.0
26	12.015	116.815	3.578	73.763	1.363	0.604	30000.0
27	11.75	115.404	3.516	72.869	1.374	0.617	20000.0
28	11.835	116.838	3.567	73.357	1.357	0.61	20000.0
29	11.362	113.28	3.424	71.201	1.351	0.621	50000.0
30	11.962	117.711	3.619	73.905	1.33	0.608	30000.0
31	11.765	113.879	3.526	72.802	1.362	0.62	30000.0
32	11.785	116.437	3.469	72.565	1.331	0.616	30000.0
33	11.728	115.615	3.561	72.726	1.324	0.614	30000.0
34	11.04	108.742	3.325	69.376	1.302	0.656	20000.0
35	11.879	117.21	3.567	73.939	1.317	0.608	40000.0
36	11.137	110.555	3.32	69.626	1.29	0.642	40000.0
37	11.532	114.003	3.454	71.39	1.332	0.627	40000.0
38	11.579	113.326	3.476	71.749	1.306	0.63	30000.0
39	12.313	120.398	3.652	73.868	1.377	0.603	40000.0
40	11.497	114.101	3.475	72.139	1.331	0.624	20000.0
41	11.866	118.635	3.554	73.521	1.317	0.617	20000.0
42	11.693	116.175	3.517	72.901	1.33	0.62	20000.0
43	11.485	112.019	3.411	70.755	1.304	0.63	20000.0
44	11.569	114.599	3.472	72.351	1.34	0.623	30000.0
45	11.989	115.4	3.561	73.139	1.332	0.612	30000.0
46	12.097	119.339	3.604	74.69	1.347	0.601	20000.0
47	12.089	119.174	3.654	74.436	1.36	0.596	40000.0
