	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	17.10948905109489	63.666666666666664	111.56538226602328	4.4488857614291435e-26	Rank medians are different
1	SBS1	SBS3	17.10948905109489	11.068126520681265	400.7918370760802	3.703071493253745e-89	Rank medians are different
2	SBS1	SBS5	17.10948905109489	53.51094890510949	262.8166758954403	4.174077664923073e-59	Rank medians are different
3	SBS1	SBS10a	17.10948905109489	2.6934306569343067	685.0543467103371	5.3184441018450275e-151	Rank medians are different
4	SBS1	SBS10b	17.10948905109489	11.245742092457421	295.11708501664907	3.816126637883647e-66	Rank medians are different
5	SBS1	SBS13	17.10948905109489	64.74939172749392	94.61635864981754	2.311005894722996e-22	Rank medians are different
6	SBS2	SBS3	63.666666666666664	11.068126520681265	380.16735219378944	1.1442635482233757e-84	Rank medians are different
7	SBS2	SBS5	63.666666666666664	53.51094890510949	2.52322291565147	0.11218109714399163	Rank medians are similar
8	SBS2	SBS10a	63.666666666666664	2.6934306569343067	575.5398713398438	3.50151425234587e-127	Rank medians are different
9	SBS2	SBS10b	63.666666666666664	11.245742092457421	358.40162609053016	6.275197549381688e-80	Rank medians are different
10	SBS2	SBS13	63.666666666666664	64.74939172749392	0.0334115342649755	0.854964190047611	Rank medians are similar
11	SBS3	SBS5	11.068126520681265	53.51094890510949	420.51253521182156	1.88750050482078e-93	Rank medians are different
12	SBS3	SBS10a	11.068126520681265	2.6934306569343067	34.57029750344183	4.111320553212779e-09	Rank medians are different
13	SBS3	SBS10b	11.068126520681265	11.245742092457421	13.30713309605301	0.00026439832363979194	Rank medians are different
14	SBS3	SBS13	11.068126520681265	64.74939172749392	359.88203497031657	2.987242760144552e-80	Rank medians are different
15	SBS5	SBS10a	53.51094890510949	2.6934306569343067	638.8302739885434	6.002590222070849e-141	Rank medians are different
16	SBS5	SBS10b	53.51094890510949	11.245742092457421	444.20216835210425	1.3179598761447886e-98	Rank medians are different
17	SBS5	SBS13	53.51094890510949	64.74939172749392	1.0635795494002815	0.3024001903024952	Rank medians are similar
18	SBS10a	SBS10b	2.6934306569343067	11.245742092457421	91.86416269168797	9.283509688437273e-22	Rank medians are different
19	SBS10a	SBS13	2.6934306569343067	64.74939172749392	542.0989478839045	6.588892923433493e-120	Rank medians are different
20	SBS10b	SBS13	11.245742092457421	64.74939172749392	335.0065961946579	7.804920377400724e-75	Rank medians are different
