NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	102.795	68.426	17.834	44.708	0.552	0.828	20000.0
2	102.254	68.278	18.03	44.69	0.545	0.829	20000.0
3	102.728	68.499	18.087	44.784	0.546	0.826	30000.0
4	101.589	67.808	17.734	44.655	0.543	0.826	30000.0
5	101.955	67.955	17.813	44.523	0.547	0.83	20000.0
6	102.665	68.856	17.973	45.193	0.555	0.823	40000.0
7	101.598	68.263	17.8	44.777	0.552	0.823	20000.0
8	101.552	68.258	17.669	44.673	0.549	0.826	20000.0
9	102.487	68.265	17.932	44.777	0.55	0.828	20000.0
10	102.574	68.216	18.036	44.846	0.545	0.827	40000.0
11	102.508	68.389	17.96	44.938	0.556	0.824	50000.0
12	101.845	68.478	17.854	44.733	0.552	0.828	30000.0
13	101.828	68.258	17.822	44.875	0.55	0.824	30000.0
14	101.868	68.442	17.873	45.071	0.547	0.824	30000.0
15	101.664	67.52	17.731	44.265	0.539	0.832	20000.0
16	102.232	68.183	17.866	44.683	0.548	0.826	80000.0
17	103.058	68.846	18.129	45.417	0.555	0.821	30000.0
18	101.004	67.888	17.487	44.308	0.545	0.831	40000.0
19	102.19	68.211	17.835	44.736	0.55	0.827	30000.0
20	101.955	67.527	17.844	44.338	0.54	0.833	30000.0
21	102.913	68.018	18.026	44.698	0.542	0.829	40000.0
22	101.988	67.913	18.021	44.592	0.544	0.828	20000.0
23	101.6	67.742	17.916	44.455	0.542	0.829	50000.0
24	101.743	68.245	17.915	44.902	0.554	0.824	20000.0
25	102.119	68.217	17.928	44.797	0.546	0.827	40000.0
26	101.852	68.204	17.687	44.656	0.546	0.827	40000.0
27	101.66	68.075	17.829	44.56	0.545	0.83	30000.0
28	102.525	68.15	18.059	44.858	0.552	0.825	20000.0
29	102.007	68.407	18.01	45.151	0.551	0.824	30000.0
30	102.372	67.968	18.023	44.717	0.545	0.829	30000.0
31	102.755	68.424	18.168	44.93	0.55	0.825	30000.0
32	102.638	68.793	18.026	44.971	0.555	0.825	30000.0
33	102.293	68.391	17.992	44.811	0.548	0.828	30000.0
34	102.162	68.439	17.919	44.918	0.549	0.825	30000.0
35	103.308	68.802	18.244	45.338	0.557	0.822	30000.0
36	101.439	68.114	17.785	44.848	0.549	0.826	30000.0
37	102.232	68.485	18.026	44.994	0.553	0.825	40000.0
38	101.401	67.867	17.827	44.602	0.544	0.828	40000.0
39	102.652	68.247	18.15	44.949	0.546	0.825	40000.0
40	101.888	67.956	17.917	44.504	0.546	0.83	30000.0
41	100.543	67.699	17.513	44.461	0.546	0.826	30000.0
42	102.087	68.15	17.797	44.586	0.549	0.826	50000.0
43	101.835	68.208	17.799	44.835	0.545	0.827	80000.0
44	101.187	68.02	17.699	44.681	0.547	0.827	20000.0
45	101.475	68.113	17.641	44.788	0.549	0.823	20000.0
46	102.21	68.2	18.036	44.905	0.547	0.826	30000.0
47	102.051	68.112	17.756	44.596	0.548	0.827	30000.0
48	102.644	68.52	18.148	45.163	0.553	0.822	40000.0
49	101.469	67.987	17.735	44.529	0.544	0.827	20000.0
50	102.705	68.4	18.036	44.664	0.55	0.828	30000.0
51	102.318	68.682	17.956	45.076	0.552	0.824	20000.0
52	101.992	68.347	17.912	44.993	0.549	0.826	20000.0
53	102.872	68.249	18.08	44.713	0.547	0.827	30000.0
54	101.699	68.012	17.68	44.447	0.55	0.827	40000.0
55	101.54	67.694	17.713	44.449	0.541	0.827	40000.0
56	102.067	68.23	17.918	44.899	0.547	0.826	40000.0
57	101.029	67.339	17.698	44.279	0.541	0.83	20000.0
58	101.246	67.931	17.71	44.263	0.55	0.831	20000.0
59	102.775	68.513	17.947	44.898	0.55	0.826	20000.0
