NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	17.505	109.464	4.577	68.627	1.178	0.669	30000.0
2	17.78	109.93	4.757	69.771	1.19	0.655	20000.0
3	17.919	112.247	4.704	70.477	1.2	0.649	30000.0
4	17.755	111.513	4.769	70.193	1.213	0.646	30000.0
5	17.714	112.312	4.724	70.991	1.23	0.64	30000.0
6	17.955	113.52	4.708	71.13	1.218	0.64	30000.0
7	17.421	109.623	4.645	69.79	1.227	0.647	20000.0
8	17.121	107.7	4.528	68.361	1.224	0.661	30000.0
9	17.621	109.683	4.686	69.74	1.185	0.654	20000.0
10	17.968	114.005	4.802	72.426	1.206	0.628	20000.0
11	17.813	112.033	4.731	70.626	1.241	0.636	30000.0
12	17.402	108.452	4.645	69.553	1.204	0.651	20000.0
13	18.388	114.673	4.88	72.413	1.234	0.62	40000.0
14	17.792	109.96	4.694	69.481	1.185	0.657	20000.0
15	17.777	111.756	4.726	70.291	1.224	0.646	20000.0
16	17.636	109.406	4.648	68.878	1.172	0.665	20000.0
17	17.584	111.212	4.664	70.16	1.226	0.648	20000.0
18	17.752	112.091	4.781	71.49	1.209	0.636	20000.0
19	17.783	110.804	4.702	70.181	1.212	0.653	20000.0
20	17.346	108.944	4.612	69.757	1.199	0.654	30000.0
21	17.603	112.678	4.638	70.527	1.26	0.642	20000.0
22	18.34	115.043	4.92	73.154	1.25	0.612	20000.0
23	17.413	110.121	4.614	69.583	1.213	0.649	50000.0
24	17.75	111.675	4.706	71.356	1.208	0.63	30000.0
25	17.509	110.192	4.74	70.454	1.196	0.648	20000.0
26	17.824	110.753	4.708	70.678	1.227	0.649	20000.0
27	16.732	106.715	4.366	67.432	1.213	0.669	30000.0
28	18.152	112.952	4.812	71.443	1.197	0.639	50000.0
29	17.138	105.688	4.493	67.746	1.188	0.672	20000.0
30	18.013	113.103	4.721	71.179	1.218	0.636	40000.0
31	17.314	107.257	4.657	69.094	1.167	0.666	50000.0
32	17.41	109.765	4.594	69.893	1.208	0.645	20000.0
33	17.942	112.223	4.724	70.496	1.211	0.648	20000.0
34	17.81	112.049	4.779	70.57	1.224	0.645	20000.0
35	17.505	110.996	4.57	69.745	1.23	0.646	20000.0
36	17.624	110.107	4.653	69.297	1.226	0.654	20000.0
37	17.574	108.98	4.612	69.331	1.192	0.659	20000.0
38	17.764	111.981	4.667	70.756	1.185	0.645	20000.0
39	18.025	112.972	4.782	71.507	1.207	0.639	30000.0
40	17.593	110.396	4.623	70.15	1.21	0.651	20000.0
41	17.766	110.456	4.803	69.875	1.179	0.655	40000.0
42	17.735	110.501	4.651	69.481	1.206	0.651	20000.0
43	17.436	107.852	4.638	69.471	1.191	0.658	30000.0
44	17.254	107.404	4.538	68.335	1.199	0.662	60000.0
45	17.821	110.101	4.706	69.904	1.197	0.649	30000.0
46	17.326	110.095	4.575	69.459	1.214	0.655	40000.0
47	17.902	111.358	4.688	70.446	1.215	0.65	30000.0
48	17.446	110.498	4.681	70.356	1.201	0.645	20000.0
49	17.587	110.909	4.654	69.802	1.212	0.655	20000.0
50	17.331	108.05	4.6	68.627	1.164	0.659	30000.0
51	17.919	111.545	4.741	70.411	1.203	0.651	30000.0
52	17.885	112.845	4.746	71.559	1.184	0.638	20000.0
53	17.85	110.842	4.775	71.174	1.173	0.64	20000.0
54	17.435	110.471	4.637	69.931	1.208	0.647	40000.0
55	18.021	113.551	4.731	70.927	1.231	0.643	30000.0
56	17.012	105.587	4.521	68.005	1.169	0.669	20000.0
57	17.446	109.839	4.628	70.175	1.23	0.643	20000.0
58	17.999	113.039	4.842	71.774	1.225	0.63	20000.0
59	17.26	108.562	4.457	68.642	1.17	0.658	30000.0
60	17.646	109.99	4.693	69.709	1.219	0.65	30000.0
61	17.93	112.071	4.802	70.913	1.218	0.639	40000.0
62	17.675	111.25	4.658	70.608	1.212	0.637	20000.0
63	18.376	114.574	4.85	72.093	1.238	0.624	20000.0
64	17.801	110.433	4.774	70.336	1.201	0.648	20000.0
65	17.53	108.78	4.636	68.616	1.172	0.663	50000.0
66	17.611	110.697	4.662	70.576	1.229	0.643	30000.0
67	17.25	106.858	4.577	67.473	1.192	0.677	20000.0
68	18.118	113.055	4.814	71.963	1.202	0.631	20000.0
69	17.474	110.026	4.656	69.569	1.195	0.655	30000.0
70	17.825	112.337	4.693	70.715	1.216	0.644	30000.0
71	17.91	112.365	4.827	71.559	1.226	0.635	20000.0
72	17.485	109.163	4.712	69.258	1.209	0.653	20000.0
73	17.942	112.419	4.746	71.026	1.255	0.629	20000.0
74	17.852	113.025	4.705	71.202	1.229	0.636	30000.0
75	17.21	107.263	4.541	68.052	1.229	0.666	40000.0
76	17.503	109.247	4.563	69.051	1.209	0.659	30000.0
77	17.244	107.646	4.53	68.326	1.178	0.67	20000.0
78	17.605	110.971	4.743	70.128	1.19	0.65	20000.0
79	17.577	109.042	4.655	69.842	1.211	0.654	20000.0
80	17.25	108.889	4.537	68.861	1.209	0.658	40000.0
81	18.18	113.991	4.838	71.987	1.198	0.627	30000.0
82	17.082	107.13	4.503	68.381	1.171	0.668	20000.0
83	17.672	109.464	4.708	69.712	1.197	0.655	30000.0
84	17.538	108.32	4.633	69.209	1.198	0.656	20000.0
85	17.894	112.643	4.8	71.117	1.208	0.638	20000.0
86	17.967	111.781	4.801	71.394	1.223	0.636	20000.0
87	17.463	108.888	4.634	70.122	1.215	0.651	20000.0
88	17.475	109.598	4.567	69.028	1.23	0.651	20000.0
89	17.475	109.119	4.618	69.597	1.188	0.657	60000.0
90	17.702	110.284	4.682	69.762	1.208	0.646	30000.0
91	17.97	112.923	4.755	71.632	1.215	0.637	50000.0
92	17.398	110.272	4.651	69.518	1.208	0.653	40000.0
93	17.515	110.5	4.685	70.02	1.221	0.649	30000.0
94	17.722	110.76	4.668	70.514	1.188	0.651	20000.0
95	17.451	108.674	4.601	69.022	1.186	0.66	20000.0
96	17.944	111.789	4.773	70.856	1.184	0.643	30000.0
97	17.591	109.255	4.772	69.791	1.208	0.649	20000.0
98	17.987	112.855	4.789	71.162	1.211	0.643	20000.0
99	17.31	106.288	4.652	67.789	1.173	0.67	30000.0
100	17.801	109.99	4.713	70.242	1.178	0.651	40000.0
101	17.303	107.702	4.542	68.825	1.21	0.656	20000.0
102	17.863	111.635	4.767	70.908	1.192	0.644	20000.0
103	18.338	114.062	4.904	72.774	1.223	0.615	20000.0
104	18.374	114.029	4.914	71.635	1.225	0.636	20000.0
105	17.891	110.727	4.745	70.404	1.213	0.644	20000.0
106	17.084	108.029	4.477	68.541	1.216	0.663	20000.0
107	17.098	107.346	4.44	67.562	1.199	0.676	20000.0
108	17.54	107.948	4.593	68.286	1.191	0.666	20000.0
109	17.043	106.478	4.477	67.503	1.204	0.67	20000.0
110	17.503	109.618	4.671	69.037	1.217	0.661	30000.0
111	17.9	112.202	4.758	70.801	1.211	0.637	20000.0
112	17.636	109.119	4.729	69.157	1.19	0.663	40000.0
113	17.999	113.454	4.833	72.468	1.205	0.625	50000.0
114	17.883	110.938	4.701	70.371	1.179	0.648	20000.0
115	17.65	109.394	4.809	69.682	1.251	0.655	20000.0
116	17.471	109.211	4.677	69.483	1.21	0.654	40000.0
117	18.026	110.856	4.796	70.618	1.212	0.644	20000.0
118	17.294	108.288	4.525	68.706	1.197	0.658	20000.0
119	18.414	116.154	4.895	73.076	1.236	0.615	20000.0
120	17.246	107.437	4.536	68.049	1.219	0.664	40000.0
121	17.495	110.658	4.618	70.289	1.214	0.648	40000.0
122	16.946	107.745	4.484	68.103	1.192	0.664	20000.0
123	17.573	111.579	4.66	70.584	1.228	0.64	20000.0
124	17.508	109.897	4.669	70.498	1.197	0.649	30000.0
125	17.947	111.347	4.738	70.522	1.197	0.651	30000.0
126	17.493	109.245	4.648	69.526	1.201	0.66	20000.0
127	17.316	108.098	4.563	68.994	1.201	0.658	30000.0
128	17.372	108.889	4.632	69.533	1.186	0.658	30000.0
129	17.435	108.852	4.604	69.034	1.225	0.653	40000.0
130	17.86	112.558	4.764	71.096	1.219	0.637	20000.0
131	17.409	107.369	4.594	68.577	1.211	0.661	20000.0
132	17.8	110.117	4.746	69.988	1.165	0.658	30000.0
133	18.146	113.771	4.807	71.04	1.228	0.645	40000.0
134	18.059	113.965	4.865	72.286	1.225	0.625	20000.0
135	17.777	110.191	4.792	70.002	1.203	0.653	40000.0
136	17.547	109.556	4.634	69.434	1.214	0.652	20000.0
137	17.934	113.392	4.76	71.882	1.231	0.631	50000.0
138	17.715	111.161	4.652	70.396	1.236	0.641	20000.0
139	17.737	113.071	4.735	71.792	1.205	0.63	40000.0
140	17.476	108.773	4.581	69.286	1.2	0.656	20000.0
141	17.716	108.753	4.716	69.117	1.198	0.661	30000.0
142	17.841	110.938	4.793	70.615	1.189	0.644	40000.0
143	17.453	110.029	4.66	69.987	1.216	0.647	30000.0
144	17.969	113.486	4.73	71.498	1.199	0.634	30000.0
145	17.711	111.068	4.654	70.582	1.243	0.639	30000.0
146	17.863	111.314	4.764	70.483	1.189	0.648	30000.0
147	17.679	110.641	4.712	70.59	1.184	0.645	20000.0
148	18.124	112.132	4.781	71.396	1.187	0.638	20000.0
149	18.284	113.023	4.814	71.847	1.219	0.628	50000.0
150	17.319	108.824	4.603	68.914	1.194	0.66	30000.0
151	17.23	108.654	4.545	68.688	1.225	0.657	30000.0
152	17.698	110.594	4.663	70.499	1.218	0.642	40000.0
153	17.506	110.799	4.645	70.198	1.209	0.645	30000.0
154	18.187	113.851	4.799	72.512	1.22	0.624	30000.0
155	18.062	112.474	4.796	71.187	1.218	0.636	40000.0
156	17.679	110.389	4.684	70.017	1.23	0.65	20000.0
157	17.507	108.627	4.636	69.449	1.216	0.656	20000.0
158	17.573	110.236	4.669	69.719	1.202	0.653	20000.0
159	17.749	110.436	4.724	70.15	1.191	0.648	20000.0
160	17.304	108.253	4.559	69.12	1.21	0.659	50000.0
161	18.083	113.099	4.81	71.578	1.204	0.637	20000.0
162	17.731	110.365	4.709	69.459	1.189	0.657	50000.0
163	17.927	112.846	4.778	70.783	1.218	0.646	20000.0
164	17.811	111.736	4.644	70.073	1.221	0.645	20000.0
165	17.939	110.522	4.791	70.556	1.189	0.647	30000.0
166	17.641	110.99	4.718	70.535	1.245	0.633	60000.0
167	17.807	112.371	4.809	71.152	1.215	0.641	20000.0
168	17.448	108.298	4.609	68.573	1.198	0.666	30000.0
169	17.615	108.708	4.629	68.928	1.241	0.658	40000.0
170	17.441	108.663	4.68	69.67	1.175	0.658	30000.0
171	17.686	110.356	4.708	70.452	1.192	0.652	20000.0
172	17.107	106.483	4.55	67.578	1.188	0.675	20000.0
173	18.025	113.79	4.848	71.932	1.221	0.63	50000.0
174	17.81	112.76	4.694	71.412	1.216	0.633	20000.0
175	17.97	112.946	4.828	72.137	1.206	0.628	30000.0
176	18.039	111.769	4.79	71.382	1.204	0.638	20000.0
177	17.775	108.939	4.73	70.257	1.199	0.649	20000.0
178	17.511	109.713	4.638	69.498	1.214	0.655	30000.0
179	17.98	114.078	4.798	72.611	1.264	0.616	20000.0
180	16.943	106.896	4.483	68.381	1.173	0.664	30000.0
181	18.112	113.337	4.789	71.447	1.238	0.632	20000.0
182	17.834	110.467	4.83	70.457	1.191	0.655	20000.0
183	17.521	111.211	4.695	70.732	1.199	0.643	40000.0
184	17.778	111.954	4.745	70.727	1.22	0.638	30000.0
185	17.909	112.599	4.76	71.863	1.241	0.626	20000.0
186	17.293	109.54	4.587	69.426	1.234	0.647	20000.0
187	17.396	109.239	4.607	69.131	1.185	0.659	30000.0
188	18.159	114.044	4.844	72.002	1.216	0.634	20000.0
189	17.186	106.167	4.494	67.73	1.208	0.667	20000.0
190	17.785	112.05	4.745	71.029	1.216	0.634	30000.0
191	17.268	108.449	4.522	68.553	1.217	0.66	40000.0
192	17.782	110.342	4.734	69.805	1.219	0.657	40000.0
193	17.022	107.442	4.522	68.5	1.21	0.662	20000.0
194	17.537	110.812	4.652	70.412	1.229	0.646	20000.0
195	17.566	111.57	4.68	70.358	1.224	0.641	20000.0
196	17.58	110.147	4.697	70.571	1.214	0.647	30000.0
197	17.863	111.763	4.774	70.744	1.21	0.642	20000.0
198	17.502	110.688	4.725	70.3	1.201	0.648	20000.0
199	18.19	114.065	4.866	72.525	1.217	0.625	30000.0
200	17.572	108.91	4.653	69.342	1.225	0.65	20000.0
201	17.771	110.251	4.722	70.461	1.201	0.652	20000.0
202	17.616	110.76	4.714	70.096	1.223	0.648	20000.0
203	17.232	108.076	4.554	68.556	1.185	0.66	20000.0
204	17.354	108.933	4.582	68.584	1.19	0.663	40000.0
205	17.756	111.272	4.739	70.647	1.233	0.64	20000.0
206	17.681	112.273	4.708	71.324	1.231	0.631	20000.0
207	17.966	111.906	4.788	70.787	1.208	0.649	30000.0
208	17.446	108.329	4.623	68.491	1.198	0.663	40000.0
209	17.076	107.994	4.564	68.742	1.211	0.662	20000.0
210	17.53	111.186	4.632	70.275	1.237	0.644	20000.0
211	17.339	107.887	4.6	68.925	1.212	0.656	30000.0
212	17.494	108.747	4.64	68.951	1.175	0.664	20000.0
213	18.114	112.905	4.873	73.222	1.258	0.62	20000.0
214	17.928	112.467	4.72	70.31	1.233	0.645	40000.0
215	17.725	110.942	4.752	69.903	1.197	0.649	40000.0
216	17.436	108.759	4.729	69.375	1.177	0.662	20000.0
217	17.739	110.417	4.733	69.581	1.216	0.652	50000.0
218	17.029	105.574	4.56	67.397	1.178	0.673	20000.0
219	17.472	111.598	4.696	70.68	1.213	0.642	20000.0
220	17.501	110.529	4.675	70.082	1.196	0.65	30000.0
221	17.499	109.399	4.59	69.114	1.243	0.656	20000.0
222	17.652	110.382	4.718	70.308	1.193	0.642	30000.0
223	17.616	110.259	4.671	69.605	1.205	0.657	30000.0
224	17.275	107.85	4.565	68.993	1.209	0.661	30000.0
