Samples	SBS96A	SBS96B	SBS96C
TCGA-BT-A2LD-01A-12D-A20D-08	3.90E-01	3.97E-01	3.22E-01
TCGA-BT-A3PH-01A-11D-A21Z-08	2.74E+00	4.73E-01	2.84E+00
TCGA-BT-A3PJ-01A-21D-A21Z-08	5.08E+00	7.45E-01	4.99E+00
TCGA-BT-A3PK-01A-21D-A21Z-08	7.64E-01	5.89E-01	5.77E-01
TCGA-BT-A42B-01A-32D-A23M-08	2.42E-01	2.22E-01	2.42E-01
TCGA-BT-A42C-01A-11D-A23M-08	1.30E+00	7.81E-01	8.67E-01
TCGA-BT-A42E-01A-11D-A23U-08	9.92E-01	4.03E-01	9.32E-01
TCGA-BT-A42F-01A-11D-A23U-08	1.45E+00	3.15E-01	1.50E+00
TCGA-C4-A0EZ-01A-21D-A10S-08	1.22E+00	5.07E-01	1.05E+00
TCGA-C4-A0F0-01A-12D-A10S-08	2.59E-01	2.67E-01	2.32E-01
TCGA-C4-A0F1-01A-11D-A10S-08	1.48E+00	4.65E-01	1.31E+00
TCGA-C4-A0F6-01A-11D-A10S-08	1.13E+00	5.15E-01	8.80E-01
TCGA-C4-A0F7-01A-11D-A10S-08	2.72E-01	2.95E-01	2.17E-01
TCGA-CF-A1HR-01A-11D-A13W-08	2.24E+00	4.18E-01	2.27E+00
TCGA-CF-A1HS-01A-11D-A13W-08	5.20E-01	6.11E-01	4.17E-01
TCGA-CF-A27C-01A-11D-A16O-08	1.10E+00	3.58E-01	1.20E+00
TCGA-CF-A3MF-01A-12D-A21A-08	7.81E-02	1.13E-01	1.18E-01
TCGA-CF-A3MG-01A-11D-A20D-08	1.11E+00	3.63E-01	1.07E+00
TCGA-CF-A3MH-01A-11D-A20D-08	1.90E-01	1.80E-01	1.24E-01
TCGA-CF-A3MI-01A-11D-A20D-08	3.42E-01	3.79E-01	2.51E-01
TCGA-CF-A47S-01A-11D-A23U-08	9.34E-02	1.46E-01	1.25E-01
TCGA-CF-A47T-01A-11D-A23U-08	1.43E-01	1.73E-01	1.61E-01
TCGA-CF-A47V-01A-11D-A23U-08	5.04E-01	3.32E-01	4.29E-01
TCGA-CF-A47W-01A-11D-A23U-08	8.84E-02	1.56E-01	1.43E-01
TCGA-CF-A47X-01A-31D-A23U-08	2.94E+00	5.03E-01	2.83E+00
TCGA-CF-A47Y-01A-11D-A23U-08	2.95E-01	2.91E-01	1.65E-01
TCGA-CF-A5U8-01A-11D-A289-08	1.40E-01	2.06E-01	1.64E-01
TCGA-CF-A5UA-01A-11D-A289-08	2.54E-01	3.88E-01	3.30E-01
TCGA-CF-A7I0-01A-22D-A34U-08	4.60E-01	2.63E-01	4.01E-01
TCGA-CF-A8HX-01A-11D-A364-08	7.16E-01	2.99E-01	6.27E-01
TCGA-CF-A8HY-01A-11D-A364-08	2.76E-01	2.85E-01	1.78E-01
TCGA-CF-A9FF-01A-11D-A38G-08	1.31E+00	3.41E-01	1.26E+00
TCGA-CF-A9FH-01A-11D-A38G-08	7.00E-02	3.17E-01	3.04E-01
TCGA-CF-A9FL-01A-11D-A38G-08	3.31E-02	2.53E-01	2.50E-01
TCGA-CF-A9FM-01A-11D-A38G-08	4.13E-02	4.62E-02	2.01E-02
TCGA-CU-A0YN-01A-21D-A10S-08	3.18E-01	3.24E-01	3.17E-01
TCGA-CU-A0YO-01A-11D-A10S-08	4.92E-01	3.94E-01	3.58E-01
TCGA-CU-A0YR-01A-12D-A10S-08	2.58E-01	2.87E-01	2.31E-01
TCGA-CU-A3KJ-01A-11D-A21A-08	1.51E+00	4.62E-01	1.53E+00
TCGA-CU-A3QU-01A-11D-A22Z-08	7.83E-01	3.79E-01	6.59E-01
TCGA-CU-A3YL-01A-11D-A22Z-08	1.80E+00	3.80E-01	1.79E+00
TCGA-CU-A5W6-01A-11D-A289-08	1.98E+00	4.53E-01	2.03E+00
TCGA-CU-A72E-01A-12D-A339-08	7.47E-01	3.10E-01	6.95E-01
TCGA-DK-A1A3-01A-11D-A13W-08	8.10E+00	9.71E-01	8.72E+00
TCGA-DK-A1A5-01A-11D-A13W-08	2.14E+00	4.20E-01	2.06E+00
TCGA-DK-A1A6-01A-11D-A13W-08	1.14E+00	4.81E-01	1.21E+00
TCGA-DK-A1A7-01A-11D-A13W-08	5.00E-01	3.86E-01	4.89E-01
TCGA-DK-A1AA-01A-11D-A13W-08	2.74E-01	2.48E-01	1.96E-01
TCGA-DK-A1AB-01A-11D-A13W-08	1.94E+00	2.60E-01	2.05E+00
TCGA-DK-A1AC-01A-11D-A13W-08	2.65E+01	1.10E+00	2.69E+01
TCGA-DK-A1AD-01A-11D-A13W-08	1.34E+00	5.23E-01	1.14E+00
TCGA-DK-A1AE-01A-11D-A13W-08	8.04E-01	3.73E-01	6.98E-01
TCGA-DK-A1AF-01A-11D-A13W-08	9.45E-01	2.45E-01	9.08E-01
TCGA-DK-A1AG-01A-11D-A13W-08	9.95E-01	4.12E-01	8.39E-01
TCGA-DK-A2HX-01A-12D-A18F-08	1.04E+00	3.73E-01	9.11E-01
TCGA-DK-A2I1-01A-11D-A17V-08	1.99E+00	3.40E-01	1.91E+00
TCGA-DK-A2I2-01A-11D-A17V-08	8.05E-01	3.22E-01	8.84E-01
TCGA-DK-A2I4-01A-11D-A21A-08	1.30E+01	4.54E-01	1.32E+01
TCGA-DK-A2I6-01A-12D-A18F-08	2.39E+00	6.32E-01	2.29E+00
TCGA-DK-A3IK-01A-32D-A21A-08	6.11E-01	5.09E-01	3.81E-01
TCGA-DK-A3IL-01A-11D-A20D-08	3.03E-01	5.35E-01	4.62E-01
TCGA-DK-A3IM-01A-11D-A20D-08	1.51E-01	2.05E-01	1.50E-01
TCGA-DK-A3IN-01A-11D-A20D-08	3.73E+00	5.39E-01	3.96E+00
TCGA-DK-A3IQ-01A-31D-A20D-08	1.36E+00	5.41E-01	1.03E+00
TCGA-DK-A3IS-01A-21D-A21A-08	3.45E+00	4.79E-01	3.37E+00
TCGA-DK-A3IT-01A-31D-A20D-08	2.32E+00	4.27E-01	2.22E+00
TCGA-DK-A3IU-01A-11D-A20D-08	4.24E+00	6.22E-01	4.39E+00
TCGA-DK-A3IV-01A-22D-A21A-08	6.37E-01	3.07E-01	5.80E-01
TCGA-DK-A3WW-01A-22D-A23M-08	1.38E+01	9.69E-01	1.44E+01
TCGA-DK-A3WX-01A-22D-A22Z-08	3.51E-01	2.19E-01	3.23E-01
TCGA-DK-A3WY-01A-11D-A22Z-08	1.30E-01	9.53E-02	1.17E-01
TCGA-DK-A3X1-01A-12D-A22Z-08	9.18E+00	1.06E+00	8.38E+00
TCGA-DK-A3X2-01A-11D-A22Z-08	5.44E-01	3.67E-01	4.61E-01
TCGA-DK-A6AV-01A-12D-A30E-08	8.88E-01	3.96E-01	7.00E-01
TCGA-DK-A6AW-01A-11D-A30E-08	0.00E+00	1.07E+02	1.07E+02
TCGA-DK-A6B0-01A-11D-A31L-08	9.73E-02	1.07E-01	6.20E-02
TCGA-DK-A6B1-01A-12D-A30E-08	1.09E+00	4.28E-01	9.18E-01
TCGA-DK-A6B2-01A-11D-A30E-08	8.34E-01	4.99E-01	6.16E-01
TCGA-DK-A6B5-01A-11D-A31L-08	8.42E-01	3.82E-01	7.74E-01
TCGA-DK-A6B6-01A-11D-A30E-08	1.83E+01	7.45E-01	1.89E+01
TCGA-DK-AA6L-01A-11D-A391-08	2.89E+00	5.25E-01	3.02E+00
TCGA-DK-AA6M-01A-11D-A391-08	3.56E-01	4.51E-01	2.71E-01
TCGA-DK-AA6P-01A-11D-A391-08	1.45E+00	4.40E-01	1.30E+00
TCGA-DK-AA6Q-01A-11D-A391-08	7.98E-01	3.65E-01	6.51E-01
TCGA-DK-AA6R-01A-11D-A42E-08	9.79E-01	5.92E-01	7.16E-01
TCGA-DK-AA6S-01A-21D-A391-08	4.05E+00	7.16E-01	4.37E+00
TCGA-DK-AA6T-01A-11D-A391-08	2.45E-01	2.71E-01	1.63E-01
TCGA-DK-AA6U-01A-11D-A391-08	2.24E+00	7.32E-01	1.89E+00
TCGA-DK-AA6W-01A-12D-A391-08	2.03E+00	5.03E-01	1.92E+00
TCGA-DK-AA6X-01A-12D-A42E-08	7.49E-01	3.67E-01	5.64E-01
TCGA-DK-AA71-01A-31D-A391-08	7.15E+00	4.61E-01	7.13E+00
TCGA-DK-AA74-01A-11D-A391-08	1.56E+00	3.87E-01	1.51E+00
TCGA-DK-AA75-01A-11D-A391-08	6.77E+00	7.38E-01	6.52E+00
TCGA-DK-AA76-01A-11D-A391-08	1.49E+00	5.95E-01	1.18E+00
TCGA-DK-AA77-01A-11D-A391-08	1.62E+00	5.97E-01	1.54E+00
TCGA-E5-A2PC-01A-11D-A202-08	1.10E+00	5.00E-01	9.16E-01
TCGA-E5-A4TZ-01A-11D-A31L-08	2.35E+00	7.11E-01	2.07E+00
TCGA-E5-A4U1-01A-11D-A31L-08	4.88E+00	7.61E-01	5.19E+00
TCGA-E7-A3X6-01A-12D-A22Z-08	7.03E-01	2.89E-01	6.44E-01
TCGA-E7-A3Y1-01A-11D-A22Z-08	3.30E-01	2.87E-01	2.88E-01
TCGA-E7-A4IJ-01A-31D-A26M-08	2.12E+00	6.38E-01	1.91E+00
TCGA-E7-A4XJ-01A-11D-A26M-08	6.78E-02	2.30E-01	2.08E-01
TCGA-E7-A519-01A-11D-A26M-08	2.80E-01	2.38E-01	2.25E-01
TCGA-E7-A541-01A-11D-A26M-08	2.32E+00	7.34E-01	2.07E+00
TCGA-E7-A5KE-01A-11D-A289-08	1.45E+00	5.26E-01	1.32E+00
TCGA-E7-A5KF-01A-11D-A289-08	2.42E+00	3.69E-01	2.46E+00
TCGA-E7-A677-01A-11D-A30E-08	4.33E-01	4.94E-01	3.60E-01
TCGA-E7-A678-01A-11D-A30E-08	1.55E-01	1.72E-01	1.00E-01
TCGA-E7-A6MD-01A-41D-A34U-08	3.92E+00	6.30E-01	3.88E+00
TCGA-E7-A6ME-01A-22D-A32B-08	2.39E-01	2.59E-01	1.19E-01
TCGA-E7-A6MF-01A-12D-A32B-08	4.78E-01	7.16E-02	4.61E-01
TCGA-E7-A7DU-01A-11D-A32B-08	3.05E+00	3.84E-01	3.00E+00
TCGA-E7-A7DV-01A-11D-A339-08	1.68E+00	4.52E-01	1.52E+00
TCGA-E7-A7PW-01A-11D-A34U-08	6.33E-01	3.54E-01	4.80E-01
TCGA-E7-A7XN-01A-11D-A34U-08	7.78E+00	8.74E-01	8.44E+00
TCGA-E7-A85H-01A-11D-A34U-08	9.99E-01	5.89E-01	9.43E-01
TCGA-E7-A8O7-01A-11D-A364-08	1.67E-01	1.79E-01	1.11E-01
TCGA-E7-A8O8-01A-11D-A364-08	3.99E-01	3.01E-01	3.29E-01
TCGA-E7-A97P-01A-11D-A38G-08	4.04E-01	4.13E-01	2.59E-01
TCGA-E7-A97Q-01A-11D-A38G-08	3.30E-01	2.59E-01	2.72E-01
TCGA-FD-A3B3-01A-12D-A202-08	1.09E+00	4.14E-01	1.03E+00
TCGA-FD-A3B4-01A-12D-A202-08	1.23E-01	4.39E-01	4.23E-01
TCGA-FD-A3B5-01A-11D-A20D-08	9.15E-01	4.51E-01	7.03E-01
TCGA-FD-A3B6-01A-21D-A20D-08	1.61E+00	5.26E-01	1.48E+00
TCGA-FD-A3B7-01A-31D-A20D-08	2.01E-01	2.49E-01	1.67E-01
TCGA-FD-A3B8-01A-31D-A20D-08	2.51E-01	1.52E-01	2.13E-01
TCGA-FD-A3N5-01A-11D-A21A-08	3.67E-01	3.98E-01	3.37E-01
TCGA-FD-A3N6-01A-11D-A21A-08	5.81E-01	7.16E-01	3.59E-01
TCGA-FD-A3NA-01A-11D-A21A-08	1.48E+00	3.58E-01	1.48E+00
TCGA-FD-A3SJ-01A-12D-A22Z-08	7.68E-01	5.01E-01	7.74E-01
TCGA-FD-A3SL-01A-21D-A22Z-08	4.85E-01	6.33E-01	4.02E-01
TCGA-FD-A3SM-01A-11D-A22Z-08	1.22E+00	4.16E-01	1.26E+00
TCGA-FD-A3SN-01A-12D-A22Z-08	6.91E+00	7.29E-01	7.27E+00
TCGA-FD-A3SO-01A-11D-A22Z-08	4.82E+00	5.01E-01	5.08E+00
TCGA-FD-A3SP-01A-31D-A22Z-08	8.71E-01	3.84E-01	7.58E-01
TCGA-FD-A3SQ-01A-21D-A22Z-08	4.74E-01	3.20E-01	3.97E-01
TCGA-FD-A3SR-01A-11D-A22Z-08	6.72E-01	5.24E-01	4.21E-01
TCGA-FD-A3SS-01A-12D-A22Z-08	6.76E+00	5.80E-01	6.63E+00
TCGA-FD-A43N-01A-11D-A23U-08	5.65E-01	4.32E-01	3.42E-01
TCGA-FD-A43P-01A-31D-A23U-08	2.61E+00	6.34E-01	2.37E+00
TCGA-FD-A43S-01A-21D-A23U-08	0.00E+00	2.83E-03	2.83E-03
TCGA-FD-A43U-01A-11D-A23U-08	2.53E-01	2.49E-01	2.47E-01
TCGA-FD-A43X-01A-11D-A23U-08	2.65E+00	5.54E-01	2.61E+00
TCGA-FD-A43Y-01A-21D-A26M-08	1.50E-01	2.07E-01	1.50E-01
TCGA-FD-A5BR-01A-11D-A26M-08	1.70E-01	2.57E-01	2.09E-01
TCGA-FD-A5BS-01A-21D-A26M-08	4.98E-01	1.21E-01	4.69E-01
TCGA-FD-A5BT-01A-11D-A26M-08	8.70E-01	4.00E-01	7.25E-01
TCGA-FD-A5BU-01A-31D-A26M-08	1.83E-01	1.93E-01	1.31E-01
TCGA-FD-A5BV-01A-11D-A26M-08	2.33E-01	2.47E-01	1.17E-01
TCGA-FD-A5BX-01A-11D-A26M-08	3.55E+00	3.89E-01	3.67E+00
TCGA-FD-A5BY-01A-31D-A289-08	2.89E-01	2.65E-01	2.21E-01
TCGA-FD-A5BZ-01A-11D-A289-08	7.78E-01	5.73E-01	4.72E-01
TCGA-FD-A5C0-01A-11D-A289-08	5.47E-01	3.23E-01	5.15E-01
TCGA-FD-A5C1-01A-11D-A289-08	7.43E-01	4.13E-01	5.74E-01
TCGA-FD-A62N-01A-11D-A30E-08	2.37E-01	3.04E-01	2.25E-01
TCGA-FD-A62O-01A-11D-A30E-08	1.59E+00	4.66E-01	1.44E+00
TCGA-FD-A62P-01A-32D-A30E-08	3.10E+00	5.26E-01	3.16E+00
TCGA-FD-A62S-01A-11D-A30E-08	1.43E-01	1.66E-01	1.17E-01
TCGA-FD-A6TA-01A-12D-A339-08	2.32E+00	2.47E-01	2.31E+00
TCGA-FD-A6TB-01A-12D-A339-08	1.46E+00	3.07E-01	1.45E+00
TCGA-FD-A6TC-01A-21D-A339-08	1.00E+01	4.65E-01	1.02E+01
TCGA-FD-A6TD-01A-51D-A339-08	1.22E+00	3.95E-01	1.31E+00
TCGA-FD-A6TE-01A-12D-A339-08	2.11E+00	3.96E-01	2.08E+00
TCGA-FD-A6TF-01A-52D-A32B-08	7.66E-01	3.87E-01	6.83E-01
TCGA-FD-A6TG-01A-11D-A32B-08	2.05E+00	6.20E-01	1.90E+00
TCGA-FD-A6TH-01A-11D-A32B-08	1.43E+00	4.38E-01	1.39E+00
TCGA-FD-A6TI-01A-11D-A32B-08	2.08E-01	5.00E-01	4.45E-01
TCGA-FD-A6TK-01A-42D-A339-08	8.04E-01	3.31E-01	8.42E-01
TCGA-FJ-A3Z7-01A-12D-A23M-08	2.62E+00	5.63E-01	2.76E+00
TCGA-FJ-A3Z9-01A-11D-A26M-08	2.41E-01	4.20E-01	3.10E-01
TCGA-FJ-A3ZE-01A-11D-A23M-08	4.55E-01	7.66E-01	8.52E-01
TCGA-FJ-A3ZF-01A-11D-A23M-08	1.95E+00	5.45E-01	1.80E+00
TCGA-FJ-A871-01A-11D-A34U-08	1.23E-01	1.76E-01	1.44E-01
TCGA-FT-A3EE-01A-11D-A202-08	7.44E-01	3.68E-01	6.75E-01
TCGA-FT-A61P-01A-11D-A30E-08	8.16E-01	4.41E-01	6.80E-01
TCGA-G2-A2EC-01A-11D-A17V-08	1.27E+00	4.61E-01	1.06E+00
TCGA-G2-A2EF-01A-12D-A18F-08	2.37E+00	4.64E-01	2.48E+00
TCGA-G2-A2EJ-01A-11D-A17V-08	1.63E+00	5.19E-01	1.49E+00
TCGA-G2-A2EK-01A-22D-A18F-08	3.37E-01	2.58E-01	3.05E-01
TCGA-G2-A2EL-01A-12D-A18F-08	1.60E+00	4.47E-01	1.67E+00
TCGA-G2-A2EO-01A-11D-A17V-08	8.14E+00	6.74E-01	8.48E+00
TCGA-G2-A2ES-01A-11D-A17V-08	2.96E+00	7.60E-01	2.68E+00
TCGA-G2-A3IB-01A-11D-A20D-08	4.82E-01	3.90E-01	3.18E-01
TCGA-G2-A3IE-01A-11D-A20D-08	2.69E+00	5.42E-01	2.60E+00
TCGA-G2-A3VY-01A-11D-A22Z-08	2.74E+00	7.94E-01	2.80E+00
TCGA-G2-AA3B-01A-11D-A391-08	4.23E+00	6.41E-01	4.27E+00
TCGA-G2-AA3C-01A-21D-A391-08	1.50E+00	4.60E-01	1.38E+00
TCGA-G2-AA3D-01A-11D-A391-08	1.26E+00	3.68E-01	1.28E+00
TCGA-G2-AA3F-01A-12D-A42E-08	5.02E-01	3.76E-01	3.57E-01
TCGA-GC-A3BM-01A-11D-A22Z-08	6.84E-01	4.44E-01	5.40E-01
TCGA-GC-A3I6-01A-11D-A20D-08	1.88E+00	3.88E-01	1.89E+00
TCGA-GC-A3OO-01A-11D-A22Z-08	2.15E+00	3.68E-01	2.33E+00
TCGA-GC-A3RB-01A-12D-A21Z-08	1.25E+00	4.35E-01	1.17E+00
TCGA-GC-A3RC-01A-11D-A22Z-08	2.42E+00	7.19E-01	2.06E+00
TCGA-GC-A3RD-01A-12D-A22Z-08	5.11E-01	3.18E-01	4.64E-01
TCGA-GC-A3WC-01A-31D-A22Z-08	9.28E-01	4.48E-01	7.49E-01
TCGA-GC-A3YS-01A-11D-A23M-08	2.05E+00	5.13E-01	1.99E+00
TCGA-GC-A4ZW-01A-11D-A26M-08	3.85E+00	7.12E-01	4.11E+00
TCGA-GC-A6I1-01A-12D-A31L-08	2.10E+00	4.54E-01	2.22E+00
TCGA-GC-A6I3-01A-11D-A31L-08	9.94E-01	5.57E-01	7.50E-01
TCGA-GD-A2C5-01A-12D-A17V-08	2.21E+00	5.27E-01	2.04E+00
TCGA-GD-A3OP-01A-21D-A21Z-08	3.45E+00	6.07E-01	3.62E+00
TCGA-GD-A3OQ-01A-32D-A21Z-08	6.30E-01	3.71E-01	4.74E-01
TCGA-GD-A3OS-01A-12D-A21Z-08	4.14E-01	3.05E-01	3.49E-01
TCGA-GD-A6C6-01A-21D-A31L-08	2.02E+00	4.65E-01	1.99E+00
TCGA-GD-A76B-01A-11D-A32B-08	1.56E+00	4.35E-01	1.47E+00
TCGA-GU-A42P-01A-11D-A23U-08	2.91E+00	5.05E-01	2.92E+00
TCGA-GU-A42Q-01A-11D-A23U-08	1.10E+00	4.59E-01	8.96E-01
TCGA-GU-A42R-01A-11D-A23M-08	1.35E+00	4.03E-01	1.36E+00
TCGA-GU-A762-01A-11D-A339-08	3.20E-01	3.41E-01	2.42E-01
TCGA-GU-A763-01A-11D-A32B-08	2.37E-01	2.31E-01	1.24E-01
TCGA-GU-A764-01A-11D-A34U-08	7.37E-01	3.76E-01	6.13E-01
TCGA-GU-A766-01A-11D-A32B-08	2.04E+00	3.50E-01	2.05E+00
TCGA-GU-A767-01A-11D-A32B-08	1.02E+00	6.90E-01	6.52E-01
TCGA-GU-AATO-01A-11D-A391-08	3.11E+00	4.47E-01	3.12E+00
TCGA-GU-AATP-01A-11D-A391-08	3.17E+00	5.30E-01	3.16E+00
TCGA-GU-AATQ-01A-11D-A391-08	8.29E-01	4.07E-01	7.38E-01
TCGA-GV-A3JV-01A-11D-A21Z-08	5.00E-01	4.72E-01	3.68E-01
TCGA-GV-A3JW-01A-11D-A20D-08	4.71E-01	3.43E-01	3.36E-01
TCGA-GV-A3JX-01A-11D-A20D-08	1.96E+00	4.51E-01	1.84E+00
TCGA-GV-A3JZ-01A-11D-A21A-08	3.54E+00	8.47E-01	2.95E+00
TCGA-GV-A3QF-01A-31D-A22Z-08	3.19E-01	3.08E-01	2.33E-01
TCGA-GV-A3QG-01A-11D-A21Z-08	3.24E-01	2.59E-01	2.60E-01
TCGA-GV-A3QH-01A-11D-A21Z-08	6.47E-01	3.89E-01	5.35E-01
TCGA-GV-A3QI-01A-11D-A21Z-08	1.07E+00	6.22E-01	9.20E-01
TCGA-GV-A3QK-01B-11D-A23M-08	1.00E+00	4.30E-01	8.50E-01
TCGA-GV-A40E-01A-12D-A23M-08	5.00E-01	4.62E-01	2.82E-01
TCGA-GV-A40G-01A-11D-A23M-08	1.02E+00	4.27E-01	9.68E-01
TCGA-GV-A6ZA-01A-12D-A339-08	2.43E+00	5.52E-01	2.25E+00
TCGA-H4-A2HO-01A-11D-A17V-08	3.89E-01	3.06E-01	2.97E-01
TCGA-H4-A2HQ-01A-11D-A17V-08	2.65E+00	7.28E-01	2.33E+00
TCGA-HQ-A2OE-01A-11D-A202-08	7.62E-01	4.01E-01	5.86E-01
TCGA-HQ-A2OF-01A-11D-A26M-08	2.84E-01	5.27E-01	3.94E-01
TCGA-HQ-A5ND-01A-11D-A26M-08	3.19E-01	3.73E-01	2.63E-01
TCGA-HQ-A5NE-01A-12D-A289-08	3.50E+00	5.10E-01	3.42E+00
TCGA-K4-A3WS-01A-11D-A22Z-08	9.99E-01	5.07E-01	9.15E-01
TCGA-K4-A3WU-01B-11D-A23M-08	6.72E-01	4.96E-01	4.49E-01
TCGA-K4-A3WV-01A-11D-A22Z-08	1.63E-01	2.63E-01	2.03E-01
TCGA-K4-A4AB-01B-12D-A289-08	4.75E-01	3.67E-01	3.93E-01
TCGA-K4-A4AC-01A-21D-A26M-08	8.42E-01	5.12E-01	5.88E-01
TCGA-K4-A54R-01A-11D-A26M-08	1.03E+01	1.90E-01	1.04E+01
TCGA-K4-A5RH-01A-11D-A30E-08	1.74E+00	4.54E-01	1.54E+00
TCGA-K4-A5RI-01A-11D-A289-08	5.27E-01	3.79E-01	3.94E-01
TCGA-K4-A5RJ-01A-11D-A289-08	3.10E+00	5.38E-01	3.02E+00
TCGA-K4-A6FZ-01A-11D-A31L-08	1.82E+00	5.97E-01	1.90E+00
TCGA-K4-A6MB-01A-11D-A31L-08	2.76E+00	6.08E-01	2.81E+00
TCGA-K4-A83P-01A-11D-A34U-08	1.53E+00	4.83E-01	1.43E+00
TCGA-K4-AAQO-01A-11D-A38G-08	1.73E+00	4.90E-01	1.77E+00
TCGA-KQ-A41N-01A-11D-A339-08	7.01E-01	4.65E-01	5.56E-01
TCGA-KQ-A41O-01A-12D-A34U-08	1.13E+00	4.65E-01	9.64E-01
TCGA-KQ-A41P-01A-12D-A339-08	2.32E+00	7.54E-01	1.81E+00
TCGA-KQ-A41Q-01A-11D-A339-08	9.81E-01	5.60E-01	6.97E-01
TCGA-KQ-A41R-01A-21D-A34U-08	8.82E+00	1.04E+00	8.88E+00
TCGA-KQ-A41S-01A-12D-A339-08	2.20E+00	4.30E-01	2.11E+00
TCGA-LC-A66R-01A-41D-A30E-08	5.98E-01	6.17E-01	3.63E-01
TCGA-LT-A5Z6-01A-11D-A289-08	5.07E+00	5.85E-01	4.93E+00
TCGA-LT-A8JT-01A-11D-A364-08	4.97E-01	3.25E-01	4.12E-01
TCGA-MV-A51V-01A-11D-A26M-08	6.51E+00	9.15E-01	6.23E+00
TCGA-PQ-A6FI-01A-11D-A31L-08	6.52E-01	4.53E-01	4.56E-01
TCGA-PQ-A6FN-01A-11D-A31L-08	5.61E-01	2.90E-01	5.62E-01
