	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	22.155339805825243	82.19417475728156	107.5109344402044	3.4400226887473473e-25	Rank medians are different
1	SBS1	SBS3	22.155339805825243	13.689320388349515	396.6404303457371	2.9667322744840654e-88	Rank medians are different
2	SBS1	SBS5	22.155339805825243	66.65291262135922	242.87166036618072	9.301876420381689e-55	Rank medians are different
3	SBS1	SBS10a	22.155339805825243	3.254854368932039	689.0255064058209	7.281263014104275e-152	Rank medians are different
4	SBS1	SBS10b	22.155339805825243	22.466019417475728	127.05789210586124	1.804326897881101e-29	Rank medians are different
5	SBS1	SBS13	22.155339805825243	82.51941747572816	91.36164031894188	1.1967404482695444e-21	Rank medians are different
6	SBS2	SBS3	82.19417475728156	13.689320388349515	386.6276127880875	4.488054462131947e-86	Rank medians are different
7	SBS2	SBS5	82.19417475728156	66.65291262135922	1.382391876337801	0.2396941436322808	Rank medians are similar
8	SBS2	SBS10a	82.19417475728156	3.254854368932039	587.2871075575165	9.749972809291315e-130	Rank medians are different
9	SBS2	SBS10b	82.19417475728156	22.466019417475728	238.06477593093538	1.0391487772308248e-53	Rank medians are different
10	SBS2	SBS13	82.19417475728156	82.51941747572816	0.02052935344549339	0.8860685130113732	Rank medians are similar
11	SBS3	SBS5	13.689320388349515	66.65291262135922	428.78593472501194	2.9862770953073013e-95	Rank medians are different
12	SBS3	SBS10a	13.689320388349515	3.254854368932039	47.15841280424427	6.5475018042485805e-12	Rank medians are different
13	SBS3	SBS10b	13.689320388349515	22.466019417475728	56.04132319761017	7.096369855653416e-14	Rank medians are different
14	SBS3	SBS13	13.689320388349515	82.51941747572816	362.92033288308187	6.511737839120476e-81	Rank medians are different
15	SBS5	SBS10a	66.65291262135922	3.254854368932039	647.215970928341	9.007092333122426e-143	Rank medians are different
16	SBS5	SBS10b	66.65291262135922	22.466019417475728	308.8090799368082	3.968808978149093e-69	Rank medians are different
17	SBS5	SBS13	66.65291262135922	82.51941747572816	0.47950613640754297	0.48864610171976364	Rank medians are similar
18	SBS10a	SBS10b	3.254854368932039	22.466019417475728	182.7283564304771	1.2295143308806818e-41	Rank medians are different
19	SBS10a	SBS13	3.254854368932039	82.51941747572816	551.6067636845742	5.629303400774741e-122	Rank medians are different
20	SBS10b	SBS13	22.466019417475728	82.51941747572816	222.1891324398047	3.012232426869358e-50	Rank medians are different
