	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	0.539119804400978	0.6161369193154034	15.762781207749635	7.18011981003488e-05	Rank medians are different
1	SBS1	SBS4	0.539119804400978	0.3765281173594132	36.8990062361184	1.2440934425709307e-09	Rank medians are different
2	SBS1	SBS5	0.539119804400978	1.5036674816625917	98.1752791729871	3.829408410688633e-23	Rank medians are different
3	SBS1	SBS10a	0.539119804400978	0.2200488997555012	158.4035658107712	2.5261584999209314e-36	Rank medians are different
4	SBS1	SBS10b	0.539119804400978	0.4254278728606357	57.276444534507185	3.7866331826748656e-14	Rank medians are different
5	SBS1	SBS13	0.539119804400978	0.6454767726161369	26.655073107591235	2.432113647038112e-07	Rank medians are different
6	SBS1	SBS15	0.539119804400978	0.45354523227383864	21.090491458351583	4.380966172275483e-06	Rank medians are different
7	SBS2	SBS4	0.6161369193154034	0.3765281173594132	4.969952511442285	0.025791355589022794	Rank medians are different
8	SBS2	SBS5	0.6161369193154034	1.5036674816625917	171.63869988088695	3.245397431782944e-39	Rank medians are different
9	SBS2	SBS10a	0.6161369193154034	0.2200488997555012	78.79536721704349	6.888842721554061e-19	Rank medians are different
10	SBS2	SBS10b	0.6161369193154034	0.4254278728606357	13.543552325113327	0.00023309079809893365	Rank medians are different
11	SBS2	SBS13	0.6161369193154034	0.6454767726161369	1.7013278021497116	0.19211442106912635	Rank medians are similar
12	SBS2	SBS15	0.6161369193154034	0.45354523227383864	0.5514727480885534	0.45771655373928577	Rank medians are similar
13	SBS4	SBS5	0.3765281173594132	1.5036674816625917	221.83168241110945	3.604576990739924e-50	Rank medians are different
14	SBS4	SBS10a	0.3765281173594132	0.2200488997555012	45.7854720814521	1.3193841843703003e-11	Rank medians are different
15	SBS4	SBS10b	0.3765281173594132	0.4254278728606357	2.148078766354146	0.14274841914000888	Rank medians are similar
16	SBS4	SBS13	0.3765281173594132	0.6454767726161369	0.8640170628704624	0.3526169813627108	Rank medians are similar
17	SBS4	SBS15	0.3765281173594132	0.45354523227383864	2.094802358161767	0.14780082360912383	Rank medians are similar
18	SBS5	SBS10a	1.5036674816625917	0.2200488997555012	416.8482642832635	1.1843086496135445e-92	Rank medians are different
19	SBS5	SBS10b	1.5036674816625917	0.4254278728606357	264.75244724436266	1.5799067142541832e-59	Rank medians are different
20	SBS5	SBS13	1.5036674816625917	0.6454767726161369	196.48927641849357	1.2189434382242333e-44	Rank medians are different
21	SBS5	SBS15	1.5036674816625917	0.45354523227383864	186.5078409661311	1.839205643464035e-42	Rank medians are different
22	SBS10a	SBS10b	0.2200488997555012	0.4254278728606357	29.566424115402928	5.403285232671076e-08	Rank medians are different
23	SBS10a	SBS13	0.2200488997555012	0.6454767726161369	57.60920886502368	3.19725193211113e-14	Rank medians are different
24	SBS10a	SBS15	0.2200488997555012	0.45354523227383864	66.29051008090877	3.8912762594035085e-16	Rank medians are different
25	SBS10b	SBS13	0.4254278728606357	0.6454767726161369	5.6630830519208	0.017325641578275125	Rank medians are different
26	SBS10b	SBS15	0.4254278728606357	0.45354523227383864	8.580162593700205	0.003398450230395921	Rank medians are different
27	SBS13	SBS15	0.6454767726161369	0.45354523227383864	0.26680970056679526	0.6054799255704311	Rank medians are similar
