Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-E7-A7DU-01A-11D-A32B-08	123	111	0	24	5
TCGA-E7-A7DV-01A-11D-A339-08	185	43	15	22	14
TCGA-E7-A7PW-01A-11D-A34U-08	22	20	17	10	10
TCGA-E7-A7XN-01A-11D-A34U-08	624	278	5	0	0
TCGA-E7-A85H-01A-11D-A34U-08	24	40	260	51	20
TCGA-E7-A8O7-01A-11D-A364-08	5	3	4	17	1
TCGA-E7-A8O8-01A-11D-A364-08	14	16	40	50	4
TCGA-E7-A97P-01A-11D-A38G-08	26	11	114	25	6
TCGA-E7-A97Q-01A-11D-A38G-08	10	8	20	6	5
TCGA-FD-A3B3-01A-12D-A202-08	42	38	35	31	4
TCGA-FD-A3B4-01A-12D-A202-08	3	0	34	21	19
TCGA-FD-A3B5-01A-11D-A20D-08	61	21	14	18	20
TCGA-FD-A3B6-01A-21D-A20D-08	121	39	52	36	14
TCGA-FD-A3B7-01A-31D-A20D-08	14	1	24	22	3
TCGA-FD-A3B8-01A-31D-A20D-08	19	5	0	3	0
TCGA-FD-A3N5-01A-11D-A21A-08	7	14	244	43	10
TCGA-FD-A3N6-01A-11D-A21A-08	14	22	0	53	26
TCGA-FD-A3NA-01A-11D-A21A-08	82	54	15	13	4
TCGA-FD-A3SJ-01A-12D-A22Z-08	79	37	93	30	0
TCGA-FD-A3SL-01A-21D-A22Z-08	45	15	117	33	9
TCGA-FD-A3SM-01A-11D-A22Z-08	87	37	5	34	4
TCGA-FD-A3SN-01A-12D-A22Z-08	71	227	61	27	13
TCGA-FD-A3SO-01A-11D-A22Z-08	177	145	2	11	21
TCGA-FD-A3SP-01A-31D-A22Z-08	23	33	0	47	7
TCGA-FD-A3SQ-01A-21D-A22Z-08	7	16	13	36	10
TCGA-FD-A3SR-01A-11D-A22Z-08	49	17	19	33	19
TCGA-FD-A3SS-01A-12D-A22Z-08	177	231	19	0	49
TCGA-FD-A43N-01A-11D-A23U-08	59	10	14	79	8
TCGA-FD-A43P-01A-31D-A23U-08	185	63	75	40	22
TCGA-FD-A43U-01A-11D-A23U-08	0	10	27	27	9
TCGA-FD-A43X-01A-11D-A23U-08	148	85	41	35	3
TCGA-FD-A43Y-01A-21D-A26M-08	1	4	46	7	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	7	31	33	9
TCGA-FD-A5BS-01A-21D-A26M-08	3	12	7	0	5
TCGA-FD-A5BT-01A-11D-A26M-08	48	16	24	25	13
TCGA-FD-A5BU-01A-31D-A26M-08	7	2	16	37	1
TCGA-FD-A5BV-01A-11D-A26M-08	12	4	77	36	0
TCGA-FD-A5BX-01A-11D-A26M-08	178	104	7	4	15
TCGA-FD-A5BY-01A-31D-A289-08	13	7	1	20	4
TCGA-FD-A5BZ-01A-11D-A289-08	37	21	20	36	17
TCGA-FD-A5C0-01A-11D-A289-08	5	19	55	40	0
TCGA-FD-A5C1-01A-11D-A289-08	44	21	8	51	6
TCGA-FD-A62N-01A-11D-A30E-08	6	7	52	15	13
TCGA-FD-A62O-01A-11D-A30E-08	62	47	0	40	24
TCGA-FD-A62P-01A-32D-A30E-08	192	91	25	33	18
TCGA-FD-A62S-01A-11D-A30E-08	0	5	42	26	0
TCGA-FD-A6TA-01A-12D-A339-08	142	85	3	5	8
TCGA-FD-A6TB-01A-12D-A339-08	104	46	0	17	6
TCGA-FD-A6TC-01A-21D-A339-08	475	309	42	18	46
TCGA-FD-A6TD-01A-51D-A339-08	32	42	21	26	0
TCGA-FD-A6TE-01A-12D-A339-08	113	71	3	21	13
TCGA-FD-A6TF-01A-52D-A32B-08	61	25	25	25	0
TCGA-FD-A6TG-01A-11D-A32B-08	131	58	129	36	9
TCGA-FD-A6TH-01A-11D-A32B-08	44	51	32	30	9
TCGA-FD-A6TI-01A-11D-A32B-08	3	5	41	53	17
TCGA-FD-A6TK-01A-42D-A339-08	17	31	23	26	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	128	100	58	31	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	5	6	0	47	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	37	3	317	43	38
TCGA-FJ-A3ZF-01A-11D-A23M-08	74	76	44	51	8
TCGA-FJ-A871-01A-11D-A34U-08	0	3	20	28	0
TCGA-FT-A3EE-01A-11D-A202-08	3	22	49	24	12
TCGA-FT-A61P-01A-11D-A30E-08	26	24	61	32	7
TCGA-G2-A2EC-01A-11D-A17V-08	70	28	20	28	10
TCGA-G2-A2EF-01A-12D-A18F-08	100	80	19	28	1
TCGA-G2-A2EJ-01A-11D-A17V-08	143	54	36	45	13
TCGA-G2-A2EK-01A-22D-A18F-08	19	7	0	32	0
TCGA-G2-A2EL-01A-12D-A18F-08	151	35	12	29	11
TCGA-G2-A2EO-01A-11D-A17V-08	474	341	0	10	0
TCGA-G2-A2ES-01A-11D-A17V-08	45	121	175	30	22
TCGA-G2-A3IB-01A-11D-A20D-08	13	18	52	11	12
TCGA-G2-A3IE-01A-11D-A20D-08	155	108	37	26	9
TCGA-G2-A3VY-01A-11D-A22Z-08	462	106	135	11	0
TCGA-G2-AA3B-01A-11D-A391-08	500	131	67	0	11
TCGA-G2-AA3C-01A-21D-A391-08	105	67	15	39	5
TCGA-G2-AA3D-01A-11D-A391-08	130	25	34	4	0
TCGA-G2-AA3F-01A-12D-A42E-08	34	25	46	34	3
TCGA-GC-A3BM-01A-11D-A22Z-08	13	28	0	70	6
TCGA-GC-A3I6-01A-11D-A20D-08	76	67	36	11	0
TCGA-GC-A3OO-01A-11D-A22Z-08	33	71	20	5	0
TCGA-GC-A3RB-01A-12D-A21Z-08	57	47	9	53	2
TCGA-GC-A3RC-01A-11D-A22Z-08	74	84	163	17	19
TCGA-GC-A3RD-01A-12D-A22Z-08	19	19	10	28	4
TCGA-GC-A3WC-01A-31D-A22Z-08	35	33	54	27	3
TCGA-GC-A3YS-01A-11D-A23M-08	105	56	29	40	12
TCGA-GC-A4ZW-01A-11D-A26M-08	424	130	55	30	16
TCGA-GC-A6I1-01A-12D-A31L-08	109	88	24	21	0
TCGA-GC-A6I3-01A-11D-A31L-08	89	40	68	35	12
TCGA-GD-A2C5-01A-12D-A17V-08	107	43	40	29	24
TCGA-GD-A3OP-01A-21D-A21Z-08	110	136	66	38	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	35	18	0	33	3
TCGA-GD-A3OS-01A-12D-A21Z-08	14	16	24	39	3
TCGA-GD-A6C6-01A-21D-A31L-08	125	66	36	35	7
TCGA-GD-A76B-01A-11D-A32B-08	61	48	28	28	7
TCGA-GU-A42P-01A-11D-A23U-08	93	90	42	27	18
TCGA-GU-A42Q-01A-11D-A23U-08	80	34	25	30	13
TCGA-GU-A42R-01A-11D-A23M-08	61	45	39	21	0
TCGA-GU-A762-01A-11D-A339-08	28	5	17	37	3
TCGA-GU-A763-01A-11D-A32B-08	19	2	30	20	0
TCGA-GU-A764-01A-11D-A34U-08	35	20	40	9	5
TCGA-GU-A766-01A-11D-A32B-08	86	69	19	10	13
TCGA-GU-A767-01A-11D-A32B-08	111	31	193	21	25
TCGA-GU-AATO-01A-11D-A391-08	162	116	0	28	0
TCGA-GU-AATP-01A-11D-A391-08	110	102	45	29	13
TCGA-GU-AATQ-01A-11D-A391-08	70	26	46	20	2
TCGA-GV-A3JV-01A-11D-A21Z-08	8	18	0	83	7
TCGA-GV-A3JW-01A-11D-A20D-08	29	16	1	26	4
TCGA-GV-A3JX-01A-11D-A20D-08	152	56	22	22	8
TCGA-GV-A3JZ-01A-11D-A21A-08	201	107	38	25	50
TCGA-GV-A3QF-01A-31D-A22Z-08	9	7	64	41	2
TCGA-GV-A3QG-01A-11D-A21Z-08	14	14	34	32	0
TCGA-GV-A3QH-01A-11D-A21Z-08	70	26	2	50	0
TCGA-GV-A3QI-01A-11D-A21Z-08	77	34	296	55	4
TCGA-GV-A3QK-01B-11D-A23M-08	29	31	33	43	10
TCGA-GV-A40E-01A-12D-A23M-08	86	4	39	27	4
TCGA-GV-A40G-01A-11D-A23M-08	12	37	34	63	4
TCGA-GV-A6ZA-01A-12D-A339-08	149	82	9	34	15
TCGA-H4-A2HO-01A-11D-A17V-08	12	13	10	42	0
TCGA-H4-A2HQ-01A-11D-A17V-08	176	101	119	9	20
TCGA-HQ-A2OE-01A-11D-A202-08	35	30	38	31	8
TCGA-HQ-A2OF-01A-11D-A26M-08	5	9	0	88	6
TCGA-HQ-A5ND-01A-11D-A26M-08	10	11	26	38	7
TCGA-HQ-A5NE-01A-12D-A289-08	154	128	31	18	17
TCGA-K4-A3WS-01A-11D-A22Z-08	95	48	128	5	2
TCGA-K4-A3WU-01B-11D-A23M-08	81	27	15	40	12
TCGA-K4-A3WV-01A-11D-A22Z-08	2	4	4	45	5
TCGA-K4-A4AB-01B-12D-A289-08	10	15	24	41	2
TCGA-K4-A4AC-01A-21D-A26M-08	40	24	24	37	13
TCGA-K4-A54R-01A-11D-A26M-08	518	333	27	7	22
TCGA-K4-A5RH-01A-11D-A30E-08	28	71	30	25	20
TCGA-K4-A5RI-01A-11D-A289-08	24	18	48	45	1
TCGA-K4-A5RJ-01A-11D-A289-08	176	117	66	10	1
TCGA-K4-A6FZ-01A-11D-A31L-08	98	94	210	0	3
TCGA-K4-A6MB-01A-11D-A31L-08	133	108	45	48	4
TCGA-K4-A83P-01A-11D-A34U-08	83	62	69	23	2
TCGA-K4-AAQO-01A-11D-A38G-08	84	41	66	36	5
TCGA-KQ-A41N-01A-11D-A339-08	24	24	125	21	9
TCGA-KQ-A41O-01A-12D-A34U-08	145	34	17	38	13
TCGA-KQ-A41P-01A-12D-A339-08	145	93	21	21	22
TCGA-KQ-A41Q-01A-11D-A339-08	46	33	0	51	19
TCGA-KQ-A41R-01A-21D-A34U-08	74	329	236	77	16
TCGA-KQ-A41S-01A-12D-A339-08	112	74	6	23	1
TCGA-LC-A66R-01A-41D-A30E-08	46	24	20	21	17
TCGA-LT-A5Z6-01A-11D-A289-08	246	215	38	3	2
TCGA-LT-A8JT-01A-11D-A364-08	15	13	8	29	9
TCGA-MV-A51V-01A-11D-A26M-08	1259	177	94	0	55
TCGA-PQ-A6FI-01A-11D-A31L-08	54	24	41	28	5
TCGA-PQ-A6FN-01A-11D-A31L-08	17	14	28	22	1
TCGA-R3-A69X-01A-22D-A30E-08	140	23	4	34	5
TCGA-S5-A6DX-01A-11D-A31L-08	336	182	16	31	45
TCGA-S5-AA26-01A-11D-A38G-08	129	46	0	27	9
TCGA-SY-A9G0-01A-12D-A38G-08	18	7	5	22	0
TCGA-SY-A9G5-01A-11D-A38G-08	598	325	0	18	17
TCGA-UY-A78K-01A-11D-A339-08	160	88	528	10	41
TCGA-UY-A78L-01A-12D-A339-08	95	69	37	9	4
TCGA-UY-A78M-01A-21D-A34U-08	45	26	0	52	0
TCGA-UY-A78N-01A-12D-A339-08	0	17	145	43	9
TCGA-UY-A78O-01A-12D-A339-08	76	19	0	67	17
TCGA-UY-A78P-01A-12D-A364-08	194	63	0	15	6
TCGA-UY-A8OB-01A-12D-A42E-08	63	12	238	1	12
TCGA-UY-A8OC-01A-11D-A364-08	25	31	7	21	9
TCGA-UY-A8OD-01A-11D-A364-08	20	18	17	42	0
TCGA-UY-A9PA-01A-11D-A38G-08	20	23	94	28	0
TCGA-UY-A9PB-01A-11D-A38G-08	188	138	209	70	0
TCGA-UY-A9PD-01A-11D-A38G-08	33	56	128	74	6
TCGA-UY-A9PE-01A-11D-A38G-08	64	40	38	33	21
TCGA-UY-A9PF-01A-11D-A38G-08	14	313	78	13	10
TCGA-UY-A9PH-01A-11D-A38G-08	162	133	0	29	26
TCGA-XF-A8HB-01A-11D-A364-08	15	2	0	47	11
TCGA-XF-A8HC-01A-11D-A364-08	27	55	20	44	7
TCGA-XF-A8HD-01A-11D-A364-08	264	125	16	39	30
TCGA-XF-A8HE-01A-11D-A364-08	170	169	13	0	23
TCGA-XF-A8HF-01A-11D-A364-08	28	18	77	23	1
TCGA-XF-A8HG-01A-11D-A364-08	48	80	66	68	7
TCGA-XF-A8HH-01A-11D-A38G-08	38	33	0	33	7
TCGA-XF-A8HI-01A-11D-A38G-08	35	31	0	17	0
TCGA-XF-A9SG-01A-12D-A42E-08	67	64	17	24	9
TCGA-XF-A9SH-01A-11D-A391-08	17	4	4	12	3
TCGA-XF-A9SI-01A-11D-A391-08	219	108	8	2	0
TCGA-XF-A9SJ-01A-11D-A391-08	65	131	51	16	0
TCGA-XF-A9SK-01A-11D-A42E-08	57	32	18	18	12
TCGA-XF-A9SL-01A-11D-A391-08	42	3	19	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	114	82	29	5	0
TCGA-XF-A9SP-01A-11D-A391-08	124	65	40	49	17
TCGA-XF-A9ST-01A-11D-A42E-08	162	74	223	33	23
TCGA-XF-A9SU-01A-31D-A391-08	7	4	2	26	7
TCGA-XF-A9SV-01A-21D-A42E-08	14	7	10	35	4
TCGA-XF-A9SW-01A-11D-A42E-08	6	19	13	22	4
TCGA-XF-A9SX-01A-21D-A391-08	11	13	66	21	5
TCGA-XF-A9SY-01A-21D-A42E-08	120	32	235	0	38
TCGA-XF-A9SZ-01A-11D-A391-08	55	45	73	16	9
TCGA-XF-A9T0-01A-11D-A391-08	50	448	213	19	8
TCGA-XF-A9T2-01A-11D-A42E-08	28	24	5	25	0
TCGA-XF-A9T3-01A-11D-A42E-08	29	41	291	30	11
TCGA-XF-A9T4-01A-11D-A391-08	9	5	0	17	2
TCGA-XF-A9T5-01A-11D-A42E-08	414	216	13	24	0
TCGA-XF-A9T6-01A-11D-A42E-08	2	71	146	37	8
TCGA-XF-A9T8-01A-11D-A391-08	481	212	0	24	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	16	3	0
TCGA-XF-AAMF-01A-21D-A42E-08	25	21	0	20	5
TCGA-XF-AAMG-01A-11D-A42E-08	539	176	113	56	52
TCGA-XF-AAMH-01A-11D-A42E-08	1	2	16	31	0
TCGA-XF-AAMJ-01A-11D-A42E-08	2	0	0	32	2
TCGA-XF-AAML-01A-11D-A42E-08	190	186	52	21	37
TCGA-XF-AAMQ-01A-11D-A42E-08	104	63	5	26	4
TCGA-XF-AAMR-01A-31D-A42E-08	31	35	3	20	6
TCGA-XF-AAMT-01A-11D-A42E-08	22	2	44	16	9
TCGA-XF-AAMW-01A-11D-A42E-08	1	0	27	5	1
TCGA-XF-AAMX-01A-11D-A42E-08	99	28	126	47	20
TCGA-XF-AAMY-01A-11D-A42E-08	45	31	0	37	2
TCGA-XF-AAMZ-01A-11D-A42E-08	120	32	23	52	16
TCGA-XF-AAN0-01A-11D-A42E-08	206	115	20	25	23
TCGA-XF-AAN1-01A-31D-A42E-08	15	7	17	48	3
TCGA-XF-AAN2-01A-11D-A42E-08	246	153	41	8	9
TCGA-XF-AAN3-01A-11D-A42E-08	81	52	13	20	6
TCGA-XF-AAN4-01A-11D-A42E-08	16	0	11	4	0
TCGA-XF-AAN5-01A-11D-A42E-08	195	38	19	43	8
TCGA-XF-AAN7-01A-11D-A42E-08	5	21	69	48	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	2	1253	218	57	0
TCGA-YC-A8S6-01A-31D-A38G-08	51	20	1	19	11
TCGA-YC-A9TC-01A-22D-A391-08	38	18	17	29	3
TCGA-YF-AA3L-01A-11D-A38G-08	54	31	174	51	10
TCGA-YF-AA3M-01A-11D-A42E-08	24	22	62	53	3
TCGA-ZF-A9R0-01A-11D-A38G-08	111	47	0	24	12
TCGA-ZF-A9R1-01A-11D-A391-08	35	19	3	39	4
TCGA-ZF-A9R2-01A-11D-A391-08	56	18	42	19	0
TCGA-ZF-A9R3-01A-11D-A38G-08	23	17	11	30	2
TCGA-ZF-A9R4-01A-11D-A38G-08	115	82	0	32	5
TCGA-ZF-A9R5-01A-12D-A42E-08	3	0	41	48	6
TCGA-ZF-A9R7-01A-11D-A38G-08	406	211	0	38	21
TCGA-ZF-A9R9-01A-11D-A38G-08	70	50	12	47	11
TCGA-ZF-A9RC-01A-11D-A38G-08	95	567	227	18	0
TCGA-ZF-A9RD-01A-11D-A42E-08	60	44	31	24	10
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	6	42	11
TCGA-ZF-A9RF-01A-11D-A38G-08	77	42	73	44	0
TCGA-ZF-A9RG-01A-21D-A42E-08	64	118	29	0	12
TCGA-ZF-A9RL-01A-11D-A38G-08	134	21	91	43	20
TCGA-ZF-A9RM-01A-11D-A38G-08	2	7	53	23	2
TCGA-ZF-A9RN-01A-11D-A42E-08	69	13	56	34	15
TCGA-ZF-AA4N-01A-11D-A38G-08	48	42	30	24	10
TCGA-ZF-AA4R-01A-11D-A38G-08	15	13	14	13	1
TCGA-ZF-AA4T-01A-11D-A38G-08	6	9	47	37	0
TCGA-ZF-AA4U-01A-11D-A38G-08	3	4	15	46	0
TCGA-ZF-AA4V-01A-11D-A38G-08	147	254	241	26	20
