Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-A8-A082-01A-11W-A019-09	4	18	1	1
TCGA-A8-A083-01A-21W-A019-09	0	5	18	3
TCGA-A8-A085-01A-11W-A019-09	18	4	55	3
TCGA-A8-A08B-01A-11W-A019-09	19	14	11	8
TCGA-A8-A08C-01A-11W-A019-09	2	0	5	0
TCGA-A8-A08F-01A-11W-A019-09	8	37	86	0
TCGA-A8-A08G-01A-11W-A019-09	1	27	14	8
TCGA-A8-A08H-01A-21W-A019-09	83	8	100	3
TCGA-A8-A08J-01A-11W-A019-09	6	14	14	6
TCGA-A8-A08L-01A-11W-A019-09	103	8	113	5
TCGA-A8-A08O-01A-21W-A071-09	0	7	12	6
TCGA-A8-A08P-01A-11W-A019-09	15	31	22	6
TCGA-A8-A08R-01A-11W-A050-09	47	40	155	0
TCGA-A8-A08S-01A-11W-A050-09	0	51	0	6
TCGA-A8-A08T-01A-21W-A019-09	5	21	28	7
TCGA-A8-A08X-01A-21W-A019-09	2	33	9	1
TCGA-A8-A08Z-01A-21W-A019-09	7	29	0	0
TCGA-A8-A090-01A-11W-A019-09	5	13	15	5
TCGA-A8-A091-01A-11W-A019-09	6	17	1	2
TCGA-A8-A092-01A-11W-A019-09	43	18	10	13
TCGA-A8-A093-01A-11W-A019-09	60	22	15	24
TCGA-A8-A094-01A-11W-A019-09	122	21	31	11
TCGA-A8-A095-01A-11W-A019-09	132	3	20	19
TCGA-A8-A096-01A-11W-A019-09	0	39	0	0
TCGA-A8-A097-01A-11W-A050-09	20	15	71	5
TCGA-A8-A099-01A-11W-A019-09	0	18	14	0
TCGA-A8-A09A-01A-11W-A019-09	33	37	159	6
TCGA-A8-A09B-01A-11W-A019-09	4	18	16	1
TCGA-A8-A09C-01A-11W-A019-09	0	19	30	0
TCGA-A8-A09D-01A-11W-A019-09	9	22	22	0
TCGA-A8-A09E-01A-11W-A019-09	2	22	50	1
TCGA-A8-A09G-01A-21W-A019-09	259	0	0	0
TCGA-A8-A09I-01A-22W-A050-09	60	59	9	12
TCGA-A8-A09K-01A-11W-A019-09	5	23	13	2
TCGA-A8-A09M-01A-11W-A019-09	5	31	108	9
TCGA-A8-A09N-01A-11W-A019-09	50	45	23	8
TCGA-A8-A09Q-01A-11W-A019-09	6	83	66	14
TCGA-A8-A09T-01A-11W-A019-09	3	9	10	0
TCGA-A8-A09V-01A-11D-A045-09	4	16	9	0
TCGA-A8-A09W-01A-11W-A019-09	3	42	41	2
TCGA-A8-A09X-01A-11W-A019-09	15	27	21	8
TCGA-A8-A09Z-01A-11W-A019-09	0	1154	0	0
TCGA-A8-A0A1-01A-11W-A019-09	2	39	19	1
TCGA-A8-A0A2-01A-11W-A050-09	1	22	13	2
TCGA-A8-A0A4-01A-11W-A019-09	4	24	32	2
TCGA-A8-A0A6-01A-12W-A071-09	7	20	4	8
TCGA-A8-A0A7-01A-11W-A019-09	179	14	34	18
TCGA-A8-A0A9-01A-11W-A019-09	11	42	5	7
TCGA-A8-A0AB-01A-11W-A050-09	2	20	10	1
TCGA-A8-A0AD-01A-11W-A071-09	3	9	13	0
TCGA-AC-A23C-01A-12D-A167-09	41	22	36	7
TCGA-AC-A23E-01A-11D-A159-09	0	11	6	3
TCGA-AC-A23H-01A-11D-A159-09	4746	0	0	0
TCGA-AC-A2B8-01A-11D-A17D-09	76	15	5	1
TCGA-AC-A2BK-01A-11D-A21Q-09	2	47	35	3
TCGA-AC-A2BM-01A-11D-A21Q-09	1	5	7	2
TCGA-AC-A2FB-01A-11D-A17D-09	4	3	7	0
TCGA-AC-A2FF-01A-11D-A17D-09	3	0	10	0
TCGA-AC-A2FG-01A-11D-A17D-09	7	16	9	3
TCGA-AC-A2FO-01A-11D-A17W-09	20	0	0	6
TCGA-AC-A2QH-01A-11D-A18P-09	7	15	7	2
TCGA-AC-A3HN-01A-11D-A20S-09	0	18	0	0
TCGA-AC-A3OD-01A-11D-A21Q-09	3	18	0	5
TCGA-AC-A3QP-01A-11D-A22X-09	0	6	17	5
TCGA-AC-A3QQ-01A-11D-A228-09	0	23	0	3
TCGA-AC-A3W5-01A-11D-A228-09	48	24	78	7
TCGA-AC-A3YI-01A-21D-A23C-09	0	4	7	3
TCGA-AC-A3YJ-01A-11D-A22X-09	2	23	0	0
TCGA-AC-A4ZE-01A-11D-A41F-09	8	20	25	4
TCGA-AC-A5EH-01A-11D-A28B-09	23	32	109	7
TCGA-AC-A5EI-01A-11D-A27P-09	9	14	3	4
TCGA-AC-A5XS-01A-11D-A29N-09	449	10	19	33
TCGA-AC-A5XU-01A-11D-A28B-09	10	57	0	6
TCGA-AC-A62V-01A-11D-A31U-09	8	55	8	12
TCGA-AC-A62X-01A-11D-A29N-09	3	53	5	9
TCGA-AC-A62Y-01A-11D-A29N-09	20	19	24	1
TCGA-AC-A6IV-01A-12D-A33E-09	0	16	0	5
TCGA-AC-A6IW-01A-12D-A33E-09	67	42	45	1
TCGA-AC-A6IX-01A-12D-A32I-09	18	27	0	0
TCGA-AC-A6NO-01A-12D-A33E-09	3	21	6	2
TCGA-AC-A7VB-01A-11D-A351-09	0	24	0	0
TCGA-AC-A7VC-01A-11D-A351-09	1	13	8	3
TCGA-AC-A8OP-01A-11D-A36J-09	17	83	59	18
TCGA-AC-A8OQ-01A-11D-A41F-09	15	35	35	15
TCGA-AC-A8OR-01A-21D-A41F-09	0	10	22	0
TCGA-AC-A8OS-01A-12D-A41F-09	15	18	17	1
TCGA-AN-A03X-01A-21W-A019-09	0	17	53	0
TCGA-AN-A03Y-01A-21W-A019-09	6	25	7	5
TCGA-AN-A041-01A-11W-A050-09	8	16	18	2
TCGA-AN-A046-01A-21W-A050-09	0	0	0	6025
TCGA-AN-A049-01A-21W-A019-09	3	16	10	4
TCGA-AN-A04A-01A-21W-A050-09	3	27	14	2
TCGA-AN-A04C-01A-21W-A050-09	8	49	27	5
TCGA-AN-A04D-01A-21W-A050-09	8	19	66	2
TCGA-AN-A0AJ-01A-11W-A019-09	17	30	27	16
TCGA-AN-A0AK-01A-21W-A019-09	0	1128	0	71
TCGA-AN-A0AL-01A-11W-A019-09	7	12	51	3
TCGA-AN-A0AM-01A-11W-A050-09	13	34	44	3
TCGA-AN-A0AR-01A-11W-A019-09	12	17	87	4
TCGA-AN-A0AS-01A-11W-A019-09	4	25	14	5
TCGA-AN-A0AT-01A-11D-A045-09	15	27	82	2
TCGA-AN-A0FD-01A-11W-A050-09	2	9	16	0
TCGA-AN-A0FF-01A-11W-A050-09	0	23	0	0
TCGA-AN-A0FJ-01A-11W-A019-09	34	29	39	0
TCGA-AN-A0FK-01A-11W-A050-09	4	30	12	6
TCGA-AN-A0FL-01A-11W-A050-09	31	52	80	4
TCGA-AN-A0FN-01A-11W-A050-09	7	13	54	5
TCGA-AN-A0FS-01A-11W-A050-09	27	32	25	6
TCGA-AN-A0FT-01A-11W-A050-09	25	59	16	7
TCGA-AN-A0FV-01A-11W-A019-09	41	20	31	1
TCGA-AN-A0FW-01A-11W-A050-09	13	24	73	8
TCGA-AN-A0FX-01A-11W-A050-09	11	29	88	13
TCGA-AN-A0FY-01A-11W-A050-09	3	39	1	6
TCGA-AN-A0FZ-01A-11W-A050-09	6	42	20	6
TCGA-AN-A0G0-01A-11W-A050-09	3	20	11	0
TCGA-AN-A0XN-01A-21D-A10G-09	11	35	92	6
TCGA-AN-A0XO-01A-11D-A10G-09	6	11	10	5
TCGA-AN-A0XP-01A-11D-A117-09	10	10	4	2
TCGA-AN-A0XR-01A-11D-A10G-09	6	15	10	0
TCGA-AN-A0XS-01A-22D-A10G-09	8	9	9	2
TCGA-AN-A0XT-01A-11D-A10G-09	0	17	0	0
TCGA-AN-A0XU-01A-11D-A10G-09	19	21	61	9
TCGA-AN-A0XV-01A-11D-A10G-09	3	25	3	4
TCGA-AN-A0XW-01A-11D-A10G-09	342	0	0	0
TCGA-AO-A03L-01A-41W-A071-09	5	6	20	2
TCGA-AO-A03O-01A-11W-A019-09	9	59	21	0
TCGA-AO-A03P-01A-11W-A019-09	6	21	20	8
TCGA-AO-A03R-01A-21W-A050-09	6	16	27	4
TCGA-AO-A03T-01A-21W-A050-09	20	14	69	2
TCGA-AO-A03V-01A-11D-A10Y-09	13	11	24	4
TCGA-AO-A0J2-01A-11W-A050-09	2	16	48	1
TCGA-AO-A0J3-01A-11W-A050-09	20	24	28	15
TCGA-AO-A0J4-01A-11W-A050-09	44	34	51	0
TCGA-AO-A0J5-01A-11W-A050-09	2	28	34	6
TCGA-AO-A0J6-01A-11W-A050-09	14	17	61	2
TCGA-AO-A0J7-01A-11W-A050-09	7	9	8	3
TCGA-AO-A0J8-01A-21D-A045-09	3	10	9	2
TCGA-AO-A0J9-01A-11W-A050-09	92	22	32	8
TCGA-AO-A0JA-01A-11W-A071-09	16	8	12	0
TCGA-AO-A0JB-01A-11W-A071-09	9	18	91	6
TCGA-AO-A0JC-01A-11W-A071-09	132	7	3	14
TCGA-AO-A0JD-01A-11W-A071-09	6	38	75	8
TCGA-AO-A0JE-01A-11W-A071-09	21	9	7	10
TCGA-AO-A0JF-01A-11W-A071-09	3	10	16	2
TCGA-AO-A0JG-01A-31D-A099-09	0	0	9	4
TCGA-AO-A0JI-01A-21W-A100-09	0	8	13	3
TCGA-AO-A0JJ-01A-11W-A071-09	2	7	17	4
TCGA-AO-A0JM-01A-21W-A071-09	6	30	8	7
TCGA-AO-A124-01A-11D-A10M-09	6	32	88	10
TCGA-AO-A128-01A-11D-A10M-09	0	961	0	0
TCGA-AO-A12A-01A-21D-A10Y-09	2	11	0	0
TCGA-AO-A12D-01A-11D-A10Y-09	26	13	12	4
TCGA-AO-A12F-01A-11D-A10Y-09	0	22	0	5
TCGA-AO-A12H-01A-11D-A10Y-09	1	17	8	3
TCGA-AO-A1KO-01A-31D-A188-09	1	3	0	0
TCGA-AO-A1KP-01A-11D-A13L-09	0	12	6	0
TCGA-AO-A1KR-01A-12D-A142-09	10	18	40	3
TCGA-AO-A1KS-01A-11D-A13L-09	18	20	0	8
TCGA-AO-A1KT-01A-11D-A13L-09	2	22	15	4
TCGA-AQ-A04H-01B-11D-A10M-09	1	53	3	6
TCGA-AQ-A04J-01A-02W-A050-09	7	25	63	0
TCGA-AQ-A0Y5-01A-11D-A14K-09	19	28	6	7
TCGA-AQ-A1H2-01A-11D-A13L-09	2	18	8	3
TCGA-AQ-A1H3-01A-31D-A13L-09	0	21	0	0
TCGA-AQ-A54O-01A-11D-A25Q-09	3	12	8	0
TCGA-AQ-A7U7-01A-22D-A351-09	50	20	2	3
TCGA-AR-A0TP-01A-11D-A099-09	8	9	43	0
TCGA-AR-A0TQ-01A-11D-A099-09	8	14	12	2
TCGA-AR-A0TR-01A-11D-A099-09	1	24	3	3
TCGA-AR-A0TS-01A-11D-A10Y-09	13	31	41	0
TCGA-AR-A0TT-01A-31D-A099-09	15	19	16	4
TCGA-AR-A0TU-01A-31D-A10G-09	16	16	124	6
TCGA-AR-A0TV-01A-21D-A099-09	5	37	23	0
TCGA-AR-A0TW-01A-11D-A099-09	4	25	12	6
TCGA-AR-A0TX-01A-11D-A099-09	273	5	12	19
TCGA-AR-A0TY-01A-12W-A12T-09	8	46	118	9
TCGA-AR-A0TZ-01A-12D-A099-09	23	20	0	6
TCGA-AR-A0U0-01A-11D-A10G-09	27	13	163	5
TCGA-AR-A0U1-01A-11D-A10Y-09	1	12	61	4
TCGA-AR-A0U2-01A-11D-A10G-09	2	29	52	4
TCGA-AR-A0U3-01A-11D-A10G-09	1	19	3	6
TCGA-AR-A1AH-01A-11D-A12B-09	8	21	55	9
TCGA-AR-A1AI-01A-11D-A12Q-09	11	30	12	12
TCGA-AR-A1AJ-01A-21D-A12Q-09	16	22	0	5
TCGA-AR-A1AK-01A-21D-A12Q-09	24	18	14	7
TCGA-AR-A1AL-01A-21D-A12Q-09	7	9	6	1
TCGA-AR-A1AN-01A-11D-A12Q-09	0	25	0	0
TCGA-AR-A1AO-01A-11D-A12Q-09	25	16	47	9
TCGA-AR-A1AP-01A-11D-A12Q-09	6	24	0	3
TCGA-AR-A1AQ-01A-11D-A12Q-09	3	22	6	1
TCGA-AR-A1AR-01A-31D-A135-09	6	25	22	2
TCGA-AR-A1AS-01A-11D-A12Q-09	10	13	4	2
TCGA-AR-A1AT-01A-11D-A12Q-09	2	16	8	0
TCGA-AR-A1AU-01A-11D-A12Q-09	3	11	6	0
TCGA-AR-A1AV-01A-21D-A12Q-09	3	29	4	7
TCGA-AR-A1AW-01A-21D-A12Q-09	4	18	16	0
TCGA-AR-A1AX-01A-11D-A12Q-09	3	10	9	4
TCGA-AR-A1AY-01A-21D-A12Q-09	9	18	23	5
TCGA-AR-A24H-01A-11D-A167-09	21	28	77	6
TCGA-AR-A24K-01A-11D-A167-09	0	14	12	4
TCGA-AR-A24L-01A-11D-A167-09	8	0	30	0
TCGA-AR-A24M-01A-11D-A167-09	0	11	13	0
TCGA-AR-A24N-01A-11D-A167-09	3	22	11	0
TCGA-AR-A24O-01A-11D-A167-09	0	22	0	0
TCGA-AR-A24P-01A-11D-A167-09	1	8	6	5
TCGA-AR-A24Q-01A-12D-A167-09	31	18	123	10
TCGA-AR-A24R-01A-11D-A167-09	3	21	0	0
TCGA-AR-A24S-01A-11D-A167-09	9	26	8	2
TCGA-AR-A24T-01A-11D-A167-09	2	10	7	1
TCGA-AR-A24U-01A-11D-A167-09	19	17	0	0
TCGA-AR-A24V-01A-21D-A167-09	4	15	6	5
TCGA-AR-A24W-01A-11D-A17G-09	0	3	7	1
TCGA-AR-A24X-01A-11D-A167-09	0	11	27	7
TCGA-AR-A24Z-01A-11D-A167-09	0	16	26	0
TCGA-AR-A250-01A-31D-A167-09	53	41	20	9
TCGA-AR-A251-01A-12D-A167-09	23	24	118	3
TCGA-AR-A252-01A-11D-A167-09	0	12	0	0
TCGA-AR-A254-01A-21D-A167-09	4	10	14	4
TCGA-AR-A255-01A-11D-A167-09	18	14	24	15
TCGA-AR-A256-01A-11D-A167-09	25	20	145	15
TCGA-AR-A2LE-01A-11D-A17W-09	249	7	3	37
TCGA-AR-A2LH-01A-31D-A18P-09	30	9	5	6
TCGA-AR-A2LK-01A-11D-A17W-09	3	28	9	2
TCGA-AR-A2LL-01A-11D-A17W-09	0	32	0	0
TCGA-AR-A2LM-01A-11D-A17W-09	2	1	9	3
TCGA-AR-A2LN-01A-21D-A18P-09	19	12	8	3
TCGA-AR-A2LO-01A-31D-A18P-09	0	0	15	0
TCGA-AR-A2LQ-01A-22D-A18P-09	0	8	4	0
TCGA-AR-A2LR-01A-12D-A18P-09	4	23	27	4
TCGA-AR-A5QM-01A-11D-A27P-09	0	16	9	2
TCGA-AR-A5QN-01A-12D-A28B-09	4	19	9	4
TCGA-AR-A5QP-01A-11D-A28B-09	3	11	3	2
TCGA-AR-A5QQ-01A-11D-A28B-09	10	26	35	4
TCGA-B6-A0I1-01A-11D-A21Q-09	6	26	24	3
TCGA-B6-A0I2-01A-11W-A050-09	27	23	5	6
TCGA-B6-A0I5-01A-11W-A100-09	0	31	0	0
TCGA-B6-A0I6-01A-11D-A128-09	7	19	60	3
TCGA-B6-A0I8-01A-11W-A050-09	23	23	76	5
TCGA-B6-A0I9-01A-11W-A050-09	4	48	23	7
TCGA-B6-A0IA-01A-11W-A050-09	6	10	51	0
TCGA-B6-A0IB-01A-11W-A050-09	11	33	15	9
TCGA-B6-A0IC-01A-11W-A050-09	6	19	17	0
TCGA-B6-A0IE-01A-11W-A050-09	5	18	24	3
TCGA-B6-A0IH-01A-11D-A10Y-09	3	21	8	3
TCGA-B6-A0IJ-01A-11W-A050-09	30	12	85	7
TCGA-B6-A0IK-01A-12W-A071-09	107	27	46	13
TCGA-B6-A0IM-01A-11W-A050-09	1	16	23	1
TCGA-B6-A0IN-01A-11W-A050-09	6	18	24	2
TCGA-B6-A0RE-01A-11W-A071-09	36	39	86	10
TCGA-B6-A0RG-01A-11W-A071-09	14	8	42	1
TCGA-B6-A0RH-01A-21D-A10Y-09	8	11	9	3
TCGA-B6-A0RI-01A-11W-A071-09	6	4	7	5
TCGA-B6-A0RL-01A-11D-A099-09	12	35	6	5
TCGA-B6-A0RM-01A-11D-A099-09	4	22	3	2
TCGA-B6-A0RN-01A-12D-A099-09	1	19	6	1
TCGA-B6-A0RO-01A-22D-A099-09	2	10	18	7
TCGA-B6-A0RP-01A-21D-A099-09	0	8	15	0
TCGA-B6-A0RQ-01A-11D-A10Y-09	20	16	4	5
TCGA-B6-A0RS-01A-11D-A099-09	27	30	94	5
TCGA-B6-A0RT-01A-21D-A099-09	9	7	32	4
TCGA-B6-A0RU-01A-11D-A099-09	2	17	27	8
TCGA-B6-A0RV-01A-11D-A099-09	37	11	0	4
TCGA-B6-A0WS-01A-11D-A10Y-09	4	6	4	1
TCGA-B6-A0WT-01A-11D-A10G-09	0	16	0	4
TCGA-B6-A0WV-01A-11D-A10G-09	3	17	11	0
