NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	13.819	135.082	3.979	81.275	1.798	0.503	30000.0
2	14.307	138.769	4.183	82.91	1.768	0.479	30000.0
3	14.076	138.448	4.167	82.359	1.784	0.48	20000.0
4	14.186	137.431	4.086	82.384	1.819	0.489	20000.0
5	13.783	134.528	4.035	81.788	1.785	0.507	20000.0
6	14.515	140.908	4.254	83.89	1.827	0.465	20000.0
7	14.254	139.056	4.187	82.673	1.774	0.486	20000.0
8	13.844	134.968	4.037	80.856	1.78	0.507	20000.0
9	13.707	134.877	3.988	80.904	1.789	0.502	20000.0
10	13.87	135.815	4.022	81.392	1.839	0.5	30000.0
11	13.908	135.126	4.08	81.26	1.781	0.505	30000.0
12	13.779	134.633	4.038	80.617	1.786	0.514	30000.0
13	14.347	138.856	4.172	82.619	1.77	0.487	20000.0
14	14.196	138.766	4.148	82.733	1.761	0.486	40000.0
15	13.961	137.072	4.102	82.377	1.802	0.483	20000.0
16	14.185	135.895	4.08	81.885	1.8	0.495	20000.0
17	14.136	137.925	4.154	82.706	1.76	0.487	20000.0
18	14.331	139.732	4.177	82.765	1.792	0.482	40000.0
19	14.335	139.413	4.198	83.19	1.797	0.47	20000.0
20	14.199	138.261	4.138	83.205	1.831	0.479	30000.0
21	13.619	134.149	4.024	81.15	1.773	0.506	30000.0
22	14.155	138.759	4.139	82.789	1.79	0.478	20000.0
23	14.329	138.524	4.185	82.671	1.761	0.481	30000.0
24	14.219	138.93	4.149	82.735	1.789	0.485	20000.0
25	14.18	137.733	4.218	82.749	1.752	0.491	40000.0
26	14.218	138.166	4.149	82.865	1.819	0.483	20000.0
27	14.076	138.263	4.161	82.537	1.819	0.483	20000.0
28	13.895	135.432	4.063	82.064	1.821	0.494	20000.0
29	13.599	133.589	3.978	80.321	1.798	0.507	20000.0
30	13.91	135.546	4.053	81.516	1.78	0.506	30000.0
31	14.114	136.71	4.153	82.252	1.792	0.499	30000.0
32	14.393	139.044	4.155	83.155	1.81	0.48	20000.0
33	14.251	138.135	4.22	82.747	1.759	0.484	30000.0
34	13.657	133.655	4.063	80.693	1.739	0.517	30000.0
35	13.924	134.727	4.002	80.844	1.756	0.513	20000.0
36	13.938	135.144	4.029	81.672	1.79	0.505	20000.0
37	13.871	135.447	4.079	82.007	1.813	0.5	20000.0
38	14.095	137.382	4.18	82.719	1.771	0.485	30000.0
39	14.505	139.821	4.23	83.148	1.764	0.482	20000.0
40	13.702	135.348	4.001	81.224	1.807	0.496	20000.0
41	13.989	137.808	4.145	82.526	1.766	0.489	40000.0
42	13.907	136.143	4.047	81.653	1.751	0.496	20000.0
43	14.185	138.005	4.12	82.446	1.757	0.487	20000.0
44	13.899	135.185	4.035	81.836	1.819	0.503	20000.0
