Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-CF-A1HS-01A-11D-A13W-08	160	0	38	9	16	8
TCGA-CF-A27C-01A-11D-A16O-08	84	37	5	14	13	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	4	1	1	15	0
TCGA-CF-A3MG-01A-11D-A20D-08	66	26	8	10	25	4
TCGA-CF-A3MH-01A-11D-A20D-08	8	3	1	5	21	2
TCGA-CF-A3MI-01A-11D-A20D-08	21	11	6	0	25	6
TCGA-CF-A47S-01A-11D-A23U-08	0	5	0	0	14	2
TCGA-CF-A47T-01A-11D-A23U-08	1	5	7	0	6	5
TCGA-CF-A47V-01A-11D-A23U-08	25	10	13	35	10	5
TCGA-CF-A47W-01A-11D-A23U-08	0	3	4	11	10	2
TCGA-CF-A47X-01A-31D-A23U-08	144	92	28	6	29	11
TCGA-CF-A47Y-01A-11D-A23U-08	22	2	16	16	9	0
TCGA-CF-A5U8-01A-11D-A289-08	0	2	26	16	16	4
TCGA-CF-A5UA-01A-11D-A289-08	15	1	0	13	42	9
TCGA-CF-A7I0-01A-22D-A34U-08	9	15	7	9	7	2
TCGA-CF-A8HX-01A-11D-A364-08	15	21	0	9	9	6
TCGA-CF-A8HY-01A-11D-A364-08	12	0	0	44	15	5
TCGA-CF-A9FF-01A-11D-A38G-08	56	56	13	0	11	2
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	5	3	20	8
TCGA-CF-A9FL-01A-11D-A38G-08	0	1	6	18	20	4
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	10	7	6	0
TCGA-CU-A0YN-01A-21D-A10S-08	1	8	71	50	35	3
TCGA-CU-A0YO-01A-11D-A10S-08	21	20	12	2	24	9
TCGA-CU-A0YR-01A-12D-A10S-08	4	12	77	17	21	0
TCGA-CU-A3KJ-01A-11D-A21A-08	110	31	36	3	37	4
TCGA-CU-A3QU-01A-11D-A22Z-08	24	21	14	7	14	12
TCGA-CU-A3YL-01A-11D-A22Z-08	110	66	7	0	24	10
TCGA-CU-A5W6-01A-11D-A289-08	63	66	15	24	19	4
TCGA-CU-A72E-01A-12D-A339-08	29	16	16	10	13	3
TCGA-DK-A1A3-01A-11D-A13W-08	158	269	95	21	13	17
TCGA-DK-A1A5-01A-11D-A13W-08	122	83	7	0	16	17
TCGA-DK-A1A6-01A-11D-A13W-08	108	22	39	45	5	0
TCGA-DK-A1A7-01A-11D-A13W-08	10	21	113	25	36	1
TCGA-DK-A1AA-01A-11D-A13W-08	5	9	26	30	7	4
TCGA-DK-A1AB-01A-11D-A13W-08	101	87	0	0	7	0
TCGA-DK-A1AC-01A-11D-A13W-08	316	890	23	58	24	18
TCGA-DK-A1AD-01A-11D-A13W-08	60	49	61	23	25	12
TCGA-DK-A1AE-01A-11D-A13W-08	37	30	5	18	15	0
TCGA-DK-A1AF-01A-11D-A13W-08	42	28	1	12	0	2
TCGA-DK-A1AG-01A-11D-A13W-08	51	46	8	0	20	4
TCGA-DK-A2HX-01A-12D-A18F-08	18	36	10	18	19	10
TCGA-DK-A2I1-01A-11D-A17V-08	105	45	0	2	15	15
TCGA-DK-A2I2-01A-11D-A17V-08	17	21	41	0	9	0
TCGA-DK-A2I4-01A-11D-A21A-08	326	424	0	0	23	39
TCGA-DK-A2I6-01A-12D-A18F-08	22	78	125	28	9	11
TCGA-DK-A3IK-01A-32D-A21A-08	62	17	0	74	32	4
TCGA-DK-A3IL-01A-11D-A20D-08	1	3	15	106	23	23
TCGA-DK-A3IM-01A-11D-A20D-08	0	2	18	24	30	2
TCGA-DK-A3IN-01A-11D-A20D-08	190	113	21	14	26	5
TCGA-DK-A3IQ-01A-31D-A20D-08	52	70	8	23	20	8
TCGA-DK-A3IS-01A-21D-A21A-08	146	134	0	15	28	8
TCGA-DK-A3IT-01A-31D-A20D-08	236	84	15	47	2	2
TCGA-DK-A3IU-01A-11D-A20D-08	150	159	40	44	14	5
TCGA-DK-A3IV-01A-22D-A21A-08	14	19	11	8	11	9
TCGA-DK-A3WW-01A-22D-A23M-08	567	489	0	50	2	60
TCGA-DK-A3WX-01A-22D-A22Z-08	3	8	5	3	19	0
TCGA-DK-A3WY-01A-11D-A22Z-08	5	5	0	0	1	0
TCGA-DK-A3X1-01A-12D-A22Z-08	356	327	0	61	0	105
TCGA-DK-A3X2-01A-11D-A22Z-08	12	19	8	24	45	4
TCGA-DK-A6AV-01A-12D-A30E-08	23	30	9	25	21	10
TCGA-DK-A6AW-01A-11D-A30E-08	0	14	16	0	13	4074
TCGA-DK-A6B0-01A-11D-A31L-08	1	1	9	4	7	0
TCGA-DK-A6B1-01A-12D-A30E-08	23	35	31	4	41	6
TCGA-DK-A6B2-01A-11D-A30E-08	33	37	31	50	43	8
TCGA-DK-A6B5-01A-11D-A31L-08	37	30	16	22	7	5
TCGA-DK-A6B6-01A-11D-A30E-08	276	630	0	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	197	103	26	32	10	4
TCGA-DK-AA6M-01A-11D-A391-08	5	13	0	10	26	12
TCGA-DK-AA6P-01A-11D-A391-08	47	54	26	22	10	4
TCGA-DK-AA6Q-01A-11D-A391-08	33	28	15	25	13	4
TCGA-DK-AA6R-01A-11D-A42E-08	39	39	0	220	14	13
TCGA-DK-AA6S-01A-21D-A391-08	280	166	0	62	10	0
TCGA-DK-AA6T-01A-11D-A391-08	17	0	19	1	24	11
TCGA-DK-AA6U-01A-11D-A391-08	86	82	4	194	27	22
TCGA-DK-AA6W-01A-12D-A391-08	109	74	0	14	57	0
TCGA-DK-AA6X-01A-12D-A42E-08	50	22	14	0	9	12
TCGA-DK-AA71-01A-31D-A391-08	351	304	0	0	13	0
TCGA-DK-AA74-01A-11D-A391-08	98	41	16	12	17	7
TCGA-DK-AA75-01A-11D-A391-08	93	225	53	23	25	38
TCGA-DK-AA76-01A-11D-A391-08	65	44	16	65	16	23
TCGA-DK-AA77-01A-11D-A391-08	20	66	48	210	50	4
TCGA-E5-A2PC-01A-11D-A202-08	18	26	65	90	15	8
TCGA-E5-A4TZ-01A-11D-A31L-08	218	96	0	22	103	8
TCGA-E5-A4U1-01A-11D-A31L-08	277	164	26	70	19	15
TCGA-E7-A3X6-01A-12D-A22Z-08	40	23	8	0	19	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	6	8	64	34	35	5
TCGA-E7-A4IJ-01A-31D-A26M-08	123	64	23	94	9	28
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	4	34	2
TCGA-E7-A519-01A-11D-A26M-08	6	10	43	0	10	0
TCGA-E7-A541-01A-11D-A26M-08	137	113	133	41	24	0
TCGA-E7-A5KE-01A-11D-A289-08	25	52	33	33	56	5
TCGA-E7-A5KF-01A-11D-A289-08	80	72	16	20	1	10
TCGA-E7-A677-01A-11D-A30E-08	9	21	76	59	42	10
TCGA-E7-A678-01A-11D-A30E-08	3	2	25	6	22	2
TCGA-E7-A6MD-01A-41D-A34U-08	213	149	9	19	37	23
TCGA-E7-A6ME-01A-22D-A32B-08	9	0	61	43	16	1
TCGA-E7-A6MF-01A-12D-A32B-08	20	23	0	0	0	2
TCGA-E7-A7DU-01A-11D-A32B-08	119	110	0	8	21	5
TCGA-E7-A7DV-01A-11D-A339-08	179	46	15	6	19	14
TCGA-E7-A7PW-01A-11D-A34U-08	19	20	0	22	8	10
TCGA-E7-A7XN-01A-11D-A34U-08	605	285	17	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	17	37	213	67	41	20
TCGA-E7-A8O7-01A-11D-A364-08	4	2	1	7	15	1
TCGA-E7-A8O8-01A-11D-A364-08	11	15	24	27	44	3
TCGA-E7-A97P-01A-11D-A38G-08	21	9	89	38	19	6
TCGA-E7-A97Q-01A-11D-A38G-08	9	8	16	6	5	5
TCGA-FD-A3B3-01A-12D-A202-08	40	38	25	17	26	4
TCGA-FD-A3B4-01A-12D-A202-08	0	0	0	49	12	16
TCGA-FD-A3B5-01A-11D-A20D-08	59	22	6	13	15	19
TCGA-FD-A3B6-01A-21D-A20D-08	111	39	12	58	28	14
TCGA-FD-A3B7-01A-31D-A20D-08	13	1	28	0	19	3
TCGA-FD-A3B8-01A-31D-A20D-08	17	4	0	5	1	0
TCGA-FD-A3N5-01A-11D-A21A-08	0	10	147	119	32	10
TCGA-FD-A3N6-01A-11D-A21A-08	12	21	0	11	46	25
TCGA-FD-A3NA-01A-11D-A21A-08	78	55	12	8	11	4
TCGA-FD-A3SJ-01A-12D-A22Z-08	74	37	67	37	24	0
TCGA-FD-A3SL-01A-21D-A22Z-08	39	14	75	55	27	9
TCGA-FD-A3SM-01A-11D-A22Z-08	83	38	6	6	30	4
TCGA-FD-A3SN-01A-12D-A22Z-08	69	224	47	21	26	12
TCGA-FD-A3SO-01A-11D-A22Z-08	172	146	7	0	11	20
TCGA-FD-A3SP-01A-31D-A22Z-08	22	32	6	2	41	7
TCGA-FD-A3SQ-01A-21D-A22Z-08	7	16	17	2	30	10
TCGA-FD-A3SR-01A-11D-A22Z-08	47	17	15	11	28	19
TCGA-FD-A3SS-01A-12D-A22Z-08	168	226	0	34	0	48
TCGA-FD-A43N-01A-11D-A23U-08	55	11	11	17	68	8
TCGA-FD-A43P-01A-31D-A23U-08	176	64	48	42	33	22
TCGA-FD-A43U-01A-11D-A23U-08	0	9	15	19	22	8
TCGA-FD-A43X-01A-11D-A23U-08	142	85	39	13	30	3
TCGA-FD-A43Y-01A-21D-A26M-08	0	3	28	22	5	0
TCGA-FD-A5BR-01A-11D-A26M-08	1	6	1	42	26	9
TCGA-FD-A5BS-01A-21D-A26M-08	3	12	3	4	0	5
TCGA-FD-A5BT-01A-11D-A26M-08	46	17	28	0	22	13
TCGA-FD-A5BU-01A-31D-A26M-08	5	1	6	20	31	0
TCGA-FD-A5BV-01A-11D-A26M-08	5	2	19	77	26	0
TCGA-FD-A5BX-01A-11D-A26M-08	164	102	0	25	2	15
TCGA-FD-A5BY-01A-31D-A289-08	11	6	0	7	18	3
TCGA-FD-A5BZ-01A-11D-A289-08	34	21	4	26	30	16
TCGA-FD-A5C0-01A-11D-A289-08	4	18	51	13	33	0
TCGA-FD-A5C1-01A-11D-A289-08	42	21	12	5	44	6
TCGA-FD-A62N-01A-11D-A30E-08	2	6	16	45	11	13
TCGA-FD-A62O-01A-11D-A30E-08	62	48	3	0	37	23
TCGA-FD-A62P-01A-32D-A30E-08	185	93	14	22	28	17
TCGA-FD-A62S-01A-11D-A30E-08	0	3	23	26	21	0
TCGA-FD-A6TA-01A-12D-A339-08	134	84	0	14	3	8
TCGA-FD-A6TB-01A-12D-A339-08	97	46	0	10	14	6
TCGA-FD-A6TC-01A-21D-A339-08	462	313	24	28	17	46
TCGA-FD-A6TD-01A-51D-A339-08	30	40	16	12	23	0
TCGA-FD-A6TE-01A-12D-A339-08	110	72	3	5	18	13
TCGA-FD-A6TF-01A-52D-A32B-08	56	25	10	24	20	1
TCGA-FD-A6TG-01A-11D-A32B-08	119	57	65	86	26	10
TCGA-FD-A6TH-01A-11D-A32B-08	43	51	27	10	27	8
TCGA-FD-A6TI-01A-11D-A32B-08	0	4	23	32	44	16
TCGA-FD-A6TK-01A-42D-A339-08	16	30	21	8	22	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	122	100	19	50	26	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	5	6	0	0	47	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	1	0	0	380	19	38
TCGA-FJ-A3ZF-01A-11D-A23M-08	67	76	11	51	41	7
TCGA-FJ-A871-01A-11D-A34U-08	0	3	26	0	22	0
TCGA-FT-A3EE-01A-11D-A202-08	1	21	33	23	20	12
TCGA-FT-A61P-01A-11D-A30E-08	24	23	55	14	28	6
TCGA-G2-A2EC-01A-11D-A17V-08	67	29	16	10	24	10
TCGA-G2-A2EF-01A-12D-A18F-08	98	80	25	0	24	1
TCGA-G2-A2EJ-01A-11D-A17V-08	136	56	10	38	38	13
TCGA-G2-A2EK-01A-22D-A18F-08	19	8	3	0	28	0
TCGA-G2-A2EL-01A-12D-A18F-08	145	38	8	11	25	11
TCGA-G2-A2EO-01A-11D-A17V-08	466	347	0	0	12	0
TCGA-G2-A2ES-01A-11D-A17V-08	37	118	105	87	24	22
TCGA-G2-A3IB-01A-11D-A20D-08	4	15	0	74	3	10
TCGA-G2-A3IE-01A-11D-A20D-08	146	108	14	37	21	9
TCGA-G2-A3VY-01A-11D-A22Z-08	435	111	38	127	3	0
TCGA-G2-AA3B-01A-11D-A391-08	484	139	65	9	0	12
TCGA-G2-AA3C-01A-21D-A391-08	100	66	0	28	32	5
TCGA-G2-AA3D-01A-11D-A391-08	124	27	26	13	3	0
TCGA-G2-AA3F-01A-12D-A42E-08	30	24	20	37	28	3
TCGA-GC-A3BM-01A-11D-A22Z-08	13	28	8	0	63	5
TCGA-GC-A3I6-01A-11D-A20D-08	72	66	16	28	8	0
TCGA-GC-A3OO-01A-11D-A22Z-08	32	70	11	12	4	0
TCGA-GC-A3RB-01A-12D-A21Z-08	53	46	5	18	44	2
TCGA-GC-A3RC-01A-11D-A22Z-08	70	83	131	41	13	19
TCGA-GC-A3RD-01A-12D-A22Z-08	17	19	0	18	22	4
TCGA-GC-A3WC-01A-31D-A22Z-08	33	32	43	18	23	3
TCGA-GC-A3YS-01A-11D-A23M-08	101	57	25	13	34	12
TCGA-GC-A4ZW-01A-11D-A26M-08	413	134	66	0	26	16
TCGA-GC-A6I1-01A-12D-A31L-08	107	89	21	7	18	0
TCGA-GC-A6I3-01A-11D-A31L-08	82	40	41	40	29	12
TCGA-GD-A2C5-01A-12D-A17V-08	103	45	21	25	25	24
TCGA-GD-A3OP-01A-21D-A21Z-08	101	133	21	65	30	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	35	20	0	0	31	3
TCGA-GD-A3OS-01A-12D-A21Z-08	11	15	5	30	33	2
TCGA-GD-A6C6-01A-21D-A31L-08	118	67	14	33	30	7
TCGA-GD-A76B-01A-11D-A32B-08	59	48	11	25	23	6
TCGA-GU-A42P-01A-11D-A23U-08	88	90	24	28	23	17
TCGA-GU-A42Q-01A-11D-A23U-08	77	34	18	15	25	13
TCGA-GU-A42R-01A-11D-A23M-08	57	44	34	14	17	0
TCGA-GU-A762-01A-11D-A339-08	23	5	0	31	28	3
TCGA-GU-A763-01A-11D-A32B-08	15	2	7	32	15	0
TCGA-GU-A764-01A-11D-A34U-08	30	20	12	35	7	5
TCGA-GU-A766-01A-11D-A32B-08	83	69	13	10	9	13
TCGA-GU-A767-01A-11D-A32B-08	93	30	48	174	11	25
TCGA-GU-AATO-01A-11D-A391-08	153	116	0	13	24	0
TCGA-GU-AATP-01A-11D-A391-08	103	102	16	41	24	13
TCGA-GU-AATQ-01A-11D-A391-08	65	27	38	15	17	2
TCGA-GV-A3JV-01A-11D-A21Z-08	8	19	0	0	82	7
TCGA-GV-A3JW-01A-11D-A20D-08	25	16	0	10	21	4
TCGA-GV-A3JX-01A-11D-A20D-08	146	57	26	5	18	8
TCGA-GV-A3JZ-01A-11D-A21A-08	193	109	5	42	22	50
TCGA-GV-A3QF-01A-31D-A22Z-08	5	6	35	42	33	2
TCGA-GV-A3QG-01A-11D-A21Z-08	12	13	22	21	26	0
TCGA-GV-A3QH-01A-11D-A21Z-08	65	26	0	16	41	0
TCGA-GV-A3QI-01A-11D-A21Z-08	58	30	150	185	38	5
TCGA-GV-A3QK-01B-11D-A23M-08	26	30	19	25	37	9
TCGA-GV-A40E-01A-12D-A23M-08	80	5	18	31	22	4
TCGA-GV-A40G-01A-11D-A23M-08	10	35	22	27	52	4
TCGA-GV-A6ZA-01A-12D-A339-08	142	81	23	0	29	14
TCGA-H4-A2HO-01A-11D-A17V-08	12	13	14	4	34	0
TCGA-H4-A2HQ-01A-11D-A17V-08	168	101	69	61	6	20
TCGA-HQ-A2OE-01A-11D-A202-08	33	29	23	23	26	8
TCGA-HQ-A2OF-01A-11D-A26M-08	5	10	0	0	87	6
TCGA-HQ-A5ND-01A-11D-A26M-08	8	10	16	19	32	7
TCGA-HQ-A5NE-01A-12D-A289-08	146	127	13	31	14	17
TCGA-K4-A3WS-01A-11D-A22Z-08	83	47	36	110	0	2
TCGA-K4-A3WU-01B-11D-A23M-08	78	27	12	11	35	12
TCGA-K4-A3WV-01A-11D-A22Z-08	2	4	11	0	39	4
TCGA-K4-A4AB-01B-12D-A289-08	8	14	17	17	34	2
TCGA-K4-A4AC-01A-21D-A26M-08	37	25	26	4	33	13
TCGA-K4-A54R-01A-11D-A26M-08	506	337	19	15	7	23
TCGA-K4-A5RH-01A-11D-A30E-08	26	70	21	17	21	19
TCGA-K4-A5RI-01A-11D-A289-08	21	17	35	25	37	1
TCGA-K4-A5RJ-01A-11D-A289-08	166	117	21	58	7	1
TCGA-K4-A6FZ-01A-11D-A31L-08	95	93	214	0	0	3
TCGA-K4-A6MB-01A-11D-A31L-08	126	107	20	40	41	4
TCGA-K4-A83P-01A-11D-A34U-08	80	61	75	0	21	2
TCGA-K4-AAQO-01A-11D-A38G-08	81	41	48	27	30	5
TCGA-KQ-A41N-01A-11D-A339-08	19	22	90	47	16	9
TCGA-KQ-A41O-01A-12D-A34U-08	140	36	15	10	33	13
TCGA-KQ-A41P-01A-12D-A339-08	141	93	27	0	19	22
TCGA-KQ-A41Q-01A-11D-A339-08	45	33	4	2	47	18
TCGA-KQ-A41R-01A-21D-A34U-08	69	322	194	64	68	15
TCGA-KQ-A41S-01A-12D-A339-08	108	74	9	4	20	1
TCGA-LC-A66R-01A-41D-A30E-08	45	24	25	0	18	16
TCGA-LT-A5Z6-01A-11D-A289-08	234	214	0	51	2	3
TCGA-LT-A8JT-01A-11D-A364-08	14	13	8	5	25	9
TCGA-MV-A51V-01A-11D-A26M-08	1220	199	53	55	0	58
TCGA-PQ-A6FI-01A-11D-A31L-08	53	24	40	7	23	5
TCGA-PQ-A6FN-01A-11D-A31L-08	14	14	7	29	17	1
TCGA-R3-A69X-01A-22D-A30E-08	134	25	12	0	29	6
TCGA-S5-A6DX-01A-11D-A31L-08	328	186	19	4	28	45
TCGA-S5-AA26-01A-11D-A38G-08	128	49	0	0	25	9
TCGA-SY-A9G0-01A-12D-A38G-08	17	7	7	3	18	0
TCGA-SY-A9G5-01A-11D-A38G-08	587	334	0	0	20	17
TCGA-UY-A78K-01A-11D-A339-08	134	83	312	256	0	42
TCGA-UY-A78L-01A-12D-A339-08	91	70	21	21	7	4
TCGA-UY-A78M-01A-21D-A34U-08	45	27	0	4	47	0
TCGA-UY-A78N-01A-12D-A339-08	0	15	136	16	39	8
TCGA-UY-A78O-01A-12D-A339-08	76	21	0	3	62	17
TCGA-UY-A78P-01A-12D-A364-08	186	65	6	0	14	7
TCGA-UY-A8OB-01A-12D-A42E-08	61	11	240	0	2	12
TCGA-UY-A8OC-01A-11D-A364-08	24	32	10	0	18	9
TCGA-UY-A8OD-01A-11D-A364-08	19	18	16	8	36	0
TCGA-UY-A9PA-01A-11D-A38G-08	16	22	61	43	23	0
TCGA-UY-A9PB-01A-11D-A38G-08	175	136	146	92	56	0
TCGA-UY-A9PD-01A-11D-A38G-08	26	53	90	62	60	6
TCGA-UY-A9PE-01A-11D-A38G-08	57	39	0	54	25	21
TCGA-UY-A9PF-01A-11D-A38G-08	12	306	38	52	12	8
TCGA-UY-A9PH-01A-11D-A38G-08	160	135	0	3	27	25
TCGA-XF-A8HB-01A-11D-A364-08	15	2	1	0	45	12
TCGA-XF-A8HC-01A-11D-A364-08	24	52	6	26	38	7
TCGA-XF-A8HD-01A-11D-A364-08	251	127	0	34	32	30
TCGA-XF-A8HE-01A-11D-A364-08	167	170	8	6	1	23
TCGA-XF-A8HF-01A-11D-A364-08	20	17	16	77	16	1
TCGA-XF-A8HG-01A-11D-A364-08	46	79	62	16	59	7
TCGA-XF-A8HH-01A-11D-A38G-08	38	33	2	1	30	7
TCGA-XF-A8HI-01A-11D-A38G-08	32	31	5	0	15	0
TCGA-XF-A9SG-01A-12D-A42E-08	65	64	10	12	21	9
TCGA-XF-A9SH-01A-11D-A391-08	16	4	1	6	10	3
TCGA-XF-A9SI-01A-11D-A391-08	209	109	0	18	1	0
TCGA-XF-A9SJ-01A-11D-A391-08	64	131	53	0	15	0
TCGA-XF-A9SK-01A-11D-A42E-08	55	32	18	5	15	12
TCGA-XF-A9SL-01A-11D-A391-08	41	3	20	0	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	108	82	14	23	3	0
TCGA-XF-A9SP-01A-11D-A391-08	119	65	33	20	41	17
TCGA-XF-A9ST-01A-11D-A42E-08	150	74	158	84	26	23
TCGA-XF-A9SU-01A-31D-A391-08	6	4	8	0	22	6
TCGA-XF-A9SV-01A-21D-A42E-08	12	7	0	18	29	4
TCGA-XF-A9SW-01A-11D-A42E-08	5	18	6	13	18	4
TCGA-XF-A9SX-01A-21D-A391-08	9	12	55	18	17	5
TCGA-XF-A9SY-01A-21D-A42E-08	89	28	0	273	0	35
TCGA-XF-A9SZ-01A-11D-A391-08	50	45	41	41	12	9
TCGA-XF-A9T0-01A-11D-A391-08	47	442	151	72	20	6
TCGA-XF-A9T2-01A-11D-A42E-08	26	23	7	4	22	0
TCGA-XF-A9T3-01A-11D-A42E-08	26	39	285	14	26	12
TCGA-XF-A9T4-01A-11D-A391-08	9	6	0	1	15	2
TCGA-XF-A9T5-01A-11D-A42E-08	402	220	5	19	21	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	67	111	47	31	8
TCGA-XF-A9T8-01A-11D-A391-08	473	220	0	0	24	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	11	6	2	0
TCGA-XF-AAMF-01A-21D-A42E-08	25	21	1	2	17	5
TCGA-XF-AAMG-01A-11D-A42E-08	508	181	23	129	43	52
TCGA-XF-AAMH-01A-11D-A42E-08	0	2	14	9	25	0
TCGA-XF-AAMJ-01A-11D-A42E-08	1	0	0	7	26	2
TCGA-XF-AAML-01A-11D-A42E-08	184	185	40	22	18	37
TCGA-XF-AAMQ-01A-11D-A42E-08	100	63	0	14	22	3
TCGA-XF-AAMR-01A-31D-A42E-08	30	36	4	2	17	6
TCGA-XF-AAMT-01A-11D-A42E-08	16	2	3	52	11	9
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	15	14	4	1
TCGA-XF-AAMX-01A-11D-A42E-08	87	28	52	97	36	20
TCGA-XF-AAMY-01A-11D-A42E-08	46	33	0	0	34	2
TCGA-XF-AAMZ-01A-11D-A42E-08	114	34	1	35	43	16
TCGA-XF-AAN0-01A-11D-A42E-08	200	116	10	19	21	23
TCGA-XF-AAN1-01A-31D-A42E-08	14	7	24	0	42	3
TCGA-XF-AAN2-01A-11D-A42E-08	238	155	16	32	7	9
TCGA-XF-AAN3-01A-11D-A42E-08	79	51	19	0	17	6
TCGA-XF-AAN4-01A-11D-A42E-08	15	0	13	0	3	0
TCGA-XF-AAN5-01A-11D-A42E-08	187	40	6	27	35	8
TCGA-XF-AAN7-01A-11D-A42E-08	2	19	57	26	39	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	9	1225	165	72	59	0
TCGA-YC-A8S6-01A-31D-A38G-08	48	21	0	6	16	11
TCGA-YC-A9TC-01A-22D-A391-08	34	18	4	22	24	3
TCGA-YF-AA3L-01A-11D-A38G-08	45	29	120	76	40	10
