Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YF-AA3M-01A-11D-A42E-08	23	21	57	14	46	3
TCGA-ZF-A9R0-01A-11D-A38G-08	109	48	3	0	22	12
TCGA-ZF-A9R1-01A-11D-A391-08	35	19	0	8	35	3
TCGA-ZF-A9R2-01A-11D-A391-08	54	18	33	15	15	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	17	12	4	26	2
TCGA-ZF-A9R4-01A-11D-A38G-08	104	77	0	25	24	4
TCGA-ZF-A9R5-01A-12D-A42E-08	1	0	37	13	41	6
TCGA-ZF-A9R7-01A-11D-A38G-08	406	213	0	0	37	20
TCGA-ZF-A9R9-01A-11D-A38G-08	68	49	22	0	41	10
TCGA-ZF-A9RC-01A-11D-A38G-08	98	549	240	0	20	0
TCGA-ZF-A9RD-01A-11D-A42E-08	54	43	1	43	19	9
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	5	9	35	11
TCGA-ZF-A9RF-01A-11D-A38G-08	69	40	31	62	34	0
TCGA-ZF-A9RG-01A-21D-A42E-08	62	116	23	10	0	12
TCGA-ZF-A9RL-01A-11D-A38G-08	123	21	43	71	31	20
TCGA-ZF-A9RM-01A-11D-A38G-08	0	6	34	26	19	2
TCGA-ZF-A9RN-01A-11D-A42E-08	63	13	24	45	28	14
TCGA-ZF-AA4N-01A-11D-A38G-08	46	41	16	22	20	9
TCGA-ZF-AA4R-01A-11D-A38G-08	14	12	4	15	10	1
TCGA-ZF-AA4T-01A-11D-A38G-08	2	9	28	30	30	0
TCGA-ZF-AA4U-01A-11D-A38G-08	2	4	19	5	38	0
TCGA-ZF-AA4V-01A-11D-A38G-08	142	249	213	42	22	20
TCGA-ZF-AA4W-01A-12D-A38G-08	127	21	31	122	155	26
TCGA-ZF-AA4X-01A-11D-A38G-08	289	285	0	19	3	25
TCGA-ZF-AA51-01A-21D-A391-08	386	156	30	54	21	0
TCGA-ZF-AA52-01A-12D-A391-08	30	42	17	0	20	16
TCGA-ZF-AA53-01A-11D-A391-08	111	38	3	0	12	0
TCGA-ZF-AA54-01A-11D-A391-08	82	37	22	15	17	0
TCGA-ZF-AA56-01A-31D-A391-08	44	12	0	12	26	3
TCGA-ZF-AA58-01A-12D-A42E-08	78	31	56	35	8	4
TCGA-ZF-AA5H-01A-11D-A391-08	13	17	5	8	23	0
TCGA-ZF-AA5N-01A-11D-A42E-08	8	1	22	3	16	1
TCGA-ZF-AA5P-01A-11D-A391-08	16	3	3	4	13	6
