Samples	SBS96A	SBS96B
TCGA-GC-A3YS-01A-11D-A23M-08	36	26
TCGA-GC-A4ZW-01A-11D-A26M-08	183	0
TCGA-GC-A6I1-01A-12D-A31L-08	36	23
TCGA-GC-A6I3-01A-11D-A31L-08	45	17
TCGA-GD-A2C5-01A-12D-A17V-08	60	17
TCGA-GD-A3OP-01A-21D-A21Z-08	65	22
TCGA-GD-A3OQ-01A-32D-A21Z-08	14	10
TCGA-GD-A3OS-01A-12D-A21Z-08	7	14
TCGA-GD-A6C6-01A-21D-A31L-08	63	15
TCGA-GD-A76B-01A-11D-A32B-08	17	22
TCGA-GU-A42P-01A-11D-A23U-08	49	21
TCGA-GU-A42Q-01A-11D-A23U-08	31	13
TCGA-GU-A42R-01A-11D-A23M-08	30	13
TCGA-GU-A762-01A-11D-A339-08	6	13
TCGA-GU-A763-01A-11D-A32B-08	3	12
TCGA-GU-A764-01A-11D-A34U-08	19	12
TCGA-GU-A766-01A-11D-A32B-08	42	0
TCGA-GU-A767-01A-11D-A32B-08	47	56
TCGA-GU-AATO-01A-11D-A391-08	88	0
TCGA-GU-AATP-01A-11D-A391-08	85	23
TCGA-GU-AATQ-01A-11D-A391-08	43	5
TCGA-GV-A3JV-01A-11D-A21Z-08	8	19
TCGA-GV-A3JW-01A-11D-A20D-08	10	12
TCGA-GV-A3JX-01A-11D-A20D-08	55	12
TCGA-GV-A3JZ-01A-11D-A21A-08	81	40
TCGA-GV-A3QF-01A-31D-A22Z-08	9	29
TCGA-GV-A3QG-01A-11D-A21Z-08	5	15
TCGA-GV-A3QH-01A-11D-A21Z-08	28	14
TCGA-GV-A3QI-01A-11D-A21Z-08	34	91
TCGA-GV-A3QK-01B-11D-A23M-08	12	30
TCGA-GV-A40E-01A-12D-A23M-08	33	20
TCGA-GV-A40G-01A-11D-A23M-08	19	34
TCGA-GV-A6ZA-01A-12D-A339-08	59	19
TCGA-H4-A2HO-01A-11D-A17V-08	9	14
TCGA-H4-A2HQ-01A-11D-A17V-08	99	30
TCGA-HQ-A2OE-01A-11D-A202-08	44	5
TCGA-HQ-A2OF-01A-11D-A26M-08	1	28
TCGA-HQ-A5ND-01A-11D-A26M-08	6	21
TCGA-HQ-A5NE-01A-12D-A289-08	90	11
TCGA-K4-A3WS-01A-11D-A22Z-08	38	40
TCGA-K4-A3WU-01B-11D-A23M-08	26	31
TCGA-K4-A3WV-01A-11D-A22Z-08	3	16
TCGA-K4-A4AB-01B-12D-A289-08	6	24
TCGA-K4-A4AC-01A-21D-A26M-08	13	34
TCGA-K4-A54R-01A-11D-A26M-08	232	38
TCGA-K4-A5RH-01A-11D-A30E-08	35	10
TCGA-K4-A5RI-01A-11D-A289-08	9	28
TCGA-K4-A5RJ-01A-11D-A289-08	82	22
TCGA-K4-A6FZ-01A-11D-A31L-08	76	38
TCGA-K4-A6MB-01A-11D-A31L-08	68	19
TCGA-K4-A83P-01A-11D-A34U-08	34	17
TCGA-K4-AAQO-01A-11D-A38G-08	52	13
TCGA-KQ-A41N-01A-11D-A339-08	21	26
TCGA-KQ-A41O-01A-12D-A34U-08	51	10
TCGA-KQ-A41P-01A-12D-A339-08	64	25
TCGA-KQ-A41Q-01A-11D-A339-08	20	16
TCGA-KQ-A41R-01A-21D-A34U-08	137	85
TCGA-KQ-A41S-01A-12D-A339-08	43	18
TCGA-LC-A66R-01A-41D-A30E-08	19	21
TCGA-LT-A5Z6-01A-11D-A289-08	178	0
TCGA-LT-A8JT-01A-11D-A364-08	14	9
TCGA-MV-A51V-01A-11D-A26M-08	464	0
TCGA-PQ-A6FI-01A-11D-A31L-08	19	22
TCGA-PQ-A6FN-01A-11D-A31L-08	13	10
TCGA-R3-A69X-01A-22D-A30E-08	49	5
TCGA-S5-A6DX-01A-11D-A31L-08	183	17
TCGA-S5-AA26-01A-11D-A38G-08	64	4
TCGA-SY-A9G0-01A-12D-A38G-08	5	9
TCGA-SY-A9G5-01A-11D-A38G-08	249	0
TCGA-UY-A78K-01A-11D-A339-08	102	109
TCGA-UY-A78L-01A-12D-A339-08	49	9
TCGA-UY-A78M-01A-21D-A34U-08	21	14
TCGA-UY-A78N-01A-12D-A339-08	10	45
TCGA-UY-A78O-01A-12D-A339-08	17	21
TCGA-UY-A78P-01A-12D-A364-08	67	7
TCGA-UY-A8OB-01A-12D-A42E-08	25	45
TCGA-UY-A8OC-01A-11D-A364-08	14	13
TCGA-UY-A8OD-01A-11D-A364-08	12	11
TCGA-UY-A9PA-01A-11D-A38G-08	13	30
TCGA-UY-A9PB-01A-11D-A38G-08	89	75
TCGA-UY-A9PD-01A-11D-A38G-08	31	54
TCGA-UY-A9PE-01A-11D-A38G-08	36	19
TCGA-UY-A9PF-01A-11D-A38G-08	110	36
TCGA-UY-A9PH-01A-11D-A38G-08	85	12
TCGA-XF-A8HB-01A-11D-A364-08	3	16
TCGA-XF-A8HC-01A-11D-A364-08	33	5
TCGA-XF-A8HD-01A-11D-A364-08	95	12
TCGA-XF-A8HE-01A-11D-A364-08	93	18
TCGA-XF-A8HF-01A-11D-A364-08	15	20
TCGA-XF-A8HG-01A-11D-A364-08	43	45
TCGA-XF-A8HH-01A-11D-A38G-08	15	15
TCGA-XF-A8HI-01A-11D-A38G-08	12	3
TCGA-XF-A9SG-01A-12D-A42E-08	42	9
TCGA-XF-A9SH-01A-11D-A391-08	4	8
TCGA-XF-A9SI-01A-11D-A391-08	88	0
TCGA-XF-A9SJ-01A-11D-A391-08	63	19
TCGA-XF-A9SK-01A-11D-A42E-08	24	18
TCGA-XF-A9SL-01A-11D-A391-08	20	3
TCGA-XF-A9SM-01A-11D-A42E-08	64	0
TCGA-XF-A9SP-01A-11D-A391-08	43	36
TCGA-XF-A9ST-01A-11D-A42E-08	87	71
TCGA-XF-A9SU-01A-31D-A391-08	0	15
TCGA-XF-A9SV-01A-21D-A42E-08	4	18
TCGA-XF-A9SW-01A-11D-A42E-08	6	10
TCGA-XF-A9SX-01A-21D-A391-08	5	22
TCGA-XF-A9SY-01A-21D-A42E-08	61	47
TCGA-XF-A9SZ-01A-11D-A391-08	30	7
TCGA-XF-A9T0-01A-11D-A391-08	165	84
TCGA-XF-A9T2-01A-11D-A42E-08	18	0
TCGA-XF-A9T3-01A-11D-A42E-08	18	78
TCGA-XF-A9T4-01A-11D-A391-08	5	11
TCGA-XF-A9T5-01A-11D-A42E-08	200	0
TCGA-XF-A9T6-01A-11D-A42E-08	22	57
TCGA-XF-A9T8-01A-11D-A391-08	193	0
TCGA-XF-AAME-01A-12D-A42E-08	0	1
TCGA-XF-AAMF-01A-21D-A42E-08	12	3
TCGA-XF-AAMG-01A-11D-A42E-08	210	63
TCGA-XF-AAMH-01A-11D-A42E-08	2	16
TCGA-XF-AAMJ-01A-11D-A42E-08	0	12
TCGA-XF-AAML-01A-11D-A42E-08	106	33
TCGA-XF-AAMQ-01A-11D-A42E-08	49	31
TCGA-XF-AAMR-01A-31D-A42E-08	6	12
TCGA-XF-AAMT-01A-11D-A42E-08	18	12
TCGA-XF-AAMW-01A-11D-A42E-08	0	13
TCGA-XF-AAMX-01A-11D-A42E-08	56	41
TCGA-XF-AAMY-01A-11D-A42E-08	25	3
TCGA-XF-AAMZ-01A-11D-A42E-08	50	22
TCGA-XF-AAN0-01A-11D-A42E-08	108	19
TCGA-XF-AAN1-01A-31D-A42E-08	6	16
TCGA-XF-AAN2-01A-11D-A42E-08	115	0
TCGA-XF-AAN3-01A-11D-A42E-08	23	10
TCGA-XF-AAN4-01A-11D-A42E-08	4	4
TCGA-XF-AAN5-01A-11D-A42E-08	72	17
TCGA-XF-AAN7-01A-11D-A42E-08	10	23
TCGA-YC-A89H-01A-11D-A364-08	308	160
TCGA-YC-A8S6-01A-31D-A38G-08	9	12
TCGA-YC-A9TC-01A-22D-A391-08	16	13
TCGA-YF-AA3L-01A-11D-A38G-08	32	48
TCGA-YF-AA3M-01A-11D-A42E-08	12	32
TCGA-ZF-A9R0-01A-11D-A38G-08	32	16
TCGA-ZF-A9R1-01A-11D-A391-08	15	8
TCGA-ZF-A9R2-01A-11D-A391-08	42	1
TCGA-ZF-A9R3-01A-11D-A38G-08	9	15
TCGA-ZF-A9R4-01A-11D-A38G-08	48	18
TCGA-ZF-A9R5-01A-12D-A42E-08	2	20
TCGA-ZF-A9R7-01A-11D-A38G-08	197	4
TCGA-ZF-A9R9-01A-11D-A38G-08	26	23
TCGA-ZF-A9RC-01A-11D-A38G-08	259	17
TCGA-ZF-A9RD-01A-11D-A42E-08	43	6
TCGA-ZF-A9RE-01A-11D-A38G-08	2	12
TCGA-ZF-A9RF-01A-11D-A38G-08	23	37
TCGA-ZF-A9RG-01A-21D-A42E-08	63	5
TCGA-ZF-A9RL-01A-11D-A38G-08	57	26
TCGA-ZF-A9RM-01A-11D-A38G-08	2	15
TCGA-ZF-A9RN-01A-11D-A42E-08	22	24
TCGA-ZF-AA4N-01A-11D-A38G-08	30	11
TCGA-ZF-AA4R-01A-11D-A38G-08	5	10
TCGA-ZF-AA4T-01A-11D-A38G-08	7	19
TCGA-ZF-AA4U-01A-11D-A38G-08	2	13
TCGA-ZF-AA4V-01A-11D-A38G-08	144	38
TCGA-ZF-AA4W-01A-12D-A38G-08	43	94
TCGA-ZF-AA4X-01A-11D-A38G-08	157	18
TCGA-ZF-AA51-01A-21D-A391-08	191	0
TCGA-ZF-AA52-01A-12D-A391-08	17	10
TCGA-ZF-AA53-01A-11D-A391-08	42	0
TCGA-ZF-AA54-01A-11D-A391-08	41	2
TCGA-ZF-AA56-01A-31D-A391-08	25	4
TCGA-ZF-AA58-01A-12D-A42E-08	34	24
TCGA-ZF-AA5H-01A-11D-A391-08	3	11
TCGA-ZF-AA5N-01A-11D-A42E-08	4	7
TCGA-ZF-AA5P-01A-11D-A391-08	1	7
