Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-AR-A24Z-01A-11D-A167-09	7.72E-02	7.09E-02	8.57E-02	7.43E-02
TCGA-AR-A250-01A-31D-A167-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-AR-A251-01A-12D-A167-09	1.09E-01	8.14E-02	9.13E-02	1.05E-01
TCGA-AR-A254-01A-21D-A167-09	4.82E-02	4.23E-02	4.23E-02	3.86E-02
TCGA-AR-A255-01A-11D-A167-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
TCGA-AR-A256-01A-11D-A167-09	1.26E-01	8.03E-02	1.11E-01	1.20E-01
TCGA-AR-A2LE-01A-11D-A17W-09	1.86E-01	2.86E-01	2.05E-01	1.81E-01
TCGA-AR-A2LH-01A-31D-A18P-09	3.67E-02	6.91E-02	4.47E-02	4.42E-02
TCGA-AR-A2LK-01A-11D-A17W-09	7.59E-02	5.26E-02	8.19E-02	8.36E-02
TCGA-AR-A2LQ-01A-22D-A18P-09	4.94E-02	3.14E-02	3.94E-02	4.56E-02
TCGA-AR-A2LR-01A-12D-A18P-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-AR-A5QM-01A-11D-A27P-09	4.16E-02	2.73E-02	4.56E-02	4.94E-02
TCGA-AR-A5QN-01A-12D-A28B-09	4.69E-02	4.61E-02	3.68E-02	4.16E-02
TCGA-B6-A0I1-01A-11D-A21Q-09	7.77E-02	6.46E-02	6.85E-02	7.53E-02
TCGA-B6-A0I2-01A-11W-A050-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-B6-A0I8-01A-11W-A050-09	9.69E-02	1.21E-01	5.33E-02	6.79E-02
TCGA-B6-A0I9-01A-11W-A050-09	1.16E-01	1.01E-01	1.31E-01	1.24E-01
TCGA-B6-A0IA-01A-11W-A050-09	4.23E-02	4.16E-02	4.41E-02	4.56E-02
TCGA-B6-A0IB-01A-11W-A050-09	8.46E-02	1.04E-01	1.14E-01	7.18E-02
TCGA-B6-A0IC-01A-11W-A050-09	1.13E-01	9.56E-02	9.28E-02	9.24E-02
TCGA-B6-A0IE-01A-11W-A050-09	1.11E-01	1.07E-01	1.14E-01	8.23E-02
TCGA-B6-A0IH-01A-11D-A10Y-09	7.85E-02	6.21E-02	7.83E-02	8.27E-02
TCGA-B6-A0IJ-01A-11W-A050-09	1.28E-01	9.59E-02	1.48E-01	1.31E-01
TCGA-B6-A0IK-01A-12W-A071-09	7.84E-02	6.44E-02	7.72E-02	7.64E-02
TCGA-B6-A0IN-01A-11W-A050-09	4.92E-02	4.61E-02	3.59E-02	3.59E-02
TCGA-B6-A0RE-01A-11W-A071-09	1.36E-01	1.13E-01	1.24E-01	1.15E-01
TCGA-B6-A0RH-01A-21D-A10Y-09	7.12E-02	8.53E-02	6.30E-02	6.47E-02
TCGA-B6-A0RI-01A-11W-A071-09	4.29E-02	3.78E-02	4.61E-02	4.56E-02
TCGA-B6-A0RQ-01A-11D-A10Y-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-B6-A0RS-01A-11D-A099-09	1.71E-01	1.20E-01	1.88E-01	1.63E-01
TCGA-B6-A0RT-01A-21D-A099-09	3.78E-02	3.38E-02	5.02E-02	4.23E-02
TCGA-B6-A0RU-01A-11D-A099-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-B6-A0WT-01A-11D-A10G-09	7.95E-02	6.17E-02	6.63E-02	7.85E-02
TCGA-B6-A0WW-01A-11D-A10G-09	5.34E-02	7.06E-02	8.45E-02	6.70E-02
TCGA-B6-A0WZ-01A-11D-A10G-09	4.77E-02	8.04E-02	5.45E-02	4.77E-02
TCGA-B6-A0X5-01A-21D-A10G-09	6.77E-02	8.27E-02	7.31E-02	7.36E-02
TCGA-B6-A1KF-01A-11D-A13L-09	1.14E-01	9.37E-02	9.45E-02	1.02E-01
TCGA-B6-A1KN-01A-11D-A13L-09	7.58E-02	7.16E-02	9.15E-02	1.03E-01
TCGA-B6-A2IU-01A-32D-A19T-09	4.65E-02	4.23E-02	4.23E-02	4.23E-02
TCGA-B6-A401-01A-11D-A23C-09	4.35E-02	2.88E-02	4.09E-02	5.00E-02
TCGA-B6-A40C-01A-11D-A23C-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-BH-A0AV-01A-31D-A10Y-09	4.94E-02	3.14E-02	3.94E-02	4.56E-02
TCGA-BH-A0AW-01A-11W-A071-09	9.45E-02	1.02E-01	1.10E-01	8.45E-02
TCGA-BH-A0AY-01A-21W-A019-09	3.78E-02	5.00E-02	3.68E-02	3.27E-02
TCGA-BH-A0AZ-01A-21D-A12Q-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-BH-A0B0-01A-21D-A10Y-09	4.61E-02	3.78E-02	4.23E-02	4.61E-02
TCGA-BH-A0B3-01A-11W-A071-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
TCGA-BH-A0B4-01A-11W-A019-09	1.13E-01	8.46E-02	9.68E-02	1.13E-01
TCGA-BH-A0B5-01A-11D-A12Q-09	9.44E-02	1.16E-01	7.04E-02	5.91E-02
TCGA-BH-A0B6-01A-11D-A19Y-09	3.28E-01	4.44E-01	2.92E-01	2.20E-01
TCGA-BH-A0B8-01A-21W-A071-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-BH-A0BA-01A-11W-A071-09	4.73E-02	4.41E-02	4.09E-02	4.02E-02
TCGA-BH-A0BL-01A-11D-A10Y-09	4.46E-02	3.94E-02	4.23E-02	4.65E-02
TCGA-BH-A0BM-01A-11W-A071-09	6.74E-02	8.03E-02	5.48E-02	6.31E-02
TCGA-BH-A0BP-01A-11D-A10Y-09	7.75E-02	6.11E-02	6.04E-02	7.95E-02
TCGA-BH-A0BR-01A-21W-A12T-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-BH-A0BT-01A-11D-A12Q-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-BH-A0BV-01A-11W-A019-09	4.94E-02	3.14E-02	3.94E-02	4.56E-02
TCGA-BH-A0BW-01A-11D-A10Y-09	1.13E-01	8.92E-02	1.03E-01	9.95E-02
TCGA-BH-A0BZ-01A-31D-A12Q-09	4.88E-02	3.38E-02	4.29E-02	4.35E-02
TCGA-BH-A0C0-01A-21W-A071-09	7.84E-02	6.26E-02	9.21E-02	1.07E-01
TCGA-BH-A0C7-01B-11D-A10Y-09	8.57E-02	5.88E-02	7.02E-02	9.47E-02
TCGA-BH-A0DD-01A-31D-A12Q-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-BH-A0DG-01A-21D-A12Q-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-BH-A0DO-01B-11D-A12B-09	0.00E+00	4.38E-02	3.94E-02	5.75E-02
TCGA-BH-A0DP-01A-21W-A071-09	5.84E-02	8.07E-02	6.55E-02	6.34E-02
TCGA-BH-A0DX-01A-11D-A10Y-09	1.06E-01	6.21E-02	1.11E-01	1.05E-01
TCGA-BH-A0DZ-01A-11W-A019-09	8.04E-02	1.54E-01	1.29E-01	7.93E-02
TCGA-BH-A0E1-01A-11W-A071-09	4.92E-02	4.61E-02	3.59E-02	3.59E-02
TCGA-BH-A0E2-01A-11W-A071-09	4.41E-02	4.23E-02	4.65E-02	4.02E-02
TCGA-BH-A0E7-01A-11W-A050-09	4.23E-02	4.16E-02	4.41E-02	4.56E-02
TCGA-BH-A0GY-01A-11W-A071-09	1.02E-01	8.18E-02	1.23E-01	9.58E-02
TCGA-BH-A0GZ-01A-11W-A071-09	4.92E-02	4.61E-02	3.59E-02	3.59E-02
TCGA-BH-A0H5-01A-21D-A10Y-09	8.24E-02	7.02E-02	6.84E-02	6.50E-02
TCGA-BH-A0H6-01A-21W-A071-09	4.29E-02	3.78E-02	4.61E-02	4.56E-02
TCGA-BH-A0H9-01A-11W-A071-09	9.03E-02	6.67E-02	8.21E-02	6.74E-02
TCGA-BH-A0HA-01A-11D-A12Q-09	2.04E-01	1.48E-01	2.45E-01	2.35E-01
TCGA-BH-A0HF-01A-11W-A071-09	6.04E-01	5.77E-01	7.13E-01	6.51E-01
TCGA-BH-A0HI-01A-11D-A099-09	4.51E-02	3.38E-02	4.61E-02	4.56E-02
TCGA-BH-A0HK-01A-11W-A071-09	8.45E-02	1.11E-01	7.81E-02	7.95E-02
TCGA-BH-A0HP-01A-12D-A099-09	1.37E-01	1.52E-01	1.47E-01	1.17E-01
TCGA-BH-A0HU-01A-11W-A050-09	8.59E-02	5.66E-02	8.07E-02	7.85E-02
TCGA-BH-A0HX-01A-21W-A071-09	8.33E-02	6.31E-02	7.71E-02	8.06E-02
TCGA-BH-A0HY-01A-11W-A071-09	1.10E-01	9.27E-02	8.50E-02	9.11E-02
TCGA-BH-A0RX-01A-21D-A099-09	8.49E-02	4.79E-02	6.96E-02	7.55E-02
TCGA-BH-A0W5-01A-11D-A10G-09	6.89E-02	6.09E-02	8.97E-02	7.44E-02
TCGA-BH-A0W7-01A-11D-A10Y-09	1.10E-01	1.84E-01	1.56E-01	1.17E-01
TCGA-BH-A0WA-01A-11D-A10G-09	9.19E-02	1.11E-01	8.74E-02	9.80E-02
TCGA-BH-A18F-01A-11D-A12B-09	1.02E-01	7.11E-02	1.06E-01	1.01E-01
TCGA-BH-A18G-01A-11D-A12B-09	7.58E-01	2.74E-01	7.35E-01	8.91E-01
TCGA-BH-A18J-01A-11D-A12B-09	4.23E-02	3.68E-02	4.69E-02	4.56E-02
TCGA-BH-A18K-01A-11D-A12B-09	8.98E-02	7.55E-02	7.41E-02	8.45E-02
TCGA-BH-A18N-01A-11D-A12B-09	5.95E-02	3.83E-02	5.06E-02	7.77E-02
TCGA-BH-A18P-01A-11D-A12B-09	1.77E-01	2.68E-01	1.86E-01	1.37E-01
TCGA-BH-A18Q-01A-12D-A12B-09	1.33E-01	8.68E-02	1.47E-01	1.48E-01
TCGA-BH-A18T-01A-11D-A12B-09	8.06E-02	4.73E-02	8.06E-02	8.29E-02
TCGA-BH-A18U-01A-21D-A12B-09	1.16E-01	9.69E-02	1.54E-01	1.29E-01
TCGA-BH-A18V-01A-11D-A12B-09	8.19E-02	8.12E-02	5.48E-02	7.29E-02
TCGA-BH-A1EN-01A-11D-A17G-09	4.94E-02	3.14E-02	3.94E-02	4.56E-02
TCGA-BH-A1ES-01A-11D-A135-09	4.51E-02	4.02E-02	4.69E-02	4.02E-02
TCGA-BH-A1EV-01A-11D-A135-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-BH-A1EW-01A-11D-A135-09	8.78E-02	6.85E-02	7.44E-02	6.42E-02
TCGA-BH-A1EY-01A-11D-A13L-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-BH-A1F0-01A-11D-A135-09	1.13E-01	8.70E-02	9.66E-02	1.05E-01
TCGA-BH-A1F2-01A-31D-A13L-09	9.00E-02	6.30E-02	7.08E-02	7.84E-02
TCGA-BH-A1F5-01A-12D-A13L-09	8.74E-02	6.65E-02	7.41E-02	7.72E-02
TCGA-BH-A1F8-01A-11D-A13L-09	1.21E-01	2.09E-01	1.86E-01	1.17E-01
TCGA-BH-A1FC-01A-11D-A13L-09	1.57E-01	1.37E-01	1.69E-01	1.70E-01
TCGA-BH-A1FD-01A-11W-A14Q-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-BH-A1FH-01A-12D-A13L-09	4.88E-02	4.65E-02	3.59E-02	3.68E-02
TCGA-BH-A1FJ-01A-11D-A13L-09	8.34E-02	6.55E-02	8.17E-02	6.87E-02
TCGA-BH-A1FL-01A-11D-A13L-09	4.46E-02	4.16E-02	4.35E-02	4.41E-02
TCGA-BH-A1FM-01A-11D-A13L-09	3.12E-02	7.47E-02	5.00E-02	7.61E-02
TCGA-BH-A1FN-01A-11D-A13L-09	5.74E-02	5.88E-02	5.74E-02	7.83E-02
TCGA-BH-A1FU-01A-11D-A14G-09	8.66E-02	7.36E-02	7.85E-02	7.04E-02
TCGA-BH-A203-01A-12D-A167-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-BH-A208-01A-11D-A159-09	7.12E-02	7.92E-02	7.29E-02	7.28E-02
TCGA-BH-A209-01A-11D-A17G-09	5.06E-02	5.66E-02	8.57E-02	6.74E-02
TCGA-BH-A28Q-01A-11D-A16D-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-BH-A2L8-01A-11D-A18P-09	2.72E-01	3.23E-01	2.28E-01	2.08E-01
TCGA-BH-A42U-01A-12D-A243-09	8.59E-02	7.71E-02	6.70E-02	7.85E-02
TCGA-BH-A5J0-01A-11D-A27P-09	6.04E-02	7.98E-02	7.45E-02	6.39E-02
TCGA-BH-A8FY-01A-11D-A36J-09	1.29E-01	1.13E-01	1.23E-01	1.19E-01
TCGA-BH-A8FZ-01A-11D-A351-09	1.59E-01	1.29E-01	1.54E-01	1.50E-01
TCGA-BH-AB28-01A-31D-A41F-09	4.69E-02	4.29E-02	4.51E-02	3.68E-02
TCGA-C8-A12K-01A-21D-A10Y-09	8.37E-02	7.28E-02	7.40E-02	6.57E-02
TCGA-C8-A12L-01A-11D-A10Y-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-C8-A12O-01A-11D-A10Y-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-C8-A12P-01A-11D-A10Y-09	1.65E-01	2.30E-01	1.94E-01	1.12E-01
TCGA-C8-A12Q-01A-11D-A10Y-09	4.46E-02	2.56E-02	4.35E-02	4.94E-02
TCGA-C8-A12T-01A-11D-A10Y-09	8.33E-02	1.19E-01	9.04E-02	4.73E-02
TCGA-C8-A12W-01A-11D-A10Y-09	7.93E-02	4.78E-02	6.67E-02	7.34E-02
TCGA-C8-A12X-01A-11D-A10Y-09	7.71E-02	7.16E-02	8.73E-02	7.85E-02
TCGA-C8-A12Y-01A-11D-A12B-09	3.78E-02	5.00E-02	3.68E-02	3.27E-02
TCGA-C8-A130-01A-31D-A10Y-09	7.42E-02	7.28E-02	7.72E-02	8.42E-02
TCGA-C8-A132-01A-31D-A10Y-09	7.15E-02	8.00E-02	7.23E-02	7.59E-02
TCGA-C8-A134-01A-11D-A10Y-09	1.19E-01	1.10E-01	1.02E-01	1.19E-01
TCGA-C8-A135-01A-11D-A10Y-09	6.85E-02	5.00E-02	4.79E-02	8.08E-02
TCGA-C8-A137-01A-11D-A10Y-09	3.27E-02	3.94E-02	1.71E-02	1.97E-02
TCGA-C8-A1HF-01A-11D-A135-09	5.95E-02	7.37E-02	8.64E-02	6.01E-02
TCGA-C8-A1HG-01A-11D-A135-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-C8-A1HI-01A-11D-A135-09	4.73E-02	3.49E-02	3.68E-02	4.85E-02
TCGA-C8-A1HJ-01A-11D-A13L-09	1.29E-01	1.05E-01	1.11E-01	1.28E-01
TCGA-C8-A1HK-01A-21D-A13L-09	7.93E-02	7.00E-02	7.80E-02	6.50E-02
TCGA-C8-A1HM-01A-12D-A135-09	1.32E-01	1.35E-01	1.22E-01	1.34E-01
TCGA-C8-A1HO-01A-11D-A13L-09	8.83E-02	5.79E-02	7.44E-02	7.68E-02
TCGA-C8-A26V-01A-11D-A16D-09	4.09E-02	7.84E-02	5.50E-02	5.20E-02
TCGA-C8-A26W-01A-11D-A16D-09	8.22E-02	9.73E-02	1.13E-01	7.95E-02
TCGA-C8-A26X-01A-31D-A16D-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-C8-A26Y-01A-11D-A16D-09	2.61E-01	3.56E-01	2.29E-01	1.81E-01
TCGA-C8-A26Z-01A-11D-A16D-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-C8-A274-01A-11D-A16D-09	6.09E-02	1.30E-01	7.50E-02	1.01E-01
TCGA-C8-A275-01A-21D-A16D-09	1.13E-01	1.34E-01	9.21E-02	1.11E-01
TCGA-C8-A278-01A-11D-A167-09	8.51E-02	6.49E-02	7.00E-02	7.31E-02
TCGA-C8-A27B-01A-11D-A167-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
TCGA-C8-A3M7-01A-12D-A21Q-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-C8-A3M8-01A-11D-A20S-09	1.07E-01	1.22E-01	7.34E-02	6.68E-02
TCGA-C8-A8HP-01A-11D-A36J-09	1.30E-01	1.68E-01	1.18E-01	9.37E-02
TCGA-C8-A8HQ-01A-11D-A36J-09	7.50E-02	1.06E-01	6.72E-02	5.45E-02
TCGA-D8-A13Y-01A-11D-A10Y-09	5.62E-02	8.09E-02	6.57E-02	5.18E-02
TCGA-D8-A13Z-01A-11D-A10Y-09	8.13E-02	6.40E-02	7.14E-02	8.05E-02
TCGA-D8-A140-01A-11D-A10Y-09	3.78E-02	5.00E-02	3.68E-02	3.27E-02
TCGA-D8-A142-01A-11D-A10Y-09	2.49E-01	1.48E-01	2.27E-01	2.42E-01
TCGA-D8-A145-01A-11D-A10Y-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-D8-A146-01A-31D-A10Y-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-D8-A147-01A-11D-A10Y-09	1.22E-01	1.40E-01	7.96E-02	8.79E-02
TCGA-D8-A1J8-01A-11D-A13L-09	2.54E-01	3.06E-01	3.02E-01	2.24E-01
TCGA-D8-A1J9-01A-11D-A13L-09	1.10E-01	1.01E-01	1.11E-01	9.45E-02
TCGA-D8-A1JA-01A-11D-A13L-09	2.11E-01	2.66E-01	1.74E-01	1.51E-01
TCGA-D8-A1JB-01A-11D-A13L-09	8.59E-02	7.85E-02	6.61E-02	7.59E-02
TCGA-D8-A1JC-01A-11D-A13L-09	8.42E-02	8.86E-02	6.59E-02	6.72E-02
TCGA-D8-A1JD-01A-11D-A13L-09	6.65E-02	8.49E-02	6.59E-02	5.88E-02
TCGA-D8-A1JF-01A-11D-A13L-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-D8-A1JG-01B-11D-A13L-09	9.50E-02	9.37E-02	1.20E-01	1.25E-01
TCGA-D8-A1JI-01A-11D-A13L-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-D8-A1JJ-01A-31D-A14K-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
TCGA-D8-A1JK-01A-11D-A13L-09	1.89E-01	1.59E-01	1.43E-01	1.68E-01
TCGA-D8-A1JL-01A-11D-A13L-09	1.96E-01	1.54E-01	2.17E-01	1.92E-01
TCGA-D8-A1JM-01A-11D-A13L-09	3.78E-02	5.00E-02	3.68E-02	3.27E-02
TCGA-D8-A1JN-01A-11D-A13L-09	9.48E-02	1.19E-01	1.09E-01	1.38E-01
TCGA-D8-A1JP-01A-11D-A13L-09	1.18E-01	9.89E-02	1.15E-01	1.14E-01
TCGA-D8-A1X5-01A-11D-A14G-09	4.16E-02	2.73E-02	4.56E-02	4.94E-02
TCGA-D8-A1X6-01A-11D-A14K-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-D8-A1X9-01A-12D-A159-09	1.07E-01	8.20E-02	1.14E-01	1.11E-01
TCGA-D8-A1XC-01A-11D-A14G-09	4.88E-02	3.38E-02	4.29E-02	4.35E-02
TCGA-D8-A1XF-01A-11D-A14G-09	4.92E-02	4.61E-02	3.59E-02	3.59E-02
TCGA-D8-A1XJ-01A-11D-A14K-09	4.92E-02	4.61E-02	3.59E-02	3.59E-02
TCGA-D8-A1XK-01A-21D-A14K-09	2.65E-01	1.99E-01	2.40E-01	3.26E-01
TCGA-D8-A1XL-01A-11D-A14K-09	4.61E-02	3.78E-02	4.23E-02	4.61E-02
TCGA-D8-A1XM-01A-21D-A14K-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-D8-A1XQ-01A-11D-A14K-09	3.46E-01	2.86E-01	3.51E-01	3.41E-01
TCGA-D8-A1XS-01A-11D-A14K-09	4.87E-02	5.29E-02	7.11E-02	8.20E-02
TCGA-D8-A1XT-01A-11D-A14K-09	8.42E-02	8.89E-02	7.18E-02	6.82E-02
TCGA-D8-A1XU-01A-11D-A14K-09	4.29E-02	4.46E-02	4.09E-02	4.51E-02
TCGA-D8-A1XV-01A-11D-A14K-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-D8-A1XW-01A-11D-A14K-09	4.82E-02	3.68E-02	4.16E-02	4.41E-02
TCGA-D8-A1XZ-01A-11D-A14K-09	4.69E-02	3.68E-02	4.09E-02	4.65E-02
TCGA-D8-A1Y0-01A-11D-A14K-09	4.69E-02	4.29E-02	4.51E-02	3.68E-02
TCGA-D8-A1Y1-01A-21D-A14K-09	1.63E-01	1.35E-01	1.46E-01	1.78E-01
TCGA-D8-A1Y2-01A-11D-A159-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
TCGA-D8-A1Y3-01A-11D-A159-09	4.65E-02	4.46E-02	4.02E-02	4.16E-02
TCGA-D8-A27F-01A-11D-A16D-09	7.59E-02	8.13E-02	6.52E-02	5.92E-02
TCGA-D8-A27G-01A-11D-A16D-09	3.62E-01	4.30E-01	2.86E-01	2.90E-01
TCGA-D8-A27K-01A-11D-A16D-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-D8-A27M-01A-11D-A16D-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-D8-A27P-01A-11D-A16D-09	7.59E-02	6.78E-02	7.59E-02	7.93E-02
TCGA-D8-A27V-01A-12D-A17D-09	9.61E-02	1.19E-01	9.48E-02	9.15E-02
TCGA-D8-A27W-01A-11D-A16D-09	3.78E-02	4.76E-02	2.56E-02	3.02E-02
TCGA-D8-A3Z6-01A-11D-A23C-09	4.35E-02	4.56E-02	4.09E-02	4.35E-02
TCGA-D8-A73U-01A-11D-A33E-09	1.07E-01	1.38E-01	1.07E-01	1.05E-01
TCGA-D8-A73W-01A-22D-A351-09	8.36E-02	5.04E-02	7.15E-02	7.70E-02
TCGA-E2-A10A-01A-21D-A10Y-09	3.49E-02	4.94E-02	3.68E-02	3.14E-02
TCGA-E2-A10C-01A-21D-A10M-09	3.47E-01	3.33E-01	2.58E-01	2.96E-01
TCGA-E2-A14N-01A-31D-A135-09	7.37E-02	1.38E-01	1.25E-01	6.89E-02
TCGA-E2-A14O-01A-31D-A10Y-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-E2-A14P-01A-31D-A12B-09	1.13E-01	1.04E-01	1.22E-01	1.04E-01
TCGA-E2-A14Q-01A-11D-A12B-09	3.49E-02	4.94E-02	3.68E-02	3.14E-02
TCGA-E2-A14R-01A-11D-A10Y-09	1.57E-01	1.74E-01	1.36E-01	1.66E-01
TCGA-E2-A14T-01A-11D-A10Y-09	2.39E-02	4.02E-02	2.73E-02	2.39E-02
TCGA-E2-A14V-01A-11D-A12B-09	1.67E-01	1.64E-01	1.83E-01	1.55E-01
TCGA-E2-A14Y-01A-21D-A12B-09	5.01E-02	3.49E-02	3.59E-02	4.35E-02
TCGA-E2-A14Z-01A-11D-A10Y-09	8.09E-02	6.74E-02	7.44E-02	8.61E-02
TCGA-E2-A152-01A-11D-A12B-09	1.24E-01	1.78E-01	1.58E-01	9.69E-02
TCGA-E2-A155-01A-11D-A12B-09	4.65E-02	4.23E-02	4.23E-02	4.23E-02
TCGA-E2-A156-01A-11D-A12B-09	3.68E-02	2.88E-02	4.94E-02	3.68E-02
TCGA-E2-A158-01A-11D-A12B-09	1.72E-01	1.35E-01	1.38E-01	1.60E-01
TCGA-E2-A159-01A-11D-A10Y-09	1.80E-01	2.19E-01	1.52E-01	1.65E-01
TCGA-E2-A15A-01A-11D-A12B-09	8.09E-02	6.65E-02	8.53E-02	8.34E-02
TCGA-E2-A15D-01A-11D-A10Y-09	4.92E-02	3.02E-02	4.61E-02	4.02E-02
TCGA-E2-A15E-01A-11D-A12B-09	4.82E-02	3.86E-02	4.29E-02	4.16E-02
TCGA-E2-A15G-01A-11D-A12B-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-E2-A15I-01A-21D-A135-09	4.23E-02	1.71E-02	4.76E-02	4.92E-02
TCGA-E2-A15K-01A-11D-A12Q-09	1.23E-01	8.70E-02	1.15E-01	1.37E-01
TCGA-E2-A15L-01A-11D-A12B-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-E2-A15M-01A-11D-A12B-09	1.41E-01	1.68E-01	1.32E-01	1.25E-01
TCGA-E2-A15R-01A-11D-A10Y-09	8.89E-02	7.98E-02	7.16E-02	7.25E-02
TCGA-E2-A15S-01A-11D-A10Y-09	8.61E-02	6.49E-02	7.84E-02	8.10E-02
TCGA-E2-A15T-01A-11D-A10Y-09	7.72E-02	6.49E-02	7.95E-02	8.04E-02
TCGA-E2-A1AZ-01A-11D-A12Q-09	4.61E-02	3.27E-02	4.56E-02	4.56E-02
TCGA-E2-A1B0-01A-11D-A12Q-09	2.88E-02	4.09E-02	2.56E-02	2.19E-02
TCGA-E2-A1B4-01A-11D-A12Q-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-E2-A1B6-01A-31D-A12Q-09	4.56E-02	3.49E-02	4.65E-02	4.41E-02
TCGA-E2-A1BC-01A-11D-A14G-09	7.70E-02	8.29E-02	8.32E-02	6.93E-02
TCGA-E2-A1BD-01A-11D-A12Q-09	1.41E-02	3.27E-02	4.23E-02	2.88E-02
TCGA-E2-A1IE-01A-11D-A188-09	7.59E-02	6.65E-02	8.49E-02	8.32E-02
TCGA-E2-A1IF-01A-11D-A142-09	4.69E-02	4.61E-02	3.68E-02	4.16E-02
TCGA-E2-A1IG-01A-11D-A142-09	2.81E-02	6.53E-02	8.46E-02	5.75E-02
TCGA-E2-A1IH-01A-11D-A188-09	9.75E-02	1.16E-01	8.57E-02	9.68E-02
TCGA-E2-A1II-01A-11D-A142-09	4.35E-02	4.56E-02	4.09E-02	4.35E-02
TCGA-E2-A1IL-01A-11D-A14G-09	4.92E-02	3.02E-02	4.61E-02	4.02E-02
TCGA-E2-A1IN-01A-11D-A13L-09	2.27E-01	2.18E-01	1.96E-01	1.93E-01
TCGA-E2-A1L7-01A-11D-A142-09	8.22E-02	5.14E-02	8.45E-02	9.03E-02
TCGA-E2-A1LA-01A-11D-A142-09	1.31E-01	1.09E-01	1.56E-01	1.47E-01
TCGA-E2-A1LB-01A-11D-A142-09	7.58E-02	9.03E-02	7.36E-02	6.77E-02
TCGA-E2-A1LG-01A-21D-A14K-09	1.90E-01	2.41E-01	1.76E-01	1.04E-01
TCGA-E2-A1LH-01A-11D-A14G-09	1.71E-01	1.71E-01	1.35E-01	1.60E-01
TCGA-E2-A1LK-01A-21D-A14G-09	6.04E-02	4.65E-02	6.04E-02	7.77E-02
TCGA-E2-A1LL-01A-11D-A142-09	4.61E-02	1.71E-02	3.49E-02	5.02E-02
TCGA-E2-A1LS-01A-12D-A159-09	1.30E-01	1.27E-01	1.18E-01	1.20E-01
TCGA-E2-A2P6-01A-11D-A19Y-09	1.64E-01	1.70E-01	1.37E-01	1.30E-01
TCGA-E2-A56Z-01A-12D-A29N-09	0.00E+00	2.19E-02	1.97E-02	2.88E-02
TCGA-E2-A570-01A-11D-A29N-09	4.29E-02	3.78E-02	4.61E-02	4.56E-02
TCGA-E2-A573-01A-11D-A29N-09	1.15E-01	1.11E-01	1.09E-01	1.16E-01
TCGA-E2-A574-01A-11D-A29N-09	4.51E-02	3.02E-02	4.23E-02	4.90E-02
TCGA-E2-A576-01A-11D-A31U-09	1.16E-01	9.54E-02	1.16E-01	1.54E-01
