Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-BT-A2LD-01A-12D-A20D-08	6	14	16	3	49	6
TCGA-BT-A3PH-01A-11D-A21Z-08	269	95	7	0	27	0
TCGA-BT-A3PJ-01A-21D-A21Z-08	122	178	115	0	20	15
TCGA-BT-A3PK-01A-21D-A21Z-08	61	34	139	69	13	1
TCGA-BT-A42B-01A-32D-A23M-08	2	11	0	3	41	2
TCGA-BT-A42C-01A-11D-A23M-08	72	62	56	99	20	10
TCGA-BT-A42E-01A-11D-A23U-08	73	23	15	12	18	0
TCGA-BT-A42F-01A-11D-A23U-08	79	50	3	18	0	0
TCGA-C4-A0EZ-01A-21D-A10S-08	25	36	36	19	43	16
TCGA-C4-A0F0-01A-12D-A10S-08	7	7	30	17	23	0
TCGA-C4-A0F1-01A-11D-A10S-08	41	41	0	24	24	18
TCGA-C4-A0F6-01A-11D-A10S-08	82	28	0	18	39	13
TCGA-C4-A0F7-01A-11D-A10S-08	0	4	0	12	37	11
TCGA-CF-A1HR-01A-11D-A13W-08	109	70	28	0	14	9
TCGA-CF-A1HS-01A-11D-A13W-08	144	0	43	0	14	7
TCGA-CF-A27C-01A-11D-A16O-08	76	36	0	19	13	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	4	1	1	14	0
TCGA-CF-A3MG-01A-11D-A20D-08	60	24	10	8	19	4
TCGA-CF-A3MH-01A-11D-A20D-08	9	3	3	0	19	1
TCGA-CF-A3MI-01A-11D-A20D-08	17	11	9	0	19	5
TCGA-CF-A47S-01A-11D-A23U-08	0	5	0	0	14	2
TCGA-CF-A47T-01A-11D-A23U-08	1	5	6	0	6	5
TCGA-CF-A47V-01A-11D-A23U-08	20	9	3	48	7	1
TCGA-CF-A47W-01A-11D-A23U-08	0	4	6	6	9	2
TCGA-CF-A47X-01A-31D-A23U-08	133	87	24	0	26	12
TCGA-CF-A47Y-01A-11D-A23U-08	17	3	17	14	9	0
TCGA-CF-A5U8-01A-11D-A289-08	0	1	20	17	12	5
TCGA-CF-A5UA-01A-11D-A289-08	16	2	0	5	38	10
TCGA-CF-A7I0-01A-22D-A34U-08	8	14	4	10	4	3
TCGA-CF-A8HX-01A-11D-A364-08	13	21	0	6	10	5
TCGA-CF-A8HY-01A-11D-A364-08	9	0	0	45	11	6
TCGA-CF-A9FF-01A-11D-A38G-08	51	53	12	0	9	3
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	7	1	18	8
TCGA-CF-A9FL-01A-11D-A38G-08	0	1	8	14	21	4
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	8	7	7	0
TCGA-CU-A0YN-01A-21D-A10S-08	0	10	55	46	34	4
TCGA-CU-A0YO-01A-11D-A10S-08	20	14	9	7	20	7
TCGA-CU-A0YR-01A-12D-A10S-08	3	9	78	15	15	0
TCGA-CU-A3KJ-01A-11D-A21A-08	99	34	34	0	36	3
TCGA-CU-A3QU-01A-11D-A22Z-08	23	19	17	0	12	14
TCGA-CU-A3YL-01A-11D-A22Z-08	106	60	7	0	23	5
TCGA-CU-A5W6-01A-11D-A289-08	59	58	7	30	14	2
TCGA-CU-A72E-01A-12D-A339-08	29	16	12	5	12	3
TCGA-DK-A1A3-01A-11D-A13W-08	143	242	76	37	13	22
TCGA-DK-A1A5-01A-11D-A13W-08	114	79	1	0	18	17
TCGA-DK-A1A6-01A-11D-A13W-08	90	18	30	57	4	0
TCGA-DK-A1A7-01A-11D-A13W-08	10	21	113	13	30	1
TCGA-DK-A1AA-01A-11D-A13W-08	4	4	28	24	8	6
TCGA-DK-A1AB-01A-11D-A13W-08	85	80	0	8	7	0
TCGA-DK-A1AC-01A-11D-A13W-08	276	806	23	63	25	18
TCGA-DK-A1AD-01A-11D-A13W-08	51	42	51	26	17	14
TCGA-DK-A1AE-01A-11D-A13W-08	36	26	6	10	14	0
TCGA-DK-A1AF-01A-11D-A13W-08	38	26	7	1	0	4
TCGA-DK-A1AG-01A-11D-A13W-08	39	42	6	6	17	3
TCGA-DK-A2HX-01A-12D-A18F-08	12	34	3	20	15	8
TCGA-DK-A2I1-01A-11D-A17V-08	99	38	0	4	10	16
TCGA-DK-A2I2-01A-11D-A17V-08	17	16	36	4	8	0
TCGA-DK-A2I4-01A-11D-A21A-08	306	398	0	0	15	33
TCGA-DK-A2I6-01A-12D-A18F-08	15	78	108	36	8	10
TCGA-DK-A3IK-01A-32D-A21A-08	51	18	0	71	28	3
TCGA-DK-A3IL-01A-11D-A20D-08	0	3	23	89	25	19
TCGA-DK-A3IM-01A-11D-A20D-08	0	2	19	20	22	2
TCGA-DK-A3IN-01A-11D-A20D-08	173	101	10	29	22	5
TCGA-DK-A3IQ-01A-31D-A20D-08	47	62	2	29	19	6
TCGA-DK-A3IS-01A-21D-A21A-08	130	113	0	34	22	5
TCGA-DK-A3IT-01A-31D-A20D-08	223	65	23	29	6	5
TCGA-DK-A3IU-01A-11D-A20D-08	142	151	42	30	10	2
TCGA-DK-A3IV-01A-22D-A21A-08	15	17	9	1	12	9
TCGA-DK-A3WW-01A-22D-A23M-08	504	459	2	33	0	48
TCGA-DK-A3WX-01A-22D-A22Z-08	2	7	6	5	15	0
TCGA-DK-A3WY-01A-11D-A22Z-08	4	4	0	1	1	0
TCGA-DK-A3X1-01A-12D-A22Z-08	327	286	0	51	3	88
TCGA-DK-A3X2-01A-11D-A22Z-08	10	19	7	25	36	6
TCGA-DK-A6AV-01A-12D-A30E-08	22	27	10	20	23	3
TCGA-DK-A6AW-01A-11D-A30E-08	0	8	22	0	5	3656
TCGA-DK-A6B0-01A-11D-A31L-08	1	1	8	4	8	0
TCGA-DK-A6B1-01A-12D-A30E-08	19	34	31	4	31	5
TCGA-DK-A6B2-01A-11D-A30E-08	30	31	27	48	38	5
TCGA-DK-A6B5-01A-11D-A31L-08	35	25	19	15	4	4
TCGA-DK-A6B6-01A-11D-A30E-08	230	588	0	23	0	0
TCGA-DK-AA6L-01A-11D-A391-08	176	99	18	34	11	8
TCGA-DK-AA6M-01A-11D-A391-08	5	9	0	9	18	13
TCGA-DK-AA6P-01A-11D-A391-08	42	51	23	17	9	4
TCGA-DK-AA6Q-01A-11D-A391-08	33	24	18	16	12	4
TCGA-DK-AA6R-01A-11D-A42E-08	23	39	0	200	13	12
TCGA-DK-AA6S-01A-21D-A391-08	263	161	0	49	12	0
TCGA-DK-AA6T-01A-11D-A391-08	13	1	20	0	18	12
TCGA-DK-AA6U-01A-11D-A391-08	72	75	17	161	25	25
TCGA-DK-AA6W-01A-12D-A391-08	99	65	0	16	50	0
TCGA-DK-AA6X-01A-12D-A42E-08	45	19	15	2	7	8
TCGA-DK-AA71-01A-31D-A391-08	304	275	0	32	6	0
TCGA-DK-AA74-01A-11D-A391-08	87	39	11	17	11	6
TCGA-DK-AA75-01A-11D-A391-08	85	211	57	20	27	26
TCGA-DK-AA76-01A-11D-A391-08	56	41	21	58	13	23
TCGA-DK-AA77-01A-11D-A391-08	8	63	35	205	46	0
TCGA-E5-A2PC-01A-11D-A202-08	10	24	57	94	6	7
TCGA-E5-A4TZ-01A-11D-A31L-08	196	88	0	33	92	7
TCGA-E5-A4U1-01A-11D-A31L-08	243	150	18	81	19	5
TCGA-E7-A3X6-01A-12D-A22Z-08	36	19	7	0	11	1
TCGA-E7-A3Y1-01A-11D-A22Z-08	5	9	49	33	31	4
TCGA-E7-A4IJ-01A-31D-A26M-08	104	59	27	86	7	26
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	0	3	33	2
TCGA-E7-A519-01A-11D-A26M-08	5	10	35	0	10	0
TCGA-E7-A541-01A-11D-A26M-08	130	103	154	1	19	0
TCGA-E7-A5KE-01A-11D-A289-08	20	51	32	23	54	2
TCGA-E7-A5KF-01A-11D-A289-08	67	71	9	27	0	8
TCGA-E7-A677-01A-11D-A30E-08	9	23	83	39	33	10
TCGA-E7-A678-01A-11D-A30E-08	4	2	27	1	18	2
TCGA-E7-A6MD-01A-41D-A34U-08	193	135	11	17	32	19
TCGA-E7-A6ME-01A-22D-A32B-08	5	0	49	44	16	0
TCGA-E7-A6MF-01A-12D-A32B-08	18	18	0	0	1	3
TCGA-E7-A7DU-01A-11D-A32B-08	102	105	0	20	16	3
TCGA-E7-A7DV-01A-11D-A339-08	167	38	11	11	13	14
TCGA-E7-A7PW-01A-11D-A34U-08	19	17	5	12	8	11
TCGA-E7-A7XN-01A-11D-A34U-08	544	268	12	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	17	36	210	49	29	20
TCGA-E7-A8O7-01A-11D-A364-08	5	3	3	5	10	2
TCGA-E7-A8O8-01A-11D-A364-08	7	16	26	24	33	5
TCGA-E7-A97P-01A-11D-A38G-08	21	11	92	23	16	4
TCGA-E7-A97Q-01A-11D-A38G-08	8	7	16	2	5	3
TCGA-FD-A3B3-01A-12D-A202-08	35	38	28	11	26	2
TCGA-FD-A3B4-01A-12D-A202-08	0	0	0	37	15	12
TCGA-FD-A3B5-01A-11D-A20D-08	51	22	5	19	9	18
TCGA-FD-A3B6-01A-21D-A20D-08	98	38	0	69	23	13
TCGA-FD-A3B7-01A-31D-A20D-08	12	2	27	0	11	2
TCGA-FD-A3B8-01A-31D-A20D-08	13	5	0	6	1	1
TCGA-FD-A3N5-01A-11D-A21A-08	0	11	149	98	26	7
TCGA-FD-A3N6-01A-11D-A21A-08	9	20	0	9	41	22
TCGA-FD-A3NA-01A-11D-A21A-08	76	45	9	10	12	6
TCGA-FD-A3SJ-01A-12D-A22Z-08	65	35	52	42	16	0
TCGA-FD-A3SL-01A-21D-A22Z-08	31	11	80	48	22	5
TCGA-FD-A3SM-01A-11D-A22Z-08	71	40	9	6	24	6
TCGA-FD-A3SN-01A-12D-A22Z-08	66	205	48	21	24	13
TCGA-FD-A3SO-01A-11D-A22Z-08	159	136	1	0	8	17
TCGA-FD-A3SP-01A-31D-A22Z-08	18	30	0	12	36	9
TCGA-FD-A3SQ-01A-21D-A22Z-08	4	14	12	7	22	11
TCGA-FD-A3SR-01A-11D-A22Z-08	41	14	14	6	24	20
TCGA-FD-A3SS-01A-12D-A22Z-08	148	203	0	31	0	38
TCGA-FD-A43N-01A-11D-A23U-08	44	9	14	18	57	5
TCGA-FD-A43P-01A-31D-A23U-08	145	63	39	53	30	18
TCGA-FD-A43U-01A-11D-A23U-08	0	9	16	17	19	9
TCGA-FD-A43X-01A-11D-A23U-08	136	73	36	2	32	1
TCGA-FD-A43Y-01A-21D-A26M-08	0	3	28	17	3	0
TCGA-FD-A5BR-01A-11D-A26M-08	0	6	0	41	26	7
TCGA-FD-A5BS-01A-21D-A26M-08	1	12	2	6	0	5
TCGA-FD-A5BT-01A-11D-A26M-08	43	16	25	0	19	11
TCGA-FD-A5BU-01A-31D-A26M-08	2	1	4	17	27	0
TCGA-FD-A5BV-01A-11D-A26M-08	2	4	21	65	24	0
TCGA-FD-A5BX-01A-11D-A26M-08	132	93	0	39	1	7
TCGA-FD-A5BY-01A-31D-A289-08	11	7	0	5	13	4
TCGA-FD-A5BZ-01A-11D-A289-08	34	21	8	13	29	14
TCGA-FD-A5C0-01A-11D-A289-08	0	17	44	17	20	2
TCGA-FD-A5C1-01A-11D-A289-08	36	19	14	3	39	1
TCGA-FD-A62N-01A-11D-A30E-08	0	6	7	46	10	13
TCGA-FD-A62O-01A-11D-A30E-08	55	42	9	0	26	19
TCGA-FD-A62P-01A-32D-A30E-08	167	86	6	22	29	7
TCGA-FD-A62S-01A-11D-A30E-08	0	2	19	21	17	1
TCGA-FD-A6TA-01A-12D-A339-08	119	75	0	18	5	9
TCGA-FD-A6TB-01A-12D-A339-08	79	44	0	21	8	6
TCGA-FD-A6TC-01A-21D-A339-08	428	281	13	50	11	41
TCGA-FD-A6TD-01A-51D-A339-08	29	35	21	6	23	2
TCGA-FD-A6TE-01A-12D-A339-08	95	58	0	18	17	13
TCGA-FD-A6TF-01A-52D-A32B-08	50	19	10	19	16	0
TCGA-FD-A6TG-01A-11D-A32B-08	109	51	50	85	18	6
TCGA-FD-A6TH-01A-11D-A32B-08	35	48	29	1	19	11
TCGA-FD-A6TI-01A-11D-A32B-08	0	4	24	27	36	12
TCGA-FD-A6TK-01A-42D-A339-08	17	29	17	5	21	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	108	90	16	53	22	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	4	7	0	0	41	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	0	0	23	323	15	33
TCGA-FJ-A3ZF-01A-11D-A23M-08	60	70	1	60	41	0
TCGA-FJ-A871-01A-11D-A34U-08	0	3	21	0	20	0
TCGA-FT-A3EE-01A-11D-A202-08	1	23	31	15	19	8
TCGA-FT-A61P-01A-11D-A30E-08	21	24	54	0	29	4
TCGA-G2-A2EC-01A-11D-A17V-08	58	25	19	9	20	5
TCGA-G2-A2EF-01A-12D-A18F-08	85	74	17	0	26	3
TCGA-G2-A2EJ-01A-11D-A17V-08	117	55	15	25	37	14
TCGA-G2-A2EK-01A-22D-A18F-08	19	8	0	0	27	0
TCGA-G2-A2EL-01A-12D-A18F-08	124	39	4	19	22	9
TCGA-G2-A2EO-01A-11D-A17V-08	429	322	0	0	9	0
TCGA-G2-A2ES-01A-11D-A17V-08	29	102	93	84	17	22
TCGA-G2-A3IB-01A-11D-A20D-08	2	12	0	61	5	9
TCGA-G2-A3IE-01A-11D-A20D-08	129	102	10	51	16	0
TCGA-G2-A3VY-01A-11D-A22Z-08	395	98	47	121	2	0
TCGA-G2-AA3B-01A-11D-A391-08	454	124	63	0	0	10
TCGA-G2-AA3C-01A-21D-A391-08	94	54	0	26	27	3
TCGA-G2-AA3D-01A-11D-A391-08	110	27	19	17	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	27	22	21	31	23	3
TCGA-GC-A3BM-01A-11D-A22Z-08	12	25	10	0	54	4
TCGA-GC-A3I6-01A-11D-A20D-08	65	61	8	34	6	0
TCGA-GC-A3OO-01A-11D-A22Z-08	33	59	9	3	6	0
TCGA-GC-A3RB-01A-12D-A21Z-08	47	46	5	15	35	1
TCGA-GC-A3RC-01A-11D-A22Z-08	65	77	134	23	15	14
TCGA-GC-A3RD-01A-12D-A22Z-08	15	19	1	10	25	4
TCGA-GC-A3WC-01A-31D-A22Z-08	31	30	37	18	22	0
TCGA-GC-A3YS-01A-11D-A23M-08	94	50	24	9	33	15
TCGA-GC-A4ZW-01A-11D-A26M-08	373	123	54	0	27	10
TCGA-GC-A6I1-01A-12D-A31L-08	98	83	15	6	15	0
TCGA-GC-A6I3-01A-11D-A31L-08	82	29	46	20	24	15
TCGA-GD-A2C5-01A-12D-A17V-08	83	44	14	35	15	22
TCGA-GD-A3OP-01A-21D-A21Z-08	84	130	7	57	32	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	33	18	0	0	28	4
TCGA-GD-A3OS-01A-12D-A21Z-08	7	14	2	31	32	3
TCGA-GD-A6C6-01A-21D-A31L-08	113	59	27	9	33	8
TCGA-GD-A76B-01A-11D-A32B-08	56	43	11	27	15	6
TCGA-GU-A42P-01A-11D-A23U-08	83	85	15	25	20	17
TCGA-GU-A42Q-01A-11D-A23U-08	69	32	24	2	23	11
TCGA-GU-A42R-01A-11D-A23M-08	51	42	29	14	16	1
TCGA-GU-A762-01A-11D-A339-08	18	4	0	36	24	4
TCGA-GU-A763-01A-11D-A32B-08	10	2	1	37	11	0
TCGA-GU-A764-01A-11D-A34U-08	26	18	10	35	7	6
TCGA-GU-A766-01A-11D-A32B-08	76	63	12	10	7	16
TCGA-GU-A767-01A-11D-A32B-08	91	27	70	124	14	24
TCGA-GU-AATO-01A-11D-A391-08	135	102	0	15	27	0
TCGA-GU-AATP-01A-11D-A391-08	84	86	4	60	15	15
TCGA-GU-AATQ-01A-11D-A391-08	65	26	30	8	16	3
TCGA-GV-A3JV-01A-11D-A21Z-08	9	18	0	0	72	8
TCGA-GV-A3JW-01A-11D-A20D-08	23	16	0	10	16	4
TCGA-GV-A3JX-01A-11D-A20D-08	127	51	20	7	16	11
TCGA-GV-A3JZ-01A-11D-A21A-08	172	97	4	44	23	47
TCGA-GV-A3QF-01A-31D-A22Z-08	3	5	30	42	29	3
TCGA-GV-A3QG-01A-11D-A21Z-08	11	11	20	19	22	0
TCGA-GV-A3QH-01A-11D-A21Z-08	62	21	0	14	36	0
TCGA-GV-A3QI-01A-11D-A21Z-08	48	32	131	167	31	3
TCGA-GV-A3QK-01B-11D-A23M-08	23	29	14	27	28	11
TCGA-GV-A40E-01A-12D-A23M-08	74	4	14	32	19	4
TCGA-GV-A40G-01A-11D-A23M-08	8	30	13	30	44	4
TCGA-GV-A6ZA-01A-12D-A339-08	125	80	18	0	25	15
TCGA-H4-A2HO-01A-11D-A17V-08	10	9	11	10	32	0
TCGA-H4-A2HQ-01A-11D-A17V-08	157	91	71	34	11	22
TCGA-HQ-A2OE-01A-11D-A202-08	23	23	9	32	24	8
TCGA-HQ-A2OF-01A-11D-A26M-08	4	10	0	0	71	6
TCGA-HQ-A5ND-01A-11D-A26M-08	6	8	9	17	28	5
TCGA-HQ-A5NE-01A-12D-A289-08	135	120	12	27	9	17
TCGA-K4-A3WS-01A-11D-A22Z-08	74	41	29	103	0	0
TCGA-K4-A3WU-01B-11D-A23M-08	72	21	15	2	33	9
TCGA-K4-A3WV-01A-11D-A22Z-08	2	3	8	0	36	5
TCGA-K4-A4AB-01B-12D-A289-08	4	12	10	22	29	4
TCGA-K4-A4AC-01A-21D-A26M-08	36	20	28	0	25	13
TCGA-K4-A54R-01A-11D-A26M-08	461	292	26	0	10	29
TCGA-K4-A5RH-01A-11D-A30E-08	26	68	18	5	23	14
TCGA-K4-A5RI-01A-11D-A289-08	18	19	30	18	33	0
TCGA-K4-A5RJ-01A-11D-A289-08	143	102	9	67	6	5
TCGA-K4-A6FZ-01A-11D-A31L-08	88	78	180	0	4	1
TCGA-K4-A6MB-01A-11D-A31L-08	98	95	7	64	35	0
TCGA-K4-A83P-01A-11D-A34U-08	74	57	70	0	21	1
TCGA-K4-AAQO-01A-11D-A38G-08	73	36	38	32	26	8
TCGA-KQ-A41N-01A-11D-A339-08	14	19	86	44	16	8
TCGA-KQ-A41O-01A-12D-A34U-08	128	37	14	4	34	14
TCGA-KQ-A41P-01A-12D-A339-08	130	90	21	0	16	16
TCGA-KQ-A41Q-01A-11D-A339-08	39	34	2	8	39	16
TCGA-KQ-A41R-01A-21D-A34U-08	63	292	194	42	59	17
TCGA-KQ-A41S-01A-12D-A339-08	96	70	8	5	17	3
TCGA-LC-A66R-01A-41D-A30E-08	38	21	25	0	14	16
TCGA-LT-A5Z6-01A-11D-A289-08	210	188	8	43	3	0
TCGA-LT-A8JT-01A-11D-A364-08	13	13	11	2	23	5
TCGA-MV-A51V-01A-11D-A26M-08	1110	187	36	67	0	49
TCGA-PQ-A6FI-01A-11D-A31L-08	51	24	36	4	24	0
TCGA-PQ-A6FN-01A-11D-A31L-08	12	13	2	26	13	0
TCGA-R3-A69X-01A-22D-A30E-08	118	22	13	0	29	3
TCGA-S5-A6DX-01A-11D-A31L-08	305	174	11	0	27	46
TCGA-S5-AA26-01A-11D-A38G-08	115	42	0	0	24	11
TCGA-SY-A9G0-01A-12D-A38G-08	14	7	5	2	18	0
TCGA-SY-A9G5-01A-11D-A38G-08	526	298	0	29	8	18
TCGA-UY-A78K-01A-11D-A339-08	115	79	314	176	2	43
TCGA-UY-A78L-01A-12D-A339-08	87	69	26	0	10	6
TCGA-UY-A78M-01A-21D-A34U-08	34	22	0	15	40	0
TCGA-UY-A78N-01A-12D-A339-08	0	17	133	7	29	7
TCGA-UY-A78O-01A-12D-A339-08	67	21	0	5	56	18
TCGA-UY-A78P-01A-12D-A364-08	160	64	13	0	8	6
TCGA-UY-A8OB-01A-12D-A42E-08	55	10	226	0	3	9
TCGA-UY-A8OC-01A-11D-A364-08	20	26	9	0	14	9
TCGA-UY-A8OD-01A-11D-A364-08	17	15	15	7	32	0
TCGA-UY-A9PA-01A-11D-A38G-08	12	23	62	40	12	0
TCGA-UY-A9PB-01A-11D-A38G-08	155	129	120	80	43	0
TCGA-UY-A9PD-01A-11D-A38G-08	19	50	73	71	45	6
TCGA-UY-A9PE-01A-11D-A38G-08	50	36	0	52	26	18
TCGA-UY-A9PF-01A-11D-A38G-08	5	279	34	57	11	7
TCGA-UY-A9PH-01A-11D-A38G-08	143	127	5	3	22	23
TCGA-XF-A8HB-01A-11D-A364-08	13	3	0	0	42	10
TCGA-XF-A8HC-01A-11D-A364-08	21	53	4	25	33	8
TCGA-XF-A8HD-01A-11D-A364-08	231	111	0	46	25	30
TCGA-XF-A8HE-01A-11D-A364-08	151	152	7	17	0	16
TCGA-XF-A8HF-01A-11D-A364-08	13	16	16	77	17	0
TCGA-XF-A8HG-01A-11D-A364-08	44	70	65	0	53	9
TCGA-XF-A8HH-01A-11D-A38G-08	36	33	3	0	28	6
TCGA-XF-A8HI-01A-11D-A38G-08	33	29	2	0	15	0
TCGA-XF-A9SG-01A-12D-A42E-08	56	56	3	29	15	9
TCGA-XF-A9SH-01A-11D-A391-08	14	4	0	8	7	3
TCGA-XF-A9SI-01A-11D-A391-08	175	99	0	36	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	60	114	47	0	16	2
TCGA-XF-A9SK-01A-11D-A42E-08	50	29	13	10	11	13
TCGA-XF-A9SL-01A-11D-A391-08	38	4	19	0	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	104	76	12	24	0	0
TCGA-XF-A9SP-01A-11D-A391-08	106	64	27	17	38	16
TCGA-XF-A9ST-01A-11D-A42E-08	131	67	149	80	25	13
TCGA-XF-A9SU-01A-31D-A391-08	7	2	8	0	20	5
TCGA-XF-A9SV-01A-21D-A42E-08	11	7	3	11	29	1
TCGA-XF-A9SW-01A-11D-A42E-08	5	19	9	8	16	2
TCGA-XF-A9SX-01A-21D-A391-08	6	11	38	27	11	6
TCGA-XF-A9SY-01A-21D-A42E-08	65	29	0	247	0	34
TCGA-XF-A9SZ-01A-11D-A391-08	43	41	43	37	12	7
TCGA-XF-A9T0-01A-11D-A391-08	43	400	167	38	23	0
TCGA-XF-A9T2-01A-11D-A42E-08	26	18	4	8	22	0
TCGA-XF-A9T3-01A-11D-A42E-08	25	42	269	0	29	10
TCGA-XF-A9T4-01A-11D-A391-08	8	3	0	2	14	3
TCGA-XF-A9T5-01A-11D-A42E-08	372	186	18	16	16	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	65	111	33	29	7
TCGA-XF-A9T8-01A-11D-A391-08	427	200	2	0	26	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	12	5	2	0
TCGA-XF-AAMF-01A-21D-A42E-08	25	18	2	1	18	3
TCGA-XF-AAMG-01A-11D-A42E-08	458	159	32	112	32	45
TCGA-XF-AAMH-01A-11D-A42E-08	0	2	12	10	21	0
TCGA-XF-AAMJ-01A-11D-A42E-08	1	1	0	1	27	2
TCGA-XF-AAML-01A-11D-A42E-08	161	163	46	24	18	31
TCGA-XF-AAMQ-01A-11D-A42E-08	78	59	0	20	19	5
TCGA-XF-AAMR-01A-31D-A42E-08	30	30	6	0	16	5
TCGA-XF-AAMT-01A-11D-A42E-08	8	4	4	50	12	3
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	11	12	1	1
TCGA-XF-AAMX-01A-11D-A42E-08	69	24	45	95	29	22
TCGA-XF-AAMY-01A-11D-A42E-08	38	30	0	5	32	0
TCGA-XF-AAMZ-01A-11D-A42E-08	94	33	1	33	36	18
TCGA-XF-AAN0-01A-11D-A42E-08	182	97	11	21	13	24
TCGA-XF-AAN1-01A-31D-A42E-08	13	7	22	1	35	4
TCGA-XF-AAN2-01A-11D-A42E-08	216	138	13	39	6	7
TCGA-XF-AAN3-01A-11D-A42E-08	74	48	15	0	16	2
TCGA-XF-AAN4-01A-11D-A42E-08	15	0	6	3	4	0
TCGA-XF-AAN5-01A-11D-A42E-08	166	35	2	36	29	6
TCGA-XF-AAN7-01A-11D-A42E-08	0	18	40	31	34	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	12	1154	182	30	64	0
TCGA-YC-A8S6-01A-31D-A38G-08	38	19	3	8	9	13
TCGA-YC-A9TC-01A-22D-A391-08	33	15	4	21	20	2
TCGA-YF-AA3L-01A-11D-A38G-08	41	26	98	68	36	11
