NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	72.861	122.97	14.443	77.566	1.299	0.51	20000.0
2	70.844	122.281	13.678	78.077	1.303	0.496	20000.0
3	73.114	123.09	14.557	77.518	1.296	0.514	30000.0
4	72.821	123.155	14.371	77.489	1.301	0.512	20000.0
5	71.081	122.519	13.594	78.336	1.314	0.491	20000.0
6	73.033	122.908	14.491	77.65	1.299	0.508	20000.0
7	72.889	122.957	14.486	77.631	1.303	0.507	20000.0
8	72.627	122.743	14.363	77.267	1.296	0.514	30000.0
9	70.845	122.479	13.625	78.169	1.31	0.492	20000.0
10	72.827	123.068	14.457	77.689	1.308	0.505	20000.0
11	71.096	122.404	13.673	78.271	1.312	0.491	20000.0
12	70.822	122.356	13.603	78.157	1.311	0.494	30000.0
13	72.896	122.922	14.458	77.634	1.298	0.508	20000.0
14	72.875	123.293	14.425	77.758	1.306	0.506	20000.0
15	70.636	122.363	13.515	78.193	1.317	0.49	40000.0
16	71.234	122.536	13.689	78.241	1.318	0.491	20000.0
17	71.268	122.759	13.763	78.479	1.315	0.49	30000.0
18	71.403	122.164	13.764	78.298	1.302	0.493	20000.0
19	70.942	122.251	13.591	78.008	1.309	0.496	20000.0
20	73.012	123.106	14.466	77.582	1.299	0.51	20000.0
21	70.776	122.05	13.607	77.949	1.302	0.497	30000.0
22	70.799	122.487	13.602	78.224	1.313	0.492	20000.0
23	70.893	122.491	13.6	78.24	1.319	0.488	20000.0
24	72.983	123.271	14.391	77.66	1.308	0.508	30000.0
25	71.066	122.342	13.645	78.041	1.308	0.496	30000.0
26	73.075	123.174	14.493	77.696	1.297	0.509	30000.0
27	71.183	122.046	13.694	77.836	1.302	0.5	30000.0
28	73.035	123.085	14.458	77.669	1.301	0.508	20000.0
29	70.753	122.416	13.532	78.076	1.306	0.496	30000.0
30	70.757	122.154	13.62	78.117	1.311	0.495	20000.0
31	70.99	122.27	13.675	78.197	1.306	0.495	20000.0
32	72.764	122.733	14.443	77.41	1.295	0.514	20000.0
33	73.208	123.703	14.459	77.957	1.308	0.503	20000.0
34	70.81	122.288	13.624	78.325	1.306	0.491	20000.0
35	73.074	122.997	14.482	77.753	1.305	0.505	40000.0
36	71.164	122.256	13.72	78.182	1.31	0.495	30000.0
37	73.057	123.211	14.404	77.577	1.302	0.508	20000.0
38	70.803	122.352	13.582	78.122	1.311	0.492	20000.0
39	70.849	122.377	13.611	78.172	1.312	0.492	20000.0
40	71.097	122.705	13.586	78.455	1.32	0.486	20000.0
41	70.818	122.077	13.698	78.166	1.307	0.496	30000.0
42	70.866	122.285	13.643	78.183	1.309	0.492	30000.0
43	70.958	121.947	13.699	78.046	1.305	0.499	20000.0
44	70.955	122.562	13.634	78.351	1.316	0.49	40000.0
45	70.903	122.674	13.602	78.285	1.317	0.491	20000.0
46	70.989	122.21	13.601	78.054	1.305	0.496	40000.0
47	71.024	122.229	13.682	78.136	1.307	0.496	30000.0
48	70.812	122.031	13.609	78.114	1.311	0.494	40000.0
49	70.836	122.593	13.545	78.191	1.313	0.492	30000.0
50	71.024	122.499	13.693	78.399	1.315	0.489	40000.0
51	73.059	123.329	14.447	77.637	1.299	0.508	30000.0
52	72.676	122.662	14.439	77.332	1.293	0.514	20000.0
53	72.932	123.075	14.481	77.607	1.301	0.508	20000.0
54	73.103	123.323	14.463	77.733	1.304	0.506	30000.0
55	71.056	122.507	13.649	78.297	1.311	0.492	20000.0
56	70.914	122.3	13.604	78.272	1.31	0.491	20000.0
57	70.602	121.974	13.508	77.985	1.302	0.496	20000.0
58	71.1	122.776	13.715	78.464	1.315	0.49	30000.0
59	70.853	122.376	13.737	78.283	1.312	0.49	40000.0
60	73.099	123.003	14.487	77.61	1.292	0.51	20000.0
61	72.905	122.992	14.455	77.716	1.299	0.508	20000.0
62	70.74	122.202	13.589	78.017	1.309	0.496	20000.0
63	71.18	122.8	13.73	78.555	1.322	0.486	30000.0
64	71.024	122.575	13.728	78.382	1.313	0.491	30000.0
65	73.241	123.103	14.437	77.566	1.297	0.514	30000.0
66	71.258	122.418	13.665	78.187	1.306	0.495	30000.0
67	70.953	122.285	13.601	78.059	1.305	0.495	30000.0
68	72.697	122.586	14.369	77.396	1.292	0.514	20000.0
69	73.033	123.28	14.503	77.772	1.301	0.506	20000.0
70	73.101	123.34	14.448	77.754	1.301	0.508	20000.0
71	70.826	122.274	13.597	78.049	1.311	0.495	20000.0
72	73.304	123.428	14.52	77.855	1.301	0.507	20000.0
73	72.885	123.146	14.41	77.694	1.298	0.509	30000.0
74	73.067	123.209	14.458	77.732	1.305	0.504	20000.0
75	72.629	122.933	14.433	77.516	1.297	0.51	20000.0
76	71.254	122.528	13.713	78.283	1.311	0.493	40000.0
77	70.981	122.266	13.609	78.023	1.303	0.499	20000.0
78	73.151	123.207	14.545	77.738	1.306	0.506	20000.0
79	70.85	122.396	13.594	78.154	1.312	0.494	40000.0
80	70.787	122.931	13.53	78.458	1.318	0.488	20000.0
81	70.413	121.263	13.503	77.547	1.291	0.506	40000.0
82	70.779	122.205	13.579	78.035	1.307	0.493	20000.0
83	71.049	122.307	13.621	78.222	1.311	0.492	30000.0
84	70.963	122.209	13.685	78.005	1.313	0.498	20000.0
85	70.995	122.617	13.678	78.463	1.313	0.489	20000.0
86	71.045	122.384	13.706	78.411	1.313	0.49	20000.0
87	70.891	122.364	13.649	78.082	1.308	0.496	40000.0
88	70.792	122.215	13.617	78.051	1.307	0.497	40000.0
89	72.728	122.853	14.414	77.552	1.294	0.51	40000.0
90	73.087	123.034	14.4	77.645	1.3	0.506	20000.0
91	73.113	122.952	14.525	77.612	1.301	0.509	20000.0
92	71.024	122.597	13.687	78.233	1.312	0.493	20000.0
93	71.092	122.263	13.623	78.112	1.306	0.494	20000.0
94	70.932	122.021	13.615	77.915	1.309	0.496	30000.0
95	72.53	122.457	14.429	77.227	1.291	0.516	30000.0
96	70.987	122.408	13.641	78.19	1.317	0.49	30000.0
97	70.602	121.856	13.62	77.836	1.302	0.501	20000.0
98	70.953	122.665	13.558	78.294	1.318	0.49	30000.0
99	70.742	122.468	13.594	78.099	1.311	0.495	20000.0
100	70.945	122.377	13.659	78.042	1.314	0.494	30000.0
