Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-C4-A0EZ-01A-21D-A10S-08	39	42	0	33	54	35	17
TCGA-C4-A0F0-01A-12D-A10S-08	1	2	36	27	22	15	0
TCGA-C4-A0F1-01A-11D-A10S-08	62	56	0	0	30	23	21
TCGA-C4-A0F6-01A-11D-A10S-08	46	18	125	0	29	0	11
TCGA-C4-A0F7-01A-11D-A10S-08	7	12	0	1	46	20	6
TCGA-CF-A1HR-01A-11D-A13W-08	124	78	56	10	13	0	6
TCGA-CF-A1HS-01A-11D-A13W-08	180	0	0	44	11	30	12
TCGA-CF-A27C-01A-11D-A16O-08	64	33	67	0	10	0	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	4	0	2	15	3	0
TCGA-CF-A3MG-01A-11D-A20D-08	29	24	89	0	13	0	0
TCGA-CF-A3MH-01A-11D-A20D-08	10	2	4	12	19	0	0
TCGA-CF-A3MI-01A-11D-A20D-08	23	10	0	14	25	0	5
TCGA-CF-A47S-01A-11D-A23U-08	0	5	0	0	15	8	2
TCGA-CF-A47T-01A-11D-A23U-08	1	6	0	7	9	2	6
TCGA-CF-A47V-01A-11D-A23U-08	0	7	93	0	11	10	0
TCGA-CF-A47W-01A-11D-A23U-08	0	4	0	5	10	10	4
TCGA-CF-A47X-01A-31D-A23U-08	168	111	42	9	34	0	8
TCGA-CF-A47Y-01A-11D-A23U-08	18	3	20	13	6	12	3
TCGA-CF-A5U8-01A-11D-A289-08	0	2	5	21	13	16	6
TCGA-CF-A5UA-01A-11D-A289-08	22	0	0	0	43	9	11
TCGA-CF-A7I0-01A-22D-A34U-08	4	12	23	3	10	6	3
TCGA-CF-A8HX-01A-11D-A364-08	19	27	0	0	11	13	5
TCGA-CF-A8HY-01A-11D-A364-08	1	0	38	0	12	33	6
TCGA-CF-A9FF-01A-11D-A38G-08	60	62	0	11	14	5	7
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	0	6	17	4	10
TCGA-CF-A9FL-01A-11D-A38G-08	0	3	0	7	19	24	9
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	0	13	7	9	0
TCGA-CU-A0YN-01A-21D-A10S-08	4	20	4	64	34	58	0
TCGA-CU-A0YO-01A-11D-A10S-08	19	18	17	11	28	5	5
TCGA-CU-A0YR-01A-12D-A10S-08	5	12	0	94	15	35	2
TCGA-CU-A3KJ-01A-11D-A21A-08	121	57	0	29	31	27	2
TCGA-CU-A3QU-01A-11D-A22Z-08	36	30	0	17	21	5	13
TCGA-CU-A3YL-01A-11D-A22Z-08	147	83	0	5	22	1	7
TCGA-CU-A5W6-01A-11D-A289-08	40	63	119	0	14	0	0
TCGA-CU-A72E-01A-12D-A339-08	51	27	0	7	23	4	0
TCGA-DK-A1A3-01A-11D-A13W-08	186	336	56	73	15	27	18
TCGA-DK-A1A5-01A-11D-A13W-08	153	95	12	7	20	0	11
TCGA-DK-A1A6-01A-11D-A13W-08	98	27	76	13	3	47	0
TCGA-DK-A1A7-01A-11D-A13W-08	1	28	41	110	42	24	0
TCGA-DK-A1AA-01A-11D-A13W-08	9	5	0	35	11	27	8
TCGA-DK-A1AB-01A-11D-A13W-08	88	75	62	0	5	0	0
TCGA-DK-A1AC-01A-11D-A13W-08	297	1137	315	0	2	0	38
TCGA-DK-A1AD-01A-11D-A13W-08	62	47	40	53	19	21	18
TCGA-DK-A1AE-01A-11D-A13W-08	28	30	52	0	15	4	0
TCGA-DK-A1AF-01A-11D-A13W-08	54	31	0	7	0	6	6
TCGA-DK-A1AG-01A-11D-A13W-08	34	35	57	0	17	0	10
TCGA-DK-A2HX-01A-12D-A18F-08	0	33	54	0	16	4	4
TCGA-DK-A2I1-01A-11D-A17V-08	95	54	53	0	9	0	13
TCGA-DK-A2I2-01A-11D-A17V-08	12	29	22	30	9	4	0
TCGA-DK-A2I4-01A-11D-A21A-08	439	542	51	0	6	2	22
TCGA-DK-A2I6-01A-12D-A18F-08	43	111	0	113	13	48	19
TCGA-DK-A3IK-01A-32D-A21A-08	46	10	85	0	33	45	14
TCGA-DK-A3IL-01A-11D-A20D-08	18	7	0	30	27	102	20
TCGA-DK-A3IM-01A-11D-A20D-08	0	4	4	22	30	29	1
TCGA-DK-A3IN-01A-11D-A20D-08	221	144	0	16	18	24	10
TCGA-DK-A3IQ-01A-31D-A20D-08	22	45	118	0	10	0	8
TCGA-DK-A3IS-01A-21D-A21A-08	112	124	142	0	20	0	2
TCGA-DK-A3IT-01A-31D-A20D-08	267	54	126	0	0	4	14
TCGA-DK-A3IU-01A-11D-A20D-08	142	182	94	20	11	23	1
TCGA-DK-A3IV-01A-22D-A21A-08	21	20	0	12	13	9	6
TCGA-DK-A3WW-01A-22D-A23M-08	628	553	168	0	0	0	58
TCGA-DK-A3WX-01A-22D-A22Z-08	0	12	13	4	17	4	0
TCGA-DK-A3WY-01A-11D-A22Z-08	5	3	9	0	1	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	335	370	231	0	0	0	87
TCGA-DK-A3X2-01A-11D-A22Z-08	18	20	21	9	48	17	5
TCGA-DK-A6AV-01A-12D-A30E-08	10	33	63	1	21	11	2
TCGA-DK-A6AW-01A-11D-A30E-08	0	8	0	27	6	0	4495
TCGA-DK-A6B0-01A-11D-A31L-08	0	0	7	9	6	3	0
TCGA-DK-A6B1-01A-12D-A30E-08	19	53	18	27	34	7	7
TCGA-DK-A6B2-01A-11D-A30E-08	22	24	69	23	40	32	9
TCGA-DK-A6B5-01A-11D-A31L-08	54	40	4	21	3	32	0
TCGA-DK-A6B6-01A-11D-A30E-08	236	721	249	0	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	205	111	78	0	14	18	1
TCGA-DK-AA6M-01A-11D-A391-08	8	14	0	0	23	17	13
TCGA-DK-AA6P-01A-11D-A391-08	33	62	77	14	4	8	6
TCGA-DK-AA6Q-01A-11D-A391-08	55	27	0	14	12	21	5
TCGA-DK-AA6R-01A-11D-A42E-08	22	42	111	0	15	171	14
TCGA-DK-AA6S-01A-21D-A391-08	347	185	53	0	3	66	0
TCGA-DK-AA6T-01A-11D-A391-08	18	0	0	17	18	8	14
TCGA-DK-AA6U-01A-11D-A391-08	126	103	0	11	31	200	21
TCGA-DK-AA6W-01A-12D-A391-08	71	62	109	0	40	0	4
TCGA-DK-AA6X-01A-12D-A42E-08	31	16	56	0	7	0	6
TCGA-DK-AA71-01A-31D-A391-08	224	245	315	0	0	0	0
TCGA-DK-AA74-01A-11D-A391-08	76	45	98	0	0	0	6
TCGA-DK-AA75-01A-11D-A391-08	124	307	0	49	35	33	54
TCGA-DK-AA76-01A-11D-A391-08	43	45	122	0	14	32	22
TCGA-DK-AA77-01A-11D-A391-08	49	78	0	37	54	220	0
TCGA-E5-A2PC-01A-11D-A202-08	0	51	76	58	12	63	12
TCGA-E5-A4TZ-01A-11D-A31L-08	170	68	225	0	82	0	3
TCGA-E5-A4U1-01A-11D-A31L-08	275	169	218	0	18	1	7
TCGA-E7-A3X6-01A-12D-A22Z-08	28	27	41	0	5	0	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	11	13	0	57	38	53	0
TCGA-E7-A4IJ-01A-31D-A26M-08	138	88	37	29	6	84	25
TCGA-E7-A4XJ-01A-11D-A26M-08	0	4	0	3	30	5	6
TCGA-E7-A519-01A-11D-A26M-08	5	10	11	37	11	0	0
TCGA-E7-A541-01A-11D-A26M-08	168	116	25	130	33	32	3
TCGA-E7-A5KE-01A-11D-A289-08	18	63	47	35	57	30	9
TCGA-E7-A5KF-01A-11D-A289-08	55	83	104	0	0	0	4
TCGA-E7-A677-01A-11D-A30E-08	19	26	0	92	34	81	13
TCGA-E7-A678-01A-11D-A30E-08	0	1	10	26	16	4	2
TCGA-E7-A6MD-01A-41D-A34U-08	181	149	160	0	29	0	17
TCGA-E7-A6ME-01A-22D-A32B-08	15	0	0	62	21	43	0
TCGA-E7-A6MF-01A-12D-A32B-08	5	10	38	0	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	53	103	160	0	0	0	3
TCGA-E7-A7DV-01A-11D-A339-08	154	26	115	0	3	0	15
TCGA-E7-A7PW-01A-11D-A34U-08	26	25	0	0	15	22	10
TCGA-E7-A7XN-01A-11D-A34U-08	711	336	0	12	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	33	58	0	243	48	88	11
TCGA-E7-A8O7-01A-11D-A364-08	7	4	0	7	13	5	2
TCGA-E7-A8O8-01A-11D-A364-08	0	16	38	27	36	13	6
TCGA-E7-A97P-01A-11D-A38G-08	5	7	68	95	19	29	7
TCGA-E7-A97Q-01A-11D-A38G-08	6	8	15	14	11	5	2
TCGA-FD-A3B3-01A-12D-A202-08	45	38	44	13	24	13	6
TCGA-FD-A3B4-01A-12D-A202-08	3	0	0	0	17	43	16
TCGA-FD-A3B5-01A-11D-A20D-08	28	25	83	0	12	0	16
TCGA-FD-A3B6-01A-21D-A20D-08	68	43	151	0	14	8	8
TCGA-FD-A3B7-01A-31D-A20D-08	14	2	0	33	15	0	0
TCGA-FD-A3B8-01A-31D-A20D-08	5	3	21	0	2	0	3
TCGA-FD-A3N5-01A-11D-A21A-08	11	21	2	185	29	129	9
TCGA-FD-A3N6-01A-11D-A21A-08	5	28	21	0	46	0	25
TCGA-FD-A3NA-01A-11D-A21A-08	95	58	0	13	13	12	4
TCGA-FD-A3SJ-01A-12D-A22Z-08	69	32	90	39	22	23	0
TCGA-FD-A3SL-01A-21D-A22Z-08	48	8	22	72	31	66	17
TCGA-FD-A3SM-01A-11D-A22Z-08	66	52	68	3	19	0	1
TCGA-FD-A3SN-01A-12D-A22Z-08	89	283	0	44	27	29	42
TCGA-FD-A3SO-01A-11D-A22Z-08	200	188	0	7	13	2	17
TCGA-FD-A3SP-01A-31D-A22Z-08	12	31	54	0	33	0	9
TCGA-FD-A3SQ-01A-21D-A22Z-08	0	16	27	5	21	3	9
TCGA-FD-A3SR-01A-11D-A22Z-08	43	15	24	11	26	13	20
TCGA-FD-A3SS-01A-12D-A22Z-08	172	258	83	0	0	0	48
TCGA-FD-A43N-01A-11D-A23U-08	33	0	96	0	63	6	0
TCGA-FD-A43P-01A-31D-A23U-08	144	78	156	7	28	35	17
TCGA-FD-A43S-01A-21D-A23U-08	0	0	0	1	0	0	0
TCGA-FD-A43U-01A-11D-A23U-08	0	13	0	15	32	25	5
TCGA-FD-A43X-01A-11D-A23U-08	117	85	126	4	28	0	7
TCGA-FD-A43Y-01A-21D-A26M-08	0	3	12	28	9	20	0
TCGA-FD-A5BR-01A-11D-A26M-08	3	6	4	4	34	42	4
TCGA-FD-A5BS-01A-21D-A26M-08	1	14	7	3	1	4	4
TCGA-FD-A5BT-01A-11D-A26M-08	70	20	11	25	21	0	10
TCGA-FD-A5BU-01A-31D-A26M-08	3	3	8	3	28	21	0
TCGA-FD-A5BV-01A-11D-A26M-08	15	4	0	23	27	67	0
TCGA-FD-A5BX-01A-11D-A26M-08	81	92	215	0	0	0	0
TCGA-FD-A5BY-01A-31D-A289-08	2	9	26	0	14	3	2
TCGA-FD-A5BZ-01A-11D-A289-08	44	26	0	5	30	28	18
TCGA-FD-A5C0-01A-11D-A289-08	7	20	0	53	27	26	6
TCGA-FD-A5C1-01A-11D-A289-08	23	16	85	0	38	0	0
TCGA-FD-A62N-01A-11D-A30E-08	0	7	15	16	13	38	12
TCGA-FD-A62O-01A-11D-A30E-08	80	54	0	13	28	3	23
TCGA-FD-A62P-01A-32D-A30E-08	157	102	127	0	26	0	12
TCGA-FD-A62S-01A-11D-A30E-08	0	3	0	16	22	33	0
TCGA-FD-A6TA-01A-12D-A339-08	122	70	100	0	0	0	6
TCGA-FD-A6TB-01A-12D-A339-08	78	37	76	0	5	0	12
TCGA-FD-A6TC-01A-21D-A339-08	464	316	317	0	0	0	23
TCGA-FD-A6TD-01A-51D-A339-08	8	39	79	4	25	0	0
TCGA-FD-A6TE-01A-12D-A339-08	86	55	113	0	10	0	7
TCGA-FD-A6TF-01A-52D-A32B-08	45	11	77	0	20	6	0
TCGA-FD-A6TG-01A-11D-A32B-08	72	47	231	19	4	49	7
TCGA-FD-A6TH-01A-11D-A32B-08	48	52	0	22	25	23	12
TCGA-FD-A6TI-01A-11D-A32B-08	0	5	18	27	38	31	13
TCGA-FD-A6TK-01A-42D-A339-08	26	34	1	24	17	16	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	149	120	32	11	29	40	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	6	8	6	0	47	2	6
TCGA-FJ-A3ZE-01A-11D-A23M-08	45	2	0	30	21	355	39
TCGA-FJ-A3ZF-01A-11D-A23M-08	28	66	156	0	37	17	1
TCGA-FJ-A871-01A-11D-A34U-08	0	3	2	26	23	0	0
TCGA-FT-A3EE-01A-11D-A202-08	8	38	1	39	29	21	4
TCGA-FT-A61P-01A-11D-A30E-08	16	34	32	57	31	9	7
TCGA-G2-A2EC-01A-11D-A17V-08	58	46	47	16	11	3	6
TCGA-G2-A2EF-01A-12D-A18F-08	108	97	66	5	16	0	0
TCGA-G2-A2EJ-01A-11D-A17V-08	166	62	0	13	33	39	12
TCGA-G2-A2EK-01A-22D-A18F-08	5	4	39	0	24	0	0
TCGA-G2-A2EL-01A-12D-A18F-08	125	52	78	0	18	1	11
TCGA-G2-A2EO-01A-11D-A17V-08	471	329	225	0	0	0	0
TCGA-G2-A2ES-01A-11D-A17V-08	12	138	111	107	17	67	25
TCGA-G2-A3IB-01A-11D-A20D-08	0	15	28	0	4	45	12
TCGA-G2-A3IE-01A-11D-A20D-08	108	95	202	0	0	0	0
TCGA-G2-A3VY-01A-11D-A22Z-08	368	64	445	0	0	0	0
TCGA-G2-AA3B-01A-11D-A391-08	502	138	184	0	0	0	9
TCGA-G2-AA3C-01A-21D-A391-08	118	55	48	0	26	17	1
TCGA-G2-AA3D-01A-11D-A391-08	132	40	72	0	0	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	8	12	80	13	18	14	4
TCGA-GC-A3BM-01A-11D-A22Z-08	22	25	0	15	58	4	9
TCGA-GC-A3I6-01A-11D-A20D-08	40	61	112	0	4	1	0
TCGA-GC-A3OO-01A-11D-A22Z-08	37	74	23	5	2	10	0
TCGA-GC-A3RB-01A-12D-A21Z-08	26	39	96	0	27	0	3
TCGA-GC-A3RC-01A-11D-A22Z-08	85	111	0	143	18	66	21
TCGA-GC-A3RD-01A-12D-A22Z-08	24	24	0	0	26	21	1
TCGA-GC-A3WC-01A-31D-A22Z-08	57	35	0	42	25	18	5
TCGA-GC-A3YS-01A-11D-A23M-08	104	59	39	16	34	15	20
TCGA-GC-A4ZW-01A-11D-A26M-08	512	147	0	60	26	6	5
TCGA-GC-A6I1-01A-12D-A31L-08	126	98	0	15	18	10	0
TCGA-GC-A6I3-01A-11D-A31L-08	94	22	62	27	24	19	17
TCGA-GD-A2C5-01A-12D-A17V-08	100	69	54	13	19	12	23
TCGA-GD-A3OP-01A-21D-A21Z-08	54	133	163	0	24	7	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	30	15	33	0	26	0	6
TCGA-GD-A3OS-01A-12D-A21Z-08	4	20	19	7	39	19	0
TCGA-GD-A6C6-01A-21D-A31L-08	152	78	0	27	30	31	9
TCGA-GD-A76B-01A-11D-A32B-08	39	42	90	0	17	1	9
TCGA-GU-A42P-01A-11D-A23U-08	109	114	10	12	23	32	21
TCGA-GU-A42Q-01A-11D-A23U-08	94	37	0	26	24	5	16
TCGA-GU-A42R-01A-11D-A23M-08	33	37	109	1	12	0	6
TCGA-GU-A762-01A-11D-A339-08	9	1	55	0	29	7	7
TCGA-GU-A763-01A-11D-A32B-08	3	0	37	0	10	20	0
TCGA-GU-A764-01A-11D-A34U-08	20	25	47	0	9	21	7
TCGA-GU-A766-01A-11D-A32B-08	111	74	0	8	5	14	14
TCGA-GU-A767-01A-11D-A32B-08	129	35	0	51	13	184	27
TCGA-GU-AATO-01A-11D-A391-08	99	95	154	0	9	0	0
TCGA-GU-AATP-01A-11D-A391-08	90	109	110	0	14	18	18
TCGA-GU-AATQ-01A-11D-A391-08	102	27	0	32	12	21	1
TCGA-GV-A3JV-01A-11D-A21Z-08	16	20	0	4	81	3	10
TCGA-GV-A3JW-01A-11D-A20D-08	17	10	34	0	17	8	6
TCGA-GV-A3JX-01A-11D-A20D-08	108	42	122	0	11	0	15
TCGA-GV-A3JZ-01A-11D-A21A-08	246	124	0	0	27	44	69
TCGA-GV-A3QF-01A-31D-A22Z-08	0	7	39	27	27	45	2
TCGA-GV-A3QG-01A-11D-A21Z-08	8	8	27	17	19	18	0
TCGA-GV-A3QH-01A-11D-A21Z-08	37	2	108	0	34	0	0
TCGA-GV-A3QI-01A-11D-A21Z-08	43	45	112	121	29	165	4
TCGA-GV-A3QK-01B-11D-A23M-08	21	34	50	7	35	9	11
TCGA-GV-A40E-01A-12D-A23M-08	85	0	58	7	24	10	4
TCGA-GV-A40G-01A-11D-A23M-08	0	31	53	6	56	20	2
TCGA-GV-A6ZA-01A-12D-A339-08	174	93	0	23	26	0	19
TCGA-H4-A2HO-01A-11D-A17V-08	9	9	27	11	36	6	0
TCGA-H4-A2HQ-01A-11D-A17V-08	217	127	0	74	12	62	21
TCGA-HQ-A2OE-01A-11D-A202-08	19	18	66	5	26	13	7
TCGA-HQ-A2OF-01A-11D-A26M-08	4	13	0	0	89	0	6
TCGA-HQ-A5ND-01A-11D-A26M-08	12	10	0	16	27	13	12
TCGA-HQ-A5NE-01A-12D-A289-08	131	129	148	0	8	0	7
TCGA-K4-A3WS-01A-11D-A22Z-08	80	43	88	22	0	86	1
TCGA-K4-A3WU-01B-11D-A23M-08	93	19	9	14	48	6	14
TCGA-K4-A3WV-01A-11D-A22Z-08	0	4	6	18	34	0	7
TCGA-K4-A4AB-01B-12D-A289-08	0	13	27	13	32	20	4
TCGA-K4-A4AC-01A-21D-A26M-08	45	27	0	21	26	26	21
TCGA-K4-A54R-01A-11D-A26M-08	589	372	64	0	0	1	64
TCGA-K4-A5RH-01A-11D-A30E-08	35	77	35	14	16	6	9
TCGA-K4-A5RI-01A-11D-A289-08	12	20	45	22	36	11	4
TCGA-K4-A5RJ-01A-11D-A289-08	101	97	226	0	0	0	8
TCGA-K4-A6FZ-01A-11D-A31L-08	35	73	201	132	0	0	0
TCGA-K4-A6MB-01A-11D-A31L-08	52	80	215	0	26	0	0
TCGA-K4-A83P-01A-11D-A34U-08	95	74	0	82	25	0	1
TCGA-K4-AAQO-01A-11D-A38G-08	98	56	14	33	29	48	4
TCGA-KQ-A41N-01A-11D-A339-08	25	34	0	93	19	56	16
TCGA-KQ-A41O-01A-12D-A34U-08	146	34	56	0	42	0	14
TCGA-KQ-A41P-01A-12D-A339-08	181	116	4	19	20	0	17
TCGA-KQ-A41Q-01A-11D-A339-08	24	27	77	0	31	0	17
TCGA-KQ-A41R-01A-21D-A34U-08	53	399	117	192	55	83	19
TCGA-KQ-A41S-01A-12D-A339-08	129	85	0	14	13	10	10
TCGA-LC-A66R-01A-41D-A30E-08	48	25	0	23	19	7	23
TCGA-LT-A5Z6-01A-11D-A289-08	190	185	250	0	0	0	0
TCGA-LT-A8JT-01A-11D-A364-08	19	20	0	9	22	10	3
TCGA-MV-A51V-01A-11D-A26M-08	1206	171	487	0	0	0	53
TCGA-PQ-A6FI-01A-11D-A31L-08	62	32	0	34	27	13	5
TCGA-PQ-A6FN-01A-11D-A31L-08	16	21	4	1	14	25	0
TCGA-R3-A69X-01A-22D-A30E-08	142	46	0	12	24	12	3
TCGA-S5-A6DX-01A-11D-A31L-08	423	233	43	0	38	4	49
TCGA-S5-AA26-01A-11D-A38G-08	150	63	0	0	32	8	8
TCGA-SY-A9G0-01A-12D-A38G-08	7	3	28	0	20	0	0
TCGA-SY-A9G5-01A-11D-A38G-08	477	294	367	0	0	0	0
TCGA-UY-A78K-01A-11D-A339-08	149	70	137	328	5	164	53
TCGA-UY-A78L-01A-12D-A339-08	108	85	0	13	14	20	5
TCGA-UY-A78M-01A-21D-A34U-08	8	20	88	0	34	0	0
TCGA-UY-A78N-01A-12D-A339-08	0	30	0	143	32	42	6
TCGA-UY-A78O-01A-12D-A339-08	46	23	73	0	55	0	12
TCGA-UY-A78P-01A-12D-A364-08	200	89	0	10	9	5	11
TCGA-UY-A8OB-01A-12D-A42E-08	61	4	39	241	6	0	19
TCGA-UY-A8OC-01A-11D-A364-08	33	31	0	10	18	0	9
TCGA-UY-A8OD-01A-11D-A364-08	22	21	0	19	27	15	0
TCGA-UY-A9PA-01A-11D-A38G-08	26	31	2	72	10	44	0
TCGA-UY-A9PB-01A-11D-A38G-08	150	132	179	98	31	70	0
TCGA-UY-A9PD-01A-11D-A38G-08	23	57	71	76	51	54	7
TCGA-UY-A9PE-01A-11D-A38G-08	76	46	12	2	30	58	20
TCGA-UY-A9PF-01A-11D-A38G-08	0	437	61	34	13	35	13
TCGA-UY-A9PH-01A-11D-A38G-08	174	164	60	0	20	0	22
TCGA-XF-A8HB-01A-11D-A364-08	19	2	0	3	41	4	17
TCGA-XF-A8HC-01A-11D-A364-08	35	81	0	3	35	30	0
TCGA-XF-A8HD-01A-11D-A364-08	235	91	183	0	17	0	31
TCGA-XF-A8HE-01A-11D-A364-08	216	204	0	9	0	25	7
TCGA-XF-A8HF-01A-11D-A364-08	0	12	70	19	14	61	3
TCGA-XF-A8HG-01A-11D-A364-08	65	85	0	74	61	29	5
TCGA-XF-A8HH-01A-11D-A38G-08	54	38	0	1	31	3	11
TCGA-XF-A8HI-01A-11D-A38G-08	24	27	28	0	13	0	0
TCGA-XF-A9SG-01A-12D-A42E-08	42	66	87	0	18	0	8
TCGA-XF-A9SH-01A-11D-A391-08	4	2	34	0	10	0	0
TCGA-XF-A9SI-01A-11D-A391-08	132	88	171	0	0	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	93	157	8	47	23	0	0
TCGA-XF-A9SK-01A-11D-A42E-08	38	25	79	0	13	0	16
TCGA-XF-A9SL-01A-11D-A391-08	57	6	6	17	1	2	0
TCGA-XF-A9SM-01A-11D-A42E-08	113	77	86	0	0	0	0
TCGA-XF-A9SP-01A-11D-A391-08	120	66	59	16	38	20	25
TCGA-XF-A9ST-01A-11D-A42E-08	106	66	240	124	20	55	10
TCGA-XF-A9SU-01A-31D-A391-08	6	2	0	14	28	0	7
TCGA-XF-A9SV-01A-21D-A42E-08	12	10	0	14	25	17	4
TCGA-XF-A9SW-01A-11D-A42E-08	0	20	27	2	16	6	3
TCGA-XF-A9SX-01A-21D-A391-08	10	11	4	41	10	31	6
TCGA-XF-A9SY-01A-21D-A42E-08	82	32	90	0	0	213	42
TCGA-XF-A9SZ-01A-11D-A391-08	61	58	0	35	16	48	2
TCGA-XF-A9T0-01A-11D-A391-08	68	587	0	184	38	83	18
TCGA-XF-A9T2-01A-11D-A42E-08	14	13	56	0	15	0	0
TCGA-XF-A9T3-01A-11D-A42E-08	23	48	33	303	30	40	13
TCGA-XF-A9T4-01A-11D-A391-08	0	1	26	0	15	0	2
TCGA-XF-A9T5-01A-11D-A42E-08	383	232	185	0	0	0	0
TCGA-XF-A9T6-01A-11D-A42E-08	3	107	0	123	32	60	24
TCGA-XF-A9T8-01A-11D-A391-08	512	210	94	0	25	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	0	11	1	8	0
TCGA-XF-AAMF-01A-21D-A42E-08	36	18	0	2	19	9	2
TCGA-XF-AAMG-01A-11D-A42E-08	468	157	391	0	32	0	54
TCGA-XF-AAMH-01A-11D-A42E-08	0	2	5	15	23	15	3
