Samples	SBS96A	SBS96B
TCGA-A2-A0EW-01A-21D-A10Y-09	18	2
TCGA-A2-A0EX-01A-21W-A050-09	30	5
TCGA-A2-A0EY-01A-11W-A050-09	93	197
TCGA-A2-A0ST-01A-12D-A099-09	17	5
TCGA-A2-A0SU-01A-11D-A099-09	31	2
TCGA-A2-A0SV-01A-11D-A099-09	39	0
TCGA-A2-A0SW-01A-11D-A099-09	40	19
TCGA-A2-A0SX-01A-12D-A099-09	30	10
TCGA-A2-A0SY-01A-31D-A099-09	32	119
TCGA-A2-A0T0-01A-22D-A099-09	149	38
TCGA-A2-A0T1-01A-21D-A099-09	29	0
TCGA-A2-A0T2-01A-11W-A097-09	32	4
TCGA-A2-A0T3-01A-21D-A10Y-09	37	2
TCGA-A2-A0T4-01A-31D-A099-09	32	2
TCGA-A2-A0T5-01A-21D-A099-09	15	1
TCGA-A2-A0T6-01A-11D-A099-09	24	2
TCGA-A2-A0T7-01A-21D-A099-09	21	1
TCGA-A2-A0YC-01A-11D-A117-09	21	7
TCGA-A2-A0YD-01A-11D-A10G-09	43	47
TCGA-A2-A0YE-01A-11D-A10G-09	32	7
TCGA-A2-A0YF-01A-21D-A10G-09	32	2
TCGA-A2-A0YG-01A-21D-A10G-09	63	7
TCGA-A2-A0YH-01A-11D-A10G-09	51	50
TCGA-A2-A0YI-01A-31D-A10M-09	11	3
TCGA-A2-A0YJ-01A-11D-A10G-09	78	5
TCGA-A2-A0YK-01A-22D-A117-09	0	432
TCGA-A2-A0YL-01A-21D-A10G-09	17	29
TCGA-A2-A0YM-01A-11D-A10G-09	64	25
TCGA-A2-A0YT-01A-11D-A10G-09	59	8
TCGA-A2-A1FV-01A-11D-A13L-09	34	6
TCGA-A2-A1FW-01A-11D-A13L-09	77	5
TCGA-A2-A1FX-01A-11D-A13L-09	25	2
TCGA-A2-A1FZ-01A-51D-A17G-09	27	2
TCGA-A2-A1G0-01A-11D-A13L-09	18	4
TCGA-A2-A1G1-01A-21D-A13L-09	36	3
TCGA-A2-A1G4-01A-11D-A13L-09	26	5
TCGA-A2-A1G6-01A-11D-A13L-09	8	0
TCGA-A2-A259-01A-11D-A16D-09	16	5
TCGA-A2-A25A-01A-12D-A16D-09	336	129
TCGA-A2-A25B-01A-11D-A167-09	101	13
TCGA-A2-A25C-01A-11D-A167-09	33	8
TCGA-A2-A25D-01A-12D-A16D-09	39	14
TCGA-A2-A25E-01A-11D-A167-09	54	11
TCGA-A2-A25F-01A-11D-A167-09	6	0
TCGA-A2-A3KD-01A-12D-A20S-09	20	0
TCGA-A2-A3XT-01A-11D-A22X-09	72	44
TCGA-A2-A3XU-01A-12D-A22X-09	30	0
TCGA-A2-A3XV-01A-21D-A23C-09	44	1
TCGA-A2-A3XW-01A-11D-A23C-09	12	1
TCGA-A2-A3XX-01A-21D-A23C-09	48	6
TCGA-A2-A3XZ-01A-42D-A23C-09	34	21
TCGA-A2-A3Y0-01A-11D-A23C-09	155	69
TCGA-A2-A4S1-01A-21D-A25Q-09	78	9
TCGA-A2-A4S2-01A-12D-A25Q-09	32	7
TCGA-A2-A4S3-01A-21D-A25Q-09	78	19
TCGA-A7-A0CD-01A-11W-A019-09	40	0
TCGA-A7-A0CE-01A-11W-A019-09	127	36
TCGA-A7-A0CG-01A-11W-A019-09	53	19
TCGA-A7-A0CJ-01A-21W-A019-09	79	9
TCGA-A7-A0D9-01A-31W-A071-09	15	9
TCGA-A7-A0DA-01A-31D-A10Y-09	122	28
TCGA-A7-A0DB-01A-11D-A272-09	33	21
TCGA-A7-A13D-01A-13D-A272-09	97	32
TCGA-A7-A13E-01A-11D-A272-09	36	4
TCGA-A7-A13F-01A-11D-A12Q-09	33	4
TCGA-A7-A13G-01A-11D-A13L-09	17	12
TCGA-A7-A26E-01A-11D-A272-09	37	23
TCGA-A7-A26F-01A-21D-A167-09	41	6
TCGA-A7-A26G-01A-21D-A167-09	43	23
TCGA-A7-A26H-01A-11D-A167-09	58	78
TCGA-A7-A26I-01A-11D-A167-09	33	14
TCGA-A7-A26J-01A-11D-A272-09	34	5
TCGA-A7-A2KD-01A-31D-A21Q-09	48	6
TCGA-A7-A3RF-01A-11D-A228-09	36	1
TCGA-A7-A425-01A-11D-A243-09	37	1
TCGA-A7-A4SC-01A-12D-A25Q-09	31	3
TCGA-A7-A4SD-01A-11D-A25Q-09	58	3
TCGA-A7-A4SE-01A-11D-A25Q-09	65	65
TCGA-A7-A56D-01A-11D-A27P-09	90	93
TCGA-A7-A5ZW-01A-12D-A29N-09	23	11
TCGA-A7-A5ZX-01A-12D-A29N-09	29	8
TCGA-A7-A6VV-01A-22D-A33E-09	47	12
TCGA-A7-A6VW-01A-21D-A33E-09	69	10
TCGA-A7-A6VX-01A-12D-A33E-09	115	71
TCGA-A7-A6VY-01A-12D-A33E-09	90	39
TCGA-A8-A06O-01A-11W-A019-09	85	1
TCGA-A8-A06P-01A-11W-A019-09	65	16
TCGA-A8-A06Q-01A-11W-A050-09	43	237
TCGA-A8-A06R-01A-11D-A015-09	59	7
TCGA-A8-A06T-01A-11W-A019-09	33	5
TCGA-A8-A06U-01A-11W-A019-09	76	11
TCGA-A8-A06X-01A-21W-A019-09	248	34
TCGA-A8-A06Y-01A-21W-A019-09	31	9
TCGA-A8-A06Z-01A-11W-A019-09	84	5
TCGA-A8-A075-01A-11D-A099-09	49	34
TCGA-A8-A076-01A-21W-A019-09	77	14
TCGA-A8-A079-01A-21W-A019-09	93	10
TCGA-A8-A07B-01A-11W-A019-09	42	37
TCGA-A8-A07F-01A-11W-A019-09	35	2
TCGA-A8-A07G-01A-11W-A050-09	67	13
TCGA-A8-A07I-01A-11W-A019-09	59	4
TCGA-A8-A07J-01A-11W-A019-09	63	28
TCGA-A8-A07L-01A-11W-A019-09	104	14
TCGA-A8-A07O-01A-11W-A019-09	45	18
TCGA-A8-A07P-01A-11W-A019-09	67	7
TCGA-A8-A07U-01A-11W-A050-09	82	33
TCGA-A8-A07W-01A-11W-A019-09	139	17
TCGA-A8-A07Z-01A-11W-A019-09	26	0
TCGA-A8-A081-01A-11W-A019-09	95	34
TCGA-A8-A082-01A-11W-A019-09	25	3
TCGA-A8-A083-01A-21W-A019-09	29	5
TCGA-A8-A085-01A-11W-A019-09	56	38
TCGA-A8-A08B-01A-11W-A019-09	37	24
TCGA-A8-A08C-01A-11W-A019-09	5	4
TCGA-A8-A08F-01A-11W-A019-09	124	12
TCGA-A8-A08G-01A-11W-A019-09	46	6
TCGA-A8-A08H-01A-21W-A019-09	74	155
TCGA-A8-A08J-01A-11W-A019-09	32	9
TCGA-A8-A08L-01A-11W-A019-09	89	171
TCGA-A8-A08O-01A-21W-A071-09	27	5
TCGA-A8-A08P-01A-11W-A019-09	63	19
TCGA-A8-A08R-01A-11W-A050-09	188	87
TCGA-A8-A08S-01A-11W-A050-09	64	3
TCGA-A8-A08T-01A-21W-A019-09	59	11
TCGA-A8-A08X-01A-21W-A019-09	46	2
TCGA-A8-A08Z-01A-21W-A019-09	39	5
TCGA-A8-A090-01A-11W-A019-09	37	9
TCGA-A8-A091-01A-11W-A019-09	24	6
TCGA-A8-A092-01A-11W-A019-09	37	59
TCGA-A8-A093-01A-11W-A019-09	56	81
TCGA-A8-A094-01A-11W-A019-09	38	179
TCGA-A8-A095-01A-11W-A019-09	23	177
TCGA-A8-A096-01A-11W-A019-09	45	0
TCGA-A8-A097-01A-11W-A050-09	90	31
TCGA-A8-A099-01A-11W-A019-09	39	3
TCGA-A8-A09A-01A-11W-A019-09	189	56
TCGA-A8-A09B-01A-11W-A019-09	44	8
TCGA-A8-A09C-01A-11W-A019-09	58	0
TCGA-A8-A09D-01A-11W-A019-09	57	10
TCGA-A8-A09E-01A-11W-A019-09	84	8
TCGA-A8-A09G-01A-21W-A019-09	0	311
TCGA-A8-A09I-01A-22W-A050-09	97	65
TCGA-A8-A09K-01A-11W-A019-09	42	9
TCGA-A8-A09M-01A-11W-A019-09	149	20
TCGA-A8-A09N-01A-11W-A019-09	77	69
TCGA-A8-A09Q-01A-11W-A019-09	159	16
TCGA-A8-A09T-01A-11W-A019-09	28	1
TCGA-A8-A09V-01A-11D-A045-09	26	5
TCGA-A8-A09W-01A-11W-A019-09	86	7
TCGA-A8-A09X-01A-11W-A019-09	50	20
TCGA-A8-A09Z-01A-11W-A019-09	1322	0
TCGA-A8-A0A1-01A-11W-A019-09	65	2
TCGA-A8-A0A2-01A-11W-A050-09	51	1
TCGA-A8-A0A4-01A-11W-A019-09	69	4
TCGA-A8-A0A6-01A-12W-A071-09	32	11
TCGA-A8-A0A7-01A-11W-A019-09	36	242
TCGA-A8-A0A9-01A-11W-A019-09	51	17
TCGA-A8-A0AB-01A-11W-A050-09	39	1
TCGA-A8-A0AD-01A-11W-A071-09	24	5
TCGA-AC-A23C-01A-12D-A167-09	58	67
TCGA-AC-A23E-01A-11D-A159-09	20	0
TCGA-AC-A23H-01A-11D-A159-09	0	5702
TCGA-AC-A2B8-01A-11D-A17D-09	15	95
TCGA-AC-A2BK-01A-11D-A21Q-09	102	2
TCGA-AC-A2BM-01A-11D-A21Q-09	16	3
TCGA-AC-A2FB-01A-11D-A17D-09	8	5
TCGA-AC-A2FF-01A-11D-A17D-09	8	4
TCGA-AC-A2FG-01A-11D-A17D-09	27	10
TCGA-AC-A2FO-01A-11D-A17W-09	8	19
TCGA-AC-A2QH-01A-11D-A18P-09	29	4
TCGA-AC-A3HN-01A-11D-A20S-09	22	3
TCGA-AC-A3OD-01A-11D-A21Q-09	29	5
TCGA-AC-A3QP-01A-11D-A22X-09	31	2
TCGA-AC-A3QQ-01A-11D-A228-09	36	1
TCGA-AC-A3W5-01A-11D-A228-09	108	101
TCGA-AC-A3YI-01A-21D-A23C-09	18	1
TCGA-AC-A3YJ-01A-11D-A22X-09	32	0
TCGA-AC-A4ZE-01A-11D-A41F-09	61	8
TCGA-AC-A5EH-01A-11D-A28B-09	150	41
TCGA-AC-A5EI-01A-11D-A27P-09	31	9
TCGA-AC-A5XS-01A-11D-A29N-09	21	666
TCGA-AC-A5XU-01A-11D-A28B-09	91	14
TCGA-AC-A62V-01A-11D-A31U-09	86	6
TCGA-AC-A62X-01A-11D-A29N-09	71	1
TCGA-AC-A62Y-01A-11D-A29N-09	49	34
TCGA-AC-A6IV-01A-12D-A33E-09	22	1
TCGA-AC-A6IW-01A-12D-A33E-09	103	100
TCGA-AC-A6IX-01A-12D-A32I-09	33	24
TCGA-AC-A6NO-01A-12D-A33E-09	34	4
TCGA-AC-A7VB-01A-11D-A351-09	31	0
TCGA-AC-A7VC-01A-11D-A351-09	26	2
TCGA-AC-A8OP-01A-11D-A36J-09	192	30
TCGA-AC-A8OQ-01A-11D-A41F-09	102	26
TCGA-AC-A8OR-01A-21D-A41F-09	48	0
TCGA-AC-A8OS-01A-12D-A41F-09	52	20
TCGA-AN-A03X-01A-21W-A019-09	81	1
TCGA-AN-A03Y-01A-21W-A019-09	45	7
TCGA-AN-A041-01A-11W-A050-09	43	9
TCGA-AN-A046-01A-21W-A050-09	5699	961
TCGA-AN-A049-01A-21W-A019-09	31	5
TCGA-AN-A04A-01A-21W-A050-09	50	2
TCGA-AN-A04C-01A-21W-A050-09	90	12
TCGA-AN-A04D-01A-21W-A050-09	90	14
TCGA-AN-A0AJ-01A-11W-A019-09	74	21
TCGA-AN-A0AK-01A-21W-A019-09	1361	0
TCGA-AN-A0AL-01A-11W-A019-09	71	9
TCGA-AN-A0AM-01A-11W-A050-09	92	19
TCGA-AN-A0AR-01A-11W-A019-09	111	29
TCGA-AN-A0AS-01A-11W-A019-09	42	6
TCGA-AN-A0AT-01A-11D-A045-09	98	27
TCGA-AN-A0FD-01A-11W-A050-09	33	3
TCGA-AN-A0FF-01A-11W-A050-09	25	0
TCGA-AN-A0FJ-01A-11W-A019-09	73	52
TCGA-AN-A0FK-01A-11W-A050-09	56	4
TCGA-AN-A0FL-01A-11W-A050-09	152	41
TCGA-AN-A0FN-01A-11W-A050-09	71	15
TCGA-AN-A0FS-01A-11W-A050-09	63	34
TCGA-AN-A0FT-01A-11W-A050-09	91	32
TCGA-AN-A0FV-01A-11W-A019-09	61	48
TCGA-AN-A0FW-01A-11W-A050-09	97	25
TCGA-AN-A0FX-01A-11W-A050-09	153	23
TCGA-AN-A0FY-01A-11W-A050-09	57	4
TCGA-AN-A0FZ-01A-11W-A050-09	74	7
TCGA-AN-A0G0-01A-11W-A050-09	40	1
TCGA-AN-A0XN-01A-21D-A10G-09	143	16
TCGA-AN-A0XO-01A-11D-A10G-09	29	7
TCGA-AN-A0XP-01A-11D-A117-09	23	9
TCGA-AN-A0XR-01A-11D-A10G-09	19	9
TCGA-AN-A0XS-01A-22D-A10G-09	22	8
TCGA-AN-A0XT-01A-11D-A10G-09	19	0
TCGA-AN-A0XU-01A-11D-A10G-09	85	34
TCGA-AN-A0XV-01A-11D-A10G-09	34	1
TCGA-AN-A0XW-01A-11D-A10G-09	0	380
TCGA-AO-A03L-01A-41W-A071-09	31	7
TCGA-AO-A03O-01A-11W-A019-09	90	6
TCGA-AO-A03P-01A-11W-A019-09	54	9
TCGA-AO-A03R-01A-21W-A050-09	56	8
TCGA-AO-A03T-01A-21W-A050-09	86	36
TCGA-AO-A03V-01A-11D-A10Y-09	44	19
TCGA-AO-A0J2-01A-11W-A050-09	71	11
TCGA-AO-A0J3-01A-11W-A050-09	70	19
TCGA-AO-A0J4-01A-11W-A050-09	81	63
TCGA-AO-A0J5-01A-11W-A050-09	74	8
TCGA-AO-A0J6-01A-11W-A050-09	88	32
TCGA-AO-A0J7-01A-11W-A050-09	18	8
TCGA-AO-A0J8-01A-21D-A045-09	25	4
TCGA-AO-A0J9-01A-11W-A050-09	59	126
TCGA-AO-A0JA-01A-11W-A071-09	20	16
TCGA-AO-A0JB-01A-11W-A071-09	114	28
TCGA-AO-A0JC-01A-11W-A071-09	9	167
TCGA-AO-A0JD-01A-11W-A071-09	125	10
TCGA-AO-A0JE-01A-11W-A071-09	22	33
TCGA-AO-A0JF-01A-11W-A071-09	30	6
TCGA-AO-A0JG-01A-31D-A099-09	18	0
TCGA-AO-A0JI-01A-21W-A100-09	31	0
TCGA-AO-A0JJ-01A-11W-A071-09	35	3
TCGA-AO-A0JM-01A-21W-A071-09	50	8
TCGA-AO-A124-01A-11D-A10M-09	144	11
TCGA-AO-A128-01A-11D-A10M-09	1195	0
TCGA-AO-A12A-01A-21D-A10Y-09	14	1
TCGA-AO-A12D-01A-11D-A10Y-09	28	36
TCGA-AO-A12F-01A-11D-A10Y-09	34	0
TCGA-AO-A12H-01A-11D-A10Y-09	30	0
TCGA-AO-A1KO-01A-31D-A188-09	7	1
TCGA-AO-A1KP-01A-11D-A13L-09	21	0
TCGA-AO-A1KR-01A-12D-A142-09	59	22
TCGA-AO-A1KS-01A-11D-A13L-09	36	21
TCGA-AO-A1KT-01A-11D-A13L-09	47	2
TCGA-AQ-A04H-01B-11D-A10M-09	77	2
TCGA-AQ-A04J-01A-02W-A050-09	79	20
TCGA-AQ-A0Y5-01A-11D-A14K-09	40	21
TCGA-AQ-A1H2-01A-11D-A13L-09	32	0
TCGA-AQ-A1H3-01A-31D-A13L-09	25	0
TCGA-AQ-A54O-01A-11D-A25Q-09	25	2
TCGA-AQ-A7U7-01A-22D-A351-09	23	71
TCGA-AR-A0TP-01A-11D-A099-09	58	12
TCGA-AR-A0TQ-01A-11D-A099-09	29	11
TCGA-AR-A0TR-01A-11D-A099-09	39	2
TCGA-AR-A0TS-01A-11D-A10Y-09	76	16
TCGA-AR-A0TT-01A-31D-A099-09	51	16
TCGA-AR-A0TU-01A-31D-A10G-09	153	30
TCGA-AR-A0TV-01A-21D-A099-09	67	9
TCGA-AR-A0TW-01A-11D-A099-09	53	4
TCGA-AR-A0TX-01A-11D-A099-09	0	372
TCGA-AR-A0TY-01A-12W-A12T-09	194	25
TCGA-AR-A0TZ-01A-12D-A099-09	32	24
TCGA-AR-A0U0-01A-11D-A10G-09	171	56
TCGA-AR-A0U1-01A-11D-A10Y-09	85	12
TCGA-AR-A0U2-01A-11D-A10G-09	93	6
TCGA-AR-A0U3-01A-11D-A10G-09	34	2
TCGA-AR-A1AH-01A-11D-A12B-09	96	8
TCGA-AR-A1AI-01A-11D-A12Q-09	57	21
TCGA-AR-A1AJ-01A-21D-A12Q-09	28	19
TCGA-AR-A1AK-01A-21D-A12Q-09	37	37
TCGA-AR-A1AL-01A-21D-A12Q-09	23	7
TCGA-AR-A1AN-01A-11D-A12Q-09	25	2
TCGA-AR-A1AO-01A-11D-A12Q-09	70	36
TCGA-AR-A1AP-01A-11D-A12Q-09	30	6
TCGA-AR-A1AQ-01A-11D-A12Q-09	36	2
TCGA-AR-A1AR-01A-31D-A135-09	49	8
TCGA-AR-A1AS-01A-11D-A12Q-09	24	15
TCGA-AR-A1AT-01A-11D-A12Q-09	26	3
TCGA-AR-A1AU-01A-11D-A12Q-09	22	2
TCGA-AR-A1AV-01A-21D-A12Q-09	49	5
TCGA-AR-A1AW-01A-21D-A12Q-09	40	4
TCGA-AR-A1AX-01A-11D-A12Q-09	24	3
TCGA-AR-A1AY-01A-21D-A12Q-09	50	9
TCGA-AR-A24H-01A-11D-A167-09	112	40
TCGA-AR-A24K-01A-11D-A167-09	33	0
TCGA-AR-A24L-01A-11D-A167-09	29	13
TCGA-AR-A24M-01A-11D-A167-09	29	1
TCGA-AR-A24N-01A-11D-A167-09	36	4
TCGA-AR-A24O-01A-11D-A167-09	23	0
TCGA-AR-A24P-01A-11D-A167-09	23	2
TCGA-AR-A24Q-01A-12D-A167-09	143	58
TCGA-AR-A24R-01A-11D-A167-09	18	3
TCGA-AR-A24S-01A-11D-A167-09	43	10
TCGA-AR-A24T-01A-11D-A167-09	19	2
TCGA-AR-A24U-01A-11D-A167-09	22	18
TCGA-AR-A24V-01A-21D-A167-09	23	4
TCGA-AR-A24W-01A-11D-A17G-09	12	1
TCGA-AR-A24X-01A-11D-A167-09	43	3
TCGA-AR-A24Z-01A-11D-A167-09	40	7
TCGA-AR-A250-01A-31D-A167-09	72	58
TCGA-AR-A251-01A-12D-A167-09	122	49
TCGA-AR-A252-01A-11D-A167-09	14	0
TCGA-AR-A254-01A-21D-A167-09	34	4
TCGA-AR-A255-01A-11D-A167-09	57	24
TCGA-AR-A256-01A-11D-A167-09	170	55
TCGA-AR-A2LE-01A-11D-A17W-09	29	322
TCGA-AR-A2LH-01A-31D-A18P-09	16	37
TCGA-AR-A2LK-01A-11D-A17W-09	38	4
TCGA-AR-A2LL-01A-11D-A17W-09	35	0
TCGA-AR-A2LM-01A-11D-A17W-09	11	4
TCGA-AR-A2LN-01A-21D-A18P-09	25	24
TCGA-AR-A2LO-01A-31D-A18P-09	17	2
TCGA-AR-A2LQ-01A-22D-A18P-09	13	0
TCGA-AR-A2LR-01A-12D-A18P-09	61	6
TCGA-AR-A5QM-01A-11D-A27P-09	32	0
TCGA-AR-A5QN-01A-12D-A28B-09	42	5
TCGA-AR-A5QP-01A-11D-A28B-09	24	4
TCGA-AR-A5QQ-01A-11D-A28B-09	75	18
TCGA-B6-A0I1-01A-11D-A21Q-09	60	11
TCGA-B6-A0I2-01A-11W-A050-09	41	31
TCGA-B6-A0I5-01A-11W-A100-09	31	0
TCGA-B6-A0I6-01A-11D-A128-09	85	13
TCGA-B6-A0I8-01A-11W-A050-09	111	31
TCGA-B6-A0I9-01A-11W-A050-09	79	5
TCGA-B6-A0IA-01A-11W-A050-09	79	15
TCGA-B6-A0IB-01A-11W-A050-09	68	13
TCGA-B6-A0IC-01A-11W-A050-09	42	6
TCGA-B6-A0IE-01A-11W-A050-09	55	4
TCGA-B6-A0IH-01A-11D-A10Y-09	33	3
TCGA-B6-A0IJ-01A-11W-A050-09	90	54
TCGA-B6-A0IK-01A-12W-A071-09	69	159
TCGA-B6-A0IM-01A-11W-A050-09	51	2
TCGA-B6-A0IN-01A-11W-A050-09	55	4
TCGA-B6-A0RE-01A-11W-A071-09	124	64
TCGA-B6-A0RG-01A-11W-A071-09	52	27
TCGA-B6-A0RH-01A-21D-A10Y-09	22	14
TCGA-B6-A0RI-01A-11W-A071-09	14	16
TCGA-B6-A0RL-01A-11D-A099-09	49	13
TCGA-B6-A0RM-01A-11D-A099-09	28	5
TCGA-B6-A0RN-01A-12D-A099-09	31	1
TCGA-B6-A0RO-01A-22D-A099-09	37	2
TCGA-B6-A0RP-01A-21D-A099-09	25	0
TCGA-B6-A0RQ-01A-11D-A10Y-09	28	21
TCGA-B6-A0RS-01A-11D-A099-09	120	43
TCGA-B6-A0RT-01A-21D-A099-09	38	17
TCGA-B6-A0RU-01A-11D-A099-09	49	7
TCGA-B6-A0RV-01A-11D-A099-09	12	49
TCGA-B6-A0WS-01A-11D-A10Y-09	15	4
TCGA-B6-A0WT-01A-11D-A10G-09	21	1
TCGA-B6-A0WV-01A-11D-A10G-09	32	3
TCGA-B6-A0WW-01A-11D-A10G-09	26	13
TCGA-B6-A0WX-01A-11D-A10G-09	42	0
TCGA-B6-A0WY-01A-11D-A10G-09	28	6
TCGA-B6-A0WZ-01A-11D-A10G-09	15	70
TCGA-B6-A0X0-01A-21D-A10Y-09	21	2
TCGA-B6-A0X1-01A-11D-A10G-09	57	25
TCGA-B6-A0X4-01A-11D-A10G-09	26	2
TCGA-B6-A0X5-01A-21D-A10G-09	37	9
TCGA-B6-A1KC-01B-11D-A159-09	27	2
TCGA-B6-A1KF-01A-11D-A13L-09	47	11
TCGA-B6-A1KI-01A-11D-A14K-09	21	1
TCGA-B6-A1KN-01A-11D-A13L-09	59	6
TCGA-B6-A2IU-01A-32D-A19T-09	31	14
TCGA-B6-A401-01A-11D-A23C-09	25	1
TCGA-B6-A409-01A-11D-A243-09	53	9
TCGA-B6-A40B-01A-11D-A23C-09	42	20
TCGA-B6-A40C-01A-11D-A23C-09	43	4
TCGA-BH-A0AU-01A-11D-A12Q-09	20	2
TCGA-BH-A0AV-01A-31D-A10Y-09	56	18
TCGA-BH-A0AW-01A-11W-A071-09	75	109
TCGA-BH-A0AY-01A-21W-A019-09	73	20
TCGA-BH-A0AZ-01A-21D-A12Q-09	40	22
TCGA-BH-A0B0-01A-21D-A10Y-09	14	69
TCGA-BH-A0B1-01A-12W-A071-09	97	5
TCGA-BH-A0B3-01A-11W-A071-09	46	10
TCGA-BH-A0B4-01A-11W-A019-09	70	17
TCGA-BH-A0B5-01A-11D-A12Q-09	9	58
TCGA-BH-A0B6-01A-11D-A19Y-09	0	1235
TCGA-BH-A0B7-01A-12D-A10Y-09	37	7
TCGA-BH-A0B8-01A-21W-A071-09	78	16
TCGA-BH-A0B9-01A-11W-A071-09	36	11
TCGA-BH-A0BA-01A-11W-A071-09	43	16
TCGA-BH-A0BC-01A-22D-A099-09	30	9
TCGA-BH-A0BD-01A-11W-A050-09	26	6
TCGA-BH-A0BF-01A-21D-A12Q-09	26	9
TCGA-BH-A0BG-01A-11D-A10Y-09	32	11
TCGA-BH-A0BJ-01A-11W-A071-09	38	6
TCGA-BH-A0BL-01A-11D-A10Y-09	56	8
TCGA-BH-A0BM-01A-11W-A071-09	46	16
TCGA-BH-A0BO-01A-23D-A12B-09	26	3
TCGA-BH-A0BP-01A-11D-A10Y-09	106	62
TCGA-BH-A0BQ-01A-21D-A10Y-09	25	3
TCGA-BH-A0BR-01A-21W-A12T-09	36	26
TCGA-BH-A0BS-01A-11D-A12Q-09	19	2
TCGA-BH-A0BT-01A-11D-A12Q-09	36	4
TCGA-BH-A0BV-01A-11W-A019-09	27	8
TCGA-BH-A0BW-01A-11D-A10Y-09	74	18
TCGA-BH-A0BZ-01A-31D-A12Q-09	200	61
TCGA-BH-A0C0-01A-21W-A071-09	80	21
TCGA-BH-A0C1-01B-11D-A12B-09	37	6
TCGA-BH-A0C3-01A-21D-A12Q-09	16	0
TCGA-BH-A0C7-01B-11D-A10Y-09	55	3
TCGA-BH-A0DD-01A-31D-A12Q-09	25	3
TCGA-BH-A0DE-01A-11D-A10Y-09	33	2
TCGA-BH-A0DG-01A-21D-A12Q-09	22	10
TCGA-BH-A0DH-01A-11D-A099-09	36	10
TCGA-BH-A0DI-01A-21D-A12Q-09	22	22
TCGA-BH-A0DK-01A-21W-A071-09	91	19
TCGA-BH-A0DL-01A-11D-A10Y-09	50	14
TCGA-BH-A0DO-01B-11D-A12B-09	17	9
TCGA-BH-A0DP-01A-21W-A071-09	38	15
