NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	27.791	150.232	6.025	86.279	1.969	0.395	20000.0
2	28.366	149.863	6.264	86.22	1.961	0.381	40000.0
3	27.744	150.233	6.066	86.139	1.976	0.397	20000.0
4	27.854	150.041	6.041	86.142	1.971	0.398	20000.0
5	27.858	150.091	6.131	86.502	1.957	0.394	20000.0
6	27.55	149.927	6.022	86.095	1.973	0.4	30000.0
7	27.658	150.251	6.057	86.239	1.976	0.395	20000.0
8	28.63	150.492	6.35	86.245	1.958	0.384	30000.0
9	27.695	150.451	6.022	86.475	1.977	0.389	20000.0
10	27.707	150.32	6.022	86.283	1.99	0.392	20000.0
11	27.868	150.513	6.083	86.592	1.978	0.393	30000.0
12	27.998	151.112	6.135	86.797	1.99	0.375	30000.0
13	27.924	150.05	6.154	86.465	1.963	0.394	30000.0
14	28.317	150.328	6.304	86.266	1.983	0.385	20000.0
15	27.664	150.302	6.037	86.156	1.983	0.393	20000.0
16	28.485	150.214	6.301	86.244	1.959	0.386	20000.0
17	27.802	150.864	6.044	86.514	1.985	0.391	20000.0
18	27.666	150.003	6.023	86.32	1.968	0.396	20000.0
19	27.805	150.656	6.04	86.371	1.978	0.395	20000.0
20	27.673	150.292	6.005	86.324	1.974	0.393	30000.0
21	27.851	150.301	6.09	86.423	1.982	0.393	30000.0
22	27.817	150.255	6.075	86.194	1.982	0.395	40000.0
23	27.991	150.773	6.107	86.479	1.988	0.39	40000.0
24	27.775	150.512	6.073	86.36	1.991	0.392	30000.0
25	28.213	149.692	6.283	85.951	1.967	0.396	20000.0
26	27.558	149.74	6.012	86.194	1.974	0.394	20000.0
27	27.771	150.722	6.058	86.386	1.986	0.392	20000.0
28	28.375	149.971	6.294	86.036	1.957	0.387	30000.0
29	27.832	150.535	6.069	86.545	1.987	0.386	20000.0
30	27.725	150.232	6.048	86.149	1.974	0.395	20000.0
31	27.825	150.735	6.102	86.57	1.974	0.389	40000.0
32	27.729	150.587	6.03	86.296	1.989	0.394	20000.0
33	28.357	150.379	6.267	86.206	1.971	0.386	20000.0
34	27.762	150.156	6.043	86.376	1.977	0.391	40000.0
35	27.827	150.848	6.058	86.461	1.991	0.39	30000.0
36	27.734	150.613	6.039	86.377	1.989	0.392	30000.0
37	27.793	150.519	6.06	86.495	1.984	0.39	20000.0
38	28.436	149.397	6.321	85.984	1.952	0.392	60000.0
39	27.619	150.467	6.006	86.126	1.981	0.393	20000.0
40	27.649	149.776	5.998	86.055	1.965	0.395	20000.0
41	27.755	150.534	5.998	86.173	1.983	0.396	30000.0
42	28.039	150.58	6.153	86.736	1.968	0.391	30000.0
43	28.285	149.536	6.308	85.957	1.95	0.388	30000.0
44	28.246	149.457	6.234	85.958	1.943	0.403	20000.0
45	27.808	150.725	6.06	86.358	1.981	0.394	20000.0
46	27.706	150.225	6.06	86.143	1.972	0.398	40000.0
47	27.767	150.66	6.014	86.458	1.987	0.389	30000.0
48	27.989	151.112	6.1	86.711	1.981	0.389	40000.0
49	27.771	150.007	6.048	86.486	1.956	0.392	20000.0
50	27.872	151.19	6.059	86.775	1.996	0.384	20000.0
51	27.861	150.181	6.072	86.028	1.972	0.398	40000.0
52	28.322	149.786	6.272	86.104	1.968	0.387	20000.0
53	27.884	150.466	6.068	86.635	1.965	0.39	40000.0
54	27.891	151.033	6.091	86.734	1.989	0.385	20000.0
55	27.706	149.962	6.015	85.989	1.976	0.397	30000.0
56	27.834	150.802	6.077	86.485	1.977	0.389	20000.0
57	27.64	149.826	6.008	86.139	1.972	0.397	50000.0
58	28.584	150.147	6.293	85.969	1.943	0.389	20000.0
59	27.704	149.999	6.046	86.526	1.965	0.391	20000.0
60	27.768	149.996	6.087	86.155	1.964	0.396	20000.0
61	27.763	150.035	6.05	86.443	1.968	0.393	40000.0
62	28.046	150.307	6.142	86.786	1.968	0.379	50000.0
63	27.73	150.704	6.089	86.52	1.99	0.389	30000.0
64	27.72	151.018	6.049	86.605	2.005	0.382	40000.0
65	27.954	151.502	6.051	86.722	1.994	0.386	20000.0
66	27.589	149.856	5.996	86.363	1.97	0.395	30000.0
67	28.424	149.815	6.303	86.227	1.952	0.383	20000.0
68	28.026	151.033	6.113	86.676	1.971	0.386	20000.0
69	28.168	149.619	6.239	85.994	1.956	0.394	40000.0
70	29.125	150.476	6.541	86.146	1.924	0.393	20000.0
71	28.725	150.505	6.336	86.239	1.935	0.391	30000.0
72	28.39	150.966	6.237	86.909	1.959	0.386	30000.0
73	27.798	150.481	6.086	86.528	1.979	0.395	20000.0
74	27.76	150.755	6.062	86.464	1.991	0.387	30000.0
75	27.707	150.681	6.016	86.366	1.987	0.391	30000.0
76	27.675	150.144	6.038	86.015	1.975	0.394	20000.0
77	27.829	150.886	6.065	86.41	1.989	0.391	40000.0
78	27.663	150.401	6.004	86.282	1.977	0.392	50000.0
79	27.807	150.16	6.05	86.137	1.957	0.397	40000.0
80	27.671	149.957	6.024	86.263	1.973	0.394	20000.0
81	27.893	150.938	6.075	86.604	1.995	0.386	50000.0
82	28.0	150.333	6.139	86.399	1.989	0.39	30000.0
83	27.619	150.154	6.034	86.149	1.977	0.395	20000.0
84	27.746	150.808	6.052	86.554	1.983	0.392	30000.0
85	27.773	151.256	6.038	86.465	1.988	0.389	30000.0
86	27.88	150.467	6.109	86.296	1.969	0.396	30000.0
87	27.925	150.72	6.09	86.472	1.986	0.389	20000.0
88	27.628	150.243	6.018	86.189	1.97	0.394	40000.0
89	27.891	151.178	6.075	86.696	1.996	0.383	20000.0
90	27.727	150.312	6.026	86.273	1.985	0.389	20000.0
91	28.318	149.989	6.278	86.181	1.97	0.389	40000.0
92	28.06	151.001	6.151	86.784	1.978	0.39	20000.0
