Samples	SBS96A	SBS96B	SBS96C
TCGA-DK-A3IK-01A-32D-A21A-08	2	5	13
TCGA-DK-A3IL-01A-11D-A20D-08	2	4	11
TCGA-DK-A3IM-01A-11D-A20D-08	0	0	12
TCGA-DK-A3IN-01A-11D-A20D-08	31	3	0
TCGA-DK-A3IQ-01A-31D-A20D-08	7	2	2
TCGA-DK-A3IS-01A-21D-A21A-08	31	16	1
TCGA-DK-A3IT-01A-31D-A20D-08	21	29	0
TCGA-DK-A3IU-01A-11D-A20D-08	18	13	0
TCGA-DK-A3IV-01A-22D-A21A-08	6	4	0
TCGA-DK-A3WW-01A-22D-A23M-08	70	77	0
TCGA-DK-A3WX-01A-22D-A22Z-08	4	0	2
TCGA-DK-A3WY-01A-11D-A22Z-08	1	0	1
TCGA-DK-A3X1-01A-12D-A22Z-08	84	32	0
TCGA-DK-A3X2-01A-11D-A22Z-08	2	6	8
TCGA-DK-A6AV-01A-12D-A30E-08	3	2	9
TCGA-DK-A6AW-01A-11D-A30E-08	43	0	262
TCGA-DK-A6B0-01A-11D-A31L-08	0	1	0
TCGA-DK-A6B1-01A-12D-A30E-08	4	2	4
TCGA-DK-A6B2-01A-11D-A30E-08	7	0	11
TCGA-DK-A6B5-01A-11D-A31L-08	7	9	2
TCGA-DK-A6B6-01A-11D-A30E-08	101	11	13
TCGA-DK-AA6L-01A-11D-A391-08	9	22	0
TCGA-DK-AA6M-01A-11D-A391-08	0	2	10
TCGA-DK-AA6P-01A-11D-A391-08	6	6	7
TCGA-DK-AA6Q-01A-11D-A391-08	0	5	3
TCGA-DK-AA6R-01A-11D-A42E-08	4	15	20
TCGA-DK-AA6S-01A-21D-A391-08	29	26	0
TCGA-DK-AA6T-01A-11D-A391-08	0	1	4
TCGA-DK-AA6U-01A-11D-A391-08	6	15	19
TCGA-DK-AA6W-01A-12D-A391-08	8	7	5
TCGA-DK-AA6X-01A-12D-A42E-08	5	1	1
TCGA-DK-AA71-01A-31D-A391-08	39	33	0
TCGA-DK-AA74-01A-11D-A391-08	9	11	0
TCGA-DK-AA75-01A-11D-A391-08	64	8	18
TCGA-DK-AA76-01A-11D-A391-08	9	7	4
TCGA-DK-AA77-01A-11D-A391-08	7	7	20
TCGA-E5-A2PC-01A-11D-A202-08	20	0	10
TCGA-E5-A4TZ-01A-11D-A31L-08	3	34	15
TCGA-E5-A4U1-01A-11D-A31L-08	33	40	1
TCGA-E7-A3X6-01A-12D-A22Z-08	1	10	4
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	0	13
TCGA-E7-A4IJ-01A-31D-A26M-08	12	24	3
TCGA-E7-A4XJ-01A-11D-A26M-08	3	0	2
TCGA-E7-A519-01A-11D-A26M-08	1	1	4
TCGA-E7-A541-01A-11D-A26M-08	14	12	17
TCGA-E7-A5KE-01A-11D-A289-08	11	14	7
TCGA-E7-A5KF-01A-11D-A289-08	12	13	1
TCGA-E7-A677-01A-11D-A30E-08	0	3	33
TCGA-E7-A678-01A-11D-A30E-08	0	0	3
TCGA-E7-A6MD-01A-41D-A34U-08	26	17	7
TCGA-E7-A6ME-01A-22D-A32B-08	1	0	10
TCGA-E7-A6MF-01A-12D-A32B-08	2	3	0
TCGA-E7-A7DU-01A-11D-A32B-08	25	7	0
TCGA-E7-A7DV-01A-11D-A339-08	11	9	0
TCGA-E7-A7PW-01A-11D-A34U-08	4	1	6
TCGA-E7-A7XN-01A-11D-A34U-08	37	54	0
TCGA-E7-A85H-01A-11D-A34U-08	6	7	29
TCGA-E7-A8O7-01A-11D-A364-08	0	1	4
TCGA-E7-A8O8-01A-11D-A364-08	5	0	6
TCGA-E7-A97P-01A-11D-A38G-08	2	1	23
TCGA-E7-A97Q-01A-11D-A38G-08	1	1	7
TCGA-FD-A3B3-01A-12D-A202-08	3	10	1
TCGA-FD-A3B4-01A-12D-A202-08	1	0	6
TCGA-FD-A3B5-01A-11D-A20D-08	4	0	5
TCGA-FD-A3B6-01A-21D-A20D-08	16	7	2
TCGA-FD-A3B7-01A-31D-A20D-08	2	0	2
TCGA-FD-A3B8-01A-31D-A20D-08	1	0	3
TCGA-FD-A3N5-01A-11D-A21A-08	10	5	30
TCGA-FD-A3N6-01A-11D-A21A-08	3	0	8
TCGA-FD-A3NA-01A-11D-A21A-08	6	1	5
TCGA-FD-A3SJ-01A-12D-A22Z-08	5	11	8
TCGA-FD-A3SL-01A-21D-A22Z-08	2	3	25
TCGA-FD-A3SM-01A-11D-A22Z-08	9	9	3
TCGA-FD-A3SN-01A-12D-A22Z-08	57	0	14
TCGA-FD-A3SO-01A-11D-A22Z-08	21	13	8
TCGA-FD-A3SP-01A-31D-A22Z-08	3	8	0
TCGA-FD-A3SQ-01A-21D-A22Z-08	4	0	1
TCGA-FD-A3SR-01A-11D-A22Z-08	2	6	6
TCGA-FD-A3SS-01A-12D-A22Z-08	45	10	8
TCGA-FD-A43N-01A-11D-A23U-08	1	15	6
TCGA-FD-A43P-01A-31D-A23U-08	14	22	4
TCGA-FD-A43U-01A-11D-A23U-08	0	1	8
TCGA-FD-A43X-01A-11D-A23U-08	24	12	5
TCGA-FD-A43Y-01A-21D-A26M-08	2	0	6
TCGA-FD-A5BR-01A-11D-A26M-08	0	0	3
TCGA-FD-A5BS-01A-21D-A26M-08	1	1	0
TCGA-FD-A5BT-01A-11D-A26M-08	0	13	6
TCGA-FD-A5BU-01A-31D-A26M-08	0	2	5
TCGA-FD-A5BV-01A-11D-A26M-08	0	0	5
TCGA-FD-A5BX-01A-11D-A26M-08	25	23	0
TCGA-FD-A5BY-01A-31D-A289-08	0	1	3
TCGA-FD-A5BZ-01A-11D-A289-08	6	1	5
TCGA-FD-A5C0-01A-11D-A289-08	2	0	9
TCGA-FD-A5C1-01A-11D-A289-08	4	11	7
TCGA-FD-A62N-01A-11D-A30E-08	0	0	8
TCGA-FD-A62O-01A-11D-A30E-08	8	11	1
TCGA-FD-A62P-01A-32D-A30E-08	27	21	0
TCGA-FD-A62S-01A-11D-A30E-08	1	3	4
TCGA-FD-A6TA-01A-12D-A339-08	14	12	0
TCGA-FD-A6TB-01A-12D-A339-08	3	7	5
TCGA-FD-A6TC-01A-21D-A339-08	52	64	0
TCGA-FD-A6TD-01A-51D-A339-08	3	2	3
TCGA-FD-A6TE-01A-12D-A339-08	15	23	0
TCGA-FD-A6TF-01A-52D-A32B-08	4	7	5
TCGA-FD-A6TG-01A-11D-A32B-08	6	16	10
TCGA-FD-A6TH-01A-11D-A32B-08	6	7	3
TCGA-FD-A6TI-01A-11D-A32B-08	0	0	14
TCGA-FD-A6TK-01A-42D-A339-08	6	0	4
TCGA-FJ-A3Z7-01A-12D-A23M-08	10	14	3
TCGA-FJ-A3Z9-01A-11D-A26M-08	0	2	3
TCGA-FJ-A3ZE-01A-11D-A23M-08	1	9	34
TCGA-FJ-A3ZF-01A-11D-A23M-08	8	9	11
TCGA-FJ-A871-01A-11D-A34U-08	0	0	2
TCGA-FT-A3EE-01A-11D-A202-08	11	2	5
TCGA-FT-A61P-01A-11D-A30E-08	10	4	6
TCGA-G2-A2EC-01A-11D-A17V-08	8	7	4
TCGA-G2-A2EF-01A-12D-A18F-08	18	16	0
TCGA-G2-A2EJ-01A-11D-A17V-08	7	23	0
TCGA-G2-A2EK-01A-22D-A18F-08	0	4	6
TCGA-G2-A2EL-01A-12D-A18F-08	17	20	0
TCGA-G2-A2EO-01A-11D-A17V-08	38	63	0
TCGA-G2-A2ES-01A-11D-A17V-08	41	3	21
TCGA-G2-A3IB-01A-11D-A20D-08	8	0	0
TCGA-G2-A3IE-01A-11D-A20D-08	20	35	1
TCGA-G2-A3VY-01A-11D-A22Z-08	24	60	3
TCGA-G2-AA3B-01A-11D-A391-08	22	48	0
TCGA-G2-AA3C-01A-21D-A391-08	10	9	4
TCGA-G2-AA3D-01A-11D-A391-08	8	19	0
TCGA-G2-AA3F-01A-12D-A42E-08	2	0	4
TCGA-GC-A3BM-01A-11D-A22Z-08	5	1	4
TCGA-GC-A3I6-01A-11D-A20D-08	10	7	3
TCGA-GC-A3OO-01A-11D-A22Z-08	14	4	0
TCGA-GC-A3RB-01A-12D-A21Z-08	12	3	3
TCGA-GC-A3RC-01A-11D-A22Z-08	37	1	16
TCGA-GC-A3RD-01A-12D-A22Z-08	0	4	2
TCGA-GC-A3WC-01A-31D-A22Z-08	3	9	6
TCGA-GC-A3YS-01A-11D-A23M-08	7	7	9
TCGA-GC-A4ZW-01A-11D-A26M-08	15	57	0
TCGA-GC-A6I1-01A-12D-A31L-08	11	12	1
TCGA-GC-A6I3-01A-11D-A31L-08	0	9	11
TCGA-GD-A2C5-01A-12D-A17V-08	17	6	9
TCGA-GD-A3OP-01A-21D-A21Z-08	13	11	6
TCGA-GD-A3OQ-01A-32D-A21Z-08	3	4	3
TCGA-GD-A3OS-01A-12D-A21Z-08	4	0	3
TCGA-GD-A6C6-01A-21D-A31L-08	9	15	2
TCGA-GD-A76B-01A-11D-A32B-08	4	11	6
TCGA-GU-A42P-01A-11D-A23U-08	16	6	12
TCGA-GU-A42Q-01A-11D-A23U-08	12	9	0
TCGA-GU-A42R-01A-11D-A23M-08	3	12	4
TCGA-GU-A762-01A-11D-A339-08	1	1	6
TCGA-GU-A763-01A-11D-A32B-08	1	3	1
TCGA-GU-A764-01A-11D-A34U-08	2	0	4
TCGA-GU-A766-01A-11D-A32B-08	5	10	0
TCGA-GU-A767-01A-11D-A32B-08	0	11	17
TCGA-GU-AATO-01A-11D-A391-08	12	12	0
TCGA-GU-AATP-01A-11D-A391-08	21	7	5
TCGA-GU-AATQ-01A-11D-A391-08	3	7	7
TCGA-GV-A3JV-01A-11D-A21Z-08	2	1	7
TCGA-GV-A3JW-01A-11D-A20D-08	1	0	9
TCGA-GV-A3JX-01A-11D-A20D-08	6	19	6
TCGA-GV-A3JZ-01A-11D-A21A-08	28	19	0
TCGA-GV-A3QF-01A-31D-A22Z-08	4	8	1
TCGA-GV-A3QG-01A-11D-A21Z-08	2	0	4
TCGA-GV-A3QH-01A-11D-A21Z-08	0	11	12
TCGA-GV-A3QI-01A-11D-A21Z-08	19	9	17
TCGA-GV-A3QK-01B-11D-A23M-08	0	6	5
TCGA-GV-A40E-01A-12D-A23M-08	0	7	2
TCGA-GV-A40G-01A-11D-A23M-08	6	0	5
TCGA-GV-A6ZA-01A-12D-A339-08	16	10	0
TCGA-H4-A2HO-01A-11D-A17V-08	3	5	0
TCGA-H4-A2HQ-01A-11D-A17V-08	8	37	0
TCGA-HQ-A2OE-01A-11D-A202-08	5	0	7
TCGA-HQ-A2OF-01A-11D-A26M-08	1	0	11
TCGA-HQ-A5ND-01A-11D-A26M-08	6	0	4
TCGA-HQ-A5NE-01A-12D-A289-08	20	11	5
TCGA-K4-A3WS-01A-11D-A22Z-08	11	13	8
TCGA-K4-A3WU-01B-11D-A23M-08	3	11	5
TCGA-K4-A3WV-01A-11D-A22Z-08	2	0	2
TCGA-K4-A4AB-01B-12D-A289-08	7	0	5
TCGA-K4-A4AC-01A-21D-A26M-08	8	6	5
TCGA-K4-A54R-01A-11D-A26M-08	63	50	0
TCGA-K4-A5RH-01A-11D-A30E-08	9	8	0
TCGA-K4-A5RI-01A-11D-A289-08	1	3	10
TCGA-K4-A5RJ-01A-11D-A289-08	20	21	1
TCGA-K4-A6FZ-01A-11D-A31L-08	17	20	0
TCGA-K4-A6MB-01A-11D-A31L-08	14	18	5
TCGA-K4-A83P-01A-11D-A34U-08	10	5	9
TCGA-K4-AAQO-01A-11D-A38G-08	10	10	6
TCGA-KQ-A41N-01A-11D-A339-08	7	4	17
TCGA-KQ-A41O-01A-12D-A34U-08	1	9	9
TCGA-KQ-A41P-01A-12D-A339-08	11	18	0
TCGA-KQ-A41Q-01A-11D-A339-08	6	6	6
TCGA-KQ-A41R-01A-21D-A34U-08	66	10	34
TCGA-KQ-A41S-01A-12D-A339-08	12	6	4
TCGA-LC-A66R-01A-41D-A30E-08	0	6	3
TCGA-LT-A5Z6-01A-11D-A289-08	27	33	1
TCGA-LT-A8JT-01A-11D-A364-08	2	0	0
TCGA-MV-A51V-01A-11D-A26M-08	52	121	0
TCGA-PQ-A6FI-01A-11D-A31L-08	4	0	4
TCGA-PQ-A6FN-01A-11D-A31L-08	6	0	4
TCGA-R3-A69X-01A-22D-A30E-08	6	16	0
TCGA-S5-A6DX-01A-11D-A31L-08	28	49	7
TCGA-S5-AA26-01A-11D-A38G-08	10	17	0
TCGA-SY-A9G0-01A-12D-A38G-08	0	0	4
TCGA-SY-A9G5-01A-11D-A38G-08	44	62	0
TCGA-UY-A78K-01A-11D-A339-08	5	32	38
TCGA-UY-A78L-01A-12D-A339-08	5	4	4
TCGA-UY-A78M-01A-21D-A34U-08	12	4	2
TCGA-UY-A78N-01A-12D-A339-08	3	1	25
TCGA-UY-A78O-01A-12D-A339-08	4	13	3
TCGA-UY-A78P-01A-12D-A364-08	12	20	0
TCGA-UY-A8OB-01A-12D-A42E-08	4	7	18
TCGA-UY-A8OC-01A-11D-A364-08	3	7	2
TCGA-UY-A8OD-01A-11D-A364-08	4	0	1
TCGA-UY-A9PA-01A-11D-A38G-08	1	8	4
TCGA-UY-A9PB-01A-11D-A38G-08	19	22	23
TCGA-UY-A9PD-01A-11D-A38G-08	11	8	8
TCGA-UY-A9PE-01A-11D-A38G-08	11	4	12
TCGA-UY-A9PF-01A-11D-A38G-08	102	0	0
TCGA-UY-A9PH-01A-11D-A38G-08	34	19	0
TCGA-XF-A8HB-01A-11D-A364-08	4	0	3
TCGA-XF-A8HC-01A-11D-A364-08	8	0	6
TCGA-XF-A8HD-01A-11D-A364-08	17	28	1
TCGA-XF-A8HE-01A-11D-A364-08	21	17	0
TCGA-XF-A8HF-01A-11D-A364-08	3	0	10
TCGA-XF-A8HG-01A-11D-A364-08	9	8	8
TCGA-XF-A8HH-01A-11D-A38G-08	5	3	2
TCGA-XF-A8HI-01A-11D-A38G-08	1	0	2
TCGA-XF-A9SG-01A-12D-A42E-08	5	0	8
TCGA-XF-A9SH-01A-11D-A391-08	1	0	4
TCGA-XF-A9SI-01A-11D-A391-08	13	11	0
TCGA-XF-A9SJ-01A-11D-A391-08	24	15	0
TCGA-XF-A9SK-01A-11D-A42E-08	6	8	4
TCGA-XF-A9SL-01A-11D-A391-08	2	6	0
TCGA-XF-A9SM-01A-11D-A42E-08	6	6	3
TCGA-XF-A9SP-01A-11D-A391-08	5	11	11
TCGA-XF-A9ST-01A-11D-A42E-08	19	21	18
TCGA-XF-A9SU-01A-31D-A391-08	2	0	3
TCGA-XF-A9SV-01A-21D-A42E-08	2	0	4
TCGA-XF-A9SW-01A-11D-A42E-08	2	0	1
TCGA-XF-A9SX-01A-21D-A391-08	0	1	6
TCGA-XF-A9SY-01A-21D-A42E-08	4	5	24
TCGA-XF-A9SZ-01A-11D-A391-08	13	3	1
TCGA-XF-A9T0-01A-11D-A391-08	99	0	48
TCGA-XF-A9T2-01A-11D-A42E-08	4	3	0
TCGA-XF-A9T3-01A-11D-A42E-08	9	7	34
TCGA-XF-A9T4-01A-11D-A391-08	1	0	0
TCGA-XF-A9T5-01A-11D-A42E-08	38	29	0
TCGA-XF-A9T6-01A-11D-A42E-08	34	0	15
TCGA-XF-A9T8-01A-11D-A391-08	14	50	0
TCGA-XF-AAMF-01A-21D-A42E-08	2	6	2
TCGA-XF-AAMG-01A-11D-A42E-08	53	57	0
TCGA-XF-AAMH-01A-11D-A42E-08	1	0	5
TCGA-XF-AAMJ-01A-11D-A42E-08	0	1	1
TCGA-XF-AAML-01A-11D-A42E-08	37	20	0
TCGA-XF-AAMQ-01A-11D-A42E-08	8	4	0
TCGA-XF-AAMR-01A-31D-A42E-08	4	4	4
TCGA-XF-AAMT-01A-11D-A42E-08	0	5	5
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	6
TCGA-XF-AAMX-01A-11D-A42E-08	12	13	0
TCGA-XF-AAMY-01A-11D-A42E-08	6	0	4
TCGA-XF-AAMZ-01A-11D-A42E-08	4	7	13
TCGA-XF-AAN0-01A-11D-A42E-08	7	24	0
TCGA-XF-AAN1-01A-31D-A42E-08	1	0	4
TCGA-XF-AAN2-01A-11D-A42E-08	30	19	5
TCGA-XF-AAN3-01A-11D-A42E-08	11	0	0
TCGA-XF-AAN4-01A-11D-A42E-08	0	0	2
TCGA-XF-AAN5-01A-11D-A42E-08	8	13	0
TCGA-XF-AAN7-01A-11D-A42E-08	0	1	12
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	1
TCGA-YC-A89H-01A-11D-A364-08	298	0	0
TCGA-YC-A8S6-01A-31D-A38G-08	1	11	0
TCGA-YC-A9TC-01A-22D-A391-08	0	7	5
TCGA-YF-AA3L-01A-11D-A38G-08	3	8	19
TCGA-YF-AA3M-01A-11D-A42E-08	3	4	10
TCGA-ZF-A9R0-01A-11D-A38G-08	3	7	7
TCGA-ZF-A9R1-01A-11D-A391-08	2	2	3
TCGA-ZF-A9R2-01A-11D-A391-08	2	5	5
TCGA-ZF-A9R3-01A-11D-A38G-08	3	4	3
TCGA-ZF-A9R4-01A-11D-A38G-08	8	9	2
TCGA-ZF-A9R5-01A-12D-A42E-08	2	0	7
TCGA-ZF-A9R7-01A-11D-A38G-08	28	42	0
TCGA-ZF-A9R9-01A-11D-A38G-08	14	4	0
TCGA-ZF-A9RC-01A-11D-A38G-08	115	13	27
TCGA-ZF-A9RD-01A-11D-A42E-08	9	5	6
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	1
TCGA-ZF-A9RF-01A-11D-A38G-08	1	10	6
TCGA-ZF-A9RG-01A-21D-A42E-08	23	7	3
TCGA-ZF-A9RL-01A-11D-A38G-08	5	20	10
TCGA-ZF-A9RM-01A-11D-A38G-08	4	2	5
TCGA-ZF-A9RN-01A-11D-A42E-08	5	18	0
TCGA-ZF-AA4N-01A-11D-A38G-08	7	2	5
TCGA-ZF-AA4R-01A-11D-A38G-08	1	5	0
TCGA-ZF-AA4T-01A-11D-A38G-08	0	0	9
TCGA-ZF-AA4U-01A-11D-A38G-08	0	2	4
TCGA-ZF-AA4V-01A-11D-A38G-08	69	16	8
TCGA-ZF-AA4W-01A-12D-A38G-08	4	4	24
TCGA-ZF-AA4X-01A-11D-A38G-08	15	40	0
TCGA-ZF-AA51-01A-21D-A391-08	12	64	0
TCGA-ZF-AA52-01A-12D-A391-08	13	0	0
TCGA-ZF-AA53-01A-11D-A391-08	3	9	0
TCGA-ZF-AA54-01A-11D-A391-08	3	9	2
TCGA-ZF-AA56-01A-31D-A391-08	3	2	3
TCGA-ZF-AA58-01A-12D-A42E-08	14	4	5
TCGA-ZF-AA5H-01A-11D-A391-08	0	0	5
TCGA-ZF-AA5N-01A-11D-A42E-08	0	0	2
TCGA-ZF-AA5P-01A-11D-A391-08	0	2	0
