Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-A8-A094-01A-11W-A019-09	188	42	0	0
TCGA-A8-A095-01A-11W-A019-09	194	0	0	23
TCGA-A8-A096-01A-11W-A019-09	0	46	0	0
TCGA-A8-A097-01A-11W-A050-09	23	16	96	0
TCGA-A8-A099-01A-11W-A019-09	0	18	25	0
TCGA-A8-A09A-01A-11W-A019-09	41	46	188	0
TCGA-A8-A09B-01A-11W-A019-09	7	22	23	4
TCGA-A8-A09C-01A-11W-A019-09	0	21	38	0
TCGA-A8-A09D-01A-11W-A019-09	12	27	31	0
TCGA-A8-A09E-01A-11W-A019-09	0	29	70	0
TCGA-A8-A09G-01A-21W-A019-09	336	0	0	0
TCGA-A8-A09I-01A-22W-A050-09	80	81	0	11
TCGA-A8-A09K-01A-11W-A019-09	9	25	19	0
TCGA-A8-A09M-01A-11W-A019-09	0	35	131	15
TCGA-A8-A09N-01A-11W-A019-09	59	48	51	0
TCGA-A8-A09Q-01A-11W-A019-09	0	90	84	22
TCGA-A8-A09T-01A-11W-A019-09	3	13	15	0
TCGA-A8-A09V-01A-11D-A045-09	4	17	13	0
TCGA-A8-A09W-01A-11W-A019-09	0	45	60	0
TCGA-A8-A09X-01A-11W-A019-09	21	29	23	8
TCGA-A8-A09Z-01A-11W-A019-09	0	1446	0	0
TCGA-A8-A0A1-01A-11W-A019-09	0	47	23	0
TCGA-A8-A0A2-01A-11W-A050-09	0	32	22	0
TCGA-A8-A0A4-01A-11W-A019-09	0	29	52	0
TCGA-A8-A0A6-01A-12W-A071-09	12	28	0	8
TCGA-A8-A0A7-01A-11W-A019-09	293	0	0	0
TCGA-A8-A0A9-01A-11W-A019-09	19	49	0	7
TCGA-A8-A0AB-01A-11W-A050-09	0	24	19	0
TCGA-A8-A0AD-01A-11W-A071-09	5	19	14	0
TCGA-AC-A23C-01A-12D-A167-09	55	25	44	9
TCGA-AC-A23E-01A-11D-A159-09	0	19	0	4
TCGA-AC-A23H-01A-11D-A159-09	6096	0	0	0
TCGA-AC-A2B8-01A-11D-A17D-09	100	22	0	0
TCGA-AC-A2BK-01A-11D-A21Q-09	0	53	58	0
TCGA-AC-A2BM-01A-11D-A21Q-09	0	7	12	0
TCGA-AC-A2FB-01A-11D-A17D-09	6	7	0	0
TCGA-AC-A2FF-01A-11D-A17D-09	2	0	10	0
TCGA-AC-A2FG-01A-11D-A17D-09	11	24	0	4
TCGA-AC-A2FO-01A-11D-A17W-09	23	0	0	6
TCGA-AC-A2QH-01A-11D-A18P-09	7	30	0	0
TCGA-AC-A3HN-01A-11D-A20S-09	6	22	0	0
TCGA-AC-A3OD-01A-11D-A21Q-09	5	26	0	6
TCGA-AC-A3QP-01A-11D-A22X-09	0	9	20	6
TCGA-AC-A3QQ-01A-11D-A228-09	0	38	0	0
TCGA-AC-A3W5-01A-11D-A228-09	75	32	118	0
TCGA-AC-A3YI-01A-21D-A23C-09	0	0	13	5
TCGA-AC-A3YJ-01A-11D-A22X-09	0	37	0	0
TCGA-AC-A4ZE-01A-11D-A41F-09	9	36	29	0
TCGA-AC-A5EH-01A-11D-A28B-09	30	44	128	12
TCGA-AC-A5EI-01A-11D-A27P-09	15	27	0	0
TCGA-AC-A5XS-01A-11D-A29N-09	676	0	0	59
TCGA-AC-A5XU-01A-11D-A28B-09	21	86	0	0
TCGA-AC-A62V-01A-11D-A31U-09	0	90	0	13
TCGA-AC-A62X-01A-11D-A29N-09	0	75	0	9
TCGA-AC-A62Y-01A-11D-A29N-09	31	34	24	0
TCGA-AC-A6IV-01A-12D-A33E-09	0	18	0	7
TCGA-AC-A6IW-01A-12D-A33E-09	89	58	70	0
TCGA-AC-A6IX-01A-12D-A32I-09	27	34	0	0
TCGA-AC-A6NO-01A-12D-A33E-09	6	37	0	0
TCGA-AC-A7VB-01A-11D-A351-09	0	36	0	0
TCGA-AC-A7VC-01A-11D-A351-09	0	23	0	6
TCGA-AC-A8OP-01A-11D-A36J-09	24	101	92	27
TCGA-AC-A8OQ-01A-11D-A41F-09	25	56	44	14
TCGA-AC-A8OR-01A-21D-A41F-09	0	17	32	0
TCGA-AC-A8OS-01A-12D-A41F-09	19	28	27	0
TCGA-AN-A03X-01A-21W-A019-09	0	27	63	0
TCGA-AN-A03Y-01A-21W-A019-09	10	39	0	5
TCGA-AN-A041-01A-11W-A050-09	12	36	0	7
TCGA-AN-A046-01A-21W-A050-09	0	0	0	7165
TCGA-AN-A049-01A-21W-A019-09	0	20	15	6
TCGA-AN-A04A-01A-21W-A050-09	0	38	17	0
TCGA-AN-A04C-01A-21W-A050-09	12	57	40	0
TCGA-AN-A04D-01A-21W-A050-09	9	25	80	0
TCGA-AN-A0AJ-01A-11W-A019-09	20	38	33	16
TCGA-AN-A0AK-01A-21W-A019-09	0	1463	0	0
TCGA-AN-A0AL-01A-11W-A019-09	9	13	69	0
TCGA-AN-A0AM-01A-11W-A050-09	16	41	58	0
TCGA-AN-A0AR-01A-11W-A019-09	18	26	107	0
TCGA-AN-A0AS-01A-11W-A019-09	10	43	0	0
TCGA-AN-A0AT-01A-11D-A045-09	18	29	91	0
TCGA-AN-A0FD-01A-11W-A050-09	0	14	24	0
TCGA-AN-A0FF-01A-11W-A050-09	0	28	0	0
TCGA-AN-A0FJ-01A-11W-A019-09	44	36	53	0
TCGA-AN-A0FK-01A-11W-A050-09	0	56	0	9
TCGA-AN-A0FL-01A-11W-A050-09	35	60	115	0
TCGA-AN-A0FN-01A-11W-A050-09	11	19	58	0
TCGA-AN-A0FS-01A-11W-A050-09	30	31	38	7
TCGA-AN-A0FT-01A-11W-A050-09	41	83	0	9
TCGA-AN-A0FV-01A-11W-A019-09	46	31	39	0
TCGA-AN-A0FW-01A-11W-A050-09	17	29	83	11
TCGA-AN-A0FX-01A-11W-A050-09	15	37	118	13
TCGA-AN-A0FY-01A-11W-A050-09	0	58	0	6
TCGA-AN-A0FZ-01A-11W-A050-09	10	67	0	9
TCGA-AN-A0G0-01A-11W-A050-09	0	27	17	0
TCGA-AN-A0XN-01A-21D-A10G-09	15	42	118	0
TCGA-AN-A0XO-01A-11D-A10G-09	10	17	0	11
TCGA-AN-A0XP-01A-11D-A117-09	9	12	13	0
TCGA-AN-A0XR-01A-11D-A10G-09	7	15	13	0
TCGA-AN-A0XS-01A-22D-A10G-09	10	16	0	4
TCGA-AN-A0XT-01A-11D-A10G-09	0	21	0	0
TCGA-AN-A0XU-01A-11D-A10G-09	21	22	82	12
TCGA-AN-A0XV-01A-11D-A10G-09	0	35	0	5
TCGA-AN-A0XW-01A-11D-A10G-09	412	0	0	0
TCGA-AO-A03L-01A-41W-A071-09	5	12	22	0
TCGA-AO-A03O-01A-11W-A019-09	9	66	31	0
TCGA-AO-A03P-01A-11W-A019-09	8	29	25	8
TCGA-AO-A03R-01A-21W-A050-09	6	24	36	0
TCGA-AO-A03T-01A-21W-A050-09	22	19	89	0
TCGA-AO-A03V-01A-11D-A10Y-09	19	19	24	7
TCGA-AO-A0J2-01A-11W-A050-09	8	25	53	0
TCGA-AO-A0J3-01A-11W-A050-09	22	42	24	14
TCGA-AO-A0J4-01A-11W-A050-09	48	31	84	0
TCGA-AO-A0J5-01A-11W-A050-09	0	38	48	6
TCGA-AO-A0J6-01A-11W-A050-09	21	16	92	0
TCGA-AO-A0J7-01A-11W-A050-09	11	16	0	0
TCGA-AO-A0J8-01A-21D-A045-09	0	11	14	4
TCGA-AO-A0J9-01A-11W-A050-09	147	50	0	0
TCGA-AO-A0JA-01A-11W-A071-09	25	15	0	0
TCGA-AO-A0JB-01A-11W-A071-09	18	30	106	0
TCGA-AO-A0JC-01A-11W-A071-09	171	0	0	15
TCGA-AO-A0JD-01A-11W-A071-09	0	42	98	11
TCGA-AO-A0JE-01A-11W-A071-09	34	13	0	11
TCGA-AO-A0JF-01A-11W-A071-09	4	14	19	0
TCGA-AO-A0JG-01A-31D-A099-09	0	0	14	3
TCGA-AO-A0JI-01A-21W-A100-09	0	10	19	3
TCGA-AO-A0JJ-01A-11W-A071-09	0	9	23	4
TCGA-AO-A0JM-01A-21W-A071-09	10	40	0	11
TCGA-AO-A124-01A-11D-A10M-09	0	32	122	15
TCGA-AO-A128-01A-11D-A10M-09	0	1276	0	0
TCGA-AO-A12A-01A-21D-A10Y-09	0	17	0	0
TCGA-AO-A12D-01A-11D-A10Y-09	44	26	0	0
TCGA-AO-A12F-01A-11D-A10Y-09	0	33	0	6
TCGA-AO-A12H-01A-11D-A10Y-09	0	32	0	0
TCGA-AO-A1KO-01A-31D-A188-09	0	0	0	8
TCGA-AO-A1KP-01A-11D-A13L-09	0	23	0	0
TCGA-AO-A1KR-01A-12D-A142-09	16	19	51	0
TCGA-AO-A1KS-01A-11D-A13L-09	24	29	0	8
TCGA-AO-A1KT-01A-11D-A13L-09	5	30	15	0
TCGA-AQ-A04H-01B-11D-A10M-09	0	74	0	10
TCGA-AQ-A04J-01A-02W-A050-09	13	26	72	0
TCGA-AQ-A0Y5-01A-11D-A14K-09	24	36	0	6
TCGA-AQ-A1H2-01A-11D-A13L-09	0	31	0	5
TCGA-AQ-A1H3-01A-31D-A13L-09	0	27	0	0
TCGA-AQ-A54O-01A-11D-A25Q-09	5	24	0	0
TCGA-AQ-A7U7-01A-22D-A351-09	75	27	0	0
TCGA-AR-A0TP-01A-11D-A099-09	8	15	54	0
TCGA-AR-A0TQ-01A-11D-A099-09	9	17	15	0
TCGA-AR-A0TR-01A-11D-A099-09	0	37	0	5
TCGA-AR-A0TS-01A-11D-A10Y-09	15	31	51	0
TCGA-AR-A0TT-01A-31D-A099-09	17	32	21	0
TCGA-AR-A0TU-01A-31D-A10G-09	20	23	156	0
TCGA-AR-A0TV-01A-21D-A099-09	10	42	28	0
TCGA-AR-A0TW-01A-11D-A099-09	0	34	17	8
TCGA-AR-A0TX-01A-11D-A099-09	403	0	0	0
TCGA-AR-A0TY-01A-12W-A12T-09	14	49	163	12
TCGA-AR-A0TZ-01A-12D-A099-09	26	23	0	9
TCGA-AR-A0U0-01A-11D-A10G-09	38	0	206	0
TCGA-AR-A0U1-01A-11D-A10Y-09	0	14	86	0
TCGA-AR-A0U2-01A-11D-A10G-09	0	48	59	0
TCGA-AR-A0U3-01A-11D-A10G-09	0	29	0	8
TCGA-AR-A1AH-01A-11D-A12B-09	8	29	69	11
TCGA-AR-A1AI-01A-11D-A12Q-09	23	44	0	17
TCGA-AR-A1AJ-01A-21D-A12Q-09	22	24	0	4
TCGA-AR-A1AK-01A-21D-A12Q-09	40	28	0	8
TCGA-AR-A1AL-01A-21D-A12Q-09	9	20	0	0
TCGA-AR-A1AN-01A-11D-A12Q-09	0	31	0	0
TCGA-AR-A1AO-01A-11D-A12Q-09	27	20	57	9
TCGA-AR-A1AP-01A-11D-A12Q-09	8	28	0	5
TCGA-AR-A1AQ-01A-11D-A12Q-09	0	25	13	0
TCGA-AR-A1AR-01A-31D-A135-09	9	27	28	0
TCGA-AR-A1AS-01A-11D-A12Q-09	19	16	0	7
TCGA-AR-A1AT-01A-11D-A12Q-09	0	16	14	0
TCGA-AR-A1AU-01A-11D-A12Q-09	3	21	0	0
TCGA-AR-A1AV-01A-21D-A12Q-09	6	40	0	7
TCGA-AR-A1AW-01A-21D-A12Q-09	4	23	18	0
TCGA-AR-A1AX-01A-11D-A12Q-09	4	17	0	7
TCGA-AR-A1AY-01A-21D-A12Q-09	10	29	24	4
TCGA-AR-A24H-01A-11D-A167-09	28	31	104	0
TCGA-AR-A24K-01A-11D-A167-09	0	13	20	4
TCGA-AR-A24L-01A-11D-A167-09	8	0	40	0
TCGA-AR-A24M-01A-11D-A167-09	0	16	13	0
TCGA-AR-A24N-01A-11D-A167-09	7	36	0	0
TCGA-AR-A24O-01A-11D-A167-09	0	23	0	0
TCGA-AR-A24P-01A-11D-A167-09	0	20	0	6
TCGA-AR-A24Q-01A-12D-A167-09	39	24	146	11
TCGA-AR-A24R-01A-11D-A167-09	0	28	0	0
TCGA-AR-A24S-01A-11D-A167-09	13	43	0	0
TCGA-AR-A24T-01A-11D-A167-09	0	11	10	2
TCGA-AR-A24U-01A-11D-A167-09	22	21	0	0
TCGA-AR-A24V-01A-21D-A167-09	5	19	0	5
TCGA-AR-A24W-01A-11D-A17G-09	0	5	9	0
TCGA-AR-A24X-01A-11D-A167-09	0	11	29	7
TCGA-AR-A24Z-01A-11D-A167-09	6	18	27	0
TCGA-AR-A250-01A-31D-A167-09	72	55	0	15
TCGA-AR-A251-01A-12D-A167-09	30	24	136	0
TCGA-AR-A252-01A-11D-A167-09	0	14	0	0
TCGA-AR-A254-01A-21D-A167-09	5	28	0	6
TCGA-AR-A255-01A-11D-A167-09	21	19	30	16
TCGA-AR-A256-01A-11D-A167-09	31	25	169	16
TCGA-AR-A2LE-01A-11D-A17W-09	338	0	0	42
TCGA-AR-A2LH-01A-31D-A18P-09	41	11	0	7
TCGA-AR-A2LK-01A-11D-A17W-09	6	42	0	0
TCGA-AR-A2LL-01A-11D-A17W-09	0	32	0	5
TCGA-AR-A2LM-01A-11D-A17W-09	2	0	11	3
TCGA-AR-A2LN-01A-21D-A18P-09	26	16	0	7
TCGA-AR-A2LO-01A-31D-A18P-09	0	7	11	0
TCGA-AR-A2LQ-01A-22D-A18P-09	0	7	7	0
TCGA-AR-A2LR-01A-12D-A18P-09	0	28	35	7
TCGA-AR-A5QM-01A-11D-A27P-09	0	21	15	0
TCGA-AR-A5QN-01A-12D-A28B-09	6	38	0	6
TCGA-AR-A5QP-01A-11D-A28B-09	4	19	0	4
TCGA-AR-A5QQ-01A-11D-A28B-09	15	28	55	0
TCGA-B6-A0I1-01A-11D-A21Q-09	9	36	30	0
TCGA-B6-A0I2-01A-11W-A050-09	37	39	0	0
TCGA-B6-A0I5-01A-11W-A100-09	0	35	0	0
TCGA-B6-A0I6-01A-11D-A128-09	10	24	73	0
TCGA-B6-A0I8-01A-11W-A050-09	25	34	92	0
TCGA-B6-A0I9-01A-11W-A050-09	0	63	29	7
TCGA-B6-A0IA-01A-11W-A050-09	0	0	103	0
TCGA-B6-A0IB-01A-11W-A050-09	17	55	0	14
TCGA-B6-A0IC-01A-11W-A050-09	5	21	24	0
TCGA-B6-A0IE-01A-11W-A050-09	0	25	32	5
TCGA-B6-A0IH-01A-11D-A10Y-09	0	36	0	6
TCGA-B6-A0IJ-01A-11W-A050-09	38	0	124	0
TCGA-B6-A0IK-01A-12W-A071-09	178	63	0	0
TCGA-B6-A0IM-01A-11W-A050-09	0	19	30	4
TCGA-B6-A0IN-01A-11W-A050-09	6	28	27	0
TCGA-B6-A0RE-01A-11W-A071-09	51	40	102	10
TCGA-B6-A0RG-01A-11W-A071-09	18	15	47	0
TCGA-B6-A0RH-01A-21D-A10Y-09	17	18	0	4
TCGA-B6-A0RI-01A-11W-A071-09	12	0	13	7
TCGA-B6-A0RL-01A-11D-A099-09	15	48	0	6
TCGA-B6-A0RM-01A-11D-A099-09	7	30	0	0
TCGA-B6-A0RN-01A-12D-A099-09	0	36	0	0
TCGA-B6-A0RO-01A-22D-A099-09	0	11	21	8
TCGA-B6-A0RP-01A-21D-A099-09	0	15	12	3
TCGA-B6-A0RQ-01A-11D-A10Y-09	25	27	0	0
TCGA-B6-A0RS-01A-11D-A099-09	29	36	118	0
TCGA-B6-A0RT-01A-21D-A099-09	12	0	49	0
TCGA-B6-A0RU-01A-11D-A099-09	6	21	25	10
TCGA-B6-A0RV-01A-11D-A099-09	47	14	0	0
TCGA-B6-A0WS-01A-11D-A10Y-09	6	13	0	0
TCGA-B6-A0WT-01A-11D-A10G-09	0	21	0	4
TCGA-B6-A0WV-01A-11D-A10G-09	5	16	16	0
