	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
48	SBS6	SBS29	2.764467005076142	1.6111675126903553	29.811083622233856	4.762614174079158e-08	Rank medians are different
49	SBS6	SBS44	2.764467005076142	2.0071065989847714	77.47193210802132	1.3462200718314202e-18	Rank medians are different
50	SBS7b	SBS10a	1.9177664974619288	2.2852791878172587	66.9480251687793	2.7876051401515126e-16	Rank medians are different
51	SBS7b	SBS10b	1.9177664974619288	7.506598984771574	16.496017417790192	4.875237098777922e-05	Rank medians are different
52	SBS7b	SBS13	1.9177664974619288	17.168527918781727	128.56634823626925	8.43789127586589e-30	Rank medians are different
53	SBS7b	SBS15	1.9177664974619288	3.0934010152284266	0.13219412124656252	0.7161678586368307	Rank medians are similar
54	SBS7b	SBS26	1.9177664974619288	2.4426395939086296	95.20134216803409	1.7197364637650814e-22	Rank medians are different
55	SBS7b	SBS29	1.9177664974619288	1.6111675126903553	28.089678125440763	1.1582194234081532e-07	Rank medians are different
56	SBS7b	SBS44	1.9177664974619288	2.0071065989847714	76.31052544767391	2.423885156959079e-18	Rank medians are different
57	SBS10a	SBS10b	2.2852791878172587	7.506598984771574	138.25362081647376	6.413913206544639e-32	Rank medians are different
58	SBS10a	SBS13	2.2852791878172587	17.168527918781727	309.00161904829827	3.603432368266352e-69	Rank medians are different
59	SBS10a	SBS15	2.2852791878172587	3.0934010152284266	58.59080688231888	1.9412139149786125e-14	Rank medians are different
60	SBS10a	SBS26	2.2852791878172587	2.4426395939086296	6.040297535340945	0.013982927431557594	Rank medians are different
61	SBS10a	SBS29	2.2852791878172587	1.6111675126903553	8.572714087269897	0.0034123810341717465	Rank medians are different
62	SBS10a	SBS44	2.2852791878172587	2.0071065989847714	0.9914738292758299	0.31938242435419295	Rank medians are similar
63	SBS10b	SBS13	7.506598984771574	17.168527918781727	58.938555914675696	1.6267322052718065e-14	Rank medians are different
64	SBS10b	SBS15	7.506598984771574	3.0934010152284266	18.982310397193636	1.3193597639972076e-05	Rank medians are different
65	SBS10b	SBS26	7.506598984771574	2.4426395939086296	169.55227241536676	9.267346368103058e-39	Rank medians are different
66	SBS10b	SBS29	7.506598984771574	1.6111675126903553	82.17793913024587	1.243703228940301e-19	Rank medians are different
67	SBS10b	SBS44	7.506598984771574	2.0071065989847714	147.43939317127064	6.290405327723084e-34	Rank medians are different
68	SBS13	SBS15	17.168527918781727	3.0934010152284266	132.12269602673325	1.406518265993402e-30	Rank medians are different
69	SBS13	SBS26	17.168527918781727	2.4426395939086296	339.51117365561544	8.153207650684038e-76	Rank medians are different
70	SBS13	SBS29	17.168527918781727	1.6111675126903553	235.8065041487016	3.2292954874800616e-53	Rank medians are different
71	SBS13	SBS44	17.168527918781727	2.0071065989847714	316.27970566754124	9.360013989125249e-71	Rank medians are different
72	SBS15	SBS26	3.0934010152284266	2.4426395939086296	85.83654050416219	1.954411422453427e-20	Rank medians are different
73	SBS15	SBS29	3.0934010152284266	1.6111675126903553	23.19528631494718	1.4635562692691194e-06	Rank medians are different
74	SBS15	SBS44	3.0934010152284266	2.0071065989847714	68.02284816945057	1.6161197033814344e-16	Rank medians are different
75	SBS26	SBS29	2.4426395939086296	1.6111675126903553	25.608023632904498	4.1829643969411484e-07	Rank medians are different
76	SBS26	SBS44	2.4426395939086296	2.0071065989847714	2.162856517385348	0.14138164627291308	Rank medians are similar
77	SBS29	SBS44	1.6111675126903553	2.0071065989847714	14.44514815882101	0.00014430110819626808	Rank medians are different
