	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	9.062944162436548	12.534010152284264	293.55522099030895	8.354525988042242e-66	Rank medians are different
1	SBS1	SBS3	9.062944162436548	12.718781725888325	284.44584337363574	8.068569791494718e-64	Rank medians are different
2	SBS1	SBS5	9.062944162436548	21.39492385786802	231.00791835489122	3.593638978777242e-52	Rank medians are different
3	SBS1	SBS6	9.062944162436548	4.689340101522842	711.9573087000954	7.508271219029521e-157	Rank medians are different
4	SBS1	SBS10a	9.062944162436548	1.7441624365482233	1433.0372526578117	0.0	Rank medians are different
5	SBS1	SBS10b	9.062944162436548	5.316751269035533	955.5363675097499	8.30380796485558e-210	Rank medians are different
6	SBS1	SBS13	9.062944162436548	12.534010152284264	402.16744678980984	1.8582831151596277e-89	Rank medians are different
7	SBS1	SBS29	9.062944162436548	1.231472081218274	1236.7893179054197	6.166713008683294e-271	Rank medians are different
8	SBS2	SBS3	12.534010152284264	12.718781725888325	8.719102981981338	0.003148929366496131	Rank medians are different
9	SBS2	SBS5	12.534010152284264	21.39492385786802	482.76157125833095	5.355937326898293e-107	Rank medians are different
10	SBS2	SBS6	12.534010152284264	4.689340101522842	95.89133330386781	1.2136551797365653e-22	Rank medians are different
11	SBS2	SBS10a	12.534010152284264	1.7441624365482233	417.4172413144657	8.90468003811675e-93	Rank medians are different
12	SBS2	SBS10b	12.534010152284264	5.316751269035533	163.7673860348588	1.700504293470897e-37	Rank medians are different
13	SBS2	SBS13	12.534010152284264	12.534010152284264	11.194009982053657	0.0008206180948538321	Rank medians are different
14	SBS2	SBS29	12.534010152284264	1.231472081218274	331.75920298839407	3.9777147735441355e-74	Rank medians are different
15	SBS3	SBS5	12.718781725888325	21.39492385786802	319.35184127524093	2.0048629208718837e-71	Rank medians are different
16	SBS3	SBS6	12.718781725888325	4.689340101522842	41.31830989763561	1.2935157061937528e-10	Rank medians are different
17	SBS3	SBS10a	12.718781725888325	1.7441624365482233	230.88540392066798	3.8216625273784755e-52	Rank medians are different
18	SBS3	SBS10b	12.718781725888325	5.316751269035533	68.78045620282533	1.1005799197042806e-16	Rank medians are different
19	SBS3	SBS13	12.718781725888325	12.534010152284264	0.008629155481755434	0.9259883700503561	Rank medians are similar
20	SBS3	SBS29	12.718781725888325	1.231472081218274	185.52095544246595	3.020436808576245e-42	Rank medians are different
21	SBS5	SBS6	21.39492385786802	4.689340101522842	865.4967429563311	3.1086885372126817e-190	Rank medians are different
22	SBS5	SBS10a	21.39492385786802	1.7441624365482233	1314.6245128840703	7.501076729241745e-288	Rank medians are different
23	SBS5	SBS10b	21.39492385786802	5.316751269035533	1025.2661738970737	5.785998012689065e-225	Rank medians are different
24	SBS5	SBS13	21.39492385786802	12.534010152284264	544.6828807753063	1.8058835294243698e-120	Rank medians are different
25	SBS5	SBS29	21.39492385786802	1.231472081218274	1194.1653850627197	1.1306450714168542e-261	Rank medians are different
26	SBS6	SBS10a	4.689340101522842	1.7441624365482233	130.38845587423074	3.369440886332869e-30	Rank medians are different
27	SBS6	SBS10b	4.689340101522842	5.316751269035533	7.615822691743514	0.005785835711279245	Rank medians are different
28	SBS6	SBS13	4.689340101522842	12.534010152284264	41.773893904843874	1.0246240349136706e-10	Rank medians are different
29	SBS6	SBS29	4.689340101522842	1.231472081218274	82.59608065051026	1.0065645917322055e-19	Rank medians are different
30	SBS10a	SBS10b	1.7441624365482233	5.316751269035533	88.82491172183184	4.313495569565636e-21	Rank medians are different
31	SBS10a	SBS13	1.7441624365482233	12.534010152284264	288.2443676317246	1.1997662931995202e-64	Rank medians are different
32	SBS10a	SBS29	1.7441624365482233	1.231472081218274	6.350629090568351	0.01173396806966412	Rank medians are different
33	SBS10b	SBS13	5.316751269035533	12.534010152284264	84.48502789867865	3.8713540836612277e-20	Rank medians are different
34	SBS10b	SBS29	5.316751269035533	1.231472081218274	47.57230285479217	5.301219873715389e-12	Rank medians are different
35	SBS13	SBS29	12.534010152284264	1.231472081218274	221.12006969614652	5.153123918395155e-50	Rank medians are different
