Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAML-01A-11D-A42E-08	120	151	125	10	0	30	7
TCGA-XF-AAMQ-01A-11D-A42E-08	37	43	90	0	0	5	6
TCGA-XF-AAMR-01A-31D-A42E-08	27	32	6	5	0	4	13
TCGA-XF-AAMT-01A-11D-A42E-08	0	0	42	0	28	3	8
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	4	9	10	1	1
TCGA-XF-AAMX-01A-11D-A42E-08	62	21	56	32	70	21	22
TCGA-XF-AAMY-01A-11D-A42E-08	22	24	37	0	0	0	22
TCGA-XF-AAMZ-01A-11D-A42E-08	79	30	48	0	13	17	28
TCGA-XF-AAN0-01A-11D-A42E-08	164	93	56	0	6	22	7
TCGA-XF-AAN1-01A-31D-A42E-08	0	2	39	12	0	3	26
TCGA-XF-AAN2-01A-11D-A42E-08	188	130	94	0	2	5	0
TCGA-XF-AAN3-01A-11D-A42E-08	77	49	0	14	0	1	14
TCGA-XF-AAN4-01A-11D-A42E-08	15	0	4	5	1	0	3
TCGA-XF-AAN5-01A-11D-A42E-08	135	29	87	0	0	5	18
TCGA-XF-AAN7-01A-11D-A42E-08	0	17	15	34	28	3	29
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	0	0	1
TCGA-YC-A89H-01A-11D-A364-08	34	1117	0	162	64	0	65
TCGA-YC-A8S6-01A-31D-A38G-08	27	16	29	0	0	12	6
TCGA-YC-A9TC-01A-22D-A391-08	20	12	40	0	6	2	15
TCGA-YF-AA3L-01A-11D-A38G-08	10	17	110	67	41	12	23
TCGA-YF-AA3M-01A-11D-A42E-08	25	20	0	44	21	2	35
TCGA-ZF-A9R0-01A-11D-A38G-08	102	48	0	5	0	3	19
TCGA-ZF-A9R1-01A-11D-A391-08	28	18	0	3	13	0	23
TCGA-ZF-A9R2-01A-11D-A391-08	29	11	53	12	7	0	8
TCGA-ZF-A9R3-01A-11D-A38G-08	23	15	0	11	4	0	20
TCGA-ZF-A9R4-01A-11D-A38G-08	21	45	150	0	0	3	0
TCGA-ZF-A9R5-01A-12D-A42E-08	2	0	0	30	16	5	30
TCGA-ZF-A9R7-01A-11D-A38G-08	347	199	35	0	0	8	32
TCGA-ZF-A9R9-01A-11D-A38G-08	51	43	32	9	0	11	30
TCGA-ZF-A9RC-01A-11D-A38G-08	86	495	23	216	0	0	21
TCGA-ZF-A9RD-01A-11D-A42E-08	27	32	63	0	12	10	9
TCGA-ZF-A9RE-01A-11D-A38G-08	3	0	0	11	4	8	31
TCGA-ZF-A9RF-01A-11D-A38G-08	15	30	137	0	22	1	16
TCGA-ZF-A9RG-01A-21D-A42E-08	48	106	36	10	0	10	0
TCGA-ZF-A9RL-01A-11D-A38G-08	96	23	39	33	57	17	21
TCGA-ZF-A9RM-01A-11D-A38G-08	0	3	7	27	20	3	14
TCGA-ZF-A9RN-01A-11D-A42E-08	59	17	0	23	39	14	21
TCGA-ZF-AA4N-01A-11D-A38G-08	22	31	57	3	4	11	13
TCGA-ZF-AA4R-01A-11D-A38G-08	5	10	17	4	7	2	6
TCGA-ZF-AA4T-01A-11D-A38G-08	0	7	14	18	26	0	23
TCGA-ZF-AA4U-01A-11D-A38G-08	0	4	5	19	4	0	29
TCGA-ZF-AA4V-01A-11D-A38G-08	73	198	171	146	9	15	2
TCGA-ZF-AA4W-01A-12D-A38G-08	93	18	73	40	67	17	125
TCGA-ZF-AA4X-01A-11D-A38G-08	210	239	97	0	0	23	0
TCGA-ZF-AA51-01A-21D-A391-08	311	128	89	8	16	1	16
TCGA-ZF-AA52-01A-12D-A391-08	27	37	0	20	0	14	14
TCGA-ZF-AA53-01A-11D-A391-08	93	37	15	0	0	0	9
TCGA-ZF-AA54-01A-11D-A391-08	33	21	102	0	0	0	0
TCGA-ZF-AA56-01A-31D-A391-08	39	10	0	0	11	3	21
TCGA-ZF-AA58-01A-12D-A42E-08	73	29	15	45	25	4	4
TCGA-ZF-AA5H-01A-11D-A391-08	8	14	16	0	5	0	17
TCGA-ZF-AA5N-01A-11D-A42E-08	5	2	4	17	9	2	9
TCGA-ZF-AA5P-01A-11D-A391-08	12	2	14	0	0	4	10
