Samples	SBS96A	SBS96B	SBS96C
TCGA-E7-A6MF-01A-12D-A32B-08	22	16	0
TCGA-E7-A7DU-01A-11D-A32B-08	128	110	0
TCGA-E7-A7DV-01A-11D-A339-08	229	0	21
TCGA-E7-A7PW-01A-11D-A34U-08	31	21	18
TCGA-E7-A7XN-01A-11D-A34U-08	723	83	0
TCGA-E7-A85H-01A-11D-A34U-08	26	255	68
TCGA-E7-A8O7-01A-11D-A364-08	6	15	7
TCGA-E7-A8O8-01A-11D-A364-08	10	77	22
TCGA-E7-A97P-01A-11D-A38G-08	46	93	23
TCGA-E7-A97Q-01A-11D-A38G-08	14	19	8
TCGA-FD-A3B3-01A-12D-A202-08	51	76	8
TCGA-FD-A3B4-01A-12D-A202-08	0	17	45
TCGA-FD-A3B5-01A-11D-A20D-08	85	6	30
TCGA-FD-A3B6-01A-21D-A20D-08	181	22	33
TCGA-FD-A3B7-01A-31D-A20D-08	15	24	12
TCGA-FD-A3B8-01A-31D-A20D-08	24	0	2
TCGA-FD-A3N5-01A-11D-A21A-08	0	230	53
TCGA-FD-A3N6-01A-11D-A21A-08	13	49	37
TCGA-FD-A3NA-01A-11D-A21A-08	110	34	11
TCGA-FD-A3SJ-01A-12D-A22Z-08	124	79	0
TCGA-FD-A3SL-01A-21D-A22Z-08	69	89	29
TCGA-FD-A3SM-01A-11D-A22Z-08	101	39	15
TCGA-FD-A3SN-01A-12D-A22Z-08	94	264	7
TCGA-FD-A3SO-01A-11D-A22Z-08	187	113	15
TCGA-FD-A3SP-01A-31D-A22Z-08	26	60	16
TCGA-FD-A3SQ-01A-21D-A22Z-08	7	38	22
TCGA-FD-A3SR-01A-11D-A22Z-08	64	15	38
TCGA-FD-A3SS-01A-12D-A22Z-08	185	200	23
TCGA-FD-A43N-01A-11D-A23U-08	72	37	34
TCGA-FD-A43P-01A-31D-A23U-08	246	55	33
TCGA-FD-A43U-01A-11D-A23U-08	0	45	24
TCGA-FD-A43X-01A-11D-A23U-08	195	74	7
TCGA-FD-A43Y-01A-21D-A26M-08	0	49	2
TCGA-FD-A5BR-01A-11D-A26M-08	1	55	23
TCGA-FD-A5BS-01A-21D-A26M-08	3	16	5
TCGA-FD-A5BT-01A-11D-A26M-08	71	13	26
TCGA-FD-A5BU-01A-31D-A26M-08	1	37	12
TCGA-FD-A5BV-01A-11D-A26M-08	13	89	12
TCGA-FD-A5BX-01A-11D-A26M-08	177	85	2
TCGA-FD-A5BY-01A-31D-A289-08	15	15	9
TCGA-FD-A5BZ-01A-11D-A289-08	45	41	27
TCGA-FD-A5C0-01A-11D-A289-08	0	90	8
TCGA-FD-A5C1-01A-11D-A289-08	52	39	15
TCGA-FD-A62N-01A-11D-A30E-08	7	42	32
TCGA-FD-A62O-01A-11D-A30E-08	71	47	29
TCGA-FD-A62P-01A-32D-A30E-08	235	59	15
TCGA-FD-A62S-01A-11D-A30E-08	0	43	14
TCGA-FD-A6TA-01A-12D-A339-08	147	61	5
TCGA-FD-A6TB-01A-12D-A339-08	115	33	9
TCGA-FD-A6TC-01A-21D-A339-08	561	205	36
TCGA-FD-A6TD-01A-51D-A339-08	42	62	8
TCGA-FD-A6TE-01A-12D-A339-08	125	49	18
TCGA-FD-A6TF-01A-52D-A32B-08	85	20	6
TCGA-FD-A6TG-01A-11D-A32B-08	201	85	20
TCGA-FD-A6TH-01A-11D-A32B-08	47	73	16
TCGA-FD-A6TI-01A-11D-A32B-08	0	63	38
TCGA-FD-A6TK-01A-42D-A339-08	23	64	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	167	117	2
TCGA-FJ-A3Z9-01A-11D-A26M-08	1	31	25
TCGA-FJ-A3ZE-01A-11D-A23M-08	52	199	136
TCGA-FJ-A3ZF-01A-11D-A23M-08	96	115	7
TCGA-FJ-A871-01A-11D-A34U-08	0	34	9
TCGA-FT-A3EE-01A-11D-A202-08	4	74	16
TCGA-FT-A61P-01A-11D-A30E-08	32	77	16
TCGA-G2-A2EC-01A-11D-A17V-08	91	24	17
TCGA-G2-A2EF-01A-12D-A18F-08	109	85	5
TCGA-G2-A2EJ-01A-11D-A17V-08	174	49	31
TCGA-G2-A2EK-01A-22D-A18F-08	29	22	0
TCGA-G2-A2EL-01A-12D-A18F-08	189	0	23
TCGA-G2-A2EO-01A-11D-A17V-08	505	223	0
TCGA-G2-A2ES-01A-11D-A17V-08	67	238	36
TCGA-G2-A3IB-01A-11D-A20D-08	19	49	21
TCGA-G2-A3IE-01A-11D-A20D-08	176	121	0
TCGA-G2-A3VY-01A-11D-A22Z-08	645	0	0
TCGA-G2-AA3B-01A-11D-A391-08	627	0	7
TCGA-G2-AA3C-01A-21D-A391-08	131	58	3
TCGA-G2-AA3D-01A-11D-A391-08	169	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	51	55	16
TCGA-GC-A3BM-01A-11D-A22Z-08	11	72	20
TCGA-GC-A3I6-01A-11D-A20D-08	94	76	0
TCGA-GC-A3OO-01A-11D-A22Z-08	37	68	0
TCGA-GC-A3RB-01A-12D-A21Z-08	67	67	9
TCGA-GC-A3RC-01A-11D-A22Z-08	112	181	27
TCGA-GC-A3RD-01A-12D-A22Z-08	21	38	11
TCGA-GC-A3WC-01A-31D-A22Z-08	52	76	7
TCGA-GC-A3YS-01A-11D-A23M-08	143	46	29
TCGA-GC-A4ZW-01A-11D-A26M-08	543	0	27
TCGA-GC-A6I1-01A-12D-A31L-08	127	84	0
TCGA-GC-A6I3-01A-11D-A31L-08	137	34	41
TCGA-GD-A2C5-01A-12D-A17V-08	128	41	38
TCGA-GD-A3OP-01A-21D-A21Z-08	122	184	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	44	22	15
TCGA-GD-A3OS-01A-12D-A21Z-08	13	55	18
TCGA-GD-A6C6-01A-21D-A31L-08	159	65	20
TCGA-GD-A76B-01A-11D-A32B-08	82	61	12
TCGA-GU-A42P-01A-11D-A23U-08	112	105	23
TCGA-GU-A42Q-01A-11D-A23U-08	107	25	26
TCGA-GU-A42R-01A-11D-A23M-08	79	64	6
TCGA-GU-A762-01A-11D-A339-08	38	26	20
TCGA-GU-A763-01A-11D-A32B-08	33	24	2
TCGA-GU-A764-01A-11D-A34U-08	49	36	14
TCGA-GU-A766-01A-11D-A32B-08	104	56	21
TCGA-GU-A767-01A-11D-A32B-08	216	47	72
TCGA-GU-AATO-01A-11D-A391-08	179	93	0
TCGA-GU-AATP-01A-11D-A391-08	121	115	18
TCGA-GU-AATQ-01A-11D-A391-08	99	34	10
TCGA-GV-A3JV-01A-11D-A21Z-08	4	67	31
TCGA-GV-A3JW-01A-11D-A20D-08	35	23	9
TCGA-GV-A3JX-01A-11D-A20D-08	194	19	17
TCGA-GV-A3JZ-01A-11D-A21A-08	237	75	60
TCGA-GV-A3QF-01A-31D-A22Z-08	5	79	25
TCGA-GV-A3QG-01A-11D-A21Z-08	18	56	5
TCGA-GV-A3QH-01A-11D-A21Z-08	100	17	15
TCGA-GV-A3QI-01A-11D-A21Z-08	134	232	31
TCGA-GV-A3QK-01B-11D-A23M-08	37	66	23
TCGA-GV-A40E-01A-12D-A23M-08	123	0	15
TCGA-GV-A40G-01A-11D-A23M-08	13	91	20
TCGA-GV-A6ZA-01A-12D-A339-08	170	62	25
TCGA-H4-A2HO-01A-11D-A17V-08	13	46	9
TCGA-H4-A2HQ-01A-11D-A17V-08	244	98	32
TCGA-HQ-A2OE-01A-11D-A202-08	41	53	22
TCGA-HQ-A2OF-01A-11D-A26M-08	0	52	35
TCGA-HQ-A5ND-01A-11D-A26M-08	8	46	18
TCGA-HQ-A5NE-01A-12D-A289-08	178	122	12
TCGA-K4-A3WS-01A-11D-A22Z-08	165	76	0
TCGA-K4-A3WU-01B-11D-A23M-08	104	18	27
TCGA-K4-A3WV-01A-11D-A22Z-08	0	29	22
TCGA-K4-A4AB-01B-12D-A289-08	6	58	16
TCGA-K4-A4AC-01A-21D-A26M-08	52	38	27
TCGA-K4-A54R-01A-11D-A26M-08	575	198	25
TCGA-K4-A5RH-01A-11D-A30E-08	36	99	14
TCGA-K4-A5RI-01A-11D-A289-08	30	73	12
TCGA-K4-A5RJ-01A-11D-A289-08	201	115	3
TCGA-K4-A6FZ-01A-11D-A31L-08	155	177	7
TCGA-K4-A6MB-01A-11D-A31L-08	148	139	3
TCGA-K4-A83P-01A-11D-A34U-08	112	96	8
TCGA-K4-AAQO-01A-11D-A38G-08	124	60	23
TCGA-KQ-A41N-01A-11D-A339-08	29	122	30
TCGA-KQ-A41O-01A-12D-A34U-08	190	3	34
TCGA-KQ-A41P-01A-12D-A339-08	175	74	18
TCGA-KQ-A41Q-01A-11D-A339-08	54	50	31
TCGA-KQ-A41R-01A-21D-A34U-08	111	514	21
TCGA-KQ-A41S-01A-12D-A339-08	127	69	0
TCGA-LC-A66R-01A-41D-A30E-08	54	30	25
TCGA-LT-A5Z6-01A-11D-A289-08	264	172	0
TCGA-LT-A8JT-01A-11D-A364-08	17	33	12
TCGA-MV-A51V-01A-11D-A26M-08	1396	0	3
TCGA-PQ-A6FI-01A-11D-A31L-08	80	49	8
TCGA-PQ-A6FN-01A-11D-A31L-08	19	40	5
TCGA-R3-A69X-01A-22D-A30E-08	170	0	14
TCGA-S5-A6DX-01A-11D-A31L-08	387	106	54
TCGA-S5-AA26-01A-11D-A38G-08	160	5	23
TCGA-SY-A9G0-01A-12D-A38G-08	21	23	0
TCGA-SY-A9G5-01A-11D-A38G-08	689	166	9
TCGA-UY-A78K-01A-11D-A339-08	277	322	110
TCGA-UY-A78L-01A-12D-A339-08	114	68	9
TCGA-UY-A78M-01A-21D-A34U-08	52	49	8
TCGA-UY-A78N-01A-12D-A339-08	0	154	33
TCGA-UY-A78O-01A-12D-A339-08	100	20	41
TCGA-UY-A78P-01A-12D-A364-08	226	6	13
TCGA-UY-A8OB-01A-12D-A42E-08	136	111	45
TCGA-UY-A8OC-01A-11D-A364-08	27	39	11
TCGA-UY-A8OD-01A-11D-A364-08	22	52	9
TCGA-UY-A9PA-01A-11D-A38G-08	32	111	1
TCGA-UY-A9PB-01A-11D-A38G-08	254	255	0
TCGA-UY-A9PD-01A-11D-A38G-08	43	194	23
TCGA-UY-A9PE-01A-11D-A38G-08	84	59	34
TCGA-UY-A9PF-01A-11D-A38G-08	46	332	0
TCGA-UY-A9PH-01A-11D-A38G-08	171	120	24
TCGA-XF-A8HB-01A-11D-A364-08	13	23	31
TCGA-XF-A8HC-01A-11D-A364-08	33	87	17
TCGA-XF-A8HD-01A-11D-A364-08	343	45	45
TCGA-XF-A8HE-01A-11D-A364-08	187	141	10
TCGA-XF-A8HF-01A-11D-A364-08	38	92	5
TCGA-XF-A8HG-01A-11D-A364-08	59	152	22
TCGA-XF-A8HH-01A-11D-A38G-08	44	49	10
TCGA-XF-A8HI-01A-11D-A38G-08	42	36	0
TCGA-XF-A9SG-01A-12D-A42E-08	82	71	14
TCGA-XF-A9SH-01A-11D-A391-08	27	1	8
TCGA-XF-A9SI-01A-11D-A391-08	246	59	0
TCGA-XF-A9SJ-01A-11D-A391-08	79	148	0
TCGA-XF-A9SK-01A-11D-A42E-08	75	23	23
TCGA-XF-A9SL-01A-11D-A391-08	58	0	2
TCGA-XF-A9SM-01A-11D-A42E-08	145	66	0
TCGA-XF-A9SP-01A-11D-A391-08	155	76	30
TCGA-XF-A9ST-01A-11D-A42E-08	259	151	44
TCGA-XF-A9SU-01A-31D-A391-08	8	15	18
TCGA-XF-A9SV-01A-21D-A42E-08	14	34	14
TCGA-XF-A9SW-01A-11D-A42E-08	8	43	7
TCGA-XF-A9SX-01A-21D-A391-08	15	65	15
TCGA-XF-A9SY-01A-21D-A42E-08	202	87	76
TCGA-XF-A9SZ-01A-11D-A391-08	73	89	16
TCGA-XF-A9T0-01A-11D-A391-08	96	553	0
TCGA-XF-A9T2-01A-11D-A42E-08	38	38	1
TCGA-XF-A9T3-01A-11D-A42E-08	34	296	38
TCGA-XF-A9T4-01A-11D-A391-08	12	8	10
TCGA-XF-A9T5-01A-11D-A42E-08	501	84	2
TCGA-XF-A9T6-01A-11D-A42E-08	5	215	18
TCGA-XF-A9T8-01A-11D-A391-08	555	84	0
TCGA-XF-AAME-01A-12D-A42E-08	0	15	3
TCGA-XF-AAMF-01A-21D-A42E-08	30	25	10
TCGA-XF-AAMG-01A-11D-A42E-08	744	1	77
TCGA-XF-AAMH-01A-11D-A42E-08	0	31	12
TCGA-XF-AAMJ-01A-11D-A42E-08	0	16	15
TCGA-XF-AAML-01A-11D-A42E-08	210	190	27
TCGA-XF-AAMQ-01A-11D-A42E-08	107	59	6
TCGA-XF-AAMR-01A-31D-A42E-08	38	41	6
TCGA-XF-AAMT-01A-11D-A42E-08	28	35	16
TCGA-XF-AAMW-01A-11D-A42E-08	0	15	8
TCGA-XF-AAMX-01A-11D-A42E-08	156	59	64
TCGA-XF-AAMY-01A-11D-A42E-08	50	49	5
TCGA-XF-AAMZ-01A-11D-A42E-08	145	19	43
TCGA-XF-AAN0-01A-11D-A42E-08	246	60	32
TCGA-XF-AAN1-01A-31D-A42E-08	17	38	24
TCGA-XF-AAN2-01A-11D-A42E-08	301	106	1
TCGA-XF-AAN3-01A-11D-A42E-08	99	46	4
TCGA-XF-AAN4-01A-11D-A42E-08	27	0	1
TCGA-XF-AAN5-01A-11D-A42E-08	248	0	16
TCGA-XF-AAN7-01A-11D-A42E-08	0	104	19
TCGA-XF-AAN8-01A-11D-A42E-08	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	146	1251	0
TCGA-YC-A8S6-01A-31D-A38G-08	54	11	21
TCGA-YC-A9TC-01A-22D-A391-08	55	22	11
TCGA-YF-AA3L-01A-11D-A38G-08	87	141	48
TCGA-YF-AA3M-01A-11D-A42E-08	32	88	22
TCGA-ZF-A9R0-01A-11D-A38G-08	142	26	7
TCGA-ZF-A9R1-01A-11D-A391-08	39	34	9
TCGA-ZF-A9R2-01A-11D-A391-08	91	23	4
TCGA-ZF-A9R3-01A-11D-A38G-08	32	30	8
TCGA-ZF-A9R4-01A-11D-A38G-08	131	76	1
TCGA-ZF-A9R5-01A-12D-A42E-08	0	41	40
TCGA-ZF-A9R7-01A-11D-A38G-08	473	104	23
TCGA-ZF-A9R9-01A-11D-A38G-08	80	67	25
TCGA-ZF-A9RC-01A-11D-A38G-08	145	682	0
TCGA-ZF-A9RD-01A-11D-A42E-08	74	56	18
TCGA-ZF-A9RE-01A-11D-A38G-08	0	22	32
TCGA-ZF-A9RF-01A-11D-A38G-08	110	94	9
TCGA-ZF-A9RG-01A-21D-A42E-08	73	123	6
TCGA-ZF-A9RL-01A-11D-A38G-08	208	15	53
TCGA-ZF-A9RM-01A-11D-A38G-08	0	52	19
TCGA-ZF-A9RN-01A-11D-A42E-08	108	20	44
TCGA-ZF-AA4N-01A-11D-A38G-08	62	60	18
TCGA-ZF-AA4R-01A-11D-A38G-08	18	31	0
TCGA-ZF-AA4T-01A-11D-A38G-08	2	71	13
TCGA-ZF-AA4U-01A-11D-A38G-08	0	47	14
TCGA-ZF-AA4V-01A-11D-A38G-08	199	391	13
TCGA-ZF-AA4W-01A-12D-A38G-08	194	106	114
TCGA-ZF-AA4X-01A-11D-A38G-08	306	233	13
TCGA-ZF-AA51-01A-21D-A391-08	521	18	16
TCGA-ZF-AA52-01A-12D-A391-08	35	56	19
TCGA-ZF-AA53-01A-11D-A391-08	148	2	3
TCGA-ZF-AA54-01A-11D-A391-08	119	32	2
TCGA-ZF-AA56-01A-31D-A391-08	62	3	18
TCGA-ZF-AA58-01A-12D-A42E-08	144	30	16
TCGA-ZF-AA5H-01A-11D-A391-08	19	33	6
TCGA-ZF-AA5N-01A-11D-A42E-08	9	26	13
TCGA-ZF-AA5P-01A-11D-A391-08	27	1	14
