Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-YC-A8S6-01A-31D-A38G-08	0	0	7	0	3	1
TCGA-YC-A9TC-01A-22D-A391-08	3	3	0	0	3	9
TCGA-YF-AA3L-01A-11D-A38G-08	3	9	0	23	0	19
TCGA-YF-AA3M-01A-11D-A42E-08	3	0	8	6	0	6
TCGA-ZF-A9R0-01A-11D-A38G-08	12	8	3	0	3	8
TCGA-ZF-A9R1-01A-11D-A391-08	5	5	0	0	0	3
TCGA-ZF-A9R2-01A-11D-A391-08	9	9	10	0	3	0
TCGA-ZF-A9R3-01A-11D-A38G-08	0	7	0	1	4	3
TCGA-ZF-A9R4-01A-11D-A38G-08	15	13	10	0	2	4
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	3	7	0	2
TCGA-ZF-A9R7-01A-11D-A38G-08	23	49	52	0	8	0
TCGA-ZF-A9R9-01A-11D-A38G-08	5	8	9	0	5	3
TCGA-ZF-A9RC-01A-11D-A38G-08	105	13	19	33	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	3	6	26	0	0	0
TCGA-ZF-A9RE-01A-11D-A38G-08	2	0	0	3	0	2
TCGA-ZF-A9RF-01A-11D-A38G-08	7	11	0	10	5	3
TCGA-ZF-A9RG-01A-21D-A42E-08	15	14	9	0	0	0
TCGA-ZF-A9RL-01A-11D-A38G-08	4	20	2	19	5	2
TCGA-ZF-A9RM-01A-11D-A38G-08	2	0	0	9	0	5
TCGA-ZF-A9RN-01A-11D-A42E-08	4	6	11	0	2	8
TCGA-ZF-AA4N-01A-11D-A38G-08	3	7	16	1	0	0
TCGA-ZF-AA4R-01A-11D-A38G-08	0	1	0	2	1	2
TCGA-ZF-AA4T-01A-11D-A38G-08	4	0	0	0	1	10
TCGA-ZF-AA4U-01A-11D-A38G-08	0	0	5	2	1	2
TCGA-ZF-AA4V-01A-11D-A38G-08	54	17	12	15	5	12
TCGA-ZF-AA4W-01A-12D-A38G-08	10	9	26	11	8	17
TCGA-ZF-AA4X-01A-11D-A38G-08	66	42	0	2	10	0
TCGA-ZF-AA51-01A-21D-A391-08	39	56	38	0	0	0
TCGA-ZF-AA52-01A-12D-A391-08	5	8	0	2	3	3
TCGA-ZF-AA53-01A-11D-A391-08	10	9	12	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	5	4	20	0	0	0
TCGA-ZF-AA56-01A-31D-A391-08	4	8	3	4	1	0
TCGA-ZF-AA58-01A-12D-A42E-08	7	9	0	17	2	4
TCGA-ZF-AA5H-01A-11D-A391-08	2	0	0	0	0	6
TCGA-ZF-AA5N-01A-11D-A42E-08	1	0	5	0	2	2
TCGA-ZF-AA5P-01A-11D-A391-08	0	2	0	2	3	0
