Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-ZF-A9RN-01A-11D-A42E-08	8	19	7	5	0
TCGA-ZF-AA4N-01A-11D-A38G-08	10	3	11	1	2
TCGA-ZF-AA4R-01A-11D-A38G-08	0	10	3	0	0
TCGA-ZF-AA4T-01A-11D-A38G-08	2	0	9	4	3
TCGA-ZF-AA4U-01A-11D-A38G-08	0	1	9	0	0
TCGA-ZF-AA4V-01A-11D-A38G-08	98	29	21	14	0
TCGA-ZF-AA4W-01A-12D-A38G-08	6	13	43	8	17
TCGA-ZF-AA4X-01A-11D-A38G-08	36	52	13	0	7
TCGA-ZF-AA51-01A-21D-A391-08	40	71	18	3	2
TCGA-ZF-AA52-01A-12D-A391-08	14	2	0	0	5
TCGA-ZF-AA53-01A-11D-A391-08	5	18	2	0	0
TCGA-ZF-AA54-01A-11D-A391-08	5	14	0	5	3
TCGA-ZF-AA56-01A-31D-A391-08	5	5	6	1	0
TCGA-ZF-AA58-01A-12D-A42E-08	15	7	14	5	0
TCGA-ZF-AA5H-01A-11D-A391-08	1	0	0	10	0
TCGA-ZF-AA5N-01A-11D-A42E-08	0	1	0	2	0
TCGA-ZF-AA5P-01A-11D-A391-08	0	1	3	0	0
