Samples	SBS96A	SBS96B
TCGA-A2-A0CW-01A-21D-A10Y-09	8	14
TCGA-A2-A0CX-01A-21W-A019-09	18	99
TCGA-A2-A0D0-01A-11W-A019-09	26	8
TCGA-A2-A0D1-01A-11W-A050-09	21	14
TCGA-A2-A0D2-01A-21W-A050-09	21	12
TCGA-A2-A0D3-01A-11D-A10Y-09	12	1
TCGA-A2-A0D4-01A-11W-A019-09	8	3
TCGA-A2-A0EM-01A-11W-A050-09	18	3
TCGA-A2-A0EN-01A-13D-A099-09	10	0
TCGA-A2-A0EO-01A-11W-A050-09	15	4
TCGA-A2-A0EP-01A-52D-A22X-09	7	0
TCGA-A2-A0EQ-01A-11W-A050-09	4	76
TCGA-A2-A0ER-01A-21W-A050-09	12	2
TCGA-A2-A0ES-01A-11D-A10Y-09	6	1
TCGA-A2-A0ET-01A-31D-A045-09	18	0
TCGA-A2-A0EU-01A-22W-A071-09	11	0
TCGA-A2-A0EV-01A-11W-A050-09	18	6
TCGA-A2-A0EW-01A-21D-A10Y-09	0	2
TCGA-A2-A0EX-01A-21W-A050-09	9	1
TCGA-A2-A0EY-01A-11W-A050-09	23	51
TCGA-A2-A0ST-01A-12D-A099-09	5	0
TCGA-A2-A0SU-01A-11D-A099-09	7	0
TCGA-A2-A0SV-01A-11D-A099-09	10	0
TCGA-A2-A0SW-01A-11D-A099-09	11	7
TCGA-A2-A0SX-01A-12D-A099-09	6	5
TCGA-A2-A0SY-01A-31D-A099-09	6	32
TCGA-A2-A0T0-01A-22D-A099-09	42	11
TCGA-A2-A0T1-01A-21D-A099-09	6	0
TCGA-A2-A0T2-01A-11W-A097-09	9	1
TCGA-A2-A0T3-01A-21D-A10Y-09	8	0
TCGA-A2-A0T4-01A-31D-A099-09	7	1
TCGA-A2-A0T5-01A-21D-A099-09	7	1
TCGA-A2-A0T6-01A-11D-A099-09	5	0
TCGA-A2-A0T7-01A-21D-A099-09	4	0
TCGA-A2-A0YC-01A-11D-A117-09	5	1
TCGA-A2-A0YD-01A-11D-A10G-09	5	19
TCGA-A2-A0YE-01A-11D-A10G-09	13	1
TCGA-A2-A0YF-01A-21D-A10G-09	13	2
TCGA-A2-A0YG-01A-21D-A10G-09	15	2
TCGA-A2-A0YH-01A-11D-A10G-09	18	7
TCGA-A2-A0YI-01A-31D-A10M-09	2	0
TCGA-A2-A0YJ-01A-11D-A10G-09	12	4
TCGA-A2-A0YK-01A-22D-A117-09	0	122
TCGA-A2-A0YL-01A-21D-A10G-09	8	11
TCGA-A2-A0YM-01A-11D-A10G-09	15	11
TCGA-A2-A0YT-01A-11D-A10G-09	13	2
TCGA-A2-A1FV-01A-11D-A13L-09	8	0
TCGA-A2-A1FW-01A-11D-A13L-09	21	0
TCGA-A2-A1FX-01A-11D-A13L-09	5	3
TCGA-A2-A1FZ-01A-51D-A17G-09	8	2
TCGA-A2-A1G0-01A-11D-A13L-09	6	0
TCGA-A2-A1G1-01A-21D-A13L-09	14	0
TCGA-A2-A1G4-01A-11D-A13L-09	4	6
TCGA-A2-A1G6-01A-11D-A13L-09	3	0
TCGA-A2-A259-01A-11D-A16D-09	1	3
TCGA-A2-A25A-01A-12D-A16D-09	103	45
TCGA-A2-A25B-01A-11D-A167-09	25	3
TCGA-A2-A25C-01A-11D-A167-09	10	4
TCGA-A2-A25D-01A-12D-A16D-09	11	3
TCGA-A2-A25E-01A-11D-A167-09	13	6
TCGA-A2-A25F-01A-11D-A167-09	2	0
TCGA-A2-A3KD-01A-12D-A20S-09	5	0
TCGA-A2-A3XT-01A-11D-A22X-09	17	13
TCGA-A2-A3XU-01A-12D-A22X-09	10	1
TCGA-A2-A3XV-01A-21D-A23C-09	18	0
TCGA-A2-A3XW-01A-11D-A23C-09	5	0
TCGA-A2-A3XX-01A-21D-A23C-09	16	0
TCGA-A2-A3XZ-01A-42D-A23C-09	9	8
TCGA-A2-A3Y0-01A-11D-A23C-09	41	21
TCGA-A2-A4S1-01A-21D-A25Q-09	20	6
TCGA-A2-A4S2-01A-12D-A25Q-09	12	2
TCGA-A2-A4S3-01A-21D-A25Q-09	29	8
TCGA-A7-A0CD-01A-11W-A019-09	13	0
TCGA-A7-A0CE-01A-11W-A019-09	47	6
TCGA-A7-A0CG-01A-11W-A019-09	21	5
TCGA-A7-A0CJ-01A-21W-A019-09	31	1
TCGA-A7-A0D9-01A-31W-A071-09	5	1
TCGA-A7-A0DA-01A-31D-A10Y-09	34	12
TCGA-A7-A0DB-01A-11D-A272-09	15	4
TCGA-A7-A13D-01A-13D-A272-09	24	13
TCGA-A7-A13E-01A-11D-A272-09	13	0
TCGA-A7-A13F-01A-11D-A12Q-09	11	2
TCGA-A7-A13G-01A-11D-A13L-09	6	1
TCGA-A7-A26E-01A-11D-A272-09	12	2
TCGA-A7-A26F-01A-21D-A167-09	10	1
TCGA-A7-A26G-01A-21D-A167-09	14	5
TCGA-A7-A26H-01A-11D-A167-09	14	24
TCGA-A7-A26I-01A-11D-A167-09	7	7
TCGA-A7-A26J-01A-11D-A272-09	10	1
TCGA-A7-A2KD-01A-31D-A21Q-09	18	2
TCGA-A7-A3RF-01A-11D-A228-09	13	0
TCGA-A7-A425-01A-11D-A243-09	12	1
TCGA-A7-A4SC-01A-12D-A25Q-09	7	1
TCGA-A7-A4SD-01A-11D-A25Q-09	13	1
TCGA-A7-A4SE-01A-11D-A25Q-09	19	15
TCGA-A7-A56D-01A-11D-A27P-09	24	32
TCGA-A7-A5ZW-01A-12D-A29N-09	12	0
TCGA-A7-A5ZX-01A-12D-A29N-09	5	3
TCGA-A7-A6VV-01A-22D-A33E-09	17	5
TCGA-A7-A6VW-01A-21D-A33E-09	24	7
TCGA-A7-A6VX-01A-12D-A33E-09	38	14
TCGA-A7-A6VY-01A-12D-A33E-09	34	10
TCGA-A8-A06O-01A-11W-A019-09	19	1
TCGA-A8-A06P-01A-11W-A019-09	16	2
TCGA-A8-A06Q-01A-11W-A050-09	11	72
TCGA-A8-A06R-01A-11D-A015-09	24	0
TCGA-A8-A06T-01A-11W-A019-09	12	1
TCGA-A8-A06U-01A-11W-A019-09	18	6
TCGA-A8-A06X-01A-21W-A019-09	77	11
TCGA-A8-A06Y-01A-21W-A019-09	11	0
TCGA-A8-A06Z-01A-11W-A019-09	21	4
TCGA-A8-A075-01A-11D-A099-09	5	11
TCGA-A8-A076-01A-21W-A019-09	21	4
TCGA-A8-A079-01A-21W-A019-09	24	5
TCGA-A8-A07B-01A-11W-A019-09	16	3
TCGA-A8-A07F-01A-11W-A019-09	8	3
TCGA-A8-A07G-01A-11W-A050-09	17	8
TCGA-A8-A07I-01A-11W-A019-09	11	1
TCGA-A8-A07J-01A-11W-A019-09	20	7
TCGA-A8-A07L-01A-11W-A019-09	34	6
TCGA-A8-A07O-01A-11W-A019-09	17	9
TCGA-A8-A07P-01A-11W-A019-09	26	0
TCGA-A8-A07U-01A-11W-A050-09	35	9
TCGA-A8-A07W-01A-11W-A019-09	39	3
TCGA-A8-A07Z-01A-11W-A019-09	7	1
TCGA-A8-A081-01A-11W-A019-09	33	6
TCGA-A8-A082-01A-11W-A019-09	6	0
TCGA-A8-A083-01A-21W-A019-09	11	1
TCGA-A8-A085-01A-11W-A019-09	19	9
TCGA-A8-A08B-01A-11W-A019-09	14	11
TCGA-A8-A08C-01A-11W-A019-09	1	0
TCGA-A8-A08F-01A-11W-A019-09	44	1
TCGA-A8-A08G-01A-11W-A019-09	13	2
TCGA-A8-A08H-01A-21W-A019-09	18	42
TCGA-A8-A08J-01A-11W-A019-09	14	0
TCGA-A8-A08L-01A-11W-A019-09	40	41
TCGA-A8-A08O-01A-21W-A071-09	8	3
TCGA-A8-A08P-01A-11W-A019-09	17	5
TCGA-A8-A08R-01A-11W-A050-09	63	17
TCGA-A8-A08S-01A-11W-A050-09	18	0
TCGA-A8-A08T-01A-21W-A019-09	16	0
TCGA-A8-A08X-01A-21W-A019-09	16	0
TCGA-A8-A08Z-01A-21W-A019-09	15	1
TCGA-A8-A090-01A-11W-A019-09	16	5
TCGA-A8-A091-01A-11W-A019-09	7	0
TCGA-A8-A092-01A-11W-A019-09	15	18
TCGA-A8-A093-01A-11W-A019-09	15	27
TCGA-A8-A094-01A-11W-A019-09	19	40
TCGA-A8-A095-01A-11W-A019-09	13	45
TCGA-A8-A096-01A-11W-A019-09	20	0
TCGA-A8-A097-01A-11W-A050-09	30	14
TCGA-A8-A099-01A-11W-A019-09	10	2
TCGA-A8-A09A-01A-11W-A019-09	58	29
TCGA-A8-A09B-01A-11W-A019-09	13	0
TCGA-A8-A09C-01A-11W-A019-09	16	0
TCGA-A8-A09D-01A-11W-A019-09	18	6
TCGA-A8-A09E-01A-11W-A019-09	15	1
TCGA-A8-A09G-01A-21W-A019-09	0	86
TCGA-A8-A09I-01A-22W-A050-09	27	23
TCGA-A8-A09K-01A-11W-A019-09	18	3
TCGA-A8-A09M-01A-11W-A019-09	40	5
TCGA-A8-A09N-01A-11W-A019-09	21	26
TCGA-A8-A09Q-01A-11W-A019-09	51	6
TCGA-A8-A09T-01A-11W-A019-09	8	1
TCGA-A8-A09V-01A-11D-A045-09	12	0
TCGA-A8-A09W-01A-11W-A019-09	19	3
TCGA-A8-A09X-01A-11W-A019-09	11	10
TCGA-A8-A09Z-01A-11W-A019-09	426	0
TCGA-A8-A0A1-01A-11W-A019-09	18	0
TCGA-A8-A0A2-01A-11W-A050-09	16	0
TCGA-A8-A0A4-01A-11W-A019-09	24	3
TCGA-A8-A0A6-01A-12W-A071-09	14	1
TCGA-A8-A0A7-01A-11W-A019-09	8	81
TCGA-A8-A0A9-01A-11W-A019-09	13	8
TCGA-A8-A0AB-01A-11W-A050-09	14	0
TCGA-A8-A0AD-01A-11W-A071-09	5	4
TCGA-AC-A23C-01A-12D-A167-09	13	23
TCGA-AC-A23E-01A-11D-A159-09	7	0
TCGA-AC-A23H-01A-11D-A159-09	0	1662
TCGA-AC-A2B8-01A-11D-A17D-09	0	31
TCGA-AC-A2BK-01A-11D-A21Q-09	33	3
TCGA-AC-A2BM-01A-11D-A21Q-09	5	0
TCGA-AC-A2FB-01A-11D-A17D-09	4	0
TCGA-AC-A2FF-01A-11D-A17D-09	0	4
TCGA-AC-A2FG-01A-11D-A17D-09	8	2
TCGA-AC-A2FO-01A-11D-A17W-09	4	1
TCGA-AC-A2QH-01A-11D-A18P-09	8	3
TCGA-AC-A3HN-01A-11D-A20S-09	3	2
TCGA-AC-A3OD-01A-11D-A21Q-09	10	0
TCGA-AC-A3QP-01A-11D-A22X-09	11	1
TCGA-AC-A3QQ-01A-11D-A228-09	8	0
TCGA-AC-A3W5-01A-11D-A228-09	43	23
TCGA-AC-A3YI-01A-21D-A23C-09	7	1
TCGA-AC-A3YJ-01A-11D-A22X-09	6	3
TCGA-AC-A4ZE-01A-11D-A41F-09	18	2
TCGA-AC-A5EH-01A-11D-A28B-09	40	9
TCGA-AC-A5EI-01A-11D-A27P-09	8	1
TCGA-AC-A5XS-01A-11D-A29N-09	21	198
TCGA-AC-A5XU-01A-11D-A28B-09	29	5
TCGA-AC-A62V-01A-11D-A31U-09	19	4
TCGA-AC-A62X-01A-11D-A29N-09	24	3
TCGA-AC-A62Y-01A-11D-A29N-09	18	15
TCGA-AC-A6IV-01A-12D-A33E-09	6	0
TCGA-AC-A6IW-01A-12D-A33E-09	38	22
TCGA-AC-A6IX-01A-12D-A32I-09	5	9
TCGA-AC-A6NO-01A-12D-A33E-09	8	1
TCGA-AC-A7VB-01A-11D-A351-09	7	0
TCGA-AC-A7VC-01A-11D-A351-09	7	0
TCGA-AC-A8OP-01A-11D-A36J-09	49	12
TCGA-AC-A8OQ-01A-11D-A41F-09	26	9
TCGA-AC-A8OR-01A-21D-A41F-09	14	0
TCGA-AC-A8OS-01A-12D-A41F-09	6	8
TCGA-AN-A03X-01A-21W-A019-09	24	1
TCGA-AN-A03Y-01A-21W-A019-09	14	5
TCGA-AN-A041-01A-11W-A050-09	17	0
TCGA-AN-A046-01A-21W-A050-09	1568	322
TCGA-AN-A049-01A-21W-A019-09	12	3
TCGA-AN-A04A-01A-21W-A050-09	15	0
TCGA-AN-A04C-01A-21W-A050-09	31	2
TCGA-AN-A04D-01A-21W-A050-09	29	7
TCGA-AN-A0AJ-01A-11W-A019-09	26	8
TCGA-AN-A0AK-01A-21W-A019-09	393	0
TCGA-AN-A0AL-01A-11W-A019-09	25	3
TCGA-AN-A0AM-01A-11W-A050-09	28	8
TCGA-AN-A0AR-01A-11W-A019-09	31	6
TCGA-AN-A0AS-01A-11W-A019-09	16	5
TCGA-AN-A0AT-01A-11D-A045-09	29	4
TCGA-AN-A0FD-01A-11W-A050-09	11	2
TCGA-AN-A0FF-01A-11W-A050-09	6	0
TCGA-AN-A0FJ-01A-11W-A019-09	18	11
TCGA-AN-A0FK-01A-11W-A050-09	19	1
TCGA-AN-A0FL-01A-11W-A050-09	38	14
TCGA-AN-A0FN-01A-11W-A050-09	24	8
TCGA-AN-A0FS-01A-11W-A050-09	20	8
TCGA-AN-A0FT-01A-11W-A050-09	15	22
TCGA-AN-A0FV-01A-11W-A019-09	17	14
TCGA-AN-A0FW-01A-11W-A050-09	37	5
TCGA-AN-A0FX-01A-11W-A050-09	42	10
TCGA-AN-A0FY-01A-11W-A050-09	23	3
TCGA-AN-A0FZ-01A-11W-A050-09	19	2
TCGA-AN-A0G0-01A-11W-A050-09	13	2
TCGA-AN-A0XN-01A-21D-A10G-09	38	7
TCGA-AN-A0XO-01A-11D-A10G-09	1	2
TCGA-AN-A0XP-01A-11D-A117-09	11	1
TCGA-AN-A0XR-01A-11D-A10G-09	6	2
TCGA-AN-A0XS-01A-22D-A10G-09	3	1
TCGA-AN-A0XT-01A-11D-A10G-09	8	1
TCGA-AN-A0XU-01A-11D-A10G-09	26	11
TCGA-AN-A0XV-01A-11D-A10G-09	9	1
TCGA-AN-A0XW-01A-11D-A10G-09	0	126
TCGA-AO-A03L-01A-41W-A071-09	9	4
TCGA-AO-A03O-01A-11W-A019-09	27	2
TCGA-AO-A03P-01A-11W-A019-09	26	4
TCGA-AO-A03R-01A-21W-A050-09	15	2
TCGA-AO-A03T-01A-21W-A050-09	22	13
TCGA-AO-A03V-01A-11D-A10Y-09	17	6
TCGA-AO-A0J2-01A-11W-A050-09	22	3
TCGA-AO-A0J3-01A-11W-A050-09	15	12
TCGA-AO-A0J4-01A-11W-A050-09	19	21
TCGA-AO-A0J5-01A-11W-A050-09	27	3
TCGA-AO-A0J6-01A-11W-A050-09	29	6
TCGA-AO-A0J7-01A-11W-A050-09	3	3
TCGA-AO-A0J8-01A-21D-A045-09	11	0
TCGA-AO-A0J9-01A-11W-A050-09	14	31
TCGA-AO-A0JA-01A-11W-A071-09	8	5
TCGA-AO-A0JB-01A-11W-A071-09	30	8
TCGA-AO-A0JC-01A-11W-A071-09	10	42
TCGA-AO-A0JD-01A-11W-A071-09	39	7
TCGA-AO-A0JE-01A-11W-A071-09	11	7
TCGA-AO-A0JF-01A-11W-A071-09	12	1
TCGA-AO-A0JG-01A-31D-A099-09	4	0
TCGA-AO-A0JI-01A-21W-A100-09	8	1
TCGA-AO-A0JJ-01A-11W-A071-09	13	0
TCGA-AO-A0JM-01A-21W-A071-09	16	5
TCGA-AO-A124-01A-11D-A10M-09	40	6
TCGA-AO-A128-01A-11D-A10M-09	372	0
TCGA-AO-A12A-01A-21D-A10Y-09	5	1
TCGA-AO-A12D-01A-11D-A10Y-09	6	12
TCGA-AO-A12F-01A-11D-A10Y-09	9	0
TCGA-AO-A12H-01A-11D-A10Y-09	4	0
TCGA-AO-A1KO-01A-31D-A188-09	1	0
TCGA-AO-A1KP-01A-11D-A13L-09	3	0
TCGA-AO-A1KR-01A-12D-A142-09	13	10
TCGA-AO-A1KS-01A-11D-A13L-09	12	6
TCGA-AO-A1KT-01A-11D-A13L-09	13	1
TCGA-AQ-A04H-01B-11D-A10M-09	25	2
TCGA-AQ-A04J-01A-02W-A050-09	24	0
TCGA-AQ-A0Y5-01A-11D-A14K-09	15	5
TCGA-AQ-A1H2-01A-11D-A13L-09	9	1
TCGA-AQ-A1H3-01A-31D-A13L-09	7	0
TCGA-AQ-A54O-01A-11D-A25Q-09	5	3
TCGA-AQ-A7U7-01A-22D-A351-09	3	20
TCGA-AR-A0TP-01A-11D-A099-09	20	1
TCGA-AR-A0TQ-01A-11D-A099-09	3	4
TCGA-AR-A0TR-01A-11D-A099-09	8	0
TCGA-AR-A0TS-01A-11D-A10Y-09	26	5
TCGA-AR-A0TT-01A-31D-A099-09	10	9
TCGA-AR-A0TU-01A-31D-A10G-09	49	17
TCGA-AR-A0TV-01A-21D-A099-09	18	8
TCGA-AR-A0TW-01A-11D-A099-09	12	0
TCGA-AR-A0TX-01A-11D-A099-09	0	117
TCGA-AR-A0TY-01A-12W-A12T-09	63	7
TCGA-AR-A0TZ-01A-12D-A099-09	4	10
TCGA-AR-A0U0-01A-11D-A10G-09	50	26
TCGA-AR-A0U1-01A-11D-A10Y-09	28	3
TCGA-AR-A0U2-01A-11D-A10G-09	23	7
TCGA-AR-A0U3-01A-11D-A10G-09	9	2
TCGA-AR-A1AH-01A-11D-A12B-09	20	6
TCGA-AR-A1AI-01A-11D-A12Q-09	17	5
TCGA-AR-A1AJ-01A-21D-A12Q-09	8	8
TCGA-AR-A1AK-01A-21D-A12Q-09	7	10
TCGA-AR-A1AL-01A-21D-A12Q-09	6	4
TCGA-AR-A1AN-01A-11D-A12Q-09	8	1
TCGA-AR-A1AO-01A-11D-A12Q-09	17	9
TCGA-AR-A1AP-01A-11D-A12Q-09	11	2
TCGA-AR-A1AQ-01A-11D-A12Q-09	10	0
TCGA-AR-A1AR-01A-31D-A135-09	11	3
TCGA-AR-A1AS-01A-11D-A12Q-09	5	7
TCGA-AR-A1AT-01A-11D-A12Q-09	6	2
TCGA-AR-A1AU-01A-11D-A12Q-09	6	0
TCGA-AR-A1AV-01A-21D-A12Q-09	17	0
TCGA-AR-A1AW-01A-21D-A12Q-09	14	2
TCGA-AR-A1AX-01A-11D-A12Q-09	4	1
TCGA-AR-A1AY-01A-21D-A12Q-09	15	3
TCGA-AR-A24H-01A-11D-A167-09	19	8
TCGA-AR-A24K-01A-11D-A167-09	7	0
TCGA-AR-A24L-01A-11D-A167-09	10	5
TCGA-AR-A24M-01A-11D-A167-09	10	0
TCGA-AR-A24N-01A-11D-A167-09	14	0
TCGA-AR-A24O-01A-11D-A167-09	6	0
TCGA-AR-A24P-01A-11D-A167-09	6	0
TCGA-AR-A24Q-01A-12D-A167-09	43	15
TCGA-AR-A24R-01A-11D-A167-09	6	0
TCGA-AR-A24S-01A-11D-A167-09	13	3
TCGA-AR-A24T-01A-11D-A167-09	8	2
TCGA-AR-A24U-01A-11D-A167-09	5	8
TCGA-AR-A24V-01A-21D-A167-09	5	2
TCGA-AR-A24W-01A-11D-A17G-09	3	0
TCGA-AR-A24X-01A-11D-A167-09	13	1
TCGA-AR-A24Z-01A-11D-A167-09	11	2
TCGA-AR-A250-01A-31D-A167-09	26	13
TCGA-AR-A251-01A-12D-A167-09	37	14
TCGA-AR-A252-01A-11D-A167-09	2	1
TCGA-AR-A254-01A-21D-A167-09	11	0
TCGA-AR-A255-01A-11D-A167-09	13	5
TCGA-AR-A256-01A-11D-A167-09	48	17
TCGA-AR-A2LE-01A-11D-A17W-09	0	93
TCGA-AR-A2LH-01A-31D-A18P-09	5	12
TCGA-AR-A2LK-01A-11D-A17W-09	10	2
TCGA-AR-A2LL-01A-11D-A17W-09	7	0
TCGA-AR-A2LN-01A-21D-A18P-09	0	10
TCGA-AR-A2LO-01A-31D-A18P-09	6	0
TCGA-AR-A2LQ-01A-22D-A18P-09	6	0
TCGA-AR-A2LR-01A-12D-A18P-09	16	0
TCGA-AR-A5QM-01A-11D-A27P-09	7	1
TCGA-AR-A5QN-01A-12D-A28B-09	19	0
TCGA-AR-A5QP-01A-11D-A28B-09	11	0
TCGA-AR-A5QQ-01A-11D-A28B-09	30	7
TCGA-B6-A0I1-01A-11D-A21Q-09	23	1
TCGA-B6-A0I2-01A-11W-A050-09	16	8
TCGA-B6-A0I5-01A-11W-A100-09	1	1
TCGA-B6-A0I6-01A-11D-A128-09	23	4
TCGA-B6-A0I8-01A-11W-A050-09	26	17
TCGA-B6-A0I9-01A-11W-A050-09	29	2
TCGA-B6-A0IA-01A-11W-A050-09	25	0
TCGA-B6-A0IB-01A-11W-A050-09	25	4
TCGA-B6-A0IC-01A-11W-A050-09	13	3
TCGA-B6-A0IE-01A-11W-A050-09	20	2
TCGA-B6-A0IH-01A-11D-A10Y-09	10	3
TCGA-B6-A0IJ-01A-11W-A050-09	41	9
TCGA-B6-A0IK-01A-12W-A071-09	26	48
TCGA-B6-A0IM-01A-11W-A050-09	13	0
TCGA-B6-A0IN-01A-11W-A050-09	15	3
TCGA-B6-A0RE-01A-11W-A071-09	31	16
TCGA-B6-A0RG-01A-11W-A071-09	15	18
TCGA-B6-A0RH-01A-21D-A10Y-09	6	2
TCGA-B6-A0RI-01A-11W-A071-09	7	6
TCGA-B6-A0RL-01A-11D-A099-09	20	6
TCGA-B6-A0RM-01A-11D-A099-09	10	4
TCGA-B6-A0RN-01A-12D-A099-09	12	0
TCGA-B6-A0RO-01A-22D-A099-09	10	0
TCGA-B6-A0RP-01A-21D-A099-09	10	0
TCGA-B6-A0RQ-01A-11D-A10Y-09	2	9
TCGA-B6-A0RS-01A-11D-A099-09	35	7
TCGA-B6-A0RT-01A-21D-A099-09	18	4
TCGA-B6-A0RU-01A-11D-A099-09	10	0
TCGA-B6-A0RV-01A-11D-A099-09	0	12
TCGA-B6-A0WS-01A-11D-A10Y-09	8	0
TCGA-B6-A0WT-01A-11D-A10G-09	8	1
TCGA-B6-A0WV-01A-11D-A10G-09	10	0
TCGA-B6-A0WW-01A-11D-A10G-09	8	2
TCGA-B6-A0WX-01A-11D-A10G-09	10	0
TCGA-B6-A0WY-01A-11D-A10G-09	11	2
TCGA-B6-A0WZ-01A-11D-A10G-09	6	20
TCGA-B6-A0X0-01A-21D-A10Y-09	6	0
TCGA-B6-A0X1-01A-11D-A10G-09	15	11
TCGA-B6-A0X4-01A-11D-A10G-09	11	1
TCGA-B6-A0X5-01A-21D-A10G-09	14	5
TCGA-B6-A1KC-01B-11D-A159-09	4	0
TCGA-B6-A1KF-01A-11D-A13L-09	15	7
TCGA-B6-A1KI-01A-11D-A14K-09	6	0
TCGA-B6-A1KN-01A-11D-A13L-09	21	3
TCGA-B6-A2IU-01A-32D-A19T-09	5	5
TCGA-B6-A401-01A-11D-A23C-09	3	1
TCGA-B6-A409-01A-11D-A243-09	7	5
TCGA-B6-A40B-01A-11D-A23C-09	15	6
TCGA-B6-A40C-01A-11D-A23C-09	9	6
TCGA-BH-A0AU-01A-11D-A12Q-09	5	3
TCGA-BH-A0AV-01A-31D-A10Y-09	15	7
TCGA-BH-A0AW-01A-11W-A071-09	25	36
TCGA-BH-A0AY-01A-21W-A019-09	18	4
TCGA-BH-A0AZ-01A-21D-A12Q-09	17	9
TCGA-BH-A0B0-01A-21D-A10Y-09	0	25
TCGA-BH-A0B1-01A-12W-A071-09	28	3
TCGA-BH-A0B3-01A-11W-A071-09	10	1
TCGA-BH-A0B4-01A-11W-A019-09	13	9
TCGA-BH-A0B5-01A-11D-A12Q-09	6	16
TCGA-BH-A0B6-01A-11D-A19Y-09	0	395
TCGA-BH-A0B7-01A-12D-A10Y-09	14	1
TCGA-BH-A0B8-01A-21W-A071-09	19	8
TCGA-BH-A0B9-01A-11W-A071-09	7	3
TCGA-BH-A0BA-01A-11W-A071-09	18	2
TCGA-BH-A0BC-01A-22D-A099-09	9	2
TCGA-BH-A0BD-01A-11W-A050-09	8	0
TCGA-BH-A0BF-01A-21D-A12Q-09	9	4
TCGA-BH-A0BG-01A-11D-A10Y-09	9	1
TCGA-BH-A0BJ-01A-11W-A071-09	13	4
TCGA-BH-A0BL-01A-11D-A10Y-09	21	1
TCGA-BH-A0BM-01A-11W-A071-09	15	2
TCGA-BH-A0BO-01A-23D-A12B-09	6	2
TCGA-BH-A0BP-01A-11D-A10Y-09	30	14
TCGA-BH-A0BQ-01A-21D-A10Y-09	9	0
TCGA-BH-A0BR-01A-21W-A12T-09	10	9
TCGA-BH-A0BS-01A-11D-A12Q-09	6	2
TCGA-BH-A0BT-01A-11D-A12Q-09	12	0
TCGA-BH-A0BV-01A-11W-A019-09	9	4
TCGA-BH-A0BW-01A-11D-A10Y-09	24	5
TCGA-BH-A0BZ-01A-31D-A12Q-09	52	25
TCGA-BH-A0C0-01A-21W-A071-09	22	8
TCGA-BH-A0C1-01B-11D-A12B-09	8	2
TCGA-BH-A0C3-01A-21D-A12Q-09	5	0
TCGA-BH-A0C7-01B-11D-A10Y-09	11	3
TCGA-BH-A0DD-01A-31D-A12Q-09	7	1
TCGA-BH-A0DE-01A-11D-A10Y-09	3	1
TCGA-BH-A0DG-01A-21D-A12Q-09	6	5
TCGA-BH-A0DH-01A-11D-A099-09	12	2
TCGA-BH-A0DI-01A-21D-A12Q-09	11	7
TCGA-BH-A0DK-01A-21W-A071-09	19	5
TCGA-BH-A0DL-01A-11D-A10Y-09	6	11
TCGA-BH-A0DO-01B-11D-A12B-09	2	5
TCGA-BH-A0DP-01A-21W-A071-09	8	8
TCGA-BH-A0DQ-01A-11D-A099-09	9	0
