NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	11.635	130.774	3.426	79.363	1.559	0.546	20000.0
2	11.804	134.33	3.569	81.112	1.551	0.519	20000.0
3	11.877	133.769	3.546	80.876	1.588	0.523	40000.0
4	12.066	134.915	3.586	80.791	1.564	0.521	20000.0
5	11.863	133.51	3.476	80.425	1.542	0.531	40000.0
6	11.738	131.763	3.434	79.362	1.585	0.545	20000.0
7	12.089	133.996	3.582	80.935	1.604	0.528	40000.0
8	11.522	132.463	3.459	78.795	1.585	0.548	30000.0
9	11.388	128.133	3.425	77.569	1.528	0.569	20000.0
10	11.499	129.055	3.361	78.196	1.562	0.548	20000.0
11	11.949	134.497	3.535	80.848	1.582	0.528	40000.0
12	11.526	130.428	3.452	78.846	1.53	0.554	20000.0
13	11.734	132.213	3.471	79.981	1.565	0.538	30000.0
14	11.6	133.486	3.38	79.624	1.565	0.539	40000.0
15	11.504	129.623	3.37	78.143	1.555	0.552	20000.0
16	11.734	133.356	3.558	80.735	1.597	0.529	20000.0
17	12.001	134.075	3.501	79.93	1.573	0.537	40000.0
18	11.477	130.136	3.367	78.596	1.566	0.547	30000.0
19	11.779	132.873	3.458	80.8	1.566	0.522	40000.0
20	11.713	132.987	3.492	80.018	1.561	0.539	20000.0
21	11.823	133.728	3.54	80.07	1.573	0.535	30000.0
22	11.887	134.911	3.592	81.315	1.589	0.518	20000.0
23	11.93	134.481	3.565	81.17	1.544	0.525	70000.0
24	11.804	133.397	3.495	80.188	1.603	0.531	20000.0
25	11.836	133.56	3.564	80.414	1.566	0.529	30000.0
26	11.636	131.308	3.452	79.331	1.581	0.546	30000.0
27	11.606	132.74	3.433	79.199	1.604	0.544	20000.0
28	11.567	130.34	3.395	78.403	1.546	0.557	40000.0
29	11.477	130.748	3.415	79.166	1.596	0.544	30000.0
30	11.764	134.306	3.466	80.146	1.596	0.529	40000.0
31	11.544	129.478	3.396	78.204	1.573	0.557	20000.0
32	11.345	128.716	3.411	78.268	1.575	0.561	30000.0
33	11.611	130.492	3.408	78.992	1.59	0.542	20000.0
34	11.394	130.559	3.381	78.625	1.563	0.552	20000.0
35	11.689	132.377	3.473	79.792	1.549	0.54	30000.0
36	11.797	133.588	3.488	80.275	1.576	0.534	20000.0
37	11.457	130.141	3.404	78.372	1.552	0.554	50000.0
38	12.015	135.533	3.598	81.881	1.589	0.516	30000.0
39	11.726	132.452	3.476	78.945	1.558	0.547	30000.0
40	11.826	133.028	3.533	80.282	1.573	0.54	20000.0
41	11.772	132.86	3.509	79.602	1.554	0.547	30000.0
42	11.611	132.084	3.524	79.311	1.525	0.56	20000.0
43	11.707	133.612	3.468	79.805	1.548	0.544	20000.0
44	11.784	131.313	3.522	79.427	1.543	0.547	20000.0
45	11.769	135.252	3.541	80.929	1.602	0.519	20000.0
46	11.647	131.386	3.424	79.719	1.61	0.533	30000.0
47	11.846	130.034	3.504	78.184	1.5	0.568	20000.0
