NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	4.904	183.353	1.825	96.271	3.163	0.217	40000.0
2	4.851	182.365	1.826	95.908	3.136	0.219	20000.0
3	5.019	182.634	1.827	96.586	3.132	0.212	20000.0
4	4.892	183.019	1.845	96.197	3.132	0.216	30000.0
5	4.888	182.476	1.842	95.92	3.087	0.226	20000.0
6	4.868	182.445	1.821	96.004	3.098	0.219	20000.0
7	4.973	182.263	1.851	96.498	3.151	0.214	30000.0
8	5.003	182.525	1.857	96.415	3.132	0.22	20000.0
9	4.832	182.457	1.833	96.042	3.142	0.213	20000.0
10	5.07	183.3	1.853	96.614	3.153	0.209	20000.0
11	4.876	182.657	1.81	96.116	3.117	0.22	40000.0
12	4.88	182.38	1.83	96.041	3.081	0.221	20000.0
13	5.005	182.236	1.841	96.316	3.107	0.223	20000.0
14	4.91	182.589	1.828	96.137	3.12	0.221	30000.0
15	4.942	183.232	1.845	96.266	3.156	0.215	20000.0
16	4.941	183.595	1.866	96.358	3.123	0.21	30000.0
17	4.819	182.2	1.801	95.968	3.136	0.222	40000.0
18	4.98	184.117	1.883	96.507	3.152	0.2	20000.0
19	4.943	183.329	1.86	96.479	3.155	0.21	20000.0
20	5.08	183.172	1.888	96.65	3.154	0.212	20000.0
21	4.864	182.368	1.814	95.984	3.108	0.225	40000.0
22	5.008	182.398	1.852	96.402	3.136	0.217	20000.0
23	5.048	182.642	1.878	96.521	3.142	0.215	20000.0
24	4.884	182.513	1.845	95.995	3.084	0.225	30000.0
25	4.958	181.415	1.85	96.313	3.118	0.221	20000.0
26	5.046	182.877	1.87	96.438	3.143	0.216	20000.0
27	4.827	182.637	1.835	96.006	3.131	0.219	50000.0
28	4.86	181.988	1.799	95.874	3.079	0.227	30000.0
29	4.909	182.698	1.845	96.31	3.127	0.215	30000.0
30	4.85	182.148	1.825	95.968	3.113	0.221	20000.0
31	4.87	182.802	1.828	96.013	3.121	0.218	20000.0
32	4.882	181.998	1.816	95.923	3.105	0.222	30000.0
33	5.002	182.328	1.853	96.414	3.112	0.218	20000.0
34	4.946	182.935	1.834	96.045	3.105	0.223	30000.0
35	4.883	182.48	1.851	96.187	3.145	0.218	30000.0
36	4.961	184.103	1.833	96.585	3.183	0.202	30000.0
37	4.895	183.563	1.823	96.398	3.156	0.205	40000.0
38	4.831	182.236	1.82	95.912	3.11	0.221	30000.0
39	4.861	182.252	1.822	96.054	3.104	0.223	30000.0
40	4.858	182.209	1.844	96.022	3.124	0.22	30000.0
41	4.825	181.828	1.821	95.746	3.111	0.226	20000.0
42	5.038	183.151	1.825	96.554	3.161	0.21	30000.0
43	4.83	182.027	1.82	95.966	3.14	0.225	30000.0
44	5.011	182.451	1.846	96.431	3.14	0.215	40000.0
45	4.912	182.763	1.831	96.092	3.136	0.224	40000.0
46	4.872	182.728	1.813	96.07	3.126	0.22	30000.0
47	4.998	182.206	1.84	96.267	3.123	0.221	20000.0
48	5.028	182.936	1.851	96.475	3.149	0.215	40000.0
49	4.892	182.81	1.82	96.239	3.107	0.217	40000.0
50	5.04	183.023	1.861	96.452	3.155	0.213	20000.0
51	5.018	182.786	1.877	96.516	3.147	0.213	30000.0
52	4.904	183.399	1.845	96.286	3.12	0.208	20000.0
53	5.026	183.031	1.856	96.469	3.148	0.213	20000.0
54	4.879	182.796	1.827	96.035	3.128	0.22	20000.0
55	4.992	183.582	1.854	96.475	3.173	0.211	20000.0
56	5.049	182.799	1.87	96.535	3.143	0.214	20000.0
57	4.915	182.973	1.845	96.198	3.116	0.219	20000.0
58	4.991	183.738	1.849	96.49	3.14	0.211	30000.0
59	4.967	183.288	1.862	96.317	3.177	0.213	20000.0
60	4.864	182.802	1.81	96.249	3.13	0.218	30000.0
61	4.869	181.789	1.817	95.915	3.123	0.226	30000.0
62	4.813	181.41	1.831	95.797	3.077	0.229	30000.0
63	4.867	182.682	1.816	96.089	3.107	0.217	20000.0
64	4.876	182.844	1.833	96.321	3.171	0.215	30000.0
65	4.832	182.231	1.815	95.915	3.125	0.224	30000.0
66	4.938	183.255	1.844	96.234	3.125	0.216	30000.0
67	4.856	182.809	1.825	96.15	3.129	0.212	20000.0
