	0
159	ENSG00000118434
160	ENSG00000118491
161	ENSG00000118492
162	ENSG00000118903
163	ENSG00000118972
164	ENSG00000119440
165	ENSG00000119614
166	ENSG00000119660
167	ENSG00000119913
168	ENSG00000119973
169	ENSG00000120054
170	ENSG00000120160
171	ENSG00000120235
172	ENSG00000120242
173	ENSG00000120289
174	ENSG00000120329
175	ENSG00000120436
176	ENSG00000120440
177	ENSG00000120563
178	ENSG00000120903
179	ENSG00000120952
180	ENSG00000121314
181	ENSG00000121318
182	ENSG00000121351
183	ENSG00000121377
184	ENSG00000121381
185	ENSG00000121446
186	ENSG00000121634
187	ENSG00000121853
188	ENSG00000122043
189	ENSG00000122145
190	ENSG00000122180
191	ENSG00000122304
192	ENSG00000122375
193	ENSG00000122543
194	ENSG00000122548
195	ENSG00000122787
196	ENSG00000122859
197	ENSG00000122872
198	ENSG00000123165
199	ENSG00000123171
200	ENSG00000123447
201	ENSG00000123594
202	ENSG00000124003
203	ENSG00000124089
204	ENSG00000124196
205	ENSG00000124227
206	ENSG00000124232
207	ENSG00000124237
208	ENSG00000124333
209	ENSG00000124334
210	ENSG00000124449
211	ENSG00000124564
212	ENSG00000124568
213	ENSG00000124610
214	ENSG00000124812
215	ENSG00000124818
216	ENSG00000124827
217	ENSG00000124835
218	ENSG00000124900
219	ENSG00000125084
220	ENSG00000125385
221	ENSG00000125492
222	ENSG00000125514
223	ENSG00000125522
224	ENSG00000125533
225	ENSG00000125815
226	ENSG00000125816
227	ENSG00000125831
228	ENSG00000125861
229	ENSG00000125879
230	ENSG00000125888
231	ENSG00000125899
232	ENSG00000125900
233	ENSG00000125903
234	ENSG00000125975
235	ENSG00000125997
236	ENSG00000126010
237	ENSG00000126266
238	ENSG00000126545
239	ENSG00000126549
240	ENSG00000126550
241	ENSG00000126856
242	ENSG00000126952
243	ENSG00000127318
244	ENSG00000127362
245	ENSG00000127515
246	ENSG00000127529
247	ENSG00000127530
248	ENSG00000127780
249	ENSG00000128250
250	ENSG00000128310
251	ENSG00000128313
252	ENSG00000128519
253	ENSG00000129152
254	ENSG00000129170
255	ENSG00000129221
256	ENSG00000129744
257	ENSG00000129816
258	ENSG00000129845
259	ENSG00000129873
260	ENSG00000130167
261	ENSG00000130182
262	ENSG00000130368
263	ENSG00000130385
264	ENSG00000130538
265	ENSG00000130561
266	ENSG00000130612
267	ENSG00000130656
268	ENSG00000131007
269	ENSG00000131059
270	ENSG00000131068
271	ENSG00000131096
272	ENSG00000131142
273	ENSG00000131183
274	ENSG00000131264
275	ENSG00000131482
276	ENSG00000131538
277	ENSG00000131548
278	ENSG00000131686
279	ENSG00000131808
280	ENSG00000131864
281	ENSG00000131910
282	ENSG00000131982
283	ENSG00000132631
284	ENSG00000132671
285	ENSG00000132703
286	ENSG00000132972
287	ENSG00000133020
288	ENSG00000134160
289	ENSG00000134200
290	ENSG00000134249
291	ENSG00000134376
292	ENSG00000134389
293	ENSG00000134438
294	ENSG00000134489
295	ENSG00000134588
296	ENSG00000134595
297	ENSG00000134812
298	ENSG00000135175
299	ENSG00000135222
300	ENSG00000135248
301	ENSG00000135355
302	ENSG00000135409
303	ENSG00000135413
304	ENSG00000135569
305	ENSG00000135577
306	ENSG00000135973
307	ENSG00000136275
308	ENSG00000136297
309	ENSG00000136315
310	ENSG00000136487
311	ENSG00000136488
312	ENSG00000136694
313	ENSG00000136697
314	ENSG00000136698
315	ENSG00000136834
316	ENSG00000136839
317	ENSG00000136929
318	ENSG00000136939
319	ENSG00000137080
320	ENSG00000137090
321	ENSG00000137204
322	ENSG00000137251
323	ENSG00000137252
324	ENSG00000137392
325	ENSG00000137473
326	ENSG00000137634
327	ENSG00000137675
328	ENSG00000137707
329	ENSG00000137976
330	ENSG00000138068
331	ENSG00000138308
332	ENSG00000138483
333	ENSG00000138684
334	ENSG00000138813
335	ENSG00000138892
336	ENSG00000139053
337	ENSG00000139151
338	ENSG00000139287
339	ENSG00000139330
340	ENSG00000139610
341	ENSG00000139780
342	ENSG00000139797
343	ENSG00000140107
344	ENSG00000140478
345	ENSG00000140506
346	ENSG00000140623
347	ENSG00000140798
348	ENSG00000141161
349	ENSG00000141194
350	ENSG00000141200
351	ENSG00000141316
352	ENSG00000141371
353	ENSG00000141434
354	ENSG00000141748
355	ENSG00000141946
356	ENSG00000141977
357	ENSG00000142025
358	ENSG00000142163
359	ENSG00000142484
360	ENSG00000142511
361	ENSG00000142513
362	ENSG00000142538
363	ENSG00000142615
364	ENSG00000142698
365	ENSG00000142789
366	ENSG00000143006
367	ENSG00000143032
368	ENSG00000143105
369	ENSG00000143107
370	ENSG00000143278
371	ENSG00000143552
372	ENSG00000143921
373	ENSG00000143954
374	ENSG00000144010
375	ENSG00000144015
376	ENSG00000144119
377	ENSG00000144188
378	ENSG00000144227
379	ENSG00000144410
380	ENSG00000144962
381	ENSG00000145309
382	ENSG00000145384
383	ENSG00000145626
384	ENSG00000145642
385	ENSG00000145826
386	ENSG00000145835
387	ENSG00000145839
388	ENSG00000145863
389	ENSG00000145888
390	ENSG00000145975
391	ENSG00000146047
392	ENSG00000146360
393	ENSG00000146378
394	ENSG00000146383
395	ENSG00000146385
396	ENSG00000146399
397	ENSG00000146618
398	ENSG00000146809
399	ENSG00000146839
400	ENSG00000146910
401	ENSG00000146926
402	ENSG00000147081
403	ENSG00000147160
404	ENSG00000147183
405	ENSG00000147223
406	ENSG00000147262
407	ENSG00000147432
408	ENSG00000147596
409	ENSG00000147613
410	ENSG00000147753
411	ENSG00000147761
412	ENSG00000147869
413	ENSG00000147873
414	ENSG00000147885
415	ENSG00000148136
416	ENSG00000148156
417	ENSG00000148215
418	ENSG00000148386
419	ENSG00000148482
420	ENSG00000148513
421	ENSG00000148602
422	ENSG00000148604
423	ENSG00000149124
424	ENSG00000149133
425	ENSG00000149305
426	ENSG00000149443
427	ENSG00000149452
428	ENSG00000149488
429	ENSG00000149507
430	ENSG00000149516
431	ENSG00000149635
432	ENSG00000149651
433	ENSG00000149735
434	ENSG00000149742
435	ENSG00000150175
436	ENSG00000150244
437	ENSG00000150261
438	ENSG00000150269
439	ENSG00000150276
440	ENSG00000150628
441	ENSG00000150676
442	ENSG00000150732
443	ENSG00000150783
444	ENSG00000151005
445	ENSG00000151033
446	ENSG00000151360
447	ENSG00000151379
448	ENSG00000151418
449	ENSG00000151475
450	ENSG00000151577
451	ENSG00000151615
452	ENSG00000151631
453	ENSG00000151952
454	ENSG00000151962
455	ENSG00000151963
456	ENSG00000152093
457	ENSG00000152214
458	ENSG00000152254
459	ENSG00000152266
460	ENSG00000152463
461	ENSG00000152591
462	ENSG00000152595
463	ENSG00000152611
464	ENSG00000152670
465	ENSG00000152822
466	ENSG00000153230
467	ENSG00000153498
468	ENSG00000153684
469	ENSG00000153779
470	ENSG00000154007
471	ENSG00000154143
472	ENSG00000154415
473	ENSG00000154438
474	ENSG00000154478
475	ENSG00000154485
476	ENSG00000154611
477	ENSG00000155087
478	ENSG00000155249
479	ENSG00000155714
480	ENSG00000155833
481	ENSG00000155875
482	ENSG00000155890
483	ENSG00000155897
484	ENSG00000156006
485	ENSG00000156194
486	ENSG00000156282
487	ENSG00000156395
488	ENSG00000156575
489	ENSG00000156755
490	ENSG00000156885
491	ENSG00000156920
492	ENSG00000156925
493	ENSG00000157060
494	ENSG00000157093
495	ENSG00000157119
496	ENSG00000157131
497	ENSG00000157211
498	ENSG00000157219
499	ENSG00000157330
500	ENSG00000157884
501	ENSG00000157965
502	ENSG00000158077
503	ENSG00000158497
504	ENSG00000158553
505	ENSG00000158731
506	ENSG00000158748
507	ENSG00000158901
508	ENSG00000159186
509	ENSG00000159224
510	ENSG00000159248
511	ENSG00000159289
512	ENSG00000159398
513	ENSG00000159455
514	ENSG00000159495
515	ENSG00000159650
516	ENSG00000159712
517	ENSG00000159723
518	ENSG00000159961
519	ENSG00000160202
520	ENSG00000160339
521	ENSG00000160349
522	ENSG00000160882
523	ENSG00000160994
524	ENSG00000161610
525	ENSG00000161634
526	ENSG00000161652
527	ENSG00000161807
528	ENSG00000161973
529	ENSG00000161992
530	ENSG00000162006
531	ENSG00000162068
532	ENSG00000162365
533	ENSG00000162456
534	ENSG00000162460
535	ENSG00000162594
536	ENSG00000162598
537	ENSG00000162621
538	ENSG00000162699
539	ENSG00000162727
540	ENSG00000162753
541	ENSG00000162761
542	ENSG00000162763
543	ENSG00000162771
544	ENSG00000162843
545	ENSG00000162947
546	ENSG00000163012
547	ENSG00000163046
548	ENSG00000163081
549	ENSG00000163092
550	ENSG00000163098
551	ENSG00000163114
552	ENSG00000163206
553	ENSG00000163217
554	ENSG00000163254
555	ENSG00000163263
556	ENSG00000163285
557	ENSG00000163288
558	ENSG00000163295
559	ENSG00000163352
560	ENSG00000163377
561	ENSG00000163394
562	ENSG00000163424
563	ENSG00000163440
564	ENSG00000163497
565	ENSG00000163515
566	ENSG00000163518
567	ENSG00000163581
568	ENSG00000163632
569	ENSG00000163646
570	ENSG00000163737
571	ENSG00000163825
572	ENSG00000163833
573	ENSG00000163914
574	ENSG00000163915
575	ENSG00000163982
576	ENSG00000164113
577	ENSG00000164123
578	ENSG00000164270
579	ENSG00000164299
580	ENSG00000164325
581	ENSG00000164326
582	ENSG00000164334
583	ENSG00000164363
584	ENSG00000164385
585	ENSG00000164399
586	ENSG00000164451
587	ENSG00000164458
588	ENSG00000164500
589	ENSG00000164508
590	ENSG00000164556
591	ENSG00000164600
592	ENSG00000164616
593	ENSG00000164645
594	ENSG00000164729
595	ENSG00000164740
596	ENSG00000164794
597	ENSG00000164821
598	ENSG00000164822
599	ENSG00000164853
600	ENSG00000164871
601	ENSG00000164893
602	ENSG00000165059
603	ENSG00000165076
604	ENSG00000165120
605	ENSG00000165131
606	ENSG00000165192
607	ENSG00000165202
608	ENSG00000165204
609	ENSG00000165309
610	ENSG00000165370
611	ENSG00000165383
612	ENSG00000165471
613	ENSG00000165509
614	ENSG00000165623
615	ENSG00000165694
616	ENSG00000165762
617	ENSG00000165805
618	ENSG00000165953
619	ENSG00000165970
620	ENSG00000166006
621	ENSG00000166007
622	ENSG00000166013
623	ENSG00000166069
624	ENSG00000166104
625	ENSG00000166118
626	ENSG00000166152
627	ENSG00000166159
628	ENSG00000166160
629	ENSG00000166211
630	ENSG00000166220
631	ENSG00000166329
632	ENSG00000166351
633	ENSG00000166363
634	ENSG00000166368
635	ENSG00000166408
636	ENSG00000166530
637	ENSG00000166558
638	ENSG00000166569
639	ENSG00000166573
640	ENSG00000166603
641	ENSG00000166693
642	ENSG00000166748
643	ENSG00000166862
644	ENSG00000166884
645	ENSG00000166917
646	ENSG00000166930
647	ENSG00000166948
648	ENSG00000166984
649	ENSG00000167011
650	ENSG00000167014
651	ENSG00000167046
652	ENSG00000167098
653	ENSG00000167104
654	ENSG00000167139
655	ENSG00000167195
656	ENSG00000167346
657	ENSG00000167359
658	ENSG00000167360
659	ENSG00000167390
660	ENSG00000167393
661	ENSG00000167459
662	ENSG00000167494
663	ENSG00000167531
664	ENSG00000167580
665	ENSG00000167612
666	ENSG00000167780
667	ENSG00000167791
668	ENSG00000167798
669	ENSG00000167800
670	ENSG00000167822
671	ENSG00000167825
672	ENSG00000167858
673	ENSG00000167910
674	ENSG00000167945
675	ENSG00000168070
676	ENSG00000168122
677	ENSG00000168124
678	ENSG00000168126
679	ENSG00000168129
680	ENSG00000168131
681	ENSG00000168135
682	ENSG00000168148
683	ENSG00000168158
684	ENSG00000168263
685	ENSG00000168267
686	ENSG00000168333
687	ENSG00000168348
688	ENSG00000168367
689	ENSG00000168412
690	ENSG00000168418
691	ENSG00000168454
692	ENSG00000168509
693	ENSG00000168515
694	ENSG00000168530
695	ENSG00000168539
696	ENSG00000168582
697	ENSG00000168594
698	ENSG00000168619
699	ENSG00000168630
700	ENSG00000168746
701	ENSG00000168828
702	ENSG00000168830
703	ENSG00000168925
704	ENSG00000168930
705	ENSG00000168939
706	ENSG00000168967
707	ENSG00000168992
708	ENSG00000169006
709	ENSG00000169040
710	ENSG00000169064
711	ENSG00000169084
712	ENSG00000169093
713	ENSG00000169100
714	ENSG00000169154
715	ENSG00000169164
716	ENSG00000169194
717	ENSG00000169208
718	ENSG00000169214
719	ENSG00000169325
720	ENSG00000169327
721	ENSG00000169340
722	ENSG00000169344
723	ENSG00000169393
724	ENSG00000169397
725	ENSG00000169484
726	ENSG00000169488
727	ENSG00000169575
728	ENSG00000169676
729	ENSG00000169704
730	ENSG00000169717
731	ENSG00000169763
732	ENSG00000169777
733	ENSG00000169789
734	ENSG00000169800
735	ENSG00000169807
736	ENSG00000169811
737	ENSG00000169840
738	ENSG00000169849
739	ENSG00000169856
740	ENSG00000169877
741	ENSG00000169906
742	ENSG00000170152
743	ENSG00000170162
744	ENSG00000170165
745	ENSG00000170178
746	ENSG00000170180
747	ENSG00000170279
748	ENSG00000170409
749	ENSG00000170549
750	ENSG00000170590
751	ENSG00000170605
752	ENSG00000170613
753	ENSG00000170683
754	ENSG00000170688
755	ENSG00000170748
756	ENSG00000170777
757	ENSG00000170782
758	ENSG00000170788
759	ENSG00000170790
760	ENSG00000170807
761	ENSG00000170820
762	ENSG00000170890
763	ENSG00000170920
764	ENSG00000170923
765	ENSG00000170925
766	ENSG00000170929
767	ENSG00000170935
768	ENSG00000170948
769	ENSG00000170950
770	ENSG00000170953
771	ENSG00000170967
772	ENSG00000170983
773	ENSG00000171014
774	ENSG00000171053
775	ENSG00000171054
776	ENSG00000171102
777	ENSG00000171133
778	ENSG00000171136
779	ENSG00000171180
780	ENSG00000171195
781	ENSG00000171199
782	ENSG00000171201
783	ENSG00000171209
784	ENSG00000171396
785	ENSG00000171402
786	ENSG00000171405
787	ENSG00000171459
788	ENSG00000171478
789	ENSG00000171481
790	ENSG00000171483
791	ENSG00000171487
792	ENSG00000171489
793	ENSG00000171495
794	ENSG00000171496
795	ENSG00000171501
796	ENSG00000171505
797	ENSG00000171540
798	ENSG00000171561
799	ENSG00000171643
800	ENSG00000171671
801	ENSG00000171722
802	ENSG00000171773
803	ENSG00000171794
804	ENSG00000171804
805	ENSG00000171815
806	ENSG00000171855
807	ENSG00000171936
808	ENSG00000171942
809	ENSG00000171944
810	ENSG00000171987
811	ENSG00000171989
812	ENSG00000171999
813	ENSG00000172016
814	ENSG00000172023
815	ENSG00000172073
816	ENSG00000172146
817	ENSG00000172148
818	ENSG00000172150
819	ENSG00000172154
820	ENSG00000172155
821	ENSG00000172188
822	ENSG00000172199
823	ENSG00000172208
824	ENSG00000172232
825	ENSG00000172283
826	ENSG00000172288
827	ENSG00000172289
828	ENSG00000172294
829	ENSG00000172297
830	ENSG00000172320
831	ENSG00000172324
832	ENSG00000172342
833	ENSG00000172352
834	ENSG00000172362
835	ENSG00000172365
836	ENSG00000172377
837	ENSG00000172399
838	ENSG00000172410
839	ENSG00000172421
840	ENSG00000172457
841	ENSG00000172459
842	ENSG00000172464
843	ENSG00000172487
844	ENSG00000172489
845	ENSG00000172497
846	ENSG00000172519
847	ENSG00000172538
848	ENSG00000172568
849	ENSG00000172640
850	ENSG00000172680
851	ENSG00000172689
852	ENSG00000172742
853	ENSG00000172769
854	ENSG00000172772
855	ENSG00000172900
856	ENSG00000172912
857	ENSG00000172938
858	ENSG00000172940
859	ENSG00000172967
860	ENSG00000172969
861	ENSG00000173080
862	ENSG00000173093
863	ENSG00000173250
864	ENSG00000173285
865	ENSG00000173302
866	ENSG00000173335
867	ENSG00000173357
868	ENSG00000173389
869	ENSG00000173431
870	ENSG00000173452
871	ENSG00000173464
872	ENSG00000173572
873	ENSG00000173585
874	ENSG00000173612
875	ENSG00000173627
876	ENSG00000173673
877	ENSG00000173679
878	ENSG00000173699
879	ENSG00000173728
880	ENSG00000173769
881	ENSG00000173810
882	ENSG00000173862
883	ENSG00000173954
884	ENSG00000173976
885	ENSG00000174016
886	ENSG00000174279
887	ENSG00000174325
888	ENSG00000174339
889	ENSG00000174407
890	ENSG00000174408
891	ENSG00000174417
892	ENSG00000174418
893	ENSG00000174429
894	ENSG00000174448
895	ENSG00000174450
896	ENSG00000174453
897	ENSG00000174495
898	ENSG00000174562
899	ENSG00000174572
900	ENSG00000174667
901	ENSG00000174677
902	ENSG00000174678
903	ENSG00000174680
904	ENSG00000174776
905	ENSG00000174898
906	ENSG00000174914
907	ENSG00000174930
908	ENSG00000174937
909	ENSG00000174957
910	ENSG00000174970
911	ENSG00000174982
912	ENSG00000174990
913	ENSG00000175018
914	ENSG00000175077
915	ENSG00000175143
916	ENSG00000175189
917	ENSG00000175202
918	ENSG00000175302
919	ENSG00000175319
920	ENSG00000175325
921	ENSG00000175336
922	ENSG00000175398
923	ENSG00000175485
924	ENSG00000175509
925	ENSG00000175520
926	ENSG00000175535
927	ENSG00000175604
928	ENSG00000175619
929	ENSG00000175646
930	ENSG00000175658
931	ENSG00000175664
932	ENSG00000175676
933	ENSG00000175699
934	ENSG00000175718
935	ENSG00000175728
936	ENSG00000175746
937	ENSG00000175749
938	ENSG00000175766
939	ENSG00000175779
940	ENSG00000175800
941	ENSG00000175809
942	ENSG00000175841
943	ENSG00000176007
944	ENSG00000176075
945	ENSG00000176115
946	ENSG00000176134
947	ENSG00000176136
948	ENSG00000176160
949	ENSG00000176198
950	ENSG00000176200
951	ENSG00000176219
952	ENSG00000176230
953	ENSG00000176231
954	ENSG00000176232
955	ENSG00000176239
956	ENSG00000176246
957	ENSG00000176253
958	ENSG00000176256
959	ENSG00000176269
960	ENSG00000176281
961	ENSG00000176290
962	ENSG00000176294
963	ENSG00000176299
964	ENSG00000176302
965	ENSG00000176312
966	ENSG00000176320
967	ENSG00000176378
968	ENSG00000176495
969	ENSG00000176510
970	ENSG00000176540
971	ENSG00000176547
972	ENSG00000176555
973	ENSG00000176567
974	ENSG00000176571
975	ENSG00000176584
976	ENSG00000176601
977	ENSG00000176605
978	ENSG00000176635
979	ENSG00000176654
980	ENSG00000176679
981	ENSG00000176695
982	ENSG00000176716
983	ENSG00000176742
984	ENSG00000176746
985	ENSG00000176748
986	ENSG00000176752
987	ENSG00000176754
988	ENSG00000176774
989	ENSG00000176782
990	ENSG00000176787
991	ENSG00000176798
992	ENSG00000176840
993	ENSG00000176882
994	ENSG00000176893
995	ENSG00000176895
996	ENSG00000176900
997	ENSG00000176904
998	ENSG00000176922
999	ENSG00000176923
1000	ENSG00000176925
1001	ENSG00000176951
1002	ENSG00000176979
1003	ENSG00000176984
1004	ENSG00000176988
1005	ENSG00000177023
1006	ENSG00000177047
1007	ENSG00000177108
1008	ENSG00000177143
1009	ENSG00000177151
1010	ENSG00000177174
1011	ENSG00000177186
1012	ENSG00000177201
1013	ENSG00000177212
1014	ENSG00000177233
1015	ENSG00000177261
1016	ENSG00000177275
1017	ENSG00000177291
1018	ENSG00000177306
1019	ENSG00000177324
1020	ENSG00000177338
1021	ENSG00000177354
1022	ENSG00000177369
1023	ENSG00000177400
1024	ENSG00000177414
1025	ENSG00000177418
1026	ENSG00000177462
1027	ENSG00000177468
1028	ENSG00000177476
1029	ENSG00000177489
1030	ENSG00000177535
1031	ENSG00000177553
1032	ENSG00000177558
1033	ENSG00000177586
1034	ENSG00000177590
1035	ENSG00000177596
1036	ENSG00000177673
1037	ENSG00000177684
1038	ENSG00000177689
1039	ENSG00000177693
1040	ENSG00000177710
1041	ENSG00000177725
1042	ENSG00000177776
1043	ENSG00000177800
1044	ENSG00000177938
1045	ENSG00000177947
1046	ENSG00000177992
1047	ENSG00000177993
1048	ENSG00000177994
1049	ENSG00000178021
1050	ENSG00000178055
1051	ENSG00000178107
1052	ENSG00000178130
1053	ENSG00000178193
1054	ENSG00000178243
1055	ENSG00000178248
1056	ENSG00000178257
1057	ENSG00000178279
1058	ENSG00000178287
1059	ENSG00000178358
1060	ENSG00000178394
1061	ENSG00000178395
1062	ENSG00000178412
1063	ENSG00000178457
1064	ENSG00000178473
1065	ENSG00000178586
1066	ENSG00000178591
1067	ENSG00000178596
1068	ENSG00000178602
1069	ENSG00000178605
1070	ENSG00000178636
1071	ENSG00000178645
1072	ENSG00000178690
1073	ENSG00000178722
1074	ENSG00000178732
1075	ENSG00000178734
1076	ENSG00000178762
1077	ENSG00000178772
1078	ENSG00000178795
1079	ENSG00000178804
1080	ENSG00000178928
1081	ENSG00000178997
1082	ENSG00000179002
1083	ENSG00000179028
1084	ENSG00000179055
1085	ENSG00000179073
1086	ENSG00000179131
1087	ENSG00000179136
1088	ENSG00000179142
1089	ENSG00000179170
1090	ENSG00000179213
1091	ENSG00000179219
1092	ENSG00000179253
1093	ENSG00000179270
1094	ENSG00000179300
1095	ENSG00000179381
1096	ENSG00000179399
1097	ENSG00000179407
1098	ENSG00000179420
1099	ENSG00000179443
1100	ENSG00000179447
1101	ENSG00000179452
1102	ENSG00000179468
1103	ENSG00000179571
1104	ENSG00000179577
1105	ENSG00000179580
1106	ENSG00000179600
1107	ENSG00000179615
1108	ENSG00000179626
1109	ENSG00000179673
1110	ENSG00000179676
1111	ENSG00000179695
1112	ENSG00000179709
1113	ENSG00000179751
1114	ENSG00000179755
1115	ENSG00000179813
1116	ENSG00000179817
1117	ENSG00000179840
1118	ENSG00000179902
1119	ENSG00000179919
1120	ENSG00000179930
1121	ENSG00000179938
1122	ENSG00000179994
1123	ENSG00000180016
1124	ENSG00000180019
1125	ENSG00000180042
1126	ENSG00000180053
1127	ENSG00000180068
1128	ENSG00000180083
1129	ENSG00000180090
1130	ENSG00000180116
1131	ENSG00000180150
1132	ENSG00000180189
1133	ENSG00000180205
1134	ENSG00000180219
1135	ENSG00000180245
1136	ENSG00000180259
1137	ENSG00000180269
1138	ENSG00000180305
1139	ENSG00000180347
1140	ENSG00000180386
1141	ENSG00000180409
1142	ENSG00000180422
1143	ENSG00000180424
1144	ENSG00000180433
1145	ENSG00000180437
1146	ENSG00000180475
1147	ENSG00000180483
1148	ENSG00000180613
1149	ENSG00000180663
1150	ENSG00000180697
1151	ENSG00000180708
1152	ENSG00000180714
1153	ENSG00000180723
1154	ENSG00000180770
1155	ENSG00000180772
1156	ENSG00000180777
1157	ENSG00000180803
1158	ENSG00000180846
1159	ENSG00000180869
1160	ENSG00000180872
1161	ENSG00000180878
1162	ENSG00000180909
1163	ENSG00000180910
1164	ENSG00000180913
1165	ENSG00000180919
1166	ENSG00000180926
1167	ENSG00000180934
1168	ENSG00000180974
1169	ENSG00000180988
1170	ENSG00000181001
1171	ENSG00000181009
1172	ENSG00000181017
1173	ENSG00000181023
1174	ENSG00000181074
1175	ENSG00000181109
1176	ENSG00000181171
1177	ENSG00000181201
1178	ENSG00000181211
1179	ENSG00000181214
1180	ENSG00000181215
1181	ENSG00000181273
1182	ENSG00000181282
1183	ENSG00000181296
1184	ENSG00000181323
1185	ENSG00000181325
1186	ENSG00000181371
1187	ENSG00000181378
1188	ENSG00000181395
1189	ENSG00000181408
1190	ENSG00000181499
1191	ENSG00000181514
1192	ENSG00000181518
1193	ENSG00000181552
1194	ENSG00000181562
1195	ENSG00000181609
1196	ENSG00000181616
1197	ENSG00000181626
1198	ENSG00000181693
1199	ENSG00000181698
1200	ENSG00000181705
1201	ENSG00000181718
1202	ENSG00000181733
1203	ENSG00000181752
1204	ENSG00000181761
1205	ENSG00000181767
1206	ENSG00000181780
1207	ENSG00000181781
1208	ENSG00000181785
1209	ENSG00000181786
1210	ENSG00000181800
1211	ENSG00000181803
1212	ENSG00000181837
1213	ENSG00000181867
1214	ENSG00000181903
1215	ENSG00000181927
1216	ENSG00000181939
1217	ENSG00000181943
1218	ENSG00000181950
1219	ENSG00000181958
1220	ENSG00000181961
1221	ENSG00000181963
1222	ENSG00000181965
1223	ENSG00000181977
1224	ENSG00000181984
1225	ENSG00000181995
1226	ENSG00000181997
1227	ENSG00000182000
1228	ENSG00000182035
1229	ENSG00000182053
1230	ENSG00000182070
1231	ENSG00000182083
1232	ENSG00000182156
1233	ENSG00000182162
1234	ENSG00000182170
1235	ENSG00000182177
1236	ENSG00000182187
1237	ENSG00000182223
1238	ENSG00000182255
1239	ENSG00000182271
1240	ENSG00000182315
1241	ENSG00000182329
1242	ENSG00000182330
1243	ENSG00000182334
1244	ENSG00000182346
1245	ENSG00000182351
1246	ENSG00000182352
1247	ENSG00000182365
1248	ENSG00000182376
