NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
127	75.025	109.026	13.171	70.691	1.06	0.584	50000.0
128	74.793	108.991	13.13	70.468	1.061	0.587	30000.0
129	74.658	108.92	12.976	70.506	1.061	0.585	40000.0
130	75.014	109.207	13.098	70.643	1.061	0.583	20000.0
131	75.193	109.053	13.153	70.549	1.062	0.587	20000.0
132	74.995	108.82	13.097	70.486	1.063	0.586	40000.0
133	75.151	109.122	13.152	70.498	1.063	0.586	30000.0
134	74.44	108.35	12.994	70.085	1.051	0.593	20000.0
135	74.874	108.972	13.093	70.459	1.062	0.587	30000.0
136	75.111	109.989	13.091	71.102	1.071	0.578	20000.0
137	75.101	109.542	13.149	70.788	1.069	0.583	30000.0
138	74.922	109.679	12.952	70.844	1.07	0.58	30000.0
139	74.671	109.045	13.045	70.6	1.061	0.584	50000.0
140	74.889	109.147	13.022	70.512	1.066	0.586	30000.0
141	74.576	108.967	12.91	70.556	1.063	0.581	40000.0
142	74.963	108.869	13.129	70.321	1.06	0.59	20000.0
143	74.99	108.723	13.125	70.248	1.059	0.589	50000.0
144	74.9	109.207	13.087	70.559	1.063	0.583	20000.0
145	74.806	108.993	13.059	70.535	1.062	0.587	40000.0
146	74.892	108.813	13.095	70.391	1.058	0.588	30000.0
147	74.684	109.193	13.052	70.748	1.064	0.585	30000.0
148	74.197	108.786	12.934	70.311	1.058	0.588	30000.0
149	74.899	109.281	13.137	70.722	1.065	0.584	30000.0
150	75.174	109.305	13.169	70.786	1.065	0.583	30000.0
151	74.665	108.983	13.006	70.423	1.059	0.587	30000.0
152	74.534	108.668	12.964	70.174	1.057	0.59	40000.0
153	74.522	108.918	12.958	70.74	1.062	0.581	20000.0
154	75.141	108.979	13.185	70.466	1.057	0.589	50000.0
155	74.651	108.806	13.048	70.42	1.06	0.588	30000.0
156	74.468	109.076	12.974	70.623	1.061	0.585	50000.0
157	74.718	109.086	13.068	70.593	1.064	0.584	30000.0
158	74.727	108.748	13.075	70.486	1.057	0.586	20000.0
159	74.741	109.145	13.04	70.538	1.064	0.585	40000.0
160	74.642	108.469	13.036	70.164	1.052	0.592	20000.0
161	74.566	108.369	12.968	70.081	1.056	0.59	50000.0
162	75.247	109.846	13.113	71.272	1.073	0.575	30000.0
163	74.908	109.288	13.128	70.654	1.066	0.584	30000.0
