Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-DK-A1AA-01A-11D-A13W-08	0	0	0	8	0
TCGA-DK-A1AB-01A-11D-A13W-08	4	4	1	4	1
TCGA-DK-A1AC-01A-11D-A13W-08	147	24	48	1	3
TCGA-DK-A1AD-01A-11D-A13W-08	6	8	0	5	4
TCGA-DK-A1AE-01A-11D-A13W-08	1	3	2	7	0
TCGA-DK-A1AF-01A-11D-A13W-08	5	1	0	1	2
TCGA-DK-A1AG-01A-11D-A13W-08	1	1	1	0	2
TCGA-DK-A2HX-01A-12D-A18F-08	0	3	0	2	0
TCGA-DK-A2I1-01A-11D-A17V-08	11	9	3	6	0
TCGA-DK-A2I2-01A-11D-A17V-08	5	0	0	1	0
TCGA-DK-A2I4-01A-11D-A21A-08	54	38	2	3	7
TCGA-DK-A2I6-01A-12D-A18F-08	13	1	17	0	3
TCGA-DK-A3IK-01A-32D-A21A-08	3	3	1	0	10
TCGA-DK-A3IL-01A-11D-A20D-08	2	1	3	10	0
TCGA-DK-A3IM-01A-11D-A20D-08	0	0	0	7	0
TCGA-DK-A3IN-01A-11D-A20D-08	15	2	8	0	0
TCGA-DK-A3IQ-01A-31D-A20D-08	2	1	4	1	2
TCGA-DK-A3IS-01A-21D-A21A-08	19	11	0	6	4
TCGA-DK-A3IT-01A-31D-A20D-08	13	12	16	0	1
TCGA-DK-A3IU-01A-11D-A20D-08	14	6	0	0	3
TCGA-DK-A3IV-01A-22D-A21A-08	2	2	2	1	0
TCGA-DK-A3WW-01A-22D-A23M-08	43	44	24	0	13
TCGA-DK-A3WX-01A-22D-A22Z-08	1	0	3	0	0
TCGA-DK-A3WY-01A-11D-A22Z-08	1	0	0	0	1
TCGA-DK-A3X1-01A-12D-A22Z-08	58	24	0	0	13
TCGA-DK-A3X2-01A-11D-A22Z-08	0	2	11	0	1
TCGA-DK-A6AV-01A-12D-A30E-08	1	1	0	9	1
TCGA-DK-A6AW-01A-11D-A30E-08	6	0	0	0	215
TCGA-DK-A6B0-01A-11D-A31L-08	0	0	1	0	0
TCGA-DK-A6B1-01A-12D-A30E-08	0	0	6	0	0
TCGA-DK-A6B2-01A-11D-A30E-08	1	0	9	0	0
TCGA-DK-A6B5-01A-11D-A31L-08	5	6	0	5	0
TCGA-DK-A6B6-01A-11D-A30E-08	49	5	43	0	15
TCGA-DK-AA6L-01A-11D-A391-08	8	10	1	5	0
TCGA-DK-AA6M-01A-11D-A391-08	0	0	3	3	2
TCGA-DK-AA6P-01A-11D-A391-08	3	2	2	7	1
TCGA-DK-AA6Q-01A-11D-A391-08	1	2	0	0	3
TCGA-DK-AA6R-01A-11D-A42E-08	3	6	13	5	0
TCGA-DK-AA6S-01A-21D-A391-08	20	12	7	8	0
TCGA-DK-AA6T-01A-11D-A391-08	0	1	2	0	0
TCGA-DK-AA6U-01A-11D-A391-08	0	1	27	7	0
TCGA-DK-AA6W-01A-12D-A391-08	6	4	4	0	0
TCGA-DK-AA6X-01A-12D-A42E-08	2	0	0	2	0
TCGA-DK-AA71-01A-31D-A391-08	35	25	3	0	0
TCGA-DK-AA74-01A-11D-A391-08	7	9	0	1	0
TCGA-DK-AA75-01A-11D-A391-08	41	5	20	9	6
TCGA-DK-AA76-01A-11D-A391-08	5	2	6	1	1
TCGA-DK-AA77-01A-11D-A391-08	1	2	12	6	0
TCGA-E5-A2PC-01A-11D-A202-08	12	1	13	0	0
TCGA-E5-A4TZ-01A-11D-A31L-08	3	17	16	3	4
TCGA-E5-A4U1-01A-11D-A31L-08	14	15	31	0	0
TCGA-E7-A3X6-01A-12D-A22Z-08	1	5	2	1	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	0	2	3	6
TCGA-E7-A4IJ-01A-31D-A26M-08	4	6	19	0	0
TCGA-E7-A4XJ-01A-11D-A26M-08	1	0	3	0	1
TCGA-E7-A519-01A-11D-A26M-08	0	0	2	4	0
TCGA-E7-A541-01A-11D-A26M-08	6	4	16	0	9
TCGA-E7-A5KE-01A-11D-A289-08	9	12	1	4	4
TCGA-E7-A5KF-01A-11D-A289-08	10	3	0	6	0
TCGA-E7-A677-01A-11D-A30E-08	0	0	11	10	8
TCGA-E7-A6MD-01A-41D-A34U-08	15	10	6	0	8
TCGA-E7-A6ME-01A-22D-A32B-08	0	0	1	4	3
TCGA-E7-A6MF-01A-12D-A32B-08	2	2	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	18	2	6	0	2
TCGA-E7-A7DV-01A-11D-A339-08	8	5	0	0	0
TCGA-E7-A7PW-01A-11D-A34U-08	3	0	1	6	1
TCGA-E7-A7XN-01A-11D-A34U-08	33	34	0	9	0
TCGA-E7-A85H-01A-11D-A34U-08	6	2	6	23	1
TCGA-E7-A8O7-01A-11D-A364-08	0	0	3	0	0
TCGA-E7-A8O8-01A-11D-A364-08	2	0	5	0	0
TCGA-E7-A97P-01A-11D-A38G-08	0	0	7	8	6
TCGA-E7-A97Q-01A-11D-A38G-08	1	0	0	7	0
TCGA-FD-A3B3-01A-12D-A202-08	3	5	0	2	0
TCGA-FD-A3B4-01A-12D-A202-08	1	1	0	3	2
TCGA-FD-A3B5-01A-11D-A20D-08	3	0	3	0	1
TCGA-FD-A3B6-01A-21D-A20D-08	10	4	0	3	0
TCGA-FD-A3B7-01A-31D-A20D-08	0	0	1	1	0
TCGA-FD-A3B8-01A-31D-A20D-08	0	0	1	0	3
TCGA-FD-A3N5-01A-11D-A21A-08	4	1	14	20	0
TCGA-FD-A3N6-01A-11D-A21A-08	3	0	0	3	0
TCGA-FD-A3NA-01A-11D-A21A-08	1	0	7	0	2
TCGA-FD-A3SJ-01A-12D-A22Z-08	4	5	1	6	3
TCGA-FD-A3SL-01A-21D-A22Z-08	1	2	6	2	16
TCGA-FD-A3SM-01A-11D-A22Z-08	7	5	3	5	1
TCGA-FD-A3SN-01A-12D-A22Z-08	23	0	39	0	2
TCGA-FD-A3SO-01A-11D-A22Z-08	9	5	19	3	0
TCGA-FD-A3SP-01A-31D-A22Z-08	4	6	0	1	0
TCGA-FD-A3SQ-01A-21D-A22Z-08	2	0	0	0	0
TCGA-FD-A3SR-01A-11D-A22Z-08	3	2	4	2	0
TCGA-FD-A3SS-01A-12D-A22Z-08	17	5	16	0	5
TCGA-FD-A43N-01A-11D-A23U-08	2	12	0	4	4
TCGA-FD-A43P-01A-31D-A23U-08	9	13	5	2	5
TCGA-FD-A43U-01A-11D-A23U-08	0	0	0	6	3
TCGA-FD-A43X-01A-11D-A23U-08	12	9	0	13	0
TCGA-FD-A43Y-01A-21D-A26M-08	3	0	0	1	4
TCGA-FD-A5BR-01A-11D-A26M-08	0	0	0	0	3
TCGA-FD-A5BS-01A-21D-A26M-08	1	0	0	0	0
TCGA-FD-A5BT-01A-11D-A26M-08	1	10	0	0	4
TCGA-FD-A5BU-01A-31D-A26M-08	0	1	3	0	0
TCGA-FD-A5BV-01A-11D-A26M-08	0	0	0	1	0
TCGA-FD-A5BX-01A-11D-A26M-08	22	14	0	6	0
TCGA-FD-A5BY-01A-31D-A289-08	0	0	1	2	0
TCGA-FD-A5BZ-01A-11D-A289-08	2	0	6	2	0
TCGA-FD-A5C0-01A-11D-A289-08	1	0	4	2	2
TCGA-FD-A5C1-01A-11D-A289-08	3	7	0	8	0
TCGA-FD-A62N-01A-11D-A30E-08	0	0	2	2	3
TCGA-FD-A62O-01A-11D-A30E-08	3	4	8	1	0
TCGA-FD-A62P-01A-32D-A30E-08	20	11	0	0	5
TCGA-FD-A62S-01A-11D-A30E-08	0	0	0	3	0
TCGA-FD-A6TA-01A-12D-A339-08	12	7	4	0	2
TCGA-FD-A6TB-01A-12D-A339-08	1	1	9	0	0
TCGA-FD-A6TC-01A-21D-A339-08	40	41	13	2	6
TCGA-FD-A6TD-01A-51D-A339-08	0	1	0	4	2
TCGA-FD-A6TE-01A-12D-A339-08	11	17	0	3	0
TCGA-FD-A6TF-01A-52D-A32B-08	1	3	0	6	0
TCGA-FD-A6TG-01A-11D-A32B-08	4	8	7	1	4
TCGA-FD-A6TH-01A-11D-A32B-08	4	2	1	6	0
TCGA-FD-A6TI-01A-11D-A32B-08	0	0	0	4	6
TCGA-FD-A6TK-01A-42D-A339-08	3	0	4	1	1
TCGA-FJ-A3Z7-01A-12D-A23M-08	7	6	6	0	1
TCGA-FJ-A3Z9-01A-11D-A26M-08	0	0	4	0	0
TCGA-FJ-A3ZE-01A-11D-A23M-08	0	4	25	0	5
TCGA-FJ-A3ZF-01A-11D-A23M-08	4	6	0	2	9
TCGA-FJ-A871-01A-11D-A34U-08	0	0	0	0	1
TCGA-FT-A3EE-01A-11D-A202-08	8	1	0	6	1
TCGA-FT-A61P-01A-11D-A30E-08	6	2	2	9	0
TCGA-G2-A2EC-01A-11D-A17V-08	1	0	10	0	0
TCGA-G2-A2EF-01A-12D-A18F-08	14	9	0	1	2
TCGA-G2-A2EJ-01A-11D-A17V-08	5	12	0	8	0
TCGA-G2-A2EK-01A-22D-A18F-08	0	2	0	6	1
TCGA-G2-A2EL-01A-12D-A18F-08	15	9	7	0	0
TCGA-G2-A2EO-01A-11D-A17V-08	29	39	0	9	6
TCGA-G2-A2ES-01A-11D-A17V-08	21	1	22	5	3
TCGA-G2-A3IB-01A-11D-A20D-08	3	0	2	0	0
TCGA-G2-A3IE-01A-11D-A20D-08	14	24	2	5	2
TCGA-G2-A3VY-01A-11D-A22Z-08	11	22	41	0	0
TCGA-G2-AA3B-01A-11D-A391-08	18	33	10	0	0
TCGA-G2-AA3C-01A-21D-A391-08	5	6	0	1	5
TCGA-G2-AA3D-01A-11D-A391-08	7	13	2	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	2	0	2	0	0
TCGA-GC-A3BM-01A-11D-A22Z-08	1	0	8	0	1
TCGA-GC-A3I6-01A-11D-A20D-08	7	2	0	8	0
TCGA-GC-A3OO-01A-11D-A22Z-08	9	3	2	0	0
TCGA-GC-A3RB-01A-12D-A21Z-08	6	0	8	0	0
TCGA-GC-A3RC-01A-11D-A22Z-08	20	2	19	0	6
TCGA-GC-A3RD-01A-12D-A22Z-08	0	2	0	3	0
TCGA-GC-A3WC-01A-31D-A22Z-08	3	6	0	0	5
TCGA-GC-A3YS-01A-11D-A23M-08	4	3	0	2	8
TCGA-GC-A4ZW-01A-11D-A26M-08	14	33	2	9	0
TCGA-GC-A6I1-01A-12D-A31L-08	4	4	10	0	2
TCGA-GC-A6I3-01A-11D-A31L-08	1	7	0	5	4
TCGA-GD-A2C5-01A-12D-A17V-08	11	4	0	10	0
TCGA-GD-A3OP-01A-21D-A21Z-08	5	3	2	5	2
TCGA-GD-A3OQ-01A-32D-A21Z-08	2	0	6	0	1
TCGA-GD-A3OS-01A-12D-A21Z-08	4	0	0	1	2
TCGA-GD-A6C6-01A-21D-A31L-08	5	8	0	5	2
TCGA-GD-A76B-01A-11D-A32B-08	1	5	9	1	0
TCGA-GU-A42P-01A-11D-A23U-08	10	4	10	0	7
TCGA-GU-A42Q-01A-11D-A23U-08	3	1	10	0	0
TCGA-GU-A42R-01A-11D-A23M-08	4	6	0	1	4
TCGA-GU-A762-01A-11D-A339-08	1	1	0	1	3
TCGA-GU-A763-01A-11D-A32B-08	0	0	2	0	0
TCGA-GU-A764-01A-11D-A34U-08	2	0	0	0	4
TCGA-GU-A766-01A-11D-A32B-08	3	3	4	0	0
TCGA-GU-A767-01A-11D-A32B-08	1	6	12	3	1
TCGA-GU-AATO-01A-11D-A391-08	5	6	8	0	0
TCGA-GU-AATP-01A-11D-A391-08	10	2	13	0	3
TCGA-GU-AATQ-01A-11D-A391-08	1	4	4	2	1
TCGA-GV-A3JV-01A-11D-A21Z-08	0	0	5	1	0
TCGA-GV-A3JW-01A-11D-A20D-08	1	0	0	7	0
TCGA-GV-A3JX-01A-11D-A20D-08	4	11	4	4	6
TCGA-GV-A3JZ-01A-11D-A21A-08	13	10	16	0	0
TCGA-GV-A3QF-01A-31D-A22Z-08	3	6	0	1	2
TCGA-GV-A3QG-01A-11D-A21Z-08	0	0	5	1	0
TCGA-GV-A3QH-01A-11D-A21Z-08	0	8	0	5	5
TCGA-GV-A3QI-01A-11D-A21Z-08	14	4	0	13	0
TCGA-GV-A3QK-01B-11D-A23M-08	1	3	0	3	0
TCGA-GV-A40E-01A-12D-A23M-08	1	4	0	3	1
TCGA-GV-A40G-01A-11D-A23M-08	2	0	3	0	3
TCGA-GV-A6ZA-01A-12D-A339-08	11	6	0	5	0
TCGA-H4-A2HO-01A-11D-A17V-08	0	3	3	0	0
TCGA-H4-A2HQ-01A-11D-A17V-08	4	9	16	4	0
TCGA-HQ-A2OE-01A-11D-A202-08	2	1	0	4	2
TCGA-HQ-A2OF-01A-11D-A26M-08	1	0	0	5	2
TCGA-HQ-A5ND-01A-11D-A26M-08	3	0	0	2	0
TCGA-HQ-A5NE-01A-12D-A289-08	16	9	0	0	7
TCGA-K4-A3WS-01A-11D-A22Z-08	9	11	0	3	2
TCGA-K4-A3WU-01B-11D-A23M-08	2	7	0	2	4
TCGA-K4-A3WV-01A-11D-A22Z-08	2	0	0	0	2
TCGA-K4-A4AB-01B-12D-A289-08	3	2	2	2	1
TCGA-K4-A4AC-01A-21D-A26M-08	3	4	0	7	0
TCGA-K4-A54R-01A-11D-A26M-08	43	33	0	4	7
TCGA-K4-A5RH-01A-11D-A30E-08	7	5	0	0	0
TCGA-K4-A5RI-01A-11D-A289-08	2	2	0	5	0
TCGA-K4-A5RJ-01A-11D-A289-08	12	10	0	6	2
TCGA-K4-A6FZ-01A-11D-A31L-08	4	10	10	0	0
TCGA-K4-A6MB-01A-11D-A31L-08	7	11	0	4	7
TCGA-K4-A83P-01A-11D-A34U-08	5	2	8	4	1
TCGA-K4-AAQO-01A-11D-A38G-08	7	7	2	8	2
TCGA-KQ-A41N-01A-11D-A339-08	5	2	0	13	2
TCGA-KQ-A41O-01A-12D-A34U-08	0	4	9	3	0
TCGA-KQ-A41P-01A-12D-A339-08	8	9	0	0	2
TCGA-KQ-A41Q-01A-11D-A339-08	3	3	8	0	3
TCGA-KQ-A41R-01A-21D-A34U-08	36	4	47	3	9
TCGA-KQ-A41S-01A-12D-A339-08	6	1	11	0	0
TCGA-LC-A66R-01A-41D-A30E-08	0	5	0	0	1
TCGA-LT-A5Z6-01A-11D-A289-08	15	16	13	0	7
TCGA-LT-A8JT-01A-11D-A364-08	0	0	2	0	0
TCGA-MV-A51V-01A-11D-A26M-08	37	67	41	0	2
TCGA-PQ-A6FI-01A-11D-A31L-08	1	0	6	1	0
TCGA-PQ-A6FN-01A-11D-A31L-08	3	0	3	0	0
TCGA-R3-A69X-01A-22D-A30E-08	6	9	5	0	0
TCGA-S5-A6DX-01A-11D-A31L-08	17	22	29	1	6
TCGA-S5-AA26-01A-11D-A38G-08	6	6	11	2	0
TCGA-SY-A9G0-01A-12D-A38G-08	0	0	1	2	1
TCGA-SY-A9G5-01A-11D-A38G-08	46	40	0	5	0
TCGA-UY-A78K-01A-11D-A339-08	0	15	11	7	19
TCGA-UY-A78L-01A-12D-A339-08	3	3	0	0	5
TCGA-UY-A78M-01A-21D-A34U-08	6	0	8	0	1
TCGA-UY-A78N-01A-12D-A339-08	4	0	0	12	7
TCGA-UY-A78O-01A-12D-A339-08	3	4	0	7	0
TCGA-UY-A78P-01A-12D-A364-08	9	10	0	0	8
TCGA-UY-A8OB-01A-12D-A42E-08	0	2	4	3	12
TCGA-UY-A8OC-01A-11D-A364-08	1	2	0	3	0
TCGA-UY-A8OD-01A-11D-A364-08	1	0	2	0	0
TCGA-UY-A9PA-01A-11D-A38G-08	2	3	7	1	0
TCGA-UY-A9PB-01A-11D-A38G-08	17	15	0	15	6
TCGA-UY-A9PD-01A-11D-A38G-08	5	3	4	8	0
TCGA-UY-A9PE-01A-11D-A38G-08	5	4	0	14	0
TCGA-UY-A9PF-01A-11D-A38G-08	62	0	26	0	4
TCGA-UY-A9PH-01A-11D-A38G-08	20	11	12	0	0
TCGA-XF-A8HB-01A-11D-A364-08	1	0	4	0	1
TCGA-XF-A8HC-01A-11D-A364-08	7	0	0	4	0
TCGA-XF-A8HD-01A-11D-A364-08	9	13	4	0	9
TCGA-XF-A8HE-01A-11D-A364-08	16	14	0	0	0
TCGA-XF-A8HF-01A-11D-A364-08	1	0	10	0	3
TCGA-XF-A8HG-01A-11D-A364-08	6	6	0	3	5
TCGA-XF-A8HH-01A-11D-A38G-08	2	1	5	0	1
TCGA-XF-A8HI-01A-11D-A38G-08	0	0	0	2	0
TCGA-XF-A9SG-01A-12D-A42E-08	2	0	5	2	2
TCGA-XF-A9SH-01A-11D-A391-08	0	0	0	4	0
TCGA-XF-A9SI-01A-11D-A391-08	13	7	0	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	17	10	0	10	0
TCGA-XF-A9SK-01A-11D-A42E-08	5	2	9	0	0
TCGA-XF-A9SL-01A-11D-A391-08	3	6	0	0	0
TCGA-XF-A9SM-01A-11D-A42E-08	4	4	3	0	1
TCGA-XF-A9SP-01A-11D-A391-08	5	5	8	2	3
TCGA-XF-A9ST-01A-11D-A42E-08	8	7	13	20	0
TCGA-XF-A9SU-01A-31D-A391-08	0	0	3	1	0
TCGA-XF-A9SV-01A-21D-A42E-08	1	0	1	3	0
TCGA-XF-A9SW-01A-11D-A42E-08	1	0	1	0	0
TCGA-XF-A9SX-01A-21D-A391-08	0	0	0	5	0
TCGA-XF-A9SY-01A-21D-A42E-08	3	0	11	2	9
TCGA-XF-A9SZ-01A-11D-A391-08	9	1	0	0	1
TCGA-XF-A9T0-01A-11D-A391-08	56	0	52	7	19
TCGA-XF-A9T2-01A-11D-A42E-08	2	1	4	0	0
TCGA-XF-A9T3-01A-11D-A42E-08	2	0	34	5	0
TCGA-XF-A9T4-01A-11D-A391-08	0	0	0	1	0
TCGA-XF-A9T5-01A-11D-A42E-08	31	22	0	0	0
TCGA-XF-A9T6-01A-11D-A42E-08	18	0	19	0	5
TCGA-XF-A9T8-01A-11D-A391-08	8	15	22	0	5
TCGA-XF-AAMF-01A-21D-A42E-08	1	2	6	0	0
TCGA-XF-AAMG-01A-11D-A42E-08	27	23	41	5	0
TCGA-XF-AAMH-01A-11D-A42E-08	0	0	3	2	0
TCGA-XF-AAMJ-01A-11D-A42E-08	0	0	0	0	1
TCGA-XF-AAML-01A-11D-A42E-08	26	10	0	10	1
TCGA-XF-AAMQ-01A-11D-A42E-08	4	2	4	1	0
TCGA-XF-AAMR-01A-31D-A42E-08	3	2	4	1	0
TCGA-XF-AAMT-01A-11D-A42E-08	0	1	7	1	0
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	1	0	4
TCGA-XF-AAMX-01A-11D-A42E-08	11	8	0	1	0
TCGA-XF-AAMY-01A-11D-A42E-08	3	1	0	0	4
TCGA-XF-AAMZ-01A-11D-A42E-08	1	1	10	1	5
TCGA-XF-AAN0-01A-11D-A42E-08	2	7	11	0	0
TCGA-XF-AAN1-01A-31D-A42E-08	0	0	3	0	1
TCGA-XF-AAN2-01A-11D-A42E-08	22	12	0	5	5
TCGA-XF-AAN3-01A-11D-A42E-08	4	1	1	0	0
TCGA-XF-AAN5-01A-11D-A42E-08	4	7	4	0	0
TCGA-XF-AAN7-01A-11D-A42E-08	0	0	0	8	1
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	1	0	0
TCGA-YC-A89H-01A-11D-A364-08	229	0	8	36	12
TCGA-YC-A8S6-01A-31D-A38G-08	0	4	0	0	3
TCGA-YC-A9TC-01A-22D-A391-08	0	5	3	0	1
TCGA-YF-AA3L-01A-11D-A38G-08	1	4	3	6	6
TCGA-YF-AA3M-01A-11D-A42E-08	0	1	10	2	1
TCGA-ZF-A9R0-01A-11D-A38G-08	1	2	12	0	1
TCGA-ZF-A9R1-01A-11D-A391-08	0	0	2	0	0
TCGA-ZF-A9R2-01A-11D-A391-08	0	1	9	0	0
TCGA-ZF-A9R3-01A-11D-A38G-08	1	3	0	2	3
TCGA-ZF-A9R4-01A-11D-A38G-08	5	4	0	4	2
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	3	3	0
TCGA-ZF-A9R7-01A-11D-A38G-08	20	25	7	5	0
TCGA-ZF-A9R9-01A-11D-A38G-08	10	3	0	0	3
TCGA-ZF-A9RC-01A-11D-A38G-08	84	14	0	37	8
TCGA-ZF-A9RD-01A-11D-A42E-08	3	3	5	0	4
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	1	0	0
TCGA-ZF-A9RF-01A-11D-A38G-08	1	5	0	4	3
TCGA-ZF-A9RG-01A-21D-A42E-08	20	6	0	4	2
TCGA-ZF-A9RL-01A-11D-A38G-08	3	9	14	0	3
TCGA-ZF-A9RM-01A-11D-A38G-08	1	0	5	0	0
TCGA-ZF-A9RN-01A-11D-A42E-08	6	12	0	0	0
TCGA-ZF-AA4N-01A-11D-A38G-08	1	0	12	0	0
TCGA-ZF-AA4R-01A-11D-A38G-08	0	3	0	1	0
TCGA-ZF-AA4T-01A-11D-A38G-08	0	0	1	2	2
TCGA-ZF-AA4U-01A-11D-A38G-08	0	0	5	0	0
TCGA-ZF-AA4V-01A-11D-A38G-08	46	14	0	13	0
TCGA-ZF-AA4W-01A-12D-A38G-08	0	1	9	0	15
TCGA-ZF-AA4X-01A-11D-A38G-08	12	22	14	0	0
TCGA-ZF-AA51-01A-21D-A391-08	8	21	29	0	0
TCGA-ZF-AA52-01A-12D-A391-08	7	1	1	0	1
TCGA-ZF-AA53-01A-11D-A391-08	3	7	0	0	0
TCGA-ZF-AA54-01A-11D-A391-08	2	7	0	0	4
TCGA-ZF-AA56-01A-31D-A391-08	0	0	2	0	0
