Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-CF-A3MH-01A-11D-A20D-08	11	2	31	3
TCGA-CF-A3MI-01A-11D-A20D-08	20	9	41	7
TCGA-CF-A47S-01A-11D-A23U-08	0	4	23	3
TCGA-CF-A47T-01A-11D-A23U-08	1	6	18	6
TCGA-CF-A47V-01A-11D-A23U-08	42	18	61	0
TCGA-CF-A47W-01A-11D-A23U-08	0	4	24	5
TCGA-CF-A47X-01A-31D-A23U-08	187	111	62	12
TCGA-CF-A47Y-01A-11D-A23U-08	30	5	37	3
TCGA-CF-A5U8-01A-11D-A289-08	3	3	50	7
TCGA-CF-A5UA-01A-11D-A289-08	17	0	55	13
TCGA-CF-A7I0-01A-22D-A34U-08	13	15	29	4
TCGA-CF-A8HX-01A-11D-A364-08	19	27	23	6
TCGA-CF-A8HY-01A-11D-A364-08	23	0	58	9
TCGA-CF-A9FF-01A-11D-A38G-08	60	62	28	9
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	26	11
TCGA-CF-A9FL-01A-11D-A38G-08	0	3	48	11
TCGA-CF-A9FM-01A-11D-A38G-08	0	1	27	1
TCGA-CU-A0YN-01A-21D-A10S-08	7	24	150	3
TCGA-CU-A0YO-01A-11D-A10S-08	24	17	54	8
TCGA-CU-A0YR-01A-12D-A10S-08	8	18	134	3
TCGA-CU-A3KJ-01A-11D-A21A-08	126	56	79	6
TCGA-CU-A3QU-01A-11D-A22Z-08	35	29	43	15
TCGA-CU-A3YL-01A-11D-A22Z-08	150	78	28	9
TCGA-CU-A5W6-01A-11D-A289-08	95	80	59	2
TCGA-CU-A72E-01A-12D-A339-08	46	25	38	3
TCGA-DK-A1A3-01A-11D-A13W-08	222	370	102	17
TCGA-DK-A1A5-01A-11D-A13W-08	163	93	29	13
TCGA-DK-A1A6-01A-11D-A13W-08	152	36	76	0
TCGA-DK-A1A7-01A-11D-A13W-08	19	38	186	3
TCGA-DK-A1AA-01A-11D-A13W-08	11	6	68	10
TCGA-DK-A1AB-01A-11D-A13W-08	128	88	14	0
TCGA-DK-A1AC-01A-11D-A13W-08	438	1266	52	33
TCGA-DK-A1AD-01A-11D-A13W-08	87	56	96	21
TCGA-DK-A1AE-01A-11D-A13W-08	50	35	43	1
TCGA-DK-A1AF-01A-11D-A13W-08	61	33	5	5
TCGA-DK-A1AG-01A-11D-A13W-08	61	42	36	14
TCGA-DK-A2HX-01A-12D-A18F-08	21	40	44	6
TCGA-DK-A2I1-01A-11D-A17V-08	130	61	17	16
TCGA-DK-A2I2-01A-11D-A17V-08	22	34	50	0
TCGA-DK-A2I4-01A-11D-A21A-08	480	564	0	18
TCGA-DK-A2I6-01A-12D-A18F-08	50	134	141	22
TCGA-DK-A3IK-01A-32D-A21A-08	88	18	107	20
TCGA-DK-A3IL-01A-11D-A20D-08	24	8	147	25
TCGA-DK-A3IM-01A-11D-A20D-08	1	5	80	4
TCGA-DK-A3IN-01A-11D-A20D-08	235	146	40	12
TCGA-DK-A3IQ-01A-31D-A20D-08	81	65	47	10
TCGA-DK-A3IS-01A-21D-A21A-08	194	151	49	6
TCGA-DK-A3IT-01A-31D-A20D-08	356	64	31	14
TCGA-DK-A3IU-01A-11D-A20D-08	194	204	75	0
TCGA-DK-A3IV-01A-22D-A21A-08	21	21	32	7
TCGA-DK-A3WW-01A-22D-A23M-08	756	595	0	56
TCGA-DK-A3WX-01A-22D-A22Z-08	4	13	33	0
TCGA-DK-A3WY-01A-11D-A22Z-08	10	4	4	0
TCGA-DK-A3X1-01A-12D-A22Z-08	491	439	0	93
TCGA-DK-A3X2-01A-11D-A22Z-08	24	19	85	10
TCGA-DK-A6AV-01A-12D-A30E-08	36	39	62	4
TCGA-DK-A6AW-01A-11D-A30E-08	0	0	0	4536
TCGA-DK-A6B0-01A-11D-A31L-08	2	1	22	0
TCGA-DK-A6B1-01A-12D-A30E-08	25	52	77	11
TCGA-DK-A6B2-01A-11D-A30E-08	52	32	121	14
TCGA-DK-A6B5-01A-11D-A31L-08	66	45	43	0
TCGA-DK-A6B6-01A-11D-A30E-08	367	833	6	0
TCGA-DK-AA6L-01A-11D-A391-08	257	119	50	1
TCGA-DK-AA6M-01A-11D-A391-08	7	13	40	15
TCGA-DK-AA6P-01A-11D-A391-08	72	76	50	6
TCGA-DK-AA6Q-01A-11D-A391-08	59	26	43	6
TCGA-DK-AA6R-01A-11D-A42E-08	85	65	210	15
TCGA-DK-AA6S-01A-21D-A391-08	408	195	51	0
TCGA-DK-AA6T-01A-11D-A391-08	18	0	40	17
TCGA-DK-AA6U-01A-11D-A391-08	147	114	208	23
TCGA-DK-AA6W-01A-12D-A391-08	124	73	79	10
TCGA-DK-AA6X-01A-12D-A42E-08	58	23	28	7
TCGA-DK-AA71-01A-31D-A391-08	447	337	0	0
TCGA-DK-AA74-01A-11D-A391-08	132	59	28	6
TCGA-DK-AA75-01A-11D-A391-08	126	324	92	60
TCGA-DK-AA76-01A-11D-A391-08	105	63	85	25
TCGA-DK-AA77-01A-11D-A391-08	58	89	291	0
TCGA-E5-A2PC-01A-11D-A202-08	37	74	148	13
TCGA-E5-A4TZ-01A-11D-A31L-08	272	85	175	16
TCGA-E5-A4U1-01A-11D-A31L-08	401	198	80	9
TCGA-E7-A3X6-01A-12D-A22Z-08	49	32	20	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	12	15	141	4
TCGA-E7-A4IJ-01A-31D-A26M-08	178	101	101	27
TCGA-E7-A4XJ-01A-11D-A26M-08	0	2	38	8
TCGA-E7-A519-01A-11D-A26M-08	10	13	51	0
TCGA-E7-A541-01A-11D-A26M-08	201	129	172	5
TCGA-E7-A5KE-01A-11D-A289-08	35	66	142	16
TCGA-E7-A5KF-01A-11D-A289-08	114	108	20	4
TCGA-E7-A677-01A-11D-A30E-08	24	32	192	17
TCGA-E7-A678-01A-11D-A30E-08	4	2	49	4
TCGA-E7-A6MD-01A-41D-A34U-08	265	170	80	21
TCGA-E7-A6ME-01A-22D-A32B-08	19	1	121	0
TCGA-E7-A6MF-01A-12D-A32B-08	32	21	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	146	143	26	4
TCGA-E7-A7DV-01A-11D-A339-08	242	37	16	18
TCGA-E7-A7PW-01A-11D-A34U-08	27	25	34	12
TCGA-E7-A7XN-01A-11D-A34U-08	739	320	0	0
TCGA-E7-A85H-01A-11D-A34U-08	42	75	350	14
TCGA-E7-A8O7-01A-11D-A364-08	7	3	25	3
TCGA-E7-A8O8-01A-11D-A364-08	14	20	92	10
TCGA-E7-A97P-01A-11D-A38G-08	41	20	162	7
TCGA-E7-A97Q-01A-11D-A38G-08	12	10	36	3
TCGA-FD-A3B3-01A-12D-A202-08	64	42	68	9
TCGA-FD-A3B4-01A-12D-A202-08	5	0	56	18
TCGA-FD-A3B5-01A-11D-A20D-08	67	35	43	19
TCGA-FD-A3B6-01A-21D-A20D-08	144	62	76	10
TCGA-FD-A3B7-01A-31D-A20D-08	14	2	46	2
TCGA-FD-A3B8-01A-31D-A20D-08	19	6	5	4
TCGA-FD-A3N5-01A-11D-A21A-08	19	33	325	9
TCGA-FD-A3N6-01A-11D-A21A-08	12	25	60	28
TCGA-FD-A3NA-01A-11D-A21A-08	101	58	31	5
TCGA-FD-A3SJ-01A-12D-A22Z-08	115	43	117	0
TCGA-FD-A3SL-01A-21D-A22Z-08	67	11	165	21
TCGA-FD-A3SM-01A-11D-A22Z-08	99	59	48	3
TCGA-FD-A3SN-01A-12D-A22Z-08	89	301	77	47
TCGA-FD-A3SO-01A-11D-A22Z-08	207	192	9	19
TCGA-FD-A3SP-01A-31D-A22Z-08	31	33	63	12
TCGA-FD-A3SQ-01A-21D-A22Z-08	9	18	43	11
TCGA-FD-A3SR-01A-11D-A22Z-08	53	16	60	23
TCGA-FD-A3SS-01A-12D-A22Z-08	225	286	0	50
TCGA-FD-A43N-01A-11D-A23U-08	67	6	116	9
TCGA-FD-A43P-01A-31D-A23U-08	225	95	125	20
TCGA-FD-A43S-01A-21D-A23U-08	0	0	1	0
TCGA-FD-A43U-01A-11D-A23U-08	0	13	68	9
TCGA-FD-A43X-01A-11D-A23U-08	175	97	85	10
TCGA-FD-A43Y-01A-21D-A26M-08	5	7	60	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	6	78	8
TCGA-FD-A5BS-01A-21D-A26M-08	3	17	10	4
TCGA-FD-A5BT-01A-11D-A26M-08	77	20	47	13
TCGA-FD-A5BU-01A-31D-A26M-08	6	3	56	1
TCGA-FD-A5BV-01A-11D-A26M-08	18	5	113	0
TCGA-FD-A5BX-01A-11D-A26M-08	225	147	16	0
TCGA-FD-A5BY-01A-31D-A289-08	12	11	30	3
TCGA-FD-A5BZ-01A-11D-A289-08	44	24	61	22
TCGA-FD-A5C0-01A-11D-A289-08	8	23	99	9
TCGA-FD-A5C1-01A-11D-A289-08	57	23	78	4
TCGA-FD-A62N-01A-11D-A30E-08	8	10	69	14
TCGA-FD-A62O-01A-11D-A30E-08	80	51	43	27
TCGA-FD-A62P-01A-32D-A30E-08	229	118	60	17
TCGA-FD-A62S-01A-11D-A30E-08	1	4	66	3
TCGA-FD-A6TA-01A-12D-A339-08	195	89	7	7
TCGA-FD-A6TB-01A-12D-A339-08	132	50	10	16
TCGA-FD-A6TC-01A-21D-A339-08	693	385	16	26
TCGA-FD-A6TD-01A-51D-A339-08	40	47	67	1
TCGA-FD-A6TE-01A-12D-A339-08	152	72	39	8
TCGA-FD-A6TF-01A-52D-A32B-08	79	18	62	0
TCGA-FD-A6TG-01A-11D-A32B-08	194	81	148	6
TCGA-FD-A6TH-01A-11D-A32B-08	48	53	66	15
TCGA-FD-A6TI-01A-11D-A32B-08	7	7	101	17
TCGA-FD-A6TK-01A-42D-A339-08	27	34	57	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	170	124	87	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	7	6	52	10
TCGA-FJ-A3ZE-01A-11D-A23M-08	70	2	375	45
TCGA-FJ-A3ZF-01A-11D-A23M-08	95	85	120	5
TCGA-FJ-A871-01A-11D-A34U-08	1	3	47	3
TCGA-FT-A3EE-01A-11D-A202-08	8	39	86	7
TCGA-FT-A61P-01A-11D-A30E-08	30	40	105	11
TCGA-G2-A2EC-01A-11D-A17V-08	82	53	45	7
TCGA-G2-A2EF-01A-12D-A18F-08	141	106	45	0
TCGA-G2-A2EJ-01A-11D-A17V-08	175	58	76	16
TCGA-G2-A2EK-01A-22D-A18F-08	20	8	44	0
TCGA-G2-A2EL-01A-12D-A18F-08	169	58	44	14
TCGA-G2-A2EO-01A-11D-A17V-08	646	379	0	0
TCGA-G2-A2ES-01A-11D-A17V-08	65	178	208	26
TCGA-G2-A3IB-01A-11D-A20D-08	16	23	50	15
TCGA-G2-A3IE-01A-11D-A20D-08	216	127	62	0
TCGA-G2-A3VY-01A-11D-A22Z-08	664	113	100	0
TCGA-G2-AA3B-01A-11D-A391-08	667	157	0	9
TCGA-G2-AA3C-01A-21D-A391-08	143	57	60	5
TCGA-G2-AA3D-01A-11D-A391-08	189	48	7	0
TCGA-G2-AA3F-01A-12D-A42E-08	45	21	78	5
TCGA-GC-A3BM-01A-11D-A22Z-08	17	20	81	15
TCGA-GC-A3I6-01A-11D-A20D-08	94	78	46	0
TCGA-GC-A3OO-01A-11D-A22Z-08	49	80	22	0
TCGA-GC-A3RB-01A-12D-A21Z-08	68	50	66	7
TCGA-GC-A3RC-01A-11D-A22Z-08	100	132	190	22
TCGA-GC-A3RD-01A-12D-A22Z-08	23	21	48	4
TCGA-GC-A3WC-01A-31D-A22Z-08	59	36	80	7
TCGA-GC-A3YS-01A-11D-A23M-08	123	61	78	25
TCGA-GC-A4ZW-01A-11D-A26M-08	552	142	54	8
TCGA-GC-A6I1-01A-12D-A31L-08	130	97	40	0
TCGA-GC-A6I3-01A-11D-A31L-08	130	27	87	21
TCGA-GD-A2C5-01A-12D-A17V-08	131	75	57	27
TCGA-GD-A3OP-01A-21D-A21Z-08	126	157	98	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	44	16	39	11
TCGA-GD-A3OS-01A-12D-A21Z-08	11	19	75	3
TCGA-GD-A6C6-01A-21D-A31L-08	162	76	77	12
TCGA-GD-A76B-01A-11D-A32B-08	78	53	56	11
TCGA-GU-A42P-01A-11D-A23U-08	119	117	60	25
TCGA-GU-A42Q-01A-11D-A23U-08	97	35	52	18
TCGA-GU-A42R-01A-11D-A23M-08	83	52	54	9
TCGA-GU-A762-01A-11D-A339-08	31	6	61	10
TCGA-GU-A763-01A-11D-A32B-08	21	3	46	0
TCGA-GU-A764-01A-11D-A34U-08	43	32	45	9
TCGA-GU-A766-01A-11D-A32B-08	121	76	13	16
TCGA-GU-A767-01A-11D-A32B-08	163	41	205	30
TCGA-GU-AATO-01A-11D-A391-08	186	123	48	0
TCGA-GU-AATP-01A-11D-A391-08	145	127	67	20
TCGA-GU-AATQ-01A-11D-A391-08	114	26	52	3
TCGA-GV-A3JV-01A-11D-A21Z-08	12	14	92	16
TCGA-GV-A3JW-01A-11D-A20D-08	31	13	40	8
TCGA-GV-A3JX-01A-11D-A20D-08	181	57	41	19
TCGA-GV-A3JZ-01A-11D-A21A-08	266	122	46	76
TCGA-GV-A3QF-01A-31D-A22Z-08	18	12	112	5
TCGA-GV-A3QG-01A-11D-A21Z-08	20	12	65	0
TCGA-GV-A3QH-01A-11D-A21Z-08	87	12	77	5
TCGA-GV-A3QI-01A-11D-A21Z-08	112	71	334	2
TCGA-GV-A3QK-01B-11D-A23M-08	40	37	75	15
TCGA-GV-A40E-01A-12D-A23M-08	115	0	66	7
TCGA-GV-A40G-01A-11D-A23M-08	17	34	109	8
TCGA-GV-A6ZA-01A-12D-A339-08	181	91	40	23
TCGA-H4-A2HO-01A-11D-A17V-08	17	11	69	1
TCGA-H4-A2HQ-01A-11D-A17V-08	246	137	109	21
TCGA-HQ-A2OE-01A-11D-A202-08	47	25	72	10
TCGA-HQ-A2OF-01A-11D-A26M-08	3	8	87	14
TCGA-HQ-A5ND-01A-11D-A26M-08	12	9	55	14
TCGA-HQ-A5NE-01A-12D-A289-08	213	156	46	8
TCGA-K4-A3WS-01A-11D-A22Z-08	147	61	112	0
TCGA-K4-A3WU-01B-11D-A23M-08	91	15	78	19
TCGA-K4-A3WV-01A-11D-A22Z-08	1	4	55	9
TCGA-K4-A4AB-01B-12D-A289-08	9	15	77	8
TCGA-K4-A4AC-01A-21D-A26M-08	45	27	69	25
TCGA-K4-A54R-01A-11D-A26M-08	653	378	0	59
TCGA-K4-A5RH-01A-11D-A30E-08	50	82	50	10
TCGA-K4-A5RI-01A-11D-A289-08	29	23	90	8
TCGA-K4-A5RJ-01A-11D-A289-08	231	138	55	8
TCGA-K4-A6FZ-01A-11D-A31L-08	155	125	161	0
TCGA-K4-A6MB-01A-11D-A31L-08	152	109	112	0
TCGA-K4-A83P-01A-11D-A34U-08	102	79	93	3
TCGA-K4-AAQO-01A-11D-A38G-08	113	59	103	7
TCGA-KQ-A41N-01A-11D-A339-08	31	42	150	20
TCGA-KQ-A41O-01A-12D-A34U-08	170	33	70	19
TCGA-KQ-A41P-01A-12D-A339-08	194	116	28	19
TCGA-KQ-A41Q-01A-11D-A339-08	56	34	64	22
TCGA-KQ-A41R-01A-21D-A34U-08	102	460	335	21
TCGA-KQ-A41S-01A-12D-A339-08	135	85	31	10
TCGA-LC-A66R-01A-41D-A30E-08	50	24	45	26
TCGA-LT-A5Z6-01A-11D-A289-08	349	243	33	0
TCGA-LT-A8JT-01A-11D-A364-08	17	18	43	5
TCGA-MV-A51V-01A-11D-A26M-08	1656	202	0	59
TCGA-PQ-A6FI-01A-11D-A31L-08	62	31	72	8
TCGA-PQ-A6FN-01A-11D-A31L-08	18	21	40	2
TCGA-R3-A69X-01A-22D-A30E-08	146	42	46	5
TCGA-S5-A6DX-01A-11D-A31L-08	463	231	40	56
TCGA-S5-AA26-01A-11D-A38G-08	149	57	43	12
TCGA-SY-A9G0-01A-12D-A38G-08	16	5	35	2
TCGA-SY-A9G5-01A-11D-A38G-08	763	375	0	0
TCGA-UY-A78K-01A-11D-A339-08	267	110	476	53
TCGA-UY-A78L-01A-12D-A339-08	114	87	38	6
TCGA-UY-A78M-01A-21D-A34U-08	46	30	72	2
TCGA-UY-A78N-01A-12D-A339-08	0	40	205	8
TCGA-UY-A78O-01A-12D-A339-08	75	27	87	20
TCGA-UY-A78P-01A-12D-A364-08	213	87	12	12
TCGA-UY-A8OB-01A-12D-A42E-08	105	14	232	19
TCGA-UY-A8OC-01A-11D-A364-08	32	29	28	12
TCGA-UY-A8OD-01A-11D-A364-08	21	20	62	1
TCGA-UY-A9PA-01A-11D-A38G-08	33	38	114	0
TCGA-UY-A9PB-01A-11D-A38G-08	252	165	243	0
TCGA-UY-A9PD-01A-11D-A38G-08	56	70	201	12
TCGA-UY-A9PE-01A-11D-A38G-08	86	47	87	24
TCGA-UY-A9PF-01A-11D-A38G-08	11	483	88	11
TCGA-UY-A9PH-01A-11D-A38G-08	208	174	33	25
TCGA-XF-A8HB-01A-11D-A364-08	15	1	52	18
TCGA-XF-A8HC-01A-11D-A364-08	32	77	70	5
TCGA-XF-A8HD-01A-11D-A364-08	355	112	52	38
TCGA-XF-A8HE-01A-11D-A364-08	233	215	9	4
TCGA-XF-A8HF-01A-11D-A364-08	35	23	117	4
TCGA-XF-A8HG-01A-11D-A364-08	64	85	158	12
TCGA-XF-A8HH-01A-11D-A38G-08	49	32	43	14
TCGA-XF-A8HI-01A-11D-A38G-08	38	30	24	0
TCGA-XF-A9SG-01A-12D-A42E-08	82	79	48	12
TCGA-XF-A9SH-01A-11D-A391-08	19	5	24	2
TCGA-XF-A9SI-01A-11D-A391-08	263	128	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	98	162	68	0
TCGA-XF-A9SK-01A-11D-A42E-08	78	34	40	19
TCGA-XF-A9SL-01A-11D-A391-08	69	5	15	0
TCGA-XF-A9SM-01A-11D-A42E-08	173	95	8	0
TCGA-XF-A9SP-01A-11D-A391-08	147	70	98	29
TCGA-XF-A9ST-01A-11D-A42E-08	241	106	265	9
TCGA-XF-A9SU-01A-31D-A391-08	6	2	40	9
TCGA-XF-A9SV-01A-21D-A42E-08	11	9	55	7
TCGA-XF-A9SW-01A-11D-A42E-08	10	23	35	6
TCGA-XF-A9SX-01A-21D-A391-08	15	15	76	7
TCGA-XF-A9SY-01A-21D-A42E-08	170	52	187	50
TCGA-XF-A9SZ-01A-11D-A391-08	68	63	86	3
TCGA-XF-A9T0-01A-11D-A391-08	58	655	248	17
TCGA-XF-A9T2-01A-11D-A42E-08	37	19	42	0
TCGA-XF-A9T3-01A-11D-A42E-08	48	73	356	13
TCGA-XF-A9T4-01A-11D-A391-08	10	4	26	4
TCGA-XF-A9T5-01A-11D-A42E-08	526	268	6	0
TCGA-XF-A9T6-01A-11D-A42E-08	1	126	194	28
TCGA-XF-A9T8-01A-11D-A391-08	593	214	34	0
TCGA-XF-AAME-01A-12D-A42E-08	0	1	19	0
TCGA-XF-AAMF-01A-21D-A42E-08	32	16	34	4
TCGA-XF-AAMG-01A-11D-A42E-08	694	196	153	59
TCGA-XF-AAMH-01A-11D-A42E-08	3	3	51	6
TCGA-XF-AAMJ-01A-11D-A42E-08	2	0	35	5
TCGA-XF-AAML-01A-11D-A42E-08	241	247	66	31
TCGA-XF-AAMQ-01A-11D-A42E-08	110	79	40	14
TCGA-XF-AAMR-01A-31D-A42E-08	34	37	27	8
TCGA-XF-AAMT-01A-11D-A42E-08	32	6	67	3
TCGA-XF-AAMW-01A-11D-A42E-08	2	0	27	4
TCGA-XF-AAMX-01A-11D-A42E-08	128	51	158	30
TCGA-XF-AAMY-01A-11D-A42E-08	45	33	54	0
TCGA-XF-AAMZ-01A-11D-A42E-08	131	31	90	28
TCGA-XF-AAN0-01A-11D-A42E-08	268	127	32	26
TCGA-XF-AAN1-01A-31D-A42E-08	18	7	67	8
TCGA-XF-AAN2-01A-11D-A42E-08	323	190	32	1
TCGA-XF-AAN3-01A-11D-A42E-08	91	58	27	3
TCGA-XF-AAN4-01A-11D-A42E-08	22	0	12	1
TCGA-XF-AAN5-01A-11D-A42E-08	247	25	60	16
TCGA-XF-AAN7-01A-11D-A42E-08	4	26	120	2
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	2	0
TCGA-YC-A89H-01A-11D-A364-08	8	1787	274	13
TCGA-YC-A8S6-01A-31D-A38G-08	51	18	22	18
TCGA-YC-A9TC-01A-22D-A391-08	52	13	52	6
TCGA-YF-AA3L-01A-11D-A38G-08	86	32	215	13
TCGA-YF-AA3M-01A-11D-A42E-08	33	25	129	3
TCGA-ZF-A9R0-01A-11D-A38G-08	128	54	42	1
TCGA-ZF-A9R1-01A-11D-A391-08	29	20	46	1
TCGA-ZF-A9R2-01A-11D-A391-08	75	24	60	0
TCGA-ZF-A9R3-01A-11D-A38G-08	34	11	44	7
TCGA-ZF-A9R4-01A-11D-A38G-08	142	99	43	0
TCGA-ZF-A9R5-01A-12D-A42E-08	2	0	88	8
TCGA-ZF-A9R7-01A-11D-A38G-08	548	221	28	24
TCGA-ZF-A9R9-01A-11D-A38G-08	79	63	60	23
TCGA-ZF-A9RC-01A-11D-A38G-08	139	798	241	0
TCGA-ZF-A9RD-01A-11D-A42E-08	82	51	60	11
TCGA-ZF-A9RE-01A-11D-A38G-08	4	0	50	11
TCGA-ZF-A9RF-01A-11D-A38G-08	97	49	120	13
TCGA-ZF-A9RG-01A-21D-A42E-08	104	153	20	11
TCGA-ZF-A9RL-01A-11D-A38G-08	181	21	144	27
TCGA-ZF-A9RM-01A-11D-A38G-08	4	6	73	7
TCGA-ZF-A9RN-01A-11D-A42E-08	95	24	90	19
TCGA-ZF-AA4N-01A-11D-A38G-08	61	44	63	13
TCGA-ZF-AA4R-01A-11D-A38G-08	24	9	30	2
TCGA-ZF-AA4T-01A-11D-A38G-08	6	13	86	2
TCGA-ZF-AA4U-01A-11D-A38G-08	3	5	63	4
TCGA-ZF-AA4V-01A-11D-A38G-08	211	371	223	0
TCGA-ZF-AA4W-01A-12D-A38G-08	142	21	330	44
TCGA-ZF-AA4X-01A-11D-A38G-08	372	338	0	20
TCGA-ZF-AA51-01A-21D-A391-08	530	144	69	2
TCGA-ZF-AA52-01A-12D-A391-08	36	50	32	22
TCGA-ZF-AA53-01A-11D-A391-08	143	45	9	0
TCGA-ZF-AA54-01A-11D-A391-08	115	35	44	0
TCGA-ZF-AA56-01A-31D-A391-08	53	11	35	8
TCGA-ZF-AA58-01A-12D-A42E-08	113	49	91	1
TCGA-ZF-AA5H-01A-11D-A391-08	12	16	43	0
TCGA-ZF-AA5N-01A-11D-A42E-08	9	3	41	6
TCGA-ZF-AA5P-01A-11D-A391-08	22	0	20	7
