Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
TCGA-E7-A4XJ-01A-11D-A26M-08	0	3	2	1	38	6
TCGA-E7-A519-01A-11D-A26M-08	11	10	48	0	14	1
TCGA-E7-A541-01A-11D-A26M-08	185	125	160	29	43	6
TCGA-E7-A5KE-01A-11D-A289-08	36	68	49	48	70	12
TCGA-E7-A5KF-01A-11D-A289-08	112	98	16	28	1	9
TCGA-E7-A677-01A-11D-A30E-08	9	22	108	87	48	13
TCGA-E7-A678-01A-11D-A30E-08	3	1	28	8	23	2
TCGA-E7-A6MD-01A-41D-A34U-08	271	182	14	39	51	21
TCGA-E7-A6ME-01A-22D-A32B-08	11	0	79	41	25	1
TCGA-E7-A6MF-01A-12D-A32B-08	32	26	0	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	151	143	0	16	18	9
TCGA-E7-A7DV-01A-11D-A339-08	239	45	9	6	22	17
TCGA-E7-A7PW-01A-11D-A34U-08	23	28	0	29	17	9
TCGA-E7-A7XN-01A-11D-A34U-08	775	332	37	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	22	56	276	85	66	12
TCGA-E7-A8O7-01A-11D-A364-08	7	4	6	5	16	2
TCGA-E7-A8O8-01A-11D-A364-08	13	19	36	25	51	5
TCGA-E7-A97P-01A-11D-A38G-08	27	12	117	50	30	9
TCGA-E7-A97Q-01A-11D-A38G-08	12	9	21	9	14	4
TCGA-FD-A3B3-01A-12D-A202-08	65	42	24	22	32	8
TCGA-FD-A3B4-01A-12D-A202-08	0	0	0	55	17	20
TCGA-FD-A3B5-01A-11D-A20D-08	68	33	6	26	23	19
TCGA-FD-A3B6-01A-21D-A20D-08	138	59	21	58	29	9
TCGA-FD-A3B7-01A-31D-A20D-08	14	1	29	3	25	2
TCGA-FD-A3B8-01A-31D-A20D-08	19	6	0	2	5	3
TCGA-FD-A3N5-01A-11D-A21A-08	0	16	217	130	41	12
TCGA-FD-A3N6-01A-11D-A21A-08	16	31	0	8	55	29
TCGA-FD-A3NA-01A-11D-A21A-08	96	67	18	8	14	2
TCGA-FD-A3SJ-01A-12D-A22Z-08	106	40	76	44	37	0
TCGA-FD-A3SL-01A-21D-A22Z-08	56	10	86	71	41	21
TCGA-FD-A3SM-01A-11D-A22Z-08	110	55	18	6	33	0
TCGA-FD-A3SN-01A-12D-A22Z-08	85	303	47	27	31	41
TCGA-FD-A3SO-01A-11D-A22Z-08	214	198	15	0	17	20
TCGA-FD-A3SP-01A-31D-A22Z-08	38	38	12	7	42	8
TCGA-FD-A3SQ-01A-21D-A22Z-08	11	19	13	4	36	9
TCGA-FD-A3SR-01A-11D-A22Z-08	56	19	20	20	34	20
TCGA-FD-A3SS-01A-12D-A22Z-08	232	300	0	23	0	60
TCGA-FD-A43N-01A-11D-A23U-08	84	9	9	29	88	4
TCGA-FD-A43P-01A-31D-A23U-08	227	88	48	75	42	22
TCGA-FD-A43S-01A-21D-A23U-08	0	0	1	0	0	0
TCGA-FD-A43U-01A-11D-A23U-08	0	12	15	23	37	6
TCGA-FD-A43X-01A-11D-A23U-08	179	108	40	26	39	8
TCGA-FD-A43Y-01A-21D-A26M-08	1	4	34	27	13	0
TCGA-FD-A5BR-01A-11D-A26M-08	0	6	6	46	38	6
TCGA-FD-A5BS-01A-21D-A26M-08	4	15	5	5	2	4
TCGA-FD-A5BT-01A-11D-A26M-08	80	20	28	0	28	12
TCGA-FD-A5BU-01A-31D-A26M-08	5	3	6	28	37	0
TCGA-FD-A5BV-01A-11D-A26M-08	7	1	27	81	32	0
TCGA-FD-A5BX-01A-11D-A26M-08	233	148	0	28	6	10
TCGA-FD-A5BY-01A-31D-A289-08	12	12	2	13	20	2
TCGA-FD-A5BZ-01A-11D-A289-08	40	27	4	37	35	21
TCGA-FD-A5C0-01A-11D-A289-08	7	21	59	23	45	3
TCGA-FD-A5C1-01A-11D-A289-08	69	27	12	8	58	4
TCGA-FD-A62N-01A-11D-A30E-08	1	7	29	48	15	12
TCGA-FD-A62O-01A-11D-A30E-08	88	59	8	0	42	28
TCGA-FD-A62P-01A-32D-A30E-08	238	125	10	29	39	23
TCGA-FD-A62S-01A-11D-A30E-08	0	3	24	31	29	0
TCGA-FD-A6TA-01A-12D-A339-08	198	93	0	10	6	9
TCGA-FD-A6TB-01A-12D-A339-08	140	49	0	0	20	14
TCGA-FD-A6TC-01A-21D-A339-08	667	398	24	43	17	37
TCGA-FD-A6TD-01A-51D-A339-08	39	53	17	20	31	0
TCGA-FD-A6TE-01A-12D-A339-08	160	86	6	8	24	6
TCGA-FD-A6TF-01A-52D-A32B-08	80	24	20	25	32	0
TCGA-FD-A6TG-01A-11D-A32B-08	158	74	86	120	26	10
TCGA-FD-A6TH-01A-11D-A32B-08	54	56	29	20	37	9
TCGA-FD-A6TI-01A-11D-A32B-08	2	6	28	41	52	18
TCGA-FD-A6TK-01A-42D-A339-08	25	34	31	14	23	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	168	128	27	50	36	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	10	7	0	0	56	9
TCGA-FJ-A3ZE-01A-11D-A23M-08	0	0	43	429	24	42
TCGA-FJ-A3ZF-01A-11D-A23M-08	88	92	11	72	53	9
TCGA-FJ-A871-01A-11D-A34U-08	2	2	29	0	28	0
TCGA-FT-A3EE-01A-11D-A202-08	5	37	46	23	35	8
TCGA-FT-A61P-01A-11D-A30E-08	30	36	70	21	37	10
TCGA-G2-A2EC-01A-11D-A17V-08	84	52	26	12	19	12
TCGA-G2-A2EF-01A-12D-A18F-08	148	110	35	1	21	0
TCGA-G2-A2EJ-01A-11D-A17V-08	184	58	11	48	41	12
TCGA-G2-A2EK-01A-22D-A18F-08	25	10	5	0	36	0
TCGA-G2-A2EL-01A-12D-A18F-08	178	56	7	20	28	12
TCGA-G2-A2EO-01A-11D-A17V-08	665	410	0	6	8	0
TCGA-G2-A2ES-01A-11D-A17V-08	47	163	157	103	30	24
TCGA-G2-A3IB-01A-11D-A20D-08	3	20	0	79	5	12
TCGA-G2-A3IE-01A-11D-A20D-08	215	124	35	35	20	5
TCGA-G2-A3VY-01A-11D-A22Z-08	614	115	56	134	10	0
TCGA-G2-AA3B-01A-11D-A391-08	629	157	68	17	0	17
TCGA-G2-AA3C-01A-21D-A391-08	143	71	0	37	38	3
TCGA-G2-AA3D-01A-11D-A391-08	183	46	21	12	3	0
TCGA-G2-AA3F-01A-12D-A42E-08	40	21	32	37	29	4
TCGA-GC-A3BM-01A-11D-A22Z-08	23	28	13	0	71	11
TCGA-GC-A3I6-01A-11D-A20D-08	87	78	21	34	13	1
TCGA-GC-A3OO-01A-11D-A22Z-08	43	89	14	23	2	0
TCGA-GC-A3RB-01A-12D-A21Z-08	75	54	6	20	51	3
TCGA-GC-A3RC-01A-11D-A22Z-08	83	116	167	60	21	26
TCGA-GC-A3RD-01A-12D-A22Z-08	24	23	0	27	27	1
TCGA-GC-A3WC-01A-31D-A22Z-08	54	37	51	17	30	6
TCGA-GC-A3YS-01A-11D-A23M-08	125	69	29	22	43	17
TCGA-GC-A4ZW-01A-11D-A26M-08	550	146	90	0	29	13
TCGA-GC-A6I1-01A-12D-A31L-08	134	102	27	7	23	0
TCGA-GC-A6I3-01A-11D-A31L-08	119	35	41	48	38	14
TCGA-GD-A2C5-01A-12D-A17V-08	136	72	30	25	31	25
TCGA-GD-A3OP-01A-21D-A21Z-08	131	157	30	68	36	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	52	21	0	0	37	6
TCGA-GD-A3OS-01A-12D-A21Z-08	11	22	9	27	46	0
TCGA-GD-A6C6-01A-21D-A31L-08	159	83	25	39	32	9
TCGA-GD-A76B-01A-11D-A32B-08	77	55	14	27	31	9
TCGA-GU-A42P-01A-11D-A23U-08	112	118	23	42	28	22
TCGA-GU-A42Q-01A-11D-A23U-08	103	38	24	8	30	19
TCGA-GU-A42R-01A-11D-A23M-08	83	50	33	18	23	5
TCGA-GU-A762-01A-11D-A339-08	32	7	0	26	40	7
TCGA-GU-A763-01A-11D-A32B-08	18	2	10	33	17	0
TCGA-GU-A764-01A-11D-A34U-08	37	31	12	38	11	7
TCGA-GU-A766-01A-11D-A32B-08	120	78	11	11	6	12
TCGA-GU-A767-01A-11D-A32B-08	108	36	67	219	12	30
TCGA-GU-AATO-01A-11D-A391-08	203	135	0	24	25	0
TCGA-GU-AATP-01A-11D-A391-08	145	136	25	46	30	15
TCGA-GU-AATQ-01A-11D-A391-08	102	25	46	20	16	2
TCGA-GV-A3JV-01A-11D-A21Z-08	16	21	0	0	96	10
TCGA-GV-A3JW-01A-11D-A20D-08	34	13	0	19	28	6
TCGA-GV-A3JX-01A-11D-A20D-08	196	59	27	2	28	15
TCGA-GV-A3JZ-01A-11D-A21A-08	266	132	0	44	32	71
TCGA-GV-A3QF-01A-31D-A22Z-08	9	11	43	59	36	2
TCGA-GV-A3QG-01A-11D-A21Z-08	16	12	23	28	29	0
TCGA-GV-A3QH-01A-11D-A21Z-08	97	18	0	22	59	0
TCGA-GV-A3QI-01A-11D-A21Z-08	67	51	186	218	47	5
TCGA-GV-A3QK-01B-11D-A23M-08	40	39	20	23	47	13
TCGA-GV-A40E-01A-12D-A23M-08	112	0	28	23	33	6
TCGA-GV-A40G-01A-11D-A23M-08	17	44	17	37	73	2
TCGA-GV-A6ZA-01A-12D-A339-08	189	90	28	0	34	20
TCGA-H4-A2HO-01A-11D-A17V-08	20	15	17	6	45	0
TCGA-H4-A2HQ-01A-11D-A17V-08	220	133	96	74	9	20
TCGA-HQ-A2OE-01A-11D-A202-08	50	30	32	27	33	6
TCGA-HQ-A2OF-01A-11D-A26M-08	6	12	0	0	105	7
TCGA-HQ-A5ND-01A-11D-A26M-08	12	12	22	15	34	13
TCGA-HQ-A5NE-01A-12D-A289-08	216	159	13	30	27	8
TCGA-K4-A3WS-01A-11D-A22Z-08	106	54	60	127	0	5
TCGA-K4-A3WU-01B-11D-A23M-08	105	24	17	6	57	17
TCGA-K4-A3WV-01A-11D-A22Z-08	1	7	20	0	42	6
TCGA-K4-A4AB-01B-12D-A289-08	12	16	21	25	45	3
TCGA-K4-A4AC-01A-21D-A26M-08	46	31	22	25	38	21
TCGA-K4-A54R-01A-11D-A26M-08	676	419	0	24	0	60
TCGA-K4-A5RH-01A-11D-A30E-08	47	87	24	22	18	14
TCGA-K4-A5RI-01A-11D-A289-08	29	22	37	25	48	6
TCGA-K4-A5RJ-01A-11D-A289-08	220	140	28	64	12	6
TCGA-K4-A6FZ-01A-11D-A31L-08	124	109	262	0	0	0
TCGA-K4-A6MB-01A-11D-A31L-08	166	121	27	51	51	0
TCGA-K4-A83P-01A-11D-A34U-08	97	74	91	0	27	5
TCGA-K4-AAQO-01A-11D-A38G-08	105	60	56	41	38	1
TCGA-KQ-A41N-01A-11D-A339-08	21	35	109	55	23	15
TCGA-KQ-A41O-01A-12D-A34U-08	185	35	7	15	51	14
TCGA-KQ-A41P-01A-12D-A339-08	196	116	28	0	24	23
TCGA-KQ-A41Q-01A-11D-A339-08	64	35	8	10	48	22
TCGA-KQ-A41R-01A-21D-A34U-08	88	446	245	109	80	17
TCGA-KQ-A41S-01A-12D-A339-08	141	86	17	5	19	11
TCGA-LC-A66R-01A-41D-A30E-08	59	25	29	0	23	24
TCGA-LT-A5Z6-01A-11D-A289-08	337	259	15	66	0	0
TCGA-LT-A8JT-01A-11D-A364-08	20	20	8	7	29	6
TCGA-MV-A51V-01A-11D-A26M-08	1624	211	46	95	0	79
TCGA-PQ-A6FI-01A-11D-A31L-08	62	30	43	9	31	11
TCGA-PQ-A6FN-01A-11D-A31L-08	16	22	7	31	20	1
TCGA-R3-A69X-01A-22D-A30E-08	163	44	18	1	28	6
TCGA-S5-A6DX-01A-11D-A31L-08	463	242	4	25	50	51
TCGA-S5-AA26-01A-11D-A38G-08	171	65	0	2	38	8
TCGA-SY-A9G0-01A-12D-A38G-08	23	6	8	0	26	1
TCGA-SY-A9G5-01A-11D-A38G-08	780	404	0	23	7	7
TCGA-UY-A78K-01A-11D-A339-08	195	76	444	223	12	53
TCGA-UY-A78L-01A-12D-A339-08	113	87	22	20	14	6
TCGA-UY-A78M-01A-21D-A34U-08	55	38	0	14	55	0
TCGA-UY-A78N-01A-12D-A339-08	0	26	170	24	47	8
TCGA-UY-A78O-01A-12D-A339-08	94	32	0	0	81	14
TCGA-UY-A78P-01A-12D-A364-08	233	83	8	0	16	11
TCGA-UY-A8OB-01A-12D-A42E-08	78	4	284	0	7	20
TCGA-UY-A8OC-01A-11D-A364-08	37	35	11	0	24	9
TCGA-UY-A8OD-01A-11D-A364-08	22	22	21	12	36	0
TCGA-UY-A9PA-01A-11D-A38G-08	22	29	86	41	23	0
TCGA-UY-A9PB-01A-11D-A38G-08	226	155	183	114	63	0
TCGA-UY-A9PD-01A-11D-A38G-08	46	66	103	73	77	7
TCGA-UY-A9PE-01A-11D-A38G-08	80	49	3	71	33	23
TCGA-UY-A9PF-01A-11D-A38G-08	14	482	47	55	16	15
TCGA-UY-A9PH-01A-11D-A38G-08	223	181	5	0	33	26
TCGA-XF-A8HB-01A-11D-A364-08	21	0	3	2	48	19
TCGA-XF-A8HC-01A-11D-A364-08	33	85	5	29	42	0
TCGA-XF-A8HD-01A-11D-A364-08	348	123	0	40	42	34
TCGA-XF-A8HE-01A-11D-A364-08	228	218	18	11	0	15
TCGA-XF-A8HF-01A-11D-A364-08	21	19	39	83	18	5
TCGA-XF-A8HG-01A-11D-A364-08	65	94	81	31	72	4
TCGA-XF-A8HH-01A-11D-A38G-08	56	37	0	0	36	15
TCGA-XF-A8HI-01A-11D-A38G-08	40	35	2	0	19	0
TCGA-XF-A9SG-01A-12D-A42E-08	85	87	6	16	30	8
TCGA-XF-A9SH-01A-11D-A391-08	20	6	1	6	19	1
TCGA-XF-A9SI-01A-11D-A391-08	276	134	1	6	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	98	174	55	2	24	0
TCGA-XF-A9SK-01A-11D-A42E-08	78	37	14	12	25	17
TCGA-XF-A9SL-01A-11D-A391-08	62	4	23	1	2	0
TCGA-XF-A9SM-01A-11D-A42E-08	159	96	3	31	1	0
TCGA-XF-A9SP-01A-11D-A391-08	152	70	32	36	51	29
TCGA-XF-A9ST-01A-11D-A42E-08	203	87	204	121	33	22
TCGA-XF-A9SU-01A-31D-A391-08	7	4	11	0	31	8
TCGA-XF-A9SV-01A-21D-A42E-08	11	9	13	20	29	8
TCGA-XF-A9SW-01A-11D-A42E-08	9	24	6	13	21	5
TCGA-XF-A9SX-01A-21D-A391-08	10	12	59	26	18	5
TCGA-XF-A9SY-01A-21D-A42E-08	106	34	0	322	0	46
TCGA-XF-A9SZ-01A-11D-A391-08	62	61	42	45	19	5
TCGA-XF-A9T0-01A-11D-A391-08	55	633	214	79	37	25
TCGA-XF-A9T2-01A-11D-A42E-08	37	25	10	10	20	0
TCGA-XF-A9T3-01A-11D-A42E-08	33	44	353	35	37	14
TCGA-XF-A9T4-01A-11D-A391-08	11	7	5	2	20	2
TCGA-XF-A9T5-01A-11D-A42E-08	523	291	19	19	8	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	107	143	52	39	25
TCGA-XF-A9T8-01A-11D-A391-08	616	232	13	0	38	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	12	6	2	0
TCGA-XF-AAMF-01A-21D-A42E-08	36	21	4	4	22	3
TCGA-XF-AAMG-01A-11D-A42E-08	686	210	39	129	72	67
TCGA-XF-AAMH-01A-11D-A42E-08	1	2	17	14	31	3
TCGA-XF-AAMJ-01A-11D-A42E-08	3	0	0	6	35	2
TCGA-XF-AAML-01A-11D-A42E-08	244	255	45	27	22	38
TCGA-XF-AAMQ-01A-11D-A42E-08	126	80	4	15	29	11
TCGA-XF-AAMR-01A-31D-A42E-08	34	43	5	8	18	7
TCGA-XF-AAMT-01A-11D-A42E-08	28	2	8	58	16	8
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	17	17	4	5
TCGA-XF-AAMX-01A-11D-A42E-08	112	46	60	120	40	24
TCGA-XF-AAMY-01A-11D-A42E-08	59	40	0	0	43	0
TCGA-XF-AAMZ-01A-11D-A42E-08	151	33	0	39	65	21
TCGA-XF-AAN0-01A-11D-A42E-08	265	143	14	27	22	23
TCGA-XF-AAN1-01A-31D-A42E-08	18	6	31	5	44	4
TCGA-XF-AAN2-01A-11D-A42E-08	315	201	12	39	12	5
TCGA-XF-AAN3-01A-11D-A42E-08	91	62	19	0	17	6
TCGA-XF-AAN4-01A-11D-A42E-08	18	0	16	0	3	1
TCGA-XF-AAN5-01A-11D-A42E-08	248	32	11	36	36	16
TCGA-XF-AAN7-01A-11D-A42E-08	2	25	59	32	52	0
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	1	0
TCGA-YC-A89H-01A-11D-A364-08	21	1794	207	68	70	15
TCGA-YC-A8S6-01A-31D-A38G-08	57	19	4	7	18	15
TCGA-YC-A9TC-01A-22D-A391-08	52	16	9	21	29	5
