Samples	SBS96A	SBS96B
TCGA-CU-A72E-01A-12D-A339-08	51	36
TCGA-DK-A1A3-01A-11D-A13W-08	439	134
TCGA-DK-A1A5-01A-11D-A13W-08	196	49
TCGA-DK-A1A6-01A-11D-A13W-08	190	29
TCGA-DK-A1A7-01A-11D-A13W-08	47	159
TCGA-DK-A1AA-01A-11D-A13W-08	23	58
TCGA-DK-A1AB-01A-11D-A13W-08	195	0
TCGA-DK-A1AC-01A-11D-A13W-08	1083	246
TCGA-DK-A1AD-01A-11D-A13W-08	125	105
TCGA-DK-A1AE-01A-11D-A13W-08	73	32
TCGA-DK-A1AF-01A-11D-A13W-08	75	10
TCGA-DK-A1AG-01A-11D-A13W-08	93	36
TCGA-DK-A2HX-01A-12D-A18F-08	53	58
TCGA-DK-A2I1-01A-11D-A17V-08	145	37
TCGA-DK-A2I2-01A-11D-A17V-08	48	40
TCGA-DK-A2I4-01A-11D-A21A-08	682	130
TCGA-DK-A2I6-01A-12D-A18F-08	128	145
TCGA-DK-A3IK-01A-32D-A21A-08	102	87
TCGA-DK-A3IL-01A-11D-A20D-08	16	155
TCGA-DK-A3IM-01A-11D-A20D-08	3	73
TCGA-DK-A3IN-01A-11D-A20D-08	318	51
TCGA-DK-A3IQ-01A-31D-A20D-08	124	57
TCGA-DK-A3IS-01A-21D-A21A-08	276	55
TCGA-DK-A3IT-01A-31D-A20D-08	382	4
TCGA-DK-A3IU-01A-11D-A20D-08	329	83
TCGA-DK-A3IV-01A-22D-A21A-08	32	40
TCGA-DK-A3WW-01A-22D-A23M-08	1030	138
TCGA-DK-A3WX-01A-22D-A22Z-08	9	29
TCGA-DK-A3WY-01A-11D-A22Z-08	11	0
TCGA-DK-A3X1-01A-12D-A22Z-08	646	203
TCGA-DK-A3X2-01A-11D-A22Z-08	30	82
TCGA-DK-A6AV-01A-12D-A30E-08	55	63
TCGA-DK-A6AW-01A-11D-A30E-08	0	4117
TCGA-DK-A6B0-01A-11D-A31L-08	3	19
TCGA-DK-A6B1-01A-12D-A30E-08	57	83
TCGA-DK-A6B2-01A-11D-A30E-08	81	121
TCGA-DK-A6B5-01A-11D-A31L-08	79	38
TCGA-DK-A6B6-01A-11D-A30E-08	849	57
TCGA-DK-AA6L-01A-11D-A391-08	335	37
TCGA-DK-AA6M-01A-11D-A391-08	15	51
TCGA-DK-AA6P-01A-11D-A391-08	113	50
TCGA-DK-AA6Q-01A-11D-A391-08	70	48
TCGA-DK-AA6R-01A-11D-A42E-08	139	186
TCGA-DK-AA6S-01A-21D-A391-08	497	21
TCGA-DK-AA6T-01A-11D-A391-08	14	58
TCGA-DK-AA6U-01A-11D-A391-08	221	194
TCGA-DK-AA6W-01A-12D-A391-08	181	73
TCGA-DK-AA6X-01A-12D-A42E-08	72	35
TCGA-DK-AA71-01A-31D-A391-08	664	4
TCGA-DK-AA74-01A-11D-A391-08	150	41
TCGA-DK-AA75-01A-11D-A391-08	294	163
TCGA-DK-AA76-01A-11D-A391-08	123	106
TCGA-DK-AA77-01A-11D-A391-08	139	259
TCGA-E5-A2PC-01A-11D-A202-08	78	144
TCGA-E5-A4TZ-01A-11D-A31L-08	307	140
TCGA-E5-A4U1-01A-11D-A31L-08	481	90
TCGA-E7-A3X6-01A-12D-A22Z-08	63	27
TCGA-E7-A3Y1-01A-11D-A22Z-08	22	130
TCGA-E7-A4IJ-01A-31D-A26M-08	224	117
TCGA-E7-A4XJ-01A-11D-A26M-08	1	42
TCGA-E7-A519-01A-11D-A26M-08	23	46
TCGA-E7-A541-01A-11D-A26M-08	314	134
TCGA-E7-A5KE-01A-11D-A289-08	79	125
TCGA-E7-A5KF-01A-11D-A289-08	159	40
TCGA-E7-A677-01A-11D-A30E-08	45	172
TCGA-E7-A678-01A-11D-A30E-08	6	54
TCGA-E7-A6MD-01A-41D-A34U-08	358	92
TCGA-E7-A6ME-01A-22D-A32B-08	20	110
TCGA-E7-A6MF-01A-12D-A32B-08	43	2
TCGA-E7-A7DU-01A-11D-A32B-08	224	39
TCGA-E7-A7DV-01A-11D-A339-08	241	38
TCGA-E7-A7PW-01A-11D-A34U-08	40	39
TCGA-E7-A7XN-01A-11D-A34U-08	907	0
TCGA-E7-A85H-01A-11D-A34U-08	87	308
TCGA-E7-A8O7-01A-11D-A364-08	7	23
TCGA-E7-A8O8-01A-11D-A364-08	30	94
TCGA-E7-A97P-01A-11D-A38G-08	51	131
TCGA-E7-A97Q-01A-11D-A38G-08	19	30
TCGA-FD-A3B3-01A-12D-A202-08	82	68
TCGA-FD-A3B4-01A-12D-A202-08	1	76
TCGA-FD-A3B5-01A-11D-A20D-08	78	56
TCGA-FD-A3B6-01A-21D-A20D-08	174	88
TCGA-FD-A3B7-01A-31D-A20D-08	16	48
TCGA-FD-A3B8-01A-31D-A20D-08	25	2
TCGA-FD-A3N5-01A-11D-A21A-08	31	287
TCGA-FD-A3N6-01A-11D-A21A-08	27	88
TCGA-FD-A3NA-01A-11D-A21A-08	138	30
TCGA-FD-A3SJ-01A-12D-A22Z-08	156	83
TCGA-FD-A3SL-01A-21D-A22Z-08	78	141
TCGA-FD-A3SM-01A-11D-A22Z-08	121	46
TCGA-FD-A3SN-01A-12D-A22Z-08	273	126
TCGA-FD-A3SO-01A-11D-A22Z-08	302	54
TCGA-FD-A3SP-01A-31D-A22Z-08	46	64
TCGA-FD-A3SQ-01A-21D-A22Z-08	19	63
TCGA-FD-A3SR-01A-11D-A22Z-08	62	75
TCGA-FD-A3SS-01A-12D-A22Z-08	362	114
TCGA-FD-A43N-01A-11D-A23U-08	61	109
TCGA-FD-A43P-01A-31D-A23U-08	270	115
TCGA-FD-A43U-01A-11D-A23U-08	9	64
TCGA-FD-A43X-01A-11D-A23U-08	247	65
TCGA-FD-A43Y-01A-21D-A26M-08	9	49
TCGA-FD-A5BR-01A-11D-A26M-08	11	74
TCGA-FD-A5BS-01A-21D-A26M-08	13	14
TCGA-FD-A5BT-01A-11D-A26M-08	64	62
TCGA-FD-A5BU-01A-31D-A26M-08	7	56
TCGA-FD-A5BV-01A-11D-A26M-08	21	108
TCGA-FD-A5BX-01A-11D-A26M-08	279	29
TCGA-FD-A5BY-01A-31D-A289-08	17	28
TCGA-FD-A5BZ-01A-11D-A289-08	53	78
TCGA-FD-A5C0-01A-11D-A289-08	27	92
TCGA-FD-A5C1-01A-11D-A289-08	59	71
TCGA-FD-A62N-01A-11D-A30E-08	15	78
TCGA-FD-A62O-01A-11D-A30E-08	94	79
TCGA-FD-A62P-01A-32D-A30E-08	283	76
TCGA-FD-A62S-01A-11D-A30E-08	5	68
TCGA-FD-A6TA-01A-12D-A339-08	224	19
TCGA-FD-A6TB-01A-12D-A339-08	149	24
TCGA-FD-A6TC-01A-21D-A339-08	774	116
TCGA-FD-A6TD-01A-51D-A339-08	72	49
TCGA-FD-A6TE-01A-12D-A339-08	175	46
TCGA-FD-A6TF-01A-52D-A32B-08	93	43
TCGA-FD-A6TG-01A-11D-A32B-08	225	138
TCGA-FD-A6TH-01A-11D-A32B-08	92	74
TCGA-FD-A6TI-01A-11D-A32B-08	4	115
TCGA-FD-A6TK-01A-42D-A339-08	51	46
TCGA-FJ-A3Z7-01A-12D-A23M-08	247	70
TCGA-FJ-A3Z9-01A-11D-A26M-08	8	57
TCGA-FJ-A3ZE-01A-11D-A23M-08	58	380
TCGA-FJ-A3ZF-01A-11D-A23M-08	150	103
TCGA-FJ-A871-01A-11D-A34U-08	3	48
TCGA-FT-A3EE-01A-11D-A202-08	26	84
TCGA-FT-A61P-01A-11D-A30E-08	55	95
TCGA-G2-A2EC-01A-11D-A17V-08	97	59
TCGA-G2-A2EF-01A-12D-A18F-08	181	47
TCGA-G2-A2EJ-01A-11D-A17V-08	203	88
TCGA-G2-A2EK-01A-22D-A18F-08	28	30
TCGA-G2-A2EL-01A-12D-A18F-08	193	45
TCGA-G2-A2EO-01A-11D-A17V-08	825	0
TCGA-G2-A2ES-01A-11D-A17V-08	190	203
TCGA-G2-A3IB-01A-11D-A20D-08	35	71
TCGA-G2-A3IE-01A-11D-A20D-08	270	65
TCGA-G2-A3VY-01A-11D-A22Z-08	714	0
TCGA-G2-AA3B-01A-11D-A391-08	709	0
TCGA-G2-AA3C-01A-21D-A391-08	170	61
TCGA-G2-AA3D-01A-11D-A391-08	193	0
TCGA-G2-AA3F-01A-12D-A42E-08	66	76
TCGA-GC-A3BM-01A-11D-A22Z-08	32	85
TCGA-GC-A3I6-01A-11D-A20D-08	156	34
TCGA-GC-A3OO-01A-11D-A22Z-08	105	24
TCGA-GC-A3RB-01A-12D-A21Z-08	97	71
TCGA-GC-A3RC-01A-11D-A22Z-08	194	163
TCGA-GC-A3RD-01A-12D-A22Z-08	35	45
TCGA-GC-A3WC-01A-31D-A22Z-08	76	76
TCGA-GC-A3YS-01A-11D-A23M-08	161	81
TCGA-GC-A4ZW-01A-11D-A26M-08	611	44
TCGA-GC-A6I1-01A-12D-A31L-08	209	33
TCGA-GC-A6I3-01A-11D-A31L-08	140	104
TCGA-GD-A2C5-01A-12D-A17V-08	150	93
TCGA-GD-A3OP-01A-21D-A21Z-08	257	93
TCGA-GD-A3OQ-01A-32D-A21Z-08	49	40
TCGA-GD-A3OS-01A-12D-A21Z-08	29	67
TCGA-GD-A6C6-01A-21D-A31L-08	195	74
TCGA-GD-A76B-01A-11D-A32B-08	109	63
TCGA-GU-A42P-01A-11D-A23U-08	180	90
TCGA-GU-A42Q-01A-11D-A23U-08	116	66
TCGA-GU-A42R-01A-11D-A23M-08	117	49
TCGA-GU-A762-01A-11D-A339-08	33	57
TCGA-GU-A763-01A-11D-A32B-08	26	45
TCGA-GU-A764-01A-11D-A34U-08	63	46
TCGA-GU-A766-01A-11D-A32B-08	150	47
TCGA-GU-A767-01A-11D-A32B-08	187	194
TCGA-GU-AATO-01A-11D-A391-08	278	28
TCGA-GU-AATP-01A-11D-A391-08	211	88
TCGA-GU-AATQ-01A-11D-A391-08	112	52
TCGA-GV-A3JV-01A-11D-A21Z-08	19	97
TCGA-GV-A3JW-01A-11D-A20D-08	40	36
TCGA-GV-A3JX-01A-11D-A20D-08	224	36
TCGA-GV-A3JZ-01A-11D-A21A-08	295	126
TCGA-GV-A3QF-01A-31D-A22Z-08	18	105
TCGA-GV-A3QG-01A-11D-A21Z-08	34	60
TCGA-GV-A3QH-01A-11D-A21Z-08	93	55
TCGA-GV-A3QI-01A-11D-A21Z-08	162	304
TCGA-GV-A3QK-01B-11D-A23M-08	55	91
TCGA-GV-A40E-01A-12D-A23M-08	106	54
TCGA-GV-A40G-01A-11D-A23M-08	45	105
TCGA-GV-A6ZA-01A-12D-A339-08	226	63
TCGA-H4-A2HO-01A-11D-A17V-08	23	54
TCGA-H4-A2HQ-01A-11D-A17V-08	322	103
TCGA-HQ-A2OE-01A-11D-A202-08	68	74
TCGA-HQ-A2OF-01A-11D-A26M-08	8	100
TCGA-HQ-A5ND-01A-11D-A26M-08	20	72
TCGA-HQ-A5NE-01A-12D-A289-08	277	71
TCGA-K4-A3WS-01A-11D-A22Z-08	198	80
TCGA-K4-A3WU-01B-11D-A23M-08	106	69
TCGA-K4-A3WV-01A-11D-A22Z-08	3	57
TCGA-K4-A4AB-01B-12D-A289-08	24	68
TCGA-K4-A4AC-01A-21D-A26M-08	61	77
TCGA-K4-A54R-01A-11D-A26M-08	851	56
TCGA-K4-A5RH-01A-11D-A30E-08	90	84
TCGA-K4-A5RI-01A-11D-A289-08	46	90
TCGA-K4-A5RJ-01A-11D-A289-08	325	45
TCGA-K4-A6FZ-01A-11D-A31L-08	260	145
TCGA-K4-A6MB-01A-11D-A31L-08	243	95
TCGA-K4-A83P-01A-11D-A34U-08	164	75
TCGA-K4-AAQO-01A-11D-A38G-08	140	92
TCGA-KQ-A41N-01A-11D-A339-08	65	138
TCGA-KQ-A41O-01A-12D-A34U-08	185	62
TCGA-KQ-A41P-01A-12D-A339-08	235	67
TCGA-KQ-A41Q-01A-11D-A339-08	66	83
TCGA-KQ-A41R-01A-21D-A34U-08	418	314
TCGA-KQ-A41S-01A-12D-A339-08	185	31
TCGA-LC-A66R-01A-41D-A30E-08	69	59
TCGA-LT-A5Z6-01A-11D-A289-08	472	32
TCGA-LT-A8JT-01A-11D-A364-08	24	50
TCGA-MV-A51V-01A-11D-A26M-08	1585	0
TCGA-PQ-A6FI-01A-11D-A31L-08	92	60
TCGA-PQ-A6FN-01A-11D-A31L-08	33	49
TCGA-R3-A69X-01A-22D-A30E-08	171	35
TCGA-S5-A6DX-01A-11D-A31L-08	501	109
TCGA-S5-AA26-01A-11D-A38G-08	175	36
TCGA-SY-A9G0-01A-12D-A38G-08	26	26
TCGA-SY-A9G5-01A-11D-A38G-08	940	18
TCGA-UY-A78K-01A-11D-A339-08	363	464
TCGA-UY-A78L-01A-12D-A339-08	176	38
TCGA-UY-A78M-01A-21D-A34U-08	67	56
TCGA-UY-A78N-01A-12D-A339-08	21	193
TCGA-UY-A78O-01A-12D-A339-08	85	94
TCGA-UY-A78P-01A-12D-A364-08	268	10
TCGA-UY-A8OB-01A-12D-A42E-08	125	201
TCGA-UY-A8OC-01A-11D-A364-08	50	43
TCGA-UY-A8OD-01A-11D-A364-08	38	59
TCGA-UY-A9PA-01A-11D-A38G-08	61	104
TCGA-UY-A9PB-01A-11D-A38G-08	396	209
TCGA-UY-A9PD-01A-11D-A38G-08	100	197
TCGA-UY-A9PE-01A-11D-A38G-08	103	93
TCGA-UY-A9PF-01A-11D-A38G-08	290	138
TCGA-UY-A9PH-01A-11D-A38G-08	270	80
TCGA-XF-A8HB-01A-11D-A364-08	11	64
TCGA-XF-A8HC-01A-11D-A364-08	73	80
TCGA-XF-A8HD-01A-11D-A364-08	384	90
TCGA-XF-A8HE-01A-11D-A364-08	323	52
TCGA-XF-A8HF-01A-11D-A364-08	61	86
TCGA-XF-A8HG-01A-11D-A364-08	130	139
TCGA-XF-A8HH-01A-11D-A38G-08	62	49
TCGA-XF-A8HI-01A-11D-A38G-08	65	18
TCGA-XF-A9SG-01A-12D-A42E-08	125	56
TCGA-XF-A9SH-01A-11D-A391-08	20	20
TCGA-XF-A9SI-01A-11D-A391-08	337	0
TCGA-XF-A9SJ-01A-11D-A391-08	199	64
TCGA-XF-A9SK-01A-11D-A42E-08	88	49
TCGA-XF-A9SL-01A-11D-A391-08	58	8
TCGA-XF-A9SM-01A-11D-A42E-08	209	21
TCGA-XF-A9SP-01A-11D-A391-08	190	105
TCGA-XF-A9ST-01A-11D-A42E-08	297	218
TCGA-XF-A9SU-01A-31D-A391-08	8	38
TCGA-XF-A9SV-01A-21D-A42E-08	17	53
TCGA-XF-A9SW-01A-11D-A42E-08	23	41
TCGA-XF-A9SX-01A-21D-A391-08	31	85
TCGA-XF-A9SY-01A-21D-A42E-08	207	218
TCGA-XF-A9SZ-01A-11D-A391-08	118	80
TCGA-XF-A9T0-01A-11D-A391-08	494	244
TCGA-XF-A9T2-01A-11D-A42E-08	53	29
TCGA-XF-A9T3-01A-11D-A42E-08	107	295
TCGA-XF-A9T4-01A-11D-A391-08	12	21
TCGA-XF-A9T5-01A-11D-A42E-08	663	4
TCGA-XF-A9T6-01A-11D-A42E-08	89	175
TCGA-XF-A9T8-01A-11D-A391-08	717	0
TCGA-XF-AAME-01A-12D-A42E-08	0	19
TCGA-XF-AAMF-01A-21D-A42E-08	41	30
TCGA-XF-AAMG-01A-11D-A42E-08	765	171
TCGA-XF-AAMH-01A-11D-A42E-08	2	48
TCGA-XF-AAMJ-01A-11D-A42E-08	0	36
TCGA-XF-AAML-01A-11D-A42E-08	359	127
TCGA-XF-AAMQ-01A-11D-A42E-08	163	39
TCGA-XF-AAMR-01A-31D-A42E-08	59	36
TCGA-XF-AAMT-01A-11D-A42E-08	29	64
TCGA-XF-AAMW-01A-11D-A42E-08	1	33
TCGA-XF-AAMX-01A-11D-A42E-08	150	170
TCGA-XF-AAMY-01A-11D-A42E-08	72	43
TCGA-XF-AAMZ-01A-11D-A42E-08	152	91
TCGA-XF-AAN0-01A-11D-A42E-08	317	72
TCGA-XF-AAN1-01A-31D-A42E-08	19	71
TCGA-XF-AAN2-01A-11D-A42E-08	416	41
TCGA-XF-AAN3-01A-11D-A42E-08	135	37
TCGA-XF-AAN4-01A-11D-A42E-08	22	9
TCGA-XF-AAN5-01A-11D-A42E-08	251	52
TCGA-XF-AAN7-01A-11D-A42E-08	29	117
TCGA-XF-AAN8-01A-11D-A42E-08	0	1
TCGA-YC-A89H-01A-11D-A364-08	1087	443
TCGA-YC-A8S6-01A-31D-A38G-08	65	37
TCGA-YC-A9TC-01A-22D-A391-08	57	48
TCGA-YF-AA3L-01A-11D-A38G-08	111	209
TCGA-YF-AA3M-01A-11D-A42E-08	50	114
TCGA-ZF-A9R0-01A-11D-A38G-08	155	39
TCGA-ZF-A9R1-01A-11D-A391-08	49	51
TCGA-ZF-A9R2-01A-11D-A391-08	94	41
TCGA-ZF-A9R3-01A-11D-A38G-08	37	46
TCGA-ZF-A9R4-01A-11D-A38G-08	190	44
TCGA-ZF-A9R5-01A-12D-A42E-08	0	98
TCGA-ZF-A9R7-01A-11D-A38G-08	624	52
TCGA-ZF-A9R9-01A-11D-A38G-08	111	79
TCGA-ZF-A9RC-01A-11D-A38G-08	675	232
TCGA-ZF-A9RD-01A-11D-A42E-08	105	64
TCGA-ZF-A9RE-01A-11D-A38G-08	0	63
TCGA-ZF-A9RF-01A-11D-A38G-08	143	93
TCGA-ZF-A9RG-01A-21D-A42E-08	170	53
TCGA-ZF-A9RL-01A-11D-A38G-08	180	129
TCGA-ZF-A9RM-01A-11D-A38G-08	11	76
TCGA-ZF-A9RN-01A-11D-A42E-08	89	98
TCGA-ZF-AA4N-01A-11D-A38G-08	93	61
TCGA-ZF-AA4R-01A-11D-A38G-08	31	25
TCGA-ZF-AA4T-01A-11D-A38G-08	17	82
TCGA-ZF-AA4U-01A-11D-A38G-08	5	63
TCGA-ZF-AA4V-01A-11D-A38G-08	446	242
TCGA-ZF-AA4W-01A-12D-A38G-08	165	317
TCGA-ZF-AA4X-01A-11D-A38G-08	553	68
TCGA-ZF-AA51-01A-21D-A391-08	622	25
TCGA-ZF-AA52-01A-12D-A391-08	64	61
TCGA-ZF-AA53-01A-11D-A391-08	164	0
TCGA-ZF-AA54-01A-11D-A391-08	136	37
TCGA-ZF-AA56-01A-31D-A391-08	55	42
TCGA-ZF-AA58-01A-12D-A42E-08	147	65
TCGA-ZF-AA5H-01A-11D-A391-08	29	37
TCGA-ZF-AA5N-01A-11D-A42E-08	10	41
TCGA-ZF-AA5P-01A-11D-A391-08	18	27
