NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	23.12	136.744	5.934	83.795	1.879	0.464	30000.0
2	23.25	137.479	5.996	84.124	1.88	0.461	20000.0
3	23.302	137.626	6.112	84.271	1.886	0.462	20000.0
4	22.911	135.923	5.936	83.543	1.864	0.47	20000.0
5	23.282	138.511	6.049	84.805	1.922	0.449	20000.0
6	23.118	137.749	6.018	84.367	1.916	0.455	20000.0
7	23.363	137.317	5.96	83.912	1.888	0.465	40000.0
8	23.192	137.042	5.971	83.987	1.892	0.462	20000.0
9	23.031	136.048	5.951	83.627	1.847	0.471	30000.0
10	23.14	137.13	5.907	84.13	1.875	0.462	30000.0
11	23.051	136.97	5.933	83.928	1.859	0.465	20000.0
12	23.194	137.313	5.982	84.12	1.868	0.466	30000.0
13	23.13	137.132	6.003	83.98	1.873	0.464	30000.0
14	23.137	136.88	6.041	84.085	1.87	0.462	40000.0
15	23.07	136.605	6.0	84.119	1.886	0.461	20000.0
16	23.055	136.437	6.024	83.924	1.861	0.466	30000.0
17	23.015	136.199	5.95	83.974	1.855	0.467	20000.0
18	23.07	137.022	6.041	84.27	1.875	0.459	20000.0
19	23.152	137.345	5.98	84.161	1.896	0.459	20000.0
20	23.179	137.046	6.005	84.244	1.89	0.458	30000.0
21	23.135	136.928	6.01	83.86	1.86	0.466	30000.0
22	23.059	136.094	5.944	83.757	1.836	0.47	20000.0
23	23.268	137.583	6.046	84.126	1.882	0.463	30000.0
24	23.311	138.149	6.004	84.26	1.889	0.459	20000.0
25	23.277	137.643	6.042	84.563	1.904	0.455	30000.0
26	22.977	136.803	5.88	83.706	1.891	0.463	20000.0
27	22.887	136.241	5.997	84.002	1.877	0.464	20000.0
28	23.327	137.841	5.995	84.239	1.894	0.457	20000.0
29	23.229	137.59	6.071	84.405	1.892	0.457	30000.0
30	23.232	137.674	6.007	84.337	1.895	0.458	20000.0
31	23.3	137.863	5.999	84.377	1.899	0.454	20000.0
32	23.345	138.308	6.079	84.664	1.921	0.452	20000.0
33	23.178	136.737	5.983	83.741	1.87	0.468	20000.0
34	23.265	137.21	5.982	84.135	1.898	0.46	40000.0
35	23.273	137.616	6.062	84.341	1.883	0.46	20000.0
36	23.326	138.387	6.003	84.392	1.922	0.454	20000.0
37	23.343	137.66	5.955	84.238	1.875	0.459	20000.0
38	23.47	138.427	6.051	84.637	1.916	0.454	50000.0
39	23.55	138.822	6.057	84.858	1.913	0.448	20000.0
40	23.106	136.924	5.983	84.221	1.883	0.46	20000.0
41	22.94	136.47	5.93	83.744	1.885	0.465	30000.0
42	23.22	137.306	5.951	83.88	1.86	0.464	20000.0
43	23.155	137.012	6.003	83.961	1.88	0.463	20000.0
44	23.377	138.965	6.041	84.893	1.943	0.446	30000.0
45	23.07	136.821	6.001	84.095	1.889	0.46	20000.0
46	23.245	137.95	6.028	84.491	1.898	0.456	20000.0
47	23.327	138.178	6.008	84.473	1.88	0.457	20000.0
48	23.066	137.203	6.017	84.148	1.877	0.463	20000.0
49	23.411	137.604	5.983	84.128	1.863	0.465	30000.0
