Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-BT-A3PJ-01A-21D-A21Z-08	121	181	113	19	16
TCGA-BT-A3PK-01A-21D-A21Z-08	73	37	188	18	1
TCGA-BT-A42B-01A-32D-A23M-08	0	12	0	47	0
TCGA-BT-A42C-01A-11D-A23M-08	89	66	124	30	10
TCGA-BT-A42E-01A-11D-A23U-08	87	27	0	27	0
TCGA-BT-A42F-01A-11D-A23U-08	93	57	0	0	0
TCGA-C4-A0EZ-01A-21D-A10S-08	27	37	47	48	16
TCGA-C4-A0F0-01A-12D-A10S-08	9	8	40	27	0
TCGA-C4-A0F1-01A-11D-A10S-08	46	43	12	28	19
TCGA-C4-A0F6-01A-11D-A10S-08	89	29	0	48	14
TCGA-C4-A0F7-01A-11D-A10S-08	0	5	0	46	13
TCGA-CF-A1HR-01A-11D-A13W-08	110	71	23	16	10
TCGA-CF-A1HS-01A-11D-A13W-08	151	0	57	0	0
TCGA-CF-A27C-01A-11D-A16O-08	86	39	0	19	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	4	0	16	0
TCGA-CF-A3MG-01A-11D-A20D-08	61	24	12	23	5
TCGA-CF-A3MH-01A-11D-A20D-08	9	3	0	23	0
TCGA-CF-A3MI-01A-11D-A20D-08	18	13	3	22	5
TCGA-CF-A47S-01A-11D-A23U-08	0	4	0	15	2
TCGA-CF-A47T-01A-11D-A23U-08	1	5	4	8	5
TCGA-CF-A47V-01A-11D-A23U-08	28	10	38	11	1
TCGA-CF-A47W-01A-11D-A23U-08	0	4	10	10	3
TCGA-CF-A47X-01A-31D-A23U-08	134	89	17	29	13
TCGA-CF-A47Y-01A-11D-A23U-08	20	3	26	11	0
TCGA-CF-A5U8-01A-11D-A289-08	2	1	32	15	5
TCGA-CF-A5UA-01A-11D-A289-08	17	0	0	43	11
TCGA-CF-A7I0-01A-22D-A34U-08	10	13	11	6	3
TCGA-CF-A8HX-01A-11D-A364-08	15	21	0	13	6
TCGA-CF-A8HY-01A-11D-A364-08	19	0	25	20	7
TCGA-CF-A9FF-01A-11D-A38G-08	51	55	9	10	3
TCGA-CF-A9FH-01A-11D-A38G-08	1	1	6	19	9
TCGA-CF-A9FL-01A-11D-A38G-08	0	2	18	23	5
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	14	8	0
TCGA-CU-A0YN-01A-21D-A10S-08	5	12	87	41	4
TCGA-CU-A0YO-01A-11D-A10S-08	21	15	10	24	7
TCGA-CU-A0YR-01A-12D-A10S-08	0	12	90	18	0
TCGA-CU-A3KJ-01A-11D-A21A-08	100	34	28	40	4
TCGA-CU-A3QU-01A-11D-A22Z-08	23	19	16	13	14
TCGA-CU-A3YL-01A-11D-A22Z-08	108	61	1	25	6
TCGA-CU-A5W6-01A-11D-A289-08	65	60	25	18	2
TCGA-CU-A72E-01A-12D-A339-08	29	16	16	13	3
TCGA-DK-A1A3-01A-11D-A13W-08	149	247	100	14	23
TCGA-DK-A1A5-01A-11D-A13W-08	121	85	0	0	23
TCGA-DK-A1A6-01A-11D-A13W-08	103	19	77	0	0
TCGA-DK-A1A7-01A-11D-A13W-08	12	23	118	34	1
TCGA-DK-A1AA-01A-11D-A13W-08	8	5	44	11	6
TCGA-DK-A1AB-01A-11D-A13W-08	93	87	0	0	0
TCGA-DK-A1AC-01A-11D-A13W-08	281	825	62	23	20
TCGA-DK-A1AD-01A-11D-A13W-08	56	44	65	21	15
TCGA-DK-A1AE-01A-11D-A13W-08	42	30	0	20	0
TCGA-DK-A1AF-01A-11D-A13W-08	44	32	0	0	0
TCGA-DK-A1AG-01A-11D-A13W-08	41	43	5	20	4
TCGA-DK-A2HX-01A-12D-A18F-08	14	37	15	18	8
TCGA-DK-A2I1-01A-11D-A17V-08	106	41	0	0	20
TCGA-DK-A2I2-01A-11D-A17V-08	18	16	37	10	0
TCGA-DK-A2I4-01A-11D-A21A-08	309	406	0	0	37
TCGA-DK-A2I6-01A-12D-A18F-08	20	81	135	9	10
TCGA-DK-A3IK-01A-32D-A21A-08	64	19	48	37	3
TCGA-DK-A3IL-01A-11D-A20D-08	11	5	91	33	19
TCGA-DK-A3IM-01A-11D-A20D-08	1	3	33	25	3
TCGA-DK-A3IN-01A-11D-A20D-08	180	102	26	26	6
TCGA-DK-A3IQ-01A-31D-A20D-08	54	64	17	24	6
TCGA-DK-A3IS-01A-21D-A21A-08	147	123	0	34	0
TCGA-DK-A3IT-01A-31D-A20D-08	231	66	40	9	5
TCGA-DK-A3IU-01A-11D-A20D-08	147	152	64	12	2
TCGA-DK-A3IV-01A-22D-A21A-08	15	17	9	13	9
TCGA-DK-A3WW-01A-22D-A23M-08	521	474	0	0	51
TCGA-DK-A3WX-01A-22D-A22Z-08	4	9	0	22	0
TCGA-DK-A3WY-01A-11D-A22Z-08	5	5	0	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	343	294	21	6	91
TCGA-DK-A3X2-01A-11D-A22Z-08	14	20	21	42	6
TCGA-DK-A6AV-01A-12D-A30E-08	24	29	23	26	3
TCGA-DK-A6AW-01A-11D-A30E-08	0	0	0	0	3691
TCGA-DK-A6B0-01A-11D-A31L-08	0	2	10	10	0
TCGA-DK-A6B1-01A-12D-A30E-08	19	35	29	35	6
TCGA-DK-A6B2-01A-11D-A30E-08	38	33	56	47	5
TCGA-DK-A6B5-01A-11D-A31L-08	37	25	31	5	4
TCGA-DK-A6B6-01A-11D-A30E-08	234	607	0	0	0
TCGA-DK-AA6L-01A-11D-A391-08	183	101	41	13	8
TCGA-DK-AA6M-01A-11D-A391-08	6	10	2	22	14
TCGA-DK-AA6P-01A-11D-A391-08	45	52	34	11	4
TCGA-DK-AA6Q-01A-11D-A391-08	35	25	29	14	4
TCGA-DK-AA6R-01A-11D-A42E-08	54	44	148	29	12
TCGA-DK-AA6S-01A-21D-A391-08	303	182	0	0	0
TCGA-DK-AA6T-01A-11D-A391-08	12	1	19	19	13
TCGA-DK-AA6U-01A-11D-A391-08	95	79	139	37	25
TCGA-DK-AA6W-01A-12D-A391-08	104	67	0	59	0
TCGA-DK-AA6X-01A-12D-A42E-08	46	20	12	9	9
TCGA-DK-AA71-01A-31D-A391-08	326	291	0	0	0
TCGA-DK-AA74-01A-11D-A391-08	91	40	20	14	6
TCGA-DK-AA75-01A-11D-A391-08	86	216	68	29	27
TCGA-DK-AA76-01A-11D-A391-08	65	43	63	18	23
TCGA-DK-AA77-01A-11D-A391-08	37	68	188	64	0
TCGA-E5-A2PC-01A-11D-A202-08	25	27	126	13	7
TCGA-E5-A4TZ-01A-11D-A31L-08	209	93	0	114	0
TCGA-E5-A4U1-01A-11D-A31L-08	261	154	69	26	6
TCGA-E7-A3X6-01A-12D-A22Z-08	37	19	4	13	1
TCGA-E7-A3Y1-01A-11D-A22Z-08	10	10	70	37	4
TCGA-E7-A4IJ-01A-31D-A26M-08	118	61	91	13	26
TCGA-E7-A4XJ-01A-11D-A26M-08	0	4	0	37	0
TCGA-E7-A519-01A-11D-A26M-08	5	11	32	12	0
TCGA-E7-A541-01A-11D-A26M-08	131	106	170	0	0
TCGA-E7-A5KE-01A-11D-A289-08	23	53	42	61	3
TCGA-E7-A5KF-01A-11D-A289-08	74	77	31	0	0
TCGA-E7-A677-01A-11D-A30E-08	15	25	107	39	11
TCGA-E7-A678-01A-11D-A30E-08	4	3	24	20	3
TCGA-E7-A6MD-01A-41D-A34U-08	199	137	16	35	20
TCGA-E7-A6ME-01A-22D-A32B-08	12	0	81	21	0
TCGA-E7-A6MF-01A-12D-A32B-08	20	20	0	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	111	112	0	23	0
TCGA-E7-A7DV-01A-11D-A339-08	175	38	11	16	14
TCGA-E7-A7PW-01A-11D-A34U-08	21	17	14	9	11
TCGA-E7-A7XN-01A-11D-A34U-08	553	271	0	0	0
TCGA-E7-A85H-01A-11D-A34U-08	25	39	242	34	21
TCGA-E7-A8O7-01A-11D-A364-08	5	3	5	13	2
TCGA-E7-A8O8-01A-11D-A364-08	11	17	41	37	5
TCGA-E7-A97P-01A-11D-A38G-08	25	12	106	20	4
TCGA-E7-A97Q-01A-11D-A38G-08	8	7	17	6	3
TCGA-FD-A3B3-01A-12D-A202-08	37	37	33	30	3
TCGA-FD-A3B4-01A-12D-A202-08	0	0	26	23	15
TCGA-FD-A3B5-01A-11D-A20D-08	54	23	16	12	19
TCGA-FD-A3B6-01A-21D-A20D-08	111	40	44	32	14
TCGA-FD-A3B7-01A-31D-A20D-08	13	2	24	13	2
TCGA-FD-A3B8-01A-31D-A20D-08	16	5	1	3	1
TCGA-FD-A3N5-01A-11D-A21A-08	8	16	226	34	7
TCGA-FD-A3N6-01A-11D-A21A-08	11	21	0	46	23
TCGA-FD-A3NA-01A-11D-A21A-08	79	45	14	14	6
TCGA-FD-A3SJ-01A-12D-A22Z-08	73	36	80	21	0
TCGA-FD-A3SL-01A-21D-A22Z-08	39	12	114	26	6
TCGA-FD-A3SM-01A-11D-A22Z-08	74	40	8	28	6
TCGA-FD-A3SN-01A-12D-A22Z-08	67	209	61	26	14
TCGA-FD-A3SO-01A-11D-A22Z-08	161	140	0	0	20
TCGA-FD-A3SP-01A-31D-A22Z-08	21	32	0	43	9
TCGA-FD-A3SQ-01A-21D-A22Z-08	5	15	15	23	12
TCGA-FD-A3SR-01A-11D-A22Z-08	42	14	15	28	20
TCGA-FD-A3SS-01A-12D-A22Z-08	162	217	0	0	41
TCGA-FD-A43N-01A-11D-A23U-08	47	9	18	68	5
TCGA-FD-A43P-01A-31D-A23U-08	158	65	70	37	18
TCGA-FD-A43U-01A-11D-A23U-08	0	10	28	23	9
TCGA-FD-A43X-01A-11D-A23U-08	136	74	32	36	2
TCGA-FD-A43Y-01A-21D-A26M-08	0	5	46	0	0
TCGA-FD-A5BR-01A-11D-A26M-08	5	7	27	34	7
TCGA-FD-A5BS-01A-21D-A26M-08	0	18	0	0	8
TCGA-FD-A5BT-01A-11D-A26M-08	44	16	22	21	11
TCGA-FD-A5BU-01A-31D-A26M-08	6	0	13	32	0
TCGA-FD-A5BV-01A-11D-A26M-08	12	5	68	31	0
TCGA-FD-A5BX-01A-11D-A26M-08	152	101	5	7	7
TCGA-FD-A5BY-01A-31D-A289-08	12	7	0	17	4
TCGA-FD-A5BZ-01A-11D-A289-08	36	21	15	33	14
TCGA-FD-A5C0-01A-11D-A289-08	2	18	54	24	2
TCGA-FD-A5C1-01A-11D-A289-08	37	20	7	46	2
TCGA-FD-A62N-01A-11D-A30E-08	6	7	41	15	13
TCGA-FD-A62O-01A-11D-A30E-08	56	43	3	29	20
TCGA-FD-A62P-01A-32D-A30E-08	173	88	13	35	8
TCGA-FD-A62S-01A-11D-A30E-08	0	3	36	21	0
TCGA-FD-A6TA-01A-12D-A339-08	127	78	4	8	9
TCGA-FD-A6TB-01A-12D-A339-08	90	48	1	13	6
TCGA-FD-A6TC-01A-21D-A339-08	443	285	40	13	43
TCGA-FD-A6TD-01A-51D-A339-08	30	36	21	27	2
TCGA-FD-A6TE-01A-12D-A339-08	100	60	6	21	14
TCGA-FD-A6TF-01A-52D-A32B-08	54	20	20	20	0
TCGA-FD-A6TG-01A-11D-A32B-08	126	53	108	26	6
TCGA-FD-A6TH-01A-11D-A32B-08	34	47	31	20	11
TCGA-FD-A6TI-01A-11D-A32B-08	2	5	41	43	12
TCGA-FD-A6TK-01A-42D-A339-08	17	31	18	23	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	117	92	52	28	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	3	6	0	43	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	38	3	282	38	33
TCGA-FJ-A3ZF-01A-11D-A23M-08	70	74	36	52	0
TCGA-FJ-A871-01A-11D-A34U-08	0	4	15	25	0
TCGA-FT-A3EE-01A-11D-A202-08	2	23	43	21	8
TCGA-FT-A61P-01A-11D-A30E-08	21	25	49	32	5
TCGA-G2-A2EC-01A-11D-A17V-08	61	26	21	23	5
TCGA-G2-A2EF-01A-12D-A18F-08	87	75	11	29	3
TCGA-G2-A2EJ-01A-11D-A17V-08	121	55	29	43	15
TCGA-G2-A2EK-01A-22D-A18F-08	18	7	0	29	0
TCGA-G2-A2EL-01A-12D-A18F-08	128	40	13	26	10
TCGA-G2-A2EO-01A-11D-A17V-08	434	326	0	0	0
TCGA-G2-A2ES-01A-11D-A17V-08	41	107	153	23	23
TCGA-G2-A3IB-01A-11D-A20D-08	13	15	38	13	10
TCGA-G2-A3IE-01A-11D-A20D-08	157	119	0	32	0
TCGA-G2-A3VY-01A-11D-A22Z-08	426	101	136	0	0
TCGA-G2-AA3B-01A-11D-A391-08	512	139	0	0	0
TCGA-G2-AA3C-01A-21D-A391-08	100	55	13	32	4
TCGA-G2-AA3D-01A-11D-A391-08	115	27	31	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	32	23	40	29	3
TCGA-GC-A3BM-01A-11D-A22Z-08	11	25	3	61	5
TCGA-GC-A3I6-01A-11D-A20D-08	73	64	37	0	0
TCGA-GC-A3OO-01A-11D-A22Z-08	39	71	0	0	0
TCGA-GC-A3RB-01A-12D-A21Z-08	52	48	7	41	1
TCGA-GC-A3RC-01A-11D-A22Z-08	67	79	152	16	14
TCGA-GC-A3RD-01A-12D-A22Z-08	16	20	5	28	5
TCGA-GC-A3WC-01A-31D-A22Z-08	34	31	47	26	0
TCGA-GC-A3YS-01A-11D-A23M-08	97	50	26	37	15
TCGA-GC-A4ZW-01A-11D-A26M-08	379	124	42	30	12
TCGA-GC-A6I1-01A-12D-A31L-08	106	90	0	21	0
TCGA-GC-A6I3-01A-11D-A31L-08	86	29	58	28	15
TCGA-GD-A2C5-01A-12D-A17V-08	91	45	35	19	23
TCGA-GD-A3OP-01A-21D-A21Z-08	106	151	0	53	0
TCGA-GD-A3OQ-01A-32D-A21Z-08	33	18	0	32	0
TCGA-GD-A3OS-01A-12D-A21Z-08	12	15	19	40	3
TCGA-GD-A6C6-01A-21D-A31L-08	113	60	30	37	9
TCGA-GD-A76B-01A-11D-A32B-08	62	44	27	19	6
TCGA-GU-A42P-01A-11D-A23U-08	87	87	30	23	18
TCGA-GU-A42Q-01A-11D-A23U-08	71	32	21	26	11
TCGA-GU-A42R-01A-11D-A23M-08	54	44	35	19	1
TCGA-GU-A762-01A-11D-A339-08	27	6	15	34	4
TCGA-GU-A763-01A-11D-A32B-08	16	3	27	15	0
TCGA-GU-A764-01A-11D-A34U-08	32	19	35	10	6
TCGA-GU-A766-01A-11D-A32B-08	76	64	20	8	16
TCGA-GU-A767-01A-11D-A32B-08	108	29	168	21	24
TCGA-GU-AATO-01A-11D-A391-08	142	105	0	32	0
TCGA-GU-AATP-01A-11D-A391-08	94	89	44	21	16
TCGA-GU-AATQ-01A-11D-A391-08	66	26	34	18	4
TCGA-GV-A3JV-01A-11D-A21Z-08	7	17	0	75	8
TCGA-GV-A3JW-01A-11D-A20D-08	26	17	3	19	4
TCGA-GV-A3JX-01A-11D-A20D-08	132	52	18	19	11
TCGA-GV-A3JZ-01A-11D-A21A-08	180	98	34	27	48
TCGA-GV-A3QF-01A-31D-A22Z-08	9	6	58	36	3
TCGA-GV-A3QG-01A-11D-A21Z-08	14	12	31	26	0
TCGA-GV-A3QH-01A-11D-A21Z-08	67	22	0	44	0
TCGA-GV-A3QI-01A-11D-A21Z-08	73	37	254	45	3
TCGA-GV-A3QK-01B-11D-A23M-08	27	31	29	34	11
TCGA-GV-A40E-01A-12D-A23M-08	82	4	33	24	4
TCGA-GV-A40G-01A-11D-A23M-08	12	31	27	55	4
TCGA-GV-A6ZA-01A-12D-A339-08	130	82	8	27	16
TCGA-H4-A2HO-01A-11D-A17V-08	14	11	0	47	0
TCGA-H4-A2HQ-01A-11D-A17V-08	163	92	96	12	23
TCGA-HQ-A2OE-01A-11D-A202-08	29	25	27	29	9
TCGA-HQ-A2OF-01A-11D-A26M-08	0	10	0	75	6
TCGA-HQ-A5ND-01A-11D-A26M-08	8	9	17	34	5
TCGA-HQ-A5NE-01A-12D-A289-08	140	123	28	11	18
TCGA-K4-A3WS-01A-11D-A22Z-08	91	44	112	0	0
TCGA-K4-A3WU-01B-11D-A23M-08	72	21	12	37	10
TCGA-K4-A3WV-01A-11D-A22Z-08	2	3	1	43	5
TCGA-K4-A4AB-01B-12D-A289-08	7	13	22	35	4
TCGA-K4-A4AC-01A-21D-A26M-08	35	20	27	27	13
TCGA-K4-A54R-01A-11D-A26M-08	461	294	24	8	31
TCGA-K4-A5RH-01A-11D-A30E-08	26	69	18	26	15
TCGA-K4-A5RI-01A-11D-A289-08	21	20	38	39	0
TCGA-K4-A5RJ-01A-11D-A289-08	158	106	52	11	5
TCGA-K4-A6FZ-01A-11D-A31L-08	92	82	173	2	2
TCGA-K4-A6MB-01A-11D-A31L-08	110	99	45	45	0
TCGA-K4-A83P-01A-11D-A34U-08	76	61	60	24	2
TCGA-K4-AAQO-01A-11D-A38G-08	80	36	59	30	8
TCGA-KQ-A41N-01A-11D-A339-08	21	21	116	20	9
TCGA-KQ-A41O-01A-12D-A34U-08	130	37	11	38	15
TCGA-KQ-A41P-01A-12D-A339-08	134	92	12	18	17
TCGA-KQ-A41Q-01A-11D-A339-08	41	35	0	46	16
TCGA-KQ-A41R-01A-21D-A34U-08	66	300	220	63	18
TCGA-KQ-A41S-01A-12D-A339-08	99	71	7	19	3
TCGA-LC-A66R-01A-41D-A30E-08	38	22	22	15	17
TCGA-LT-A5Z6-01A-11D-A289-08	242	210	0	0	0
TCGA-LT-A8JT-01A-11D-A364-08	12	13	10	27	5
TCGA-MV-A51V-01A-11D-A26M-08	1241	208	0	0	0
TCGA-PQ-A6FI-01A-11D-A31L-08	53	24	35	27	0
TCGA-PQ-A6FN-01A-11D-A31L-08	15	14	20	17	0
TCGA-R3-A69X-01A-22D-A30E-08	119	22	7	33	4
TCGA-S5-A6DX-01A-11D-A31L-08	309	176	2	28	48
TCGA-S5-AA26-01A-11D-A38G-08	117	44	0	31	0
TCGA-SY-A9G0-01A-12D-A38G-08	15	8	0	23	0
TCGA-SY-A9G5-01A-11D-A38G-08	562	317	0	0	0
TCGA-UY-A78K-01A-11D-A339-08	143	85	449	9	43
TCGA-UY-A78L-01A-12D-A339-08	86	68	28	10	6
TCGA-UY-A78M-01A-21D-A34U-08	38	23	0	50	0
TCGA-UY-A78N-01A-12D-A339-08	0	20	138	35	0
TCGA-UY-A78O-01A-12D-A339-08	68	20	0	61	18
TCGA-UY-A78P-01A-12D-A364-08	163	66	6	9	7
TCGA-UY-A8OB-01A-12D-A42E-08	58	12	221	2	10
TCGA-UY-A8OC-01A-11D-A364-08	20	28	6	15	9
TCGA-UY-A8OD-01A-11D-A364-08	18	15	16	37	0
TCGA-UY-A9PA-01A-11D-A38G-08	19	25	90	15	0
TCGA-UY-A9PB-01A-11D-A38G-08	170	133	171	53	0
TCGA-UY-A9PD-01A-11D-A38G-08	29	53	120	56	6
TCGA-UY-A9PE-01A-11D-A38G-08	59	38	34	33	18
TCGA-UY-A9PF-01A-11D-A38G-08	9	288	76	12	8
TCGA-UY-A9PH-01A-11D-A38G-08	146	129	1	23	24
TCGA-XF-A8HB-01A-11D-A364-08	13	0	0	44	11
TCGA-XF-A8HC-01A-11D-A364-08	24	55	19	38	8
TCGA-XF-A8HD-01A-11D-A364-08	249	116	12	34	32
TCGA-XF-A8HE-01A-11D-A364-08	171	172	0	0	0
TCGA-XF-A8HF-01A-11D-A364-08	26	18	70	25	0
TCGA-XF-A8HG-01A-11D-A364-08	43	72	57	59	10
TCGA-XF-A8HH-01A-11D-A38G-08	36	35	0	35	0
TCGA-XF-A8HI-01A-11D-A38G-08	33	29	0	17	0
TCGA-XF-A9SG-01A-12D-A42E-08	62	58	19	19	10
TCGA-XF-A9SH-01A-11D-A391-08	17	4	2	10	3
TCGA-XF-A9SI-01A-11D-A391-08	200	110	0	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	60	118	41	17	3
TCGA-XF-A9SK-01A-11D-A42E-08	52	30	17	13	14
TCGA-XF-A9SL-01A-11D-A391-08	40	4	19	0	0
TCGA-XF-A9SM-01A-11D-A42E-08	109	78	29	0	0
TCGA-XF-A9SP-01A-11D-A391-08	110	65	32	44	17
TCGA-XF-A9ST-01A-11D-A42E-08	147	71	200	33	14
TCGA-XF-A9SU-01A-31D-A391-08	7	2	3	24	6
TCGA-XF-A9SV-01A-21D-A42E-08	12	8	8	33	1
TCGA-XF-A9SW-01A-11D-A42E-08	6	19	12	19	3
TCGA-XF-A9SX-01A-21D-A391-08	10	12	57	14	6
TCGA-XF-A9SY-01A-21D-A42E-08	105	35	199	0	36
TCGA-XF-A9SZ-01A-11D-A391-08	48	42	70	15	8
TCGA-XF-A9T0-01A-11D-A391-08	44	413	214	0	0
TCGA-XF-A9T2-01A-11D-A42E-08	29	20	0	29	0
TCGA-XF-A9T3-01A-11D-A42E-08	25	46	262	31	11
TCGA-XF-A9T4-01A-11D-A391-08	9	3	0	15	3
TCGA-XF-A9T5-01A-11D-A42E-08	378	187	24	18	1
TCGA-XF-A9T6-01A-11D-A42E-08	2	69	133	33	8
TCGA-XF-A9T8-01A-11D-A391-08	446	209	0	0	0
TCGA-XF-AAME-01A-12D-A42E-08	0	0	16	3	0
TCGA-XF-AAMF-01A-21D-A42E-08	26	19	0	22	0
TCGA-XF-AAMG-01A-11D-A42E-08	484	161	102	44	47
TCGA-XF-AAMH-01A-11D-A42E-08	0	3	16	26	0
TCGA-XF-AAMJ-01A-11D-A42E-08	0	0	0	32	0
TCGA-XF-AAML-01A-11D-A42E-08	166	168	57	20	32
TCGA-XF-AAMQ-01A-11D-A42E-08	86	63	1	25	6
TCGA-XF-AAMR-01A-31D-A42E-08	30	32	3	17	5
TCGA-XF-AAMT-01A-11D-A42E-08	16	5	39	18	3
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	25	0	0
TCGA-XF-AAMX-01A-11D-A42E-08	85	26	113	38	22
TCGA-XF-AAMY-01A-11D-A42E-08	39	30	0	36	0
TCGA-XF-AAMZ-01A-11D-A42E-08	100	34	19	43	19
TCGA-XF-AAN0-01A-11D-A42E-08	186	98	24	15	25
TCGA-XF-AAN1-01A-31D-A42E-08	14	7	16	41	4
TCGA-XF-AAN2-01A-11D-A42E-08	227	140	37	8	7
TCGA-XF-AAN3-01A-11D-A42E-08	78	49	9	17	2
TCGA-XF-AAN4-01A-11D-A42E-08	21	0	0	7	0
TCGA-XF-AAN5-01A-11D-A42E-08	176	35	19	37	7
TCGA-XF-AAN7-01A-11D-A42E-08	4	20	58	41	3
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	0	1196	246	0	0
TCGA-YC-A8S6-01A-31D-A38G-08	40	19	7	11	13
TCGA-YC-A9TC-01A-22D-A391-08	36	16	15	25	3
TCGA-YF-AA3L-01A-11D-A38G-08	52	29	142	46	11
TCGA-YF-AA3M-01A-11D-A42E-08	24	21	52	47	3
TCGA-ZF-A9R0-01A-11D-A38G-08	104	48	0	25	0
TCGA-ZF-A9R1-01A-11D-A391-08	30	20	0	35	0
TCGA-ZF-A9R2-01A-11D-A391-08	50	16	37	17	0
TCGA-ZF-A9R3-01A-11D-A38G-08	22	15	8	27	1
TCGA-ZF-A9R4-01A-11D-A38G-08	107	82	0	30	0
TCGA-ZF-A9R5-01A-12D-A42E-08	0	0	36	41	6
TCGA-ZF-A9R7-01A-11D-A38G-08	370	204	0	47	0
TCGA-ZF-A9R9-01A-11D-A38G-08	64	48	9	42	13
TCGA-ZF-A9RC-01A-11D-A38G-08	83	528	230	0	0
TCGA-ZF-A9RD-01A-11D-A42E-08	53	40	29	20	11
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	0	46	11
TCGA-ZF-A9RF-01A-11D-A38G-08	69	45	67	40	0
TCGA-ZF-A9RG-01A-21D-A42E-08	68	129	0	0	13
TCGA-ZF-A9RL-01A-11D-A38G-08	115	25	92	36	18
TCGA-ZF-A9RM-01A-11D-A38G-08	2	5	43	20	4
TCGA-ZF-A9RN-01A-11D-A42E-08	59	16	54	28	16
TCGA-ZF-AA4N-01A-11D-A38G-08	44	38	24	24	11
TCGA-ZF-AA4R-01A-11D-A38G-08	11	12	16	10	2
TCGA-ZF-AA4T-01A-11D-A38G-08	6	9	40	33	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	6	14	41	0
TCGA-ZF-AA4V-01A-11D-A38G-08	134	222	223	19	16
