NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	155.02	81.58	33.569	62.845	0.696	0.75	30000.0
2	153.574	81.379	33.263	62.698	0.699	0.747	20000.0
3	153.665	81.59	33.033	62.532	0.702	0.746	20000.0
4	153.476	81.514	33.312	62.856	0.705	0.746	20000.0
5	153.447	81.231	33.273	62.38	0.693	0.751	20000.0
6	153.061	81.463	32.969	62.308	0.698	0.748	20000.0
7	153.161	81.135	33.213	62.358	0.702	0.748	20000.0
8	152.775	80.973	32.965	62.14	0.695	0.751	20000.0
9	155.006	82.073	33.645	63.225	0.711	0.743	20000.0
10	152.879	81.033	33.04	62.222	0.7	0.75	20000.0
11	153.094	80.903	33.323	62.374	0.692	0.75	30000.0
12	152.809	80.922	33.333	62.364	0.689	0.752	20000.0
13	152.878	81.196	33.03	62.099	0.699	0.751	30000.0
14	153.984	81.323	33.396	62.623	0.696	0.749	20000.0
15	152.808	81.092	33.324	62.798	0.7	0.745	20000.0
16	153.91	81.741	33.316	63.069	0.703	0.745	20000.0
17	153.202	80.82	33.05	61.872	0.687	0.753	30000.0
18	153.703	81.407	33.455	62.782	0.697	0.748	20000.0
19	153.88	81.567	33.241	62.726	0.701	0.746	20000.0
20	154.238	81.748	33.594	62.962	0.705	0.744	30000.0
21	153.355	81.593	33.236	62.481	0.706	0.745	40000.0
22	153.503	81.425	33.019	62.512	0.699	0.748	20000.0
23	153.558	80.951	33.41	62.235	0.695	0.751	20000.0
24	153.265	81.158	33.023	61.889	0.692	0.755	40000.0
25	153.995	81.639	33.146	62.67	0.704	0.746	20000.0
26	152.829	81.155	33.008	62.376	0.696	0.748	20000.0
27	153.396	81.767	33.185	62.779	0.705	0.742	20000.0
28	153.989	81.642	33.101	62.461	0.707	0.747	20000.0
29	153.414	81.046	33.14	62.458	0.696	0.751	20000.0
30	154.48	81.617	33.52	62.985	0.704	0.744	20000.0
31	154.909	82.53	33.609	63.568	0.715	0.739	20000.0
32	153.608	81.507	33.28	62.701	0.698	0.748	20000.0
33	153.618	81.708	33.376	63.017	0.706	0.743	20000.0
34	153.85	81.529	33.323	62.842	0.702	0.743	30000.0
35	152.546	80.545	32.906	61.695	0.691	0.754	30000.0
36	154.179	81.933	33.287	62.577	0.708	0.746	20000.0
37	153.136	81.377	33.341	62.581	0.704	0.746	20000.0
38	152.925	81.213	33.207	62.917	0.696	0.746	20000.0
39	152.789	81.474	33.121	62.58	0.699	0.746	20000.0
40	153.43	81.207	32.942	62.648	0.692	0.749	40000.0
41	152.981	81.242	33.156	62.452	0.702	0.747	20000.0
42	152.869	81.283	33.117	62.481	0.703	0.748	20000.0
43	153.822	81.628	33.484	63.109	0.705	0.743	20000.0
44	152.945	80.968	33.129	62.564	0.695	0.748	20000.0
45	153.483	81.19	33.044	62.324	0.699	0.749	30000.0
46	153.692	81.084	33.468	62.361	0.699	0.75	20000.0
47	153.473	81.616	33.27	62.85	0.696	0.746	30000.0
48	154.264	82.226	33.679	63.76	0.711	0.737	30000.0
49	152.735	81.189	33.214	62.521	0.701	0.747	20000.0
50	153.766	81.456	33.186	62.399	0.701	0.749	40000.0
51	153.117	81.563	33.263	62.937	0.704	0.744	30000.0
52	153.661	81.459	33.166	62.727	0.699	0.745	30000.0
53	153.575	81.494	33.164	62.397	0.701	0.748	30000.0
54	154.38	81.749	33.526	63.194	0.701	0.742	30000.0
55	154.264	81.575	33.52	62.608	0.7	0.746	40000.0
56	154.062	81.816	33.357	63.084	0.702	0.742	20000.0
57	153.694	81.263	33.192	62.378	0.694	0.749	60000.0
58	153.894	81.625	33.385	63.111	0.7	0.744	60000.0
59	153.522	81.259	33.222	62.659	0.701	0.746	30000.0
60	153.925	81.593	33.32	62.522	0.703	0.748	40000.0
61	153.263	81.444	33.362	62.845	0.701	0.746	30000.0
62	152.666	80.939	33.106	62.238	0.689	0.752	40000.0
63	152.833	80.862	33.325	62.201	0.694	0.754	20000.0
64	152.305	81.038	33.065	62.543	0.694	0.749	20000.0
65	153.247	81.409	33.085	62.651	0.703	0.745	20000.0
66	153.714	81.897	33.449	63.333	0.709	0.74	20000.0
