Samples	SBS96A	SBS96B
TCGA-A2-A0SV-01A-11D-A099-09	28	0
TCGA-A2-A0SW-01A-11D-A099-09	29	11
TCGA-A2-A0SX-01A-12D-A099-09	21	6
TCGA-A2-A0SY-01A-31D-A099-09	26	77
TCGA-A2-A0T0-01A-22D-A099-09	102	27
TCGA-A2-A0T1-01A-21D-A099-09	20	0
TCGA-A2-A0T2-01A-11W-A097-09	16	4
TCGA-A2-A0T3-01A-21D-A10Y-09	27	0
TCGA-A2-A0T4-01A-31D-A099-09	20	0
TCGA-A2-A0T5-01A-21D-A099-09	7	0
TCGA-A2-A0T6-01A-11D-A099-09	15	1
TCGA-A2-A0T7-01A-21D-A099-09	15	0
TCGA-A2-A0YC-01A-11D-A117-09	12	4
TCGA-A2-A0YD-01A-11D-A10G-09	25	28
TCGA-A2-A0YE-01A-11D-A10G-09	15	4
TCGA-A2-A0YF-01A-21D-A10G-09	20	0
TCGA-A2-A0YG-01A-21D-A10G-09	39	5
TCGA-A2-A0YH-01A-11D-A10G-09	28	37
TCGA-A2-A0YI-01A-31D-A10M-09	10	0
TCGA-A2-A0YJ-01A-11D-A10G-09	54	2
TCGA-A2-A0YK-01A-22D-A117-09	0	269
TCGA-A2-A0YL-01A-21D-A10G-09	9	14
TCGA-A2-A0YM-01A-11D-A10G-09	48	13
TCGA-A2-A0YT-01A-11D-A10G-09	45	5
TCGA-A2-A1FV-01A-11D-A13L-09	23	6
TCGA-A2-A1FW-01A-11D-A13L-09	52	1
TCGA-A2-A1FX-01A-11D-A13L-09	20	0
TCGA-A2-A1FZ-01A-51D-A17G-09	14	0
TCGA-A2-A1G0-01A-11D-A13L-09	15	2
TCGA-A2-A1G1-01A-21D-A13L-09	20	4
TCGA-A2-A1G4-01A-11D-A13L-09	16	3
TCGA-A2-A1G6-01A-11D-A13L-09	5	0
TCGA-A2-A259-01A-11D-A16D-09	13	1
TCGA-A2-A25A-01A-12D-A16D-09	205	79
TCGA-A2-A25B-01A-11D-A167-09	71	15
TCGA-A2-A25C-01A-11D-A167-09	20	4
TCGA-A2-A25D-01A-12D-A16D-09	30	9
TCGA-A2-A25E-01A-11D-A167-09	30	6
TCGA-A2-A25F-01A-11D-A167-09	4	0
TCGA-A2-A3KD-01A-12D-A20S-09	12	0
TCGA-A2-A3XT-01A-11D-A22X-09	44	26
TCGA-A2-A3XU-01A-12D-A22X-09	16	0
TCGA-A2-A3XV-01A-21D-A23C-09	28	1
TCGA-A2-A3XW-01A-11D-A23C-09	4	3
TCGA-A2-A3XX-01A-21D-A23C-09	31	7
TCGA-A2-A3XZ-01A-42D-A23C-09	18	14
TCGA-A2-A3Y0-01A-11D-A23C-09	113	47
TCGA-A2-A4S1-01A-21D-A25Q-09	56	4
TCGA-A2-A4S2-01A-12D-A25Q-09	18	3
TCGA-A2-A4S3-01A-21D-A25Q-09	50	11
TCGA-A7-A0CD-01A-11W-A019-09	24	0
TCGA-A7-A0CE-01A-11W-A019-09	75	30
TCGA-A7-A0CG-01A-11W-A019-09	33	15
TCGA-A7-A0CJ-01A-21W-A019-09	47	9
TCGA-A7-A0D9-01A-31W-A071-09	12	4
TCGA-A7-A0DA-01A-31D-A10Y-09	78	15
TCGA-A7-A0DB-01A-11D-A272-09	13	18
TCGA-A7-A13D-01A-13D-A272-09	65	17
TCGA-A7-A13E-01A-11D-A272-09	19	3
TCGA-A7-A13F-01A-11D-A12Q-09	24	3
TCGA-A7-A13G-01A-11D-A13L-09	14	5
TCGA-A7-A26E-01A-11D-A272-09	32	17
TCGA-A7-A26F-01A-21D-A167-09	34	4
TCGA-A7-A26G-01A-21D-A167-09	30	15
TCGA-A7-A26H-01A-11D-A167-09	38	46
TCGA-A7-A26I-01A-11D-A167-09	23	5
TCGA-A7-A26J-01A-11D-A272-09	14	5
TCGA-A7-A2KD-01A-31D-A21Q-09	31	4
TCGA-A7-A3RF-01A-11D-A228-09	19	2
TCGA-A7-A425-01A-11D-A243-09	27	0
TCGA-A7-A4SC-01A-12D-A25Q-09	21	2
TCGA-A7-A4SD-01A-11D-A25Q-09	36	2
TCGA-A7-A4SE-01A-11D-A25Q-09	43	53
TCGA-A7-A56D-01A-11D-A27P-09	49	58
TCGA-A7-A5ZW-01A-12D-A29N-09	17	9
TCGA-A7-A5ZX-01A-12D-A29N-09	26	6
TCGA-A7-A6VV-01A-22D-A33E-09	30	4
TCGA-A7-A6VW-01A-21D-A33E-09	37	7
TCGA-A7-A6VX-01A-12D-A33E-09	74	50
TCGA-A7-A6VY-01A-12D-A33E-09	61	21
TCGA-A8-A06O-01A-11W-A019-09	56	0
TCGA-A8-A06P-01A-11W-A019-09	39	14
TCGA-A8-A06Q-01A-11W-A050-09	26	153
TCGA-A8-A06R-01A-11D-A015-09	30	9
TCGA-A8-A06T-01A-11W-A019-09	19	0
TCGA-A8-A06U-01A-11W-A019-09	50	7
TCGA-A8-A06X-01A-21W-A019-09	171	18
TCGA-A8-A06Y-01A-21W-A019-09	15	7
TCGA-A8-A06Z-01A-11W-A019-09	58	2
TCGA-A8-A075-01A-11D-A099-09	41	18
TCGA-A8-A076-01A-21W-A019-09	50	11
TCGA-A8-A079-01A-21W-A019-09	63	5
TCGA-A8-A07B-01A-11W-A019-09	31	23
TCGA-A8-A07F-01A-11W-A019-09	26	0
TCGA-A8-A07G-01A-11W-A050-09	56	4
TCGA-A8-A07I-01A-11W-A019-09	45	3
TCGA-A8-A07J-01A-11W-A019-09	39	16
TCGA-A8-A07L-01A-11W-A019-09	62	8
TCGA-A8-A07O-01A-11W-A019-09	25	9
TCGA-A8-A07P-01A-11W-A019-09	44	6
TCGA-A8-A07U-01A-11W-A050-09	47	19
TCGA-A8-A07W-01A-11W-A019-09	89	13
TCGA-A8-A07Z-01A-11W-A019-09	15	0
TCGA-A8-A081-01A-11W-A019-09	59	28
TCGA-A8-A082-01A-11W-A019-09	18	3
TCGA-A8-A083-01A-21W-A019-09	16	4
TCGA-A8-A085-01A-11W-A019-09	32	27
TCGA-A8-A08B-01A-11W-A019-09	25	11
TCGA-A8-A08C-01A-11W-A019-09	3	3
TCGA-A8-A08F-01A-11W-A019-09	78	14
TCGA-A8-A08G-01A-11W-A019-09	33	2
TCGA-A8-A08H-01A-21W-A019-09	51	100
TCGA-A8-A08J-01A-11W-A019-09	18	10
TCGA-A8-A08L-01A-11W-A019-09	53	119
TCGA-A8-A08O-01A-21W-A071-09	18	2
TCGA-A8-A08P-01A-11W-A019-09	41	13
TCGA-A8-A08R-01A-11W-A050-09	119	65
TCGA-A8-A08S-01A-11W-A050-09	36	5
TCGA-A8-A08T-01A-21W-A019-09	44	5
TCGA-A8-A08X-01A-21W-A019-09	31	2
TCGA-A8-A08Z-01A-21W-A019-09	24	4
TCGA-A8-A090-01A-11W-A019-09	21	2
TCGA-A8-A091-01A-11W-A019-09	12	5
TCGA-A8-A092-01A-11W-A019-09	27	31
TCGA-A8-A093-01A-11W-A019-09	37	45
TCGA-A8-A094-01A-11W-A019-09	20	118
TCGA-A8-A095-01A-11W-A019-09	11	127
TCGA-A8-A096-01A-11W-A019-09	23	0
TCGA-A8-A097-01A-11W-A050-09	56	23
TCGA-A8-A099-01A-11W-A019-09	24	1
TCGA-A8-A09A-01A-11W-A019-09	121	34
TCGA-A8-A09B-01A-11W-A019-09	31	6
TCGA-A8-A09C-01A-11W-A019-09	34	1
TCGA-A8-A09D-01A-11W-A019-09	32	6
TCGA-A8-A09E-01A-11W-A019-09	64	7
TCGA-A8-A09G-01A-21W-A019-09	0	219
TCGA-A8-A09I-01A-22W-A050-09	63	48
TCGA-A8-A09K-01A-11W-A019-09	22	7
TCGA-A8-A09M-01A-11W-A019-09	101	16
TCGA-A8-A09N-01A-11W-A019-09	48	42
TCGA-A8-A09Q-01A-11W-A019-09	110	9
TCGA-A8-A09T-01A-11W-A019-09	17	2
TCGA-A8-A09V-01A-11D-A045-09	14	3
TCGA-A8-A09W-01A-11W-A019-09	62	6
TCGA-A8-A09X-01A-11W-A019-09	36	10
TCGA-A8-A09Z-01A-11W-A019-09	852	0
TCGA-A8-A0A1-01A-11W-A019-09	46	0
TCGA-A8-A0A2-01A-11W-A050-09	32	1
TCGA-A8-A0A4-01A-11W-A019-09	47	3
TCGA-A8-A0A6-01A-12W-A071-09	21	7
TCGA-A8-A0A7-01A-11W-A019-09	27	147
TCGA-A8-A0A9-01A-11W-A019-09	37	7
TCGA-A8-A0AB-01A-11W-A050-09	27	0
TCGA-A8-A0AD-01A-11W-A071-09	16	3
TCGA-AC-A23C-01A-12D-A167-09	40	43
TCGA-AC-A23E-01A-11D-A159-09	15	0
TCGA-AC-A23H-01A-11D-A159-09	0	3533
TCGA-AC-A2B8-01A-11D-A17D-09	14	62
TCGA-AC-A2BK-01A-11D-A21Q-09	67	0
TCGA-AC-A2BM-01A-11D-A21Q-09	12	1
TCGA-AC-A2FB-01A-11D-A17D-09	3	3
TCGA-AC-A2FF-01A-11D-A17D-09	5	1
TCGA-AC-A2FG-01A-11D-A17D-09	20	5
TCGA-AC-A2FO-01A-11D-A17W-09	5	12
TCGA-AC-A2QH-01A-11D-A18P-09	19	2
TCGA-AC-A3HN-01A-11D-A20S-09	15	2
TCGA-AC-A3OD-01A-11D-A21Q-09	20	3
TCGA-AC-A3QP-01A-11D-A22X-09	15	1
TCGA-AC-A3QQ-01A-11D-A228-09	18	1
TCGA-AC-A3W5-01A-11D-A228-09	65	57
TCGA-AC-A3YI-01A-21D-A23C-09	5	1
TCGA-AC-A3YJ-01A-11D-A22X-09	18	0
TCGA-AC-A4ZE-01A-11D-A41F-09	38	4
TCGA-AC-A5EH-01A-11D-A28B-09	99	32
TCGA-AC-A5EI-01A-11D-A27P-09	19	9
TCGA-AC-A5XS-01A-11D-A29N-09	0	398
TCGA-AC-A5XU-01A-11D-A28B-09	48	8
TCGA-AC-A62V-01A-11D-A31U-09	62	3
TCGA-AC-A62X-01A-11D-A29N-09	43	0
TCGA-AC-A62Y-01A-11D-A29N-09	27	14
TCGA-AC-A6IV-01A-12D-A33E-09	13	1
TCGA-AC-A6IW-01A-12D-A33E-09	54	73
TCGA-AC-A6IX-01A-12D-A32I-09	23	15
TCGA-AC-A6NO-01A-12D-A33E-09	27	2
TCGA-AC-A7VB-01A-11D-A351-09	27	0
TCGA-AC-A7VC-01A-11D-A351-09	19	0
TCGA-AC-A8OP-01A-11D-A36J-09	139	13
TCGA-AC-A8OQ-01A-11D-A41F-09	68	16
TCGA-AC-A8OR-01A-21D-A41F-09	30	1
TCGA-AC-A8OS-01A-12D-A41F-09	34	14
TCGA-AN-A03X-01A-21W-A019-09	57	0
TCGA-AN-A03Y-01A-21W-A019-09	24	4
TCGA-AN-A041-01A-11W-A050-09	25	9
TCGA-AN-A046-01A-21W-A050-09	3828	606
TCGA-AN-A049-01A-21W-A019-09	20	1
TCGA-AN-A04A-01A-21W-A050-09	30	4
TCGA-AN-A04C-01A-21W-A050-09	58	9
TCGA-AN-A04D-01A-21W-A050-09	55	7
TCGA-AN-A0AJ-01A-11W-A019-09	48	16
TCGA-AN-A0AK-01A-21W-A019-09	893	0
TCGA-AN-A0AL-01A-11W-A019-09	44	14
TCGA-AN-A0AM-01A-11W-A050-09	52	11
TCGA-AN-A0AR-01A-11W-A019-09	72	18
TCGA-AN-A0AS-01A-11W-A019-09	24	1
TCGA-AN-A0AT-01A-11D-A045-09	61	23
TCGA-AN-A0FD-01A-11W-A050-09	19	1
TCGA-AN-A0FF-01A-11W-A050-09	17	0
TCGA-AN-A0FJ-01A-11W-A019-09	49	34
TCGA-AN-A0FK-01A-11W-A050-09	36	3
TCGA-AN-A0FL-01A-11W-A050-09	95	26
TCGA-AN-A0FN-01A-11W-A050-09	41	8
TCGA-AN-A0FS-01A-11W-A050-09	33	22
TCGA-AN-A0FT-01A-11W-A050-09	66	13
TCGA-AN-A0FV-01A-11W-A019-09	36	30
TCGA-AN-A0FW-01A-11W-A050-09	61	17
TCGA-AN-A0FX-01A-11W-A050-09	94	13
TCGA-AN-A0FY-01A-11W-A050-09	30	2
TCGA-AN-A0FZ-01A-11W-A050-09	43	3
TCGA-AN-A0G0-01A-11W-A050-09	27	0
TCGA-AN-A0XN-01A-21D-A10G-09	97	9
TCGA-AN-A0XO-01A-11D-A10G-09	22	6
TCGA-AN-A0XP-01A-11D-A117-09	11	5
TCGA-AN-A0XR-01A-11D-A10G-09	17	5
TCGA-AN-A0XS-01A-22D-A10G-09	16	6
TCGA-AN-A0XT-01A-11D-A10G-09	7	0
TCGA-AN-A0XU-01A-11D-A10G-09	67	20
TCGA-AN-A0XV-01A-11D-A10G-09	27	1
TCGA-AN-A0XW-01A-11D-A10G-09	0	237
TCGA-AO-A03L-01A-41W-A071-09	20	4
TCGA-AO-A03O-01A-11W-A019-09	62	5
TCGA-AO-A03P-01A-11W-A019-09	27	2
TCGA-AO-A03R-01A-21W-A050-09	39	6
TCGA-AO-A03T-01A-21W-A050-09	53	23
TCGA-AO-A03V-01A-11D-A10Y-09	23	17
TCGA-AO-A0J2-01A-11W-A050-09	42	7
TCGA-AO-A0J3-01A-11W-A050-09	52	11
TCGA-AO-A0J4-01A-11W-A050-09	61	37
TCGA-AO-A0J5-01A-11W-A050-09	53	5
TCGA-AO-A0J6-01A-11W-A050-09	49	25
TCGA-AO-A0J7-01A-11W-A050-09	12	5
TCGA-AO-A0J8-01A-21D-A045-09	7	4
TCGA-AO-A0J9-01A-11W-A050-09	28	83
TCGA-AO-A0JA-01A-11W-A071-09	10	15
TCGA-AO-A0JB-01A-11W-A071-09	86	14
TCGA-AO-A0JC-01A-11W-A071-09	0	111
TCGA-AO-A0JD-01A-11W-A071-09	83	7
TCGA-AO-A0JE-01A-11W-A071-09	15	20
TCGA-AO-A0JF-01A-11W-A071-09	22	1
TCGA-AO-A0JG-01A-31D-A099-09	10	1
TCGA-AO-A0JI-01A-21W-A100-09	17	0
TCGA-AO-A0JJ-01A-11W-A071-09	18	3
TCGA-AO-A0JM-01A-21W-A071-09	30	3
TCGA-AO-A124-01A-11D-A10M-09	91	11
TCGA-AO-A128-01A-11D-A10M-09	711	0
TCGA-AO-A12A-01A-21D-A10Y-09	9	0
TCGA-AO-A12D-01A-11D-A10Y-09	23	19
TCGA-AO-A12F-01A-11D-A10Y-09	22	0
TCGA-AO-A12H-01A-11D-A10Y-09	22	1
TCGA-AO-A1KO-01A-31D-A188-09	4	1
TCGA-AO-A1KP-01A-11D-A13L-09	18	0
TCGA-AO-A1KR-01A-12D-A142-09	44	10
TCGA-AO-A1KS-01A-11D-A13L-09	23	10
TCGA-AO-A1KT-01A-11D-A13L-09	30	4
TCGA-AQ-A04H-01B-11D-A10M-09	43	0
TCGA-AQ-A04J-01A-02W-A050-09	53	16
TCGA-AQ-A0Y5-01A-11D-A14K-09	26	14
TCGA-AQ-A1H2-01A-11D-A13L-09	22	2
TCGA-AQ-A1H3-01A-31D-A13L-09	17	0
TCGA-AQ-A54O-01A-11D-A25Q-09	16	1
TCGA-AQ-A7U7-01A-22D-A351-09	27	37
TCGA-AR-A0TP-01A-11D-A099-09	34	11
TCGA-AR-A0TQ-01A-11D-A099-09	26	5
TCGA-AR-A0TR-01A-11D-A099-09	21	3
TCGA-AR-A0TS-01A-11D-A10Y-09	43	15
TCGA-AR-A0TT-01A-31D-A099-09	40	10
TCGA-AR-A0TU-01A-31D-A10G-09	97	18
TCGA-AR-A0TV-01A-21D-A099-09	45	2
TCGA-AR-A0TW-01A-11D-A099-09	35	5
TCGA-AR-A0TX-01A-11D-A099-09	0	227
TCGA-AR-A0TY-01A-12W-A12T-09	131	15
TCGA-AR-A0TZ-01A-12D-A099-09	18	15
TCGA-AR-A0U0-01A-11D-A10G-09	110	36
TCGA-AR-A0U1-01A-11D-A10Y-09	52	4
TCGA-AR-A0U2-01A-11D-A10G-09	58	2
TCGA-AR-A0U3-01A-11D-A10G-09	22	1
TCGA-AR-A1AH-01A-11D-A12B-09	65	6
TCGA-AR-A1AI-01A-11D-A12Q-09	41	15
TCGA-AR-A1AJ-01A-21D-A12Q-09	18	9
TCGA-AR-A1AK-01A-21D-A12Q-09	28	19
TCGA-AR-A1AL-01A-21D-A12Q-09	16	2
TCGA-AR-A1AN-01A-11D-A12Q-09	17	1
TCGA-AR-A1AO-01A-11D-A12Q-09	43	23
TCGA-AR-A1AP-01A-11D-A12Q-09	18	4
TCGA-AR-A1AQ-01A-11D-A12Q-09	21	3
TCGA-AR-A1AR-01A-31D-A135-09	33	5
TCGA-AR-A1AS-01A-11D-A12Q-09	14	7
TCGA-AR-A1AT-01A-11D-A12Q-09	19	1
TCGA-AR-A1AU-01A-11D-A12Q-09	15	3
TCGA-AR-A1AV-01A-21D-A12Q-09	27	5
TCGA-AR-A1AW-01A-21D-A12Q-09	25	3
TCGA-AR-A1AX-01A-11D-A12Q-09	17	3
TCGA-AR-A1AY-01A-21D-A12Q-09	39	7
TCGA-AR-A24H-01A-11D-A167-09	84	27
TCGA-AR-A24K-01A-11D-A167-09	25	0
TCGA-AR-A24L-01A-11D-A167-09	22	8
TCGA-AR-A24M-01A-11D-A167-09	15	0
TCGA-AR-A24N-01A-11D-A167-09	22	4
TCGA-AR-A24O-01A-11D-A167-09	13	1
TCGA-AR-A24P-01A-11D-A167-09	15	0
TCGA-AR-A24Q-01A-12D-A167-09	85	45
TCGA-AR-A24R-01A-11D-A167-09	15	3
TCGA-AR-A24S-01A-11D-A167-09	31	4
TCGA-AR-A24T-01A-11D-A167-09	14	1
TCGA-AR-A24U-01A-11D-A167-09	16	9
TCGA-AR-A24V-01A-21D-A167-09	17	3
TCGA-AR-A24W-01A-11D-A17G-09	11	0
TCGA-AR-A24X-01A-11D-A167-09	27	1
TCGA-AR-A24Z-01A-11D-A167-09	28	4
TCGA-AR-A250-01A-31D-A167-09	42	50
TCGA-AR-A251-01A-12D-A167-09	79	35
TCGA-AR-A252-01A-11D-A167-09	10	0
TCGA-AR-A254-01A-21D-A167-09	16	3
TCGA-AR-A255-01A-11D-A167-09	34	23
TCGA-AR-A256-01A-11D-A167-09	119	29
TCGA-AR-A2LE-01A-11D-A17W-09	24	201
TCGA-AR-A2LH-01A-31D-A18P-09	8	25
TCGA-AR-A2LK-01A-11D-A17W-09	28	1
TCGA-AR-A2LL-01A-11D-A17W-09	25	0
TCGA-AR-A2LM-01A-11D-A17W-09	12	4
TCGA-AR-A2LN-01A-21D-A18P-09	21	10
TCGA-AR-A2LO-01A-31D-A18P-09	8	0
TCGA-AR-A2LQ-01A-22D-A18P-09	7	0
TCGA-AR-A2LR-01A-12D-A18P-09	44	2
TCGA-AR-A5QM-01A-11D-A27P-09	23	0
TCGA-AR-A5QN-01A-12D-A28B-09	20	5
TCGA-AR-A5QP-01A-11D-A28B-09	11	2
TCGA-AR-A5QQ-01A-11D-A28B-09	39	14
TCGA-B6-A0I1-01A-11D-A21Q-09	33	10
TCGA-B6-A0I2-01A-11W-A050-09	23	21
TCGA-B6-A0I5-01A-11W-A100-09	27	0
TCGA-B6-A0I6-01A-11D-A128-09	49	13
TCGA-B6-A0I8-01A-11W-A050-09	73	13
TCGA-B6-A0I9-01A-11W-A050-09	49	4
TCGA-B6-A0IA-01A-11W-A050-09	45	14
TCGA-B6-A0IB-01A-11W-A050-09	37	8
TCGA-B6-A0IC-01A-11W-A050-09	26	2
TCGA-B6-A0IE-01A-11W-A050-09	33	2
TCGA-B6-A0IH-01A-11D-A10Y-09	27	0
TCGA-B6-A0IJ-01A-11W-A050-09	50	44
TCGA-B6-A0IK-01A-12W-A071-09	44	93
TCGA-B6-A0IM-01A-11W-A050-09	32	2
TCGA-B6-A0IN-01A-11W-A050-09	31	3
TCGA-B6-A0RE-01A-11W-A071-09	87	46
TCGA-B6-A0RG-01A-11W-A071-09	42	3
TCGA-B6-A0RH-01A-21D-A10Y-09	18	9
TCGA-B6-A0RI-01A-11W-A071-09	3	11
TCGA-B6-A0RL-01A-11D-A099-09	31	2
TCGA-B6-A0RM-01A-11D-A099-09	21	1
TCGA-B6-A0RN-01A-12D-A099-09	22	1
TCGA-B6-A0RO-01A-22D-A099-09	25	1
TCGA-B6-A0RP-01A-21D-A099-09	16	0
TCGA-B6-A0RQ-01A-11D-A10Y-09	21	13
TCGA-B6-A0RS-01A-11D-A099-09	78	31
TCGA-B6-A0RT-01A-21D-A099-09	22	13
TCGA-B6-A0RU-01A-11D-A099-09	33	8
TCGA-B6-A0RV-01A-11D-A099-09	10	31
TCGA-B6-A0WS-01A-11D-A10Y-09	6	4
TCGA-B6-A0WT-01A-11D-A10G-09	16	0
TCGA-B6-A0WV-01A-11D-A10G-09	18	4
TCGA-B6-A0WW-01A-11D-A10G-09	16	9
TCGA-B6-A0WX-01A-11D-A10G-09	27	1
TCGA-B6-A0WY-01A-11D-A10G-09	16	1
TCGA-B6-A0WZ-01A-11D-A10G-09	6	54
TCGA-B6-A0X0-01A-21D-A10Y-09	14	2
TCGA-B6-A0X1-01A-11D-A10G-09	38	13
TCGA-B6-A0X4-01A-11D-A10G-09	12	2
TCGA-B6-A0X5-01A-21D-A10G-09	21	2
TCGA-B6-A1KC-01B-11D-A159-09	25	2
TCGA-B6-A1KF-01A-11D-A13L-09	30	6
TCGA-B6-A1KI-01A-11D-A14K-09	12	2
TCGA-B6-A1KN-01A-11D-A13L-09	35	3
TCGA-B6-A2IU-01A-32D-A19T-09	21	6
TCGA-B6-A401-01A-11D-A23C-09	18	1
TCGA-B6-A409-01A-11D-A243-09	34	5
TCGA-B6-A40B-01A-11D-A23C-09	24	12
TCGA-B6-A40C-01A-11D-A23C-09	33	0
TCGA-BH-A0AU-01A-11D-A12Q-09	10	0
TCGA-BH-A0AV-01A-31D-A10Y-09	35	9
TCGA-BH-A0AW-01A-11W-A071-09	52	67
TCGA-BH-A0AY-01A-21W-A019-09	56	9
TCGA-BH-A0AZ-01A-21D-A12Q-09	23	11
TCGA-BH-A0B0-01A-21D-A10Y-09	10	37
TCGA-BH-A0B1-01A-12W-A071-09	65	3
TCGA-BH-A0B3-01A-11W-A071-09	32	8
TCGA-BH-A0B4-01A-11W-A019-09	57	8
TCGA-BH-A0B5-01A-11D-A12Q-09	6	36
TCGA-BH-A0B6-01A-11D-A19Y-09	0	722
TCGA-BH-A0B7-01A-12D-A10Y-09	17	6
TCGA-BH-A0B8-01A-21W-A071-09	53	9
TCGA-BH-A0B9-01A-11W-A071-09	25	8
TCGA-BH-A0BA-01A-11W-A071-09	26	13
TCGA-BH-A0BC-01A-22D-A099-09	17	4
TCGA-BH-A0BD-01A-11W-A050-09	15	7
TCGA-BH-A0BF-01A-21D-A12Q-09	14	5
TCGA-BH-A0BG-01A-11D-A10Y-09	19	11
TCGA-BH-A0BJ-01A-11W-A071-09	22	4
TCGA-BH-A0BL-01A-11D-A10Y-09	26	6
TCGA-BH-A0BM-01A-11W-A071-09	29	11
TCGA-BH-A0BO-01A-23D-A12B-09	18	1
TCGA-BH-A0BP-01A-11D-A10Y-09	67	46
TCGA-BH-A0BQ-01A-21D-A10Y-09	11	2
TCGA-BH-A0BR-01A-21W-A12T-09	30	14
TCGA-BH-A0BS-01A-11D-A12Q-09	9	0
TCGA-BH-A0BT-01A-11D-A12Q-09	23	4
TCGA-BH-A0BV-01A-11W-A019-09	20	1
TCGA-BH-A0BW-01A-11D-A10Y-09	45	15
TCGA-BH-A0BZ-01A-31D-A12Q-09	141	34
TCGA-BH-A0C0-01A-21W-A071-09	60	8
TCGA-BH-A0C1-01B-11D-A12B-09	29	4
TCGA-BH-A0C3-01A-21D-A12Q-09	11	0
TCGA-BH-A0C7-01B-11D-A10Y-09	41	1
TCGA-BH-A0DD-01A-31D-A12Q-09	16	1
TCGA-BH-A0DE-01A-11D-A10Y-09	26	1
TCGA-BH-A0DG-01A-21D-A12Q-09	13	6
TCGA-BH-A0DH-01A-11D-A099-09	17	11
TCGA-BH-A0DI-01A-21D-A12Q-09	14	9
TCGA-BH-A0DK-01A-21W-A071-09	53	13
TCGA-BH-A0DL-01A-11D-A10Y-09	31	4
TCGA-BH-A0DO-01B-11D-A12B-09	16	3
TCGA-BH-A0DP-01A-21W-A071-09	31	3
