	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	24.32766990291262	87.63349514563107	101.69010798291744	6.4923779237992734e-24	Rank medians are different
1	SBS1	SBS4	24.32766990291262	4.002427184466019	581.0998229287171	2.1619579636490083e-128	Rank medians are different
2	SBS1	SBS5	24.32766990291262	82.8373786407767	328.99969446904504	1.5872897967060668e-73	Rank medians are different
3	SBS1	SBS10a	24.32766990291262	3.5776699029126213	691.7248899241914	1.8845012321260437e-152	Rank medians are different
4	SBS1	SBS10b	24.32766990291262	23.936893203883496	138.00816687812582	7.257769859586502e-32	Rank medians are different
5	SBS1	SBS13	24.32766990291262	89.02184466019418	92.6232005762463	6.326145495109838e-22	Rank medians are different
6	SBS1	SBS26	24.32766990291262	0.0024271844660194173	699.3855132206711	4.067508098799107e-154	Rank medians are different
7	SBS1	SBS84	24.32766990291262	0.8131067961165048	662.1629724561142	5.057567316210798e-146	Rank medians are different
8	SBS2	SBS4	87.63349514563107	4.002427184466019	520.6030413602097	3.128544976970115e-115	Rank medians are different
9	SBS2	SBS5	87.63349514563107	82.8373786407767	13.08382425681008	0.0002978567306592486	Rank medians are different
10	SBS2	SBS10a	87.63349514563107	3.5776699029126213	589.7695006952905	2.8121970535206367e-130	Rank medians are different
11	SBS2	SBS10b	87.63349514563107	23.936893203883496	242.0667996521778	1.3933455308729837e-54	Rank medians are different
12	SBS2	SBS13	87.63349514563107	89.02184466019418	0.15000480907011	0.6985307626267796	Rank medians are similar
13	SBS2	SBS26	87.63349514563107	0.0024271844660194173	596.692815097296	8.772863090858807e-132	Rank medians are different
14	SBS2	SBS84	87.63349514563107	0.8131067961165048	574.7134750024288	5.296835980997832e-127	Rank medians are different
15	SBS4	SBS5	4.002427184466019	82.8373786407767	612.7247809838414	2.858286528244529e-135	Rank medians are different
16	SBS4	SBS10a	4.002427184466019	3.5776699029126213	14.093491021539792	0.00017394467122544744	Rank medians are different
17	SBS4	SBS10b	4.002427184466019	23.936893203883496	126.28357834855214	2.6654008192444794e-29	Rank medians are different
18	SBS4	SBS13	4.002427184466019	89.02184466019418	495.4770582914368	9.163892476032325e-110	Rank medians are different
19	SBS4	SBS26	4.002427184466019	0.0024271844660194173	16.660093134131397	4.4711765768179166e-05	Rank medians are different
20	SBS4	SBS84	4.002427184466019	0.8131067961165048	5.828430457705039	0.015769186569078986	Rank medians are different
21	SBS5	SBS10a	82.8373786407767	3.5776699029126213	681.1095835886194	3.833799528825173e-150	Rank medians are different
22	SBS5	SBS10b	82.8373786407767	23.936893203883496	370.71574071305844	1.3072407257469407e-82	Rank medians are different
23	SBS5	SBS13	82.8373786407767	89.02184466019418	7.557288409357147	0.00597678534561021	Rank medians are different
24	SBS5	SBS26	82.8373786407767	0.0024271844660194173	688.5972158039029	9.022844453212661e-152	Rank medians are different
25	SBS5	SBS84	82.8373786407767	0.8131067961165048	669.0078007476886	1.642024410948096e-147	Rank medians are different
26	SBS10a	SBS10b	3.5776699029126213	23.936893203883496	181.27737094168256	2.549903506945319e-41	Rank medians are different
27	SBS10a	SBS13	3.5776699029126213	89.02184466019418	561.0301521516649	5.0179536718076e-124	Rank medians are different
28	SBS10a	SBS26	3.5776699029126213	0.0024271844660194173	0.33739602496580773	0.5613361559212801	Rank medians are similar
29	SBS10a	SBS84	3.5776699029126213	0.8131067961165048	2.804932928319762	0.09397477453568939	Rank medians are similar
30	SBS10b	SBS13	23.936893203883496	89.02184466019418	231.45493372266583	2.8711114967703992e-52	Rank medians are different
31	SBS10b	SBS26	23.936893203883496	0.0024271844660194173	185.4851206506007	3.0753368170316307e-42	Rank medians are different
32	SBS10b	SBS84	23.936893203883496	0.8131067961165048	165.2731561012729	7.97333338607799e-38	Rank medians are different
33	SBS13	SBS26	89.02184466019418	0.0024271844660194173	567.7435686006381	1.7384125610958429e-125	Rank medians are different
34	SBS13	SBS84	89.02184466019418	0.8131067961165048	546.9707517948386	5.740873447800371e-121	Rank medians are different
35	SBS26	SBS84	0.0024271844660194173	0.8131067961165048	4.564200846627168	0.03264690246423678	Rank medians are different
