NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	20.932	157.625	5.044	88.471	2.191	0.352	20000.0
2	21.166	157.589	5.082	88.188	2.151	0.361	20000.0
3	20.794	157.614	5.023	88.337	2.187	0.363	20000.0
4	20.356	156.867	4.834	88.097	2.207	0.367	20000.0
5	21.146	158.384	5.063	88.587	2.179	0.356	20000.0
6	21.693	159.527	5.284	88.863	2.175	0.35	20000.0
7	21.008	157.898	5.031	88.262	2.17	0.355	40000.0
8	20.723	156.822	4.958	88.286	2.171	0.363	20000.0
9	21.547	158.961	5.223	88.844	2.145	0.356	20000.0
10	20.914	158.065	5.048	88.676	2.193	0.359	20000.0
11	20.874	158.503	4.985	88.916	2.191	0.352	30000.0
12	20.446	157.596	4.834	88.306	2.22	0.364	20000.0
13	20.856	157.256	5.012	88.43	2.2	0.358	30000.0
14	20.945	157.651	5.076	88.423	2.186	0.358	20000.0
15	20.936	157.461	5.041	88.336	2.179	0.353	30000.0
16	21.12	157.439	5.087	88.35	2.177	0.354	30000.0
17	21.218	158.243	5.069	88.484	2.168	0.353	20000.0
18	20.52	157.772	4.894	88.328	2.22	0.361	20000.0
19	20.646	159.211	4.926	89.064	2.242	0.346	30000.0
20	20.456	157.642	4.849	88.562	2.198	0.361	20000.0
21	21.655	159.386	5.258	88.914	2.176	0.349	30000.0
22	20.724	158.236	4.946	89.048	2.191	0.355	40000.0
23	21.017	156.312	5.075	88.027	2.15	0.361	20000.0
24	21.03	157.792	5.067	88.321	2.179	0.353	20000.0
25	20.808	158.877	4.957	89.052	2.195	0.356	20000.0
26	21.099	157.485	5.062	88.265	2.175	0.352	30000.0
27	21.563	158.777	5.231	88.676	2.134	0.359	20000.0
28	20.475	157.794	4.849	88.51	2.214	0.361	30000.0
29	21.739	158.417	5.266	88.817	2.146	0.361	40000.0
30	20.836	158.21	4.952	88.772	2.208	0.353	20000.0
31	20.435	158.105	4.835	88.513	2.221	0.361	40000.0
32	20.448	157.868	4.873	88.717	2.201	0.353	20000.0
33	20.936	158.586	5.013	89.015	2.189	0.356	20000.0
34	20.936	156.977	5.054	88.141	2.163	0.358	20000.0
35	20.986	159.04	5.02	89.25	2.195	0.351	30000.0
36	20.691	157.45	4.961	88.424	2.192	0.36	20000.0
37	20.603	158.074	4.905	88.74	2.204	0.355	20000.0
38	20.716	158.185	4.937	88.76	2.208	0.348	20000.0
39	21.044	157.497	5.024	88.438	2.149	0.356	20000.0
40	20.817	158.017	4.98	88.622	2.205	0.35	30000.0
41	20.44	157.546	4.872	88.559	2.204	0.362	40000.0
42	21.621	158.948	5.235	88.825	2.158	0.352	40000.0
43	20.645	158.248	4.929	88.825	2.179	0.36	20000.0
44	20.889	158.345	4.989	89.008	2.187	0.357	20000.0
45	20.571	157.649	4.941	88.766	2.198	0.354	30000.0
46	20.317	157.684	4.824	88.383	2.214	0.363	20000.0
47	21.726	158.955	5.262	88.815	2.15	0.353	20000.0
48	20.576	158.144	4.896	88.866	2.216	0.355	30000.0
49	20.547	157.291	4.931	88.634	2.181	0.365	20000.0
50	20.985	157.947	5.06	88.826	2.184	0.352	20000.0
51	20.445	157.813	4.825	88.518	2.187	0.36	40000.0
52	20.936	157.977	5.029	88.74	2.202	0.354	30000.0
53	20.503	158.087	4.912	88.706	2.211	0.355	20000.0
54	20.784	158.377	4.962	88.928	2.194	0.356	30000.0
55	21.242	158.076	5.097	88.428	2.163	0.355	30000.0
56	20.52	158.006	4.868	88.663	2.215	0.36	40000.0
57	20.602	158.804	4.923	88.901	2.222	0.354	30000.0
58	20.836	158.454	5.013	88.977	2.191	0.355	50000.0
59	20.57	158.666	4.877	88.831	2.222	0.356	30000.0
60	20.799	158.908	4.991	89.123	2.213	0.351	20000.0
61	20.81	157.555	5.02	88.58	2.185	0.349	40000.0
62	21.023	158.062	5.048	88.739	2.191	0.35	20000.0
63	21.704	159.465	5.24	89.122	2.15	0.35	40000.0
64	21.684	158.641	5.271	88.64	2.141	0.36	30000.0
65	20.544	158.86	4.905	88.975	2.234	0.35	40000.0
66	20.974	157.58	5.044	88.155	2.155	0.359	30000.0
67	21.221	158.285	5.087	88.54	2.181	0.349	30000.0
68	20.485	158.209	4.876	88.728	2.22	0.355	30000.0
69	20.747	157.496	4.99	88.248	2.197	0.364	40000.0
70	21.055	157.742	5.078	88.499	2.184	0.357	30000.0
71	20.895	159.16	5.033	89.372	2.209	0.348	30000.0
72	20.517	157.934	4.885	88.648	2.2	0.36	20000.0
73	21.318	159.26	5.117	88.949	2.202	0.34	30000.0
74	20.516	157.874	4.903	88.573	2.204	0.359	30000.0
75	21.495	159.144	5.23	88.892	2.155	0.352	50000.0
76	20.425	158.017	4.851	88.419	2.216	0.358	20000.0
77	20.634	158.116	4.942	88.778	2.201	0.358	30000.0
78	21.792	158.105	5.296	88.839	2.123	0.368	30000.0
79	20.968	156.698	5.08	88.039	2.16	0.367	30000.0
80	20.623	157.904	4.913	88.536	2.238	0.358	20000.0
81	20.841	158.418	5.027	89.079	2.183	0.356	30000.0
82	20.778	157.467	5.009	88.337	2.187	0.36	20000.0
83	20.701	158.803	4.954	89.098	2.23	0.352	20000.0
84	20.844	157.817	5.032	88.627	2.186	0.356	30000.0
85	21.657	158.791	5.251	88.746	2.137	0.356	20000.0
86	20.825	158.532	4.965	88.885	2.196	0.353	20000.0
87	20.803	159.248	4.992	89.26	2.203	0.35	30000.0
88	21.052	157.346	5.053	88.247	2.17	0.353	20000.0
89	21.176	157.963	5.074	88.414	2.168	0.353	40000.0
90	21.839	158.505	5.309	89.088	2.158	0.356	20000.0
91	21.024	157.35	5.058	88.221	2.164	0.359	30000.0
92	20.397	157.581	4.84	88.276	2.202	0.367	20000.0
93	20.522	158.357	4.891	88.865	2.219	0.352	20000.0
94	20.61	158.892	4.922	89.051	2.236	0.348	20000.0
95	21.084	157.6	5.089	88.189	2.193	0.353	20000.0
96	20.975	157.784	5.044	88.623	2.186	0.346	30000.0
97	21.045	158.601	5.057	88.934	2.199	0.347	20000.0
98	21.81	159.844	5.249	89.049	2.162	0.348	30000.0
99	20.549	158.407	4.864	88.832	2.203	0.356	20000.0
100	20.347	157.838	4.825	88.603	2.226	0.355	20000.0
