Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-BT-A42C-01A-11D-A23M-08	26	8	16	17
TCGA-BT-A42E-01A-11D-A23U-08	17	6	0	5
TCGA-BT-A42F-01A-11D-A23U-08	7	11	0	5
TCGA-C4-A0EZ-01A-21D-A10S-08	0	7	25	2
TCGA-C4-A0F0-01A-12D-A10S-08	2	2	9	0
TCGA-C4-A0F1-01A-11D-A10S-08	10	9	13	1
TCGA-C4-A0F6-01A-11D-A10S-08	20	6	6	6
TCGA-C4-A0F7-01A-11D-A10S-08	3	1	10	0
TCGA-CF-A1HR-01A-11D-A13W-08	25	9	2	3
TCGA-CF-A1HS-01A-11D-A13W-08	22	13	4	10
TCGA-CF-A27C-01A-11D-A16O-08	8	3	9	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	0	4	1
TCGA-CF-A3MG-01A-11D-A20D-08	6	8	12	0
TCGA-CF-A3MH-01A-11D-A20D-08	3	1	9	0
TCGA-CF-A3MI-01A-11D-A20D-08	2	0	3	4
TCGA-CF-A47S-01A-11D-A23U-08	0	0	3	0
TCGA-CF-A47T-01A-11D-A23U-08	0	1	7	1
TCGA-CF-A47V-01A-11D-A23U-08	2	6	9	3
TCGA-CF-A47W-01A-11D-A23U-08	0	0	5	1
TCGA-CF-A47X-01A-31D-A23U-08	26	21	7	3
TCGA-CF-A47Y-01A-11D-A23U-08	6	2	2	0
TCGA-CF-A5U8-01A-11D-A289-08	0	4	3	2
TCGA-CF-A5UA-01A-11D-A289-08	2	0	9	2
TCGA-CF-A7I0-01A-22D-A34U-08	3	6	4	0
TCGA-CF-A8HX-01A-11D-A364-08	2	8	0	0
TCGA-CF-A8HY-01A-11D-A364-08	0	1	12	1
TCGA-CF-A9FF-01A-11D-A38G-08	2	7	4	0
TCGA-CF-A9FH-01A-11D-A38G-08	0	0	0	2
TCGA-CF-A9FL-01A-11D-A38G-08	0	0	3	4
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	5	0
TCGA-CU-A0YN-01A-21D-A10S-08	0	12	11	0
TCGA-CU-A0YO-01A-11D-A10S-08	1	2	10	7
TCGA-CU-A0YR-01A-12D-A10S-08	0	6	15	6
TCGA-CU-A3KJ-01A-11D-A21A-08	15	20	2	2
TCGA-CU-A3QU-01A-11D-A22Z-08	5	7	1	2
TCGA-CU-A3YL-01A-11D-A22Z-08	16	15	1	11
TCGA-CU-A5W6-01A-11D-A289-08	15	11	9	6
TCGA-CU-A72E-01A-12D-A339-08	6	7	8	0
TCGA-DK-A1A3-01A-11D-A13W-08	24	49	7	4
TCGA-DK-A1A5-01A-11D-A13W-08	20	13	6	3
TCGA-DK-A1A6-01A-11D-A13W-08	17	12	9	0
TCGA-DK-A1A7-01A-11D-A13W-08	3	8	17	3
TCGA-DK-A1AA-01A-11D-A13W-08	1	3	8	3
TCGA-DK-A1AB-01A-11D-A13W-08	21	9	5	0
TCGA-DK-A1AC-01A-11D-A13W-08	67	231	0	7
TCGA-DK-A1AD-01A-11D-A13W-08	13	8	11	2
TCGA-DK-A1AE-01A-11D-A13W-08	5	13	6	0
TCGA-DK-A1AF-01A-11D-A13W-08	16	5	2	3
TCGA-DK-A1AG-01A-11D-A13W-08	17	8	4	6
TCGA-DK-A2HX-01A-12D-A18F-08	6	0	8	4
TCGA-DK-A2I1-01A-11D-A17V-08	10	16	0	1
TCGA-DK-A2I2-01A-11D-A17V-08	1	9	5	0
TCGA-DK-A2I4-01A-11D-A21A-08	62	109	0	3
TCGA-DK-A2I6-01A-12D-A18F-08	18	11	17	0
TCGA-DK-A3IK-01A-32D-A21A-08	15	5	17	6
TCGA-DK-A3IL-01A-11D-A20D-08	7	1	12	6
TCGA-DK-A3IM-01A-11D-A20D-08	0	2	11	1
TCGA-DK-A3IN-01A-11D-A20D-08	33	28	1	0
TCGA-DK-A3IQ-01A-31D-A20D-08	12	13	8	0
TCGA-DK-A3IS-01A-21D-A21A-08	19	28	0	7
TCGA-DK-A3IT-01A-31D-A20D-08	55	11	0	1
TCGA-DK-A3IU-01A-11D-A20D-08	12	39	12	6
TCGA-DK-A3IV-01A-22D-A21A-08	4	4	0	0
TCGA-DK-A3WW-01A-22D-A23M-08	100	102	0	28
TCGA-DK-A3WX-01A-22D-A22Z-08	0	2	7	0
TCGA-DK-A3WY-01A-11D-A22Z-08	5	2	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	56	101	0	17
TCGA-DK-A3X2-01A-11D-A22Z-08	4	2	15	0
TCGA-DK-A6AV-01A-12D-A30E-08	5	16	0	4
TCGA-DK-A6AW-01A-11D-A30E-08	0	0	0	712
TCGA-DK-A6B0-01A-11D-A31L-08	0	0	1	0
TCGA-DK-A6B1-01A-12D-A30E-08	7	15	8	7
TCGA-DK-A6B2-01A-11D-A30E-08	9	3	13	4
TCGA-DK-A6B5-01A-11D-A31L-08	10	21	2	0
TCGA-DK-A6B6-01A-11D-A30E-08	72	127	0	6
TCGA-DK-AA6L-01A-11D-A391-08	31	14	7	2
TCGA-DK-AA6M-01A-11D-A391-08	0	2	6	0
TCGA-DK-AA6P-01A-11D-A391-08	15	13	1	9
TCGA-DK-AA6Q-01A-11D-A391-08	14	2	5	0
TCGA-DK-AA6R-01A-11D-A42E-08	9	9	31	6
TCGA-DK-AA6S-01A-21D-A391-08	64	30	1	2
TCGA-DK-AA6T-01A-11D-A391-08	5	0	3	2
TCGA-DK-AA6U-01A-11D-A391-08	30	41	10	0
TCGA-DK-AA6W-01A-12D-A391-08	13	15	11	6
TCGA-DK-AA6X-01A-12D-A42E-08	6	1	2	0
TCGA-DK-AA71-01A-31D-A391-08	54	43	0	9
TCGA-DK-AA74-01A-11D-A391-08	15	14	0	5
TCGA-DK-AA75-01A-11D-A391-08	15	43	0	18
TCGA-DK-AA76-01A-11D-A391-08	21	15	10	2
TCGA-DK-AA77-01A-11D-A391-08	7	8	36	10
TCGA-E5-A2PC-01A-11D-A202-08	6	22	22	0
TCGA-E5-A4TZ-01A-11D-A31L-08	36	18	15	10
TCGA-E5-A4U1-01A-11D-A31L-08	54	42	0	11
TCGA-E7-A3X6-01A-12D-A22Z-08	1	17	0	1
TCGA-E7-A3Y1-01A-11D-A22Z-08	0	4	27	0
TCGA-E7-A4IJ-01A-31D-A26M-08	22	37	9	0
TCGA-E7-A4XJ-01A-11D-A26M-08	0	0	1	1
TCGA-E7-A519-01A-11D-A26M-08	2	2	6	1
TCGA-E7-A541-01A-11D-A26M-08	26	18	15	14
TCGA-E7-A5KE-01A-11D-A289-08	5	10	25	8
TCGA-E7-A5KF-01A-11D-A289-08	17	20	0	2
TCGA-E7-A677-01A-11D-A30E-08	4	2	29	0
TCGA-E7-A678-01A-11D-A30E-08	0	0	4	0
TCGA-E7-A6MD-01A-41D-A34U-08	32	31	14	8
TCGA-E7-A6ME-01A-22D-A32B-08	6	0	13	2
TCGA-E7-A6MF-01A-12D-A32B-08	5	7	0	0
TCGA-E7-A7DU-01A-11D-A32B-08	21	22	0	2
TCGA-E7-A7DV-01A-11D-A339-08	32	7	0	7
TCGA-E7-A7PW-01A-11D-A34U-08	1	9	5	0
TCGA-E7-A7XN-01A-11D-A34U-08	81	54	0	20
TCGA-E7-A85H-01A-11D-A34U-08	6	17	59	1
TCGA-E7-A8O7-01A-11D-A364-08	2	1	3	1
TCGA-E7-A8O8-01A-11D-A364-08	3	0	15	2
TCGA-E7-A97P-01A-11D-A38G-08	6	4	23	4
TCGA-E7-A97Q-01A-11D-A38G-08	3	0	4	4
TCGA-FD-A3B3-01A-12D-A202-08	12	6	3	6
TCGA-FD-A3B4-01A-12D-A202-08	0	3	6	2
TCGA-FD-A3B5-01A-11D-A20D-08	7	4	15	1
TCGA-FD-A3B6-01A-21D-A20D-08	13	16	2	2
TCGA-FD-A3B7-01A-31D-A20D-08	0	0	7	0
TCGA-FD-A3B8-01A-31D-A20D-08	3	0	0	1
TCGA-FD-A3N5-01A-11D-A21A-08	4	2	45	7
TCGA-FD-A3N6-01A-11D-A21A-08	4	7	4	7
TCGA-FD-A3NA-01A-11D-A21A-08	10	17	0	0
TCGA-FD-A3SJ-01A-12D-A22Z-08	18	9	18	4
TCGA-FD-A3SL-01A-21D-A22Z-08	13	1	13	12
TCGA-FD-A3SM-01A-11D-A22Z-08	18	12	2	0
TCGA-FD-A3SN-01A-12D-A22Z-08	6	39	8	4
TCGA-FD-A3SO-01A-11D-A22Z-08	14	55	0	7
TCGA-FD-A3SP-01A-31D-A22Z-08	5	6	12	3
TCGA-FD-A3SQ-01A-21D-A22Z-08	4	0	10	0
TCGA-FD-A3SR-01A-11D-A22Z-08	8	3	8	2
TCGA-FD-A3SS-01A-12D-A22Z-08	35	65	0	5
TCGA-FD-A43N-01A-11D-A23U-08	14	3	17	0
TCGA-FD-A43P-01A-31D-A23U-08	30	24	13	4
TCGA-FD-A43S-01A-21D-A23U-08	0	0	1	0
TCGA-FD-A43U-01A-11D-A23U-08	0	2	10	0
TCGA-FD-A43X-01A-11D-A23U-08	21	18	7	7
TCGA-FD-A43Y-01A-21D-A26M-08	0	0	11	1
TCGA-FD-A5BR-01A-11D-A26M-08	0	0	10	0
TCGA-FD-A5BS-01A-21D-A26M-08	1	3	2	0
TCGA-FD-A5BT-01A-11D-A26M-08	11	13	0	1
TCGA-FD-A5BU-01A-31D-A26M-08	0	2	8	4
TCGA-FD-A5BV-01A-11D-A26M-08	4	0	15	2
TCGA-FD-A5BX-01A-11D-A26M-08	43	30	0	3
TCGA-FD-A5BY-01A-31D-A289-08	0	5	4	1
TCGA-FD-A5BZ-01A-11D-A289-08	9	3	3	8
TCGA-FD-A5C0-01A-11D-A289-08	6	1	25	0
TCGA-FD-A5C1-01A-11D-A289-08	13	0	7	5
TCGA-FD-A62N-01A-11D-A30E-08	0	1	14	0
TCGA-FD-A62O-01A-11D-A30E-08	13	8	11	4
TCGA-FD-A62P-01A-32D-A30E-08	25	24	1	16
TCGA-FD-A62S-01A-11D-A30E-08	2	0	9	1
TCGA-FD-A6TA-01A-12D-A339-08	32	13	0	0
TCGA-FD-A6TB-01A-12D-A339-08	25	4	0	0
TCGA-FD-A6TC-01A-21D-A339-08	85	80	0	4
TCGA-FD-A6TD-01A-51D-A339-08	6	10	6	0
TCGA-FD-A6TE-01A-12D-A339-08	22	9	1	0
TCGA-FD-A6TF-01A-52D-A32B-08	17	2	11	2
TCGA-FD-A6TG-01A-11D-A32B-08	27	32	22	9
TCGA-FD-A6TH-01A-11D-A32B-08	9	3	16	6
TCGA-FD-A6TI-01A-11D-A32B-08	3	3	8	3
TCGA-FD-A6TK-01A-42D-A339-08	8	3	12	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	17	30	16	2
TCGA-FJ-A3Z9-01A-11D-A26M-08	0	1	10	2
TCGA-FJ-A3ZE-01A-11D-A23M-08	4	7	54	7
TCGA-FJ-A3ZF-01A-11D-A23M-08	8	20	6	8
TCGA-FJ-A871-01A-11D-A34U-08	3	0	5	3
TCGA-FT-A3EE-01A-11D-A202-08	4	4	15	1
TCGA-FT-A61P-01A-11D-A30E-08	9	8	15	1
TCGA-G2-A2EC-01A-11D-A17V-08	6	20	0	5
TCGA-G2-A2EF-01A-12D-A18F-08	30	25	0	0
TCGA-G2-A2EJ-01A-11D-A17V-08	28	6	4	3
TCGA-G2-A2EK-01A-22D-A18F-08	2	1	5	0
TCGA-G2-A2EL-01A-12D-A18F-08	15	10	5	4
TCGA-G2-A2EO-01A-11D-A17V-08	84	57	0	8
TCGA-G2-A2ES-01A-11D-A17V-08	8	28	29	8
TCGA-G2-A3IB-01A-11D-A20D-08	0	0	7	3
TCGA-G2-A3IE-01A-11D-A20D-08	29	17	0	0
TCGA-G2-A3VY-01A-11D-A22Z-08	92	30	0	0
TCGA-G2-AA3B-01A-11D-A391-08	71	38	0	11
TCGA-G2-AA3C-01A-21D-A391-08	27	16	3	4
TCGA-G2-AA3D-01A-11D-A391-08	29	16	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	8	2	9	0
TCGA-GC-A3BM-01A-11D-A22Z-08	3	4	12	4
TCGA-GC-A3I6-01A-11D-A20D-08	6	14	6	3
TCGA-GC-A3OO-01A-11D-A22Z-08	7	15	3	6
TCGA-GC-A3RB-01A-12D-A21Z-08	13	1	11	5
TCGA-GC-A3RC-01A-11D-A22Z-08	13	27	23	4
TCGA-GC-A3RD-01A-12D-A22Z-08	7	5	3	0
TCGA-GC-A3WC-01A-31D-A22Z-08	11	4	8	1
TCGA-GC-A3YS-01A-11D-A23M-08	16	8	3	8
TCGA-GC-A4ZW-01A-11D-A26M-08	71	39	0	9
TCGA-GC-A6I1-01A-12D-A31L-08	8	16	3	4
TCGA-GC-A6I3-01A-11D-A31L-08	20	8	8	7
TCGA-GD-A2C5-01A-12D-A17V-08	29	11	10	2
TCGA-GD-A3OP-01A-21D-A21Z-08	20	22	11	4
TCGA-GD-A3OQ-01A-32D-A21Z-08	8	3	2	2
TCGA-GD-A3OS-01A-12D-A21Z-08	1	3	12	0
TCGA-GD-A6C6-01A-21D-A31L-08	29	14	0	2
TCGA-GD-A76B-01A-11D-A32B-08	4	10	4	6
TCGA-GU-A42P-01A-11D-A23U-08	15	18	2	10
TCGA-GU-A42Q-01A-11D-A23U-08	10	8	6	0
TCGA-GU-A42R-01A-11D-A23M-08	7	8	4	2
TCGA-GU-A762-01A-11D-A339-08	1	1	6	2
TCGA-GU-A763-01A-11D-A32B-08	0	3	6	2
TCGA-GU-A764-01A-11D-A34U-08	1	11	2	4
TCGA-GU-A766-01A-11D-A32B-08	20	8	0	2
TCGA-GU-A767-01A-11D-A32B-08	15	11	21	9
TCGA-GU-AATO-01A-11D-A391-08	19	34	5	0
TCGA-GU-AATP-01A-11D-A391-08	27	31	13	5
TCGA-GU-AATQ-01A-11D-A391-08	27	0	5	0
TCGA-GV-A3JV-01A-11D-A21Z-08	3	3	7	1
TCGA-GV-A3JW-01A-11D-A20D-08	8	0	5	3
TCGA-GV-A3JX-01A-11D-A20D-08	24	6	6	5
TCGA-GV-A3JZ-01A-11D-A21A-08	45	22	0	4
TCGA-GV-A3QF-01A-31D-A22Z-08	0	6	14	0
TCGA-GV-A3QG-01A-11D-A21Z-08	3	1	10	0
TCGA-GV-A3QH-01A-11D-A21Z-08	14	2	14	1
TCGA-GV-A3QI-01A-11D-A21Z-08	13	14	38	11
TCGA-GV-A3QK-01B-11D-A23M-08	1	6	16	0
TCGA-GV-A40E-01A-12D-A23M-08	14	5	10	6
TCGA-GV-A40G-01A-11D-A23M-08	4	7	23	0
TCGA-GV-A6ZA-01A-12D-A339-08	24	6	5	14
TCGA-H4-A2HO-01A-11D-A17V-08	1	3	13	0
TCGA-H4-A2HQ-01A-11D-A17V-08	21	43	8	6
TCGA-HQ-A2OE-01A-11D-A202-08	19	1	9	0
TCGA-HQ-A2OF-01A-11D-A26M-08	0	1	13	4
TCGA-HQ-A5ND-01A-11D-A26M-08	5	2	7	6
TCGA-HQ-A5NE-01A-12D-A289-08	35	22	9	0
TCGA-K4-A3WS-01A-11D-A22Z-08	16	4	20	8
TCGA-K4-A3WU-01B-11D-A23M-08	13	4	9	10
TCGA-K4-A3WV-01A-11D-A22Z-08	0	2	10	1
TCGA-K4-A4AB-01B-12D-A289-08	3	0	16	0
TCGA-K4-A4AC-01A-21D-A26M-08	2	3	10	5
TCGA-K4-A54R-01A-11D-A26M-08	83	73	0	23
TCGA-K4-A5RH-01A-11D-A30E-08	11	14	0	5
TCGA-K4-A5RI-01A-11D-A289-08	5	3	11	4
TCGA-K4-A5RJ-01A-11D-A289-08	33	29	0	10
TCGA-K4-A6FZ-01A-11D-A31L-08	17	36	22	0
TCGA-K4-A6MB-01A-11D-A31L-08	25	20	12	0
TCGA-K4-A83P-01A-11D-A34U-08	13	14	5	0
TCGA-K4-AAQO-01A-11D-A38G-08	12	24	5	0
TCGA-KQ-A41N-01A-11D-A339-08	6	14	5	6
TCGA-KQ-A41O-01A-12D-A34U-08	17	6	8	5
TCGA-KQ-A41P-01A-12D-A339-08	28	18	4	8
TCGA-KQ-A41Q-01A-11D-A339-08	6	3	13	0
TCGA-KQ-A41R-01A-21D-A34U-08	9	78	39	1
TCGA-KQ-A41S-01A-12D-A339-08	21	17	0	4
TCGA-LC-A66R-01A-41D-A30E-08	6	3	5	8
TCGA-LT-A5Z6-01A-11D-A289-08	46	57	0	5
TCGA-LT-A8JT-01A-11D-A364-08	5	6	2	3
TCGA-MV-A51V-01A-11D-A26M-08	239	61	0	9
TCGA-PQ-A6FI-01A-11D-A31L-08	7	7	9	5
TCGA-PQ-A6FN-01A-11D-A31L-08	3	5	7	0
TCGA-R3-A69X-01A-22D-A30E-08	15	22	0	3
TCGA-S5-A6DX-01A-11D-A31L-08	59	63	10	3
TCGA-S5-AA26-01A-11D-A38G-08	22	13	0	5
TCGA-SY-A9G0-01A-12D-A38G-08	6	0	0	6
TCGA-SY-A9G5-01A-11D-A38G-08	82	73	0	5
TCGA-UY-A78K-01A-11D-A339-08	45	19	61	8
TCGA-UY-A78L-01A-12D-A339-08	12	19	0	4
TCGA-UY-A78M-01A-21D-A34U-08	6	5	6	4
TCGA-UY-A78N-01A-12D-A339-08	0	10	22	6
TCGA-UY-A78O-01A-12D-A339-08	6	10	9	1
TCGA-UY-A78P-01A-12D-A364-08	25	14	1	5
TCGA-UY-A8OB-01A-12D-A42E-08	9	4	19	9
TCGA-UY-A8OC-01A-11D-A364-08	10	5	0	6
TCGA-UY-A8OD-01A-11D-A364-08	3	3	9	0
TCGA-UY-A9PA-01A-11D-A38G-08	2	3	18	0
TCGA-UY-A9PB-01A-11D-A38G-08	31	17	42	7
TCGA-UY-A9PD-01A-11D-A38G-08	14	5	29	6
TCGA-UY-A9PE-01A-11D-A38G-08	15	7	9	1
TCGA-UY-A9PF-01A-11D-A38G-08	4	65	13	0
TCGA-UY-A9PH-01A-11D-A38G-08	36	30	1	3
TCGA-XF-A8HB-01A-11D-A364-08	4	0	6	0
TCGA-XF-A8HC-01A-11D-A364-08	6	20	3	0
TCGA-XF-A8HD-01A-11D-A364-08	47	10	14	3
TCGA-XF-A8HE-01A-11D-A364-08	27	38	5	4
TCGA-XF-A8HF-01A-11D-A364-08	2	5	10	2
TCGA-XF-A8HG-01A-11D-A364-08	14	20	22	1
TCGA-XF-A8HH-01A-11D-A38G-08	10	4	5	1
TCGA-XF-A8HI-01A-11D-A38G-08	4	5	1	1
TCGA-XF-A9SG-01A-12D-A42E-08	14	17	2	0
TCGA-XF-A9SH-01A-11D-A391-08	1	0	7	0
TCGA-XF-A9SI-01A-11D-A391-08	28	31	0	0
TCGA-XF-A9SJ-01A-11D-A391-08	13	28	6	0
TCGA-XF-A9SK-01A-11D-A42E-08	14	3	9	4
TCGA-XF-A9SL-01A-11D-A391-08	7	2	5	1
TCGA-XF-A9SM-01A-11D-A42E-08	23	19	0	0
TCGA-XF-A9SP-01A-11D-A391-08	24	7	7	16
TCGA-XF-A9ST-01A-11D-A42E-08	32	16	31	16
TCGA-XF-A9SU-01A-31D-A391-08	0	0	5	4
TCGA-XF-A9SV-01A-21D-A42E-08	0	2	7	5
TCGA-XF-A9SW-01A-11D-A42E-08	4	3	2	5
TCGA-XF-A9SX-01A-21D-A391-08	0	2	7	2
TCGA-XF-A9SY-01A-21D-A42E-08	25	2	10	10
TCGA-XF-A9SZ-01A-11D-A391-08	7	15	6	0
TCGA-XF-A9T0-01A-11D-A391-08	5	127	9	14
TCGA-XF-A9T2-01A-11D-A42E-08	7	4	2	0
TCGA-XF-A9T3-01A-11D-A42E-08	7	8	46	6
TCGA-XF-A9T4-01A-11D-A391-08	1	6	4	1
TCGA-XF-A9T5-01A-11D-A42E-08	61	73	0	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	15	21	9
TCGA-XF-A9T8-01A-11D-A391-08	75	42	0	9
TCGA-XF-AAMF-01A-21D-A42E-08	3	1	3	1
TCGA-XF-AAMG-01A-11D-A42E-08	101	32	31	15
TCGA-XF-AAMH-01A-11D-A42E-08	0	0	5	6
TCGA-XF-AAMJ-01A-11D-A42E-08	1	0	6	1
TCGA-XF-AAML-01A-11D-A42E-08	37	43	0	11
TCGA-XF-AAMQ-01A-11D-A42E-08	20	18	10	5
TCGA-XF-AAMR-01A-31D-A42E-08	1	2	0	9
TCGA-XF-AAMT-01A-11D-A42E-08	16	0	0	7
TCGA-XF-AAMW-01A-11D-A42E-08	0	1	8	0
TCGA-XF-AAMX-01A-11D-A42E-08	22	15	19	9
TCGA-XF-AAMY-01A-11D-A42E-08	9	6	6	0
TCGA-XF-AAMZ-01A-11D-A42E-08	28	7	14	3
TCGA-XF-AAN0-01A-11D-A42E-08	29	41	3	7
TCGA-XF-AAN1-01A-31D-A42E-08	5	1	8	0
TCGA-XF-AAN2-01A-11D-A42E-08	45	36	0	0
TCGA-XF-AAN3-01A-11D-A42E-08	4	10	0	2
TCGA-XF-AAN4-01A-11D-A42E-08	2	2	1	2
TCGA-XF-AAN5-01A-11D-A42E-08	37	2	5	10
TCGA-XF-AAN7-01A-11D-A42E-08	1	6	17	0
TCGA-YC-A89H-01A-11D-A364-08	0	242	12	19
TCGA-YC-A8S6-01A-31D-A38G-08	2	0	4	5
TCGA-YC-A9TC-01A-22D-A391-08	4	3	9	2
TCGA-YF-AA3L-01A-11D-A38G-08	11	3	40	0
TCGA-YF-AA3M-01A-11D-A42E-08	2	5	16	0
TCGA-ZF-A9R0-01A-11D-A38G-08	10	12	9	3
TCGA-ZF-A9R1-01A-11D-A391-08	5	6	2	0
TCGA-ZF-A9R2-01A-11D-A391-08	15	12	0	4
TCGA-ZF-A9R3-01A-11D-A38G-08	8	0	3	4
TCGA-ZF-A9R4-01A-11D-A38G-08	19	16	7	2
TCGA-ZF-A9R5-01A-12D-A42E-08	0	1	11	0
TCGA-ZF-A9R7-01A-11D-A38G-08	89	29	0	14
TCGA-ZF-A9R9-01A-11D-A38G-08	11	6	6	7
TCGA-ZF-A9RC-01A-11D-A38G-08	18	146	6	0
TCGA-ZF-A9RD-01A-11D-A42E-08	19	6	10	0
TCGA-ZF-A9RE-01A-11D-A38G-08	0	2	4	1
TCGA-ZF-A9RF-01A-11D-A38G-08	15	8	7	6
TCGA-ZF-A9RG-01A-21D-A42E-08	20	18	0	0
TCGA-ZF-A9RL-01A-11D-A38G-08	29	2	15	6
TCGA-ZF-A9RM-01A-11D-A38G-08	0	2	14	0
TCGA-ZF-A9RN-01A-11D-A42E-08	10	5	12	4
TCGA-ZF-AA4N-01A-11D-A38G-08	15	4	7	1
TCGA-ZF-AA4R-01A-11D-A38G-08	1	0	3	2
TCGA-ZF-AA4T-01A-11D-A38G-08	0	4	11	0
TCGA-ZF-AA4U-01A-11D-A38G-08	0	1	7	2
TCGA-ZF-AA4V-01A-11D-A38G-08	21	71	17	6
TCGA-ZF-AA4W-01A-12D-A38G-08	18	13	37	13
TCGA-ZF-AA4X-01A-11D-A38G-08	43	71	0	6
TCGA-ZF-AA51-01A-21D-A391-08	85	48	0	0
TCGA-ZF-AA52-01A-12D-A391-08	10	5	3	3
TCGA-ZF-AA53-01A-11D-A391-08	17	14	0	0
TCGA-ZF-AA54-01A-11D-A391-08	15	9	5	0
TCGA-ZF-AA56-01A-31D-A391-08	11	5	2	2
TCGA-ZF-AA58-01A-12D-A42E-08	12	9	16	2
TCGA-ZF-AA5H-01A-11D-A391-08	0	2	6	0
TCGA-ZF-AA5N-01A-11D-A42E-08	1	1	5	3
TCGA-ZF-AA5P-01A-11D-A391-08	2	0	0	5
