NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	30.924	142.476	6.44	83.149	1.822	0.44	30000.0
2	30.934	143.305	6.52	83.385	1.766	0.436	20000.0
3	30.862	143.55	6.499	83.389	1.787	0.433	30000.0
4	30.805	142.956	6.514	83.098	1.77	0.439	40000.0
5	31.035	144.032	6.57	83.683	1.787	0.429	40000.0
6	30.965	143.589	6.527	83.309	1.783	0.434	20000.0
7	30.815	143.121	6.517	83.222	1.781	0.437	30000.0
8	31.078	143.415	6.573	83.34	1.784	0.435	20000.0
9	30.78	143.58	6.469	83.331	1.777	0.432	30000.0
10	30.715	142.015	6.367	82.795	1.809	0.438	60000.0
11	30.918	143.213	6.537	83.297	1.77	0.438	20000.0
12	30.996	143.834	6.521	83.594	1.782	0.429	30000.0
13	30.75	143.053	6.45	83.228	1.776	0.437	30000.0
14	30.765	143.199	6.468	83.095	1.767	0.436	20000.0
15	30.842	143.56	6.464	83.431	1.782	0.43	20000.0
16	30.976	143.762	6.487	83.6	1.782	0.426	30000.0
17	30.674	143.0	6.439	83.117	1.762	0.437	30000.0
18	31.126	143.38	6.601	83.399	1.769	0.434	20000.0
19	31.032	143.986	6.54	83.64	1.784	0.429	30000.0
20	30.731	143.236	6.463	83.173	1.779	0.433	30000.0
21	30.859	143.357	6.538	83.334	1.782	0.432	20000.0
22	30.785	142.787	6.523	83.08	1.765	0.438	20000.0
23	30.759	143.435	6.463	83.395	1.773	0.434	30000.0
24	30.682	143.405	6.43	83.456	1.785	0.431	20000.0
25	30.711	142.76	6.468	83.151	1.766	0.44	30000.0
26	30.817	143.742	6.454	83.341	1.79	0.429	20000.0
27	31.031	143.256	6.553	83.231	1.773	0.439	30000.0
28	30.942	143.254	6.542	83.303	1.774	0.437	30000.0
29	30.72	143.395	6.466	83.18	1.778	0.435	20000.0
30	30.838	142.864	6.529	83.083	1.766	0.44	50000.0
31	31.042	144.35	6.593	83.84	1.793	0.425	30000.0
32	30.684	143.315	6.455	83.251	1.772	0.434	50000.0
33	30.792	142.874	6.539	83.093	1.76	0.437	20000.0
