Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-BT-A3PJ-01A-21D-A21Z-08	29	10	1	22
TCGA-BT-A3PK-01A-21D-A21Z-08	7	3	24	5
TCGA-BT-A42B-01A-32D-A23M-08	0	2	7	0
TCGA-BT-A42C-01A-11D-A23M-08	9	24	5	18
TCGA-BT-A42E-01A-11D-A23U-08	3	14	0	4
TCGA-BT-A42F-01A-11D-A23U-08	10	6	0	5
TCGA-C4-A0EZ-01A-21D-A10S-08	4	0	16	2
TCGA-C4-A0F0-01A-12D-A10S-08	0	2	5	0
TCGA-C4-A0F1-01A-11D-A10S-08	12	8	8	0
TCGA-C4-A0F6-01A-11D-A10S-08	7	13	6	5
TCGA-C4-A0F7-01A-11D-A10S-08	2	3	7	0
TCGA-CF-A1HR-01A-11D-A13W-08	7	17	2	0
TCGA-CF-A1HS-01A-11D-A13W-08	9	23	1	7
TCGA-CF-A27C-01A-11D-A16O-08	4	5	7	0
TCGA-CF-A3MF-01A-12D-A21A-08	0	0	3	1
TCGA-CF-A3MG-01A-11D-A20D-08	4	5	11	0
TCGA-CF-A3MH-01A-11D-A20D-08	1	3	7	0
TCGA-CF-A3MI-01A-11D-A20D-08	0	2	2	3
TCGA-CF-A47S-01A-11D-A23U-08	0	0	3	0
TCGA-CF-A47T-01A-11D-A23U-08	1	0	5	2
TCGA-CF-A47V-01A-11D-A23U-08	6	2	8	0
TCGA-CF-A47W-01A-11D-A23U-08	0	0	3	0
TCGA-CF-A47X-01A-31D-A23U-08	19	22	4	2
TCGA-CF-A47Y-01A-11D-A23U-08	3	2	2	0
TCGA-CF-A5U8-01A-11D-A289-08	2	0	2	2
TCGA-CF-A5UA-01A-11D-A289-08	0	2	6	2
TCGA-CF-A7I0-01A-22D-A34U-08	3	2	5	0
TCGA-CF-A8HX-01A-11D-A364-08	5	2	0	1
TCGA-CF-A8HY-01A-11D-A364-08	2	0	10	0
TCGA-CF-A9FF-01A-11D-A38G-08	4	0	4	1
TCGA-CF-A9FH-01A-11D-A38G-08	0	0	0	1
TCGA-CF-A9FL-01A-11D-A38G-08	0	0	3	4
TCGA-CF-A9FM-01A-11D-A38G-08	0	0	4	0
TCGA-CU-A0YN-01A-21D-A10S-08	11	0	6	0
TCGA-CU-A0YO-01A-11D-A10S-08	0	1	10	4
TCGA-CU-A0YR-01A-12D-A10S-08	3	0	15	5
TCGA-CU-A3KJ-01A-11D-A21A-08	21	11	1	0
TCGA-CU-A3QU-01A-11D-A22Z-08	7	3	0	3
TCGA-CU-A3YL-01A-11D-A22Z-08	14	12	0	7
TCGA-CU-A5W6-01A-11D-A289-08	8	13	5	6
TCGA-CU-A72E-01A-12D-A339-08	6	5	6	0
TCGA-DK-A1A3-01A-11D-A13W-08	41	18	7	3
TCGA-DK-A1A5-01A-11D-A13W-08	12	17	3	4
TCGA-DK-A1A6-01A-11D-A13W-08	10	16	8	0
TCGA-DK-A1A7-01A-11D-A13W-08	7	2	13	3
TCGA-DK-A1AA-01A-11D-A13W-08	1	1	4	5
TCGA-DK-A1AB-01A-11D-A13W-08	9	18	5	0
TCGA-DK-A1AC-01A-11D-A13W-08	181	52	0	17
TCGA-DK-A1AD-01A-11D-A13W-08	5	9	9	4
TCGA-DK-A1AE-01A-11D-A13W-08	11	4	3	0
TCGA-DK-A1AF-01A-11D-A13W-08	4	13	0	3
TCGA-DK-A1AG-01A-11D-A13W-08	4	12	2	6
TCGA-DK-A2HX-01A-12D-A18F-08	2	3	4	2
TCGA-DK-A2I1-01A-11D-A17V-08	15	5	0	2
TCGA-DK-A2I2-01A-11D-A17V-08	6	1	4	0
TCGA-DK-A2I4-01A-11D-A21A-08	97	53	0	0
TCGA-DK-A2I6-01A-12D-A18F-08	11	12	13	0
TCGA-DK-A3IK-01A-32D-A21A-08	5	12	12	6
TCGA-DK-A3IL-01A-11D-A20D-08	0	7	14	2
TCGA-DK-A3IM-01A-11D-A20D-08	2	0	9	1
TCGA-DK-A3IN-01A-11D-A20D-08	27	25	0	0
TCGA-DK-A3IQ-01A-31D-A20D-08	7	9	3	0
TCGA-DK-A3IS-01A-21D-A21A-08	21	17	0	6
TCGA-DK-A3IT-01A-31D-A20D-08	0	49	0	1
TCGA-DK-A3IU-01A-11D-A20D-08	27	13	6	7
TCGA-DK-A3IV-01A-22D-A21A-08	1	3	0	0
TCGA-DK-A3WW-01A-22D-A23M-08	79	78	0	23
TCGA-DK-A3WX-01A-22D-A22Z-08	3	0	5	0
TCGA-DK-A3WY-01A-11D-A22Z-08	0	6	0	0
TCGA-DK-A3X1-01A-12D-A22Z-08	76	41	0	11
TCGA-DK-A3X2-01A-11D-A22Z-08	2	4	12	0
TCGA-DK-A6AV-01A-12D-A30E-08	12	5	1	0
TCGA-DK-A6AW-01A-11D-A30E-08	0	0	0	504
TCGA-DK-A6B0-01A-11D-A31L-08	0	0	1	0
TCGA-DK-A6B1-01A-12D-A30E-08	15	4	2	7
TCGA-DK-A6B2-01A-11D-A30E-08	1	8	9	5
TCGA-DK-A6B5-01A-11D-A31L-08	13	9	4	0
TCGA-DK-A6B6-01A-11D-A30E-08	123	53	0	2
TCGA-DK-AA6L-01A-11D-A391-08	15	23	2	5
TCGA-DK-AA6M-01A-11D-A391-08	2	0	5	0
TCGA-DK-AA6P-01A-11D-A391-08	14	10	0	8
TCGA-DK-AA6Q-01A-11D-A391-08	1	11	3	0
TCGA-DK-AA6R-01A-11D-A42E-08	5	5	22	10
TCGA-DK-AA6S-01A-21D-A391-08	32	53	0	0
TCGA-DK-AA6T-01A-11D-A391-08	0	2	0	3
TCGA-DK-AA6U-01A-11D-A391-08	35	22	9	0
TCGA-DK-AA6W-01A-12D-A391-08	9	10	5	9
TCGA-DK-AA6X-01A-12D-A42E-08	0	4	2	0
TCGA-DK-AA71-01A-31D-A391-08	33	38	1	7
TCGA-DK-AA74-01A-11D-A391-08	12	14	0	5
TCGA-DK-AA75-01A-11D-A391-08	37	13	0	14
TCGA-DK-AA76-01A-11D-A391-08	13	16	12	0
TCGA-DK-AA77-01A-11D-A391-08	7	5	27	9
TCGA-E5-A2PC-01A-11D-A202-08	19	3	16	0
TCGA-E5-A4TZ-01A-11D-A31L-08	20	29	13	5
TCGA-E5-A4U1-01A-11D-A31L-08	38	41	0	7
TCGA-E7-A3X6-01A-12D-A22Z-08	15	0	0	0
TCGA-E7-A3Y1-01A-11D-A22Z-08	3	0	18	0
TCGA-E7-A4IJ-01A-31D-A26M-08	32	17	8	0
TCGA-E7-A4XJ-01A-11D-A26M-08	0	0	1	0
TCGA-E7-A519-01A-11D-A26M-08	2	1	4	0
TCGA-E7-A541-01A-11D-A26M-08	15	20	6	10
TCGA-E7-A5KE-01A-11D-A289-08	8	1	22	4
TCGA-E7-A5KF-01A-11D-A289-08	18	13	0	2
TCGA-E7-A677-01A-11D-A30E-08	3	4	21	1
TCGA-E7-A678-01A-11D-A30E-08	0	0	4	0
TCGA-E7-A6MD-01A-41D-A34U-08	27	25	5	11
TCGA-E7-A6ME-01A-22D-A32B-08	0	3	9	2
TCGA-E7-A6MF-01A-12D-A32B-08	2	5	1	0
TCGA-E7-A7DU-01A-11D-A32B-08	19	15	1	1
TCGA-E7-A7DV-01A-11D-A339-08	5	23	0	9
TCGA-E7-A7PW-01A-11D-A34U-08	6	1	5	0
TCGA-E7-A7XN-01A-11D-A34U-08	49	54	0	15
TCGA-E7-A85H-01A-11D-A34U-08	12	5	51	0
TCGA-E7-A8O7-01A-11D-A364-08	1	1	4	1
TCGA-E7-A8O8-01A-11D-A364-08	1	2	10	1
TCGA-E7-A97P-01A-11D-A38G-08	5	6	16	4
TCGA-E7-A97Q-01A-11D-A38G-08	1	0	4	2
TCGA-FD-A3B3-01A-12D-A202-08	4	12	5	5
TCGA-FD-A3B4-01A-12D-A202-08	0	0	6	0
TCGA-FD-A3B5-01A-11D-A20D-08	4	5	11	2
TCGA-FD-A3B6-01A-21D-A20D-08	15	9	2	1
TCGA-FD-A3B7-01A-31D-A20D-08	0	0	6	0
TCGA-FD-A3B8-01A-31D-A20D-08	0	1	1	1
TCGA-FD-A3N5-01A-11D-A21A-08	2	3	35	7
TCGA-FD-A3N6-01A-11D-A21A-08	5	1	3	8
TCGA-FD-A3NA-01A-11D-A21A-08	12	10	0	0
TCGA-FD-A3SJ-01A-12D-A22Z-08	8	17	13	0
TCGA-FD-A3SL-01A-21D-A22Z-08	0	8	11	7
TCGA-FD-A3SM-01A-11D-A22Z-08	15	11	0	0
TCGA-FD-A3SN-01A-12D-A22Z-08	34	5	8	4
TCGA-FD-A3SO-01A-11D-A22Z-08	46	8	0	5
TCGA-FD-A3SP-01A-31D-A22Z-08	5	4	8	4
TCGA-FD-A3SQ-01A-21D-A22Z-08	1	3	3	0
TCGA-FD-A3SR-01A-11D-A22Z-08	0	4	8	1
TCGA-FD-A3SS-01A-12D-A22Z-08	50	25	0	3
TCGA-FD-A43N-01A-11D-A23U-08	1	8	15	1
TCGA-FD-A43P-01A-31D-A23U-08	25	17	9	4
TCGA-FD-A43S-01A-21D-A23U-08	0	0	1	0
TCGA-FD-A43U-01A-11D-A23U-08	2	0	8	0
TCGA-FD-A43X-01A-11D-A23U-08	17	13	0	9
TCGA-FD-A43Y-01A-21D-A26M-08	0	0	9	1
TCGA-FD-A5BR-01A-11D-A26M-08	0	0	9	0
TCGA-FD-A5BS-01A-21D-A26M-08	2	1	2	1
TCGA-FD-A5BT-01A-11D-A26M-08	11	9	0	0
TCGA-FD-A5BU-01A-31D-A26M-08	1	0	6	1
TCGA-FD-A5BV-01A-11D-A26M-08	0	4	13	0
TCGA-FD-A5BX-01A-11D-A26M-08	30	27	0	2
TCGA-FD-A5BY-01A-31D-A289-08	4	0	3	1
TCGA-FD-A5BZ-01A-11D-A289-08	3	6	0	7
TCGA-FD-A5C0-01A-11D-A289-08	1	6	15	1
TCGA-FD-A5C1-01A-11D-A289-08	3	10	6	2
TCGA-FD-A62N-01A-11D-A30E-08	1	0	8	0
TCGA-FD-A62O-01A-11D-A30E-08	7	10	9	2
TCGA-FD-A62P-01A-32D-A30E-08	21	22	1	7
TCGA-FD-A62S-01A-11D-A30E-08	0	1	5	1
TCGA-FD-A6TA-01A-12D-A339-08	9	31	0	0
TCGA-FD-A6TB-01A-12D-A339-08	5	17	0	1
TCGA-FD-A6TC-01A-21D-A339-08	64	71	0	3
TCGA-FD-A6TD-01A-51D-A339-08	10	5	6	0
TCGA-FD-A6TE-01A-12D-A339-08	6	16	3	0
TCGA-FD-A6TF-01A-52D-A32B-08	1	14	11	0
TCGA-FD-A6TG-01A-11D-A32B-08	25	24	10	10
TCGA-FD-A6TH-01A-11D-A32B-08	1	6	8	7
TCGA-FD-A6TI-01A-11D-A32B-08	4	3	2	4
TCGA-FD-A6TK-01A-42D-A339-08	3	8	8	0
TCGA-FJ-A3Z7-01A-12D-A23M-08	24	14	14	1
TCGA-FJ-A3Z9-01A-11D-A26M-08	3	0	5	1
TCGA-FJ-A3ZE-01A-11D-A23M-08	2	4	47	1
TCGA-FJ-A3ZF-01A-11D-A23M-08	16	8	5	6
TCGA-FJ-A871-01A-11D-A34U-08	0	1	4	3
TCGA-FT-A3EE-01A-11D-A202-08	4	3	14	0
TCGA-FT-A61P-01A-11D-A30E-08	9	4	9	1
TCGA-G2-A2EC-01A-11D-A17V-08	19	5	0	1
TCGA-G2-A2EF-01A-12D-A18F-08	23	27	0	0
TCGA-G2-A2EJ-01A-11D-A17V-08	4	21	0	4
TCGA-G2-A2EK-01A-22D-A18F-08	1	2	3	0
TCGA-G2-A2EL-01A-12D-A18F-08	11	7	5	2
TCGA-G2-A2EO-01A-11D-A17V-08	52	69	0	7
TCGA-G2-A2ES-01A-11D-A17V-08	21	5	21	8
TCGA-G2-A3IB-01A-11D-A20D-08	1	0	3	0
TCGA-G2-A3IE-01A-11D-A20D-08	17	22	0	0
TCGA-G2-A3VY-01A-11D-A22Z-08	23	79	0	0
TCGA-G2-AA3B-01A-11D-A391-08	34	47	0	10
TCGA-G2-AA3C-01A-21D-A391-08	8	26	0	0
TCGA-G2-AA3D-01A-11D-A391-08	16	22	0	0
TCGA-G2-AA3F-01A-12D-A42E-08	0	5	6	0
TCGA-GC-A3BM-01A-11D-A22Z-08	2	1	13	1
TCGA-GC-A3I6-01A-11D-A20D-08	8	5	2	5
TCGA-GC-A3OO-01A-11D-A22Z-08	8	7	5	5
TCGA-GC-A3RB-01A-12D-A21Z-08	1	14	6	2
TCGA-GC-A3RC-01A-11D-A22Z-08	19	8	25	0
TCGA-GC-A3RD-01A-12D-A22Z-08	5	4	3	0
TCGA-GC-A3WC-01A-31D-A22Z-08	4	10	6	2
TCGA-GC-A3YS-01A-11D-A23M-08	6	13	2	10
TCGA-GC-A4ZW-01A-11D-A26M-08	32	51	0	7
TCGA-GC-A6I1-01A-12D-A31L-08	11	8	0	4
TCGA-GC-A6I3-01A-11D-A31L-08	0	19	2	9
TCGA-GD-A2C5-01A-12D-A17V-08	14	19	4	2
TCGA-GD-A3OP-01A-21D-A21Z-08	21	13	5	5
TCGA-GD-A3OQ-01A-32D-A21Z-08	1	8	1	2
TCGA-GD-A3OS-01A-12D-A21Z-08	2	0	10	0
TCGA-GD-A6C6-01A-21D-A31L-08	15	21	0	3
TCGA-GD-A76B-01A-11D-A32B-08	8	5	3	4
TCGA-GU-A42P-01A-11D-A23U-08	14	9	0	10
TCGA-GU-A42Q-01A-11D-A23U-08	7	7	6	0
TCGA-GU-A42R-01A-11D-A23M-08	6	5	2	3
TCGA-GU-A762-01A-11D-A339-08	2	1	3	3
TCGA-GU-A763-01A-11D-A32B-08	2	0	3	0
TCGA-GU-A764-01A-11D-A34U-08	8	0	1	5
TCGA-GU-A766-01A-11D-A32B-08	7	17	0	2
TCGA-GU-A767-01A-11D-A32B-08	12	11	17	8
TCGA-GU-AATO-01A-11D-A391-08	25	18	3	0
TCGA-GU-AATP-01A-11D-A391-08	28	19	1	11
TCGA-GU-AATQ-01A-11D-A391-08	2	22	2	0
TCGA-GV-A3JV-01A-11D-A21Z-08	1	3	6	1
TCGA-GV-A3JW-01A-11D-A20D-08	0	6	5	3
TCGA-GV-A3JX-01A-11D-A20D-08	6	17	0	6
TCGA-GV-A3JZ-01A-11D-A21A-08	19	30	3	6
TCGA-GV-A3QF-01A-31D-A22Z-08	4	0	14	0
TCGA-GV-A3QG-01A-11D-A21Z-08	0	3	4	0
TCGA-GV-A3QH-01A-11D-A21Z-08	0	14	10	1
TCGA-GV-A3QI-01A-11D-A21Z-08	14	10	25	9
TCGA-GV-A3QK-01B-11D-A23M-08	8	2	10	0
TCGA-GV-A40E-01A-12D-A23M-08	3	14	6	5
TCGA-GV-A40G-01A-11D-A23M-08	5	5	15	0
TCGA-GV-A6ZA-01A-12D-A339-08	6	21	0	13
TCGA-H4-A2HO-01A-11D-A17V-08	4	1	11	0
TCGA-H4-A2HQ-01A-11D-A17V-08	34	19	5	7
TCGA-HQ-A2OE-01A-11D-A202-08	1	12	7	0
TCGA-HQ-A2OF-01A-11D-A26M-08	1	0	9	1
TCGA-HQ-A5ND-01A-11D-A26M-08	0	3	0	6
TCGA-HQ-A5NE-01A-12D-A289-08	22	30	0	0
TCGA-K4-A3WS-01A-11D-A22Z-08	3	16	11	6
TCGA-K4-A3WU-01B-11D-A23M-08	1	8	10	5
TCGA-K4-A3WV-01A-11D-A22Z-08	2	0	7	1
TCGA-K4-A4AB-01B-12D-A289-08	1	1	12	0
TCGA-K4-A4AC-01A-21D-A26M-08	2	1	6	7
TCGA-K4-A54R-01A-11D-A26M-08	57	61	0	24
TCGA-K4-A5RH-01A-11D-A30E-08	11	9	0	1
TCGA-K4-A5RI-01A-11D-A289-08	3	3	6	3
TCGA-K4-A5RJ-01A-11D-A289-08	20	25	0	13
TCGA-K4-A6FZ-01A-11D-A31L-08	27	9	15	0
TCGA-K4-A6MB-01A-11D-A31L-08	17	9	10	0
TCGA-K4-A83P-01A-11D-A34U-08	12	7	5	1
TCGA-K4-AAQO-01A-11D-A38G-08	19	10	1	0
TCGA-KQ-A41N-01A-11D-A339-08	11	3	7	4
TCGA-KQ-A41O-01A-12D-A34U-08	8	11	7	5
TCGA-KQ-A41P-01A-12D-A339-08	16	24	6	2
TCGA-KQ-A41Q-01A-11D-A339-08	5	6	5	0
TCGA-KQ-A41R-01A-21D-A34U-08	64	6	33	0
TCGA-KQ-A41S-01A-12D-A339-08	12	15	0	6
TCGA-LC-A66R-01A-41D-A30E-08	4	4	0	10
TCGA-LT-A5Z6-01A-11D-A289-08	42	41	0	4
TCGA-LT-A8JT-01A-11D-A364-08	7	3	1	0
TCGA-MV-A51V-01A-11D-A26M-08	68	174	0	2
TCGA-PQ-A6FI-01A-11D-A31L-08	7	5	6	3
TCGA-PQ-A6FN-01A-11D-A31L-08	3	2	3	0
TCGA-R3-A69X-01A-22D-A30E-08	24	6	0	1
TCGA-S5-A6DX-01A-11D-A31L-08	56	49	4	3
TCGA-S5-AA26-01A-11D-A38G-08	11	15	0	7
TCGA-SY-A9G0-01A-12D-A38G-08	0	3	0	4
TCGA-SY-A9G5-01A-11D-A38G-08	62	63	0	0
TCGA-UY-A78K-01A-11D-A339-08	12	32	40	8
TCGA-UY-A78L-01A-12D-A339-08	14	7	0	5
TCGA-UY-A78M-01A-21D-A34U-08	5	5	7	1
TCGA-UY-A78N-01A-12D-A339-08	9	0	20	2
TCGA-UY-A78O-01A-12D-A339-08	10	5	7	0
TCGA-UY-A78P-01A-12D-A364-08	17	14	0	3
TCGA-UY-A8OB-01A-12D-A42E-08	5	5	18	5
TCGA-UY-A8OC-01A-11D-A364-08	2	7	1	6
TCGA-UY-A8OD-01A-11D-A364-08	3	2	5	0
TCGA-UY-A9PA-01A-11D-A38G-08	5	1	11	0
TCGA-UY-A9PB-01A-11D-A38G-08	14	21	20	10
TCGA-UY-A9PD-01A-11D-A38G-08	5	13	16	6
TCGA-UY-A9PE-01A-11D-A38G-08	6	14	8	0
TCGA-UY-A9PF-01A-11D-A38G-08	53	1	14	0
TCGA-UY-A9PH-01A-11D-A38G-08	28	25	2	3
TCGA-XF-A8HB-01A-11D-A364-08	0	3	4	0
TCGA-XF-A8HC-01A-11D-A364-08	19	6	0	0
TCGA-XF-A8HD-01A-11D-A364-08	8	44	8	2
TCGA-XF-A8HE-01A-11D-A364-08	31	22	3	7
TCGA-XF-A8HF-01A-11D-A364-08	4	2	9	1
TCGA-XF-A8HG-01A-11D-A364-08	16	9	18	0
TCGA-XF-A8HH-01A-11D-A38G-08	5	6	3	4
TCGA-XF-A8HI-01A-11D-A38G-08	3	4	1	1
TCGA-XF-A9SG-01A-12D-A42E-08	15	11	1	0
TCGA-XF-A9SH-01A-11D-A391-08	0	1	5	0
TCGA-XF-A9SI-01A-11D-A391-08	22	27	0	1
TCGA-XF-A9SJ-01A-11D-A391-08	17	9	8	1
TCGA-XF-A9SK-01A-11D-A42E-08	2	12	7	4
TCGA-XF-A9SL-01A-11D-A391-08	2	8	4	0
TCGA-XF-A9SM-01A-11D-A42E-08	15	20	0	0
TCGA-XF-A9SP-01A-11D-A391-08	5	16	6	15
TCGA-XF-A9ST-01A-11D-A42E-08	13	28	24	7
TCGA-XF-A9SU-01A-31D-A391-08	0	0	5	2
TCGA-XF-A9SV-01A-21D-A42E-08	2	0	6	3
TCGA-XF-A9SW-01A-11D-A42E-08	4	3	1	3
TCGA-XF-A9SX-01A-21D-A391-08	0	0	4	2
TCGA-XF-A9SY-01A-21D-A42E-08	3	22	3	9
TCGA-XF-A9SZ-01A-11D-A391-08	10	4	7	0
TCGA-XF-A9T0-01A-11D-A391-08	103	1	9	12
TCGA-XF-A9T2-01A-11D-A42E-08	1	7	3	0
TCGA-XF-A9T3-01A-11D-A42E-08	8	5	43	4
TCGA-XF-A9T4-01A-11D-A391-08	2	2	3	2
TCGA-XF-A9T5-01A-11D-A42E-08	58	50	0	0
TCGA-XF-A9T6-01A-11D-A42E-08	12	0	16	10
TCGA-XF-A9T8-01A-11D-A391-08	35	57	0	8
TCGA-XF-AAMF-01A-21D-A42E-08	1	2	4	0
TCGA-XF-AAMG-01A-11D-A42E-08	29	71	21	11
TCGA-XF-AAMH-01A-11D-A42E-08	0	0	5	6
TCGA-XF-AAMJ-01A-11D-A42E-08	0	1	4	1
TCGA-XF-AAML-01A-11D-A42E-08	34	24	0	12
TCGA-XF-AAMQ-01A-11D-A42E-08	19	9	6	5
TCGA-XF-AAMR-01A-31D-A42E-08	2	0	0	7
TCGA-XF-AAMT-01A-11D-A42E-08	1	11	2	2
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	4	0
TCGA-XF-AAMX-01A-11D-A42E-08	13	13	11	10
TCGA-XF-AAMY-01A-11D-A42E-08	6	5	5	0
TCGA-XF-AAMZ-01A-11D-A42E-08	4	17	12	3
TCGA-XF-AAN0-01A-11D-A42E-08	37	29	0	3
TCGA-XF-AAN1-01A-31D-A42E-08	1	4	6	0
TCGA-XF-AAN2-01A-11D-A42E-08	34	32	0	0
TCGA-XF-AAN3-01A-11D-A42E-08	7	2	2	0
TCGA-XF-AAN4-01A-11D-A42E-08	2	2	0	2
TCGA-XF-AAN5-01A-11D-A42E-08	2	34	0	8
TCGA-XF-AAN7-01A-11D-A42E-08	6	0	6	0
TCGA-YC-A89H-01A-11D-A364-08	206	0	3	30
TCGA-YC-A8S6-01A-31D-A38G-08	0	3	0	4
TCGA-YC-A9TC-01A-22D-A391-08	2	3	7	3
TCGA-YF-AA3L-01A-11D-A38G-08	0	10	27	0
TCGA-YF-AA3M-01A-11D-A42E-08	3	2	13	0
TCGA-ZF-A9R0-01A-11D-A38G-08	12	5	8	0
TCGA-ZF-A9R1-01A-11D-A391-08	5	1	3	0
TCGA-ZF-A9R2-01A-11D-A391-08	12	10	0	1
TCGA-ZF-A9R3-01A-11D-A38G-08	0	6	1	2
TCGA-ZF-A9R4-01A-11D-A38G-08	17	17	1	1
TCGA-ZF-A9R5-01A-12D-A42E-08	1	0	6	1
TCGA-ZF-A9R7-01A-11D-A38G-08	24	71	0	15
TCGA-ZF-A9R9-01A-11D-A38G-08	6	11	0	7
TCGA-ZF-A9RC-01A-11D-A38G-08	126	13	6	0
TCGA-ZF-A9RD-01A-11D-A42E-08	8	15	5	1
TCGA-ZF-A9RE-01A-11D-A38G-08	2	0	2	0
TCGA-ZF-A9RF-01A-11D-A38G-08	9	11	6	7
TCGA-ZF-A9RG-01A-21D-A42E-08	16	17	0	0
TCGA-ZF-A9RL-01A-11D-A38G-08	3	19	16	2
TCGA-ZF-A9RM-01A-11D-A38G-08	0	0	8	1
TCGA-ZF-A9RN-01A-11D-A42E-08	7	6	9	3
TCGA-ZF-AA4N-01A-11D-A38G-08	5	11	4	1
TCGA-ZF-AA4R-01A-11D-A38G-08	0	2	2	1
TCGA-ZF-AA4T-01A-11D-A38G-08	3	0	8	1
TCGA-ZF-AA4U-01A-11D-A38G-08	1	0	2	4
TCGA-ZF-AA4V-01A-11D-A38G-08	54	15	11	8
TCGA-ZF-AA4W-01A-12D-A38G-08	13	10	29	7
TCGA-ZF-AA4X-01A-11D-A38G-08	54	28	0	10
TCGA-ZF-AA51-01A-21D-A391-08	33	66	2	0
TCGA-ZF-AA52-01A-12D-A391-08	3	6	1	3
TCGA-ZF-AA53-01A-11D-A391-08	15	14	0	0
TCGA-ZF-AA54-01A-11D-A391-08	5	11	4	0
TCGA-ZF-AA56-01A-31D-A391-08	5	8	1	2
TCGA-ZF-AA58-01A-12D-A42E-08	9	8	15	2
TCGA-ZF-AA5H-01A-11D-A391-08	2	0	3	0
TCGA-ZF-AA5N-01A-11D-A42E-08	2	0	3	3
TCGA-ZF-AA5P-01A-11D-A391-08	0	3	0	2
