	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	1.8211716341212745	2.5775950668037	116.42015184453872	3.84554338755823e-27	Rank medians are different
1	SBS1	SBS3	1.8211716341212745	2.3340184994861253	285.1998185861394	5.5271603410986475e-64	Rank medians are different
2	SBS1	SBS5	1.8211716341212745	5.044193216855088	133.72291937702775	6.281813123557749e-31	Rank medians are different
3	SBS1	SBS6	1.8211716341212745	1.3586844809866392	248.6769683817478	5.045166522973221e-56	Rank medians are different
4	SBS1	SBS10a	1.8211716341212745	0.43371017471736895	658.4943174284563	3.17528559106216e-145	Rank medians are different
5	SBS1	SBS10b	1.8211716341212745	1.157245632065776	361.7372369787713	1.1784416946016622e-80	Rank medians are different
6	SBS1	SBS13	1.8211716341212745	2.7584789311408016	153.94290417355975	2.383452983567295e-35	Rank medians are different
7	SBS1	SBS29	1.8211716341212745	0.34635149023638234	589.2365071570159	3.672649609273993e-130	Rank medians are different
8	SBS2	SBS3	2.5775950668037	2.3340184994861253	40.05599879677394	2.467857074990406e-10	Rank medians are different
9	SBS2	SBS5	2.5775950668037	5.044193216855088	317.4115752541087	5.305462433352877e-71	Rank medians are different
10	SBS2	SBS6	2.5775950668037	1.3586844809866392	25.117723377104305	5.393486368099522e-07	Rank medians are different
11	SBS2	SBS10a	2.5775950668037	0.43371017471736895	209.15782863096842	2.097033869488094e-47	Rank medians are different
12	SBS2	SBS10b	2.5775950668037	1.157245632065776	59.003550603097125	1.5738771229892317e-14	Rank medians are different
13	SBS2	SBS13	2.5775950668037	2.7584789311408016	2.973808668962684	0.08462240847258953	Rank medians are similar
14	SBS2	SBS29	2.5775950668037	0.34635149023638234	177.4428049453367	1.7529978643459402e-40	Rank medians are different
15	SBS3	SBS5	2.3340184994861253	5.044193216855088	427.23556556654	6.494884335707273e-95	Rank medians are different
16	SBS3	SBS6	2.3340184994861253	1.3586844809866392	1.7804258292816824	0.18209704574961852	Rank medians are similar
17	SBS3	SBS10a	2.3340184994861253	0.43371017471736895	56.47373417857669	5.69540992472947e-14	Rank medians are different
18	SBS3	SBS10b	2.3340184994861253	1.157245632065776	0.4595128953719091	0.4978517101698209	Rank medians are similar
19	SBS3	SBS13	2.3340184994861253	2.7584789311408016	20.683988054724804	5.416707273994341e-06	Rank medians are different
20	SBS3	SBS29	2.3340184994861253	0.34635149023638234	44.60784313241841	2.407253978687704e-11	Rank medians are different
21	SBS5	SBS6	5.044193216855088	1.3586844809866392	483.9961970962184	2.8852771407525025e-107	Rank medians are different
22	SBS5	SBS10a	5.044193216855088	0.43371017471736895	866.847991116907	1.5805907099358406e-190	Rank medians are different
23	SBS5	SBS10b	5.044193216855088	1.157245632065776	614.5165405758615	1.1651936110185905e-135	Rank medians are different
24	SBS5	SBS13	5.044193216855088	2.7584789311408016	354.1225925440665	5.3629217255426745e-79	Rank medians are different
25	SBS5	SBS29	5.044193216855088	0.34635149023638234	792.9726061933603	1.8194973234772792e-174	Rank medians are different
26	SBS6	SBS10a	1.3586844809866392	0.43371017471736895	95.29031433612103	1.644156093423104e-22	Rank medians are different
27	SBS6	SBS10b	1.3586844809866392	1.157245632065776	6.833540780737593	0.008946174723781838	Rank medians are different
28	SBS6	SBS13	1.3586844809866392	2.7584789311408016	10.748540135683069	0.001043616113039731	Rank medians are different
29	SBS6	SBS29	1.3586844809866392	0.34635149023638234	73.22897760777015	1.1544829124101438e-17	Rank medians are different
30	SBS10a	SBS10b	0.43371017471736895	1.157245632065776	59.33847134927269	1.3275565089968565e-14	Rank medians are different
31	SBS10a	SBS13	0.43371017471736895	2.7584789311408016	160.10950224975073	1.0708372343612026e-36	Rank medians are different
32	SBS10a	SBS29	0.43371017471736895	0.34635149023638234	1.097943086472675	0.29471795436018555	Rank medians are similar
33	SBS10b	SBS13	1.157245632065776	2.7584789311408016	34.23080334969379	4.894800638735912e-09	Rank medians are different
34	SBS10b	SBS29	1.157245632065776	0.34635149023638234	42.11048182649279	8.625959203154551e-11	Rank medians are different
35	SBS13	SBS29	2.7584789311408016	0.34635149023638234	133.14175183657915	8.41813834931388e-31	Rank medians are different
