Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-AR-A1AU-01A-11D-A12Q-09	2	1	4	5	9	0	4
TCGA-AR-A1AV-01A-21D-A12Q-09	4	0	12	3	24	5	7
TCGA-AR-A1AW-01A-21D-A12Q-09	3	1	11	9	10	0	11
TCGA-AR-A1AX-01A-11D-A12Q-09	2	0	7	0	9	5	7
TCGA-AR-A1AY-01A-21D-A12Q-09	7	5	18	2	20	3	12
TCGA-AR-A24H-01A-11D-A167-09	7	34	58	3	19	6	37
TCGA-AR-A24K-01A-11D-A167-09	0	0	11	6	7	4	9
TCGA-AR-A24L-01A-11D-A167-09	3	8	24	3	2	0	9
TCGA-AR-A24M-01A-11D-A167-09	1	0	12	9	7	0	1
TCGA-AR-A24N-01A-11D-A167-09	5	0	10	5	16	0	8
TCGA-AR-A24O-01A-11D-A167-09	0	3	1	2	12	0	5
TCGA-AR-A24P-01A-11D-A167-09	0	2	5	2	9	4	5
TCGA-AR-A24Q-01A-12D-A167-09	20	29	95	34	0	10	32
TCGA-AR-A24R-01A-11D-A167-09	3	0	0	10	10	0	5
TCGA-AR-A24S-01A-11D-A167-09	9	5	6	11	23	0	3
TCGA-AR-A24T-01A-11D-A167-09	2	1	10	0	10	1	1
TCGA-AR-A24U-01A-11D-A167-09	11	12	5	1	10	2	3
TCGA-AR-A24V-01A-21D-A167-09	3	3	6	4	10	4	0
TCGA-AR-A24W-01A-11D-A17G-09	0	0	4	1	1	1	8
TCGA-AR-A24X-01A-11D-A167-09	1	0	25	8	6	6	2
TCGA-AR-A24Z-01A-11D-A167-09	5	4	20	6	11	1	6
TCGA-AR-A250-01A-31D-A167-09	25	54	6	12	23	12	11
TCGA-AR-A251-01A-12D-A167-09	6	44	78	14	13	2	34
TCGA-AR-A252-01A-11D-A167-09	0	0	0	2	11	0	1
TCGA-AR-A254-01A-21D-A167-09	5	0	12	0	16	4	4
TCGA-AR-A255-01A-11D-A167-09	12	15	21	12	8	14	4
TCGA-AR-A256-01A-11D-A167-09	16	25	110	20	8	15	47
TCGA-AR-A2LE-01A-11D-A17W-09	234	101	0	0	4	26	16
TCGA-AR-A2LH-01A-31D-A18P-09	30	14	0	0	7	5	5
TCGA-AR-A2LK-01A-11D-A17W-09	6	0	5	9	22	1	6
TCGA-AR-A2LL-01A-11D-A17W-09	0	1	8	0	23	3	3
TCGA-AR-A2LM-01A-11D-A17W-09	3	0	8	1	2	3	0
TCGA-AR-A2LN-01A-21D-A18P-09	22	2	5	3	7	4	7
TCGA-AR-A2LO-01A-31D-A18P-09	0	3	9	0	6	1	0
TCGA-AR-A2LQ-01A-22D-A18P-09	0	0	6	0	6	0	2
TCGA-AR-A2LR-01A-12D-A18P-09	0	5	21	4	17	6	19
TCGA-AR-A5QM-01A-11D-A27P-09	0	0	12	1	14	1	9
TCGA-AR-A5QN-01A-12D-A28B-09	6	0	8	8	17	4	9
TCGA-AR-A5QP-01A-11D-A28B-09	5	0	0	7	8	3	6
TCGA-AR-A5QQ-01A-11D-A28B-09	6	17	29	25	8	2	13
TCGA-B6-A0I1-01A-11D-A21Q-09	11	0	27	5	29	2	3
TCGA-B6-A0I2-01A-11W-A050-09	9	34	1	2	19	4	8
TCGA-B6-A0I5-01A-11W-A100-09	0	0	4	6	14	0	11
TCGA-B6-A0I6-01A-11D-A128-09	2	13	46	17	9	2	19
TCGA-B6-A0I8-01A-11W-A050-09	15	19	60	24	15	3	16
TCGA-B6-A0I9-01A-11W-A050-09	1	6	19	6	43	5	21
TCGA-B6-A0IA-01A-11W-A050-09	3	8	42	23	0	2	25
TCGA-B6-A0IB-01A-11W-A050-09	8	7	16	32	8	10	7
TCGA-B6-A0IC-01A-11W-A050-09	3	3	20	14	7	1	4
TCGA-B6-A0IE-01A-11W-A050-09	2	4	18	19	7	4	9
TCGA-B6-A0IH-01A-11D-A10Y-09	3	0	6	7	14	3	10
TCGA-B6-A0IJ-01A-11W-A050-09	10	45	58	19	4	8	19
TCGA-B6-A0IK-01A-12W-A071-09	125	29	34	23	17	8	6
TCGA-B6-A0IM-01A-11W-A050-09	2	0	26	5	16	3	3
TCGA-B6-A0IN-01A-11W-A050-09	4	3	17	6	15	1	17
TCGA-B6-A0RE-01A-11W-A071-09	28	40	64	30	18	9	14
TCGA-B6-A0RG-01A-11W-A071-09	7	21	25	8	9	2	10
TCGA-B6-A0RH-01A-21D-A10Y-09	15	3	4	3	11	2	2
TCGA-B6-A0RI-01A-11W-A071-09	7	11	4	0	4	6	1
TCGA-B6-A0RL-01A-11D-A099-09	13	1	4	7	25	4	16
TCGA-B6-A0RM-01A-11D-A099-09	7	0	8	7	15	0	1
TCGA-B6-A0RN-01A-12D-A099-09	2	0	5	12	15	1	1
TCGA-B6-A0RO-01A-22D-A099-09	0	2	9	8	2	8	13
TCGA-B6-A0RP-01A-21D-A099-09	0	0	10	3	8	2	7
TCGA-B6-A0RQ-01A-11D-A10Y-09	19	1	0	3	11	2	17
TCGA-B6-A0RS-01A-11D-A099-09	15	24	72	24	13	3	34
TCGA-B6-A0RT-01A-21D-A099-09	1	18	27	1	6	4	5
TCGA-B6-A0RU-01A-11D-A099-09	6	2	21	12	12	8	1
TCGA-B6-A0RV-01A-11D-A099-09	29	22	0	0	9	2	0
TCGA-B6-A0WS-01A-11D-A10Y-09	2	2	2	7	1	1	5
TCGA-B6-A0WT-01A-11D-A10G-09	2	0	0	7	13	4	0
TCGA-B6-A0WV-01A-11D-A10G-09	0	7	4	6	6	0	14
TCGA-B6-A0WW-01A-11D-A10G-09	9	9	4	5	11	4	1
TCGA-B6-A0WX-01A-11D-A10G-09	0	2	16	9	13	3	0
TCGA-B6-A0WY-01A-11D-A10G-09	5	0	6	17	3	4	1
TCGA-B6-A0WZ-01A-11D-A10G-09	61	15	5	4	3	1	3
TCGA-B6-A0X0-01A-21D-A10Y-09	1	1	13	0	6	5	0
TCGA-B6-A0X1-01A-11D-A10G-09	4	26	12	9	8	8	24
TCGA-B6-A0X4-01A-11D-A10G-09	0	0	5	0	7	12	4
TCGA-B6-A0X5-01A-21D-A10G-09	5	2	6	14	1	17	4
TCGA-B6-A1KC-01B-11D-A159-09	0	5	5	3	15	4	1
TCGA-B6-A1KF-01A-11D-A13L-09	9	2	14	9	17	5	10
TCGA-B6-A1KI-01A-11D-A14K-09	0	3	2	0	15	0	4
TCGA-B6-A1KN-01A-11D-A13L-09	0	6	18	12	13	8	16
TCGA-B6-A2IU-01A-32D-A19T-09	15	0	0	14	11	4	4
TCGA-B6-A401-01A-11D-A23C-09	0	2	5	7	7	2	7
TCGA-B6-A409-01A-11D-A243-09	8	5	14	6	20	1	9
TCGA-B6-A40B-01A-11D-A23C-09	13	6	19	4	13	0	13
TCGA-B6-A40C-01A-11D-A23C-09	5	2	6	3	26	1	9
TCGA-BH-A0AU-01A-11D-A12Q-09	1	1	7	4	7	0	3
TCGA-BH-A0AV-01A-31D-A10Y-09	1	16	17	15	1	2	27
TCGA-BH-A0AW-01A-11W-A071-09	70	50	4	21	19	11	24
TCGA-BH-A0AY-01A-21W-A019-09	15	2	21	16	12	12	23
TCGA-BH-A0AZ-01A-21D-A12Q-09	8	9	32	9	2	1	7
TCGA-BH-A0B0-01A-21D-A10Y-09	62	10	0	3	4	9	0
TCGA-BH-A0B1-01A-12W-A071-09	2	4	40	23	18	2	21
TCGA-BH-A0B3-01A-11W-A071-09	5	10	15	5	14	1	7
TCGA-BH-A0B4-01A-11W-A019-09	6	10	41	8	5	5	23
TCGA-BH-A0B5-01A-11D-A12Q-09	34	26	0	9	3	1	1
TCGA-BH-A0B6-01A-11D-A19Y-09	710	548	0	0	14	18	34
TCGA-BH-A0B7-01A-12D-A10Y-09	2	8	6	0	14	6	8
TCGA-BH-A0B8-01A-21W-A071-09	10	0	20	2	14	0	55
TCGA-BH-A0B9-01A-11W-A071-09	2	10	9	6	7	4	10
TCGA-BH-A0BA-01A-11W-A071-09	8	9	8	11	11	2	16
TCGA-BH-A0BC-01A-22D-A099-09	9	2	2	0	16	4	8
TCGA-BH-A0BD-01A-11W-A050-09	6	0	10	6	6	0	4
TCGA-BH-A0BF-01A-21D-A12Q-09	2	8	5	4	7	2	8
TCGA-BH-A0BG-01A-11D-A10Y-09	7	4	14	8	8	0	3
TCGA-BH-A0BJ-01A-11W-A071-09	3	1	19	6	5	2	11
TCGA-BH-A0BL-01A-11D-A10Y-09	4	4	36	3	16	6	1
TCGA-BH-A0BM-01A-11W-A071-09	8	5	21	17	0	0	18
TCGA-BH-A0BO-01A-23D-A12B-09	0	6	0	14	6	0	4
TCGA-BH-A0BP-01A-11D-A10Y-09	28	42	32	4	35	12	30
TCGA-BH-A0BQ-01A-21D-A10Y-09	3	0	3	2	11	3	6
TCGA-BH-A0BR-01A-21W-A12T-09	30	0	3	9	18	9	0
TCGA-BH-A0BS-01A-11D-A12Q-09	1	0	5	1	5	0	9
TCGA-BH-A0BT-01A-11D-A12Q-09	6	0	4	10	18	4	2
TCGA-BH-A0BV-01A-11W-A019-09	7	0	12	3	7	0	10
TCGA-BH-A0BW-01A-11D-A10Y-09	10	8	36	27	8	2	9
TCGA-BH-A0BZ-01A-31D-A12Q-09	8	55	97	41	10	15	54
TCGA-BH-A0C0-01A-21W-A071-09	8	8	60	25	1	6	6
TCGA-BH-A0C1-01B-11D-A12B-09	8	0	0	14	14	0	11
TCGA-BH-A0C3-01A-21D-A12Q-09	0	0	2	4	6	1	4
TCGA-BH-A0C7-01B-11D-A10Y-09	1	4	17	9	21	2	10
TCGA-BH-A0DD-01A-31D-A12Q-09	4	1	0	7	14	1	2
TCGA-BH-A0DE-01A-11D-A10Y-09	1	0	9	0	10	1	16
TCGA-BH-A0DG-01A-21D-A12Q-09	5	7	8	6	1	7	3
TCGA-BH-A0DH-01A-11D-A099-09	15	0	3	10	18	2	4
TCGA-BH-A0DI-01A-21D-A12Q-09	12	12	10	6	9	0	0
TCGA-BH-A0DK-01A-21W-A071-09	7	14	50	11	18	4	8
TCGA-BH-A0DL-01A-11D-A10Y-09	16	4	5	18	22	2	0
TCGA-BH-A0DO-01B-11D-A12B-09	4	4	0	9	2	4	7
TCGA-BH-A0DP-01A-21W-A071-09	10	3	17	2	4	3	19
TCGA-BH-A0DQ-01A-11D-A099-09	0	2	8	5	12	0	9
TCGA-BH-A0DS-01A-11W-A071-09	5	4	15	5	26	5	13
TCGA-BH-A0DT-01A-21D-A12B-09	4	0	1	1	5	0	4
TCGA-BH-A0DV-01A-21D-A12Q-09	3	0	8	0	0	0	3
TCGA-BH-A0DX-01A-11D-A10Y-09	38	7	10	0	19	0	0
TCGA-BH-A0DZ-01A-11W-A019-09	176	197	0	0	1	15	14
TCGA-BH-A0E0-01A-11W-A071-09	0	3	10	3	26	5	0
TCGA-BH-A0E1-01A-11W-A071-09	8	14	0	4	11	3	5
TCGA-BH-A0E2-01A-11W-A071-09	1	3	12	5	11	6	32
TCGA-BH-A0E7-01A-11W-A050-09	3	0	11	18	14	1	2
TCGA-BH-A0E9-01B-11D-A10Y-09	2	2	7	4	12	0	4
TCGA-BH-A0EA-01A-11D-A10Y-09	2	1	3	7	7	2	5
TCGA-BH-A0EB-01A-11W-A050-09	5	6	15	4	21	0	14
TCGA-BH-A0EE-01A-11W-A050-09	58	11	24	15	29	24	18
TCGA-BH-A0EI-01A-11D-A10Y-09	0	0	2	1	10	1	10
TCGA-BH-A0GY-01A-11W-A071-09	4	2	27	14	15	2	10
TCGA-BH-A0GZ-01A-11W-A071-09	7	0	11	0	14	0	13
TCGA-BH-A0H0-01A-11W-A071-09	2	1	12	3	4	1	11
TCGA-BH-A0H3-01A-11D-A12Q-09	2	0	3	0	7	0	4
TCGA-BH-A0H5-01A-21D-A10Y-09	68	63	0	0	3	17	8
TCGA-BH-A0H6-01A-21W-A071-09	1	0	8	2	16	0	4
TCGA-BH-A0H7-01A-13W-A071-09	13	10	10	20	24	4	12
TCGA-BH-A0H9-01A-11W-A071-09	11	3	22	12	5	4	2
TCGA-BH-A0HA-01A-11D-A12Q-09	24	12	0	207	99	5	8
TCGA-BH-A0HB-01A-11W-A071-09	2	6	3	0	17	8	16
TCGA-BH-A0HF-01A-11W-A071-09	141	0	0	77	35	17	1353
TCGA-BH-A0HI-01A-11D-A099-09	8	1	1	2	11	4	6
TCGA-BH-A0HK-01A-11W-A071-09	68	28	0	9	28	1	34
TCGA-BH-A0HL-01A-11W-A050-09	4	2	12	4	19	2	7
TCGA-BH-A0HN-01A-11D-A099-09	3	1	3	0	15	4	4
TCGA-BH-A0HO-01A-11W-A050-09	0	0	6	6	4	4	8
TCGA-BH-A0HP-01A-12D-A099-09	170	140	0	0	8	15	5
TCGA-BH-A0HQ-01A-11W-A050-09	14	0	7	7	13	2	15
TCGA-BH-A0HU-01A-11W-A050-09	3	4	22	5	5	2	9
TCGA-BH-A0HW-01A-11W-A050-09	0	2	0	16	17	1	7
TCGA-BH-A0HX-01A-21W-A071-09	13	7	39	15	5	2	17
TCGA-BH-A0HY-01A-11W-A071-09	3	5	16	21	13	12	13
TCGA-BH-A0RX-01A-21D-A099-09	4	1	0	5	30	7	1
TCGA-BH-A0W3-01A-11D-A10G-09	1	3	2	0	6	0	10
TCGA-BH-A0W4-01A-11D-A10G-09	6	5	5	5	9	7	0
TCGA-BH-A0W5-01A-11D-A10G-09	0	2	2	9	9	5	1
TCGA-BH-A0W7-01A-11D-A10Y-09	126	125	0	7	0	2	0
TCGA-BH-A0WA-01A-11D-A10G-09	18	5	37	16	9	0	32
TCGA-BH-A18F-01A-11D-A12B-09	20	0	2	0	19	8	12
TCGA-BH-A18G-01A-11D-A12B-09	0	0	0	1107	254	51	129
TCGA-BH-A18H-01A-11D-A12B-09	8	6	9	11	8	1	14
TCGA-BH-A18I-01A-11D-A12B-09	4	2	0	3	12	5	0
TCGA-BH-A18J-01A-11D-A12B-09	66	19	3	20	1	0	0
TCGA-BH-A18K-01A-11D-A12B-09	19	16	5	3	10	0	11
TCGA-BH-A18L-01A-32D-A12B-09	0	3	11	9	26	6	9
TCGA-BH-A18M-01A-11D-A12B-09	0	4	5	0	6	1	0
TCGA-BH-A18N-01A-11D-A12B-09	0	3	4	16	16	1	0
TCGA-BH-A18P-01A-11D-A12B-09	208	152	0	0	18	11	8
TCGA-BH-A18Q-01A-12D-A12B-09	2	11	48	9	3	2	25
TCGA-BH-A18R-01A-11D-A12B-09	4	4	11	3	5	2	6
TCGA-BH-A18S-01A-11D-A12B-09	0	5	7	12	1	5	5
TCGA-BH-A18T-01A-11D-A12B-09	4	20	39	14	8	2	10
TCGA-BH-A18U-01A-21D-A12B-09	65	27	2	12	29	0	22
TCGA-BH-A18V-01A-11D-A12B-09	35	107	54	12	3	8	21
TCGA-BH-A1EN-01A-11D-A17G-09	7	2	13	12	26	4	14
TCGA-BH-A1EO-01A-11D-A135-09	3	0	6	0	25	3	5
TCGA-BH-A1ES-01A-11D-A135-09	2	2	8	1	1	3	0
TCGA-BH-A1ET-01A-11D-A135-09	0	1	8	8	8	3	7
TCGA-BH-A1EU-01A-11D-A135-09	2	1	5	7	4	1	2
TCGA-BH-A1EV-01A-11D-A135-09	38	30	1	3	20	20	2
TCGA-BH-A1EW-01A-11D-A135-09	4	0	0	1	1	1	7
TCGA-BH-A1EX-01A-11D-A13L-09	0	0	5	6	8	6	0
TCGA-BH-A1EY-01A-11D-A13L-09	7	12	4	6	11	7	6
TCGA-BH-A1F0-01A-11D-A135-09	1	19	21	6	11	5	25
TCGA-BH-A1F2-01A-31D-A13L-09	11	7	5	6	27	3	5
TCGA-BH-A1F5-01A-12D-A13L-09	5	0	8	0	14	5	14
TCGA-BH-A1F6-01A-11D-A13L-09	3	7	12	7	15	0	6
TCGA-BH-A1F8-01A-11D-A13L-09	102	46	0	0	18	8	15
TCGA-BH-A1FC-01A-11D-A13L-09	16	22	19	20	29	7	2
TCGA-BH-A1FD-01A-11W-A14Q-09	1	2	15	10	13	0	4
TCGA-BH-A1FE-01A-11D-A13L-09	7	0	6	2	1	3	6
TCGA-BH-A1FG-01A-11D-A13L-09	0	2	2	8	11	1	3
TCGA-BH-A1FH-01A-12D-A13L-09	2	0	5	0	13	0	8
TCGA-BH-A1FJ-01A-11D-A13L-09	3	0	8	0	17	0	12
TCGA-BH-A1FL-01A-11D-A13L-09	2	0	5	0	6	1	11
TCGA-BH-A1FM-01A-11D-A13L-09	11	9	8	1	21	7	6
TCGA-BH-A1FN-01A-11D-A13L-09	39	56	25	7	6	0	12
TCGA-BH-A1FR-01A-11D-A13L-09	1	2	6	1	6	1	0
TCGA-BH-A1FU-01A-11D-A14G-09	5	22	30	27	6	13	18
TCGA-BH-A201-01A-11D-A14K-09	3	0	2	12	0	6	1
TCGA-BH-A202-01A-11D-A14K-09	4	0	11	4	7	3	1
TCGA-BH-A203-01A-12D-A167-09	11	11	4	20	30	12	4
TCGA-BH-A204-01A-11D-A159-09	2	4	18	4	11	7	8
TCGA-BH-A208-01A-11D-A159-09	23	34	5	0	14	1	13
TCGA-BH-A209-01A-11D-A17G-09	47	56	1	0	6	5	13
TCGA-BH-A28Q-01A-11D-A16D-09	2	1	5	2	15	0	4
TCGA-BH-A2L8-01A-11D-A18P-09	329	249	0	0	1	0	0
TCGA-BH-A42U-01A-12D-A243-09	9	1	12	0	3	2	2
TCGA-BH-A42V-01A-11D-A243-09	25	12	8	0	7	6	0
TCGA-BH-A5IZ-01A-11D-A27P-09	8	10	41	5	18	0	17
TCGA-BH-A5J0-01A-11D-A27P-09	48	5	10	5	16	9	7
TCGA-BH-A6R8-01A-21D-A33E-09	5	3	5	5	14	5	3
TCGA-BH-A6R9-01A-21D-A32I-09	0	0	7	0	5	6	6
TCGA-BH-A8FY-01A-11D-A36J-09	3	3	18	6	6	0	20
TCGA-BH-A8FZ-01A-11D-A351-09	6	8	42	18	11	7	0
TCGA-BH-A8G0-01A-11D-A351-09	0	0	9	7	5	3	0
TCGA-BH-AB28-01A-31D-A41F-09	7	0	7	16	10	1	0
TCGA-C8-A12K-01A-21D-A10Y-09	12	74	29	11	10	1	33
TCGA-C8-A12L-01A-11D-A10Y-09	0	5	34	11	10	3	18
TCGA-C8-A12M-01A-11D-A135-09	0	0	16	18	24	11	11
TCGA-C8-A12N-01A-11D-A10Y-09	1	6	0	6	9	2	3
TCGA-C8-A12O-01A-11D-A10Y-09	3	0	0	0	29	7	2
TCGA-C8-A12P-01A-11D-A10Y-09	76	64	14	12	24	11	9
TCGA-C8-A12Q-01A-11D-A10Y-09	56	28	10	11	7	14	2
TCGA-C8-A12T-01A-11D-A10Y-09	86	89	0	5	9	6	7
TCGA-C8-A12U-01A-11D-A10Y-09	4	8	10	0	26	0	11
TCGA-C8-A12V-01A-11D-A10Y-09	2	6	16	15	2	3	8
TCGA-C8-A12W-01A-11D-A10Y-09	2	1	11	3	42	10	3
TCGA-C8-A12X-01A-11D-A10Y-09	0	3	14	3	29	6	10
TCGA-C8-A12Y-01A-11D-A12B-09	6	0	3	23	15	2	0
TCGA-C8-A12Z-01A-11D-A10Y-09	13	14	0	5	15	2	9
TCGA-C8-A130-01A-31D-A10Y-09	5	4	2	6	28	6	0
TCGA-C8-A131-01A-11D-A10Y-09	9	0	25	9	9	9	6
TCGA-C8-A132-01A-31D-A10Y-09	16	33	5	4	10	0	13
TCGA-C8-A133-01A-32D-A12B-09	4	0	13	3	0	2	11
TCGA-C8-A134-01A-11D-A10Y-09	0	15	43	14	7	11	21
TCGA-C8-A135-01A-11D-A10Y-09	5	10	7	17	33	6	2
TCGA-C8-A137-01A-11D-A10Y-09	16	13	5	0	15	9	4
TCGA-C8-A138-01A-11D-A10Y-09	0	1	14	0	19	6	11
TCGA-C8-A1HE-01A-11D-A188-09	28	5	8	0	9	2	14
TCGA-C8-A1HF-01A-11D-A135-09	10	7	2	6	7	3	6
TCGA-C8-A1HG-01A-11D-A135-09	7	4	6	7	26	1	9
TCGA-C8-A1HI-01A-11D-A135-09	8	4	12	11	24	0	4
TCGA-C8-A1HJ-01A-11D-A13L-09	4	19	67	30	3	4	5
TCGA-C8-A1HK-01A-21D-A13L-09	8	31	0	11	5	9	5
TCGA-C8-A1HL-01A-11D-A135-09	0	0	6	9	8	0	9
TCGA-C8-A1HM-01A-12D-A135-09	145	269	0	0	20	7	17
TCGA-C8-A1HN-01A-11D-A135-09	0	3	15	5	27	1	11
TCGA-C8-A1HO-01A-11D-A13L-09	7	1	11	6	9	2	6
TCGA-C8-A26V-01A-11D-A16D-09	26	42	0	9	14	6	0
TCGA-C8-A26W-01A-11D-A16D-09	24	9	3	10	3	8	9
TCGA-C8-A26X-01A-31D-A16D-09	3	1	25	4	22	5	18
TCGA-C8-A26Y-01A-11D-A16D-09	412	393	12	25	1	22	0
TCGA-C8-A26Z-01A-11D-A16D-09	2	0	14	1	28	3	5
TCGA-C8-A273-01A-11D-A16D-09	0	2	3	0	8	3	4
TCGA-C8-A274-01A-11D-A16D-09	142	83	0	20	10	4	0
TCGA-C8-A275-01A-21D-A16D-09	44	64	0	2	12	3	15
TCGA-C8-A278-01A-11D-A167-09	9	9	5	6	13	5	3
TCGA-C8-A27A-01A-11D-A167-09	6	3	4	2	13	6	3
TCGA-C8-A27B-01A-11D-A167-09	15	109	14	10	4	6	13
TCGA-C8-A3M7-01A-12D-A21Q-09	138	20	11	9	24	14	7
TCGA-C8-A3M8-01A-11D-A20S-09	6	7	9	15	17	2	3
TCGA-C8-A8HP-01A-11D-A36J-09	116	113	0	5	12	18	2
TCGA-C8-A8HQ-01A-11D-A36J-09	186	132	0	2	19	20	0
TCGA-C8-A8HR-01A-11D-A36J-09	3	10	11	12	16	0	6
TCGA-C8-A9FZ-01A-11D-A41F-09	2	0	2	14	13	0	0
TCGA-D8-A13Y-01A-11D-A10Y-09	16	12	13	3	13	2	20
TCGA-D8-A13Z-01A-11D-A10Y-09	0	25	33	3	29	5	13
TCGA-D8-A140-01A-11D-A10Y-09	25	0	28	16	31	4	29
TCGA-D8-A141-01A-11D-A10Y-09	0	0	6	0	9	0	5
TCGA-D8-A142-01A-11D-A10Y-09	0	24	45	1	56	3	30
TCGA-D8-A143-01A-11D-A10Y-09	3	2	26	2	15	0	8
TCGA-D8-A145-01A-11D-A10Y-09	0	6	5	14	16	0	7
TCGA-D8-A146-01A-31D-A10Y-09	7	0	3	11	8	7	6
TCGA-D8-A147-01A-11D-A10Y-09	24	60	65	16	7	5	22
TCGA-D8-A1J8-01A-11D-A13L-09	301	263	0	201	58	54	60
TCGA-D8-A1J9-01A-11D-A13L-09	120	110	0	0	2	24	0
TCGA-D8-A1JA-01A-11D-A13L-09	383	753	0	0	7	13	0
TCGA-D8-A1JB-01A-11D-A13L-09	4	4	22	5	5	2	11
TCGA-D8-A1JC-01A-11D-A13L-09	39	35	0	0	17	9	16
TCGA-D8-A1JD-01A-11D-A13L-09	9	18	43	16	4	9	18
TCGA-D8-A1JE-01A-11D-A13L-09	2	2	9	7	11	0	5
TCGA-D8-A1JF-01A-11D-A13L-09	3	4	1	24	8	3	6
TCGA-D8-A1JG-01B-11D-A13L-09	1	18	19	14	26	65	23
TCGA-D8-A1JH-01A-11D-A188-09	3	1	12	8	6	0	1
TCGA-D8-A1JI-01A-11D-A13L-09	0	0	6	4	9	2	17
TCGA-D8-A1JJ-01A-31D-A14K-09	38	11	0	14	15	6	5
TCGA-D8-A1JK-01A-11D-A13L-09	17	17	88	47	1	13	53
TCGA-D8-A1JL-01A-11D-A13L-09	3	19	53	23	3	12	22
TCGA-D8-A1JM-01A-11D-A13L-09	2	2	30	0	18	2	3
TCGA-D8-A1JN-01A-11D-A13L-09	110	39	1	0	13	29	13
TCGA-D8-A1JP-01A-11D-A13L-09	3	18	61	12	0	3	32
TCGA-D8-A1JS-01A-11D-A13L-09	3	0	5	3	12	1	2
TCGA-D8-A1JT-01A-31D-A13L-09	0	2	9	0	17	0	14
TCGA-D8-A1JU-01A-11D-A13L-09	2	0	2	5	5	1	4
TCGA-D8-A1X5-01A-11D-A14G-09	6	0	16	16	17	7	0
TCGA-D8-A1X6-01A-11D-A14K-09	3	0	0	12	16	2	8
TCGA-D8-A1X7-01A-11D-A14K-09	2	2	9	1	8	3	6
TCGA-D8-A1X8-01A-11D-A14K-09	0	4	26	0	11	2	11
TCGA-D8-A1X9-01A-12D-A159-09	1	13	60	20	5	3	6
TCGA-D8-A1XA-01A-11D-A14G-09	1	2	3	6	8	0	6
TCGA-D8-A1XB-01A-11D-A14G-09	7	0	4	10	15	2	5
TCGA-D8-A1XC-01A-11D-A14G-09	1	2	0	10	10	2	10
TCGA-D8-A1XF-01A-11D-A14G-09	3	3	15	5	18	9	5
TCGA-D8-A1XG-01A-11D-A14G-09	0	0	11	13	2	3	3
TCGA-D8-A1XJ-01A-11D-A14K-09	35	0	11	1	29	11	17
TCGA-D8-A1XK-01A-21D-A14K-09	8	14	142	1092	0	13	0
TCGA-D8-A1XL-01A-11D-A14K-09	6	10	51	23	8	7	5
TCGA-D8-A1XM-01A-21D-A14K-09	22	2	3	0	19	12	8
TCGA-D8-A1XO-01A-11D-A14K-09	6	1	8	0	9	0	4
TCGA-D8-A1XQ-01A-11D-A14K-09	24	44	135	555	139	33	68
TCGA-D8-A1XR-01A-11D-A14K-09	3	0	0	14	8	0	4
TCGA-D8-A1XS-01A-11D-A14K-09	5	0	10	1	7	4	1
TCGA-D8-A1XT-01A-11D-A14K-09	3	3	8	0	15	1	10
TCGA-D8-A1XU-01A-11D-A14K-09	10	0	9	2	7	0	3
TCGA-D8-A1XV-01A-11D-A14K-09	1	6	8	0	18	0	5
TCGA-D8-A1XW-01A-11D-A14K-09	10	17	51	15	11	1	17
TCGA-D8-A1XY-01A-11D-A14K-09	7	0	8	9	29	2	3
TCGA-D8-A1XZ-01A-11D-A14K-09	0	15	3	7	37	6	19
TCGA-D8-A1Y0-01A-11D-A14K-09	4	19	28	10	7	7	7
TCGA-D8-A1Y1-01A-21D-A14K-09	24	0	0	53	162	6	0
TCGA-D8-A1Y2-01A-11D-A159-09	8	2	0	3	8	1	0
TCGA-D8-A1Y3-01A-11D-A159-09	4	0	5	4	38	3	9
TCGA-D8-A27E-01A-11D-A16D-09	1	0	7	2	0	1	3
TCGA-D8-A27F-01A-11D-A16D-09	1	21	22	9	6	3	11
TCGA-D8-A27G-01A-11D-A16D-09	613	467	0	0	0	12	0
TCGA-D8-A27I-01A-11D-A16D-09	6	4	9	5	11	2	0
TCGA-D8-A27K-01A-11D-A16D-09	0	3	2	1	12	0	6
TCGA-D8-A27L-01A-11D-A16D-09	20	5	3	0	8	2	13
TCGA-D8-A27M-01A-11D-A16D-09	1	23	21	7	12	8	7
TCGA-D8-A27N-01A-11D-A16D-09	2	3	11	6	25	1	8
TCGA-D8-A27P-01A-11D-A16D-09	2	0	8	6	9	0	7
TCGA-D8-A27R-01A-11D-A16D-09	2	4	13	3	5	4	6
TCGA-D8-A27T-01A-11D-A16D-09	5	0	6	4	15	0	1
TCGA-D8-A27V-01A-12D-A17D-09	116	100	0	0	7	8	17
TCGA-D8-A27W-01A-11D-A16D-09	3	3	2	9	25	3	5
TCGA-D8-A3Z6-01A-11D-A23C-09	8	0	8	8	13	0	1
TCGA-D8-A4Z1-01A-21D-A25Q-09	33	26	0	0	4	7	6
TCGA-D8-A73U-01A-11D-A33E-09	141	15	0	9	11	6	19
TCGA-D8-A73W-01A-22D-A351-09	3	2	9	13	16	0	9
TCGA-D8-A73X-01A-11D-A32I-09	8	0	10	11	18	3	0
TCGA-E2-A10A-01A-21D-A10Y-09	3	1	9	2	2	0	7
TCGA-E2-A10C-01A-21D-A10M-09	294	177	0	0	0	16	0
