NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	11.791	171.933	3.377	92.826	2.714	0.284	20000.0
2	11.887	172.091	3.39	92.736	2.692	0.287	20000.0
3	11.816	172.242	3.374	92.892	2.723	0.28	20000.0
4	11.817	171.892	3.4	92.8	2.704	0.287	30000.0
5	11.842	172.577	3.409	93.02	2.735	0.278	50000.0
6	11.804	172.034	3.38	92.95	2.699	0.285	20000.0
7	11.874	172.525	3.401	93.217	2.727	0.276	40000.0
8	11.817	172.362	3.402	92.939	2.726	0.282	20000.0
9	11.869	172.265	3.395	92.887	2.717	0.282	20000.0
10	11.84	172.254	3.396	92.806	2.718	0.283	30000.0
11	11.797	172.182	3.369	92.886	2.718	0.282	60000.0
12	11.777	171.639	3.392	92.656	2.702	0.289	40000.0
13	11.832	172.93	3.416	93.038	2.745	0.276	20000.0
14	11.868	172.597	3.402	93.112	2.732	0.275	30000.0
15	11.846	172.476	3.385	92.886	2.72	0.278	20000.0
16	11.821	171.817	3.385	92.884	2.698	0.286	20000.0
17	11.82	172.389	3.393	92.954	2.732	0.28	30000.0
18	11.887	172.439	3.407	92.888	2.71	0.284	30000.0
19	11.868	172.246	3.398	93.137	2.716	0.279	40000.0
20	11.982	172.86	3.426	93.163	2.724	0.278	30000.0
21	11.817	172.276	3.401	92.922	2.712	0.284	30000.0
22	11.926	172.963	3.395	93.091	2.742	0.278	20000.0
23	11.876	172.443	3.384	92.996	2.713	0.282	20000.0
24	11.821	172.334	3.388	92.963	2.709	0.282	20000.0
25	11.836	172.637	3.4	93.001	2.738	0.276	30000.0
26	11.832	172.215	3.388	92.902	2.725	0.28	20000.0
27	11.866	172.431	3.43	93.059	2.733	0.282	20000.0
28	11.848	172.407	3.382	92.998	2.711	0.281	20000.0
29	11.873	172.493	3.362	92.983	2.716	0.282	20000.0
30	11.868	172.323	3.38	92.911	2.722	0.282	20000.0
31	11.885	172.67	3.421	93.058	2.739	0.278	20000.0
32	11.909	172.703	3.408	93.128	2.721	0.279	20000.0
33	11.865	172.261	3.397	92.942	2.718	0.283	40000.0
34	11.818	172.217	3.376	92.854	2.707	0.283	30000.0
35	11.964	172.989	3.429	93.181	2.72	0.277	40000.0
36	11.933	173.153	3.422	93.197	2.741	0.276	20000.0
37	11.751	172.121	3.354	92.807	2.701	0.284	30000.0
38	11.718	171.816	3.364	92.805	2.694	0.285	20000.0
39	11.826	172.567	3.363	92.941	2.722	0.278	20000.0
40	11.816	172.393	3.405	92.984	2.732	0.281	20000.0
41	11.869	172.248	3.39	92.908	2.724	0.283	20000.0
42	11.82	172.162	3.38	92.857	2.707	0.28	20000.0
43	11.921	173.143	3.418	93.196	2.747	0.275	20000.0
44	11.943	173.003	3.458	93.269	2.734	0.276	20000.0
45	11.873	172.126	3.419	92.931	2.697	0.287	20000.0
46	11.824	172.586	3.415	93.011	2.721	0.28	30000.0
47	11.898	172.581	3.405	92.981	2.719	0.283	20000.0
48	11.872	172.255	3.406	92.951	2.712	0.281	30000.0
49	11.872	172.443	3.395	92.951	2.717	0.279	30000.0
50	11.857	172.301	3.387	92.886	2.707	0.28	20000.0
51	11.922	173.079	3.415	93.154	2.746	0.274	40000.0
52	11.884	172.429	3.414	93.015	2.721	0.285	20000.0
53	11.892	172.323	3.382	92.999	2.711	0.283	30000.0
54	11.878	172.602	3.394	93.168	2.714	0.279	40000.0
55	11.816	172.034	3.411	92.823	2.694	0.287	20000.0
56	11.874	172.488	3.393	92.982	2.735	0.279	20000.0
57	11.912	172.695	3.402	93.09	2.744	0.277	20000.0
58	11.877	172.12	3.438	92.939	2.714	0.284	50000.0
59	11.853	172.747	3.382	93.058	2.717	0.277	20000.0
60	11.916	172.353	3.415	93.02	2.722	0.281	20000.0
61	11.786	172.52	3.358	93.04	2.719	0.274	30000.0
62	11.931	172.868	3.421	93.105	2.718	0.278	20000.0
63	11.842	172.686	3.398	93.073	2.742	0.273	40000.0
64	11.722	171.609	3.379	92.739	2.715	0.284	40000.0
65	11.832	171.955	3.383	92.794	2.693	0.287	50000.0
66	11.859	172.251	3.422	92.967	2.72	0.282	20000.0
67	11.896	172.872	3.417	93.153	2.736	0.274	20000.0
68	11.821	172.367	3.381	92.943	2.71	0.281	30000.0
69	11.871	172.973	3.394	93.176	2.747	0.274	20000.0
70	11.839	172.562	3.37	93.009	2.704	0.277	30000.0
71	11.895	172.336	3.426	92.931	2.723	0.282	20000.0
72	11.882	172.473	3.412	93.098	2.721	0.278	20000.0
73	11.774	171.583	3.401	92.691	2.7	0.287	30000.0
74	11.888	172.552	3.416	92.958	2.746	0.281	50000.0
75	11.794	172.038	3.383	92.816	2.696	0.286	20000.0
76	11.826	172.787	3.379	93.107	2.723	0.276	70000.0
77	11.822	172.885	3.399	93.057	2.734	0.278	20000.0
78	11.882	172.692	3.422	93.177	2.738	0.278	30000.0
79	11.843	172.013	3.385	92.915	2.711	0.283	20000.0
80	11.825	172.74	3.416	93.156	2.75	0.275	20000.0
81	11.77	172.38	3.371	92.961	2.73	0.278	40000.0
82	11.852	172.158	3.406	92.816	2.729	0.281	20000.0
