Samples	SBS96A	SBS96B	SBS96C
TCGA-E7-A7DU-01A-11D-A32B-08	197	13	53
TCGA-E7-A7DV-01A-11D-A339-08	240	39	0
TCGA-E7-A7PW-01A-11D-A34U-08	35	26	18
TCGA-E7-A7XN-01A-11D-A34U-08	874	0	33
TCGA-E7-A85H-01A-11D-A34U-08	63	318	14
TCGA-E7-A8O7-01A-11D-A364-08	6	24	0
TCGA-E7-A8O8-01A-11D-A364-08	22	99	3
TCGA-E7-A97P-01A-11D-A38G-08	41	141	0
TCGA-E7-A97Q-01A-11D-A38G-08	16	26	7
TCGA-FD-A3B3-01A-12D-A202-08	68	66	16
TCGA-FD-A3B4-01A-12D-A202-08	0	66	11
TCGA-FD-A3B5-01A-11D-A20D-08	77	37	20
TCGA-FD-A3B6-01A-21D-A20D-08	163	95	4
TCGA-FD-A3B7-01A-31D-A20D-08	14	50	0
TCGA-FD-A3B8-01A-31D-A20D-08	24	3	0
TCGA-FD-A3N5-01A-11D-A21A-08	21	297	0
TCGA-FD-A3N6-01A-11D-A21A-08	17	66	32
TCGA-FD-A3NA-01A-11D-A21A-08	123	22	23
TCGA-FD-A3SJ-01A-12D-A22Z-08	125	114	0
TCGA-FD-A3SL-01A-21D-A22Z-08	66	153	0
TCGA-FD-A3SM-01A-11D-A22Z-08	112	49	6
TCGA-FD-A3SN-01A-12D-A22Z-08	204	40	155
TCGA-FD-A3SO-01A-11D-A22Z-08	273	0	83
TCGA-FD-A3SP-01A-31D-A22Z-08	35	56	19
TCGA-FD-A3SQ-01A-21D-A22Z-08	12	55	15
TCGA-FD-A3SR-01A-11D-A22Z-08	58	64	15
TCGA-FD-A3SS-01A-12D-A22Z-08	308	0	168
TCGA-FD-A43N-01A-11D-A23U-08	58	112	0
TCGA-FD-A43P-01A-31D-A23U-08	255	119	11
TCGA-FD-A43U-01A-11D-A23U-08	3	58	12
TCGA-FD-A43X-01A-11D-A23U-08	218	73	21
TCGA-FD-A43Y-01A-21D-A26M-08	5	53	0
TCGA-FD-A5BR-01A-11D-A26M-08	7	72	6
TCGA-FD-A5BS-01A-21D-A26M-08	10	3	14
TCGA-FD-A5BT-01A-11D-A26M-08	61	56	9
TCGA-FD-A5BU-01A-31D-A26M-08	5	58	0
TCGA-FD-A5BV-01A-11D-A26M-08	15	114	0
TCGA-FD-A5BX-01A-11D-A26M-08	261	0	47
TCGA-FD-A5BY-01A-31D-A289-08	14	28	3
TCGA-FD-A5BZ-01A-11D-A289-08	47	65	19
TCGA-FD-A5C0-01A-11D-A289-08	18	99	2
TCGA-FD-A5C1-01A-11D-A289-08	52	74	4
TCGA-FD-A62N-01A-11D-A30E-08	10	71	12
TCGA-FD-A62O-01A-11D-A30E-08	85	47	41
TCGA-FD-A62P-01A-32D-A30E-08	269	56	34
TCGA-FD-A62S-01A-11D-A30E-08	3	70	0
TCGA-FD-A6TA-01A-12D-A339-08	209	0	34
TCGA-FD-A6TB-01A-12D-A339-08	142	19	12
TCGA-FD-A6TC-01A-21D-A339-08	729	0	161
TCGA-FD-A6TD-01A-51D-A339-08	57	46	18
TCGA-FD-A6TE-01A-12D-A339-08	161	23	37
TCGA-FD-A6TF-01A-52D-A32B-08	82	54	0
TCGA-FD-A6TG-01A-11D-A32B-08	201	160	2
TCGA-FD-A6TH-01A-11D-A32B-08	76	60	30
TCGA-FD-A6TI-01A-11D-A32B-08	1	107	11
TCGA-FD-A6TK-01A-42D-A339-08	36	52	9
TCGA-FJ-A3Z7-01A-12D-A23M-08	210	72	35
TCGA-FJ-A3Z9-01A-11D-A26M-08	5	53	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	52	386	0
TCGA-FJ-A3ZF-01A-11D-A23M-08	122	96	35
TCGA-FJ-A871-01A-11D-A34U-08	2	49	0
TCGA-FT-A3EE-01A-11D-A202-08	14	73	23
TCGA-FT-A61P-01A-11D-A30E-08	44	97	9
TCGA-G2-A2EC-01A-11D-A17V-08	91	54	11
TCGA-G2-A2EF-01A-12D-A18F-08	156	42	30
TCGA-G2-A2EJ-01A-11D-A17V-08	190	90	11
TCGA-G2-A2EK-01A-22D-A18F-08	21	37	0
TCGA-G2-A2EL-01A-12D-A18F-08	191	47	0
TCGA-G2-A2EO-01A-11D-A17V-08	716	0	109
TCGA-G2-A2ES-01A-11D-A17V-08	133	169	91
TCGA-G2-A3IB-01A-11D-A20D-08	26	63	17
TCGA-G2-A3IE-01A-11D-A20D-08	239	51	45
TCGA-G2-A3VY-01A-11D-A22Z-08	660	54	0
TCGA-G2-AA3B-01A-11D-A391-08	704	5	0
TCGA-G2-AA3C-01A-21D-A391-08	150	58	23
TCGA-G2-AA3D-01A-11D-A391-08	180	13	0
TCGA-G2-AA3F-01A-12D-A42E-08	54	83	5
TCGA-GC-A3BM-01A-11D-A22Z-08	22	81	14
TCGA-GC-A3I6-01A-11D-A20D-08	131	33	26
TCGA-GC-A3OO-01A-11D-A22Z-08	81	10	38
TCGA-GC-A3RB-01A-12D-A21Z-08	80	73	15
TCGA-GC-A3RC-01A-11D-A22Z-08	153	151	53
TCGA-GC-A3RD-01A-12D-A22Z-08	28	42	10
TCGA-GC-A3WC-01A-31D-A22Z-08	61	81	10
TCGA-GC-A3YS-01A-11D-A23M-08	146	74	22
TCGA-GC-A4ZW-01A-11D-A26M-08	591	64	0
TCGA-GC-A6I1-01A-12D-A31L-08	178	33	31
TCGA-GC-A6I3-01A-11D-A31L-08	127	107	10
TCGA-GD-A2C5-01A-12D-A17V-08	146	71	26
TCGA-GD-A3OP-01A-21D-A21Z-08	206	87	57
TCGA-GD-A3OQ-01A-32D-A21Z-08	43	39	7
TCGA-GD-A3OS-01A-12D-A21Z-08	22	70	4
TCGA-GD-A6C6-01A-21D-A31L-08	178	73	18
TCGA-GD-A76B-01A-11D-A32B-08	95	56	21
TCGA-GU-A42P-01A-11D-A23U-08	156	55	59
TCGA-GU-A42Q-01A-11D-A23U-08	107	62	13
TCGA-GU-A42R-01A-11D-A23M-08	98	57	11
TCGA-GU-A762-01A-11D-A339-08	29	61	0
TCGA-GU-A763-01A-11D-A32B-08	22	49	0
TCGA-GU-A764-01A-11D-A34U-08	56	45	8
TCGA-GU-A766-01A-11D-A32B-08	139	15	43
TCGA-GU-A767-01A-11D-A32B-08	172	209	0
TCGA-GU-AATO-01A-11D-A391-08	244	29	33
TCGA-GU-AATP-01A-11D-A391-08	183	59	57
TCGA-GU-AATQ-01A-11D-A391-08	100	64	0
TCGA-GV-A3JV-01A-11D-A21Z-08	12	93	11
TCGA-GV-A3JW-01A-11D-A20D-08	35	35	6
TCGA-GV-A3JX-01A-11D-A20D-08	210	44	6
TCGA-GV-A3JZ-01A-11D-A21A-08	287	53	81
TCGA-GV-A3QF-01A-31D-A22Z-08	13	110	0
TCGA-GV-A3QG-01A-11D-A21Z-08	24	70	0
TCGA-GV-A3QH-01A-11D-A21Z-08	82	66	0
TCGA-GV-A3QI-01A-11D-A21Z-08	128	338	0
TCGA-GV-A3QK-01B-11D-A23M-08	44	84	18
TCGA-GV-A40E-01A-12D-A23M-08	100	60	0
TCGA-GV-A40G-01A-11D-A23M-08	30	104	16
TCGA-GV-A6ZA-01A-12D-A339-08	210	42	37
TCGA-H4-A2HO-01A-11D-A17V-08	17	59	1
TCGA-H4-A2HQ-01A-11D-A17V-08	289	92	44
TCGA-HQ-A2OE-01A-11D-A202-08	55	72	15
TCGA-HQ-A2OF-01A-11D-A26M-08	5	97	6
TCGA-HQ-A5ND-01A-11D-A26M-08	14	72	6
TCGA-HQ-A5NE-01A-12D-A289-08	249	28	71
TCGA-K4-A3WS-01A-11D-A22Z-08	166	112	0
TCGA-K4-A3WU-01B-11D-A23M-08	100	68	7
TCGA-K4-A3WV-01A-11D-A22Z-08	2	56	2
TCGA-K4-A4AB-01B-12D-A289-08	17	71	4
TCGA-K4-A4AC-01A-21D-A26M-08	53	69	16
TCGA-K4-A54R-01A-11D-A26M-08	776	0	131
TCGA-K4-A5RH-01A-11D-A30E-08	66	47	61
TCGA-K4-A5RI-01A-11D-A289-08	36	100	0
TCGA-K4-A5RJ-01A-11D-A289-08	288	43	39
TCGA-K4-A6FZ-01A-11D-A31L-08	209	164	32
TCGA-K4-A6MB-01A-11D-A31L-08	209	88	41
TCGA-K4-A83P-01A-11D-A34U-08	138	81	20
TCGA-K4-AAQO-01A-11D-A38G-08	124	103	5
TCGA-KQ-A41N-01A-11D-A339-08	50	146	7
TCGA-KQ-A41O-01A-12D-A34U-08	180	67	0
TCGA-KQ-A41P-01A-12D-A339-08	218	29	55
TCGA-KQ-A41Q-01A-11D-A339-08	56	68	25
TCGA-KQ-A41R-01A-21D-A34U-08	282	231	219
TCGA-KQ-A41S-01A-12D-A339-08	166	27	23
TCGA-LC-A66R-01A-41D-A30E-08	63	44	21
TCGA-LT-A5Z6-01A-11D-A289-08	410	0	94
TCGA-LT-A8JT-01A-11D-A364-08	19	44	11
TCGA-MV-A51V-01A-11D-A26M-08	1585	0	0
TCGA-PQ-A6FI-01A-11D-A31L-08	79	72	1
TCGA-PQ-A6FN-01A-11D-A31L-08	27	52	3
TCGA-R3-A69X-01A-22D-A30E-08	165	41	0
TCGA-S5-A6DX-01A-11D-A31L-08	484	25	101
TCGA-S5-AA26-01A-11D-A38G-08	169	32	10
TCGA-SY-A9G0-01A-12D-A38G-08	21	31	0
TCGA-SY-A9G5-01A-11D-A38G-08	859	0	99
TCGA-UY-A78K-01A-11D-A339-08	306	509	12
TCGA-UY-A78L-01A-12D-A339-08	155	30	29
TCGA-UY-A78M-01A-21D-A34U-08	57	66	0
TCGA-UY-A78N-01A-12D-A339-08	12	198	4
TCGA-UY-A78O-01A-12D-A339-08	82	90	7
TCGA-UY-A78P-01A-12D-A364-08	262	12	4
TCGA-UY-A8OB-01A-12D-A42E-08	105	221	0
TCGA-UY-A8OC-01A-11D-A364-08	41	28	24
TCGA-UY-A8OD-01A-11D-A364-08	29	66	2
TCGA-UY-A9PA-01A-11D-A38G-08	44	121	0
TCGA-UY-A9PB-01A-11D-A38G-08	325	262	18
TCGA-UY-A9PD-01A-11D-A38G-08	72	207	18
TCGA-UY-A9PE-01A-11D-A38G-08	91	75	30
TCGA-UY-A9PF-01A-11D-A38G-08	191	12	225
TCGA-UY-A9PH-01A-11D-A38G-08	249	18	83
TCGA-XF-A8HB-01A-11D-A364-08	11	59	5
TCGA-XF-A8HC-01A-11D-A364-08	54	67	32
TCGA-XF-A8HD-01A-11D-A364-08	367	52	55
TCGA-XF-A8HE-01A-11D-A364-08	275	0	100
TCGA-XF-A8HF-01A-11D-A364-08	48	99	0
TCGA-XF-A8HG-01A-11D-A364-08	95	134	40
TCGA-XF-A8HH-01A-11D-A38G-08	52	42	17
TCGA-XF-A8HI-01A-11D-A38G-08	53	20	10
TCGA-XF-A9SG-01A-12D-A42E-08	109	36	36
TCGA-XF-A9SH-01A-11D-A391-08	19	21	0
TCGA-XF-A9SI-01A-11D-A391-08	319	0	18
TCGA-XF-A9SJ-01A-11D-A391-08	152	36	75
TCGA-XF-A9SK-01A-11D-A42E-08	80	37	20
TCGA-XF-A9SL-01A-11D-A391-08	57	9	0
TCGA-XF-A9SM-01A-11D-A42E-08	186	16	28
TCGA-XF-A9SP-01A-11D-A391-08	172	97	26
TCGA-XF-A9ST-01A-11D-A42E-08	262	241	12
TCGA-XF-A9SU-01A-31D-A391-08	6	35	5
TCGA-XF-A9SV-01A-21D-A42E-08	15	53	2
TCGA-XF-A9SW-01A-11D-A42E-08	16	35	13
TCGA-XF-A9SX-01A-21D-A391-08	23	90	3
TCGA-XF-A9SY-01A-21D-A42E-08	193	224	8
TCGA-XF-A9SZ-01A-11D-A391-08	98	76	24
TCGA-XF-A9T0-01A-11D-A391-08	330	89	319
TCGA-XF-A9T2-01A-11D-A42E-08	42	38	2
TCGA-XF-A9T3-01A-11D-A42E-08	79	322	1
TCGA-XF-A9T4-01A-11D-A391-08	10	21	2
TCGA-XF-A9T5-01A-11D-A42E-08	612	8	47
TCGA-XF-A9T6-01A-11D-A42E-08	50	168	46
TCGA-XF-A9T8-01A-11D-A391-08	691	0	26
TCGA-XF-AAME-01A-12D-A42E-08	0	19	0
TCGA-XF-AAMF-01A-21D-A42E-08	35	24	12
TCGA-XF-AAMG-01A-11D-A42E-08	743	160	33
TCGA-XF-AAMH-01A-11D-A42E-08	1	49	0
TCGA-XF-AAMJ-01A-11D-A42E-08	0	36	0
TCGA-XF-AAML-01A-11D-A42E-08	321	38	127
TCGA-XF-AAMQ-01A-11D-A42E-08	148	33	21
TCGA-XF-AAMR-01A-31D-A42E-08	50	23	22
TCGA-XF-AAMT-01A-11D-A42E-08	27	66	0
TCGA-XF-AAMW-01A-11D-A42E-08	0	34	0
TCGA-XF-AAMX-01A-11D-A42E-08	138	182	0
TCGA-XF-AAMY-01A-11D-A42E-08	62	43	10
TCGA-XF-AAMZ-01A-11D-A42E-08	146	94	3
TCGA-XF-AAN0-01A-11D-A42E-08	299	37	53
TCGA-XF-AAN1-01A-31D-A42E-08	16	74	0
TCGA-XF-AAN2-01A-11D-A42E-08	383	15	59
TCGA-XF-AAN3-01A-11D-A42E-08	120	30	22
TCGA-XF-AAN4-01A-11D-A42E-08	20	11	0
TCGA-XF-AAN5-01A-11D-A42E-08	240	63	0
TCGA-XF-AAN7-01A-11D-A42E-08	18	123	5
TCGA-XF-AAN8-01A-11D-A42E-08	0	1	0
TCGA-YC-A89H-01A-11D-A364-08	684	0	846
TCGA-YC-A8S6-01A-31D-A38G-08	63	27	12
TCGA-YC-A9TC-01A-22D-A391-08	50	53	2
TCGA-YF-AA3L-01A-11D-A38G-08	90	230	0
TCGA-YF-AA3M-01A-11D-A42E-08	39	122	3
TCGA-ZF-A9R0-01A-11D-A38G-08	148	28	18
TCGA-ZF-A9R1-01A-11D-A391-08	43	52	5
TCGA-ZF-A9R2-01A-11D-A391-08	80	55	0
TCGA-ZF-A9R3-01A-11D-A38G-08	31	47	5
TCGA-ZF-A9R4-01A-11D-A38G-08	169	32	33
TCGA-ZF-A9R5-01A-12D-A42E-08	1	97	0
TCGA-ZF-A9R7-01A-11D-A38G-08	593	4	79
TCGA-ZF-A9R9-01A-11D-A38G-08	96	69	25
TCGA-ZF-A9RC-01A-11D-A38G-08	462	88	357
TCGA-ZF-A9RD-01A-11D-A42E-08	92	54	23
TCGA-ZF-A9RE-01A-11D-A38G-08	0	59	4
TCGA-ZF-A9RF-01A-11D-A38G-08	117	119	0
TCGA-ZF-A9RG-01A-21D-A42E-08	139	0	84
TCGA-ZF-A9RL-01A-11D-A38G-08	172	137	0
TCGA-ZF-A9RM-01A-11D-A38G-08	7	80	0
TCGA-ZF-A9RN-01A-11D-A42E-08	87	100	0
TCGA-ZF-AA4N-01A-11D-A38G-08	77	53	24
TCGA-ZF-AA4R-01A-11D-A38G-08	25	27	4
TCGA-ZF-AA4T-01A-11D-A38G-08	12	87	0
TCGA-ZF-AA4U-01A-11D-A38G-08	4	64	0
TCGA-ZF-AA4V-01A-11D-A38G-08	345	181	162
TCGA-ZF-AA4W-01A-12D-A38G-08	151	331	0
TCGA-ZF-AA4X-01A-11D-A38G-08	470	0	151
TCGA-ZF-AA51-01A-21D-A391-08	577	68	2
TCGA-ZF-AA52-01A-12D-A391-08	52	33	40
TCGA-ZF-AA53-01A-11D-A391-08	153	11	0
TCGA-ZF-AA54-01A-11D-A391-08	122	51	0
TCGA-ZF-AA56-01A-31D-A391-08	51	46	0
TCGA-ZF-AA58-01A-12D-A42E-08	131	81	0
TCGA-ZF-AA5H-01A-11D-A391-08	22	39	5
TCGA-ZF-AA5N-01A-11D-A42E-08	9	42	0
TCGA-ZF-AA5P-01A-11D-A391-08	18	25	2
