Samples	SBS96A	SBS96B	SBS96C
TCGA-FD-A5C0-01A-11D-A289-08	0	9	19
TCGA-FD-A5C1-01A-11D-A289-08	18	8	19
TCGA-FD-A62N-01A-11D-A30E-08	1	0	15
TCGA-FD-A62O-01A-11D-A30E-08	17	19	7
TCGA-FD-A62P-01A-32D-A30E-08	48	41	0
TCGA-FD-A62S-01A-11D-A30E-08	2	0	16
TCGA-FD-A6TA-01A-12D-A339-08	34	18	0
TCGA-FD-A6TB-01A-12D-A339-08	25	10	2
TCGA-FD-A6TC-01A-21D-A339-08	136	76	0
TCGA-FD-A6TD-01A-51D-A339-08	4	12	8
TCGA-FD-A6TE-01A-12D-A339-08	42	19	0
TCGA-FD-A6TF-01A-52D-A32B-08	12	6	18
TCGA-FD-A6TG-01A-11D-A32B-08	34	7	36
TCGA-FD-A6TH-01A-11D-A32B-08	13	8	10
TCGA-FD-A6TI-01A-11D-A32B-08	1	4	25
TCGA-FD-A6TK-01A-42D-A339-08	0	8	10
TCGA-FJ-A3Z7-01A-12D-A23M-08	39	19	0
TCGA-FJ-A3Z9-01A-11D-A26M-08	4	0	7
TCGA-FJ-A3ZE-01A-11D-A23M-08	12	0	64
TCGA-FJ-A3ZF-01A-11D-A23M-08	15	25	20
TCGA-FJ-A871-01A-11D-A34U-08	0	0	7
TCGA-FT-A3EE-01A-11D-A202-08	3	14	19
TCGA-FT-A61P-01A-11D-A30E-08	4	24	17
TCGA-G2-A2EC-01A-11D-A17V-08	22	18	0
TCGA-G2-A2EF-01A-12D-A18F-08	36	23	0
TCGA-G2-A2EJ-01A-11D-A17V-08	44	0	10
TCGA-G2-A2EK-01A-22D-A18F-08	2	1	15
TCGA-G2-A2EL-01A-12D-A18F-08	36	18	0
TCGA-G2-A2EO-01A-11D-A17V-08	150	55	0
TCGA-G2-A2ES-01A-11D-A17V-08	20	63	26
TCGA-G2-A3IB-01A-11D-A20D-08	2	14	5
TCGA-G2-A3IE-01A-11D-A20D-08	60	20	5
TCGA-G2-A3VY-01A-11D-A22Z-08	109	20	28
TCGA-G2-AA3B-01A-11D-A391-08	95	33	0
TCGA-G2-AA3C-01A-21D-A391-08	23	11	18
TCGA-G2-AA3D-01A-11D-A391-08	37	13	0
TCGA-G2-AA3F-01A-12D-A42E-08	3	3	13
TCGA-GC-A3BM-01A-11D-A22Z-08	5	6	8
TCGA-GC-A3I6-01A-11D-A20D-08	13	11	11
TCGA-GC-A3OO-01A-11D-A22Z-08	9	25	0
TCGA-GC-A3RB-01A-12D-A21Z-08	7	16	11
TCGA-GC-A3RC-01A-11D-A22Z-08	12	54	19
TCGA-GC-A3RD-01A-12D-A22Z-08	4	1	12
TCGA-GC-A3WC-01A-31D-A22Z-08	13	10	11
TCGA-GC-A3YS-01A-11D-A23M-08	17	24	8
TCGA-GC-A4ZW-01A-11D-A26M-08	125	7	1
TCGA-GC-A6I1-01A-12D-A31L-08	21	19	9
TCGA-GC-A6I3-01A-11D-A31L-08	21	0	18
TCGA-GD-A2C5-01A-12D-A17V-08	19	30	11
TCGA-GD-A3OP-01A-21D-A21Z-08	27	16	15
TCGA-GD-A3OQ-01A-32D-A21Z-08	8	3	8
TCGA-GD-A3OS-01A-12D-A21Z-08	1	6	4
TCGA-GD-A6C6-01A-21D-A31L-08	24	24	8
TCGA-GD-A76B-01A-11D-A32B-08	12	5	16
TCGA-GU-A42P-01A-11D-A23U-08	18	34	8
TCGA-GU-A42Q-01A-11D-A23U-08	22	12	4
TCGA-GU-A42R-01A-11D-A23M-08	25	7	7
TCGA-GU-A762-01A-11D-A339-08	5	4	8
TCGA-GU-A763-01A-11D-A32B-08	3	0	7
TCGA-GU-A764-01A-11D-A34U-08	7	4	5
TCGA-GU-A766-01A-11D-A32B-08	18	8	0
TCGA-GU-A767-01A-11D-A32B-08	23	23	32
TCGA-GU-AATO-01A-11D-A391-08	43	11	0
TCGA-GU-AATP-01A-11D-A391-08	32	33	1
TCGA-GU-AATQ-01A-11D-A391-08	23	6	9
TCGA-GV-A3JV-01A-11D-A21Z-08	2	5	20
TCGA-GV-A3JW-01A-11D-A20D-08	1	2	16
TCGA-GV-A3JX-01A-11D-A20D-08	37	15	5
TCGA-GV-A3JZ-01A-11D-A21A-08	48	54	0
TCGA-GV-A3QF-01A-31D-A22Z-08	10	5	14
TCGA-GV-A3QG-01A-11D-A21Z-08	3	3	9
TCGA-GV-A3QH-01A-11D-A21Z-08	14	0	19
TCGA-GV-A3QI-01A-11D-A21Z-08	16	17	63
TCGA-GV-A3QK-01B-11D-A23M-08	12	5	15
TCGA-GV-A40E-01A-12D-A23M-08	16	0	8
TCGA-GV-A40G-01A-11D-A23M-08	4	10	17
TCGA-GV-A6ZA-01A-12D-A339-08	41	14	0
TCGA-H4-A2HO-01A-11D-A17V-08	7	5	6
TCGA-H4-A2HQ-01A-11D-A17V-08	57	30	11
TCGA-HQ-A2OE-01A-11D-A202-08	7	12	13
TCGA-HQ-A2OF-01A-11D-A26M-08	1	3	19
TCGA-HQ-A5ND-01A-11D-A26M-08	0	12	3
TCGA-HQ-A5NE-01A-12D-A289-08	42	25	9
TCGA-K4-A3WS-01A-11D-A22Z-08	24	22	18
TCGA-K4-A3WU-01B-11D-A23M-08	20	3	21
TCGA-K4-A3WV-01A-11D-A22Z-08	0	4	7
TCGA-K4-A4AB-01B-12D-A289-08	6	4	14
TCGA-K4-A4AC-01A-21D-A26M-08	15	15	15
TCGA-K4-A54R-01A-11D-A26M-08	104	94	0
TCGA-K4-A5RH-01A-11D-A30E-08	15	9	7
TCGA-K4-A5RI-01A-11D-A289-08	5	3	22
TCGA-K4-A5RJ-01A-11D-A289-08	53	17	5
TCGA-K4-A6FZ-01A-11D-A31L-08	35	34	12
TCGA-K4-A6MB-01A-11D-A31L-08	33	21	12
TCGA-K4-A83P-01A-11D-A34U-08	12	19	15
TCGA-K4-AAQO-01A-11D-A38G-08	24	9	20
TCGA-KQ-A41N-01A-11D-A339-08	3	18	21
TCGA-KQ-A41O-01A-12D-A34U-08	35	0	8
TCGA-KQ-A41P-01A-12D-A339-08	36	24	3
TCGA-KQ-A41Q-01A-11D-A339-08	13	6	8
TCGA-KQ-A41R-01A-21D-A34U-08	38	138	30
TCGA-KQ-A41S-01A-12D-A339-08	20	16	4
TCGA-LC-A66R-01A-41D-A30E-08	17	2	10
TCGA-LT-A5Z6-01A-11D-A289-08	81	46	0
TCGA-LT-A8JT-01A-11D-A364-08	3	3	6
TCGA-MV-A51V-01A-11D-A26M-08	283	56	0
TCGA-PQ-A6FI-01A-11D-A31L-08	0	14	6
TCGA-PQ-A6FN-01A-11D-A31L-08	0	10	7
TCGA-R3-A69X-01A-22D-A30E-08	25	11	0
TCGA-S5-A6DX-01A-11D-A31L-08	97	38	15
TCGA-S5-AA26-01A-11D-A38G-08	40	14	4
TCGA-SY-A9G0-01A-12D-A38G-08	0	0	8
TCGA-SY-A9G5-01A-11D-A38G-08	143	51	0
TCGA-UY-A78K-01A-11D-A339-08	65	4	90
TCGA-UY-A78L-01A-12D-A339-08	19	11	6
TCGA-UY-A78M-01A-21D-A34U-08	12	15	4
TCGA-UY-A78N-01A-12D-A339-08	0	9	41
TCGA-UY-A78O-01A-12D-A339-08	12	3	17
TCGA-UY-A78P-01A-12D-A364-08	43	18	0
TCGA-UY-A8OB-01A-12D-A42E-08	17	2	38
TCGA-UY-A8OC-01A-11D-A364-08	6	0	11
TCGA-UY-A8OD-01A-11D-A364-08	3	6	6
TCGA-UY-A9PA-01A-11D-A38G-08	10	5	19
TCGA-UY-A9PB-01A-11D-A38G-08	58	27	44
TCGA-UY-A9PD-01A-11D-A38G-08	14	16	27
TCGA-UY-A9PE-01A-11D-A38G-08	17	21	9
TCGA-UY-A9PF-01A-11D-A38G-08	11	155	0
TCGA-UY-A9PH-01A-11D-A38G-08	47	42	1
TCGA-XF-A8HB-01A-11D-A364-08	0	8	8
TCGA-XF-A8HC-01A-11D-A364-08	5	15	8
TCGA-XF-A8HD-01A-11D-A364-08	50	25	0
TCGA-XF-A8HE-01A-11D-A364-08	42	37	0
TCGA-XF-A8HF-01A-11D-A364-08	5	8	16
TCGA-XF-A8HG-01A-11D-A364-08	9	14	32
TCGA-XF-A8HH-01A-11D-A38G-08	6	12	1
TCGA-XF-A8HI-01A-11D-A38G-08	2	2	4
TCGA-XF-A9SG-01A-12D-A42E-08	4	20	8
TCGA-XF-A9SH-01A-11D-A391-08	1	2	7
TCGA-XF-A9SI-01A-11D-A391-08	42	10	0
TCGA-XF-A9SJ-01A-11D-A391-08	28	52	0
TCGA-XF-A9SK-01A-11D-A42E-08	8	11	10
TCGA-XF-A9SL-01A-11D-A391-08	16	0	0
TCGA-XF-A9SM-01A-11D-A42E-08	27	10	0
TCGA-XF-A9SP-01A-11D-A391-08	20	10	22
TCGA-XF-A9ST-01A-11D-A42E-08	58	22	38
TCGA-XF-A9SU-01A-31D-A391-08	0	2	8
TCGA-XF-A9SV-01A-21D-A42E-08	2	6	6
TCGA-XF-A9SW-01A-11D-A42E-08	0	4	2
TCGA-XF-A9SX-01A-21D-A391-08	4	0	18
TCGA-XF-A9SY-01A-21D-A42E-08	32	15	45
TCGA-XF-A9SZ-01A-11D-A391-08	12	13	1
TCGA-XF-A9T0-01A-11D-A391-08	19	206	4
TCGA-XF-A9T2-01A-11D-A42E-08	5	6	0
TCGA-XF-A9T3-01A-11D-A42E-08	13	9	58
TCGA-XF-A9T4-01A-11D-A391-08	0	0	5
TCGA-XF-A9T5-01A-11D-A42E-08	82	51	0
TCGA-XF-A9T6-01A-11D-A42E-08	0	67	13
TCGA-XF-A9T8-01A-11D-A391-08	121	5	5
TCGA-XF-AAME-01A-12D-A42E-08	0	0	2
TCGA-XF-AAMF-01A-21D-A42E-08	9	5	2
TCGA-XF-AAMG-01A-11D-A42E-08	106	79	18
TCGA-XF-AAMH-01A-11D-A42E-08	3	0	10
TCGA-XF-AAMJ-01A-11D-A42E-08	0	0	7
TCGA-XF-AAML-01A-11D-A42E-08	41	69	0
TCGA-XF-AAMQ-01A-11D-A42E-08	21	13	3
TCGA-XF-AAMR-01A-31D-A42E-08	5	12	0
TCGA-XF-AAMT-01A-11D-A42E-08	9	0	9
TCGA-XF-AAMW-01A-11D-A42E-08	0	2	8
TCGA-XF-AAMX-01A-11D-A42E-08	25	20	12
TCGA-XF-AAMY-01A-11D-A42E-08	5	10	2
TCGA-XF-AAMZ-01A-11D-A42E-08	22	2	25
TCGA-XF-AAN0-01A-11D-A42E-08	51	16	1
TCGA-XF-AAN1-01A-31D-A42E-08	0	4	11
TCGA-XF-AAN2-01A-11D-A42E-08	38	55	0
TCGA-XF-AAN3-01A-11D-A42E-08	7	18	3
TCGA-XF-AAN4-01A-11D-A42E-08	0	1	2
TCGA-XF-AAN5-01A-11D-A42E-08	39	14	7
TCGA-XF-AAN7-01A-11D-A42E-08	1	1	19
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	1
TCGA-YC-A89H-01A-11D-A364-08	34	456	0
TCGA-YC-A8S6-01A-31D-A38G-08	14	0	7
TCGA-YC-A9TC-01A-22D-A391-08	11	0	12
TCGA-YF-AA3L-01A-11D-A38G-08	18	3	33
TCGA-YF-AA3M-01A-11D-A42E-08	9	2	29
TCGA-ZF-A9R0-01A-11D-A38G-08	17	11	3
TCGA-ZF-A9R1-01A-11D-A391-08	3	7	6
TCGA-ZF-A9R2-01A-11D-A391-08	14	0	10
TCGA-ZF-A9R3-01A-11D-A38G-08	6	4	11
TCGA-ZF-A9R4-01A-11D-A38G-08	25	17	2
TCGA-ZF-A9R5-01A-12D-A42E-08	0	4	15
TCGA-ZF-A9R7-01A-11D-A38G-08	95	43	0
TCGA-ZF-A9R9-01A-11D-A38G-08	14	22	2
TCGA-ZF-A9RC-01A-11D-A38G-08	64	188	0
TCGA-ZF-A9RD-01A-11D-A42E-08	14	13	7
TCGA-ZF-A9RE-01A-11D-A38G-08	0	1	8
TCGA-ZF-A9RF-01A-11D-A38G-08	12	5	31
TCGA-ZF-A9RG-01A-21D-A42E-08	18	41	0
TCGA-ZF-A9RL-01A-11D-A38G-08	36	0	28
TCGA-ZF-A9RM-01A-11D-A38G-08	1	3	11
TCGA-ZF-A9RN-01A-11D-A42E-08	28	1	10
TCGA-ZF-AA4N-01A-11D-A38G-08	6	16	5
TCGA-ZF-AA4R-01A-11D-A38G-08	13	0	0
TCGA-ZF-AA4T-01A-11D-A38G-08	0	5	13
TCGA-ZF-AA4U-01A-11D-A38G-08	3	0	7
TCGA-ZF-AA4V-01A-11D-A38G-08	51	111	0
TCGA-ZF-AA4W-01A-12D-A38G-08	21	8	58
TCGA-ZF-AA4X-01A-11D-A38G-08	79	29	0
TCGA-ZF-AA51-01A-21D-A391-08	108	21	5
TCGA-ZF-AA52-01A-12D-A391-08	3	18	0
TCGA-ZF-AA53-01A-11D-A391-08	25	0	0
TCGA-ZF-AA54-01A-11D-A391-08	19	2	6
TCGA-ZF-AA56-01A-31D-A391-08	8	5	4
TCGA-ZF-AA58-01A-12D-A42E-08	14	15	12
TCGA-ZF-AA5H-01A-11D-A391-08	0	0	11
TCGA-ZF-AA5N-01A-11D-A42E-08	1	0	2
TCGA-ZF-AA5P-01A-11D-A391-08	2	0	2
