Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-B6-A0WS-01A-11D-A10Y-09	4	6	3	1
TCGA-B6-A0WT-01A-11D-A10G-09	1	11	0	4
TCGA-B6-A0WV-01A-11D-A10G-09	2	16	11	0
TCGA-B6-A0WW-01A-11D-A10G-09	5	12	9	2
TCGA-B6-A0WX-01A-11D-A10G-09	0	18	16	4
TCGA-B6-A0WY-01A-11D-A10G-09	2	15	7	2
TCGA-B6-A0WZ-01A-11D-A10G-09	45	5	15	5
TCGA-B6-A0X0-01A-21D-A10Y-09	0	5	10	5
TCGA-B6-A0X1-01A-11D-A10G-09	16	18	25	4
TCGA-B6-A0X4-01A-11D-A10G-09	0	3	9	11
TCGA-B6-A0X5-01A-21D-A10G-09	6	11	4	20
TCGA-B6-A1KC-01B-11D-A159-09	1	17	2	4
TCGA-B6-A1KF-01A-11D-A13L-09	4	10	24	5
TCGA-B6-A1KI-01A-11D-A14K-09	0	13	4	1
TCGA-B6-A1KN-01A-11D-A13L-09	4	17	20	9
TCGA-B6-A2IU-01A-32D-A19T-09	10	24	0	0
TCGA-B6-A401-01A-11D-A23C-09	1	13	3	1
TCGA-B6-A409-01A-11D-A243-09	7	21	17	4
TCGA-B6-A40B-01A-11D-A23C-09	11	17	16	0
TCGA-B6-A40C-01A-11D-A23C-09	3	24	10	0
TCGA-BH-A0AU-01A-11D-A12Q-09	2	10	6	0
TCGA-BH-A0AV-01A-31D-A10Y-09	11	21	26	3
TCGA-BH-A0AW-01A-11W-A071-09	75	39	23	16
TCGA-BH-A0AY-01A-21W-A019-09	10	25	31	10
TCGA-BH-A0AZ-01A-21D-A12Q-09	11	8	30	1
TCGA-BH-A0B0-01A-21D-A10Y-09	42	8	0	10
TCGA-BH-A0B1-01A-12W-A071-09	4	37	42	2
TCGA-BH-A0B3-01A-11W-A071-09	5	22	20	1
TCGA-BH-A0B4-01A-11W-A019-09	8	14	41	1
TCGA-BH-A0B5-01A-11D-A12Q-09	42	10	0	1
TCGA-BH-A0B6-01A-11D-A19Y-09	804	6	27	23
TCGA-BH-A0B7-01A-12D-A10Y-09	5	10	10	6
TCGA-BH-A0B8-01A-21W-A071-09	11	24	39	3
TCGA-BH-A0B9-01A-11W-A071-09	8	17	10	2
TCGA-BH-A0BA-01A-11W-A071-09	14	20	11	2
TCGA-BH-A0BC-01A-22D-A099-09	9	16	4	2
TCGA-BH-A0BD-01A-11W-A050-09	4	12	7	0
TCGA-BH-A0BF-01A-21D-A12Q-09	2	8	14	3
TCGA-BH-A0BG-01A-11D-A10Y-09	5	14	11	0
TCGA-BH-A0BJ-01A-11W-A071-09	2	5	23	1
TCGA-BH-A0BL-01A-11D-A10Y-09	3	10	34	6
TCGA-BH-A0BM-01A-11W-A071-09	8	14	23	0
TCGA-BH-A0BO-01A-23D-A12B-09	4	19	1	1
TCGA-BH-A0BP-01A-11D-A10Y-09	39	33	36	18
TCGA-BH-A0BQ-01A-21D-A10Y-09	2	16	4	3
TCGA-BH-A0BR-01A-21W-A12T-09	17	12	10	10
TCGA-BH-A0BS-01A-11D-A12Q-09	2	7	4	0
TCGA-BH-A0BT-01A-11D-A12Q-09	2	23	2	5
TCGA-BH-A0BV-01A-11W-A019-09	6	11	9	1
TCGA-BH-A0BW-01A-11D-A10Y-09	7	25	38	4
TCGA-BH-A0BZ-01A-31D-A12Q-09	24	40	120	11
TCGA-BH-A0C0-01A-21W-A071-09	7	11	61	6
TCGA-BH-A0C1-01B-11D-A12B-09	3	27	5	2
TCGA-BH-A0C3-01A-21D-A12Q-09	0	6	6	1
TCGA-BH-A0C7-01B-11D-A10Y-09	0	30	16	3
TCGA-BH-A0DD-01A-31D-A12Q-09	1	17	0	1
TCGA-BH-A0DE-01A-11D-A10Y-09	2	8	14	0
TCGA-BH-A0DG-01A-21D-A12Q-09	3	0	12	6
TCGA-BH-A0DH-01A-11D-A099-09	11	20	3	3
TCGA-BH-A0DI-01A-21D-A12Q-09	13	10	11	0
TCGA-BH-A0DK-01A-21W-A071-09	9	23	47	3
TCGA-BH-A0DL-01A-11D-A10Y-09	8	36	0	4
TCGA-BH-A0DO-01B-11D-A12B-09	7	6	6	3
TCGA-BH-A0DP-01A-21W-A071-09	4	5	25	5
TCGA-BH-A0DQ-01A-11D-A099-09	2	16	11	1
TCGA-BH-A0DS-01A-11W-A071-09	4	31	26	2
TCGA-BH-A0DT-01A-21D-A12B-09	3	7	3	0
TCGA-BH-A0DV-01A-21D-A12Q-09	3	0	7	0
TCGA-BH-A0DX-01A-11D-A10Y-09	28	19	7	4
TCGA-BH-A0DZ-01A-11W-A019-09	258	4	5	16
TCGA-BH-A0E0-01A-11W-A071-09	0	26	7	3
TCGA-BH-A0E1-01A-11W-A071-09	9	18	0	3
TCGA-BH-A0E2-01A-11W-A071-09	2	20	24	3
TCGA-BH-A0E7-01A-11W-A050-09	0	22	14	1
TCGA-BH-A0E9-01B-11D-A10Y-09	1	15	8	1
TCGA-BH-A0EA-01A-11D-A10Y-09	3	7	8	3
TCGA-BH-A0EB-01A-11W-A050-09	6	25	20	0
TCGA-BH-A0EE-01A-11W-A050-09	43	36	31	25
TCGA-BH-A0EI-01A-11D-A10Y-09	0	8	5	0
TCGA-BH-A0GY-01A-11W-A071-09	2	21	28	1
TCGA-BH-A0GZ-01A-11W-A071-09	5	8	13	2
TCGA-BH-A0H0-01A-11W-A071-09	3	4	13	1
TCGA-BH-A0H3-01A-11D-A12Q-09	0	8	4	0
TCGA-BH-A0H5-01A-21D-A10Y-09	92	1	9	19
TCGA-BH-A0H6-01A-21W-A071-09	0	18	5	1
TCGA-BH-A0H7-01A-13W-A071-09	15	31	18	8
TCGA-BH-A0H9-01A-11W-A071-09	8	13	19	4
TCGA-BH-A0HA-01A-11D-A12Q-09	21	234	0	13
TCGA-BH-A0HB-01A-11W-A071-09	5	16	9	6
TCGA-BH-A0HF-01A-11W-A071-09	193	479	488	27
TCGA-BH-A0HI-01A-11D-A099-09	5	16	1	4
TCGA-BH-A0HK-01A-11W-A071-09	62	30	11	5
TCGA-BH-A0HL-01A-11W-A050-09	3	13	13	4
TCGA-BH-A0HN-01A-11D-A099-09	2	9	6	3
TCGA-BH-A0HO-01A-11W-A050-09	0	5	10	4
TCGA-BH-A0HP-01A-12D-A099-09	209	18	0	20
TCGA-BH-A0HQ-01A-11W-A050-09	8	18	13	3
TCGA-BH-A0HU-01A-11W-A050-09	0	10	16	3
TCGA-BH-A0HW-01A-11W-A050-09	1	21	0	3
TCGA-BH-A0HX-01A-21W-A071-09	15	20	36	3
TCGA-BH-A0HY-01A-11W-A071-09	4	26	16	10
TCGA-BH-A0RX-01A-21D-A099-09	2	23	0	6
TCGA-BH-A0W3-01A-11D-A10G-09	3	9	8	0
TCGA-BH-A0W4-01A-11D-A10G-09	4	10	8	8
TCGA-BH-A0W5-01A-11D-A10G-09	0	9	4	2
TCGA-BH-A0W7-01A-11D-A10Y-09	178	7	0	8
TCGA-BH-A0WA-01A-11D-A10G-09	12	22	46	1
TCGA-BH-A18F-01A-11D-A12B-09	10	16	6	7
TCGA-BH-A18G-01A-11D-A12B-09	0	1029	0	65
TCGA-BH-A18H-01A-11D-A12B-09	9	11	17	2
TCGA-BH-A18I-01A-11D-A12B-09	3	15	0	4
TCGA-BH-A18J-01A-11D-A12B-09	61	11	6	3
TCGA-BH-A18K-01A-11D-A12B-09	20	8	16	3
TCGA-BH-A18L-01A-32D-A12B-09	1	22	13	8
TCGA-BH-A18M-01A-11D-A12B-09	2	8	3	1
TCGA-BH-A18N-01A-11D-A12B-09	0	26	5	1
TCGA-BH-A18P-01A-11D-A12B-09	237	16	15	22
TCGA-BH-A18Q-01A-12D-A12B-09	8	9	51	0
TCGA-BH-A18R-01A-11D-A12B-09	5	7	17	1
TCGA-BH-A18S-01A-11D-A12B-09	1	8	14	3
TCGA-BH-A18T-01A-11D-A12B-09	14	9	44	2
TCGA-BH-A18U-01A-21D-A12B-09	58	37	24	2
TCGA-BH-A18V-01A-11D-A12B-09	78	7	80	8
TCGA-BH-A1EN-01A-11D-A17G-09	5	39	7	5
TCGA-BH-A1EO-01A-11D-A135-09	2	19	7	5
TCGA-BH-A1ES-01A-11D-A135-09	1	0	8	3
TCGA-BH-A1ET-01A-11D-A135-09	1	11	5	4
TCGA-BH-A1EU-01A-11D-A135-09	0	7	8	1
TCGA-BH-A1EV-01A-11D-A135-09	40	21	2	23
TCGA-BH-A1EW-01A-11D-A135-09	0	3	4	1
TCGA-BH-A1EX-01A-11D-A13L-09	0	8	5	3
TCGA-BH-A1EY-01A-11D-A13L-09	11	19	5	7
TCGA-BH-A1F0-01A-11D-A135-09	8	14	39	7
TCGA-BH-A1F2-01A-31D-A13L-09	8	29	8	3
TCGA-BH-A1F5-01A-12D-A13L-09	2	9	15	4
TCGA-BH-A1F6-01A-11D-A13L-09	3	22	12	0
TCGA-BH-A1F8-01A-11D-A13L-09	91	23	16	11
TCGA-BH-A1FC-01A-11D-A13L-09	23	34	16	6
TCGA-BH-A1FD-01A-11W-A14Q-09	1	20	13	1
TCGA-BH-A1FE-01A-11D-A13L-09	5	4	7	4
TCGA-BH-A1FG-01A-11D-A13L-09	1	6	6	2
TCGA-BH-A1FH-01A-12D-A13L-09	1	12	1	0
TCGA-BH-A1FJ-01A-11D-A13L-09	1	16	9	1
TCGA-BH-A1FL-01A-11D-A13L-09	2	4	11	2
TCGA-BH-A1FM-01A-11D-A13L-09	12	18	12	4
TCGA-BH-A1FN-01A-11D-A13L-09	53	12	44	0
TCGA-BH-A1FR-01A-11D-A13L-09	2	8	2	1
TCGA-BH-A1FU-01A-11D-A14G-09	15	26	36	11
TCGA-BH-A201-01A-11D-A14K-09	2	11	2	5
TCGA-BH-A202-01A-11D-A14K-09	2	10	11	3
TCGA-BH-A203-01A-12D-A167-09	11	37	8	7
TCGA-BH-A204-01A-11D-A159-09	0	15	11	4
TCGA-BH-A208-01A-11D-A159-09	29	18	15	4
TCGA-BH-A209-01A-11D-A17G-09	68	3	18	4
TCGA-BH-A28Q-01A-11D-A16D-09	0	19	0	1
TCGA-BH-A2L8-01A-11D-A18P-09	416	15	0	5
TCGA-BH-A42U-01A-12D-A243-09	6	0	12	1
TCGA-BH-A42V-01A-11D-A243-09	23	8	9	1
TCGA-BH-A5IZ-01A-11D-A27P-09	7	20	45	0
TCGA-BH-A5J0-01A-11D-A27P-09	33	15	8	7
TCGA-BH-A6R8-01A-21D-A33E-09	4	17	7	6
TCGA-BH-A6R9-01A-21D-A32I-09	0	3	10	1
TCGA-BH-A8FY-01A-11D-A36J-09	3	15	22	0
TCGA-BH-A8FZ-01A-11D-A351-09	5	11	35	4
TCGA-BH-A8G0-01A-11D-A351-09	0	10	3	2
TCGA-BH-AB28-01A-31D-A41F-09	3	16	8	1
TCGA-C8-A12K-01A-21D-A10Y-09	45	23	61	1
TCGA-C8-A12L-01A-11D-A10Y-09	1	18	41	1
TCGA-C8-A12M-01A-11D-A135-09	0	32	13	11
TCGA-C8-A12N-01A-11D-A10Y-09	4	16	0	2
TCGA-C8-A12O-01A-11D-A10Y-09	2	24	0	5
TCGA-C8-A12P-01A-11D-A10Y-09	79	28	25	9
TCGA-C8-A12Q-01A-11D-A10Y-09	60	15	13	12
TCGA-C8-A12T-01A-11D-A10Y-09	124	15	6	6
TCGA-C8-A12U-01A-11D-A10Y-09	5	33	8	0
TCGA-C8-A12V-01A-11D-A10Y-09	0	13	25	4
TCGA-C8-A12W-01A-11D-A10Y-09	2	35	3	11
TCGA-C8-A12X-01A-11D-A10Y-09	1	29	10	5
TCGA-C8-A12Y-01A-11D-A12B-09	5	33	0	4
TCGA-C8-A12Z-01A-11D-A10Y-09	18	23	0	0
TCGA-C8-A130-01A-31D-A10Y-09	6	27	0	2
TCGA-C8-A131-01A-11D-A10Y-09	5	14	20	10
TCGA-C8-A132-01A-31D-A10Y-09	30	20	18	0
TCGA-C8-A133-01A-32D-A12B-09	1	4	17	3
TCGA-C8-A134-01A-11D-A10Y-09	2	18	57	6
TCGA-C8-A135-01A-11D-A10Y-09	5	31	8	8
TCGA-C8-A137-01A-11D-A10Y-09	8	14	6	8
TCGA-C8-A138-01A-11D-A10Y-09	0	16	19	7
TCGA-C8-A1HE-01A-11D-A188-09	23	12	14	1
TCGA-C8-A1HF-01A-11D-A135-09	11	16	1	2
TCGA-C8-A1HG-01A-11D-A135-09	7	21	13	0
TCGA-C8-A1HI-01A-11D-A135-09	9	32	3	2
TCGA-C8-A1HJ-01A-11D-A13L-09	6	17	58	3
TCGA-C8-A1HK-01A-21D-A13L-09	18	10	12	8
TCGA-C8-A1HL-01A-11D-A135-09	0	17	3	2
TCGA-C8-A1HM-01A-12D-A135-09	274	23	15	7
TCGA-C8-A1HN-01A-11D-A135-09	0	22	19	2
TCGA-C8-A1HO-01A-11D-A13L-09	3	14	7	1
TCGA-C8-A26V-01A-11D-A16D-09	34	20	4	6
TCGA-C8-A26W-01A-11D-A16D-09	22	5	8	6
TCGA-C8-A26X-01A-31D-A16D-09	4	22	24	6
TCGA-C8-A26Y-01A-11D-A16D-09	511	11	96	21
TCGA-C8-A26Z-01A-11D-A16D-09	1	20	13	4
TCGA-C8-A273-01A-11D-A16D-09	0	5	5	2
TCGA-C8-A274-01A-11D-A16D-09	134	20	14	7
TCGA-C8-A275-01A-21D-A16D-09	63	9	17	2
TCGA-C8-A278-01A-11D-A167-09	8	10	10	5
TCGA-C8-A27A-01A-11D-A167-09	7	12	6	5
TCGA-C8-A27B-01A-11D-A167-09	71	10	40	2
TCGA-C8-A3M7-01A-12D-A21Q-09	85	21	21	14
TCGA-C8-A3M8-01A-11D-A20S-09	4	26	2	1
TCGA-C8-A8HP-01A-11D-A36J-09	141	23	0	11
TCGA-C8-A8HQ-01A-11D-A36J-09	189	18	8	28
TCGA-C8-A8HR-01A-11D-A36J-09	9	24	13	0
TCGA-C8-A9FZ-01A-11D-A41F-09	1	12	5	1
TCGA-D8-A13Y-01A-11D-A10Y-09	15	20	20	2
TCGA-D8-A13Z-01A-11D-A10Y-09	6	24	43	8
TCGA-D8-A140-01A-11D-A10Y-09	19	36	26	6
TCGA-D8-A141-01A-11D-A10Y-09	0	3	5	0
TCGA-D8-A142-01A-11D-A10Y-09	10	56	45	6
TCGA-D8-A143-01A-11D-A10Y-09	2	15	25	0
TCGA-D8-A145-01A-11D-A10Y-09	3	23	5	1
TCGA-D8-A146-01A-31D-A10Y-09	5	16	7	7
TCGA-D8-A147-01A-11D-A10Y-09	46	9	87	2
TCGA-D8-A1J8-01A-11D-A13L-09	407	234	0	58
TCGA-D8-A1J9-01A-11D-A13L-09	155	0	7	25
TCGA-D8-A1JA-01A-11D-A13L-09	823	3	0	26
TCGA-D8-A1JB-01A-11D-A13L-09	7	10	15	2
TCGA-D8-A1JC-01A-11D-A13L-09	48	20	11	11
TCGA-D8-A1JD-01A-11D-A13L-09	14	12	49	6
TCGA-D8-A1JE-01A-11D-A13L-09	3	20	9	0
TCGA-D8-A1JF-01A-11D-A13L-09	2	25	8	3
TCGA-D8-A1JG-01B-11D-A13L-09	9	32	24	54
TCGA-D8-A1JH-01A-11D-A188-09	3	6	12	1
TCGA-D8-A1JI-01A-11D-A13L-09	0	11	16	1
TCGA-D8-A1JJ-01A-31D-A14K-09	31	21	3	7
TCGA-D8-A1JK-01A-11D-A13L-09	22	38	94	14
TCGA-D8-A1JL-01A-11D-A13L-09	8	16	69	7
TCGA-D8-A1JM-01A-11D-A13L-09	2	13	20	4
TCGA-D8-A1JN-01A-11D-A13L-09	89	9	20	29
TCGA-D8-A1JP-01A-11D-A13L-09	7	6	82	3
TCGA-D8-A1JS-01A-11D-A13L-09	2	14	0	1
TCGA-D8-A1JT-01A-31D-A13L-09	1	13	17	1
TCGA-D8-A1JU-01A-11D-A13L-09	1	9	3	1
TCGA-D8-A1X5-01A-11D-A14G-09	2	14	19	8
TCGA-D8-A1X6-01A-11D-A14K-09	3	19	4	4
TCGA-D8-A1X7-01A-11D-A14K-09	2	14	7	1
TCGA-D8-A1X8-01A-11D-A14K-09	2	12	25	2
TCGA-D8-A1X9-01A-12D-A159-09	6	12	55	2
TCGA-D8-A1XA-01A-11D-A14G-09	2	14	5	0
TCGA-D8-A1XB-01A-11D-A14G-09	6	17	2	3
TCGA-D8-A1XC-01A-11D-A14G-09	3	22	1	1
TCGA-D8-A1XF-01A-11D-A14G-09	2	17	15	10
TCGA-D8-A1XG-01A-11D-A14G-09	0	10	14	3
TCGA-D8-A1XJ-01A-11D-A14K-09	24	26	20	8
TCGA-D8-A1XK-01A-21D-A14K-09	0	657	271	16
TCGA-D8-A1XL-01A-11D-A14K-09	5	18	49	5
TCGA-D8-A1XM-01A-21D-A14K-09	20	12	9	12
TCGA-D8-A1XO-01A-11D-A14K-09	5	8	7	0
TCGA-D8-A1XQ-01A-11D-A14K-09	29	497	179	22
TCGA-D8-A1XR-01A-11D-A14K-09	3	21	0	0
TCGA-D8-A1XS-01A-11D-A14K-09	4	2	12	4
TCGA-D8-A1XT-01A-11D-A14K-09	5	15	9	3
TCGA-D8-A1XU-01A-11D-A14K-09	8	7	7	1
TCGA-D8-A1XV-01A-11D-A14K-09	5	11	8	1
TCGA-D8-A1XW-01A-11D-A14K-09	11	12	61	3
TCGA-D8-A1XY-01A-11D-A14K-09	6	31	7	3
TCGA-D8-A1XZ-01A-11D-A14K-09	7	42	13	6
TCGA-D8-A1Y0-01A-11D-A14K-09	10	11	31	4
TCGA-D8-A1Y1-01A-21D-A14K-09	11	155	0	13
TCGA-D8-A1Y2-01A-11D-A159-09	4	11	1	1
TCGA-D8-A1Y3-01A-11D-A159-09	1	32	13	6
TCGA-D8-A27E-01A-11D-A16D-09	1	1	6	2
TCGA-D8-A27F-01A-11D-A16D-09	6	15	32	2
TCGA-D8-A27G-01A-11D-A16D-09	778	0	10	50
TCGA-D8-A27I-01A-11D-A16D-09	5	12	9	4
TCGA-D8-A27K-01A-11D-A16D-09	1	9	7	2
TCGA-D8-A27L-01A-11D-A16D-09	13	11	8	3
TCGA-D8-A27M-01A-11D-A16D-09	8	11	29	10
TCGA-D8-A27N-01A-11D-A16D-09	4	25	11	2
TCGA-D8-A27P-01A-11D-A16D-09	2	14	6	1
TCGA-D8-A27R-01A-11D-A16D-09	2	8	13	4
TCGA-D8-A27T-01A-11D-A16D-09	3	10	4	1
TCGA-D8-A27V-01A-12D-A17D-09	157	7	16	13
TCGA-D8-A27W-01A-11D-A16D-09	5	29	0	2
TCGA-D8-A3Z6-01A-11D-A23C-09	2	16	5	2
TCGA-D8-A4Z1-01A-21D-A25Q-09	37	4	9	5
TCGA-D8-A73U-01A-11D-A33E-09	104	15	9	12
TCGA-D8-A73W-01A-22D-A351-09	3	20	10	1
TCGA-D8-A73X-01A-11D-A32I-09	5	21	4	4
TCGA-E2-A10A-01A-21D-A10Y-09	3	4	10	0
TCGA-E2-A10C-01A-21D-A10M-09	314	0	0	20
TCGA-E2-A14N-01A-31D-A135-09	6	12	44	6
TCGA-E2-A14O-01A-31D-A10Y-09	1	10	6	7
TCGA-E2-A14P-01A-31D-A12B-09	16	34	16	11
TCGA-E2-A14Q-01A-11D-A12B-09	6	17	5	0
TCGA-E2-A14R-01A-11D-A10Y-09	12	24	58	5
TCGA-E2-A14T-01A-11D-A10Y-09	3	24	0	4
TCGA-E2-A14V-01A-11D-A12B-09	28	32	22	9
TCGA-E2-A14W-01A-11D-A12B-09	7	12	47	5
TCGA-E2-A14X-01A-11D-A10Y-09	3	20	2	7
TCGA-E2-A14Y-01A-21D-A12B-09	20	8	4	0
TCGA-E2-A14Z-01A-11D-A10Y-09	15	10	29	8
TCGA-E2-A150-01A-11D-A12B-09	3	23	26	11
TCGA-E2-A152-01A-11D-A12B-09	84	10	11	11
TCGA-E2-A153-01A-12D-A12B-09	3	16	1	2
TCGA-E2-A154-01A-11D-A10Y-09	0	16	13	7
TCGA-E2-A155-01A-11D-A12B-09	11	33	14	5
TCGA-E2-A156-01A-11D-A12B-09	2	7	10	1
TCGA-E2-A158-01A-11D-A12B-09	1	12	49	4
TCGA-E2-A159-01A-11D-A10Y-09	92	14	18	0
TCGA-E2-A15A-01A-11D-A12B-09	1	16	30	0
TCGA-E2-A15C-01A-31D-A12B-09	1	28	1	2
TCGA-E2-A15D-01A-11D-A10Y-09	0	12	4	3
TCGA-E2-A15E-01A-11D-A12B-09	4	24	6	1
TCGA-E2-A15G-01A-11D-A12B-09	5	17	27	3
TCGA-E2-A15H-01A-11D-A12B-09	1	27	0	1
TCGA-E2-A15I-01A-21D-A135-09	4	9	12	2
TCGA-E2-A15J-01A-11D-A12Q-09	0	13	9	0
TCGA-E2-A15K-01A-11D-A12Q-09	4	17	15	5
TCGA-E2-A15L-01A-11D-A12B-09	3	19	3	3
TCGA-E2-A15M-01A-11D-A12B-09	22	47	23	2
TCGA-E2-A15O-01A-11D-A10Y-09	0	13	13	3
TCGA-E2-A15P-01A-11D-A10Y-09	2	15	1	2
TCGA-E2-A15R-01A-11D-A10Y-09	4	22	2	4
TCGA-E2-A15S-01A-11D-A10Y-09	7	15	22	1
TCGA-E2-A15T-01A-11D-A10Y-09	2	22	9	1
TCGA-E2-A1AZ-01A-11D-A12Q-09	15	4	20	14
TCGA-E2-A1B0-01A-11D-A12Q-09	4	21	14	6
TCGA-E2-A1B1-01A-21D-A12Q-09	21	14	9	1
TCGA-E2-A1B4-01A-11D-A12Q-09	6	5	19	5
TCGA-E2-A1B5-01A-21D-A12Q-09	9	10	5	4
TCGA-E2-A1B6-01A-31D-A12Q-09	2	16	20	0
TCGA-E2-A1BC-01A-11D-A14G-09	2	18	12	0
TCGA-E2-A1BD-01A-11D-A12Q-09	0	19	11	2
TCGA-E2-A1IE-01A-11D-A188-09	0	14	9	0
TCGA-E2-A1IF-01A-11D-A142-09	0	10	4	0
TCGA-E2-A1IG-01A-11D-A142-09	1	27	8	2
TCGA-E2-A1IH-01A-11D-A188-09	31	18	8	3
TCGA-E2-A1II-01A-11D-A142-09	1	11	15	2
TCGA-E2-A1IJ-01A-11D-A142-09	1	0	11	1
TCGA-E2-A1IK-01A-11D-A17G-09	1	1	5	4
TCGA-E2-A1IL-01A-11D-A14G-09	0	9	12	4
TCGA-E2-A1IN-01A-11D-A13L-09	131	12	24	0
TCGA-E2-A1IO-01A-11D-A142-09	1	5	1	1
TCGA-E2-A1IU-01A-11D-A14G-09	5	4	8	7
TCGA-E2-A1L6-01A-11D-A13L-09	1	5	10	6
TCGA-E2-A1L7-01A-11D-A142-09	0	11	37	3
TCGA-E2-A1L8-01A-11D-A13L-09	5	8	12	0
TCGA-E2-A1L9-01A-11D-A13L-09	1	14	7	3
TCGA-E2-A1LA-01A-11D-A142-09	9	16	51	2
TCGA-E2-A1LB-01A-11D-A142-09	19	10	15	5
TCGA-E2-A1LG-01A-21D-A14K-09	131	12	0	7
TCGA-E2-A1LH-01A-11D-A14G-09	42	23	94	7
TCGA-E2-A1LI-01A-12D-A159-09	9	1	7	1
TCGA-E2-A1LK-01A-21D-A14G-09	3	28	0	8
TCGA-E2-A1LL-01A-11D-A142-09	5	8	44	2
TCGA-E2-A1LS-01A-12D-A159-09	1	17	30	4
TCGA-E2-A2P6-01A-11D-A19Y-09	85	23	10	9
TCGA-E2-A56Z-01A-12D-A29N-09	0	22	7	5
TCGA-E2-A570-01A-11D-A29N-09	0	15	4	0
TCGA-E2-A572-01A-13D-A31U-09	2	15	0	0
TCGA-E2-A573-01A-11D-A29N-09	5	14	26	2
TCGA-E2-A574-01A-11D-A29N-09	52	30	20	10
TCGA-E2-A576-01A-11D-A31U-09	1	21	14	9
TCGA-E2-A9RU-01A-11D-A41F-09	18	34	10	8
TCGA-E9-A1N3-01A-12D-A159-09	3	4	15	2
TCGA-E9-A1N4-01A-11D-A14K-09	9	10	3	4
TCGA-E9-A1N5-01A-11D-A14G-09	13	11	10	3
TCGA-E9-A1N8-01A-11D-A142-09	3	1	14	6
TCGA-E9-A1N9-01A-11D-A14G-09	4	16	30	5
TCGA-E9-A1NA-01A-11D-A142-09	14	15	48	9
TCGA-E9-A1NC-01A-12W-A16L-09	15	25	127	0
TCGA-E9-A1ND-01A-11D-A142-09	19	41	32	0
TCGA-E9-A1NE-01A-21D-A14K-09	2	8	27	3
TCGA-E9-A1NF-01A-11D-A14G-09	13	11	22	5
TCGA-E9-A1NG-01A-21D-A14K-09	1	4	12	1
TCGA-E9-A1NH-01A-11D-A14G-09	1	13	10	2
TCGA-E9-A1NI-01A-11W-A16H-09	0	17	102	0
TCGA-E9-A1QZ-01A-21D-A167-09	0	8	7	0
TCGA-E9-A1R0-01A-22D-A16D-09	10	19	0	0
TCGA-E9-A1R2-01A-11D-A14G-09	12	11	15	2
TCGA-E9-A1R3-01A-31D-A14K-09	3	4	8	3
TCGA-E9-A1R4-01A-21D-A14G-09	58	21	29	7
TCGA-E9-A1R5-01A-11D-A14K-09	4	19	4	5
TCGA-E9-A1R6-01A-11D-A14G-09	0	14	10	6
TCGA-E9-A1R7-01A-11D-A14K-09	8	17	19	1
TCGA-E9-A1RA-01A-11D-A14G-09	3	10	4	1
TCGA-E9-A1RB-01A-11D-A17G-09	0	17	9	2
TCGA-E9-A1RC-01A-11D-A159-09	1	24	12	3
TCGA-E9-A1RD-01A-11D-A159-09	6	5	6	1
TCGA-E9-A1RE-01A-11D-A159-09	2	27	10	2
TCGA-E9-A1RF-01A-11D-A159-09	13	31	73	6
TCGA-E9-A1RG-01A-11D-A14G-09	5	12	13	2
TCGA-E9-A1RH-01A-21D-A167-09	12	30	36	8
TCGA-E9-A1RI-01A-11D-A167-09	3	4	5	2
TCGA-E9-A226-01A-21D-A159-09	24	9	7	8
TCGA-E9-A227-01A-11D-A159-09	2	2	9	0
TCGA-E9-A228-01A-31D-A159-09	12	30	1	0
TCGA-E9-A229-01A-31D-A17G-09	2	9	4	3
TCGA-E9-A22A-01A-11D-A159-09	9	5	12	0
TCGA-E9-A22B-01A-11D-A159-09	12	19	20	4
TCGA-E9-A22D-01A-11D-A159-09	1	15	0	3
TCGA-E9-A22E-01A-11D-A159-09	31	12	71	3
TCGA-E9-A22G-01A-11D-A159-09	7	13	64	0
TCGA-E9-A22H-01A-11D-A159-09	2	8	5	3
TCGA-E9-A243-01A-21D-A167-09	14	11	40	2
TCGA-E9-A244-01A-11D-A167-09	4	28	47	1
TCGA-E9-A245-01A-22D-A16D-09	1	2	19	3
TCGA-E9-A247-01A-11D-A167-09	5	37	1	3
TCGA-E9-A248-01A-11D-A167-09	1	14	0	1
TCGA-E9-A249-01A-11D-A167-09	1	7	5	1
TCGA-E9-A24A-01A-11D-A167-09	0	9	5	4
TCGA-E9-A295-01A-11D-A16D-09	4	24	33	9
TCGA-E9-A2JS-01A-11D-A17W-09	2	30	16	8
TCGA-E9-A2JT-01A-22D-A18P-09	14	1	1	3
TCGA-E9-A3HO-01A-11D-A20S-09	9	6	35	0
TCGA-E9-A3QA-01A-61D-A228-09	26	5	22	0
TCGA-E9-A3X8-01A-31D-A22X-09	8	8	12	0
TCGA-E9-A54Y-01A-11D-A25Q-09	7	14	16	5
TCGA-E9-A5FK-01A-11D-A27P-09	2	10	8	1
TCGA-E9-A5FL-01A-11D-A27P-09	15	17	50	7
TCGA-E9-A5UO-01A-11D-A28B-09	0	18	6	0
TCGA-E9-A6HE-01A-11D-A31U-09	0	15	0	0
TCGA-EW-A1IW-01A-11D-A13L-09	51	26	15	0
TCGA-EW-A1IX-01A-12D-A142-09	19	3	13	2
TCGA-EW-A1IY-01A-11D-A188-09	10	4	7	9
TCGA-EW-A1IZ-01A-11D-A188-09	9	284	0	35
TCGA-EW-A1J1-01A-11D-A188-09	0	9	8	3
