Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-XF-AAML-01A-11D-A42E-08	110	148	129	10	0	27	3
TCGA-XF-AAMQ-01A-11D-A42E-08	31	42	92	0	0	3	4
TCGA-XF-AAMR-01A-31D-A42E-08	27	29	9	5	0	3	12
TCGA-XF-AAMT-01A-11D-A42E-08	0	2	37	0	27	4	9
TCGA-XF-AAMW-01A-11D-A42E-08	0	0	4	10	7	1	1
TCGA-XF-AAMX-01A-11D-A42E-08	64	23	52	27	68	21	24
TCGA-XF-AAMY-01A-11D-A42E-08	23	25	33	0	0	0	23
TCGA-XF-AAMZ-01A-11D-A42E-08	75	29	47	0	10	18	28
TCGA-XF-AAN0-01A-11D-A42E-08	149	89	75	0	0	23	2
TCGA-XF-AAN1-01A-31D-A42E-08	0	2	36	10	0	4	27
TCGA-XF-AAN2-01A-11D-A42E-08	178	123	106	0	0	1	0
TCGA-XF-AAN3-01A-11D-A42E-08	79	46	0	9	0	0	15
TCGA-XF-AAN4-01A-11D-A42E-08	14	0	7	4	0	0	3
TCGA-XF-AAN5-01A-11D-A42E-08	128	24	92	0	0	6	14
TCGA-XF-AAN7-01A-11D-A42E-08	0	18	13	33	27	3	29
TCGA-XF-AAN8-01A-11D-A42E-08	0	0	0	0	0	0	1
TCGA-YC-A89H-01A-11D-A364-08	29	1078	8	159	63	0	60
TCGA-YC-A8S6-01A-31D-A38G-08	21	14	35	0	0	13	3
TCGA-YC-A9TC-01A-22D-A391-08	21	12	33	0	7	1	14
TCGA-YF-AA3L-01A-11D-A38G-08	22	22	72	73	46	13	28
TCGA-YF-AA3M-01A-11D-A42E-08	24	20	0	45	16	2	35
TCGA-ZF-A9R0-01A-11D-A38G-08	98	45	13	2	0	1	16
TCGA-ZF-A9R1-01A-11D-A391-08	29	15	0	1	13	0	24
TCGA-ZF-A9R2-01A-11D-A391-08	32	11	44	16	6	0	9
TCGA-ZF-A9R3-01A-11D-A38G-08	22	14	2	9	3	0	20
TCGA-ZF-A9R4-01A-11D-A38G-08	18	48	140	0	0	2	0
TCGA-ZF-A9R5-01A-12D-A42E-08	2	0	0	32	13	5	29
TCGA-ZF-A9R7-01A-11D-A38G-08	313	171	81	0	0	10	25
TCGA-ZF-A9R9-01A-11D-A38G-08	52	45	21	13	0	11	30
TCGA-ZF-A9RC-01A-11D-A38G-08	79	490	35	203	0	0	20
TCGA-ZF-A9RD-01A-11D-A42E-08	30	34	50	0	13	10	11
TCGA-ZF-A9RE-01A-11D-A38G-08	0	0	7	8	4	6	29
TCGA-ZF-A9RF-01A-11D-A38G-08	23	34	114	0	23	2	17
TCGA-ZF-A9RG-01A-21D-A42E-08	43	103	40	5	0	11	0
TCGA-ZF-A9RL-01A-11D-A38G-08	93	22	46	29	52	17	17
TCGA-ZF-A9RM-01A-11D-A38G-08	1	4	3	26	20	4	13
TCGA-ZF-A9RN-01A-11D-A42E-08	57	15	7	20	39	14	20
TCGA-ZF-AA4N-01A-11D-A38G-08	27	34	43	3	7	11	15
TCGA-ZF-AA4R-01A-11D-A38G-08	4	10	18	4	7	0	6
TCGA-ZF-AA4T-01A-11D-A38G-08	0	7	13	17	25	0	24
TCGA-ZF-AA4U-01A-11D-A38G-08	0	4	4	17	4	0	32
TCGA-ZF-AA4V-01A-11D-A38G-08	86	202	121	152	20	16	6
TCGA-ZF-AA4W-01A-12D-A38G-08	87	17	73	29	74	19	115
TCGA-ZF-AA4X-01A-11D-A38G-08	201	227	103	0	0	21	0
TCGA-ZF-AA51-01A-21D-A391-08	296	114	124	0	8	1	12
TCGA-ZF-AA52-01A-12D-A391-08	27	37	0	19	0	12	15
TCGA-ZF-AA53-01A-11D-A391-08	91	34	20	0	0	0	8
TCGA-ZF-AA54-01A-11D-A391-08	34	25	93	0	0	0	1
TCGA-ZF-AA56-01A-31D-A391-08	40	9	0	0	10	3	21
TCGA-ZF-AA58-01A-12D-A42E-08	71	26	23	39	24	4	3
TCGA-ZF-AA5H-01A-11D-A391-08	9	15	13	0	6	1	14
TCGA-ZF-AA5N-01A-11D-A42E-08	6	2	1	19	9	1	10
TCGA-ZF-AA5P-01A-11D-A391-08	15	3	8	1	0	4	11
