Samples	SBS96A	SBS96B
TCGA-A7-A0DB-01A-11D-A272-09	19	17
TCGA-A7-A13D-01A-13D-A272-09	64	23
TCGA-A7-A13E-01A-11D-A272-09	28	2
TCGA-A7-A13F-01A-11D-A12Q-09	25	4
TCGA-A7-A13G-01A-11D-A13L-09	11	9
TCGA-A7-A26E-01A-11D-A272-09	26	16
TCGA-A7-A26F-01A-21D-A167-09	33	5
TCGA-A7-A26G-01A-21D-A167-09	29	21
TCGA-A7-A26H-01A-11D-A167-09	40	57
TCGA-A7-A26I-01A-11D-A167-09	24	9
TCGA-A7-A26J-01A-11D-A272-09	24	4
TCGA-A7-A2KD-01A-31D-A21Q-09	36	3
TCGA-A7-A3RF-01A-11D-A228-09	29	1
TCGA-A7-A425-01A-11D-A243-09	29	0
TCGA-A7-A4SC-01A-12D-A25Q-09	22	3
TCGA-A7-A4SD-01A-11D-A25Q-09	34	4
TCGA-A7-A4SE-01A-11D-A25Q-09	41	48
TCGA-A7-A56D-01A-11D-A27P-09	56	58
TCGA-A7-A5ZW-01A-12D-A29N-09	17	8
TCGA-A7-A5ZX-01A-12D-A29N-09	18	6
TCGA-A7-A6VV-01A-22D-A33E-09	38	6
TCGA-A7-A6VW-01A-21D-A33E-09	47	7
TCGA-A7-A6VX-01A-12D-A33E-09	76	52
TCGA-A7-A6VY-01A-12D-A33E-09	61	27
TCGA-A8-A06O-01A-11W-A019-09	65	2
TCGA-A8-A06P-01A-11W-A019-09	40	14
TCGA-A8-A06Q-01A-11W-A050-09	36	172
TCGA-A8-A06R-01A-11D-A015-09	41	8
TCGA-A8-A06T-01A-11W-A019-09	24	5
TCGA-A8-A06U-01A-11W-A019-09	58	9
TCGA-A8-A06X-01A-21W-A019-09	194	30
TCGA-A8-A06Y-01A-21W-A019-09	22	6
TCGA-A8-A06Z-01A-11W-A019-09	68	2
TCGA-A8-A075-01A-11D-A099-09	37	28
TCGA-A8-A076-01A-21W-A019-09	63	10
TCGA-A8-A079-01A-21W-A019-09	71	9
TCGA-A8-A07B-01A-11W-A019-09	32	27
TCGA-A8-A07F-01A-11W-A019-09	20	2
TCGA-A8-A07G-01A-11W-A050-09	46	9
TCGA-A8-A07I-01A-11W-A019-09	42	3
TCGA-A8-A07J-01A-11W-A019-09	44	22
TCGA-A8-A07L-01A-11W-A019-09	76	15
TCGA-A8-A07O-01A-11W-A019-09	30	10
TCGA-A8-A07P-01A-11W-A019-09	50	2
TCGA-A8-A07U-01A-11W-A050-09	62	24
TCGA-A8-A07W-01A-11W-A019-09	108	14
TCGA-A8-A07Z-01A-11W-A019-09	22	0
TCGA-A8-A081-01A-11W-A019-09	70	27
TCGA-A8-A082-01A-11W-A019-09	20	3
TCGA-A8-A083-01A-21W-A019-09	23	1
TCGA-A8-A085-01A-11W-A019-09	44	28
TCGA-A8-A08B-01A-11W-A019-09	25	19
TCGA-A8-A08C-01A-11W-A019-09	3	4
TCGA-A8-A08F-01A-11W-A019-09	106	11
TCGA-A8-A08G-01A-11W-A019-09	39	2
TCGA-A8-A08H-01A-21W-A019-09	51	120
TCGA-A8-A08J-01A-11W-A019-09	30	5
TCGA-A8-A08L-01A-11W-A019-09	60	138
TCGA-A8-A08O-01A-21W-A071-09	20	2
TCGA-A8-A08P-01A-11W-A019-09	48	15
TCGA-A8-A08R-01A-11W-A050-09	134	69
TCGA-A8-A08S-01A-11W-A050-09	49	0
TCGA-A8-A08T-01A-21W-A019-09	48	8
TCGA-A8-A08X-01A-21W-A019-09	36	2
TCGA-A8-A08Z-01A-21W-A019-09	27	5
TCGA-A8-A090-01A-11W-A019-09	28	6
TCGA-A8-A091-01A-11W-A019-09	18	4
TCGA-A8-A092-01A-11W-A019-09	34	46
TCGA-A8-A093-01A-11W-A019-09	46	58
TCGA-A8-A094-01A-11W-A019-09	24	135
TCGA-A8-A095-01A-11W-A019-09	14	133
TCGA-A8-A096-01A-11W-A019-09	37	0
TCGA-A8-A097-01A-11W-A050-09	67	27
TCGA-A8-A099-01A-11W-A019-09	30	0
TCGA-A8-A09A-01A-11W-A019-09	151	50
TCGA-A8-A09B-01A-11W-A019-09	28	5
TCGA-A8-A09C-01A-11W-A019-09	42	1
TCGA-A8-A09D-01A-11W-A019-09	38	7
TCGA-A8-A09E-01A-11W-A019-09	59	4
TCGA-A8-A09G-01A-21W-A019-09	0	230
TCGA-A8-A09I-01A-22W-A050-09	76	48
TCGA-A8-A09K-01A-11W-A019-09	33	4
TCGA-A8-A09M-01A-11W-A019-09	127	10
TCGA-A8-A09N-01A-11W-A019-09	55	55
TCGA-A8-A09Q-01A-11W-A019-09	135	9
TCGA-A8-A09T-01A-11W-A019-09	17	2
TCGA-A8-A09V-01A-11D-A045-09	20	5
TCGA-A8-A09W-01A-11W-A019-09	73	2
TCGA-A8-A09X-01A-11W-A019-09	46	14
TCGA-A8-A09Z-01A-11W-A019-09	999	0
TCGA-A8-A0A1-01A-11W-A019-09	51	2
TCGA-A8-A0A2-01A-11W-A050-09	36	0
TCGA-A8-A0A4-01A-11W-A019-09	51	3
TCGA-A8-A0A6-01A-12W-A071-09	25	7
TCGA-A8-A0A7-01A-11W-A019-09	26	197
TCGA-A8-A0A9-01A-11W-A019-09	47	10
TCGA-A8-A0AB-01A-11W-A050-09	26	2
TCGA-A8-A0AD-01A-11W-A071-09	13	3
TCGA-AC-A23C-01A-12D-A167-09	49	49
TCGA-AC-A23E-01A-11D-A159-09	15	0
TCGA-AC-A23H-01A-11D-A159-09	0	4223
TCGA-AC-A2B8-01A-11D-A17D-09	8	77
TCGA-AC-A2BK-01A-11D-A21Q-09	75	2
TCGA-AC-A2BM-01A-11D-A21Q-09	11	2
TCGA-AC-A2FB-01A-11D-A17D-09	8	5
TCGA-AC-A2FF-01A-11D-A17D-09	9	2
TCGA-AC-A2FG-01A-11D-A17D-09	21	9
TCGA-AC-A2FO-01A-11D-A17W-09	6	15
TCGA-AC-A2QH-01A-11D-A18P-09	19	6
TCGA-AC-A3HN-01A-11D-A20S-09	13	0
TCGA-AC-A3OD-01A-11D-A21Q-09	19	3
TCGA-AC-A3QP-01A-11D-A22X-09	23	1
TCGA-AC-A3QQ-01A-11D-A228-09	24	0
TCGA-AC-A3W5-01A-11D-A228-09	76	58
TCGA-AC-A3YI-01A-21D-A23C-09	12	1
TCGA-AC-A3YJ-01A-11D-A22X-09	20	0
TCGA-AC-A4ZE-01A-11D-A41F-09	39	7
TCGA-AC-A5EH-01A-11D-A28B-09	110	36
TCGA-AC-A5EI-01A-11D-A27P-09	20	7
TCGA-AC-A5XS-01A-11D-A29N-09	4	447
TCGA-AC-A5XU-01A-11D-A28B-09	59	7
TCGA-AC-A62V-01A-11D-A31U-09	62	7
TCGA-AC-A62X-01A-11D-A29N-09	55	1
TCGA-AC-A62Y-01A-11D-A29N-09	32	23
TCGA-AC-A6IV-01A-12D-A33E-09	15	0
TCGA-AC-A6IW-01A-12D-A33E-09	64	70
TCGA-AC-A6IX-01A-12D-A32I-09	24	14
TCGA-AC-A6NO-01A-12D-A33E-09	24	1
TCGA-AC-A7VB-01A-11D-A351-09	16	0
TCGA-AC-A7VC-01A-11D-A351-09	23	1
TCGA-AC-A8OP-01A-11D-A36J-09	129	18
TCGA-AC-A8OQ-01A-11D-A41F-09	72	15
TCGA-AC-A8OR-01A-21D-A41F-09	30	0
TCGA-AC-A8OS-01A-12D-A41F-09	32	17
TCGA-AN-A03X-01A-21W-A019-09	59	1
TCGA-AN-A03Y-01A-21W-A019-09	33	4
TCGA-AN-A041-01A-11W-A050-09	31	9
TCGA-AN-A046-01A-21W-A050-09	4784	619
TCGA-AN-A049-01A-21W-A019-09	22	4
TCGA-AN-A04A-01A-21W-A050-09	40	3
TCGA-AN-A04C-01A-21W-A050-09	71	7
TCGA-AN-A04D-01A-21W-A050-09	67	13
TCGA-AN-A0AJ-01A-11W-A019-09	61	16
TCGA-AN-A0AK-01A-21W-A019-09	1069	0
TCGA-AN-A0AL-01A-11W-A019-09	54	7
TCGA-AN-A0AM-01A-11W-A050-09	67	17
TCGA-AN-A0AR-01A-11W-A019-09	83	23
TCGA-AN-A0AS-01A-11W-A019-09	35	4
TCGA-AN-A0AT-01A-11D-A045-09	90	21
TCGA-AN-A0FD-01A-11W-A050-09	21	3
TCGA-AN-A0FF-01A-11W-A050-09	20	0
TCGA-AN-A0FJ-01A-11W-A019-09	54	40
TCGA-AN-A0FK-01A-11W-A050-09	42	4
TCGA-AN-A0FL-01A-11W-A050-09	110	35
TCGA-AN-A0FN-01A-11W-A050-09	65	9
TCGA-AN-A0FS-01A-11W-A050-09	51	29
TCGA-AN-A0FT-01A-11W-A050-09	71	22
TCGA-AN-A0FV-01A-11W-A019-09	39	41
TCGA-AN-A0FW-01A-11W-A050-09	81	19
TCGA-AN-A0FX-01A-11W-A050-09	115	18
TCGA-AN-A0FY-01A-11W-A050-09	41	3
TCGA-AN-A0FZ-01A-11W-A050-09	61	6
TCGA-AN-A0G0-01A-11W-A050-09	28	2
TCGA-AN-A0XN-01A-21D-A10G-09	113	12
TCGA-AN-A0XO-01A-11D-A10G-09	23	5
TCGA-AN-A0XP-01A-11D-A117-09	12	8
TCGA-AN-A0XR-01A-11D-A10G-09	16	7
TCGA-AN-A0XS-01A-22D-A10G-09	16	9
TCGA-AN-A0XT-01A-11D-A10G-09	14	1
TCGA-AN-A0XU-01A-11D-A10G-09	64	28
TCGA-AN-A0XV-01A-11D-A10G-09	27	1
TCGA-AN-A0XW-01A-11D-A10G-09	0	304
TCGA-AO-A03L-01A-41W-A071-09	17	9
TCGA-AO-A03O-01A-11W-A019-09	72	6
TCGA-AO-A03P-01A-11W-A019-09	40	7
TCGA-AO-A03R-01A-21W-A050-09	40	9
TCGA-AO-A03T-01A-21W-A050-09	64	33
TCGA-AO-A03V-01A-11D-A10Y-09	33	15
TCGA-AO-A0J2-01A-11W-A050-09	57	4
TCGA-AO-A0J3-01A-11W-A050-09	52	21
TCGA-AO-A0J4-01A-11W-A050-09	58	50
TCGA-AO-A0J5-01A-11W-A050-09	55	4
TCGA-AO-A0J6-01A-11W-A050-09	63	19
TCGA-AO-A0J7-01A-11W-A050-09	16	8
TCGA-AO-A0J8-01A-21D-A045-09	18	4
TCGA-AO-A0J9-01A-11W-A050-09	39	98
TCGA-AO-A0JA-01A-11W-A071-09	18	12
TCGA-AO-A0JB-01A-11W-A071-09	88	19
TCGA-AO-A0JC-01A-11W-A071-09	13	130
TCGA-AO-A0JD-01A-11W-A071-09	99	8
TCGA-AO-A0JE-01A-11W-A071-09	19	20
TCGA-AO-A0JF-01A-11W-A071-09	21	6
TCGA-AO-A0JG-01A-31D-A099-09	11	1
TCGA-AO-A0JI-01A-21W-A100-09	22	1
TCGA-AO-A0JJ-01A-11W-A071-09	24	4
TCGA-AO-A0JM-01A-21W-A071-09	41	6
TCGA-AO-A124-01A-11D-A10M-09	109	8
TCGA-AO-A128-01A-11D-A10M-09	861	0
TCGA-AO-A12A-01A-21D-A10Y-09	9	2
TCGA-AO-A12D-01A-11D-A10Y-09	20	26
TCGA-AO-A12F-01A-11D-A10Y-09	20	0
TCGA-AO-A12H-01A-11D-A10Y-09	27	0
TCGA-AO-A1KO-01A-31D-A188-09	3	1
TCGA-AO-A1KP-01A-11D-A13L-09	15	0
TCGA-AO-A1KR-01A-12D-A142-09	51	13
TCGA-AO-A1KS-01A-11D-A13L-09	26	15
TCGA-AO-A1KT-01A-11D-A13L-09	39	1
TCGA-AQ-A04H-01B-11D-A10M-09	54	0
TCGA-AQ-A04J-01A-02W-A050-09	66	13
TCGA-AQ-A0Y5-01A-11D-A14K-09	34	16
TCGA-AQ-A1H2-01A-11D-A13L-09	23	1
TCGA-AQ-A1H3-01A-31D-A13L-09	16	0
TCGA-AQ-A54O-01A-11D-A25Q-09	18	1
TCGA-AQ-A7U7-01A-22D-A351-09	18	45
TCGA-AR-A0TP-01A-11D-A099-09	36	12
TCGA-AR-A0TQ-01A-11D-A099-09	22	10
TCGA-AR-A0TR-01A-11D-A099-09	29	0
TCGA-AR-A0TS-01A-11D-A10Y-09	66	14
TCGA-AR-A0TT-01A-31D-A099-09	32	15
TCGA-AR-A0TU-01A-31D-A10G-09	114	26
TCGA-AR-A0TV-01A-21D-A099-09	52	5
TCGA-AR-A0TW-01A-11D-A099-09	37	4
TCGA-AR-A0TX-01A-11D-A099-09	3	268
TCGA-AR-A0TY-01A-12W-A12T-09	143	15
TCGA-AR-A0TZ-01A-12D-A099-09	23	22
TCGA-AR-A0U0-01A-11D-A10G-09	138	49
TCGA-AR-A0U1-01A-11D-A10Y-09	68	5
TCGA-AR-A0U2-01A-11D-A10G-09	73	4
TCGA-AR-A0U3-01A-11D-A10G-09	25	1
TCGA-AR-A1AH-01A-11D-A12B-09	69	9
TCGA-AR-A1AI-01A-11D-A12Q-09	45	12
TCGA-AR-A1AJ-01A-21D-A12Q-09	27	13
TCGA-AR-A1AK-01A-21D-A12Q-09	34	22
TCGA-AR-A1AL-01A-21D-A12Q-09	16	7
TCGA-AR-A1AN-01A-11D-A12Q-09	20	0
TCGA-AR-A1AO-01A-11D-A12Q-09	56	33
TCGA-AR-A1AP-01A-11D-A12Q-09	23	5
TCGA-AR-A1AQ-01A-11D-A12Q-09	26	3
TCGA-AR-A1AR-01A-31D-A135-09	39	6
TCGA-AR-A1AS-01A-11D-A12Q-09	18	8
TCGA-AR-A1AT-01A-11D-A12Q-09	22	0
TCGA-AR-A1AU-01A-11D-A12Q-09	17	2
TCGA-AR-A1AV-01A-21D-A12Q-09	39	3
TCGA-AR-A1AW-01A-21D-A12Q-09	33	4
TCGA-AR-A1AX-01A-11D-A12Q-09	20	3
TCGA-AR-A1AY-01A-21D-A12Q-09	36	9
TCGA-AR-A24H-01A-11D-A167-09	84	29
TCGA-AR-A24K-01A-11D-A167-09	26	0
TCGA-AR-A24L-01A-11D-A167-09	21	11
TCGA-AR-A24M-01A-11D-A167-09	23	1
TCGA-AR-A24N-01A-11D-A167-09	27	3
TCGA-AR-A24O-01A-11D-A167-09	22	0
TCGA-AR-A24P-01A-11D-A167-09	16	2
TCGA-AR-A24Q-01A-12D-A167-09	110	51
TCGA-AR-A24R-01A-11D-A167-09	12	4
TCGA-AR-A24S-01A-11D-A167-09	31	8
TCGA-AR-A24T-01A-11D-A167-09	14	2
TCGA-AR-A24U-01A-11D-A167-09	17	16
TCGA-AR-A24V-01A-21D-A167-09	23	4
TCGA-AR-A24W-01A-11D-A17G-09	8	1
TCGA-AR-A24X-01A-11D-A167-09	41	2
TCGA-AR-A24Z-01A-11D-A167-09	34	1
TCGA-AR-A250-01A-31D-A167-09	59	47
TCGA-AR-A251-01A-12D-A167-09	110	35
TCGA-AR-A252-01A-11D-A167-09	12	0
TCGA-AR-A254-01A-21D-A167-09	23	5
TCGA-AR-A255-01A-11D-A167-09	45	20
TCGA-AR-A256-01A-11D-A167-09	135	49
TCGA-AR-A2LE-01A-11D-A17W-09	24	233
TCGA-AR-A2LH-01A-31D-A18P-09	14	26
TCGA-AR-A2LK-01A-11D-A17W-09	30	3
TCGA-AR-A2LL-01A-11D-A17W-09	29	0
TCGA-AR-A2LM-01A-11D-A17W-09	9	3
TCGA-AR-A2LN-01A-21D-A18P-09	21	20
TCGA-AR-A2LO-01A-31D-A18P-09	13	2
TCGA-AR-A2LQ-01A-22D-A18P-09	11	0
TCGA-AR-A2LR-01A-12D-A18P-09	47	6
TCGA-AR-A5QM-01A-11D-A27P-09	21	0
TCGA-AR-A5QN-01A-12D-A28B-09	28	3
TCGA-AR-A5QP-01A-11D-A28B-09	15	3
TCGA-AR-A5QQ-01A-11D-A28B-09	53	11
TCGA-B6-A0I1-01A-11D-A21Q-09	43	8
TCGA-B6-A0I2-01A-11W-A050-09	31	24
TCGA-B6-A0I5-01A-11W-A100-09	27	0
TCGA-B6-A0I6-01A-11D-A128-09	69	9
TCGA-B6-A0I8-01A-11W-A050-09	81	30
TCGA-B6-A0I9-01A-11W-A050-09	57	4
TCGA-B6-A0IA-01A-11W-A050-09	47	12
TCGA-B6-A0IB-01A-11W-A050-09	49	11
TCGA-B6-A0IC-01A-11W-A050-09	30	6
TCGA-B6-A0IE-01A-11W-A050-09	40	5
TCGA-B6-A0IH-01A-11D-A10Y-09	24	3
TCGA-B6-A0IJ-01A-11W-A050-09	68	47
TCGA-B6-A0IK-01A-12W-A071-09	49	124
TCGA-B6-A0IM-01A-11W-A050-09	36	1
TCGA-B6-A0IN-01A-11W-A050-09	40	5
TCGA-B6-A0RE-01A-11W-A071-09	107	45
TCGA-B6-A0RG-01A-11W-A071-09	37	23
TCGA-B6-A0RH-01A-21D-A10Y-09	19	8
TCGA-B6-A0RI-01A-11W-A071-09	10	6
TCGA-B6-A0RL-01A-11D-A099-09	37	11
TCGA-B6-A0RM-01A-11D-A099-09	24	3
TCGA-B6-A0RN-01A-12D-A099-09	20	1
TCGA-B6-A0RO-01A-22D-A099-09	32	1
TCGA-B6-A0RP-01A-21D-A099-09	18	0
TCGA-B6-A0RQ-01A-11D-A10Y-09	21	20
TCGA-B6-A0RS-01A-11D-A099-09	91	40
TCGA-B6-A0RT-01A-21D-A099-09	30	14
TCGA-B6-A0RU-01A-11D-A099-09	42	3
TCGA-B6-A0RV-01A-11D-A099-09	12	37
TCGA-B6-A0WS-01A-11D-A10Y-09	10	4
TCGA-B6-A0WT-01A-11D-A10G-09	15	1
TCGA-B6-A0WV-01A-11D-A10G-09	27	2
TCGA-B6-A0WW-01A-11D-A10G-09	22	6
TCGA-B6-A0WX-01A-11D-A10G-09	37	0
TCGA-B6-A0WY-01A-11D-A10G-09	22	2
TCGA-B6-A0WZ-01A-11D-A10G-09	14	52
TCGA-B6-A0X0-01A-21D-A10Y-09	19	1
TCGA-B6-A0X1-01A-11D-A10G-09	41	21
TCGA-B6-A0X4-01A-11D-A10G-09	21	2
TCGA-B6-A0X5-01A-21D-A10G-09	33	8
TCGA-B6-A1KC-01B-11D-A159-09	24	0
TCGA-B6-A1KF-01A-11D-A13L-09	34	7
TCGA-B6-A1KI-01A-11D-A14K-09	16	0
TCGA-B6-A1KN-01A-11D-A13L-09	42	6
TCGA-B6-A2IU-01A-32D-A19T-09	24	9
TCGA-B6-A401-01A-11D-A23C-09	18	0
TCGA-B6-A409-01A-11D-A243-09	40	8
TCGA-B6-A40B-01A-11D-A23C-09	29	15
TCGA-B6-A40C-01A-11D-A23C-09	33	3
TCGA-BH-A0AU-01A-11D-A12Q-09	15	2
TCGA-BH-A0AV-01A-31D-A10Y-09	47	12
TCGA-BH-A0AW-01A-11W-A071-09	68	79
TCGA-BH-A0AY-01A-21W-A019-09	63	11
TCGA-BH-A0AZ-01A-21D-A12Q-09	32	16
TCGA-BH-A0B0-01A-21D-A10Y-09	15	45
TCGA-BH-A0B1-01A-12W-A071-09	75	5
TCGA-BH-A0B3-01A-11W-A071-09	38	6
TCGA-BH-A0B4-01A-11W-A019-09	51	13
TCGA-BH-A0B5-01A-11D-A12Q-09	7	44
TCGA-BH-A0B6-01A-11D-A19Y-09	0	827
TCGA-BH-A0B7-01A-12D-A10Y-09	24	6
TCGA-BH-A0B8-01A-21W-A071-09	60	16
TCGA-BH-A0B9-01A-11W-A071-09	27	9
TCGA-BH-A0BA-01A-11W-A071-09	30	15
TCGA-BH-A0BC-01A-22D-A099-09	20	9
TCGA-BH-A0BD-01A-11W-A050-09	19	4
TCGA-BH-A0BF-01A-21D-A12Q-09	24	3
TCGA-BH-A0BG-01A-11D-A10Y-09	22	7
TCGA-BH-A0BJ-01A-11W-A071-09	26	5
TCGA-BH-A0BL-01A-11D-A10Y-09	47	5
TCGA-BH-A0BM-01A-11W-A071-09	29	12
TCGA-BH-A0BO-01A-23D-A12B-09	22	3
TCGA-BH-A0BP-01A-11D-A10Y-09	76	45
TCGA-BH-A0BQ-01A-21D-A10Y-09	23	2
TCGA-BH-A0BR-01A-21W-A12T-09	30	19
TCGA-BH-A0BS-01A-11D-A12Q-09	10	2
TCGA-BH-A0BT-01A-11D-A12Q-09	30	2
TCGA-BH-A0BV-01A-11W-A019-09	20	7
TCGA-BH-A0BW-01A-11D-A10Y-09	62	10
TCGA-BH-A0BZ-01A-31D-A12Q-09	149	39
TCGA-BH-A0C0-01A-21W-A071-09	67	15
TCGA-BH-A0C1-01B-11D-A12B-09	34	2
TCGA-BH-A0C3-01A-21D-A12Q-09	13	0
TCGA-BH-A0C7-01B-11D-A10Y-09	48	0
TCGA-BH-A0DD-01A-31D-A12Q-09	17	0
TCGA-BH-A0DE-01A-11D-A10Y-09	19	3
TCGA-BH-A0DG-01A-21D-A12Q-09	14	5
TCGA-BH-A0DH-01A-11D-A099-09	27	10
TCGA-BH-A0DI-01A-21D-A12Q-09	16	17
TCGA-BH-A0DK-01A-21W-A071-09	66	14
TCGA-BH-A0DL-01A-11D-A10Y-09	41	7
TCGA-BH-A0DO-01B-11D-A12B-09	14	8
TCGA-BH-A0DP-01A-21W-A071-09	30	8
