	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	0.5601092896174863	1.784153005464481	23.040781741997108	1.586011286769277e-06	Rank medians are different
1	SBS1	SBS5	0.5601092896174863	1.546448087431694	27.47981918774153	1.5874231136443325e-07	Rank medians are different
2	SBS1	SBS10b	0.5601092896174863	1.8797814207650274	12.348663805161886	0.0004413022162751042	Rank medians are different
3	SBS1	SBS13	0.5601092896174863	1.5683060109289617	26.81288069086471	2.2413839225758307e-07	Rank medians are different
4	SBS2	SBS5	1.784153005464481	1.546448087431694	0.018377774083412977	0.8921654533358748	Rank medians are similar
5	SBS2	SBS10b	1.784153005464481	1.8797814207650274	1.1676417783897668	0.2798863218735773	Rank medians are similar
6	SBS2	SBS13	1.784153005464481	1.5683060109289617	0.0035732433581170636	0.9523335530733363	Rank medians are similar
7	SBS5	SBS10b	1.546448087431694	1.8797814207650274	1.554159663904928	0.2125224109095079	Rank medians are similar
8	SBS5	SBS13	1.546448087431694	1.5683060109289617	0.003494957345404327	0.952857990957582	Rank medians are similar
9	SBS10b	SBS13	1.8797814207650274	1.5683060109289617	1.26476479439091	0.2607511033114491	Rank medians are similar
