NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	29.958	164.056	6.866	93.391	2.401	0.26	20000.0
2	30.175	164.565	6.891	93.554	2.409	0.257	20000.0
3	30.207	164.876	6.925	93.737	2.421	0.251	40000.0
4	30.073	164.225	6.899	93.454	2.416	0.257	20000.0
5	29.944	163.779	6.875	93.434	2.394	0.26	20000.0
6	30.115	164.31	6.916	93.605	2.415	0.254	30000.0
7	30.178	164.268	6.898	93.422	2.393	0.261	20000.0
8	29.984	164.197	6.864	93.444	2.404	0.259	20000.0
9	30.024	164.166	6.895	93.502	2.403	0.259	20000.0
10	30.216	164.379	6.941	93.516	2.409	0.259	30000.0
11	30.132	164.416	6.949	93.718	2.422	0.252	20000.0
12	30.061	164.355	6.859	93.441	2.413	0.257	20000.0
13	29.996	163.959	6.869	93.515	2.399	0.258	50000.0
14	30.245	164.341	6.927	93.478	2.401	0.26	20000.0
15	29.943	164.291	6.901	93.488	2.414	0.257	20000.0
16	30.101	164.433	6.878	93.568	2.413	0.254	20000.0
17	30.155	164.418	6.912	93.565	2.399	0.258	20000.0
18	30.073	164.199	6.908	93.632	2.415	0.252	20000.0
19	30.116	164.378	6.904	93.614	2.41	0.255	20000.0
20	30.136	164.635	6.909	93.511	2.409	0.258	20000.0
21	30.01	164.088	6.889	93.54	2.403	0.258	30000.0
22	30.091	164.311	6.912	93.499	2.406	0.258	30000.0
23	29.991	164.313	6.857	93.409	2.403	0.26	20000.0
24	29.939	164.055	6.829	93.394	2.395	0.261	20000.0
25	30.013	164.471	6.878	93.415	2.42	0.258	30000.0
26	30.07	164.221	6.879	93.461	2.401	0.259	30000.0
27	29.924	163.914	6.873	93.396	2.396	0.26	40000.0
28	30.056	164.419	6.881	93.557	2.403	0.257	30000.0
29	30.081	164.347	6.937	93.465	2.391	0.262	20000.0
30	30.112	164.352	6.859	93.467	2.397	0.259	30000.0
31	30.131	164.631	6.914	93.557	2.409	0.255	20000.0
32	30.116	164.505	6.933	93.552	2.416	0.254	20000.0
33	30.142	164.284	6.957	93.421	2.406	0.262	20000.0
34	29.988	164.354	6.865	93.545	2.408	0.254	20000.0
35	30.126	164.587	6.879	93.549	2.419	0.254	20000.0
36	30.014	164.597	6.871	93.525	2.41	0.255	20000.0
37	30.193	165.26	6.9	93.771	2.437	0.247	30000.0
38	29.968	164.375	6.891	93.344	2.402	0.262	20000.0
39	30.149	164.596	6.905	93.565	2.418	0.256	40000.0
40	29.869	163.915	6.826	93.373	2.393	0.26	20000.0
41	30.043	164.208	6.878	93.421	2.412	0.259	30000.0
42	30.08	164.296	6.901	93.633	2.401	0.256	20000.0
43	30.206	164.643	6.906	93.601	2.412	0.256	20000.0
44	29.982	164.276	6.915	93.462	2.41	0.26	30000.0
45	30.071	164.236	6.941	93.558	2.409	0.258	30000.0
46	30.037	164.076	6.867	93.362	2.394	0.261	20000.0
47	30.096	164.315	6.897	93.6	2.42	0.255	20000.0
48	30.104	164.388	6.898	93.58	2.404	0.255	20000.0
49	30.174	164.58	6.931	93.621	2.408	0.256	20000.0
50	30.382	164.932	6.956	93.644	2.416	0.253	20000.0
51	30.053	164.474	6.885	93.517	2.409	0.257	20000.0
52	30.096	164.638	6.887	93.58	2.415	0.256	20000.0
53	30.189	164.193	6.889	93.539	2.396	0.256	20000.0
54	30.112	164.745	6.876	93.59	2.424	0.253	20000.0
55	29.955	163.824	6.892	93.388	2.397	0.262	20000.0
56	30.138	164.841	6.941	93.766	2.428	0.25	20000.0
57	30.07	164.598	6.864	93.559	2.411	0.255	20000.0
58	29.969	163.885	6.834	93.229	2.394	0.264	20000.0
59	29.99	163.979	6.845	93.369	2.402	0.259	20000.0
60	30.13	164.372	6.864	93.444	2.403	0.258	20000.0
61	29.995	164.482	6.933	93.624	2.414	0.254	20000.0
