NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	23.176	167.963	5.574	93.791	2.575	0.254	30000.0
2	23.18	167.743	5.541	93.786	2.556	0.255	40000.0
3	23.121	168.22	5.542	93.892	2.595	0.248	20000.0
4	23.305	168.54	5.575	93.998	2.582	0.248	30000.0
5	23.14	168.223	5.51	93.903	2.575	0.25	20000.0
6	23.147	168.177	5.565	93.985	2.59	0.249	20000.0
7	23.133	168.102	5.565	93.788	2.57	0.253	30000.0
8	23.108	167.703	5.548	93.675	2.572	0.257	20000.0
9	23.178	168.065	5.556	93.86	2.56	0.252	30000.0
10	23.395	168.909	5.616	94.081	2.601	0.245	20000.0
11	23.2	168.028	5.568	93.911	2.565	0.252	20000.0
12	23.163	168.213	5.548	93.959	2.58	0.249	30000.0
13	23.04	167.551	5.5	93.688	2.565	0.256	20000.0
14	23.114	168.182	5.544	94.037	2.585	0.247	30000.0
15	23.187	168.298	5.543	93.844	2.584	0.252	20000.0
16	23.109	167.961	5.554	93.894	2.566	0.251	20000.0
17	23.115	168.06	5.493	93.766	2.561	0.253	20000.0
18	23.128	168.109	5.565	93.862	2.573	0.252	40000.0
19	23.263	168.513	5.559	94.099	2.602	0.243	30000.0
20	23.086	167.784	5.552	93.837	2.568	0.253	30000.0
21	23.177	168.316	5.568	93.836	2.581	0.251	30000.0
22	22.932	167.422	5.533	93.609	2.577	0.257	30000.0
23	23.093	167.755	5.566	93.668	2.559	0.259	20000.0
24	23.199	168.14	5.547	93.859	2.592	0.25	30000.0
25	23.164	167.96	5.558	93.747	2.564	0.256	20000.0
26	23.221	168.214	5.545	93.94	2.563	0.25	50000.0
27	23.279	168.594	5.582	94.087	2.613	0.243	20000.0
28	23.206	168.148	5.543	93.89	2.574	0.249	30000.0
29	23.311	168.527	5.601	94.133	2.593	0.244	20000.0
30	23.19	168.587	5.547	94.047	2.587	0.246	20000.0
31	23.036	168.025	5.535	93.822	2.579	0.252	20000.0
32	23.137	167.812	5.535	93.777	2.572	0.256	20000.0
33	23.235	168.398	5.578	94.048	2.587	0.247	20000.0
34	23.236	167.797	5.589	93.867	2.559	0.254	20000.0
35	23.099	167.981	5.561	93.874	2.58	0.252	20000.0
36	23.081	167.805	5.546	93.812	2.574	0.254	20000.0
37	23.279	168.248	5.6	93.972	2.563	0.251	20000.0
38	23.055	167.614	5.54	93.722	2.568	0.256	20000.0
39	23.141	168.005	5.563	93.92	2.575	0.251	30000.0
40	23.232	167.897	5.557	93.851	2.571	0.252	20000.0
41	23.296	168.493	5.583	93.892	2.586	0.251	20000.0
42	23.113	167.746	5.552	93.882	2.58	0.252	20000.0
43	23.096	167.824	5.575	93.82	2.571	0.254	30000.0
44	23.095	168.024	5.539	93.89	2.575	0.252	20000.0
45	23.205	167.907	5.528	93.772	2.563	0.255	20000.0
46	23.321	168.614	5.595	93.993	2.595	0.247	20000.0
47	23.335	168.893	5.563	94.104	2.605	0.243	20000.0
48	23.212	168.197	5.603	93.919	2.59	0.25	40000.0
49	23.236	168.334	5.593	93.937	2.593	0.249	20000.0
50	23.218	168.39	5.611	94.108	2.588	0.247	30000.0
51	23.116	167.891	5.533	93.867	2.576	0.252	30000.0
52	22.999	167.785	5.519	93.836	2.567	0.252	20000.0
53	23.204	167.886	5.514	93.874	2.559	0.253	40000.0
54	23.068	168.005	5.536	93.814	2.572	0.254	30000.0
55	23.105	167.994	5.552	93.77	2.59	0.254	20000.0
56	23.124	167.614	5.535	93.755	2.571	0.253	20000.0
57	23.181	167.932	5.6	93.924	2.57	0.253	20000.0
58	23.115	168.331	5.568	93.848	2.578	0.252	20000.0
59	23.162	168.266	5.588	93.885	2.577	0.253	20000.0
60	23.237	167.948	5.589	93.881	2.569	0.253	30000.0
61	23.229	168.209	5.6	93.957	2.586	0.249	20000.0
62	23.068	167.856	5.502	93.753	2.58	0.254	20000.0
63	23.254	168.528	5.598	94.08	2.587	0.244	40000.0
