	A	B	Mean_A	Mean_B	H-statistic	P-value	Decision
0	SBS1	SBS2	1.8872802481902793	2.2109617373319543	126.52258672360527	2.3629698469566027e-29	Rank medians are different
1	SBS1	SBS5	1.8872802481902793	5.631851085832472	220.7175863347869	6.307552103901817e-50	Rank medians are different
2	SBS1	SBS10b	1.8872802481902793	1.0682523267838677	430.4406110795028	1.3031343508639615e-95	Rank medians are different
3	SBS1	SBS13	1.8872802481902793	2.3185108583247156	172.63399289911024	1.967439503085076e-39	Rank medians are different
4	SBS1	SBS42	1.8872802481902793	0.9007238883143743	426.2417739977259	1.0687444436402986e-94	Rank medians are different
5	SBS2	SBS5	2.2109617373319543	5.631851085832472	426.534625809534	9.228549741795093e-95	Rank medians are different
6	SBS2	SBS10b	2.2109617373319543	1.0682523267838677	82.55274059984546	1.0288787241398669e-19	Rank medians are different
7	SBS2	SBS13	2.2109617373319543	2.3185108583247156	4.112114210518735	0.042577105426076775	Rank medians are different
8	SBS2	SBS42	2.2109617373319543	0.9007238883143743	89.23691905789893	3.5025118243270274e-21	Rank medians are different
9	SBS5	SBS10b	5.631851085832472	1.0682523267838677	787.5063414407355	2.8082386683942472e-173	Rank medians are different
10	SBS5	SBS13	5.631851085832472	2.3185108583247156	472.0397936239234	1.1531790274903614e-104	Rank medians are different
11	SBS5	SBS42	5.631851085832472	0.9007238883143743	748.1053841732858	1.0360004844785916e-164	Rank medians are different
12	SBS10b	SBS13	1.0682523267838677	2.3185108583247156	48.338677566476605	3.5860881927323018e-12	Rank medians are different
13	SBS10b	SBS42	1.0682523267838677	0.9007238883143743	0.4483502793723431	0.5031194232458703	Rank medians are similar
14	SBS13	SBS42	2.3185108583247156	0.9007238883143743	54.25420658469029	1.761596294680182e-13	Rank medians are different
