NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	19.237	154.812	4.812	87.627	2.038	0.386	20000.0
2	18.996	154.713	4.691	87.63	2.043	0.392	20000.0
3	18.892	155.5	4.691	87.771	2.059	0.384	20000.0
4	19.326	154.049	4.798	87.476	2.027	0.393	30000.0
5	18.912	154.67	4.689	87.492	2.053	0.387	40000.0
6	18.902	153.661	4.72	87.909	2.051	0.388	40000.0
7	18.93	154.386	4.717	87.338	2.051	0.398	20000.0
8	18.838	153.957	4.665	87.109	2.048	0.4	20000.0
9	18.986	154.802	4.725	87.506	2.043	0.395	30000.0
10	19.163	156.034	4.799	87.924	2.085	0.379	40000.0
11	18.895	154.639	4.662	87.515	2.043	0.395	30000.0
12	18.816	154.599	4.656	87.768	2.06	0.391	20000.0
13	18.972	154.295	4.689	87.727	2.038	0.388	50000.0
14	18.922	155.009	4.682	88.241	2.059	0.377	20000.0
15	18.986	155.059	4.679	87.769	2.059	0.398	50000.0
16	19.063	155.44	4.772	87.999	2.051	0.382	20000.0
17	19.235	154.63	4.748	87.809	2.036	0.389	20000.0
18	18.743	155.221	4.644	87.61	2.066	0.393	20000.0
19	19.034	155.964	4.737	88.333	2.067	0.374	20000.0
20	19.025	154.943	4.711	88.008	2.049	0.387	20000.0
21	19.082	154.9	4.733	87.876	2.043	0.391	20000.0
22	18.738	154.177	4.67	87.402	2.049	0.396	20000.0
23	18.981	154.314	4.747	87.575	2.024	0.392	20000.0
24	19.265	153.163	4.755	87.096	2.094	0.389	40000.0
25	19.028	154.681	4.765	87.387	2.041	0.397	30000.0
26	18.836	153.983	4.602	87.49	2.056	0.397	20000.0
27	19.202	156.198	4.77	88.392	2.082	0.372	30000.0
28	18.949	155.386	4.684	87.929	2.075	0.386	40000.0
29	19.157	156.078	4.749	88.503	2.086	0.375	40000.0
30	19.122	155.228	4.785	87.765	2.047	0.388	40000.0
31	19.026	152.986	4.718	87.488	2.02	0.39	30000.0
32	18.933	154.562	4.693	87.709	2.053	0.39	30000.0
33	18.97	156.053	4.723	88.198	2.069	0.381	30000.0
34	19.023	153.835	4.705	87.442	2.031	0.395	40000.0
35	18.702	153.605	4.616	87.553	2.059	0.39	30000.0
36	18.829	155.678	4.669	87.876	2.064	0.385	20000.0
37	18.787	154.572	4.677	87.492	2.046	0.401	30000.0
38	18.8	154.104	4.636	87.554	2.059	0.401	30000.0
39	18.875	155.176	4.662	87.542	2.079	0.391	20000.0
40	18.863	155.637	4.661	87.88	2.092	0.383	40000.0
41	19.299	155.675	4.784	88.126	2.06	0.383	20000.0
42	18.792	154.79	4.659	87.778	2.069	0.388	20000.0
43	18.73	152.362	4.668	86.709	2.053	0.406	30000.0
44	19.1	154.42	4.759	87.63	2.04	0.386	20000.0
45	19.086	154.097	4.725	87.432	2.031	0.4	40000.0
46	19.113	155.456	4.756	87.996	2.07	0.387	20000.0
47	19.245	154.399	4.777	88.133	2.048	0.381	50000.0
48	18.817	154.854	4.644	87.32	2.087	0.392	20000.0
49	19.213	154.172	4.801	88.089	2.044	0.382	20000.0
50	19.049	155.507	4.773	88.022	2.063	0.383	20000.0
51	18.8	154.854	4.639	87.725	2.056	0.39	30000.0
52	19.311	154.833	4.772	88.064	2.032	0.393	30000.0
53	18.938	155.216	4.648	87.977	2.05	0.386	40000.0
54	19.018	155.128	4.74	87.888	2.045	0.389	20000.0
55	18.775	155.326	4.662	87.959	2.074	0.388	20000.0
56	18.773	154.887	4.651	87.541	2.059	0.389	20000.0
57	18.908	154.296	4.78	87.276	2.052	0.398	20000.0
58	18.942	155.122	4.702	87.816	2.059	0.398	20000.0
59	18.866	154.979	4.694	87.564	2.063	0.395	20000.0
60	19.036	155.564	4.725	88.312	2.046	0.386	20000.0
61	18.968	154.818	4.724	87.611	2.059	0.389	20000.0
62	18.833	154.696	4.643	87.69	2.057	0.388	20000.0
63	19.636	156.424	4.87	88.446	2.048	0.376	20000.0
64	19.104	157.022	4.752	88.638	2.079	0.373	40000.0
65	18.935	153.958	4.682	87.469	2.049	0.395	30000.0
66	18.823	155.699	4.636	87.797	2.078	0.387	30000.0
67	19.128	154.177	4.762	87.868	2.04	0.391	40000.0
68	18.84	155.51	4.685	88.007	2.051	0.388	20000.0
69	19.005	154.316	4.747	87.97	2.044	0.398	30000.0
70	18.863	154.779	4.657	87.779	2.067	0.394	30000.0
71	18.726	154.368	4.641	87.249	2.073	0.396	50000.0
72	19.19	155.004	4.802	88.151	2.055	0.383	20000.0
73	18.702	154.606	4.597	87.421	2.075	0.394	30000.0
74	19.059	155.326	4.719	88.073	2.055	0.384	30000.0
75	18.662	154.602	4.601	87.403	2.079	0.396	20000.0
76	19.01	154.375	4.727	87.773	2.046	0.39	40000.0
77	18.869	154.864	4.665	87.756	2.069	0.386	20000.0
78	19.022	153.546	4.765	87.319	2.007	0.393	30000.0
79	18.981	152.563	4.73	87.168	2.031	0.4	20000.0
80	19.016	154.59	4.731	87.772	2.045	0.391	20000.0
81	19.138	155.405	4.756	88.127	2.053	0.388	20000.0
82	18.604	153.857	4.611	87.027	2.062	0.4	30000.0
83	18.896	154.396	4.726	87.486	2.055	0.394	40000.0
84	18.902	154.032	4.665	87.604	2.051	0.392	20000.0
85	19.025	155.945	4.73	88.151	2.071	0.38	20000.0
86	18.877	155.031	4.696	87.62	2.071	0.391	40000.0
87	18.913	155.312	4.683	87.898	2.064	0.385	30000.0
88	18.842	153.817	4.662	87.658	2.049	0.39	40000.0
89	18.922	154.854	4.658	87.759	2.059	0.388	60000.0
90	18.888	155.002	4.711	87.828	2.064	0.388	50000.0
91	18.875	154.282	4.7	87.477	2.045	0.394	30000.0
92	18.974	155.472	4.708	87.599	2.064	0.386	30000.0
93	18.871	155.167	4.693	87.861	2.062	0.388	30000.0
94	18.843	154.823	4.68	87.63	2.054	0.391	20000.0
95	19.222	155.627	4.792	88.298	2.059	0.379	20000.0
96	18.941	154.208	4.755	87.181	2.039	0.398	20000.0
97	19.312	155.848	4.843	88.094	2.049	0.38	20000.0
98	19.082	154.551	4.734	88.138	2.052	0.383	20000.0
99	18.856	154.006	4.711	87.454	2.034	0.397	20000.0
100	19.066	152.959	4.762	87.407	2.023	0.4	30000.0
